time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705796280,0.18845642902090273,0.546829890031709,0.03311494784440544,0.08043509580752675,3.030678492369478,0.14809586285312315,0.4111230380230012,0.04832321345165898,0.15103140329543538,0.3346550000000193,0,0.1972693995407311,0.16876517942422647,0.31509239779585224,0.5877488240659757,205443072,93655040,6168576,430878720,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304984064,6217728,58007552,0,607048.6409579987,0,127016.84079958015,25759.926208544715,0,0,,146513.33321410048,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705796281,0.18845642902090273,0.546829890031709,0.03311494784440544,0.08043509580752675,2.5168504166666668,0.1485291844830082,0.4111230380230012,0.04832321345165898,0.15103140329543538,0.3346550000000193,0,0.1972693995407311,0.16876517942422647,0.3796617957908282,0.5877488240659757,205443072,93655040,6168576,430878720,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304984064,6217728,58007552,0,607048.6409579987,0,127016.84079958015,25759.926208544715,0,0,,146513.33321410048,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0,0,2.8,0,0,0,0,0,0,0,NaN,NaN,0.00875,NaN,NaN,NaN,NaN,NaN,NaN,0.075,NaN,NaN,NaN,NaN
1705796282,0.18845642902090273,0.546829890031709,0.03311494784440544,0.08043509580752675,2.5168504166666668,0.1485291844830082,0.4111230380230012,0.04832321345165898,0.15103140329543538,0.3346550000000193,0,0.1972693995407311,0.16876517942422647,0.3796617957908282,0.5877488240659757,205443072,93655040,6168576,430878720,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304984064,6217728,58007552,0,607048.6409579987,0,127016.84079958015,25759.926208544715,0,0,,146513.33321410048,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0,0,2.8,0,0,0,0,0,0,0,NaN,NaN,0.00875,NaN,NaN,NaN,NaN,NaN,NaN,0.075,NaN,NaN,NaN,NaN
1705796283,0.18845642902090273,0.546829890031709,0.03311494784440544,0.07968581744474307,2.5168504166666668,0.1485291844830082,0.4111230380230012,0.04832321345165898,0.15103140329543538,0.3346550000000193,0,0.1972693995407311,0.16876517942422645,0.3796617957908282,0.5877488240659757,205443072,93655040,6168576,430878720,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304984064,6217728,58007552,0,607048.6409579987,0,127016.84079958015,25759.926208544715,0,0,,146513.33321410048,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0,1.667,2.8,0,0,0,0,0,0,0,NaN,0.003,0.00875,NaN,NaN,NaN,NaN,NaN,0.0046,0.075,NaN,NaN,NaN,NaN
1705796284,0.18845642902090273,0.546829890031709,0.03311494784440544,0.07968581744474307,2.5168504166666668,0.1485291844830082,0.4111230380230012,0.04832321345165898,0.15103140329543538,0.3346550000000193,0,0.1972693995407311,0.18193096511000467,0.3796617957908282,0.5980403736712375,205443072,93655040,6168576,430878720,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6217728,58007552,0,607048.6409579987,0,127016.84079958015,25759.926208544715,0,0,,164930.74197358533,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0,1.667,2.8,0,0,0,0,0,0,0,NaN,0.003,0.00875,NaN,NaN,NaN,NaN,NaN,0.0046,0.075,NaN,NaN,NaN,NaN
1705796285,0.18845642902090273,0.546829890031709,0.03311494784440544,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.4111230380230012,0.04583044347435803,0.1510314032954354,0.3346550000000193,0,0.1972693995407311,0.18193096511000467,0.3796617957908282,0.5980403736712375,205443072,93655040,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6217728,58007552,0,607048.6409579987,0,127016.84079958015,25759.92620854472,0,0,,164930.74197358533,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796286,0.18845642902090273,0.546829890031709,0.03311494784440544,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.41226457846176584,0.04583044347435803,0.1510314032954354,0.3346550000000193,0,0.1972693995407311,0.18193096511000467,0.3796617957908282,0.5980403736712375,205443072,93655040,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6217728,58007552,0,607048.6409579987,0,155919.29958127142,25759.92620854472,0,0,,164930.74197358533,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796287,0.18845642902090273,0.546829890031709,0.03311494784440544,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.41226457846176584,0.04583044347435803,0.1510314032954354,0.3346550000000193,0,0.1972693995407311,0.18193096511000467,0.3796617957908282,0.5980403736712375,205443072,93655040,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6217728,58007552,0,607048.6409579987,0,155919.29958127142,25759.92620854472,0,0,,164930.74197358533,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796288,0.18845642902090273,0.546829890031709,0.09775964237446767,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.41226457846176584,0.04583044347435803,0.1510314032954354,0.3346550000000193,0,0.1972693995407311,0.18193096511000467,0.3796617957908282,0.5980403736712375,205443072,93655040,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6217728,58007552,0,607048.6409579987,0,155919.29958127142,25759.92620854472,0,0,,164930.74197358533,8,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796289,0.20392538402529725,0.6550469345273124,0.09775964237446767,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.41226457846176584,0.04583044347435803,0.15295774647883645,0.3346550000000193,0,0.1972693995407311,0.18193096511000467,0.31745262862635193,0.5980403736712375,205451264,93659136,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6217728,58007552,0,587188.2486940812,0,155919.29958127142,24812.963804331364,0,0,,164930.74197358533,9,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796290,0.20392538402529725,0.6550469345273124,0.09775964237446767,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.41226457846176584,0.04583044347435803,0.1529958745334038,0.3346550000000193,0,0.1972693995407311,0.18193096511000467,0.3111249320298381,0.5980403736712375,205451264,93659136,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6217728,58007552,0,587188.2486940812,0,155919.29958127142,17881.387379128195,0,0,,164930.74197358533,9,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796291,0.20392538402529725,0.6550469345273124,0.1317365425103303,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.4121454717203935,0.04583044347435803,0.1529958745334038,0.3346550000000193,0.0038030682767524974,0.16649706660759275,0.18992188780246447,0.27471299323348286,0.5980403736712375,205451264,93659136,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6238208,58007552,0,587188.2486940812,0,174112.6461211477,17881.387379128195,0,0,,164930.74197358533,9,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796292,0.20392538402529725,0.6550469345273124,0.1317365425103303,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.4121454717203935,0.04583044347435803,0.1529958745334038,0.3346550000000193,0.0038030682767524974,0.16320417035824603,0.1899218878024644,0.27471299323348286,0.5980403736712375,205451264,93659136,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6238208,58007552,0,587188.2486940812,0,174112.6461211477,17881.387379128195,0,0,,164930.74197358533,9,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796293,0.20392538402529725,0.6550469345273124,0.1317365425103303,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.4121454717203935,0.04583044347435803,0.1529958745334038,0.3346550000000193,0.0038030682767524974,0.1599112741088993,0.1899218878024644,0.27471299323348286,0.5980403736712375,205451264,93659136,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6238208,58007552,0,587188.2486940812,0,174112.6461211477,17881.387379128195,0,0,,164930.74197358533,9,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796294,0.20392538402529725,0.6550469345273124,0.1317365425103303,0.1417861423054732,2.5168504166666668,0.1485291844830082,0.4121454717203935,0.04583044347435803,0.1529958745334038,0.6946143546364679,0.0038030682767524974,0.15661837785955263,0.1899218878024644,0.27471299323348286,0.6140192210024868,205451264,93659136,6168576,430882816,159019008,325255168,45309952,4247552,260042752,93122560,4132864,3985408,304988160,6238208,58023936,0,587188.2486940812,0,174112.6461211477,17881.387379128195,0,0,,256030.00351603705,9,7,7,4,20,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796295,0.19497932525136902,0.6550469345273124,0.1317365425103303,0.1417861423054732,3.7355791734533503,0.1485291844830082,0.4121454717203935,0.04583044347435803,0.1529958745334038,0.6946143546364679,0.0038030682767524974,0.22900826781227243,0.1899218878024644,0.27471299323348286,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,4247552,260042752,93122560,4132864,3989504,304988160,6238208,58023936,0,587188.2486940812,0,174112.6461211477,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,0.067,4.067,10.733,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03674242424242424,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.0835185185185185,NaN,NaN,NaN,NaN
1705796296,0.19497932525136902,0.6550469345273124,0.1317365425103303,0.1417861423054732,3.810554169881412,0.14967308711786184,0.4121454717203935,0.03171976469241597,0.1529958745334038,0.6946143546364679,0.0038030682767524974,0.22900826781227243,0.1899218878024644,0.27471299323348286,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,4247552,260042752,93122560,4132864,3989504,304988160,6238208,58023936,0,587188.2486940812,0,174112.6461211477,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,0.067,4.067,21.6,0,0,0,0,0,0,0,NaN,0.0035833333333333333,0.03419117647058823,NaN,NaN,NaN,NaN,NaN,0.007785714285714286,0.08279761904761904,NaN,NaN,NaN,NaN
1705796297,0.19497932525136902,0.6550469345273124,0.1317365425103303,0.1417861423054732,3.8855291663094724,0.14967308711786184,0.4121454717203935,0.03235706287950648,0.1529958745334038,0.6946143546364679,0.0038030682767524974,0.22900826781227243,0.1899218878024644,0.27471299323348286,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,4247552,260042752,93122560,4132864,3989504,304988160,6238208,58023936,0,587188.2486940812,0,174112.6461211477,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,0.067,4.067,21.6,0,0,0,2.133,0,0,0,NaN,0.0035833333333333333,0.03419117647058823,NaN,NaN,NaN,0.003,NaN,0.007785714285714286,0.08279761904761904,NaN,NaN,NaN,0.004600000000000001
1705796298,0.19497932525136902,0.616304379570557,0.1317365425103303,0.1417861423054732,3.960504162737534,0.14967308711786184,0.4121454717203935,0.03823789122543099,0.1529958745334038,0.6946143546364679,0.0058745893946504125,0.22900826781227243,0.1899218878024644,0.27471299323348286,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,4247552,260042752,93122560,4132864,3989504,304988160,6238208,58023936,0,582878.3942403896,0,174112.6461211477,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,0.067,4.6,21.6,0,0,0,2.133,0,0,0,NaN,0.0031944444444444446,0.03419117647058823,NaN,NaN,NaN,0.003,NaN,0.004950000000000001,0.08279761904761904,NaN,NaN,NaN,0.004600000000000001
1705796299,0.19497932525136902,0.737070272611877,0.1317365425103303,0.1417861423054732,4.035479159165596,0.10255768730732624,0.4121454717203935,0.03823789122543099,0.1529958745334038,0.6946143546364679,0.0058745893946504125,0.22900826781227243,0.1899218878024644,0.34325277961110817,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,4247552,260042752,93122560,4132864,3989504,304988160,6238208,58023936,0,697094.4085156419,0,174112.6461211477,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,0.067,4.6,21.6,0,0,0,2.133,0,0,0,NaN,0.0031944444444444446,0.03419117647058823,NaN,NaN,NaN,0.003,NaN,0.004950000000000001,0.08279761904761904,NaN,NaN,NaN,0.004600000000000001
1705796300,0.19497932525136902,0.737070272611877,0.1317365425103303,0.12908666666665644,4.110454155593656,0.10505355470669171,0.4121454717203935,0.03823789122543099,0.1529958745334038,0.6946143546364679,0.0058745893946504125,0.22900826781227243,0.18992188780246447,0.34325277961110817,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,4247552,260042752,93122560,4132864,3989504,304988160,6238208,58023936,0,697094.4085156419,0,174112.6461211477,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,2.8,3.8,25.267,0,0,0,4.867,0,0,0,0.02125,0.003178217821782178,0.031490384615384615,NaN,NaN,NaN,0.0038095238095238095,0.0425,0.004920792079207921,0.08146825396825397,NaN,NaN,NaN,0.008264705882352941
1705796301,0.19497932525136902,0.737070272611877,0.1317365425103303,0.12908666666665644,4.185429152021718,0.1075494221060572,0.4121454717203935,0.03823789122543099,0.1529958745334038,0.6946143546364679,0.0058745893946504125,0.22900826781227243,0.18992188780246447,0.34325277961110817,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,4247552,260042752,93122560,4132864,3989504,304988160,6238208,58023936,0,697094.4085156419,0,174112.6461211477,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,2.8,3.8,25.267,0,0,0,4.867,0,0,0,0.02125,0.003178217821782178,0.031490384615384615,NaN,NaN,NaN,0.0038095238095238095,0.0425,0.004920792079207921,0.08146825396825397,NaN,NaN,NaN,0.008264705882352941
1705796302,0.19497932525136902,0.737070272611877,0.1317365425103303,0.12908666666665644,4.260404148449779,0.11004528950542262,0.35049194369662034,0.03873065145350076,0.1529958745334038,0.6946143546364679,0.0058745893946504125,0.22900826781227243,0.19459028414296575,0.34325277961110817,0.6140192210024868,205451264,93659136,6168576,430882816,157347840,325255168,45309952,3928064,260042752,93122560,4132864,3989504,304992256,6238208,58023936,0,697094.4085156419,0,148066.8452001417,17881.387379128195,0,24900.70519575262,,256030.00351603705,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,5.733,3.8,25.267,0,0,0,4.867,0,0,0,0.02096153846153846,0.003178217821782178,0.031490384615384615,NaN,NaN,NaN,0.0038095238095238095,0.04208333333333333,0.004920792079207921,0.08146825396825397,NaN,NaN,NaN,0.008264705882352941
1705796303,0.19497932525136902,0.737070272611877,0.1317365425103303,0.12908666666665644,4.335379144877839,0.11254115690478811,0.40924606406080527,0.03873065145350076,0.15112883830428345,0.6946143546364679,0.0058745893946504125,0.22900826781227243,0.19459028414296575,0.34325277961110817,0.6219863872470073,205451264,93659136,6168576,430882816,157347840,325255168,45309952,3928064,260042752,93122560,4132864,3989504,304992256,6238208,58023936,0,697094.4085156419,0,152877.30727470142,20811.95061226564,0,24900.70519575262,,269007.1049017852,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,5.733,3.8,25.267,0,0,0,4.867,0,0,0,0.02096153846153846,0.003178217821782178,0.031490384615384615,NaN,NaN,NaN,0.0038095238095238095,0.04208333333333333,0.004920792079207921,0.08146825396825397,NaN,NaN,NaN,0.008264705882352941
1705796304,0.16657083756224453,2.1185063152114236,0.1317365425103303,0.16505701595005462,4.4103541413059,0.11503702430415357,0.4022693755365283,0.03873065145350076,0.12330179686739448,0.6946143546364679,0.0058745893946504125,0.22900826781227243,0.19459028414296575,0.34325277961110817,0.6219863872470073,205451264,93687808,6168576,430882816,157347840,325255168,45309952,3928064,260042752,93122560,4132864,3989504,304992256,6238208,58023936,0,882423.0135597516,0,144253.92353238977,8217.043749391016,0,24900.70519575262,,269007.1049017852,9,7,7,4,25,7,5,4,3,11,1,3,4,28,15,5.733,3.8,25.267,0,0,0,4.867,0,0,0,0.02096153846153846,0.003178217821782178,0.031490384615384615,NaN,NaN,NaN,0.0038095238095238095,0.04208333333333333,0.004920792079207921,0.08146825396825397,NaN,NaN,NaN,0.008264705882352941
