time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705727915,0.8046623059029407,2.194433653513574,0.2849981622324601,32.72612712873338,0.2760093935398963,8.022995077956864,0.6678878288999215,3.9057496710594837,2.718928363424598,0.3008029264965749,0.20358525642798228,105889792,44294144,10829824,43470848,43528192,15257600,34410496,11165696,44687360,2953216,8540160,73292.64170825297,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.133,23.8,0.6,79.467,0.733,12.867,12.667,0.667,137.933,17.267,6.533,0,0,0.0030030257186081694,0.0032049689440993793,0.10789473684210527,0.003925257731958763,0.003,0.04719827586206897,0.0034137860217904725,0.002425686059275522,0.007526631158455393,0.0029869281045751634,0.004615128593040847,0.004968944099378882,0.22157894736842107,0.04104166666666664,0.0046,0.19419028340080977,0.0070832919737768086,0.0045125356750823275,0.009659786950732357,0.004607843137254902
1705727916,0.8046623059029407,2.3703987240829294,0.2849981622324601,32.72612712873338,0.2760093935398963,8.022995077956864,0.6678878288999215,3.9057496710594837,2.718928363424598,0.3008029264965749,0.20782107848202583,105889792,44400640,10829824,43470848,43528192,15257600,34410496,11165696,44687360,2953216,8540160,73292.64170825297,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.133,23.8,0.6,79.467,0.733,12.867,12.667,0.667,134.067,17.267,6.533,0,0,0.0030030257186081694,0.0032049689440993793,0.10789473684210527,0.003925257731958763,0.003,0.04719827586206897,0.0034137860217904725,0.002328982898289829,0.007526631158455393,0.0029869281045751634,0.004615128593040847,0.004968944099378882,0.22157894736842107,0.04104166666666664,0.0046,0.19419028340080977,0.0070832919737768086,0.004493159315931593,0.009659786950732357,0.004607843137254902
1705727917,0.8046623059029407,2.3703987240829294,0.2849981622324601,32.72612712873338,0.2760093935398963,8.022995077956864,0.6678878288999215,3.9057496710594837,2.718928363424598,0.3008029264965749,0.25414932324261386,105889792,44400640,10829824,43470848,43528192,15257600,34410496,11165696,44687360,2953216,8540160,73292.64170825297,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.133,23.8,0.6,79.467,0.733,12.867,12.667,0.667,134.067,17.267,6.533,0,0,0.0030030257186081694,0.0032049689440993793,0.10789473684210527,0.003925257731958763,0.003,0.04719827586206897,0.0034137860217904725,0.002328982898289829,0.007526631158455393,0.0029869281045751634,0.004615128593040847,0.004968944099378882,0.22157894736842107,0.04104166666666664,0.0046,0.19419028340080977,0.0070832919737768086,0.004493159315931593,0.009659786950732357,0.004607843137254902
1705727918,0.839473391226917,2.3703987240829294,0.2849981622324601,28.26755593107822,0.2760093935398963,8.022995077956864,0.6678878288999215,3.9057496710594837,2.718928363424598,0.3008029264965749,0.25414932324261386,105889792,44400640,10829824,43470848,43528192,15257600,34410496,11165696,44687360,2953216,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.133,23.8,0.6,79.467,0.733,12.867,12.667,0.667,134.067,17.267,6.533,0,0,0.0030030257186081694,0.0032049689440993793,0.10789473684210527,0.003925257731958763,0.003,0.04719827586206897,0.0034137860217904725,0.002328982898289829,0.007526631158455393,0.002957894736842105,0.004615128593040847,0.004968944099378882,0.22157894736842107,0.04104166666666664,0.0046,0.19419028340080977,0.0070832919737768086,0.004493159315931593,0.009659786950732357,0.00460280701754386
1705727919,0.839473391226917,2.3703987240829294,0.2849981622324601,27.722120478932666,0.2760093935398963,6.6104465070440845,0.6678878288999215,2.109554999999972,2.718928363424598,0.3008029264965749,0.25414932324261386,105889792,44400640,10829824,43470848,43528192,15257600,34410496,11165696,44687360,2953216,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.133,23.8,0.6,79.467,0.733,12.867,12.667,0.667,134.067,17.267,6.533,0,0,0.0030030257186081694,0.0032049689440993793,0.10789473684210527,0.003925257731958763,0.003,0.04719827586206897,0.0034137860217904725,0.002328982898289829,0.007526631158455393,0.002957894736842105,0.004615128593040847,0.004968944099378882,0.22157894736842107,0.04104166666666664,0.0046,0.19419028340080977,0.0070832919737768086,0.004493159315931593,0.009659786950732357,0.00460280701754386
1705727920,0.839473391226917,2.361713176811439,0.2849981622324601,27.176685026787112,0.18160994838994027,6.47672992241147,0.6678878288999215,2.109554999999972,2.718928363424598,0.3008029264965749,0.25414932324261386,105889792,44400640,10829824,43470848,43528192,15257600,34410496,11165696,44687360,2953216,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.133,23.933,0.667,79.933,0.8,12.867,12.667,0.733,134.467,17.267,6.667,0,0,0.0030030257186081694,0.0032076843198338527,0.11875,0.003918988426918131,0.003,0.04719827586206897,0.003428563718674006,0.002329133858267716,0.007526631158455393,0.002957597173144877,0.004615128593040847,0.0049738317757009355,0.22375,0.04088983050847456,0.0046,0.19419028340080977,0.007166624689803326,0.00449318335208099,0.009659786950732357,0.004602826855123675
1705727921,0.839473391226917,2.361713176811439,0.2849981622324601,26.63124957464155,0.1860149097246951,6.343013337778855,0.6678878288999215,2.109554999999972,2.743977393147308,0.24943205337859528,0.25414932324261386,105889792,44400640,10829824,43470848,43528192,15257600,34410496,11165696,44691456,2953216,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.133,23.933,0.667,79.933,0.8,12.867,12.667,0.733,134.467,17.267,6.667,0,0,0.0030030257186081694,0.0032076843198338527,0.11875,0.003918988426918131,0.003,0.04719827586206897,0.003428563718674006,0.002329133858267716,0.007526631158455393,0.002957597173144877,0.004615128593040847,0.0049738317757009355,0.22375,0.04088983050847456,0.0046,0.19419028340080977,0.007166624689803326,0.00449318335208099,0.009659786950732357,0.004602826855123675
1705727922,0.839473391226917,2.361713176811439,0.2849981622324601,26.085814122495997,0.1904198710594499,6.20929675314624,0.6678878288999215,2.109554999999972,2.743977393147308,0.3018528311495019,0.25414932324261386,105889792,44400640,10829824,43470848,43528192,15257600,34410496,11165696,44691456,2961408,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,78.133,0.8,12.867,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.0038553871364195,0.003,0.046919856459330146,0.003428563718674006,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03987430167597763,0.0046,0.19552966101694907,0.007166624689803326,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727923,0.839473391226917,2.361713176811439,0.2849981622324601,32.39892967150208,0.19482483239420473,6.075580168513626,0.6678878288999215,2.109554999999972,2.743977393147308,0.3018528311495019,0.25817569596362827,105889792,44400640,10829824,44003328,43528192,15257600,34410496,11165696,44691456,2961408,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,78.133,0.8,12.867,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.0038553871364195,0.003,0.046919856459330146,0.003428563718674006,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03987430167597763,0.0046,0.19552966101694907,0.007166624689803326,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727924,0.839473391226917,2.361713176811439,0.2849981622324601,32.39892967150208,0.19922979372895963,5.9418635838810125,0.6678878288999215,2.109554999999972,2.743977393147308,0.3018528311495019,0.25817569596362827,105889792,44400640,10829824,44003328,43528192,15257600,34410496,11165696,44691456,2961408,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,78.133,0.8,12.867,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.0038553871364195,0.003,0.046919856459330146,0.003428563718674006,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03987430167597763,0.0046,0.19552966101694907,0.007166624689803326,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727925,0.839473391226917,2.361713176811439,0.2849981622324601,32.855782521214174,0.20363475506371442,5.8081469992483985,0.5961637042176399,3.042638028338245,2.743977393147308,0.3018528311495019,0.25817569596362827,105889792,44400640,10829824,44003328,43528192,15257600,34410496,10817536,44691456,2961408,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,78.133,0.8,12.867,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.0038553871364195,0.003,0.046919856459330146,0.003428563718674006,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03987430167597763,0.0046,0.19552966101694907,0.007166624689803326,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727926,0.839473391226917,2.361713176811439,0.2303604520554696,32.855782521214174,0.2080397163984693,5.674430414615783,0.6091888396324047,3.107246249436728,2.743977393147308,0.3018528311495019,0.25817569596362827,105889792,44400640,10829824,44003328,43528192,15257600,34410496,10817536,44691456,2961408,8540160,102605.2104208417,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,78.133,0.8,12.867,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.0038553871364195,0.003,0.046919856459330146,0.003357142857142857,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03987430167597763,0.0046,0.19552966101694907,0.006700000000000002,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727927,1.0630267710799512,2.361713176811439,0.22561048268492861,32.855782521214174,0.2642976800852908,7.958679894802111,0.6222139750471695,3.1718544705352105,2.7776362710137406,0.3018528311495019,0.25817569596362827,105930752,44400640,10829824,44003328,43528192,14503936,34410496,10817536,44691456,2961408,8540160,74594.79147696229,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,78.133,0.8,12.2,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.0038553871364195,0.003,0.046860199768630866,0.003357142857142857,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03987430167597763,0.0046,0.19041278032002773,0.006700000000000002,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727928,1.0630267710799512,2.361713176811439,0.22086051331438758,32.855782521214174,0.2642976800852908,7.958679894802111,0.6352391104619344,3.236462691633693,2.7776362710137406,0.3018528311495019,0.25817569596362827,105930752,44400640,10829824,44003328,43528192,14503936,34410496,10817536,44691456,2961408,8540160,74594.79147696229,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,78.133,0.8,12.2,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.0038553871364195,0.003,0.046860199768630866,0.003357142857142857,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03987430167597763,0.0046,0.19041278032002773,0.006700000000000002,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727929,1.0630267710799512,2.361713176811439,0.21611054394384657,32.855782521214174,0.2642976800852908,7.958679894802111,0.5350400000000023,3.301070912732176,2.7776362710137406,0.3018528311495019,0.25817569596362827,105930752,44400640,10829824,44003328,43528192,14503936,34410496,10817536,44691456,2961408,8540160,74594.79147696229,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,24.2,0.8,73.2,0.667,12.2,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.0032079510703363913,0.1225,0.003781572676727561,0.003,0.046860199768630866,0.003357142857142857,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.0049743119266055045,0.2245,0.03560344827586204,0.0046,0.19041278032002773,0.006700000000000002,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727930,1.0630267710799512,2.361713176811439,0.21136057457330557,32.855782521214174,0.2121847850144736,7.958679894802111,0.674076605828607,3.8764932659089624,2.7776362710137406,0.30185283114950184,0.25817569596362827,105930752,44400640,10829824,44003328,43528192,14503936,34443264,10817536,44691456,2961408,8540160,74594.79147696229,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,23.333,0.8,73.2,0.667,12.2,12.8,0.733,138.867,18.6,6.733,0,0,0.0030176211453744493,0.003183098591549296,0.1225,0.003781572676727561,0.003,0.046860199768630866,0.003357142857142857,0.002341093784318032,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.004929577464788732,0.2245,0.03560344827586204,0.0046,0.19041278032002773,0.006700000000000002,0.004488600922468702,0.009666884816753927,0.004602836879432625
1705727931,1.0630267710799512,2.361713176811439,0.25841141226090564,32.855782521214174,0.20777982367971878,7.958679894802111,0.674076605828607,3.8764932659089624,2.7197244379985333,0.3014973290176595,0.25817569596362827,105930752,44400640,10829824,44003328,43528192,14503936,34443264,10817536,44707840,2961408,8540160,74594.79147696229,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,23.333,0.8,73.2,0.667,12.2,12.8,0.733,135.667,18.6,6.733,0,0,0.0030176211453744493,0.003183098591549296,0.1225,0.003781572676727561,0.003,0.046860199768630866,0.003357142857142857,0.002234545454545455,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.004929577464788732,0.2245,0.03560344827586204,0.0046,0.19041278032002773,0.006700000000000002,0.004470181818181819,0.009666884816753927,0.004602836879432625
1705727932,1.0998994811051683,2.361713176811439,0.2525332153986663,32.855782521214174,0.2682633614463464,7.958679894802111,0.674076605828607,3.8764932659089624,2.7197244379985333,0.3014973290176595,0.25817569596362827,105930752,44400640,10829824,44003328,43524096,14503936,34443264,10817536,44707840,2961408,8540160,55638.56665489418,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,23.333,0.8,73.2,0.667,12.2,12.8,0.733,135.667,18.6,6.733,0,0,0.0030176211453744493,0.003183098591549296,0.1225,0.003781572676727561,0.003,0.046860199768630866,0.003357142857142857,0.002234545454545455,0.007522905759162304,0.0029574468085106385,0.00463171806167401,0.004929577464788732,0.2245,0.03560344827586204,0.0046,0.19041278032002773,0.006700000000000002,0.004470181818181819,0.009666884816753927,0.004602836879432625
1705727933,1.0998994811051683,2.361713176811439,0.24665501853642688,32.855782521214174,0.2682633614463464,7.958679894802111,0.674076605828607,3.8764932659089624,2.7197244379985333,0.3092338235889965,0.25817569596362827,105930752,44400640,10829824,44003328,43524096,14503936,34443264,10817536,44707840,2961408,8540160,55638.56665489418,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,23.333,0.8,73.2,0.667,12.2,12.8,0.733,135.667,18.6,6.8,0,0,0.0030176211453744493,0.003183098591549296,0.1225,0.003781572676727561,0.003,0.046860199768630866,0.003357142857142857,0.002234545454545455,0.007522905759162304,0.00293006993006993,0.00463171806167401,0.004929577464788732,0.2245,0.03560344827586204,0.0046,0.19041278032002773,0.006700000000000002,0.004470181818181819,0.009666884816753927,0.004597202797202798
1705727934,1.0998994811051683,2.3038979841853235,0.3419256207307815,33.0241364725785,0.2682633614463464,7.958679894802111,0.674076605828607,3.8764932659089624,2.7197244379985333,0.3092338235889965,0.25817569596362827,105930752,44367872,11108352,44433408,43524096,14503936,34443264,10817536,44707840,2961408,8540160,55638.56665489418,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.333,23.333,0.8,73.2,0.667,12.2,12.8,0.733,135.667,18.6,6.8,0,0,0.0030176211453744493,0.003183098591549296,0.1225,0.003781572676727561,0.003,0.046860199768630866,0.003357142857142857,0.002234545454545455,0.007522905759162304,0.00293006993006993,0.00463171806167401,0.004929577464788732,0.2245,0.03560344827586204,0.0046,0.19041278032002773,0.006700000000000002,0.004470181818181819,0.009666884816753927,0.004597202797202798
