time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705606300,1.5430593473056737,7.463402845766219,0.13661870519272218,0.21771918827862194,4.361229190421877,1.0175523984915475,0.3112201377115141,0.07835971223021572,0.28665065360984715,0.8131825396825437,0.00018994516099384075,0.2659925079093981,0.22080151885359153,0.8235731171901316,1.068731905037664,216432640,114786304,6144000,432451584,107282432,329891840,56881152,4653056,267825152,98697216,4575232,2883584,306491392,8577024,82321408,1333230.492000993,0,575726.3049363145,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.933,4.6,25.667,2.067,2.067,2.2,17.4,0,0,0,0,0.025624999999999995,0.003022099447513812,0.034503073770491804,0.0375,0.0019687499999999996,0.003,0.0033380281690140847,0.04875,0.004639779005524861,0.0787759336099585,0.0475,0.004393750000000001,0.0046,0.006541666666666668
1705606301,1.5430593473056737,7.308865050015806,0.13959891341210007,0.21771918827862194,4.361229190421877,1.0175523984915475,0.3777006347184807,0.07802847940328697,0.28665065360984715,0.8131825396825437,0.00018994516099384075,0.2659925079093981,0.21586194281185614,0.6135050768386955,1.068731905037664,216432640,114786304,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306491392,8577024,82321408,1305624.5184633392,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.933,4.6,25.667,2.067,2.067,2.2,17.4,0,0,0,0,0.025624999999999995,0.003022099447513812,0.034503073770491804,0.0375,0.0019687499999999996,0.003,0.0033380281690140847,0.04875,0.004639779005524861,0.0787759336099585,0.0475,0.004393750000000001,0.0046,0.006541666666666668
1705606302,1.5430593473056737,7.154327254265393,0.14257912163147798,0.21771918827862194,4.361229190421877,1.0175523984915475,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8131825396825437,0.0001587379624807235,0.2659925079093981,0.2109223667701208,0.6284073705059093,1.068731905037664,216432640,114786304,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306491392,8577024,82321408,1278018.5449256855,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.933,4.6,25.667,2.067,2.067,2.2,17.4,0,0,0,0,0.025624999999999995,0.003022099447513812,0.034503073770491804,0.0375,0.0019687499999999996,0.003,0.0033380281690140847,0.04875,0.004639779005524861,0.0787759336099585,0.0475,0.004393750000000001,0.0046,0.006541666666666668
1705606303,1.5430593473056737,6.99978945851498,0.1455593298508559,0.21771918827862194,4.361229190421877,1.0175523984915475,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8131825396825437,0.00015557220979749284,0.2659925079093981,0.2059827907283854,0.6433096641731233,1.068731905037664,216432640,114786304,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306491392,8577024,82321408,1250412.5713880316,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.267,4.6,25.667,2.067,2.067,1.867,17.4,0,0,0,0,0.024959016393442623,0.003022099447513812,0.034503073770491804,0.0375,0.0019687499999999996,0.003,0.0033380281690140847,0.04890522875816994,0.004639779005524861,0.0787759336099585,0.0475,0.004393750000000001,0.0046,0.006541666666666668
1705606304,1.5040074615267052,6.845251662764565,0.14853953807023382,0.21771918827862194,4.361229190421877,1.0175523984915475,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8131825396825437,0.00015240645711426214,0.2659925079093981,0.20104321468665007,0.6582119578403373,1.068731905037664,216432640,114786304,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306491392,8577024,82321408,1222806.5978503774,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,4.133,25.067,2,2.067,1.867,17.2,0,0,0,0,0.02487704918032787,0.003033149171270718,0.034166666666666665,0.0375,0.0019687499999999996,0.003,0.003324858757062147,0.04908333333333334,0.004659668508287293,0.07900000000000001,0.0475,0.00439375,0.0046,0.006421739130434789
1705606305,1.5040074615267052,6.690713867014152,0.15151974628961173,0.21095012538311742,4.361229190421877,0.9807506898503033,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.7050021558201093,0.0001492407044310315,0.2659925079093981,0.19610363864491473,0.6731142515075511,1.068731905037664,216432640,114786304,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306491392,8577024,82321408,1195200.6243127238,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,4.133,25.067,2,2.067,1.867,17.867,0,0,0,0,0.02487704918032787,0.003033149171270718,0.034166666666666665,0.0375,0.0019687499999999996,0.003,0.0033323863636363633,0.04908333333333334,0.004659668508287293,0.07900000000000001,0.0475,0.00439375,0.0046,0.0064914529914529935
1705606306,1.5040074615267052,6.536176071263737,0.15449995450898965,0.21095012538311742,4.361229190421877,0.9807506898503033,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8073867890119577,0.0001460749517478008,0.2659666925616509,0.19116406260317936,0.6880165451747651,1.068731905037664,216432640,114786304,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306491392,8577024,82321408,1167594.6507750698,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,4.133,25.067,2,2.067,1.867,17.867,0,0,0,0,0.02487704918032787,0.003033149171270718,0.034166666666666665,0.0375,0.0019687499999999996,0.003,0.0033323863636363633,0.04908333333333334,0.004659668508287293,0.07900000000000001,0.0475,0.00439375,0.0046,0.0064914529914529935
1705606307,1.5040074615267052,8.502025030418842,0.17881249316267467,0.21095012538311742,4.361229190421877,0.8243659058924648,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8073867890119577,0.00014290919906457012,0.2659666925616509,0.29154247484958973,0.6403067792188333,1.068731905037664,216432640,114851840,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82321408,1512949.7653398225,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,3.6,25.067,2,2.067,1.867,17.867,0,0,0,0,0.02487704918032787,0.0030449438202247193,0.034166666666666665,0.0375,0.0019687499999999996,0.003,0.0033323863636363633,0.04908333333333334,0.004680898876404495,0.07900000000000001,0.0475,0.00439375,0.0046,0.0064914529914529935
1705606308,1.4397911023557417,8.502025030418842,0.17881249316267467,0.21095012538311742,4.361229190421877,0.8080200610616265,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8073867890119577,0.00013974344638133942,0.2659666925616509,0.29154247484958973,0.6539397547704132,1.068731905037664,216424448,114851840,6144000,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82321408,1512949.7653398225,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,3.6,23.533,2,2.067,1.867,17.867,0,0,0,0,0.02487704918032787,0.0030449438202247193,0.033712923728813564,0.0375,0.0019687499999999996,0.003,0.0033323863636363633,0.04908333333333334,0.004680898876404495,0.0788913043478261,0.0475,0.00439375,0.0046,0.0064914529914529935
1705606309,1.4397911023557417,8.502025030418842,0.17743674046945287,0.21095012538311742,4.361229190421877,0.7916742162307879,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8073867890119577,0.00013657769369810875,0.2659666925616509,0.29154247484958973,0.8179785330947995,1.068731905037664,216424448,114851840,6135808,432451584,107282432,329891840,56922112,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82321408,1512949.7653398225,0,681502.78331245,18920.0424961892,0,0,2525208.624271944,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,3.6,23.533,2,2.067,1.867,17.867,0,0,0,0,0.02487704918032787,0.0030449438202247193,0.033712923728813564,0.0375,0.0019687499999999996,0.003,0.0033323863636363633,0.04908333333333334,0.004680898876404495,0.0788913043478261,0.0475,0.00439375,0.0046,0.0064914529914529935
1705606310,1.4397911023557417,8.502025030418842,0.17743674046945287,0.21095012538311742,3.6444022715720523,0.9650626566417714,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8073867890119577,0.00013341194101487808,0.2659666925616509,0.29154247484958973,0.8179785330947995,1.0687319050376638,216424448,114851840,6135808,432451584,107282432,329895936,56922112,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82321408,1512949.7653398225,0,681502.78331245,18920.0424961892,0,0,2525208.6242719432,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,3.6,23.533,2,2.067,1.867,17.867,0,0,0,0,0.02487704918032787,0.0030449438202247193,0.033712923728813564,0.0375,0.0019687499999999996,0.003,0.0033323863636363633,0.04908333333333334,0.004680898876404495,0.0788913043478261,0.0475,0.00439375,0.0046,0.0064914529914529935
1705606311,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.572598817317132,0.9650626566417714,0.3777006347184807,0.0796888330115378,0.28665065360984715,0.8073867890119577,0.00013024618833164738,0.2661420773008523,0.29154247484958973,0.8179785330947995,0.9996557212553199,216424448,114851840,6135808,432582656,107282432,329895936,56922112,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,681502.78331245,18920.0424961892,0,0,1821168.8176879687,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,3.6,23.533,2,2.067,1.867,17.867,0,0,0,0,0.02487704918032787,0.0030449438202247193,0.033712923728813564,0.0375,0.0019687499999999996,0.003,0.0033323863636363633,0.04908333333333334,0.004680898876404495,0.0788913043478261,0.0475,0.00439375,0.0046,0.0064914529914529935
1705606312,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.500795363062211,0.9650626566417714,0.3236494028725343,0.0796888330115378,0.27925130586186325,0.8073867890119577,0,0.2661420773008523,0.29154247484958973,0.8179785330947995,0.9996557212553199,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,789624.5492814633,27967.635109760682,0,0,1821168.8176879687,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.2,3.6,23.533,2,1.8,1.867,17.867,0,0,0,0,0.02487704918032787,0.0030449438202247193,0.033712923728813564,0.0375,0.001833333333333333,0.003,0.0033323863636363633,0.04908333333333334,0.004680898876404495,0.0788913043478261,0.0475,0.004366666666666666,0.0046,0.0064914529914529935
1705606313,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.428991908807291,0.9650626566417714,0.33035118994048485,0.0796888330115378,0.27925130586186325,0.7736146279704009,0,0.2661420773008523,0.29154247484958973,0.8179785330947995,0.9996557212553202,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,805975.253302366,27967.635109760682,0,0,1821168.8176879692,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.067,3.6,23.533,1.867,1.667,1.733,17.467,0,0,0,0,0.02483695652173913,0.0030449438202247193,0.033712923728813564,0.037365591397849465,0.0018524590163934423,0.003,0.003327683615819209,0.049066666666666675,0.004680898876404495,0.0788913043478261,0.04747311827956989,0.004370491803278688,0.0046,0.006448275862068966
1705606314,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.3571884545523707,0.9650626566417714,0.33705297700843534,0.0796888330115378,0.2898563611491237,0.7736146279704009,0,0.2661420773008524,0.29154247484958973,0.8179785330947995,0.9283549555250583,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,822325.957323269,37355.22115823074,0,0,1094455.577822311,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.067,3.6,23.533,1.867,1.667,1.733,17.467,0,0,0,0,0.02483695652173913,0.0030449438202247193,0.033712923728813564,0.037365591397849465,0.0018524590163934423,0.003,0.003327683615819209,0.049066666666666675,0.004680898876404495,0.0788913043478261,0.04747311827956989,0.004370491803278688,0.0046,0.006448275862068966
1705606315,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.28538500029745,0.9650626566417714,0.3437547640763859,0.0796888330115378,0.2898563611491237,0.7736146279704009,0,0.2661420773008524,0.29154247484958973,0.8179785330947995,0.9283549555250583,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,838676.661344172,37355.22115823074,0,0,1094455.577822311,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.067,3.6,23.533,1.867,1.667,1.733,17.467,0,0,0,0,0.02483695652173913,0.0030449438202247193,0.033712923728813564,0.037365591397849465,0.0018524590163934423,0.003,0.003327683615819209,0.049066666666666675,0.004680898876404495,0.0788913043478261,0.04747311827956989,0.004370491803278688,0.0046,0.006448275862068966
1705606316,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.2135815460425294,0.9650626566417714,0.40210722407703103,0.07968883301153781,0.2898563611491237,0.7736146279704009,0,0.21761887515581793,0.29154247484958973,0.8179785330947995,0.9283549555250583,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,981042.2412541735,37355.22115823074,0,0,1094455.577822311,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.067,3.6,23.533,1.867,1.667,1.733,17.467,0,0,0,0,0.02483695652173913,0.0030449438202247193,0.033712923728813564,0.037365591397849465,0.0018524590163934423,0.003,0.003327683615819209,0.049066666666666675,0.004680898876404495,0.0788913043478261,0.04747311827956989,0.004370491803278688,0.0046,0.006448275862068966
1705606317,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.1417780917876095,0.9650626566417714,0.40210722407703103,0.057974999999999,0.2898563611491237,0.7736146279704009,0,0.22203935755780757,0.29154247484958973,0.8179785330947995,0.9283549555250583,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,981042.2412541735,37355.22115823074,0,0,1094455.577822311,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,7.067,3.6,23.533,1.867,1.667,1.733,17.467,0,0,0,0,0.02483695652173913,0.0030449438202247193,0.033712923728813564,0.037365591397849465,0.0018524590163934423,0.003,0.003327683615819209,0.049066666666666675,0.004680898876404495,0.0788913043478261,0.04747311827956989,0.004370491803278688,0.0046,0.006448275862068966
1705606318,1.4397911023557417,8.502025030418842,0.17743674046945287,0.2050899092006075,3.0699746375326886,0.9650626566417714,0.40210722407703103,0.06826843661472971,0.2898563611491237,0.7736146279704009,0,0.2264598399597973,0.29154247484958973,0.8179785330947995,0.9283549555250583,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,981042.2412541735,37355.22115823074,0,0,1094455.577822311,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,8.533,3.6,23.533,1.867,1.667,1.733,17.467,0,0,0,0,0.0257258064516129,0.0030449438202247193,0.033712923728813564,0.037365591397849465,0.0018524590163934423,0.003,0.003327683615819209,0.04966129032258065,0.004680898876404495,0.0788913043478261,0.04747311827956989,0.004370491803278688,0.0046,0.006448275862068966
1705606319,1.459479309122341,8.502025030418842,0.17743674046945287,0.2050899092006075,2.998171183277768,0.9650626566417714,0.40210722407703103,0.06689981055240678,0.2898563611491237,0.7736146279704009,0,0.230880322361787,0.29154247484958973,0.8179785330947995,0.9283549555250583,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,981042.2412541735,37355.22115823074,0,0,1094455.577822311,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,9.333,3.8,23.933,1.667,1.667,1.733,17.8,0,0,0,0,0.025811688311688306,0.003044198895027624,0.033932403433476394,0.0375,0.0018524590163934425,0.003,0.00330812324929972,0.052413793103448306,0.004679558011049723,0.07993697478991596,0.04772222222222222,0.004370491803278689,0.0046,0.00626605504587156
1705606320,1.143835548487681,8.502025030418842,0.17743674046945287,0.16606354958889946,2.926367729022848,0.6988540783460214,0.40210722407703103,0.06553118449008385,0.2898563611491237,0.7736146279704009,0,0.2652289441193807,0.2838881391512974,0.8179785330947995,0.9283549555250583,216424448,114851840,6135808,432582656,107282432,329895936,56946688,4657152,267825152,98697216,4575232,2883584,306483200,8609792,82448384,1512949.7653398225,0,981042.2412541735,37355.22115823074,0,0,1094455.577822311,13,8,7,4,8,17,5,4,3,11,1,3,5,19,9,9.333,3.8,23.933,1.667,1.667,1.733,16.933,0,0,0,0,0.025811688311688306,0.003044198895027624,0.033932403433476394,0.0375,0.0018524590163934425,0.003,0.0032950819672131148,0.052413793103448306,0.004679558011049723,0.07993697478991596,0.04772222222222222,0.004370491803278689,0.0046,0.0061214953271028
