time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705478951,0.8117050311551064,1.98317606831218,0.3296200953826304,29.708974881846306,0.2960000000000336,8.483741573033857,0.47466813919742706,3.432660407990512,2.7959884412713163,0.28843972093628245,0.28647319347319766,109858816,43507712,11800576,44093440,42229760,16719872,40587264,10756096,45576192,3014656,8929280,84370.97687831505,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.333,0.933,79.8,0.933,13.4,13,0.933,140.648,18.133,7.467,0,0,0,0.003003016591251886,0.003365384615384615,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.003428571428571429,0.0017814315622723853,0.007414134742404226,0.002773972602739726,0.00462473604826546,0.006884374999999999,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.007166666666666671,0.004377489428984403,0.009593791281373843,0.004554794520547945
1705478952,0.8117050311551064,1.98317606831218,0.3296200953826304,29.708974881846306,0.2947798211574454,8.483741573033857,0.47466813919742706,3.432660407990512,2.7959884412713163,0.28843972093628245,0.28647319347319766,109858816,43507712,11800576,44093440,42229760,16719872,40587264,10756096,45576192,3014656,8929280,84370.97687831505,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.333,0.933,79.8,0.933,13.4,13,0.933,140.648,18.133,7.467,0,0,0,0.003003016591251886,0.003365384615384615,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.003428571428571429,0.0017814315622723853,0.007414134742404226,0.002773972602739726,0.00462473604826546,0.006884374999999999,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.007166666666666671,0.004377489428984403,0.009593791281373843,0.004554794520547945
1705478953,0.7011778627461527,1.98317606831218,0.3296200953826304,29.759163162752557,0.23162407496053364,8.255687512111793,0.47466813919742706,3.432660407990512,2.7959884412713163,0.28843972093628245,0.28647319347319766,109858816,43507712,11800576,42967040,42229760,16719872,40587264,10756096,45576192,3014656,8929280,72882.46219338448,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.333,0.933,79.8,0.933,13.4,13,0.933,140.848,18.333,7.467,0,0,0,0.003003016591251886,0.003365384615384615,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.0034,0.001782871800078715,0.007411649214659685,0.002773972602739726,0.00462473604826546,0.006884374999999999,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.006999999999999999,0.004378576165328056,0.00958180628272251,0.004554794520547945
1705478954,0.6876494455602342,1.9313978657001791,0.3296200953826304,18.570365976720193,0.23647943360610488,8.255687512111793,0.47466813919742706,3.432660407990512,2.7959884412713163,0.28843972093628245,0.2769781474789491,109858816,43507712,11800576,42967040,42229760,16719872,40587264,10756096,45576192,3014656,8929280,71476.27924541256,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.333,0.933,79.8,0.933,13.4,13,0.933,140.848,18.333,7.467,0,0,0,0.003003016591251886,0.003365384615384615,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.0034,0.001782871800078715,0.007411649214659685,0.002773972602739726,0.00462473604826546,0.006884374999999999,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.006999999999999999,0.004378576165328056,0.00958180628272251,0.004554794520547945
1705478955,0.6741210283743159,1.9313978657001791,0.3296200953826304,19.062390696082726,0.24133479225167612,8.255687512111793,0.47466813919742706,3.432660407990512,2.7959884412713163,0.28843972093628245,0.2769781474789491,109858816,43507712,11800576,42967040,42229760,16719872,40587264,10756096,45576192,3014656,8929280,70070.09629744064,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.6,0.933,79.8,0.933,13.4,13,0.933,143.686,18.333,7.333,0,0,0,0.0030030303030303034,0.0033694951664876476,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.0034,0.0018428195402286122,0.007411649214659685,0.002776956879609158,0.004624848484848485,0.006916149068322982,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.006999999999999999,0.004389819694672108,0.00958180628272251,0.004555391375921832
1705478956,0.6605926111883974,1.9313978657001791,0.37161607875306646,19.55441541544526,0.2461901508972473,8.255687512111793,0.47466813919742706,3.432660407990512,2.7959884412713163,0.28843972093628245,0.26131118759961547,109858816,43507712,11825152,42967040,42229760,16719872,40587264,10756096,45576192,3014656,8929280,68663.91334946873,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.6,0.933,79.8,0.933,13.4,13,0.933,143.686,18.333,7.333,0,0,0,0.0030030303030303034,0.0033694951664876476,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.0034,0.0018428195402286122,0.007411649214659685,0.002776956879609158,0.004624848484848485,0.006916149068322982,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.006999999999999999,0.004389819694672108,0.00958180628272251,0.004555391375921832
1705478957,0.6470641940024789,1.9313978657001791,0.37161607875306646,20.04644013480779,0.2510455095428185,8.255687512111793,0.47466813919742706,3.432660407990512,2.7959884412713163,0.2960389065906263,0.26131118759961547,109858816,43507712,11825152,42967040,42229760,16719872,40587264,10756096,45576192,3014656,8929280,67257.73040149681,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.6,0.933,79.8,0.933,13.4,13,0.933,143.686,18.333,7.333,0,0,0,0.0030030303030303034,0.0033694951664876476,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.0034,0.0018428195402286122,0.007411649214659685,0.002776956879609158,0.004624848484848485,0.006916149068322982,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.006999999999999999,0.004389819694672108,0.00958180628272251,0.004555391375921832
1705478958,0.7531582695079816,1.9313978657001791,0.37161607875306646,20.53846485417032,0.29132151873427264,8.255687512111793,0.47466813919742706,3.5437693652525026,2.7959884412713163,0.2960389065906263,0.26131118759961547,109862912,43507712,11825152,42967040,42229760,16719872,40587264,10555392,45576192,3014656,8929280,64023.341843380396,0,0,0,4,5,9,3,3,47,3,4,4,4,2,15,25.6,0.933,79.8,0.933,13.4,13,0.933,143.686,18.333,7.333,0,0,0,0.0030030303030303034,0.0033694951664876476,0.15,0.0042183692596063724,0.003,0.062218045112781936,0.0034,0.0018428195402286122,0.007411649214659685,0.002776956879609158,0.004624848484848485,0.006916149068322982,0.24333333333333332,0.06911870503597123,0.0046,0.2176923076923077,0.006999999999999999,0.004389819694672108,0.00958180628272251,0.004555391375921832
1705478959,0.7531582695079816,1.9313978657001791,0.37161607875306646,21.030489573532854,0.29132151873427264,8.255687512111793,0.47466813919742706,3.5437693652525026,2.7959884412713163,0.31000327833023034,0.26131118759961547,109862912,43507712,11825152,42967040,42229760,16719872,40587264,10555392,45576192,3010560,8929280,64023.341843380396,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15,25.6,0.933,78.667,0.933,13.867,13,0.933,143.686,18.333,7.333,0,0,0,0.0030030303030303034,0.0033694951664876476,0.15,0.0042220149253731345,0.003,0.06380208333333333,0.0034,0.0018428195402286122,0.007411649214659685,0.002776956879609158,0.004624848484848485,0.006916149068322982,0.24333333333333332,0.06781954887218049,0.0046,0.21852678571428566,0.006999999999999999,0.004389819694672108,0.00958180628272251,0.004555391375921832
1705478960,0.7611310121881659,1.9313978657001791,0.37161607875306646,21.522514292895384,0.29132151873427264,8.255687512111793,0.5739911173594952,2.7766331305843073,2.7959884412713163,0.31000327833023034,0.26131118759961547,109862912,43507712,11825152,42967040,42229760,16719872,40587264,10555392,45576192,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15,25.6,0.933,78.667,0.933,13.867,13,0.933,143.686,18.333,7.333,0,0,0,0.0030030303030303034,0.0033694951664876476,0.15,0.0042220149253731345,0.003,0.06380208333333333,0.0034,0.0018428195402286122,0.007411649214659685,0.002776956879609158,0.004624848484848485,0.006916149068322982,0.24333333333333332,0.06781954887218049,0.0046,0.21852678571428566,0.006999999999999999,0.004389819694672108,0.00958180628272251,0.004555391375921832
1705478961,0.7611310121881659,1.9313978657001791,0.37161607875306646,22.014539012257917,0.29132151873427264,8.255687512111793,0.5739911173594952,2.835817256483558,2.7996751740137973,0.31000327833023034,0.26131118759961547,109862912,43507712,11825152,42967040,42229760,16719872,40587264,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.667,1.2,80.667,0.933,13.867,14,0.933,150.02,19.267,7.533,0,0,0,0.0029970149253731346,0.003359081419624217,0.1357142857142857,0.004250116009280742,0.003,0.06482084690553745,0.0034,0.0018826188314744067,0.00741128010139417,0.002780120358490507,0.004613731343283582,0.006787878787878791,0.23857142857142852,0.06777153558052434,0.0046,0.21894428152492668,0.006999999999999999,0.004395452974240653,0.009573510773130546,0.0045560240716981
1705478962,0.7611310121881659,1.9313978657001791,0.37161607875306646,22.506563731620446,0.29132151873427264,8.255687512111793,0.5739911173594952,2.8950013823828082,2.7996751740137973,0.31000327833023034,0.26131118759961547,109862912,43507712,11825152,42967040,42229760,16719872,40587264,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.667,1.2,80.667,0.933,13.867,14,0.933,150.02,19.267,7.533,0,0,0,0.0029970149253731346,0.003359081419624217,0.1357142857142857,0.004250116009280742,0.003,0.06482084690553745,0.0034,0.0018826188314744067,0.00741128010139417,0.002780120358490507,0.004613731343283582,0.006787878787878791,0.23857142857142852,0.06777153558052434,0.0046,0.21894428152492668,0.006999999999999999,0.004395452974240653,0.009573510773130546,0.0045560240716981
1705478963,0.7611310121881659,1.9313978657001791,0.37161607875306646,22.99858845098298,0.29132151873427264,8.255687512111793,0.479007545584777,2.9541855082820585,2.2704984434056636,0.31000327833023034,0.26131118759961547,109862912,43507712,11825152,42967040,42229760,16719872,40587264,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.8,1.267,80.333,1,13.867,14,1,149.62,19.267,7.667,0,0,0,0.0029970149253731346,0.0033524590163934425,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032285714285714287,0.0018870079492380413,0.00741128010139417,0.0027933121440005407,0.004613731343283582,0.0067333333333333325,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.005125000000000001,0.004396256443110138,0.009573510773130546,0.004558662428800108
1705478964,0.7611310121881659,1.9313978657001791,0.37161607875306646,23.49061317034551,0.29132151873427264,8.255687512111793,0.7104959771871324,3.013369634181308,2.3165037205601564,0.31000327833023034,0.26131118759961547,109862912,43507712,11825152,42967040,42229760,16719872,40525824,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.8,1.267,80.333,1,13.867,14,1,149.62,19.267,7.667,0,0,0,0.0029970149253731346,0.0033524590163934425,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032285714285714287,0.0018870079492380413,0.00741128010139417,0.0027933121440005407,0.004613731343283582,0.0067333333333333325,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.005125000000000001,0.004396256443110138,0.009573510773130546,0.004558662428800108
1705478965,0.7611310121881659,1.979811301084284,0.29571909547287445,23.982637889708045,0.29132151873427264,8.255687512111793,0.7104959771871324,3.0725537600805586,2.362508997714648,0.31000327833023034,0.26131118759961547,109862912,43552768,11825152,42967040,42229760,16719872,40525824,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.8,1.267,80.333,1,13.867,14,1,149.62,19.267,7.667,0,0,0,0.0029970149253731346,0.0033524590163934425,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032285714285714287,0.0018870079492380413,0.00741128010139417,0.0027933121440005407,0.004613731343283582,0.0067333333333333325,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.005125000000000001,0.004396256443110138,0.009573510773130546,0.004558662428800108
1705478966,0.7611310121881659,1.979811301084284,0.30239793765895023,24.474662609070577,0.29132151873427264,8.255687512111793,0.7104959771871324,3.5510475539550135,2.760316629269544,0.31000327833023034,0.26131118759961547,109862912,43552768,11825152,42967040,42229760,16719872,40525824,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.8,1.267,80.333,1.2,13.867,14,1,149.62,19.267,7.667,0,0,0,0.0029970149253731346,0.0033524590163934425,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032285714285714287,0.0018870079492380413,0.00741128010139417,0.0027933121440005407,0.004613731343283582,0.0067333333333333325,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.005125000000000001,0.004396256443110138,0.009573510773130546,0.004558662428800108
1705478967,0.7611310121881659,1.979811301084284,0.3090767798450259,24.966687328433103,0.25072020051356525,6.633823301659464,0.7104959771871324,3.5510475539550135,2.760316629269544,0.31000327833023034,0.26131118759961547,109862912,43552768,11825152,42967040,42229760,16719872,40525824,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.8,1.267,80.333,1.2,13.867,14,1,149.62,19.267,7.667,0,0,0,0.0029970149253731346,0.0033524590163934425,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032285714285714287,0.0018870079492380413,0.00741128010139417,0.0027933121440005407,0.004613731343283582,0.0067333333333333325,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.005125000000000001,0.004396256443110138,0.009573510773130546,0.004558662428800108
1705478968,0.7611310121881659,1.313811349373068,0.31575562203110163,25.211223613956278,0.29854151624553343,6.4962285097909325,0.7104959771871324,3.5510475539550135,2.760316629269544,0.31000327833023034,0.26131118759961547,109862912,43552768,11825152,42967040,42229760,16719872,40525824,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.8,1.267,80.333,1.2,13.867,14,1.267,149.82,19.467,7.667,0,0,0,0.0029970149253731346,0.0033524590163934425,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032631578947368424,0.0018839941448469898,0.007439644218551461,0.0027933121440005407,0.004613731343283582,0.0067333333333333325,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.0057000000000000045,0.0043957047381577245,0.009579415501905972,0.004558662428800108
1705478969,0.7611310121881659,1.3477391417323585,0.32243446421717736,24.719198894593752,0.29854151624553343,6.358633717922404,0.7104959771871324,3.5510475539550135,2.760316629269544,0.31000327833023034,0.26131118759961547,109862912,43552768,11825152,42967040,42229760,16719872,40525824,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.4,26.8,1.267,80.333,1.2,13.867,14,1.267,149.82,19.467,7.667,0,0,0,0.0029970149253731346,0.0033524590163934425,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032631578947368424,0.0018839941448469898,0.007439644218551461,0.0027933121440005407,0.004613731343283582,0.0067333333333333325,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.0057000000000000045,0.0043957047381577245,0.009579415501905972,0.004558662428800108
1705478970,0.7611310121881659,1.3816669340916488,0.32911330640325304,30.00024537236329,0.29854151624553343,6.2210389260538745,0.7104959771871324,3.5510475539550135,2.760316629269544,0.31000327833023034,0.22206587654420318,109862912,43552768,11825152,43016192,42229760,16719872,40525824,10555392,45572096,3010560,8929280,44733.73815036478,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.067,26.333,1.267,80.333,1.2,13.867,14,1.267,147.999,19.467,8.067,0,0,0,0.002985007496251874,0.0033575076608784475,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032631578947368424,0.0019390433917723922,0.007439644218551461,0.0027647058823529413,0.004611394302848576,0.006752941176470589,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.0057000000000000045,0.004406174163683687,0.009579415501905972,0.004552941176470588
1705478971,0.7394002450034496,1.4155947264509392,0.3491460203315703,30.00024537236329,0.29854151624553343,6.476795633331581,0.7104959771871324,3.5510475539550135,2.760316629269544,0.31000327833023034,0.22580577303958674,109854720,43552768,12021760,43016192,42229760,16719872,40525824,10555392,45572096,3010560,8929280,61861.69052373681,0,0,17904.054201726587,4,5,9,3,3,47,3,4,4,4,2,15.067,26.333,1.267,80.333,1.2,13.867,14,1.267,147.999,19.467,8.067,0,0,0,0.002985007496251874,0.0033575076608784475,0.127,0.004249193919852602,0.003,0.06482084690553745,0.0032631578947368424,0.0019390433917723922,0.007439644218551461,0.0027647058823529413,0.004611394302848576,0.006752941176470589,0.235,0.06771880819366852,0.0046,0.21894428152492668,0.0057000000000000045,0.004406174163683687,0.009579415501905972,0.004552941176470588
