time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705375556,0.6320536045123374,2.8350893407272744,0.5264265550962873,19.088299728780363,0.33372611039336625,5.784297733371179,0.8529360934019535,3.86112258662816,2.694988033225398,0.2924794895168621,0.27392101370043004,114794496,43745280,11411456,40718336,43401216,16498688,41562112,10899456,45342720,3022848,8990720,42159.00201737413,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.064,0.867,12.667,13,0.933,149.533,18.8,8.333,0,0,0,0,0.003009661835748792,0.0033748733535967582,0.23863636363636365,0.06509301859386407,0.003,0.19826464208242947,0.003926829268292683,0.0023495465787304205,0.007532175032175032,0.0029465240641711236,0.004648309178743961,0.007187096774193556,0.575000000000001,0.09969487756065067,0.0046,0.7239520958083829,0.008421052631578949,0.004487716405605936,0.009707207207207207,0.004632085561497327
1705375557,0.632053604512337,2.346556195830953,0.5264265550962873,19.088299728780363,0.33372611039336625,5.900732753333695,0.8529360934019535,3.86112258662816,2.694988033225398,0.24177085802187617,0.263334371431537,114794496,43745280,11411456,40718336,43401216,16498688,41562112,10899456,45342720,3022848,8990720,42159.002017374114,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.2,18.8,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.0023483285183656622,0.007532175032175032,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.004600000000000001,0.7239520958083829,0.008156250000000002,0.004486834502682626,0.009707207207207207,0.004642048517520217
1705375558,0.632053604512337,2.5687103880044595,0.5264265550962873,19.088299728780363,0.33372611039336625,6.017167773296212,0.880088883856567,3.86112258662816,2.694988033225398,0.23689619986326174,0.263334371431537,114794496,43720704,11411456,40718336,43401216,16498688,41562112,10899456,45342720,3022848,8990720,42159.002017374114,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.2,18.8,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.0023483285183656622,0.007532175032175032,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.004600000000000001,0.7239520958083829,0.008156250000000002,0.004486834502682626,0.009707207207207207,0.004642048517520217
1705375559,0.632053604512337,2.5687103880044595,0.5264265550962873,19.088299728780363,0.33372611039336625,6.986101197750946,0.880088883856567,3.86112258662816,2.694988033225398,0.2872628777798848,0.263334371431537,114794496,43720704,11411456,40718336,43401216,16498688,41562112,10899456,45342720,3022848,8990720,42159.002017374114,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.2,18.8,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.0023483285183656622,0.007532175032175032,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.004600000000000001,0.7239520958083829,0.008156250000000002,0.004486834502682626,0.009707207207207207,0.004642048517520217
1705375560,0.632053604512337,2.5687103880044595,0.5352744054230401,19.088299728780363,0.33372611039336625,6.986101197750946,0.880088883856567,3.8144066767303233,2.694988033225398,0.2872628777798848,0.263334371431537,114794496,43720704,11091968,40718336,43401216,16498688,41562112,10743808,45342720,3022848,8990720,42159.002017374114,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.2,18.8,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.0023483285183656622,0.007532175032175032,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.004600000000000001,0.7239520958083829,0.008156250000000002,0.004486834502682626,0.009707207207207207,0.004642048517520217
1705375561,0.5764696408094224,2.5687103880044595,0.5352744054230401,19.088299728780363,0.33372611039336625,6.986101197750946,0.8278726640591147,3.8144066767303233,2.694988033225398,0.2872628777798848,0.263334371431537,114794496,43720704,11091968,40718336,43401216,16498688,41459712,10743808,45342720,3022848,8990720,45355.301020068,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.2,18.8,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.0023483285183656622,0.007532175032175032,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.004600000000000001,0.7239520958083829,0.008156250000000002,0.004486834502682626,0.009707207207207207,0.004642048517520217
1705375562,0.588039412127511,2.5687103880044595,0.5352744054230401,19.088299728780363,0.33372611039336625,6.986101197750946,0.8278726640591147,3.8144066767303233,2.694988033225398,0.2872628777798848,0.263334371431537,114794496,43720704,11091968,40718336,43401216,16498688,41459712,10743808,45342720,3022848,8990720,46265.58392781742,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.2,18.8,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.0023483285183656622,0.007532175032175032,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.004600000000000001,0.7239520958083829,0.008156250000000002,0.004486834502682626,0.009707207207207207,0.004642048517520217
1705375563,0.6941862790853147,2.5687103880044595,0.5352744054230401,19.088299728780363,0.33372611039336625,6.986101197750946,0.8278726640591147,3.1579212829441943,2.694988033225398,0.2872628777798848,0.263334371431537,114794496,43720704,11091968,40718336,43401216,16498688,41459712,10743808,45342720,3022848,8990720,54616.97446496433,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.467,19.067,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.002346980976013234,0.007525940337224384,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.004600000000000001,0.7239520958083829,0.008156250000000002,0.004486600496277916,0.00969195849546044,0.004642048517520217
1705375564,0.6800697099167854,2.5687103880044595,0.5352744054230401,19.088299728780363,0.3277190451898967,6.986101197750946,0.8278726640591147,3.220267339486334,2.694988033225398,0.2872628777798848,0.263334371431537,114794496,43720704,11091968,40718336,43397120,16498688,41459712,10743808,45342720,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.467,19.067,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.002346980976013234,0.007525940337224384,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.0046,0.7239520958083829,0.008156250000000002,0.004486600496277916,0.00969195849546044,0.004642048517520217
1705375565,0.6800697099167854,2.5687103880044595,0.5352744054230401,19.088299728780363,0.3277190451898967,6.986101197750946,0.8278726640591147,3.7407633925283874,2.694988033225398,0.2872628777798848,0.263334371431537,114794496,43720704,11091968,40718336,43397120,16498688,41459712,10743808,45342720,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.467,19.067,8.333,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.002346980976013234,0.007525940337224384,0.0029514824797843672,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.0046,0.7239520958083829,0.008156250000000002,0.004486600496277916,0.00969195849546044,0.004642048517520217
1705375566,0.6800697099167854,2.5687103880044595,0.5352744054230401,19.088299728780363,0.3277190451898967,6.986101197750946,0.8278726640591147,3.7407633925283874,2.6600981222036015,0.2821292992721556,0.263334371431537,114794496,43720704,11091968,40718336,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14,25.733,0.8,78.731,0.867,12.667,13,0.933,150.467,19.067,8.067,0,0,0,0,0.003009661835748792,0.0033752535496957407,0.23235294117647057,0.06503590995543192,0.003,0.19826464208242947,0.0037441860465116275,0.002346980976013234,0.007525940337224384,0.002943502824858757,0.004648309178743961,0.00720454545454546,0.488095238095238,0.09966753795527754,0.0046,0.7239520958083829,0.008156250000000002,0.004486600496277916,0.00969195849546044,0.004642937853107345
1705375567,0.6800697099167854,2.4039613157032513,0.24859897105074147,18.951304566770098,0.3275466284074464,6.986101197750946,0.8278726640591147,3.7407633925283874,2.6600981222036015,0.2821292992721556,0.263334371431537,114794496,43720704,11091968,40718336,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.8,0.867,70.414,0.867,12.667,11.667,0.933,141.867,18.067,7,0,0,0,0,0.0030062893081761006,0.003351626016260163,0.23448275862068965,0.0648290152633056,0.003,0.19666666666666666,0.0037441860465116275,0.002335290417278255,0.007503259452411996,0.002941690962099125,0.004646540880503144,0.007106617647058827,0.49473684210526314,0.10772613127369228,0.0046,0.7649425287356321,0.008156250000000002,0.004480478087649402,0.009651890482398957,0.0046443148688046654
1705375568,0.6800697099167854,2.4039613157032513,0.2553345646118217,18.724612390093725,0.3275466284074464,6.986101197750946,0.8278726640591147,3.7407633925283874,1.7124057956623,0.2821292992721556,0.263334371431537,114794496,43720704,11091968,40894464,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.8,0.867,70.414,0.867,12.667,11.667,0.733,141.867,18.067,7,0,0,0,0,0.0030062893081761006,0.003351626016260163,0.23448275862068965,0.0648290152633056,0.003,0.19666666666666666,0.0036666666666666666,0.002335290417278255,0.007503259452411996,0.002941690962099125,0.004646540880503144,0.007106617647058827,0.49473684210526314,0.10772613127369228,0.0046,0.7649425287356321,0.008000000000000002,0.004480478087649402,0.009651890482398957,0.0046443148688046654
1705375569,0.6800697099167854,2.4039613157032513,0.26207015817290197,18.724612390093725,0.3275466284074464,6.986101197750946,0.8278726640591147,3.7407633925283874,1.756831941612807,0.2821292992721556,0.153982143498677,114794496,43720704,11091968,40894464,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.8,0.867,70.414,0.867,12.6,11.667,0.733,138.533,18.067,7,0,0,0,0,0.0030062893081761006,0.003351626016260163,0.23448275862068965,0.0648290152633056,0.003,0.19446954685188272,0.0036666666666666666,0.002310787671232877,0.007503259452411996,0.002941690962099125,0.004646540880503144,0.007106617647058827,0.49473684210526314,0.10772613127369228,0.0046,0.8011173554728631,0.008000000000000002,0.004475856164383561,0.009651890482398957,0.0046443148688046654
1705375570,0.6800697099167854,2.4039613157032513,0.26880575173398225,18.724612390093725,0.3275466284074464,5.9228554071265735,0.8278726640591147,3.7407633925283874,1.8012580875633142,0.2821292992721556,0.15804966541693882,114794496,43720704,11091968,40894464,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.733,0.867,70.414,0.867,12.6,11.667,0.733,138.533,18.067,7,0,0,0,0,0.0030062893081761006,0.0033496357960457854,0.23448275862068965,0.0648290152633056,0.003,0.19446954685188272,0.0036666666666666666,0.002310787671232877,0.007503259452411996,0.002941690962099125,0.004646540880503144,0.007103053435114502,0.49473684210526314,0.10772613127369228,0.0046,0.8011173554728631,0.008000000000000002,0.004475856164383561,0.009651890482398957,0.0046443148688046654
1705375571,0.6800697099167854,2.4039613157032513,0.2755413452950625,18.724612390093725,0.3275466284074464,5.806420387164057,0.8278726640591147,3.7407633925283874,1.8456842335138217,0.27941449422089587,0.16211718733520059,114794496,43720704,11091968,40894464,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.733,0.867,70.414,0.867,12.6,11.667,0.733,138.533,18.067,7,0,0,0,0,0.0030062893081761006,0.0033496357960457854,0.23448275862068965,0.0648290152633056,0.003,0.19446954685188272,0.0036666666666666666,0.002310787671232877,0.007503259452411996,0.002941690962099125,0.004646540880503144,0.007103053435114502,0.49473684210526314,0.10772613127369228,0.0046,0.8011173554728631,0.008000000000000002,0.004475856164383561,0.009651890482398957,0.0046443148688046654
1705375572,0.6800697099167854,2.4039613157032513,0.234530000000035,18.724612390093725,0.3275466284074464,5.689985367201541,0.8278726640591147,3.7407633925283874,1.8901103794643288,0.27941449422089587,0.16618470925346235,114794496,43720704,11091968,40894464,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.933,0.933,70.214,0.933,12.6,11.667,0.8,138.267,18.067,7.2,0,0,0,0,0.0030062893081761006,0.0033477344573234983,0.24659090909090908,0.06487323447550404,0.003,0.19446954685188272,0.0035714285714285718,0.002309309309309309,0.007503259452411996,0.002939209726443769,0.004646540880503144,0.0070937499999999985,0.6625,0.10757512910431155,0.0046,0.8011173554728631,0.00775,0.004475589875589875,0.009651890482398957,0.0046462006079027365
1705375573,0.6800697099167854,2.4039613157032513,0.234530000000035,18.724612390093725,0.3275466284074464,5.573550347239025,0.8278726640591147,3.7407633925283874,1.9345365254148361,0.27941449422089587,0.17025223117172417,114794496,43720704,11091968,40894464,43397120,16498688,41459712,10743808,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.933,0.933,70.214,0.933,12.6,11.667,0.8,138.267,18.067,7.2,0,0,0,0,0.0030062893081761006,0.0033477344573234983,0.24659090909090908,0.06487323447550404,0.003,0.19446954685188272,0.0035714285714285718,0.002309309309309309,0.007503259452411996,0.002939209726443769,0.004646540880503144,0.0070937499999999985,0.6625,0.10757512910431155,0.0046,0.8011173554728631,0.00775,0.004475589875589875,0.009651890482398957,0.0046462006079027365
1705375574,0.6800697099167854,2.4039613157032513,0.335781821522049,18.724612390093725,0.3275466284074464,5.3786863808223355,0.8278726640591147,3.733754812341376,1.9789626713653432,0.27941449422089587,0.17431975308998593,114794496,43720704,11153408,40894464,43397120,16498688,41459712,10452992,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.933,0.933,70.214,0.933,12.6,11.667,0.8,138.267,18.067,7.2,0,0,0,0,0.0030062893081761006,0.0033477344573234983,0.24659090909090908,0.06487323447550404,0.003,0.19446954685188272,0.0035714285714285718,0.002309309309309309,0.007503259452411996,0.002939209726443769,0.004646540880503144,0.0070937499999999985,0.6625,0.10757512910431155,0.0046,0.8011173554728631,0.00775,0.004475589875589875,0.009651890482398957,0.0046462006079027365
1705375575,0.6800697099167854,2.4039613157032513,0.3433526314003049,18.724612390093725,0.33096869660190675,5.263566548175915,0.4582510316082104,3.733754812341376,2.0233888173158503,0.27941449422089587,0.17838727500824772,114794496,43720704,11153408,40894464,43401216,16498688,41459712,10452992,45453312,3022848,8990720,73685.63076231167,0,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.4,23.933,0.933,70.214,0.933,12.6,11.667,0.8,138.267,18.067,7.2,0,0,0,0,0.0030062893081761006,0.0033477344573234983,0.24659090909090908,0.06487323447550404,0.003,0.19446954685188272,0.0035714285714285718,0.002309309309309309,0.007503259452411996,0.002939209726443769,0.004646540880503144,0.0070937499999999985,0.6625,0.10757512910431155,0.0046,0.8011173554728631,0.00775,0.004475589875589875,0.009651890482398957,0.0046462006079027365
