time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705609466,1.4282858720152798,10.25769584406027,0.18362317694952754,0.2192451831031773,4.24932367241151,1.0259725169243072,0.30457772802466243,0.07730594923113232,0.29725032934382434,0.8544904733754706,0.00015332524116782543,0.27650836572586346,0.26383078021193485,1.0368839625220787,1.1487720153574241,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4407296,267431936,98594816,4575232,2883584,307027968,8671232,94650368,2447958.808385436,0,694654.7840689775,22961.57188104381,0,0,2071838.6251447378,14,10,7,4,7,17,6,5,3,11,1,3,5,18,8,7.867,3.8,23.067,2.133,2.067,2.267,19.6,0,0,0,0,0.03212616822429907,0.003093567251461988,0.03555147058823529,0.03763586956521739,0.002032258064516129,0.003,0.0047333333333333324,0.09092592592592598,0.004768421052631579,0.08764610389610387,0.0477445652173913,0.004406451612903226,0.0046,0.00909090909090909
1705609467,1.4282858720152798,10.25769584406027,0.18362317694952754,0.2192451831031773,4.24932367241151,0.982873849729271,0.3108797056169626,0.07757435691318305,0.29725032934382434,0.8544904733754706,0.00015332524116782543,0.27650836572586346,0.26383078021193485,1.0368839625220787,1.1487720153574241,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4538368,267431936,98594816,4575232,2883584,307027968,8671232,94650368,2447958.808385436,0,709027.7945710203,22961.57188104381,0,0,2071838.6251447378,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,7.867,3.8,23.067,2.133,2.067,2.267,19.6,0,0,0,0,0.03212616822429907,0.003093567251461988,0.03555147058823529,0.03763586956521739,0.002032258064516129,0.003,0.0047333333333333324,0.09092592592592598,0.004768421052631579,0.08764610389610387,0.0477445652173913,0.004406451612903226,0.0046,0.00909090909090909
1705609468,1.4282858720152798,10.25769584406027,0.18362317694952754,0.2192451831031773,4.24932367241151,0.982873849729271,0.31718168320926277,0.07757435691318305,0.29725032934382434,0.8544904733754706,0.00015332524116782543,0.27650836572586346,0.26383078021193485,1.0368839625220787,0.981882007586661,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4538368,267431936,98594816,4575232,2883584,307027968,8671232,94650368,2447958.808385436,0,723400.805073063,22961.57188104381,0,0,2081270.063195714,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,7,3.8,23.067,2.133,2.067,1.8,19.6,0,0,0,0,0.03159722222222223,0.003093567251461988,0.03555147058823529,0.03763586956521739,0.002032258064516129,0.003,0.0047333333333333324,0.08767857142857145,0.004768421052631579,0.08764610389610387,0.0477445652173913,0.004406451612903226,0.0046,0.00909090909090909
1705609469,1.4282858720152798,10.25769584406027,0.18362317694952754,0.2192451831031773,4.24932367241151,0.982873849729271,0.32348366080156293,0.07757435691318305,0.29725032934382434,0.8544904733754706,0.00015332524116782543,0.27650836572586346,0.26383078021193485,1.0374071947952448,1.1653867128604498,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4538368,267431936,98594816,4575232,2883584,307027968,8691712,94650368,2447958.808385436,0,737773.8155751058,22961.57188104381,0,0,2470240.2720302828,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,4.267,24,1.933,2.067,1.8,19.267,0,0,0,0,0.031547619047619054,0.003107784431137724,0.03532282282282283,0.037643678160919535,0.002032258064516129,0.003,0.004697516930022573,0.08744047619047621,0.004794011976047904,0.08736754966887418,0.047758620689655175,0.004406451612903226,0.0046,0.009084722222222221
1705609470,1.4282858720152798,10.25769584406027,0.18362317694952754,0.1752662438075048,4.24932367241151,0.982873849729271,0.3781186555380091,0.07757435691318305,0.2899526084035985,0.8544904733754706,0.00009758080910754101,0.27650836572586346,0.26383078021193485,1.0374071947952448,1.1653867128604498,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4538368,267427840,98594816,4575232,2883584,307027968,8691712,94650368,2447958.808385436,0,862380.6301225655,30569.445481006045,0,0,2470240.2720302828,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,4.267,24,1.933,2.067,1.8,17.333,0,0,0,0,0.031547619047619054,0.003107784431137724,0.03532282282282283,0.037643678160919535,0.002032258064516129,0.003,0.004613953488372093,0.08744047619047621,0.004794011976047904,0.08736754966887418,0.047758620689655175,0.004406451612903226,0.0046,0.009055722891566266
1705609471,1.4282858720152798,6.113314585854292,0.18362317694952754,0.17890560640824,4.12261754885328,0.982873849729271,0.3781186555380091,0.07757435691318305,0.2899526084035985,0.8544904733754706,0.00009758080910754101,0.27650836572586346,0.2576095232789288,1.0374071947952448,1.1399626332563655,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4538368,267427840,98594816,4575232,2883584,307023872,8691712,94715904,1046647.7941237412,0,862380.6301225655,30569.445481006045,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,4.267,24,1.933,2.067,1.8,17.333,0,0,0,0,0.031547619047619054,0.003107784431137724,0.03532282282282283,0.037643678160919535,0.002032258064516129,0.003,0.004613953488372093,0.08744047619047621,0.004794011976047904,0.08736754966887418,0.047758620689655175,0.004406451612903226,0.0046,0.009055722891566266
1705609472,1.4282858720152798,6.280204823860728,0.1527104179140941,0.18254496900897516,4.12261754885328,0.982873849729271,0.3781186555380091,0.07757435691318305,0.2899526084035985,0.8544904733754706,0.00009758080910754101,0.27650836572586346,0.2576095232789288,1.0374071947952448,1.1399626332563655,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4538368,267427840,98594816,4575232,2883584,307023872,8691712,94715904,1075220.7224455401,0,862380.6301225655,30569.445481006045,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,3.933,24,1.933,2.067,1.8,17.333,0,0,0,0,0.031547619047619054,0.0030946745562130174,0.03532282282282283,0.037643678160919535,0.002032258064516129,0.003,0.004613953488372093,0.08744047619047621,0.004770414201183432,0.08736754966887418,0.047758620689655175,0.004406451612903226,0.0046,0.009055722891566266
1705609473,1.4282858720152798,6.447095061867166,0.1828447576872703,0.18618433160971032,4.12261754885328,0.982873849729271,0.3781186555380091,0.07757435691318305,0.2899526084035985,0.8544904733754706,0.00009758080910754101,0.27650836572586346,0.2576095232789288,1.0374071947952448,1.1399626332563655,216707072,123867136,6250496,432455680,107495424,331210752,61796352,4538368,267427840,98594816,4575232,2883584,307023872,8691712,94715904,1103793.6507673394,0,862380.6301225655,30569.445481006045,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,3.933,23,1.933,2.067,1.8,17.333,0,0,0,0,0.031547619047619054,0.0030946745562130174,0.0353731343283582,0.037643678160919535,0.002032258064516129,0.003,0.004613953488372093,0.08744047619047621,0.004770414201183432,0.08812080536912754,0.047758620689655175,0.004406451612903226,0.0046,0.009055722891566266
1705609474,1.4282858720152798,6.613985299873602,0.17146773898738957,0.21836175604411034,4.12261754885328,0.9536355097419329,0.3781186555380091,0.07757435691318305,0.2899526084035984,0.8544904733754706,0.00009758080910754101,0.27650836572586346,0.2576095232789288,1.0374071947952448,1.1399626332563655,216707072,123867136,6246400,432455680,107495424,331210752,61796352,4538368,267427840,98594816,4575232,2883584,307023872,8691712,94715904,1132366.5790891384,0,862380.6301225655,30569.445481006038,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,3.933,23,1.933,2.067,1.8,17.333,0,0,0,0,0.031547619047619054,0.0030946745562130174,0.0353731343283582,0.037643678160919535,0.002032258064516129,0.003,0.004613953488372093,0.08744047619047621,0.004770414201183432,0.08812080536912754,0.047758620689655175,0.004406451612903226,0.0046,0.009055722891566266
1705609475,1.4282858720152798,6.780875537880039,0.17146773898738957,0.2083012680367358,4.12261754885328,0.9536355097419329,0.3781186555380091,0.07757435691318305,0.2899526084035984,0.8544904733754706,0.00009758080910754101,0.27650836572586346,0.2576095232789288,1.0374071947952448,1.1399626332563655,216707072,123867136,6246400,432451584,107495424,331210752,61796352,4538368,267427840,98594816,4575232,2883584,307023872,8691712,94715904,1160939.5074109377,0,862380.6301225655,30569.445481006038,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,3.933,23,1.933,2.067,1.8,17.333,0,0,0,0,0.031547619047619054,0.0030946745562130174,0.0353731343283582,0.037643678160919535,0.002032258064516129,0.003,0.004613953488372093,0.08744047619047621,0.004770414201183432,0.08812080536912754,0.047758620689655175,0.004406451612903226,0.0046,0.009055722891566266
1705609476,1.4282858720152798,6.947765775886477,0.17146773898738957,0.2083012680367358,4.12261754885328,0.9536355097419329,0.3781186555380091,0.07757435691318305,0.2935116858757541,0.8544904733754706,0.00009758080910754101,0.2354430330216043,0.2576095232789288,1.0374071947952448,1.1399626332563655,216707072,123867136,6246400,432451584,107495424,331210752,61796352,4538368,267427840,98594816,4575232,2883584,307023872,8691712,94715904,1189512.4357327365,0,862380.6301225655,40435.35131666625,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,3.933,23,1.933,2.067,1.8,17.333,0,0,0,0,0.031547619047619054,0.0030946745562130174,0.0353731343283582,0.037643678160919535,0.002032258064516129,0.003,0.004613953488372093,0.08744047619047621,0.004770414201183432,0.08812080536912754,0.047758620689655175,0.004406451612903226,0.0046,0.009055722891566266
1705609477,1.4282858720152798,7.114656013892913,0.17146773898738957,0.2083012680367358,4.12261754885328,0.9536355097419329,0.3781186555380091,0.07757435691318305,0.2935116858757541,0.8507447492498913,0.00009758080910754101,0.23083456025950658,0.19867642233612728,1.0298028254135847,1.1399626332563655,216707072,123867136,6246400,432451584,107495424,331210752,61796352,4538368,267427840,98590720,4575232,2883584,307023872,8691712,94715904,1218085.3640545355,0,862380.6301225655,40435.35131666625,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.867,3.933,23,1.933,1.8,1.8,17.333,0,0,0,0,0.031547619047619054,0.0030946745562130174,0.0353731343283582,0.037643678160919535,0.002125,0.003,0.004613953488372093,0.08744047619047621,0.004770414201183432,0.08812080536912754,0.047758620689655175,0.004425,0.0046,0.009055722891566266
1705609478,1.4282858720152798,6.040842499999997,0.17146773898738957,0.2083012680367358,4.12261754885328,0.9536355097419329,0.3781186555380091,0.07006683159805564,0.2935116858757541,0.8507447492498913,0.00009758080910754101,0.22622608749740888,0.20320478889554214,1.0298028254135847,1.1399626332563655,216707072,123867136,6246400,432451584,107495424,331210752,61796352,4632576,267427840,98590720,4575232,2883584,307023872,8691712,94715904,1034240.0000000001,0,862380.6301225655,40435.35131666625,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.8,3.933,23,1.867,1.733,1.733,17.133,0,0,0,0,0.031666666666666655,0.0030946745562130174,0.0353731343283582,0.037645348837209304,0.002111111111111111,0.003,0.004542334096109838,0.08749999999999997,0.004770414201183432,0.08812080536912754,0.047761627906976745,0.004422222222222222,0.0046,0.009006172839506173
1705609479,1.4282858720152798,8.240234063852911,0.17146773898738957,0.2083012680367358,4.12261754885328,0.9536355097419329,0.32685521881344354,0.0714838021383109,0.2935116858757541,0.8507447492498913,0.00009758080910754101,0.26798789836259307,0.207733155454957,1.0298028254135847,1.1399626332563655,216707072,123904000,6246400,432451584,107495424,331210752,61796352,4632576,267427840,98590720,4575232,2883584,307023872,8691712,94715904,1414483.8772997623,0,745463.3761936987,40435.35131666625,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.8,3.933,23,1.867,1.733,1.733,17.133,0,0,0,0,0.031666666666666655,0.0030946745562130174,0.0353731343283582,0.037645348837209304,0.002111111111111111,0.003,0.004542334096109838,0.08749999999999997,0.004770414201183432,0.08812080536912754,0.047761627906976745,0.004422222222222222,0.0046,0.009006172839506173
1705609480,1.4282858720152798,8.423327320195142,0.17146773898738957,0.2083012680367358,4.12261754885328,0.9536355097419329,0.32055324122114337,0.07290077267856619,0.2935116858757541,0.8507447492498913,0.00009758080910754101,0.26798789836259307,0.21226152201437185,1.0298028254135847,1.1399626332563655,216707072,123904000,6246400,432451584,107495424,331210752,61796352,4632576,267427840,98590720,4575232,2883584,307023872,8691712,94715904,1445912.8946227608,0,731090.365691656,40435.35131666625,0,0,2106745.7962413453,14,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.8,3.933,23,1.867,1.733,1.733,17.133,0,0,0,0,0.031666666666666655,0.0030946745562130174,0.0353731343283582,0.037645348837209304,0.002111111111111111,0.003,0.004542334096109838,0.08749999999999997,0.004770414201183432,0.08812080536912754,0.047761627906976745,0.004422222222222222,0.0046,0.009006172839506173
1705609481,1.055121668867925,8.60642057653737,0.17146773898738957,0.2083012680367358,4.12261754885328,0.9536355097419329,0.3142512636288432,0.08501823241531575,0.2935116858757541,0.868903607734677,0.0001387283236994203,0.26798789836259307,0.2167898885737867,1.0174648104288313,1.1399626332563655,216854528,123904000,6246400,432451584,107495424,331210752,61796352,4632576,267427840,98590720,4575232,2883584,307023872,8667136,94715904,1477341.9119457593,0,716717.3551896132,40435.35131666625,0,0,2106745.7962413453,16,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.8,3.933,23,1.867,1.733,1.733,17.133,0,0,0,0,0.031666666666666655,0.0030946745562130174,0.0353731343283582,0.037645348837209304,0.002111111111111111,0.003,0.004542334096109838,0.08749999999999997,0.004770414201183432,0.08812080536912754,0.047761627906976745,0.004422222222222222,0.0046,0.009006172839506173
1705609482,1.0801729330123728,8.7895138328796,0.17146773898738957,0.2083012680367358,4.12261754885328,0.8164894785034078,0.3812872404188613,0.08501823241531575,0.2935116858757541,0.868903607734677,0.0001387283236994203,0.26798789836259307,0.22131825513320152,1.0174648104288313,1.1399626332563655,216854528,123904000,6246400,432451584,107495424,331210752,61968384,4632576,267427840,98590720,4575232,2883584,307023872,8667136,94715904,1508770.9292687578,0,779832.8808659167,40435.35131666625,0,0,2106745.7962413453,16,10,7,4,7,16,6,5,3,11,1,3,5,18,8,6.8,3.933,23,1.867,1.733,1.733,17.133,0,0,0,0,0.031666666666666655,0.0030946745562130174,0.0353731343283582,0.037645348837209304,0.002111111111111111,0.003,0.004542334096109838,0.08749999999999997,0.004770414201183432,0.08812080536912754,0.047761627906976745,0.004422222222222222,0.0046,0.009006172839506173
1705609483,1.1052241971568206,8.972607089221828,0.17146773898738957,0.2083012680367358,4.24316369228568,0.8005955533410423,0.3812872404188613,0.08501823241531575,0.2935116858757541,0.868903607734677,0.0001387283236994203,0.26798789836259307,0.22584662169261638,1.0174648104288313,1.145474825284467,216854528,123904000,6246400,432451584,107601920,331210752,61968384,4632576,267427840,98590720,4575232,2883584,307023872,8667136,94736384,1540199.9465917565,0,779832.8808659167,40435.35131666625,0,0,1934533.5401453492,16,10,7,4,7,16,6,5,3,11,1,3,5,18,8,7.867,3.933,23,1.867,1.733,1.733,17.133,0,0,0,0,0.032352941176470584,0.0030946745562130174,0.0353731343283582,0.037645348837209304,0.002111111111111111,0.003,0.004542334096109838,0.09202531645569619,0.004770414201183432,0.08812080536912754,0.047761627906976745,0.004422222222222222,0.0046,0.009006172839506173
1705609484,1.1302754613012687,9.155700345564059,0.17146773898738957,0.2083012680367358,4.24316369228568,0.7847016281786766,0.3812872404188613,0.08501823241531575,0.2935116858757541,0.868903607734677,0.0001387283236994203,0.26798789836259307,0.2249628358697108,1.0174648104288313,1.145474825284467,216854528,123904000,6246400,432451584,107601920,331210752,61968384,4632576,267427840,98590720,4575232,2883584,307027968,8667136,94736384,1571628.9639147548,0,779832.8808659167,40435.35131666625,0,0,1934533.5401453492,16,10,7,4,7,16,6,5,3,11,1,3,5,18,8,8.6,3.867,23.4,1.667,1.733,1.733,16.467,0,0,0,0,0.03349514563106796,0.0030924855491329477,0.03571947674418605,0.037642045454545456,0.0021111111111111118,0.003,0.004610983981693364,0.09717948717948718,0.004766473988439307,0.08905315614617945,0.04775568181818182,0.004422222222222223,0.0046,0.009004398826979471
1705609485,1.1553267254457162,9.338793601906287,0.17146773898738957,0.2083012680367358,4.24316369228568,0.7043175000001156,0.37052011733286366,0.08501823241531575,0.2935116858757541,0.868903607734677,0.0001387283236994203,0.26798789836259307,0.26713093858633347,1.0174648104288313,1.145474825284467,216854528,123904000,6246400,432451584,107601920,331210752,61968384,4632576,267427840,98590720,4575232,2883584,307027968,8667136,94736384,1603057.9812377533,0,582811.6107000569,40435.35131666625,0,0,1934533.5401453492,16,10,7,4,7,16,6,5,3,11,1,3,5,18,8,8.6,3.867,23.4,1.667,1.733,1.733,15.733,0,0,0,0,0.03349514563106796,0.0030924855491329477,0.03571947674418605,0.037642045454545456,0.0021111111111111118,0.003,0.004596452328159645,0.09717948717948718,0.004766473988439307,0.08905315614617945,0.04775568181818182,0.004422222222222223,0.0046,0.00899570200573066
