time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705777921,0.1472048537515449,0.5209277261655618,0.029360696884688654,0.06718486997635705,,0.1679115153844165,0.3878832366830602,0.025342499999999605,0.1458600392413408,0.5714285335060835,0.00010412926391381607,0.1457472435999991,0.14291812744894997,0.25659805138979963,0.6258771824491517,212627456,99262464,5365760,430841856,65351680,339333120,48119808,3620864,285589504,92069888,4485120,2883584,298045440,18042880,65560576,370814.5625417628,0,160356.26024615232,17859.1672116852,0,0,0,118043.18067196618,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777922,0.1472048537515449,0.5196038526991061,0.029360696884688654,0.06718486997635705,,0.1679115153844165,0.3878832366830602,0.031092138186084903,0.1458600392413408,0.6756104853981704,0.00010412926391381607,0.14880871026666576,0.09103679823557309,0.25659805138979963,0.6258771824491517,212627456,99262464,5365760,430841856,65351680,339333120,48119808,3620864,285589504,92069888,4485120,2883584,298045440,18042880,65560576,344932.36723451293,0,160356.26024615232,17859.1672116852,0,0,0,118043.18067196618,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777923,0.13878938851207243,0.5196038526991061,0.029360696884688654,0.06718486997635705,,0.1679115153844165,0.3878832366830602,0.0317271446334607,0.1458600392413408,0.6756104853981704,0.00010412926391381607,0.1518701769333324,0.09342709383593999,0.25659805138979963,0.5330578577442135,212627456,99262464,5365760,430841856,65351680,339333120,48119808,3620864,285589504,92069888,4485120,2883584,298045440,18042880,65560576,344932.36723451293,0,160356.26024615232,17859.1672116852,0,0,0,100537.04908058951,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777924,0.13878938851207243,0.5196038526991061,0.029360696884688654,0.06718486997635705,,0.1679115153844165,0.3878832366830602,0.0323621510808365,0.1458600392413408,0.6756104853981704,0.00010412926391381607,0.15493164359999906,0.09835332717101934,0.25659805138979963,0.5226265713700611,212627456,99262464,5365760,430841856,65351680,339333120,48119808,3620864,285589504,92069888,4485120,2883584,298045440,18042880,65560576,344932.36723451293,0,160356.26024615232,17859.1672116852,0,0,0,98569.66273605674,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777925,0.13878938851207243,0.5221128828666095,0.029360696884688654,0.05455315019193596,,0.1679115153844165,0.3878832366830602,0.0381003868425479,0.1458600392413408,0.5675212528655306,0,0.1579931102666657,0.10087530435401407,0.25659805138979963,0.5121952849959086,212627456,99262464,5365760,430841856,65351680,339333120,48119808,3620864,285589504,92069888,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,160356.26024615232,17859.1672116852,0,0,0,96602.27639152398,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777926,0.13878938851207243,0.5221128828666095,0.029360696884688654,0.06656070057581255,,0.1679115153844165,0.3327876552725372,0.0381003868425479,0.1458600392413408,0.5562610781088945,0,0.1836879999999989,0.10339728153700878,0.25659805138979963,0.417304999999999,212627456,99262464,5365760,430841856,65351680,339333120,48119808,3620864,285589504,92069888,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,137578.98978035513,17859.1672116852,0,0,0,92160,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777927,0.13878938851207243,0.5221128828666095,0.03177980547478358,0.06656070057581255,,0.1679115153844165,0.3263229346611529,0.0381003868425479,0.1458600392413408,0.5450009033522581,0,0.1836879999999989,0.10591925872000349,0.2201069573927102,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48119808,3620864,285589504,92069888,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,134906.38544291927,17859.1672116852,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777928,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06656070057581255,,0.1679115153844165,0.31985821404976855,0.0381003868425479,0.1469675998741904,0.6492502465632238,0,0.1836879999999989,0.1084412359029982,0.21583032320288023,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48119808,3620864,285589504,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,132233.7811054834,12884.554891475307,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777929,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06656070057581255,,0.1679115153844165,0.3926794250291376,0.0381003868425479,0.1469675998741904,0.6492502465632238,0,0.1836879999999989,0.11096321308599291,0.21155368901305016,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285589504,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,166045.63957907536,12884.554891475307,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777930,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06656070057581255,,0.1679115153844165,0.4001144771151782,0.0381003868425479,0.1469675998741904,0.6492502465632238,0,0.1836879999999989,0.11348519026898762,0.2360674999999901,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285589504,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,173666.02361620485,12884.554891475307,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777931,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06656070057581255,,0.17026587933888776,0.4001144771151782,0.0381003868425479,0.12237624622524147,0.6492502465632238,0,0.16039942306666571,0.11600716745198233,0.2360674999999901,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285589504,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,173666.02361620485,10728.646744259202,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777932,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06616482112435516,,0.17026587933888776,0.4001144771151782,0.0381003868425479,0.15021097046414472,0.6492502465632238,0,0.15733795639999903,0.11852914463497707,0.2360674999999901,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285593600,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,173666.02361620485,8152.217180160816,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777933,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06616482112435516,,0.17026587933888776,0.4001144771151782,0.0381003868425479,0.15021097046414472,0.6492502465632238,0,0.1542764897333324,0.12105112181797179,0.2360674999999901,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285593600,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,173666.02361620485,8152.217180160816,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777934,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06616482112435516,,0.17026587933888776,0.4001144771151782,0.0381003868425479,0.15021097046414472,0.6492502465632238,0,0.15121502306666576,0.12357309900096647,0.2360674999999901,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285593600,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,173666.02361620485,8152.217180160816,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777935,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06616482112435516,,0.17026587933888776,0.4001144771151782,0.0381003868425479,0.15021097046414472,0.6492502465632238,0,0.1481535563999991,0.1260950761839612,0.2360674999999901,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285593600,92057600,4485120,2883584,298045440,18042880,65560576,400958.293619104,0,173666.02361620485,8152.217180160816,0,0,0,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777936,0.14950428499411625,0.5221128828666095,0.03177980547478358,0.06616482112435516,,0.14137388793857025,0.4001144771151782,0.0381003868425479,0.15021097046414472,0.6492502465632238,0,0.14509208973333246,0.15131863097968282,0.27394189459357565,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285593600,92057600,4485120,2883584,298045440,8327168,65560576,400958.293619104,0,173666.02361620485,8152.217180160816,0,0,95827.13003530561,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777937,0.14950428499411625,0.5309876520491005,0.03180437332691697,0.06616482112435516,,0.1767404814348511,0.4001144771151782,0.032720929723603825,0.15021097046414472,0.6492502465632238,0,0.18581757703081037,0.15306254029659327,0.27394189459357565,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3620864,285593600,92057600,4485120,3014656,298049536,8327168,65560576,376879.33604460716,0,173666.02361620485,8152.217180160816,0,0,95827.13003530561,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777938,0.14950428499411625,0.5309876520491005,0.03180437332691697,0.06616482112435516,,0.1767404814348511,0.4001144771151782,0.04095684835476754,0.15021097046414472,0.6555923371647936,0,0.18581757703081037,0.15306254029659327,0.27394189459357565,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,376879.33604460716,0,173666.02361620485,8152.217180160816,0,0,95827.13003530561,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777939,0.1586347534705892,0.5309876520491005,0.03180437332691697,0.06616482112435516,,0.1767404814348511,0.4001144771151782,0.04095684835476754,0.15021097046414472,0.6555923371647936,0,0.18581757703081037,0.15306254029659327,0.27394189459357565,0.6349729741463511,212627456,99262464,5369856,430841856,65351680,339333120,48250880,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,376879.33604460716,0,173666.02361620485,8152.217180160816,0,0,95827.13003530561,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777940,0.1586347534705892,0.5309876520491005,0.03187285035160868,0.06616482112435516,,0.1767404814348511,0.4001144771151782,0.04189047161161947,0.15021097046414472,0.6555923371647936,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.6349729741463511,212627456,99262464,5365760,430841856,65351680,339333120,48250880,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,376879.33604460716,0,173666.02361620485,8152.217180160816,0,0,95827.13003530561,133370.9596891484,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777941,0.1586347534705892,0.5309876520491005,0.03187285035160868,0.06616482112435516,,0.1767404814348511,0.4001144771151782,0.04189047161161947,0.15021097046414472,0.6555923371647936,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.6429921207264895,212627456,99262464,5365760,430841856,65351680,339333120,48250880,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,376879.33604460716,0,173666.02361620485,8152.217180160816,0,0,95827.13003530561,123076.92307692308,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777942,0.1586347534705892,0.5309876520491005,0.03187285035160868,0.06616482112435516,,0.1767404814348511,0.397387926509187,0.04189047161161947,0.15216533612798974,0.6555923371647936,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.6429921207264895,212627456,99262464,5365760,430841856,65351680,339333120,48128000,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,376879.33604460716,0,172010.49868766405,12625.219615941805,0,0,95827.13003530561,123076.92307692308,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777943,0.1586347534705892,0.3482945728719823,0.03187285035160868,0.06616482112435515,,0.1767404814348511,0.397387926509187,0.04189047161161947,0.15216533612798974,0.6555923371647936,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.6429921207264895,212627456,99262464,5365760,430841856,65351680,339333120,48128000,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,182951.42682180039,0,172010.49868766405,12625.219615941805,0,0,95827.13003530561,123076.92307692308,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777944,0.1586347534705892,0.3572479307001096,0.03187285035160868,0.06616482112435515,,0.1767404814348511,0.397387926509187,0.04189047161161947,0.15216533612798974,0.6555923371647936,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.5395454050369427,212627456,99262464,5365760,430841856,65351680,339333120,48128000,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,187654.4274341702,0,172010.49868766405,12625.219615941805,0,0,95827.13003530561,103275.89743589745,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777945,0.1586347534705892,0.36620128852823697,0.03187285035160868,0.0657972456243973,,0.1767404814348511,0.397387926509187,0.04189047161161947,0.15216533612798974,0.6555923371647936,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.5288288696915012,212627456,99262464,5365760,430841856,65351680,339333120,48128000,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,192357.42804654007,0,172010.49868766405,12625.219615941805,0,0,95827.13003530561,101224.61538461538,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777946,0.1586347534705892,0.3751546463563643,0.03187285035160868,0.0657972456243973,,0.18354338482977753,0.397387926509187,0.04189047161161947,0.15216533612798974,0.5421338883142116,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.5181123343460597,212627456,99262464,5365760,430841856,65351680,339333120,48128000,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,197060.42865890995,0,172010.49868766405,12625.219615941805,0,0,95827.13003530561,99173.33333333333,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777947,0.14874452208935635,0.38410800418449165,0.03187285035160868,0.0657972456243973,,0.18354338482977753,0.397387926509187,0.04189047161161947,0.15216533612798974,0.5312073493614651,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.5073957990006183,212627456,99262464,5365760,430841856,65351680,339333120,48128000,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,201763.42927127983,0,172010.49868766405,12625.219615941805,0,0,95827.13003530561,97122.05128205128,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705777948,0.14874452208935635,0.39306136201261904,0.03187285035160868,0.0645617731507335,,0.18354338482977753,0.397387926509187,0.04189047161161947,0.15216533612798974,0.5202808104087184,0,0.18624429346078705,0.15306254029659327,0.27394189459357565,0.49667926365517684,212627456,99262464,5365760,430841856,65351680,339333120,48128000,3616768,285593600,92057600,4485120,3014656,298049536,8327168,65560576,206466.42988364975,0,172010.49868766405,12625.219615941805,0,0,95827.13003530561,95070.76923076923,9,8,7,4,6,8,5,4,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
