time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705342120,0.7279312335860241,2.3468666439788235,0.27929932797179485,18.945384745667333,0.27061528556975967,4.02221499999996,0.6400975801864114,2.8300812663115438,1.9936929765993954,0.1747299999999985,0.24910194337222905,107483136,43737088,11218944,41316352,43450368,16334848,28971008,10362880,46977024,2936832,8568832,68662.10955689246,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,15.333,24.933,0.933,79.333,1,13.2,13.533,0.867,148.6,18.6,6.933,0,0,,0.002990881458966565,0.003152475247524752,0.193,0.059493333333333336,0.003,0.17802547770700636,0.004523809523809524,0.0016769899483835918,0.007125748502994012,0.0029461279461279457,0.004603039513677812,0.004874455445544554,0.4750000000000001,0.096528,0.0046,0.5235849056603773,0.00884375,0.004347568595490356,0.009538922155688622,0.004621548821548822
1705342121,0.7279312335860241,2.3468666439788235,0.27929932797179485,18.945384745667333,0.27061528556975967,4.02221499999996,0.5807644713196561,2.8300812663115438,1.9524197482605803,0.1747299999999985,0.24910194337222905,107483136,43737088,11218944,41316352,43450368,16334848,28971008,10362880,46977024,2936832,8568832,68662.10955689246,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,15.333,24.933,0.933,79.333,1,13.2,13.533,0.867,148.6,18.6,6.933,0,0,,0.002990881458966565,0.003152475247524752,0.193,0.059493333333333336,0.003,0.17802547770700636,0.004523809523809524,0.0016769899483835918,0.007125748502994012,0.0029461279461279457,0.004603039513677812,0.004874455445544554,0.4750000000000001,0.096528,0.0046,0.5235849056603773,0.00884375,0.004347568595490356,0.009538922155688622,0.004621548821548822
1705342122,0.7279312335860241,2.3468666439788235,0.3212891152525402,18.945384745667333,0.27061528556975967,4.02221499999996,0.49187000000001646,2.8300812663115438,1.9111465199217648,0.1747299999999985,0.24910194337222905,107483136,43737088,11395072,41316352,43450368,16334848,28971008,10362880,46977024,2936832,8568832,68662.10955689246,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,15.333,24.933,0.933,79.333,1,13.2,13.533,0.867,148.6,18.6,6.933,0,0,,0.002990881458966565,0.003152475247524752,0.193,0.059493333333333336,0.003,0.17802547770700636,0.004523809523809524,0.0016769899483835918,0.007125748502994012,0.0029461279461279457,0.004603039513677812,0.004874455445544554,0.4750000000000001,0.096528,0.0046,0.5235849056603773,0.00884375,0.004347568595490356,0.009538922155688622,0.004621548821548822
1705342123,0.7279312335860241,2.2768205876984973,0.3212891152525402,18.945384745667333,0.27061528556975967,5.479945655660022,0.49187000000001646,2.8300812663115438,1.869873291582949,0.1747299999999985,0.24910194337222905,107483136,43614208,11395072,41316352,43450368,16117760,28971008,10362880,46977024,2936832,8568832,68662.10955689246,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,15.333,24.933,0.933,79.333,1,13.2,13.533,0.867,148.6,18.6,6.933,0,0,,0.002990881458966565,0.003152475247524752,0.193,0.059493333333333336,0.003,0.17802547770700636,0.004523809523809524,0.0016769899483835918,0.007125748502994012,0.0029461279461279457,0.004603039513677812,0.004874455445544554,0.4750000000000001,0.096528,0.0046,0.5235849056603773,0.00884375,0.004347568595490356,0.009538922155688622,0.004621548821548822
1705342124,0.7718815477021861,2.2768205876984973,0.3212891152525402,18.945384745667333,0.27061528556975967,5.599936145129585,0.7213933961193792,2.348196629244482,1.828600063244134,0.1747299999999985,0.24910194337222905,107483136,43614208,11395072,41316352,43450368,16117760,29356032,10362880,46977024,2936832,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,15.333,24.933,0.933,79.333,0.933,12.2,13.533,0.867,148.6,18.6,6.933,0,0,,0.002990881458966565,0.003152475247524752,0.193,0.059493333333333336,0.003,0.18790322580645158,0.004523809523809524,0.0016769899483835918,0.007125748502994012,0.0029461279461279457,0.004603039513677812,0.004874455445544554,0.4750000000000001,0.096528,0.0046,0.6421641791044778,0.00884375,0.004347568595490356,0.009538922155688622,0.004621548821548822
1705342125,0.7718815477021861,2.2768205876984973,0.3212891152525402,18.945384745667333,0.27061528556975967,5.719926634599147,0.7213933961193792,2.3966722748371803,2.4369368311583828,0.20602891840593643,0.24910194337222905,107483136,43614208,11395072,41316352,43450368,16117760,29356032,10362880,46944256,2936832,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,15.333,24.933,0.933,79.333,0.933,12.2,13.533,0.867,148.6,18.6,6.933,0,0,,0.002990881458966565,0.003152475247524752,0.193,0.059493333333333336,0.003,0.18790322580645158,0.004523809523809524,0.0016769899483835918,0.007125748502994012,0.0029461279461279457,0.004603039513677812,0.004874455445544554,0.4750000000000001,0.096528,0.0046,0.6421641791044778,0.00884375,0.004347568595490356,0.009538922155688622,0.004621548821548822
1705342126,0.7718815477021861,2.2768205876984973,0.3212891152525402,18.945384745667333,0.27061528556975967,5.83991712406871,0.7213933961193792,2.020780000000002,2.474988798725555,0.20109743088776766,0.24910194337222905,107483136,43614208,11395072,41316352,43450368,16117760,29356032,10362880,46944256,2936832,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,15.333,24.933,0.933,79.333,0.933,12.2,13.533,0.867,148.6,18.6,6.933,0,0,,0.002990881458966565,0.003152475247524752,0.193,0.059493333333333336,0.003,0.18790322580645158,0.004523809523809524,0.0016769899483835918,0.007125748502994012,0.0029461279461279457,0.004603039513677812,0.004874455445544554,0.4750000000000001,0.096528,0.0046,0.6421641791044778,0.00884375,0.004347568595490356,0.009538922155688622,0.004621548821548822
1705342127,0.7718815477021861,2.2768205876984973,0.3212891152525402,18.945384745667333,0.27061528556975967,5.959907613538273,0.7213933961193792,2.020780000000002,2.474988798725555,0.19616594336959886,0.17684620492828704,107483136,43614208,11395072,41316352,43450368,16117760,29356032,10362880,46944256,2936832,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,23.933,1.333,78,1.133,12.2,12.4,1.067,133.067,17.067,7.4,0,0,,0.002993911719939117,0.003166666666666667,0.2285714285714286,0.0604200323101777,0.003054054054054054,0.19495565410199556,0.005,0.0016582346609257269,0.007153614457831325,0.002939799331103679,0.004608523592085236,0.004900000000000001,0.75,0.09809369951534733,0.004697297297297297,0.6963333333333332,0.009,0.004340258342303553,0.00958132530120482,0.004609364548494983
1705342128,0.7718815477021861,2.307001124033672,0.3212891152525402,18.945384745667333,0.27061528556975967,6.079898103007836,0.7213933961193792,2.387219523946604,2.474988798725555,0.2852079329542523,0.18107702598902434,107483136,43614208,11395072,41316352,43450368,16117760,29356032,10362880,46944256,3067904,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,23.933,1.333,78,1.133,12.2,12.4,1.067,133.067,17.067,7.4,0,0,,0.002993911719939117,0.003166666666666667,0.2285714285714286,0.0604200323101777,0.003054054054054054,0.19495565410199556,0.005,0.0016582346609257269,0.007153614457831325,0.002939799331103679,0.004608523592085236,0.004900000000000001,0.75,0.09809369951534733,0.004697297297297297,0.6963333333333332,0.009,0.004340258342303553,0.00958132530120482,0.004609364548494983
1705342129,0.7718815477021861,2.307001124033672,0.3212891152525402,18.945384745667333,0.22280094730065275,6.199888592477398,0.7213933961193792,2.843504981239484,2.4749887987255557,0.2852079329542523,0.18530784704976158,107483136,43614208,11395072,41316352,43450368,16117760,29356032,10186752,46944256,3067904,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,23.933,1.333,81.533,1.133,12.2,12.4,1.067,133.067,17.067,8.8,0,0,,0.002993911719939117,0.003166666666666667,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005,0.0016582346609257269,0.007153614457831325,0.0029426751592356686,0.004608523592085236,0.004900000000000001,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009,0.004340258342303553,0.00958132530120482,0.004608917197452229
1705342130,0.7718815477021861,2.307001124033672,0.3855400383601081,18.882053776411404,0.21829069254115677,7.199429368173768,0.7213933961193792,2.843504981239484,2.4749887987255557,0.2852079329542523,0.18953866811049883,107483136,43614208,11395072,41230336,43450368,16117760,29356032,10186752,46944256,3067904,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,23.933,1.333,81.533,1.133,12.2,12.4,1.067,133.067,17.067,8.8,0,0,,0.002993911719939117,0.003166666666666667,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005,0.0016582346609257269,0.007153614457831325,0.0029426751592356686,0.004608523592085236,0.004900000000000001,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009,0.004340258342303553,0.00958132530120482,0.004608917197452229
1705342131,0.7718815477021861,2.307001124033672,0.3855400383601081,18.882053776411404,0.28123514536154914,7.199429368173769,0.7213933961193792,2.843504981239484,2.4749887987255557,0.2852079329542523,0.14651333333333127,107483136,43614208,11395072,41230336,43454464,16117760,29356032,10186752,46944256,3067904,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,24.067,1.333,81.533,1.133,12.2,12.4,1.067,134,18,8.8,0,0,,0.002993911719939117,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004608523592085236,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342132,0.7718815477021861,2.307001124033672,0.38554003836010803,18.882053776411404,0.28123514536154914,7.199429368173769,0.7213933961193792,2.843504981239484,2.4749887987255557,0.2852079329542523,0.14651333333333127,107483136,43614208,11395072,41230336,43454464,16117760,29356032,10186752,46944256,3067904,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,24.067,1.333,81.533,1.133,12.2,12.4,1.067,134,18,8.8,0,0,,0.002993911719939117,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004608523592085236,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342133,0.7718815477021861,2.307001124033672,0.38554003836010803,18.882053776411404,0.28123514536154914,7.199429368173769,0.7213933961193792,2.843504981239484,2.4749887987255557,0.2852079329542523,0.14651333333333127,107483136,43614208,11395072,41230336,43454464,16117760,29356032,10186752,46944256,3067904,8568832,85822.04218466266,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,24.067,1.333,81.533,1.133,12.2,12.4,1.067,134,18,8.8,0,0,,0.002993911719939117,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004608523592085236,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342134,0.6513779734134132,2.307001124033672,0.42616740088105937,18.882053776411404,0.28123514536154914,7.199429368173769,0.7213933961193792,2.843504981239484,2.4749887987255557,0.2852079329542523,0.14651333333333127,107483136,43614208,11526144,41230336,43454464,16117760,29356032,10186752,46944256,3067904,8568832,72423.79103226708,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.733,24.067,1.333,81.533,1.133,12.2,12.4,1.333,134,18,8.8,0,0,,0.002993911719939117,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005520833333333333,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004608523592085236,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009104166666666668,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342135,0.6839921249414195,2.307001124033672,0.42616740088105937,18.882053776411404,0.28123514536154914,7.199429368173769,0.7213933961193792,2.843504981239484,2.4749887987255557,0.2852079329542523,0.18966982356338166,107483136,43614208,11526144,41230336,43454464,16117760,29356032,10186752,46944256,3067904,8568832,55922.579239259525,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.333,24.067,1.333,81.533,1.133,12.2,12.4,1.333,134,18,8.8,0,0,,0.0029969325153374237,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005520833333333333,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004619018404907976,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009104166666666668,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342136,0.6703456480785209,2.3070011240336723,0.42616740088105937,18.882053776411404,0.28123514536154914,7.199429368173769,0.7873469168516907,2.843504981239484,2.4749887987255557,0.2852079329542523,0.18543900250264442,107483136,43614208,11526144,41230336,43454464,16117760,29011968,10186752,46944256,3067904,8568832,54806.85559877533,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.333,24.067,1.333,81.533,1.133,12.2,12.4,1.333,134,18,8.8,0,0,,0.0029969325153374237,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005520833333333333,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004619018404907976,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009104166666666668,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342137,0.854893978978061,2.3070011240336723,0.42616740088105937,18.882053776411404,0.28123514536154914,6.235765748828799,0.7873469168516907,2.843504981239484,2.4749887987255557,0.2852079329542523,0.18120818144190715,107696128,43614208,11526144,41230336,43454464,16117760,29011968,10186752,46944256,3067904,8568832,41476.80093970877,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.333,24.067,1.333,81.533,1.133,12.2,12.4,1.333,134,18,8.8,0,0,,0.0029969325153374237,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005520833333333333,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004619018404907976,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009104166666666668,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342138,0.854893978978061,2.3070011240336723,0.4261674008810595,18.72239495425055,0.28767676248264895,6.115775259359236,0.7873469168516907,2.843504981239484,2.4749887987255557,0.2804717917398331,0.2765871208671096,107696128,43614208,11526144,41230336,43454464,16117760,29011968,10186752,46944256,3067904,8585216,41476.80093970877,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.333,24.067,1.333,81.533,1.133,12.2,12.4,1.333,134,18,8.8,0,0,,0.0029969325153374237,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.003054054054054054,0.19495565410199556,0.005520833333333333,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004619018404907976,0.004912734452122409,0.75,0.09967550027041645,0.004697297297297297,0.6963333333333332,0.009104166666666668,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342139,0.854893978978061,1.9562792781524534,0.4261674008810595,18.72239495425055,0.28767676248264895,5.9957847698896725,0.7873469168516907,2.843504981239484,2.4749887987255557,0.2804717917398331,0.2765871208671096,107696128,43614208,11526144,41230336,43454464,16117760,29011968,10186752,46944256,3067904,8585216,41476.80093970877,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.333,24.067,1.333,81.533,1.333,13.267,12.4,1.333,134,18,8.8,0,0,,0.0029969325153374237,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.0030476190476190477,0.19811764705882354,0.005520833333333333,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004619018404907976,0.004912734452122409,0.75,0.09967550027041645,0.004685714285714286,0.728658536585366,0.009104166666666668,0.004342474558114622,0.009653502235469447,0.004608917197452229
1705342140,0.854893978978061,2.0170848998863313,0.4261674008810595,18.72239495425055,0.28767676248264895,5.875794280420109,0.8516598908119545,2.864510840179319,2.4749887987255557,0.2804717917398331,0.2765871208671096,107696128,43606016,11526144,41230336,43454464,16117760,29011968,10567680,46944256,3067904,8585216,41476.80093970877,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.333,24.067,1.333,81.533,1.333,13.267,12.4,1.333,134,18,8.8,0,0,,0.0029969325153374237,0.0031737413622902272,0.2285714285714286,0.06149269875608437,0.0030476190476190477,0.19811764705882354,0.005520833333333333,0.0016652383502945903,0.0071944858420268255,0.0029426751592356686,0.004619018404907976,0.004912734452122409,0.75,0.09967550027041645,0.004685714285714286,0.728658536585366,0.009104166666666668,0.004342474558114622,0.009653502235469447,0.004608917197452229
