time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705474796,0.7411104418770467,2.1837922987164538,0.27062346529317277,28.876564328801496,0.3020463157894644,8.070482118670817,0.47640353291865795,2.718939393145082,2.7132523188104054,0.2867976440377468,0.25847926582105757,109268992,43454464,11943936,43794432,43532288,16109568,40366080,10244096,45346816,3149824,8908800,67283.57882056617,0,0,0,4,5,9,3,3,23,3,4,4,4,2,14.8,24.667,0.667,74.467,0.533,13,13.133,0.667,139.533,18.267,7,0,0,0,0.002993865030674847,0.003533333333333333,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.003125,0.002079943235572374,0.007542539267015707,0.0026702508960573476,0.0046134969325153374,0.008075757575757578,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.004825000000000001,0.004438694418164617,0.009686518324607329,0.004534050179211469
1705474797,0.7411104418770467,2.1837922987164538,0.274694736022122,28.876564328801496,0.3020463157894644,8.070482118670817,0.5583115326840915,2.6594817318547617,2.7132523188104054,0.2867976440377468,0.25847926582105757,109268992,43454464,11952128,43794432,43532288,16109568,40681472,10244096,45346816,3149824,8908800,67283.57882056617,0,0,0,4,5,9,3,3,23,3,4,4,4,2,14.8,24.667,0.667,74.467,0.533,13,13.133,0.667,139.533,18.267,7,0,0,0,0.002993865030674847,0.003533333333333333,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.003125,0.002079943235572374,0.007542539267015707,0.0026702508960573476,0.0046134969325153374,0.008075757575757578,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.004825000000000001,0.004438694418164617,0.009686518324607329,0.004534050179211469
1705474798,0.7411104418770467,2.1837922987164538,0.274694736022122,28.876564328801496,0.30127192194886665,8.070482118670817,0.5034116192830578,2.6000240705644404,2.7132523188104054,0.2867976440377468,0.25847926582105757,109268992,43454464,11952128,43794432,43532288,16109568,40681472,10244096,45346816,3149824,8908800,67283.57882056617,0,0,0,4,5,9,3,3,23,3,4,4,4,2,14.8,24.667,0.667,74.467,0.533,13,13.133,0.6,140.133,18.867,7,0,0,0,0.002993865030674847,0.003533333333333333,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.0031379310344827587,0.002079440360445814,0.007519946808510639,0.0026702508960573476,0.0046134969325153374,0.008075757575757578,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.0048482758620689665,0.004441688404078729,0.009679521276595746,0.004534050179211469
1705474799,0.7411104418770467,2.1837922987164538,0.274694736022122,28.876564328801496,0.30127192194886665,8.070482118670817,0.5034116192830578,3.4902906755576146,2.7132523188104054,0.2867976440377468,0.1331200000000088,109268992,43454464,11952128,43794432,43532288,16109568,40681472,10440704,45346816,3149824,8908800,67283.57882056617,0,0,0,4,5,9,3,3,23,3,4,4,4,2,14.8,24.667,0.667,74.467,0.533,13,13.133,0.6,140.133,18.867,7,0,0,0,0.002993865030674847,0.003533333333333333,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.0031379310344827587,0.002079440360445814,0.007519946808510639,0.0026702508960573476,0.0046134969325153374,0.008075757575757578,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.0048482758620689665,0.004441688404078729,0.009679521276595746,0.004534050179211469
1705474800,0.7411104418770467,2.1085367538234356,0.274694736022122,28.876564328801496,0.30127192194886665,8.070482118670817,0.5034116192830578,3.4902906755576146,2.7132523188104054,0.2867976440377468,0.1331200000000088,109268992,43429888,11952128,43794432,43532288,16109568,40681472,10440704,45346816,3149824,8908800,67283.57882056617,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,24.4,0.667,74.467,0.533,13,13.133,0.6,140.467,18.867,7.133,0,0,0,0.00299388379204893,0.0035572609208972847,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.0031379310344827587,0.00205242812273496,0.007519946808510639,0.002654135338345865,0.004613455657492355,0.008176616915422886,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.0048482758620689665,0.004434452766368688,0.009679521276595746,0.004530827067669173
1705474801,0.7411104418770467,2.1085367538234356,0.274694736022122,28.876564328801496,0.30127192194886665,8.070482118670817,0.5034116192830578,3.4902906755576146,2.2930373659346444,0.2867976440377468,0.1331200000000088,109268992,43429888,11952128,43794432,43532288,16109568,40681472,10440704,45346816,3149824,8908800,67283.57882056617,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,24.4,0.667,74.467,0.533,13,13.133,0.6,140.467,18.867,7.133,0,0,0,0.00299388379204893,0.0035572609208972847,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.0031379310344827587,0.00205242812273496,0.007519946808510639,0.002654135338345865,0.004613455657492355,0.008176616915422886,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.0048482758620689665,0.004434452766368688,0.009679521276595746,0.004530827067669173
1705474802,0.7035255088317218,2.1085367538234356,0.274694736022122,28.876564328801496,0.2970751051794508,8.070482118670817,0.5034116192830578,3.4902906755576146,2.7554907556769495,0.2881128375320551,0.1331200000000088,109268992,43429888,11952128,43794432,43528192,16109568,40681472,10440704,45457408,3149824,8908800,44070.65363579307,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,24.4,0.667,74.467,0.533,13,13.133,0.6,140.467,18.867,7.133,0,0,0,0.00299388379204893,0.0035572609208972847,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.0031379310344827587,0.00205242812273496,0.007519946808510639,0.002654135338345865,0.004613455657492355,0.008176616915422886,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.0048482758620689665,0.004434452766368688,0.009679521276595746,0.004530827067669173
1705474803,0.7035255088317218,2.1085367538234356,0.274694736022122,28.876564328801496,0.2970751051794508,8.070482118670817,0.5034116192830578,3.4902906755576146,2.7554907556769495,0.2881128375320551,0.1331200000000088,109268992,43429888,11952128,43794432,43528192,16109568,40681472,10440704,45457408,3149824,8908800,44070.65363579307,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,24.4,0.667,74.467,0.533,13,13.133,0.6,140.467,18.867,7.133,0,0,0,0.00299388379204893,0.0035572609208972847,0.14891304347826087,0.00433235438081253,0.0030666666666666668,0.06730103806228374,0.0031379310344827587,0.00205242812273496,0.007519946808510639,0.002654135338345865,0.004613455657492355,0.008176616915422886,0.22978260869565217,0.06649606299212593,0.00472,0.22097345132743362,0.0048482758620689665,0.004434452766368688,0.009679521276595746,0.004530827067669173
1705474804,0.7035255088317218,2.1085367538234356,0.274694736022122,28.876564328801496,0.2970751051794508,8.070482118670817,0.5034116192830578,3.4902906755576146,2.7554907556769495,0.2881128375320551,0.1331200000000088,109268992,43429888,11952128,43794432,43528192,16109568,40681472,10440704,45457408,3149824,8908800,44070.65363579307,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,24.4,0.667,76.667,0.533,12.867,13.133,0.6,140.467,18.867,7.133,0,0,0,0.00299388379204893,0.0035572609208972847,0.14891304347826087,0.004347996089931573,0.0030666666666666668,0.06777003484320557,0.0031379310344827587,0.00205242812273496,0.007519946808510639,0.002654135338345865,0.004613455657492355,0.008176616915422886,0.22978260869565217,0.066943359375,0.00472,0.22312499999999993,0.0048482758620689665,0.004434452766368688,0.009679521276595746,0.004530827067669173
1705474805,0.7035255088317218,2.1085367538234356,0.274694736022122,28.876564328801496,0.2970751051794508,8.070482118670817,0.5034116192830578,3.4902906755576146,2.7554907556769495,0.2881128375320551,0.15967086620679313,109268992,43429888,11952128,43794432,43528192,16109568,40681472,10440704,45457408,3149824,8908800,44070.65363579307,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,24.4,0.667,76.667,0.533,12.867,13.133,0.6,140.467,18.867,7.133,0,0,0,0.00299388379204893,0.0035572609208972847,0.14891304347826087,0.004347996089931573,0.0030666666666666668,0.06777003484320557,0.0031379310344827587,0.00205242812273496,0.007519946808510639,0.002654135338345865,0.004613455657492355,0.008176616915422886,0.22978260869565217,0.066943359375,0.00472,0.22312499999999993,0.0048482758620689665,0.004434452766368688,0.009679521276595746,0.004530827067669173
1705474806,0.7035255088317218,2.1085367538234356,0.2964276164500975,28.876564328801496,0.2970751051794508,8.099933288858853,0.5034116192830578,3.4902906755576146,2.7554907556769495,0.2881128375320551,0.15600501191018146,109268992,43429888,11952128,43794432,43528192,16400384,40681472,10440704,45457408,3149824,8908800,44070.65363579307,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.667,0.8,79.467,0.533,12.867,12.8,0.6,135.133,18.067,6.733,0,0,0,0.002993984962406015,0.0035452408930669796,0.15833333333333335,0.0043718765311122,0.0030666666666666668,0.06837979094076654,0.0031379310344827587,0.0020551940226560617,0.007513227513227514,0.002642023346303502,0.004613233082706767,0.00815561224489796,0.2316666666666667,0.06768269230769233,0.00472,0.22525449101796408,0.0048482758620689665,0.004435719450469992,0.009666666666666667,0.0045284046692607004
1705474807,0.627651383504928,2.1085367538234356,0.2964276164500975,29.589246000576892,0.2970751051794508,8.099933288858853,0.5034116192830578,3.4902906755576146,2.7554907556769495,0.2881128375320551,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40681472,10440704,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.667,0.8,79.467,0.533,12.867,12.8,0.6,135.133,18.067,6.733,0,0,0,0.002993984962406015,0.0035452408930669796,0.15833333333333335,0.0043718765311122,0.0030666666666666668,0.06837979094076654,0.0031379310344827587,0.0020551940226560617,0.007513227513227514,0.002642023346303502,0.004613233082706767,0.00815561224489796,0.2316666666666667,0.06768269230769233,0.00472,0.22525449101796408,0.0048482758620689665,0.004435719450469992,0.009666666666666667,0.0045284046692607004
1705474808,0.627651383504928,2.1085367538234356,0.2964276164500975,29.589246000576892,0.2970751051794508,8.099933288858853,0.5173967704084547,3.4902906755576146,2.7554907556769495,0.2881128375320551,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40681472,10440704,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.8,0.867,79.8,0.6,12.867,12.8,0.667,135.4,18.067,6.867,0,0,0,0.002993984962406015,0.0035469483568075118,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.003206896551724138,0.0020551940226560617,0.007513227513227514,0.0026447876447876447,0.004613233082706767,0.00815989847715736,0.233,0.06779693486590035,0.0046,0.22525449101796408,0.0049724137931034485,0.004435719450469992,0.009666666666666667,0.00452895752895753
1705474809,0.627651383504928,1.9096304849884516,0.2964276164500975,29.589246000576892,0.2970751051794508,8.099933288858853,0.5173967704084547,3.548843594312434,2.7554907556769495,0.23769429143410187,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40681472,10481664,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.8,0.867,79.8,0.6,12.867,12.8,0.667,135.4,18.067,6.867,0,0,0,0.002993984962406015,0.0035469483568075118,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.003206896551724138,0.0020551940226560617,0.007513227513227514,0.0026447876447876447,0.004613233082706767,0.00815989847715736,0.233,0.06779693486590035,0.0046,0.22525449101796408,0.0049724137931034485,0.004435719450469992,0.009666666666666667,0.00452895752895753
1705474810,0.627651383504928,1.9096304849884516,0.2964276164500975,29.589246000576892,0.2970751051794508,8.099933288858853,0.5173967704084547,3.548843594312434,2.7554907556769495,0.2328924108085676,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40681472,10481664,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.8,0.867,79.8,0.6,12.867,12.8,0.667,135.4,18.067,6.867,0,0,0,0.002993984962406015,0.0035469483568075118,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.003206896551724138,0.0020551940226560617,0.007513227513227514,0.0026447876447876447,0.004613233082706767,0.00815989847715736,0.233,0.06779693486590035,0.0046,0.22525449101796408,0.0049724137931034485,0.004435719450469992,0.009666666666666667,0.00452895752895753
1705474811,0.627651383504928,1.9096304849884516,0.2964276164500975,29.589246000576892,0.2970751051794508,8.099933288858853,0.5173967704084547,3.548843594312434,2.7554907556769495,0.22809053018303335,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40681472,10481664,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.8,0.867,79.8,0.867,12.867,12.8,0.667,135.4,18.067,6.867,0,0,0,0.002993984962406015,0.0035469483568075118,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.003206896551724138,0.0020551940226560617,0.007513227513227514,0.0026447876447876447,0.004613233082706767,0.00815989847715736,0.233,0.06779693486590035,0.004600000000000001,0.22525449101796408,0.0049724137931034485,0.004435719450469992,0.009666666666666667,0.00452895752895753
1705474812,0.627651383504928,1.9096304849884516,0.2964276164500975,29.589246000576892,0.2976942159550836,8.099933288858853,0.5173967704084547,3.548843594312434,2.7554907556769495,0.2232886495574991,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40681472,10481664,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.8,0.867,79.8,0.867,12.867,12.8,0.667,135.4,18.067,6.867,0,0,0,0.002993984962406015,0.0035469483568075118,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.003206896551724138,0.0020551940226560617,0.007513227513227514,0.0026447876447876447,0.004613233082706767,0.00815989847715736,0.233,0.06779693486590035,0.004600000000000001,0.22525449101796408,0.0049724137931034485,0.004435719450469992,0.009666666666666667,0.00452895752895753
1705474813,0.627651383504928,1.9096304849884516,0.2964276164500975,29.589246000576892,0.2976942159550836,8.036183381088442,0.5173967704084548,3.548843594312434,2.7554907556769495,0.21848676893196484,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40681472,10481664,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.8,0.867,79.8,0.867,12.867,12.8,0.867,134.867,17.533,6.867,0,0,0,0.002993984962406015,0.0035469483568075118,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.0032,0.0020556224416084755,0.0075,0.0026447876447876447,0.004613233082706767,0.00815989847715736,0.233,0.06779693486590035,0.004600000000000001,0.22525449101796408,0.004960000000000001,0.004435010835540573,0.00962483745123537,0.00452895752895753
1705474814,0.627651383504928,1.9096304849884516,0.2964276164500975,29.589246000576892,0.2976942159550836,8.036183381088442,0.5264851860271392,3.585717491304752,2.7513432835822873,0.2136848883064306,0.2428859590750298,109268992,43429888,11952128,44109824,43528192,16400384,40812544,10481664,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,15.133,23.8,0.867,79.8,0.867,12.867,12.8,0.867,134.867,17.533,6.867,0,0,0,0.002993984962406015,0.0035469483568075118,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.0032,0.0020556224416084755,0.0075,0.0026447876447876447,0.004613233082706767,0.00815989847715736,0.233,0.06779693486590035,0.004600000000000001,0.22525449101796408,0.004960000000000001,0.004435010835540573,0.00962483745123537,0.00452895752895753
1705474815,0.627651383504928,1.9096304849884516,0.33201942970224696,29.589246000576892,0.2976942159550836,8.036183381088442,0.5264851860271392,3.585717491304752,2.7513432835822873,0.20888300768089635,0.2428859590750298,109268992,43429888,11968512,44109824,43528192,16400384,40812544,10481664,45457408,3149824,8908800,65702.44619703249,0,0,0,4,5,9,3,3,23,3,4,4,4,2,14.733,24.733,0.867,79.8,0.867,12.867,12.8,0.867,137.067,17.533,6.867,0,0,0,0.002993893129770992,0.00354739336492891,0.165,0.0043745098039215695,0.003,0.06837979094076654,0.0032,0.0020768484848484848,0.0075,0.0027388059701492534,0.004613435114503817,0.008026960784313726,0.233,0.06779693486590035,0.004600000000000001,0.22525449101796408,0.004960000000000001,0.0044386424242424255,0.00962483745123537,0.004547761194029851
