time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705625367.0,0.6674139370425698,2.3019585406187706,0.45202805611216057,29.728961576435868,0.3432119035402771,6.238007682475909,0.7060770827899103,3.7922877387993035,2.121652121569462,0.3017076587154477,0.2857031035967297,113106944,43622400,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9228288,60344.74291607328,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,13.133,21.4,0.467,67.533,0.467,11.533,11.733,0.533,121.733,16.8,6.867,,0,0,0,0.0030190779014308425,0.003087605363226436,0.09791672453928763,0.0034714778627905362,0.00308510940104259,0.0437746062992126,0.004062529819012916,0.002361568147113946,0.007620101137800253,0.0029233045588252936,0.004654689984101749,0.004757689653807585,0.2193750208340278,0.023487599173278275,0.004753196921876663,0.14768518518518522,0.009033353778050377,0.004479056144040728,0.009766750948166876,0.004594100350678869
1705625368.0,0.5727041915210234,2.252319282620037,0.45202805611216057,29.728961576435868,0.3432119035402771,6.106977746384413,0.6919845013888912,4.573061828281177,2.1709994673556885,0.3017076587154477,0.33192955130895874,113106944,43622400,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9228288,51781.48864771073,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,14.533,21.4,0.467,67.533,0.467,11.533,11.733,0.533,121.733,16.8,6.867,,0,0,0,0.003022116903633491,0.003087605363226436,0.09791672453928763,0.0034714778627905362,0.00308510940104259,0.0437746062992126,0.004062529819012916,0.002361568147113946,0.007620101137800253,0.0029233045588252936,0.004654976303317536,0.004757689653807585,0.2193750208340278,0.023487599173278275,0.004753196921876663,0.14768518518518522,0.009033353778050377,0.004479056144040728,0.009766750948166876,0.004594100350678869
1705625369.0,0.5615806259036471,2.2026800246213036,0.45202805611216057,29.728961576435868,0.3432119035402771,5.975947810292916,0.6778919199878721,4.573061828281177,2.220346813141915,0.3017076587154477,0.33192955130895874,113106944,43622400,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9228288,50775.74293244282,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,14.533,21.4,0.467,67.533,0.467,11.533,11.733,0.533,121.733,16.8,6.867,,0,0,0,0.003022116903633491,0.003087605363226436,0.09791672453928763,0.0034714778627905362,0.00308510940104259,0.0437746062992126,0.004062529819012916,0.002361568147113946,0.007620101137800253,0.0029233045588252936,0.004654976303317536,0.004757689653807585,0.2193750208340278,0.023487599173278275,0.004753196921876663,0.14768518518518522,0.009033353778050377,0.004479056144040728,0.009766750948166876,0.004594100350678869
1705625370.0,0.550457060286271,2.15304076662257,0.45202805611216057,29.728961576435868,0.34321190354027703,5.84491787420142,0.663799338586853,4.573061828281177,2.269694158928141,0.3017076587154477,0.33192955130895874,113106944,43622400,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9228288,49769.99721717494,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,14.533,21.4,0.467,67.533,0.467,11.533,11.733,0.533,121.733,16.8,6.867,,0,0,0,0.003022116903633491,0.003087605363226436,0.09791672453928763,0.0034714778627905362,0.00308510940104259,0.0437746062992126,0.004062529819012916,0.002361568147113946,0.007620101137800253,0.0029233045588252936,0.004654976303317536,0.004757689653807585,0.2193750208340278,0.023487599173278275,0.004753196921876663,0.14768518518518522,0.009033353778050377,0.004479056144040728,0.009766750948166876,0.004594100350678869
1705625371.0,0.5393334946688948,2.6924583817267536,0.45202805611216057,29.728961576435868,0.34321190354027703,5.713887938109924,0.6497067571858338,4.573061828281177,2.3190415047143675,0.3017076587154477,0.33192955130895874,113106944,43548672,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9228288,48764.251501907056,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,14.533,21.4,0.467,67.533,0.467,11.533,11.733,0.533,121.733,16.8,6.867,,0,0,0,0.003022116903633491,0.003087605363226436,0.09791672453928763,0.0034714778627905362,0.00308510940104259,0.0437746062992126,0.004062529819012916,0.002361568147113946,0.007620101137800253,0.0029233045588252936,0.004654976303317536,0.004757689653807585,0.2193750208340278,0.023487599173278275,0.004753196921876663,0.14768518518518522,0.009033353778050377,0.004479056144040728,0.009766750948166876,0.004594100350678869
1705625372.0,0.6822664598779816,2.6924583817267536,0.2797202553476738,29.728961576435868,0.34321190354027703,5.582858002018427,0.6356141757848147,4.573061828281177,2.368388850500594,0.3017076587154477,0.33192955130895874,113106944,43548672,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9228288,43510.590834731986,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,14.533,21.4,0.467,67.533,0.467,11.533,11.733,0.467,121.733,16.8,6.2,,0,0,0,0.003022116903633491,0.003087605363226436,0.09791672453928763,0.0034714778627905362,0.00308510940104259,0.0437746062992126,0.004032289560841327,0.002361568147113946,0.007620101137800253,0.0028925383400007125,0.004654976303317536,0.004757689653807585,0.2193750208340278,0.023487599173278275,0.004753196921876663,0.14768518518518522,0.00903573605462909,0.004479056144040728,0.009766750948166876,0.0045880598155556345
1705625373.0,0.6822664598779816,2.6924583817267536,0.28610608871272486,29.728961576435868,0.34321190354027703,5.451828065926931,0.6215215943837956,4.573061828281177,2.4177361962868202,0.3017076587154477,0.33192955130895874,113106944,43548672,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9228288,43510.590834731986,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,14.533,21.4,0.467,67.533,0.467,14.467,11.733,0.467,121.733,16.8,6.2,,0,0,0,0.003022116903633491,0.003087605363226436,0.09791672453928763,0.0034714778627905362,0.00308510940104259,0.043313953488372095,0.004032289560841327,0.002361568147113946,0.007620101137800253,0.0028925383400007125,0.004654976303317536,0.004757689653807585,0.2193750208340278,0.023487599173278275,0.004753196921876663,0.14094594594594587,0.00903573605462909,0.004479056144040728,0.009766750948166876,0.0045880598155556345
1705625374.0,0.6822664598779816,2.6924583817267536,0.29249192207777597,30.029270308458457,0.34321190354027703,5.320798129835435,0.6074290129827765,4.573061828281177,2.4670835420730466,0.3017076587154477,0.31192307692308485,113106944,43548672,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9224192,43510.590834731986,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,16,24.333,0.533,70.333,0.467,14.467,14.067,0.467,138.733,19.333,6.667,,0,0,0,0.0030188391438008737,0.003101665232538977,0.09318188705623752,0.003489009716805147,0.00308510940104259,0.04308962280764575,0.004032289560841327,0.0023721673045652755,0.007592366174092319,0.0028898580381152236,0.004648980769150262,0.004782997418570158,0.21795457024928636,0.023587566637919267,0.004753196921876663,0.13558395467733095,0.00903573605462909,0.0044810642448899615,0.00971551910239494,0.004577971607623045
1705625375.0,0.6822664598779816,2.6924583817267536,0.298877755442827,30.029270308458457,0.34321190354027703,5.189768193743938,0.5933364315817573,4.573061828281177,2.088355000000206,0.3017076587154477,0.31192307692308485,113106944,43548672,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9224192,43510.590834731986,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,16,24.333,0.533,70.333,0.467,14.467,14.067,0.467,138.733,19.333,6.667,,0,0,0,0.0030188391438008737,0.003101665232538977,0.09318188705623752,0.003489009716805147,0.00308510940104259,0.04308962280764575,0.004032289560841327,0.0023721673045652755,0.007592366174092319,0.0028898580381152236,0.004648980769150262,0.004782997418570158,0.21795457024928636,0.023587566637919267,0.004753196921876663,0.13558395467733095,0.00903573605462909,0.0044810642448899615,0.00971551910239494,0.004577971607623045
1705625376.0,0.6822664598779816,2.6924583817267536,0.2516624999999806,30.029270308458457,0.34321190354027703,5.058738257652443,0.5792438501807383,4.573061828281177,2.483417513528287,0.3017076587154477,0.31192307692308485,113106944,43548672,14049280,47480832,43454464,15921152,40259584,24748032,45850624,3010560,9224192,43510.590834731986,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,16,24.333,0.533,70.333,0.467,14.467,14.067,0.467,138.733,19.333,6.667,,0,0,0,0.0030188391438008737,0.003101665232538977,0.09318188705623752,0.003489009716805147,0.00308510940104259,0.04308962280764575,0.004032289560841327,0.0023721673045652755,0.007592366174092319,0.0028898580381152236,0.004648980769150262,0.004782997418570158,0.21795457024928636,0.023587566637919267,0.004753196921876663,0.13558395467733095,0.00903573605462909,0.0044810642448899615,0.00971551910239494,0.004577971607623045
1705625377.0,0.6822664598779816,2.6924583817267536,0.2516624999999806,30.029270308458457,0.344573407670212,7.976097470551443,0.5651512687797192,4.500934451547346,2.4340701677420613,0.3017076587154477,0.31192307692308485,113106944,43548672,14049280,47480832,43454464,15888384,40259584,24498176,45850624,3010560,9224192,43510.590834731986,0,0,0,0,0,8437.358381741029,4,5,9,4,3,25,3,4,4,4,2,16,24.333,0.533,70.333,0.6,14.467,14.067,0.467,152.933,19.333,6.667,,0,0,0,0.0030188391438008737,0.003101665232538977,0.09318188705623752,0.003489009716805147,0.0030888919177986802,0.04308962280764575,0.004032289560841327,0.0022910995981925324,0.007592366174092319,0.0028898580381152236,0.004648980769150262,0.004782997418570158,0.21795457024928636,0.023587566637919267,0.004760005452037625,0.13558395467733095,0.00903573605462909,0.0044649355865472575,0.00971551910239494,0.004577971607623045
1705625378.0,0.6822664598779816,2.6924583817267536,0.3083207617281708,30.029270308458457,0.32618633655562285,7.925743632239461,0.4807978382999991,4.500934451547346,2.3847228219558345,0.29807889759525547,0.31192307692308485,113106944,43548672,14057472,47480832,43454464,15888384,40259584,24498176,45850624,3010560,9224192,43510.590834731986,0,0,0,0,0,11067.27911375304,4,5,9,4,3,25,3,4,4,4,2,16,24.733,0.733,71.067,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030188391438008737,0.0031000938834550096,0.08863633608759773,0.0034872887613296203,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648980769150262,0.0047801689902190175,0.216249983332963,0.02353746859653605,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
1705625379.0,0.6822664598779816,2.6082758222402345,0.3144516789520082,30.480578936933377,0.32618633655562285,7.925743632239461,0.5383858780614476,4.500934451547346,2.9843357441953002,0.29807889759525547,0.31192307692308485,113106944,43548672,14057472,46608384,43454464,15888384,40218624,24498176,45875200,3010560,9224192,43510.590834731986,0,0,0,0,0,11067.27911375304,4,5,9,4,3,25,3,4,4,4,2,16,24.733,0.733,71.067,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030188391438008737,0.0031000938834550096,0.08863633608759773,0.0034872887613296203,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648980769150262,0.0047801689902190175,0.216249983332963,0.02353746859653605,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
1705625380.0,0.6822664598779816,2.6082758222402336,0.3678550334302439,30.480578936933377,0.32618633655562285,7.925743632239461,0.5383858780614476,4.500934451547346,2.9843357441953002,0.29807889759525547,0.31192307692308485,113106944,43548672,14057472,46608384,43454464,15888384,40218624,24498176,45875200,3010560,9224192,43510.590834731986,0,0,0,0,0,11067.27911375304,4,5,9,4,3,25,3,4,4,4,2,16,28.067,0.733,82.533,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030188391438008737,0.00310175880130447,0.08863633608759773,0.0034990553772059952,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648980769150262,0.004783165842348046,0.216249983332963,0.02463704234181634,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
1705625381.0,0.6822664598779816,2.6082758222402336,0.3678550334302439,30.480578936933377,0.32618633655562285,7.925743632239461,0.5383858780614476,4.500934451547346,2.9843357441953002,0.29807889759525547,0.31192307692308485,113106944,43548672,14057472,46608384,43454464,15888384,40218624,24498176,45875200,3010560,9224192,43510.590834731986,0,0,0,0,0,11067.27911375304,4,5,9,4,3,25,3,4,4,4,2,16,28.067,0.733,82.533,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030188391438008737,0.00310175880130447,0.08863633608759773,0.0034990553772059952,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648980769150262,0.004783165842348046,0.216249983332963,0.02463704234181634,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
1705625382.0,0.6822664598779816,2.6082758222402336,0.3678550334302439,30.480578936933377,0.32618633655562285,7.925743632239461,0.5383858780614476,4.500934451547346,2.9843357441953002,0.29807889759525547,0.31192307692308485,113106944,43548672,14057472,46608384,43454464,15888384,40218624,24498176,45875200,3010560,9224192,43510.590834731986,0,0,0,0,0,11067.27911375304,4,5,9,4,3,25,3,4,4,4,2,16,28.067,0.733,82.533,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030188391438008737,0.00310175880130447,0.08863633608759773,0.0034990553772059952,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648980769150262,0.004783165842348046,0.216249983332963,0.02463704234181634,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
1705625383.0,0.6736211727719755,2.6082758222402336,0.3678550334302439,30.480578936933377,0.32618633655562285,7.925743632239461,0.5383858780614476,4.500934451547346,2.9843357441953002,0.30455554080449937,0.31192307692308485,113111040,43548672,14057472,46608384,43454464,15888384,40218624,24498176,45875200,3018752,9224192,62985.23783488244,0,0,0,0,0,7768.316043014016,4,5,9,4,3,25,3,4,4,4,2,15.933,28.067,0.733,82.533,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030185193504735945,0.00310175880130447,0.08863633608759773,0.0034990553772059952,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648149323554602,0.004783165842348046,0.216249983332963,0.02463704234181634,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
1705625384.0,0.6873832423933907,2.6082758222402336,0.3678550334302439,22.058955983757283,0.32618633655562285,7.925743632239461,0.5383858780614476,4.500934451547346,2.9843357441953002,0.30455554080449937,0.31192307692308485,113111040,43548672,14057472,46608384,43454464,15888384,40218624,24498176,45875200,3018752,9224192,85230.74077499307,0,0,0,0,0,7768.316043014016,4,5,9,4,3,25,3,4,4,4,2,15.933,28.067,0.733,82.533,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030185193504735945,0.00310175880130447,0.08863633608759773,0.0034990553772059952,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648149323554602,0.004783165842348046,0.216249983332963,0.02463704234181634,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
1705625385.0,0.6873832423933907,2.6082758222402336,0.3678550334302439,22.56919905423725,0.32618633655562285,7.925743632239461,0.5383858780614476,4.500934451547346,2.9843357441953002,0.30455554080449937,0.31192307692308485,113111040,43548672,14057472,46608384,43454464,15888384,40218624,24498176,45875200,3018752,9224192,85230.74077499307,0,0,0,0,0,7768.316043014016,4,5,9,4,3,25,3,4,4,4,2,15.933,28.067,0.733,82.533,0.8,14.467,14.067,0.667,154.533,20.4,7.067,,0,0,0,0.0030185193504735945,0.00310175880130447,0.08863633608759773,0.0034990553772059952,0.0030930232558139532,0.04308962280764575,0.003727272727272727,0.002289879478306252,0.0075834381884680654,0.0028885650397221384,0.004648149323554602,0.004783165842348046,0.216249983332963,0.02463704234181634,0.004767441860465116,0.13558395467733095,0.00840909090909091,0.004465380206670375,0.009699631394119041,0.004577713007944428
