time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705369385,0.5686357362777291,2.557308450917906,0.3726665912433128,14.9398677179277,0.2869069711590936,6.896779360771947,0.5855473566052823,3.590234277791484,2.5762046539127192,0.24019338910968077,0.24024454455039893,114073600,43765760,11919360,41205760,43057152,16633856,41185280,10797056,45289472,3018752,9244672,34789.255759634776,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.868,24.067,0.533,70.398,0.867,12.4,12.267,0.667,139.6,18.467,6.867,0,0,0,0,0.003003367003367003,0.00332474804031355,0.27272727272727276,0.06223267749817223,0.003057142857142857,0.18281637717121588,0.003666666666666667,0.002187250996015936,0.007404761904761905,0.002814285714285715,0.004654545454545455,0.006537313432835824,0.7333333333333333,0.09776738556052318,0.004702857142857143,0.6983660130718952,0.008,0.004444199671900634,0.00955170068027211,0.004597142857142858
1705369386,0.5686357362777291,2.5810621690027613,0.3726665912433128,19.195893906860604,0.2869069711590936,6.896779360771947,0.5855473566052823,3.590234277791484,2.5762046539127192,0.27556173820877733,0.1963138275414872,114073600,43769856,11919360,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9244672,34789.255759634776,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.868,24.067,0.533,70.398,0.867,12.4,12.267,0.667,139.6,18.467,7.733,0,0,0,0,0.003003367003367003,0.00332474804031355,0.27272727272727276,0.06223267749817223,0.003057142857142857,0.18281637717121588,0.003666666666666667,0.002187250996015936,0.007404761904761905,0.0027816901408450707,0.004654545454545455,0.006537313432835824,0.7333333333333333,0.09776738556052318,0.004702857142857143,0.6983660130718952,0.008,0.004444199671900634,0.00955170068027211,0.004590140845070424
1705369387,0.5686357362777291,2.5810621690027613,0.3726665912433128,19.195893906860604,0.2869069711590936,6.896779360771947,0.5855473566052823,3.604035153410657,2.5762046539127192,0.27556173820877733,0.19230975179898058,114073600,43769856,11919360,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9244672,34789.255759634776,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.667,0.933,83.264,0.867,12.4,13.6,0.667,144.2,19.133,7.867,0,0,0,0,0.002977491961414791,0.003276159654800432,0.2916666666666667,0.06272640434294707,0.003057142857142857,0.1817865429234339,0.003666666666666667,0.002206951749371141,0.007384412153236459,0.002786206896551724,0.004610932475884244,0.005900000000000006,0.6500000000000005,0.09664443868383411,0.004702857142857143,0.6797385620915036,0.008,0.004447976217699521,0.009508586525759578,0.004590344827586208
1705369388,0.5686357362777291,2.5810621690027613,0.3726665912433128,19.195893906860604,0.2869069711590936,6.896779360771947,0.5708425091379772,3.604035153410657,2.5762046539127192,0.27556173820877733,0.18830567605647391,114073600,43769856,11919360,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9244672,34789.255759634776,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.667,0.933,83.264,0.867,12.4,13.6,0.8,144.2,19.133,7.867,0,0,0,0,0.002977491961414791,0.003276159654800432,0.2916666666666667,0.06272640434294707,0.003057142857142857,0.1817865429234339,0.003615384615384615,0.002206951749371141,0.007384412153236459,0.002786206896551724,0.004610932475884244,0.005900000000000006,0.6500000000000005,0.09664443868383411,0.004702857142857143,0.6797385620915036,0.007875,0.004447976217699521,0.009508586525759578,0.004590344827586208
1705369389,0.5686357362777291,2.5810621690027613,0.3726665912433128,19.221693796955776,0.2869069711590936,6.896779360771947,0.5708425091379772,3.604035153410657,2.5762046539127192,0.27556173820877733,0.18430160031396725,114073600,43769856,11919360,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9244672,34789.255759634776,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.667,0.933,83.264,0.867,13,13.6,0.8,143.933,19.133,7.867,0,0,0,0,0.002977491961414791,0.003276159654800432,0.2916666666666667,0.06272640434294707,0.003057142857142857,0.17969798657718122,0.003615384615384615,0.0021237739374124235,0.007384412153236459,0.002786206896551724,0.004610932475884244,0.005900000000000006,0.6500000000000005,0.09664443868383411,0.004702857142857143,0.6564189189189192,0.007875,0.004432227930873422,0.009508586525759578,0.004590344827586208
1705369390,0.5787068723702793,2.5810621690027613,0.3726665912433128,19.221693796955776,0.2869069711590936,6.896779360771947,0.5708425091379773,3.604035153410657,2.5762046539127192,0.2755764909929347,0.18029752457146064,114073600,43769856,11919360,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9244672,45957.92426367462,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25,0.933,83.264,0.867,13,13.6,0.8,143.933,19.133,7.867,0,0,0,0,0.002977491961414791,0.003253403141361257,0.2916666666666667,0.06272640434294707,0.003057142857142857,0.17969798657718122,0.003615384615384615,0.0021237739374124235,0.007384412153236459,0.002786206896551724,0.004610932475884244,0.0055583333333333405,0.6500000000000005,0.09664443868383411,0.004702857142857143,0.6564189189189192,0.007875,0.004432227930873422,0.009508586525759578,0.004590344827586208
1705369391,0.5787068723702793,2.5810621690027613,0.3726665912433128,19.221693796955776,0.2869069711590936,6.896779360771947,0.5708425091379773,3.604035153410657,2.5762046539127192,0.2755764909929347,0.17629344882895398,114073600,43769856,11919360,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9244672,45957.92426367462,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25,0.933,83.264,0.867,13,13.6,0.8,143.933,19.133,7.867,0,0,0,0,0.002977491961414791,0.003253403141361257,0.2916666666666667,0.06272640434294707,0.003057142857142857,0.17969798657718122,0.003615384615384615,0.0021237739374124235,0.007384412153236459,0.002786206896551724,0.004610932475884244,0.0055583333333333405,0.6500000000000005,0.09664443868383411,0.004702857142857143,0.6564189189189192,0.007875,0.004432227930873422,0.009508586525759578,0.004590344827586208
1705369392,0.6325689610978522,2.5810621690027613,0.3908707895359119,19.221693796955776,0.2869069711590936,6.997108066971262,0.5708425091379773,3.604035153410657,2.5762046539127192,0.2755764909929347,0.17228937308644732,114077696,43769856,12111872,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9244672,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.933,13,13.6,0.867,144.333,19.133,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.0021245916938870736,0.007384412153236459,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432384507699487,0.009508586525759578,0.00459041095890411
1705369393,0.6325689610978522,2.5810621690027613,0.3908707895359119,19.221693796955776,0.28149597368719514,6.997108066971262,0.5708425091379773,3.604035153410657,2.5762046539127192,0.2755764909929347,0.2618840770479542,114077696,43769856,12111872,41222144,43057152,16633856,41185280,10797056,45289472,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.933,13,13.6,0.867,144.333,19.133,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.0021245916938870736,0.007384412153236459,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432384507699487,0.009508586525759578,0.00459041095890411
1705369394,0.6325689610978522,2.5810621690027613,0.3908707895359119,19.221693796955776,0.28149597368719514,6.997108066971262,0.5708425091379773,3.604035153410657,2.525353891946115,0.2755764909929347,0.2618840770479542,114077696,43769856,12111872,41222144,43057152,16633856,41185280,10797056,45228032,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.933,13,13.6,0.867,144.333,19.133,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.0021245916938870736,0.007384412153236459,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432384507699487,0.009508586525759578,0.00459041095890411
1705369395,0.6325689610978522,2.5810621690027613,0.3908707895359119,19.221693796955776,0.2953714174302989,6.997108066971262,0.5708425091379773,3.604035153410657,2.5253538919461156,0.2755764909929347,0.2618840770479542,114077696,43769856,12111872,41222144,43057152,16633856,41185280,10797056,45228032,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.933,13,13.6,0.867,144.333,19.133,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.0021245916938870736,0.007384412153236459,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432384507699487,0.009508586525759578,0.00459041095890411
1705369396,0.6325689610978522,2.5810621690027613,0.3908707895359119,19.221693796955776,0.2953714174302989,6.997108066971262,0.5708425091379773,3.604035153410657,2.5068885294573473,0.2755764909929347,0.2618840770479542,114077696,43769856,12111872,41222144,43057152,16633856,41185280,10797056,45228032,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.933,13,13.6,0.867,144.333,19.133,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.0021245916938870736,0.007384412153236459,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432384507699487,0.009508586525759578,0.00459041095890411
1705369397,0.6325689610978522,2.5810621690027613,0.3908707895359119,19.23538585332197,0.2953714174302989,6.997108066971262,0.5708425091379773,3.684340776560793,2.5068885294573473,0.2755764909929347,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41185280,10797056,45228032,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.933,13,13.6,0.867,144.333,19.133,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.0021245916938870736,0.007384412153236459,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432384507699487,0.009508586525759578,0.00459041095890411
1705369398,0.6325689610978522,2.5810621690027613,0.3908707895359119,19.23538585332197,0.2953714174302989,6.997108066971262,0.5310214969804996,3.684340776560793,2.5068885294573473,0.2755764909929347,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41185280,10797056,45228032,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.933,13,13.6,0.867,143.467,18.267,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.002123773937412424,0.007394319682959049,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432227930873424,0.009510568031704096,0.00459041095890411
1705369399,0.6325689610978522,2.6407794676806633,0.3908707895359119,19.23538585332197,0.2953714174302989,6.997108066971262,0.5205516754239801,3.684340776560793,2.5068885294573473,0.27857142857141604,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41185280,10797056,45228032,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.867,13,13.6,0.867,143.467,18.267,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.002123773937412424,0.007394319682959049,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432227930873424,0.009510568031704096,0.00459041095890411
1705369400,0.6325689610978522,2.6407794676806633,0.3908707895359119,19.23538585332197,0.2953714174302989,6.997108066971262,0.6096473846809896,3.627952302315754,2.5068885294573473,0.27857142857141604,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41598976,10952704,45228032,3018752,9007104,64609.499773251584,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.867,13,13.6,0.867,143.467,18.267,8,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.002123773937412424,0.007394319682959049,0.0027876712328767125,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432227930873424,0.009510568031704096,0.00459041095890411
1705369401,0.5778841129976214,2.6407794676806633,0.3908707895359119,19.23538585332197,0.2953714174302989,6.997108066971262,0.6096473846809896,3.627952302315754,2.5068885294573473,0.27857142857141604,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41598976,10952704,45228032,3018752,9007104,42404.205048139476,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.2,1,83.664,0.867,13,13.6,0.867,143.467,18.267,7.467,0,0,0,0,0.002977491961414791,0.003252873563218391,0.3088235294117647,0.06273786758879972,0.003,0.17969798657718122,0.003916666666666666,0.002123773937412424,0.007394319682959049,0.0028327759197324417,0.004610932475884244,0.005550000000000012,0.64,0.09663893040204906,0.0046,0.6564189189189192,0.00840909090909091,0.004432227930873424,0.009510568031704096,0.00459866220735786
1705369402,0.6972084309133048,2.5846137072330024,0.3908707895359119,19.23538585332197,0.2953714174302989,6.997108066971262,0.6096473846809896,3.627952302315754,2.5068885294573473,0.27857142857141604,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41598976,10952704,45228032,3018752,9007104,51160.031225604995,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.8,24.4,0.8,77.546,0.867,13,12.133,0.867,138.733,17.6,7.467,0,0,0,0,0.002967583992846003,0.0032396694214876036,0.3194444444444445,0.06395076092503375,0.003,0.1790909090909091,0.003916666666666666,0.0021304146397961546,0.007392297650130547,0.0028289473684210524,0.004593516798569201,0.00532758620689656,0.6833333333333332,0.0999611171921032,0.0046,0.6708029197080296,0.00840909090909091,0.0044327542274727825,0.009504569190600522,0.004586842105263158
1705369403,0.6972084309133048,2.5846137072330024,0.3908707895359119,19.23538585332197,0.29639413476350784,6.997108066971262,0.6096473846809896,3.627952302315754,2.5068885294573473,0.27857142857141604,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41598976,10952704,45228032,3018752,9007104,51160.031225604995,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.8,24.4,0.8,77.546,0.867,13,12.133,0.933,138.733,17.6,7.467,0,0,0,0,0.002967583992846003,0.0032396694214876036,0.3194444444444445,0.06395076092503375,0.003,0.1790909090909091,0.0036206896551724136,0.0021304146397961546,0.007392297650130547,0.0028289473684210524,0.004593516798569201,0.00532758620689656,0.6833333333333332,0.0999611171921032,0.0046,0.6708029197080296,0.007888888888888888,0.0044327542274727825,0.009504569190600522,0.004586842105263158
1705369404,0.6972084309133048,2.5846137072330024,0.3908707895359119,19.23538585332197,0.29639413476350784,6.997108066971262,0.6096473846809896,3.627952302315754,2.5068885294573473,0.27857142857141604,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16633856,41598976,10952704,45228032,3018752,9007104,51160.031225604995,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.8,24.4,0.8,77.546,0.867,13.133,12.133,0.933,141.6,17.6,7.467,0,0,0,0,0.002967583992846003,0.0032396694214876036,0.3194444444444445,0.06395076092503375,0.003,0.18253424657534248,0.0036206896551724136,0.002135639508420574,0.007392297650130547,0.0028289473684210524,0.004593516798569201,0.00532758620689656,0.6833333333333332,0.0999611171921032,0.0046,0.6963503649635038,0.007888888888888888,0.004433682294037324,0.009504569190600522,0.004586842105263158
1705369405,0.6972084309133048,2.5846137072330024,0.3448722999147182,19.09245283018849,0.29639413476350784,6.877456580291441,0.6096473846809896,3.627952302315754,2.5315412756481677,0.2383936904761798,0.2618840770479542,114077696,43769856,12111872,40652800,43057152,16728064,41598976,10952704,45309952,3018752,9007104,51160.031225604995,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.8,24.533,0.8,77.546,0.867,13.133,12.133,0.933,141.6,17.6,7.467,0,0,0,0,0.002967583992846003,0.0032188449848024317,0.3194444444444445,0.06395076092503375,0.003,0.18253424657534248,0.0036206896551724136,0.002135639508420574,0.007392297650130547,0.0028289473684210524,0.004593516798569201,0.004993920972644377,0.6833333333333332,0.0999611171921032,0.0046,0.6963503649635038,0.007888888888888888,0.004433682294037324,0.009504569190600522,0.004586842105263158
