time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705349455,0.47098999999999336,2.2251497180068704,0.3280053314194884,18.600537599862978,0.24670544936483724,6.405954189719838,0.700855129231181,3.2804645562634933,2.502364112768183,0.2612038010159387,0.24047770544760494,109936640,43442176,11415552,40038400,43724800,16666624,32837632,10551296,44654592,3010560,8495104,40960,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,26.333,0.867,71.671,0.733,14.2,12.867,0.867,156.267,20.2,8.4,0,0,0,0,0.0029741518578352178,0.0031595092024539876,0.3046875,0.060294977903947236,0.003,0.18389830508474575,0.0038421052631578945,0.002000984251968504,0.0074287652645861615,0.002884892086330935,0.004594830371567044,0.004887116564417178,0.4734375,0.09810712447696958,0.0046,0.6099173553719003,0.0083125,0.004405708661417323,0.00957259158751696,0.004588489208633094
1705349456,0.47098999999999336,2.2251497180068704,0.3280053314194884,18.600537599862978,0.27957092347335843,6.568016345418225,0.822144242312311,3.2804645562634933,2.502364112768183,0.2612038010159387,0.24047770544760494,109936640,43442176,11415552,40038400,43732992,16781312,32837632,10551296,44654592,3010560,8495104,40960,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,26.333,0.867,71.671,0.733,14.2,12.867,0.867,156.267,20.2,8.4,0,0,0,0,0.0029741518578352178,0.0031595092024539876,0.3046875,0.060294977903947236,0.003,0.18389830508474575,0.0038421052631578945,0.002000984251968504,0.0074287652645861615,0.002884892086330935,0.004594830371567044,0.004887116564417178,0.4734375,0.09810712447696958,0.0046,0.6099173553719003,0.0083125,0.004405708661417323,0.00957259158751696,0.004588489208633094
1705349457,0.47098999999999336,2.2251497180068704,0.3280053314194884,18.600537599862978,0.27957092347335843,6.568016345418225,0.822144242312311,2.841283251392173,2.502364112768183,0.2612038010159387,0.24047770544760494,109936640,43442176,11415552,40038400,43732992,16781312,32837632,10551296,44654592,3010560,8495104,40960,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.267,14.2,12.867,1.4,157.667,20.2,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030769230769230765,0.18389830508474575,0.003869565217391304,0.0020049019607843136,0.0074287652645861615,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004738461538461539,0.6099173553719003,0.009187499999999998,0.004406470588235295,0.00957259158751696,0.004589003436426117
1705349458,0.47098999999999336,2.22514971800687,0.28357336477503625,18.600537599862978,0.27957092347335843,6.568016345418225,0.822144242312311,2.786608842121115,2.502364112768183,0.2612038010159387,0.24047770544760494,109936640,43442176,11415552,40038400,43732992,16781312,32837632,10551296,44654592,3010560,8495104,40960,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.267,14.2,12.867,1.4,157.667,20.2,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030769230769230765,0.18389830508474575,0.003869565217391304,0.0020049019607843136,0.0074287652645861615,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004738461538461539,0.6099173553719003,0.009187499999999998,0.004406470588235295,0.00957259158751696,0.004589003436426117
1705349459,0.5636786055613406,2.3039653082866267,0.2781066092513781,18.600537599862978,0.27957092347335843,6.568016345418225,0.822144242312311,3.421530290755244,2.502364112768183,0.2612038010159387,0.24047770544760494,109936640,43409408,11415552,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,49020.7343760862,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.267,14.2,12.867,1.4,157.667,20.2,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030769230769230765,0.18389830508474575,0.003869565217391304,0.0020049019607843136,0.0074287652645861615,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004738461538461539,0.6099173553719003,0.009187499999999998,0.004406470588235295,0.00957259158751696,0.004589003436426117
1705349460,0.5505819076120881,2.3039653082866267,0.27263985372772,18.600537599862978,0.27957092347335843,6.568016345418225,0.822144242312311,3.421530290755244,2.502364112768183,0.2612038010159387,0.24047770544760494,109936640,43409408,11415552,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,47881.77017726799,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.267,14.2,12.867,1.4,157.667,20.2,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030769230769230765,0.18389830508474575,0.003869565217391304,0.0020049019607843136,0.0074287652645861615,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004738461538461539,0.6099173553719003,0.009187499999999998,0.004406470588235295,0.00957259158751696,0.004589003436426117
1705349461,0.5374852096628355,2.3039653082866267,0.26717309820406177,18.600537599862978,0.27957092347335843,6.568016345418225,0.822144242312311,3.421530290755244,2.502364112768183,0.2612038010159387,0.24047770544760494,109936640,43409408,11415552,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,46742.80597844976,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.267,14.2,12.867,1.4,157.667,20.2,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030769230769230765,0.18389830508474575,0.003869565217391304,0.0020049019607843136,0.0074287652645861615,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004738461538461539,0.6099173553719003,0.009187499999999998,0.004406470588235295,0.00957259158751696,0.004589003436426117
1705349462,0.524388511713583,2.3039653082866267,0.26170634268040366,18.600537599862978,0.27957092347335843,6.568016345418225,0.822144242312311,3.421530290755244,2.09624975015637,0.2612038010159387,0.24047770544760494,109936640,43409408,11415552,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,45603.84177963155,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.267,14.2,12.867,1.4,157.667,20.2,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030769230769230765,0.18389830508474575,0.003869565217391304,0.0020049019607843136,0.0074287652645861615,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004738461538461539,0.6099173553719003,0.009187499999999998,0.004406470588235295,0.00957259158751696,0.004589003436426117
1705349463,0.5112918137643305,2.3039653082866267,0.3937765156106563,18.703256761544893,0.27957092347335843,6.8357960430908875,0.822144242312311,2.886179024511651,2.1399364097058293,0.16240204141456321,0.24047770544760494,109936640,43409408,11464704,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,44464.877580813336,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.267,14.2,12.867,1.4,156,18.533,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030769230769230765,0.18389830508474575,0.003869565217391304,0.002009272816007809,0.0074167776298268975,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004738461538461539,0.6099173553719003,0.009187499999999998,0.0044073206442166914,0.009568575233022637,0.004589003436426117
1705349464,0.6607855638632913,2.3039653082866267,0.3937765156106563,18.703256761544893,0.27957092347335843,6.8357960430908875,0.822144242312311,2.945862202685251,2.183623069255289,0.12756666666666305,0.24237582829434245,109953024,43409408,11464704,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.4,14.2,12.867,1.4,156,18.533,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030588235294117644,0.18389830508474575,0.003869565217391304,0.002009272816007809,0.0074167776298268975,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004705882352941176,0.6099173553719003,0.009187499999999998,0.0044073206442166914,0.009568575233022637,0.004589003436426117
1705349465,0.6607855638632913,2.3039653082866267,0.4379818010129618,18.703256761544893,0.27957092347335843,6.8357960430908875,0.822144242312311,3.00554538085885,2.621199572967561,0.12756666666666305,0.24237582829434245,109953024,43409408,11464704,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.4,14.2,12.867,1.4,156,18.533,9.467,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030588235294117644,0.18389830508474575,0.003869565217391304,0.002009272816007809,0.0074167776298268975,0.0028900343642611678,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004705882352941176,0.6099173553719003,0.009187499999999998,0.0044073206442166914,0.009568575233022637,0.004589003436426117
1705349466,0.6607855638632913,1.916340059516752,0.4379818010129618,18.703256761544893,0.250422930750478,6.8357960430908875,0.822144242312311,3.0652285590324504,2.621199572967561,0.12756666666666305,0.24237582829434245,109953024,43409408,11464704,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,13.267,27.4,1.4,73.605,1.4,14.2,12.867,1.4,156,18.533,9.333,0,0,0,0,0.0029741518578352178,0.0031617795753286146,0.3092105263157895,0.060445034077645524,0.0030588235294117644,0.18389830508474575,0.003869565217391304,0.002009272816007809,0.0074167776298268975,0.002878594249201278,0.004594830371567044,0.0048912032355915075,0.4828947368421052,0.09812077104723782,0.004705882352941176,0.6099173553719003,0.009187499999999998,0.0044073206442166914,0.009568575233022637,0.00458594249201278
1705349467,0.6607855638632913,2.307962897107632,0.4379818010129618,18.703256761544893,0.2556229043948082,6.8357960430908875,0.822144242312311,3.124911737206049,2.621199572967561,0.12756666666666305,0.24237582829434245,109953024,43409408,11464704,40038400,43732992,16781312,32837632,10579968,44654592,3010560,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,27.267,1.267,88.936,1.4,14.2,13.467,1.4,150.4,17.467,8.533,0,0,0,0,0.002971153846153846,0.0031959595959595963,0.3125,0.06486627485059998,0.0030588235294117644,0.1895985401459854,0.003869565217391304,0.002037054631828979,0.007421465968586388,0.002881619937694704,0.004599358974358974,0.004952727272727273,0.5249999999999996,0.13333315539228993,0.004705882352941176,0.6746428571428571,0.009187499999999998,0.004415011876484561,0.009573298429319373,0.004586292834890966
1705349468,0.6607855638632913,2.307962897107632,0.4379818010129618,15.436421247195053,0.2608228780391385,6.8357960430908875,0.822144242312311,3.5809906904159723,2.621199572967561,0.19043757884264195,0.24237582829434245,109953024,43409408,11464704,40038400,43732992,16781312,32837632,10579968,44654592,3014656,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,27.267,1.267,88.936,1.4,14.2,13.467,1.267,150.4,17.467,8.533,0,0,0,0,0.002971153846153846,0.0031959595959595963,0.3125,0.06486627485059998,0.0030588235294117644,0.1895985401459854,0.003714285714285714,0.002037054631828979,0.007421465968586388,0.002881619937694704,0.004599358974358974,0.004952727272727273,0.5249999999999996,0.13333315539228993,0.004705882352941176,0.6746428571428571,0.008874999999999997,0.004415011876484561,0.009573298429319373,0.004586292834890966
1705349469,0.6607855638632913,2.307962897107632,0.4379818010129618,19.025747643247122,0.31199841865981465,6.8357960430908875,0.822144242312311,3.5809906904159723,2.621199572967561,0.19492487724783628,0.24237582829434245,109953024,43409408,11464704,39968768,43732992,16781312,32837632,10579968,44654592,3014656,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,27.267,1.267,88.936,1.4,13,13.467,1.267,139.2,17.467,8.533,0,0,0,0,0.002971153846153846,0.0031959595959595963,0.3125,0.06486627485059998,0.0030588235294117644,0.1951219512195122,0.003714285714285714,0.0020092307692307697,0.007421465968586388,0.002881619937694704,0.004599358974358974,0.004952727272727273,0.5249999999999996,0.13333315539228993,0.004705882352941176,0.7232704402515724,0.008874999999999997,0.0044101775147929005,0.009573298429319373,0.004586292834890966
1705349470,0.6607855638632913,2.307962897107632,0.4379818010129618,19.025747643247122,0.31199841865981465,6.794385574951548,0.822144242312311,3.5809906904159723,2.201054046415523,0.19941217565303052,0.24237582829434245,109953024,43409408,11464704,39968768,43732992,17068032,32837632,10579968,44654592,3014656,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,26.067,1.267,88.936,1.4,13,13.467,1.267,139.2,17.467,8.533,0,0,0,0,0.002971153846153846,0.003194059405940594,0.3125,0.06486627485059998,0.0030588235294117644,0.1951219512195122,0.003714285714285714,0.0020092307692307697,0.007421465968586388,0.002881619937694704,0.004599358974358974,0.004949306930693069,0.5249999999999996,0.13333315539228993,0.004705882352941176,0.7232704402515724,0.008874999999999997,0.0044101775147929005,0.009573298429319373,0.004586292834890966
1705349471,0.6607855638632913,2.320242130750601,0.4379818010129618,19.025747643247122,0.31199841865981465,6.794385574951548,0.6934284262422932,3.551310861423225,2.157367386866064,0.20389947405822484,0.24237582829434245,109953024,43409408,11464704,39968768,43732992,17068032,32837632,10129408,44654592,3014656,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,26.067,1.267,88.936,1.4,13,13.467,1.267,139.2,17.467,8.533,0,0,0,0,0.002971153846153846,0.003194059405940594,0.3125,0.06486627485059998,0.0030588235294117644,0.1951219512195122,0.003714285714285714,0.0020092307692307697,0.007421465968586388,0.002881619937694704,0.004599358974358974,0.004949306930693069,0.5249999999999996,0.13333315539228993,0.004705882352941176,0.7232704402515724,0.008874999999999997,0.0044101775147929005,0.009573298429319373,0.004586292834890966
1705349472,0.6607855638632913,2.320242130750601,0.4379818010129618,19.025747643247122,0.30698825797406964,6.794385574951548,0.7464874715455184,3.551310861423225,2.6170042040585364,0.20838677246341916,0.17952670867143578,109953024,43409408,11464704,39968768,43732992,17068032,32837632,10129408,44654592,3014656,8495104,71222.39610502521,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,25.533,1,88.336,1.133,13,13.467,1,138.867,17.467,8,0,0,0,0,0.002971153846153846,0.003194690265486725,0.3125,0.06489027461669503,0.0030512820512820517,0.1951219512195122,0.0041111111111111105,0.002011809163911195,0.007421465968586388,0.002890243902439025,0.004599358974358974,0.004950442477876105,0.6500000000000002,0.13366888486681136,0.004692307692307693,0.7232704402515724,0.009153846153846153,0.004411431270666037,0.009573298429319373,0.004597560975609756
1705349473,0.604827924066137,2.320242130750601,0.4379818010129618,19.025747643247122,0.30698825797406964,6.794385574951548,0.7315581699936546,3.551310861423225,2.6170042040585364,0.21287407086861346,0.18451020475175486,109953024,43409408,11464704,39968768,43732992,17068032,32837632,10129408,44654592,3014656,8495104,90297.61175750154,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,25.533,1,88.336,1.133,13,13.467,1,138.867,17.467,8,0,0,0,0,0.002971153846153846,0.003194690265486725,0.3125,0.06489027461669503,0.0030512820512820517,0.1951219512195122,0.0041111111111111105,0.002011809163911195,0.007421465968586388,0.002890243902439025,0.004599358974358974,0.004950442477876105,0.6500000000000002,0.13366888486681136,0.004692307692307693,0.7232704402515724,0.009153846153846153,0.004411431270666037,0.009573298429319373,0.004597560975609756
1705349474,0.604827924066137,2.320242130750601,0.4379818010129618,19.025747643247122,0.30698825797406964,6.794385574951548,0.8557211218123466,3.551310861423225,2.6170042040585364,0.21736136927380775,0.18949370083207398,109953024,43409408,11464704,39968768,43732992,17068032,33476608,10129408,44654592,3014656,8495104,90297.61175750154,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,25.533,1,88.336,1.133,13,13.467,1,138.867,17.467,8,0,0,0,0,0.002971153846153846,0.003194690265486725,0.3125,0.06489027461669503,0.0030512820512820517,0.1951219512195122,0.0041111111111111105,0.002011809163911195,0.007421465968586388,0.002890243902439025,0.004599358974358974,0.004950442477876105,0.6500000000000002,0.13366888486681136,0.004692307692307693,0.7232704402515724,0.009153846153846153,0.004411431270666037,0.009573298429319373,0.004597560975609756
1705349475,0.604827924066137,2.320242130750601,0.4379818010129618,19.025747643247122,0.30698825797406964,6.794385574951548,0.8557211218123466,3.551310861423225,2.6170042040585364,0.22184866767900208,0.1944771969123931,109953024,43409408,11464704,39968768,43732992,17068032,33476608,10129408,44654592,3014656,8495104,90297.61175750154,0,0,0,4,4,9,4,3,59,3,4,5,4,3,14.733,25.533,1,88.336,1.133,13,13.467,1,138.867,17.467,8,0,0,0,0,0.002971153846153846,0.003194690265486725,0.3125,0.06489027461669503,0.0030512820512820517,0.1951219512195122,0.0041111111111111105,0.002011809163911195,0.007421465968586388,0.002890243902439025,0.004599358974358974,0.004950442477876105,0.6500000000000002,0.13366888486681136,0.004692307692307693,0.7232704402515724,0.009153846153846153,0.004411431270666037,0.009573298429319373,0.004597560975609756
