time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705511363,0.7045747812832834,2.9667185945682166,0.2885211801919726,31.52744899859039,0.29573749125051246,8.830542239822142,0.6930755351831113,3.800678801668574,1.6677789499193487,0.3023335286076929,0.3017616561054034,106643456,44462080,11509760,45248512,43257856,14856192,39542784,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15,23.933,0.667,85.133,0.6,13.4,12.6,1,133.933,18.4,6.333,0.003,0.0031199261992619926,0.075,0.003529055258467023,0.003,0.04468937875751503,0.0032941176470588232,0.0018874427572909132,0.007247081712062258,0.002962382445141066,0.0046,0.004815867158671587,0.20615384615384616,0.02463839285714276,0.0046,0.1547619047619049,0.006374999999999998,0.004396770306097855,0.009496108949416342,0.004612539184952978
1705511364,0.7045747812832834,2.9667185945682166,0.42827564334904195,31.52744899859039,0.29573749125051246,8.830542239822142,0.6930755351831113,3.800678801668574,1.7124549909560174,0.3023335286076929,0.3017616561054034,106643456,44462080,10706944,45248512,43257856,14856192,39542784,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15,23.933,0.667,85.133,0.6,13.4,12.6,1,133.933,18.4,6.333,0.003,0.0031199261992619926,0.075,0.003529055258467023,0.003,0.04468937875751503,0.0032941176470588232,0.0018874427572909132,0.007247081712062258,0.002962382445141066,0.0046,0.004815867158671587,0.20615384615384616,0.02463839285714276,0.0046,0.1547619047619049,0.006374999999999998,0.004396770306097855,0.009496108949416342,0.004612539184952978
1705511365,0.7045747812832834,2.9313527836966604,0.42827564334904195,31.52744899859039,0.3089269884046639,6.457661989387287,0.6930755351831112,3.800678801668574,1.7571310319926856,0.3023335286076929,0.3017616561054034,106643456,44462080,10706944,45248512,43257856,14856192,39542784,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15,23.933,0.667,85.133,0.6,13.4,12.6,1,133.933,18.4,6.333,0.003,0.0031199261992619926,0.075,0.003529055258467023,0.003,0.04468937875751503,0.0032941176470588232,0.0018874427572909132,0.007247081712062258,0.002962382445141066,0.0046,0.004815867158671587,0.20615384615384616,0.02463839285714276,0.0046,0.1547619047619049,0.006374999999999998,0.004396770306097855,0.009496108949416342,0.004612539184952978
1705511366,0.7045747812832834,2.9313527836966604,0.42827564334904195,31.52744899859039,0.3089269884046639,6.602202264121908,0.6930755351831112,3.800678801668575,1.801807073029354,0.3023335286076929,0.3017616561054034,106643456,44462080,10706944,45248512,43257856,14856192,39542784,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15,23.933,0.667,85.133,0.6,13.4,12.6,1,133.933,18.4,6.333,0.003,0.0031199261992619926,0.075,0.003529055258467023,0.003,0.04468937875751503,0.0032941176470588232,0.0018874427572909132,0.007247081712062258,0.002962382445141066,0.0046,0.004815867158671587,0.20615384615384616,0.02463839285714276,0.0046,0.1547619047619049,0.006374999999999998,0.004396770306097855,0.009496108949416342,0.004612539184952978
1705511367,0.7045747812832834,2.9313527836966604,0.42827564334904195,31.52744899859039,0.3089269884046639,6.746742538856526,0.6930755351831112,3.800678801668575,1.8464831140660225,0.3023335286076929,0.3017616561054034,106643456,44462080,10706944,45248512,43257856,14856192,39542784,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15,23.933,0.667,85.133,0.6,13.4,12.6,1,133.933,18.4,6.333,0.003,0.0031199261992619926,0.075,0.003529055258467023,0.003,0.04468937875751503,0.0032941176470588232,0.0018874427572909132,0.007247081712062258,0.002962382445141066,0.0046,0.004815867158671587,0.20615384615384616,0.02463839285714276,0.0046,0.1547619047619049,0.006374999999999998,0.004396770306097855,0.009496108949416342,0.004612539184952978
1705511368,0.7045747812832834,2.9313527836966604,0.42827564334904195,27.22561615897995,0.3089269884046639,6.891282813591146,0.6930755351831112,3.800678801668575,1.891159155102691,0.3023335286076929,0.3017616561054034,106643456,44462080,10706944,45248512,43257856,14856192,39542784,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.4,23.933,0.667,85.133,1.067,13.4,12.6,1,133.933,18.4,6.333,0.003,0.0031199261992619926,0.075,0.003529055258467023,0.003,0.04468937875751503,0.0032941176470588232,0.0018874427572909132,0.007247081712062258,0.002962382445141066,0.0046,0.004815867158671587,0.20615384615384616,0.02463839285714276,0.0046,0.1547619047619049,0.006374999999999998,0.004396770306097855,0.009496108949416342,0.004612539184952978
1705511369,0.7045747812832834,2.9313527836966604,0.42827564334904195,26.700158675670117,0.3136793259250187,7.035823088325765,0.6930755351831112,3.800678801668575,1.9358351961393592,0.3023335286076929,0.2967354956387529,106643456,44462080,10706944,45248512,43257856,14856192,39542784,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,25.867,1.067,87.533,1.067,13.4,14.733,1,157.667,19.933,8.6,0.003,0.0031036363636363635,0.075,0.003531929824561403,0.003,0.04427083333333333,0.0032941176470588232,0.0018957200283755023,0.007233766233766234,0.0029688473520249224,0.0046,0.004786545454545454,0.2071428571428571,0.024631578947368366,0.0046,0.15742187499999988,0.006374999999999998,0.0043942776069992905,0.009483116883116883,0.004613707165109034
1705511370,0.7045747812832834,3.0763289953149386,0.42827564334904195,26.174701192360274,0.3136793259250187,7.180363363060385,0.7442555249646573,3.811591633322961,1.9805112371760276,0.3023335286076929,0.2967354956387529,106643456,44494848,10706944,45248512,43257856,14856192,39788544,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,27.667,1.067,87.533,1.067,13.4,14.733,1,157.667,19.933,8.6,0.003,0.0030985663082437275,0.075,0.003531929824561403,0.003,0.04427083333333333,0.0032941176470588232,0.0018957200283755023,0.007233766233766234,0.0029688473520249224,0.0046,0.004777419354838709,0.2071428571428571,0.024631578947368366,0.0046,0.15742187499999988,0.006374999999999998,0.0043942776069992905,0.009483116883116883,0.004613707165109034
1705511371,0.7045747812832834,3.0763289953149386,0.42827564334904195,25.649243709050435,0.3136793259250187,8.67241648407718,0.7442555249646573,3.811591633322961,2.025187278212696,0.3023335286076929,0.2967354956387529,106643456,44494848,10706944,45248512,43257856,14856192,39788544,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,27.667,1.067,87.533,1.067,13.4,14.733,1,157.667,19.933,8.6,0.003,0.0030985663082437275,0.075,0.003531929824561403,0.003,0.04427083333333333,0.0032941176470588232,0.0018957200283755023,0.007233766233766234,0.0029688473520249224,0.0046,0.004777419354838709,0.2071428571428571,0.024631578947368366,0.0046,0.15742187499999988,0.006374999999999998,0.0043942776069992905,0.009483116883116883,0.004613707165109034
1705511372,0.7045747812832834,3.0763289953149386,0.42827564334904195,25.12378622574059,0.3136793259250187,8.67241648407718,0.7442555249646573,3.811591633322961,2.0698633192493645,0.3023335286076929,0.2967354956387529,106643456,44494848,10706944,45248512,43257856,14856192,39788544,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,27.667,1.067,87.533,1.067,13.4,14.733,1,157.667,19.933,8.6,0.003,0.0030985663082437275,0.075,0.003531929824561403,0.003,0.04427083333333333,0.0032941176470588232,0.0018957200283755023,0.007233766233766234,0.0029688473520249224,0.0046,0.004777419354838709,0.2071428571428571,0.024631578947368366,0.0046,0.15742187499999988,0.006374999999999998,0.0043942776069992905,0.009483116883116883,0.004613707165109034
1705511373,0.7045747812832834,3.0763289953149386,0.42827564334904195,24.598328742430752,0.3136793259250187,8.67241648407718,0.7442555249646573,3.811591633322961,2.1145393602860327,0.3023335286076929,0.2967354956387529,106643456,44494848,10706944,45248512,43257856,14856192,39788544,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,27.667,1.067,87.533,1.067,14.333,14.733,1,157.667,19.933,8.6,0.003,0.0030985663082437275,0.075,0.003531929824561403,0.003,0.04403465346534654,0.0032941176470588232,0.0018957200283755023,0.007233766233766234,0.0029688473520249224,0.0046,0.004777419354838709,0.2071428571428571,0.024631578947368366,0.0046,0.15961538461538477,0.006374999999999998,0.0043942776069992905,0.009483116883116883,0.004613707165109034
1705511374,0.7045747812832834,3.0763289953149386,0.42827564334904195,24.072871259120912,0.3136793259250187,8.67241648407718,0.7442555249646573,3.811591633322961,2.159215401322701,0.3023335286076929,0.2967354956387529,106643456,44494848,10706944,45248512,43257856,14856192,39788544,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,28.067,1.267,88.333,1.267,14.333,14.733,1.2,158.533,20.2,9,0.003,0.003094558429973238,0.07692307692307693,0.0035346396081175646,0.003,0.04403465346534654,0.003216216216216216,0.0018956562795089708,0.007227690288713911,0.002969230769230769,0.0046,0.004770205173951829,0.20800000000000002,0.024973684210526394,0.0046,0.15961538461538477,0.004989189189189189,0.004391218130311615,0.00947703412073491,0.004613538461538461
1705511375,0.7045747812832834,3.0763289953149386,0.42827564334904195,23.547413775811073,0.3136793259250187,8.67241648407718,0.7442555249646573,3.811591633322961,2.2038914423593696,0.3023335286076929,0.2967354956387529,106643456,44494848,10706944,45248512,43257856,14856192,39788544,10186752,46116864,2973696,8482816,76971.5824859583,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,28.067,1.267,88.333,1.267,14.333,14.733,1.2,158.533,20.2,9,0.003,0.003094558429973238,0.07692307692307693,0.0035346396081175646,0.003,0.04403465346534654,0.003216216216216216,0.0018956562795089708,0.007227690288713911,0.002969230769230769,0.0046,0.004770205173951829,0.20800000000000002,0.024973684210526394,0.0046,0.15961538461538477,0.004989189189189189,0.004391218130311615,0.00947703412073491,0.004613538461538461
1705511376,0.5564205206622939,3.0763289953149386,0.42827564334904195,32.291054970375114,0.3136793259250187,8.67241648407718,0.5628614739555966,3.811591633322961,2.248567483396038,0.3023335286076929,0.2967354956387529,106643456,44494848,10706944,46800896,43257856,14856192,39788544,10186752,46116864,2973696,8482816,48126.15841738995,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,28.067,1.267,88.333,1.267,14.333,14.733,1.2,158.533,20.2,9,0.003,0.003094558429973238,0.07692307692307693,0.0035346396081175646,0.003,0.04403465346534654,0.003216216216216216,0.0018956562795089708,0.007227690288713911,0.002969230769230769,0.0046,0.004770205173951829,0.20800000000000002,0.024973684210526394,0.0046,0.15961538461538477,0.004989189189189189,0.004391218130311615,0.00947703412073491,0.004613538461538461
1705511377,0.473567500000005,3.0763289953149386,0.42827564334904195,32.291054970375114,0.3136793259250187,8.67241648407718,0.6524942460368793,3.8115916333229616,2.680562462200102,0.3023335286076929,0.2936218921365054,106643456,44494848,10706944,46800896,43257856,14856192,39788544,10186752,46116864,2973696,8392704,40960,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,28.067,1.267,78.133,1.267,14.333,14.733,1,158.533,20.2,9,0.003,0.003094558429973238,0.07692307692307693,0.0035271879394024133,0.003,0.04403465346534654,0.0031538461538461538,0.0018956562795089708,0.007227690288713911,0.002969230769230769,0.0046,0.004770205173951829,0.20800000000000002,0.02489378565228113,0.0046,0.15961538461538477,0.004876923076923077,0.004391218130311615,0.00947703412073491,0.004613538461538461
1705511378,0.473567500000005,3.0763289953149386,0.42827564334904195,32.291054970375114,0.3136793259250187,8.67241648407718,0.6524942460368793,3.2735325355067393,2.680562462200102,0.3023335286076929,0.2936218921365054,106643456,44494848,10706944,46800896,43257856,14856192,39788544,10186752,46116864,2973696,8392704,40960,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,15.6,28.067,1.267,78.133,1.267,14.333,14.733,1,158.533,20.2,9,0.003,0.003094558429973238,0.07692307692307693,0.0035271879394024133,0.003,0.04403465346534654,0.0031538461538461538,0.0018956562795089708,0.007227690288713911,0.002969230769230769,0.0046,0.004770205173951829,0.20800000000000002,0.02489378565228113,0.0046,0.15961538461538477,0.004876923076923077,0.004391218130311615,0.00947703412073491,0.004613538461538461
