time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705461360,0.6657880363198649,2.845616637167112,0.3439652005102718,31.71478184415839,0.31425364509246034,9.143120639182998,0.601393943692095,3.760842175066363,2.4318140257980096,0.3230779027807277,0.3360967055926577,105795584,43556864,11198464,44965888,43098112,15949824,36253696,10235904,45277184,3002368,8560640,82309.67821748894,0,0,0,4,5,9,3,3,35,3,4,4,4,2,16.067,28.8,1.467,84.867,1.2,14.067,15.533,1.2,161.733,21.2,9.267,0,0,0.003002865329512894,0.0037359116022099444,0.13629032258064516,0.004349579087284005,0.003,0.0650887573964497,0.0030784313725490194,0.0020152015862524787,0.007467685076380729,0.0028695652173913047,0.004618911174785101,0.008341853035143768,0.24274193548387094,0.06875,0.004600000000000001,0.2189473684210527,0.004741176470588235,0.004429830359109935,0.00962514688601645,0.004582608695652174
1705461361,0.6524225112886012,2.7911086516642993,0.35100563663525775,32.26760612963331,0.31425364509246034,9.143120639182998,0.6136272192627684,3.760842175066363,2.4806789943668717,0.3230779027807277,0.26682316339278445,105795584,43556864,11198464,43958272,43098112,15949824,36253696,10235904,45277184,3002368,8560640,80657.33241894926,0,0,0,4,5,9,3,3,35,3,4,4,4,2,16.067,28.8,1.467,84.867,1.2,14.067,15.533,1.2,161.733,21.2,9.267,0,0,0.003002865329512894,0.0037359116022099444,0.13629032258064516,0.004349579087284005,0.003,0.0650887573964497,0.0030784313725490194,0.0020152015862524787,0.007467685076380729,0.0028695652173913047,0.004618911174785101,0.008341853035143768,0.24274193548387094,0.06875,0.004600000000000001,0.2189473684210527,0.004741176470588235,0.004429830359109935,0.00962514688601645,0.004582608695652174
1705461362,0.7045723564733315,2.736600666161486,0.3580460727602437,32.26760612963331,0.31425364509246034,9.143120639182998,0.7339965342404106,3.760842175066363,2.5295439629357346,0.3230779027807277,0.27211967332075016,105795584,43556864,11198464,43958272,43098112,15949824,36253696,10235904,45277184,3002368,8560640,47746.67447764108,0,0,0,4,5,9,3,3,35,3,4,4,4,2,16.067,28.8,1.467,84.867,1.2,14.067,15.533,1.2,161.733,21.2,9.267,0,0,0.003002865329512894,0.0037359116022099444,0.13629032258064516,0.004349579087284005,0.003,0.0650887573964497,0.0030784313725490194,0.0020152015862524787,0.007467685076380729,0.0028695652173913047,0.004618911174785101,0.008341853035143768,0.24274193548387094,0.06875,0.004600000000000001,0.2189473684210527,0.004741176470588235,0.004429830359109935,0.00962514688601645,0.004582608695652174
1705461363,0.6898187683069581,2.682092680658673,0.42242616749915696,32.26760612963331,0.31425364509246034,9.143120639182998,0.7339965342404106,3.760842175066363,2.9318981141317484,0.3230779027807277,0.27741618324871586,105795584,43556864,11198464,43958272,43098112,15949824,36253696,10235904,45277184,3002368,8560640,46746.86975200156,0,0,0,4,5,9,3,3,35,3,4,4,4,2,16.067,28.8,1.467,84.867,1.2,14.067,15.533,1.2,161.733,21.2,9.267,0,0,0.003002865329512894,0.0037359116022099444,0.13629032258064516,0.004349579087284005,0.003,0.0650887573964497,0.0030784313725490194,0.0020152015862524787,0.007467685076380729,0.0028695652173913047,0.004618911174785101,0.008341853035143768,0.24274193548387094,0.06875,0.004600000000000001,0.2189473684210527,0.004741176470588235,0.004429830359109935,0.00962514688601645,0.004582608695652174
1705461364,0.6750651801405846,2.62758469515586,0.42242616749915696,32.26760612963331,0.31425364509246034,9.143120639182998,0.7339965342404106,3.760842175066363,2.9318981141317484,0.3230779027807277,0.31779059567794404,105795584,43556864,11198464,43958272,43098112,15949824,36253696,10235904,45277184,3002368,8560640,45747.065026362034,0,0,0,4,5,9,3,3,35,3,4,4,4,2,16.067,28.8,1.467,90.267,1.2,14.067,15.533,1.2,161.733,21.2,9.267,0,0,0.003002865329512894,0.0037359116022099444,0.13629032258064516,0.004318201658664338,0.003,0.06664285714285714,0.0030784313725490194,0.0020152015862524787,0.007467685076380729,0.0028695652173913047,0.004618911174785101,0.008341853035143768,0.24274193548387094,0.06862393162393161,0.004600000000000001,0.22056521739130425,0.004741176470588235,0.004429830359109935,0.00962514688601645,0.004582608695652174
1705461365,0.6603115919742111,2.573076709653047,0.42242616749915696,32.26760612963331,0.31425364509246034,9.143120639182998,0.7339965342404106,3.760842175066363,2.9318981141317484,0.3230779027807277,0.31779059567794404,105795584,43556864,11198464,43958272,43098112,15949824,36253696,10235904,45277184,3002368,8560640,44747.26030072251,0,0,0,4,5,9,3,3,35,3,4,4,4,2,16.067,28.8,1.467,90.267,1.2,14.067,15.533,1.2,161.733,21.2,9.267,0,0,0.003002865329512894,0.0037359116022099444,0.13629032258064516,0.004318201658664338,0.003,0.06664285714285714,0.0030784313725490194,0.0020152015862524787,0.007467685076380729,0.0028695652173913047,0.004618911174785101,0.008341853035143768,0.24274193548387094,0.06862393162393161,0.004600000000000001,0.22056521739130425,0.004741176470588235,0.004429830359109935,0.00962514688601645,0.004582608695652174
1705461366,0.6455580038078377,3.2131056205960884,0.42242616749915696,32.26760612963331,0.31425364509246034,9.143120639182998,0.7339965342404106,3.760842175066363,2.9318981141317484,0.3230779027807277,0.31779059567794404,105795584,43556864,11198464,43958272,43098112,15949824,36253696,10235904,45277184,3002368,8560640,43747.45557508299,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.867,1.133,85.467,1.2,14.067,13.333,1.2,152.133,19.667,9.333,0,0,0.003005772005772006,0.0036070287539936097,0.1375,0.004258532423208191,0.003,0.0669590643274854,0.0030784313725490194,0.0019964173757277205,0.007458133971291867,0.0028688524590163933,0.004624242424242424,0.00803358208955224,0.24464285714285716,0.06819827586206892,0.004600000000000001,0.22156521739130436,0.004741176470588235,0.004422212270488134,0.00961602870813397,0.004582513661202186
1705461367,0.847562663082151,3.2131056205960884,0.42242616749915696,32.26760612963331,0.31425364509246034,9.143120639182998,0.761905756101637,3.760842175066363,2.9318981141317484,0.3226051045968468,0.31779059567794404,105811968,43556864,11198464,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8560640,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.867,1.133,85.467,1.2,14.067,13.333,1.2,152.133,19.667,9.333,0,0,0.003005772005772006,0.0036070287539936097,0.1375,0.004258532423208191,0.003,0.0669590643274854,0.0030784313725490194,0.0019964173757277205,0.007458133971291867,0.0028688524590163933,0.004624242424242424,0.00803358208955224,0.24464285714285716,0.06819827586206892,0.004600000000000001,0.22156521739130436,0.004741176470588235,0.004422212270488134,0.00961602870813397,0.004582513661202186
1705461368,0.847562663082151,3.2131056205960884,0.42242616749915696,32.26760612963331,0.2431887738355073,9.143120639182998,0.761905756101637,3.760842175066363,2.9318981141317484,0.318114973262033,0.31779059567794404,105811968,43556864,11198464,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8560640,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.733,1.067,85.6,1.133,14.067,13.333,1.133,152.333,19.667,9.2,0,0,0.003005772005772006,0.00360813704496788,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0019957427739188886,0.007458133971291867,0.0028666666666666667,0.004624242424242424,0.008037453183520601,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004422092762715662,0.00961602870813397,0.004582222222222223
1705461369,0.847562663082151,3.2131056205960884,0.42242616749915696,32.26760612963331,0.24276649453608265,9.143120639182998,0.761905756101637,3.760842175066363,2.9318981141317484,0.318114973262033,0.27427535286143223,105811968,43556864,11198464,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8560640,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.733,1.067,85.6,1.133,14.067,13.333,1.133,152.333,19.667,9.2,0,0,0.003005772005772006,0.00360813704496788,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0019957427739188886,0.007458133971291867,0.0028666666666666667,0.004624242424242424,0.008037453183520601,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004422092762715662,0.00961602870813397,0.004582222222222223
1705461370,0.847562663082151,3.2131056205960884,0.42242616749915696,32.26760612963331,0.24807742237113417,9.143120639182998,0.761905756101637,3.760842175066363,2.9318981141317484,0.318114973262033,0.2689788429334665,105811968,43556864,11198464,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8560640,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.733,1.067,85.6,1.133,14.067,13.333,1.133,152.333,19.667,9.2,0,0,0.003005772005772006,0.00360813704496788,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0019957427739188886,0.007458133971291867,0.0028666666666666667,0.004624242424242424,0.008037453183520601,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004422092762715662,0.00961602870813397,0.004582222222222223
1705461371,0.847562663082151,3.1422498836668167,0.42242616749915696,32.26760612963331,0.2533883502061858,9.143120639182998,0.761905756101637,3.760842175066363,2.9318981141317484,0.318114973262033,0.26368233300550076,105811968,43556864,11198464,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8560640,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.733,1.067,85.6,1.333,14.067,13.333,1.133,152.333,19.667,9.2,0,0,0.003005772005772006,0.00360813704496788,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0019957427739188886,0.007458133971291867,0.0028666666666666667,0.004624242424242424,0.008037453183520601,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004422092762715662,0.00961602870813397,0.004582222222222223
1705461372,0.847562663082151,3.1422498836668167,0.42242616749915696,32.26760612963331,0.25869927804123727,9.143120639182998,0.761905756101637,3.760842175066363,2.9318981141317484,0.318114973262033,0.32084805653710263,105811968,43556864,11198464,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8556544,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.733,1.067,85.6,1.333,14.067,13.333,1.133,152.333,19.667,9.2,0,0,0.003005772005772006,0.00360813704496788,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0019957427739188886,0.007458133971291867,0.0028666666666666667,0.004624242424242424,0.008037453183520601,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004422092762715662,0.00961602870813397,0.004582222222222223
1705461373,0.847562663082151,3.1422498836668167,0.42242616749915696,26.902400722152713,0.31865567010309304,9.280052858062641,0.761905756101637,3.760842175066363,2.5250483858273993,0.318114973262033,0.32084805653710263,105811968,43556864,11198464,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8556544,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.733,1.067,85.6,1.333,14.067,13.333,1.267,151.667,19,9.2,0,0,0.003005772005772006,0.00360813704496788,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.001991913746630728,0.00745752427184466,0.0028666666666666667,0.004624242424242424,0.008037453183520601,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004419227313566936,0.009612864077669902,0.004582222222222223
1705461374,0.847562663082151,3.1422498836668167,0.48336974774742847,32.075672025299816,0.31865567010309304,9.280052858062641,0.761905756101637,3.760842175066363,2.476183417258537,0.318114973262033,0.32084805653710263,105811968,43556864,11390976,43958272,43098112,15949824,35991552,10235904,45277184,3002368,8556544,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14.467,26.733,1.067,85.6,1.333,14.067,13.333,1.267,151.667,19,9.2,0,0,0.003005772005772006,0.00360813704496788,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.001991913746630728,0.00745752427184466,0.0028666666666666667,0.004624242424242424,0.008037453183520601,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004419227313566936,0.009612864077669902,0.004582222222222223
1705461375,0.847562663082151,3.1422498836668167,0.48336974774742847,32.075672025299816,0.31865567010309304,7.85158205499844,0.761905756101637,3.760842175066363,2.877589811491692,0.318114973262033,0.32084805653710263,105811968,43556864,11390976,43958272,43098112,15949824,35991552,10235904,45297664,3002368,8556544,72871.0366094726,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14,25.533,1.067,85.6,1.333,14.067,13.333,1.267,143.667,19,8.467,0,0,0.0030058823529411764,0.0035648050579557425,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0018772336969134368,0.00745752427184466,0.0028413597733711045,0.004629411764705882,0.007902777777777778,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004396240427013227,0.009612864077669902,0.0045773371104815865
1705461376,0.8853356412614368,3.1422498836668167,0.48336974774742847,32.075672025299816,0.31865567010309304,7.696914507364064,0.761905756101637,1.7594533333333593,2.877589811491692,0.318114973262033,0.32084805653710263,105811968,43556864,11390976,43958272,43098112,15949824,35991552,10235904,45297664,3002368,8556544,99702.4936441824,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14,25.533,1.067,85.6,1.333,14.067,13.333,1.267,143.667,19,8.467,0,0,0.0030058823529411764,0.0035648050579557425,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0018772336969134368,0.00745752427184466,0.0028413597733711045,0.004629411764705882,0.007902777777777778,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004396240427013227,0.009612864077669902,0.0045773371104815865
1705461377,0.8853356412614368,3.1422498836668167,0.48336974774742847,32.075672025299816,0.31865567010309304,7.542246959729687,0.761905756101637,1.7594533333333593,2.877589811491692,0.318114973262033,0.3221994200312285,105811968,43556864,11390976,43958272,43098112,15949824,35991552,10235904,45297664,3002368,8556544,99702.4936441824,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14,25.533,1.067,85.6,1.333,14.067,13.333,1.267,143.667,19,8.467,0,0,0.0030058823529411764,0.0035648050579557425,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0018772336969134368,0.00745752427184466,0.0028413597733711045,0.004629411764705882,0.007902777777777778,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004396240427013227,0.009612864077669902,0.0045773371104815865
1705461378,0.8853356412614368,3.1422498836668167,0.48336974774742847,26.842526134372154,0.31865567010309304,7.387579412095309,0.761905756101637,1.7594533333333593,2.918969998678351,0.318114973262033,0.3221994200312285,105811968,43556864,11390976,43958272,43098112,15949824,35991552,10235904,45297664,3002368,8556544,99702.4936441824,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14,25.533,1.067,85.6,1.333,14.067,13.333,1.267,143.667,19,8.467,0,0,0.0030058823529411764,0.0035648050579557425,0.14166666666666666,0.004256191289496157,0.003,0.0669590643274854,0.003173913043478261,0.0018772336969134368,0.00745752427184466,0.0028413597733711045,0.004629411764705882,0.007902777777777778,0.24611111111111109,0.0681951640759931,0.0046,0.22156521739130436,0.004913043478260869,0.004396240427013227,0.009612864077669902,0.0045773371104815865
1705461379,0.8853356412614368,3.1422498836668167,0.5512014453477929,26.307931600617156,0.31865567010309304,7.232911864460932,0.7364727609955938,1.7594533333333593,2.918969998678351,0.318114973262033,0.3221994200312285,105811968,43556864,11390976,43958272,43098112,15949824,36286464,10235904,45297664,3002368,8556544,99702.4936441824,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14,25.533,1.067,83.133,1.333,14.067,13.333,1.267,143.667,19,8.467,0,0,0.0030058823529411764,0.0035648050579557425,0.14166666666666666,0.004247413793103448,0.003,0.06525679758308157,0.003173913043478261,0.0018772336969134368,0.00745752427184466,0.0028413597733711045,0.004629411764705882,0.007902777777777778,0.24611111111111109,0.06815236427320491,0.0046,0.22161194029850748,0.004913043478260869,0.004396240427013227,0.009612864077669902,0.0045773371104815865
1705461380,0.8853356412614368,3.1422498836668167,0.5512014453477929,25.773337066862155,0.31865567010309304,7.078244316826554,0.7515661170294827,1.7594533333333593,2.918969998678351,0.3252939126025925,0.3221994200312285,105811968,43556864,11390976,43958272,43098112,15949824,36286464,10235904,45297664,3002368,8556544,99702.4936441824,0,0,0,4,5,9,3,3,35,3,4,4,4,2,14,25.533,1.067,83.133,1.333,14.067,13.333,1.267,143.667,19,8.467,0,0,0.0030058823529411764,0.0035648050579557425,0.14166666666666666,0.004247413793103448,0.003,0.06525679758308157,0.003173913043478261,0.0018772336969134368,0.00745752427184466,0.0028413597733711045,0.004629411764705882,0.007902777777777778,0.24611111111111109,0.06815236427320491,0.0046,0.22161194029850748,0.004913043478260869,0.004396240427013227,0.009612864077669902,0.0045773371104815865
