time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,currencyservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705397532,0.7897227906070649,1.4621762998073673,0.49904202137672615,30.00871056523165,0.33695200498649946,6.663527173776545,0.7888904746675175,3.8863888830667146,3.226293538616863,0.34572260647979036,0.29207457419057953,107507712,43470848,11313152,44716032,43597824,15462400,39256064,10354688,43819008,2994176,8626176,89798.30458930138,0,0,24851.35299114185,4,5,9,3,3,35,3,4,4,4,3,15.2,23.133,0.733,76.067,0.8,12,12.133,0.867,135.2,17.867,5.733,0,0,0,0.003005772005772006,0.0030431406384814497,0.1375,0.004043183742591024,0.0030377358490566043,0.05768608414239481,0.0036999774989374505,0.0019009259259259261,0.007587985436893204,0.002751552795031056,0.004610389610389611,0.004677653149266609,0.23125000000000004,0.06556840077071285,0.004667924528301888,0.21361591695501728,0.00858329397820189,0.0044016666666666674,0.009711771844660195,0.004550310559006211
1705397533,0.7437738690764483,1.495651031945814,0.3721805226136904,30.81598023064216,0.33695200498649946,6.81285242123228,0.8046731767985286,3.8906424421914596,2.7249365112850152,0.3511616272161571,0.27025601898949136,107507712,43470848,11313152,44716032,43597824,15462400,39256064,10354688,43819008,2994176,8708096,66096.49830563174,0,0,38422.81354554266,4,5,9,3,3,35,3,4,4,4,3,15.2,23.133,0.733,76.067,0.8,12,12.133,0.8,135.2,17.867,5.733,0,0,0,0.003005772005772006,0.0030431406384814497,0.1375,0.004043183742591024,0.0030377358490566043,0.05768608414239481,0.0035365853658536586,0.0019009259259259261,0.007587985436893204,0.002751552795031056,0.004610389610389611,0.004677653149266609,0.23125000000000004,0.06556840077071285,0.004667924528301888,0.21361591695501728,0.007900000000000003,0.0044016666666666674,0.009711771844660195,0.004550310559006211
1705397534,0.7437738690764484,1.5291257640842613,0.37984143484130034,30.81598023064216,0.33695200498649946,6.962177668688013,0.9469621278606579,3.8906424421914596,3.220108731466236,0.3511616272161571,0.27714705882353224,107507712,43470848,11313152,44716032,43597824,15462400,39256064,10354688,43819008,2994176,8708096,66096.49830563176,0,0,38422.81354554266,4,5,9,3,3,35,3,4,4,4,3,15.2,23.133,0.733,76.067,0.8,12,12.133,0.8,135.2,17.867,5.733,0,0,0,0.003005772005772006,0.0030431406384814497,0.1375,0.004043183742591024,0.0030377358490566043,0.05768608414239481,0.0035365853658536586,0.0019009259259259261,0.007587985436893204,0.002751552795031056,0.004610389610389611,0.004677653149266609,0.23125000000000004,0.06556840077071285,0.004667924528301888,0.21361591695501728,0.007900000000000003,0.0044016666666666674,0.009711771844660195,0.004550310559006211
1705397535,0.7437738690764484,1.5626004962227082,0.4006201796835167,30.81598023064216,0.33695200498649946,6.952399106903501,0.9469621278606579,3.8906424421914596,3.220108731466236,0.340127034890175,0.27714705882353224,107507712,43470848,11657216,44716032,43597824,15724544,39256064,10354688,43819008,3121152,8708096,66096.49830563176,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,15.2,23.133,0.733,76.067,0.8,12,12.133,0.8,135.2,17.867,5.733,0,0,0,0.003005772005772006,0.0030431406384814497,0.1375,0.004043183742591024,0.0030377358490566043,0.05768608414239481,0.0035365853658536586,0.0019009259259259261,0.007587985436893204,0.002751552795031056,0.004610389610389611,0.004677653149266609,0.23125000000000004,0.06556840077071285,0.004667924528301888,0.21361591695501728,0.007900000000000003,0.0044016666666666674,0.009711771844660195,0.004550310559006211
1705397536,0.7437738690764484,1.5960752283611552,0.4085711750893361,30.81598023064216,0.33695200498649946,7.0976978405636295,0.7963083446690928,3.8906424421914596,3.077526238181978,0.340127034890175,0.27714705882353224,107507712,43470848,11657216,44716032,43597824,15724544,39256064,10354688,43786240,3121152,8708096,66096.49830563176,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,23.133,0.733,76.067,0.8,12,12.133,0.8,129,17.867,5.733,0,0,0,0.0030058394160583945,0.0030431406384814497,0.1375,0.004043183742591024,0.0030384615384615385,0.05768608414239481,0.0035365853658536586,0.0019310506566604126,0.007587985436893204,0.002751552795031056,0.004610510948905111,0.004677653149266609,0.23125000000000004,0.06556840077071285,0.004669230769230768,0.21361591695501728,0.007900000000000003,0.0044072232645403385,0.009711771844660195,0.004550310559006211
1705397537,0.7437738690764484,1.355927499999936,0.47705972434916344,30.81598023064216,0.33695200498649946,7.242996574223757,0.7805256425380819,3.8906424421914596,3.077526238181978,0.340127034890175,0.27714705882353224,107507712,43470848,11657216,44716032,43597824,15724544,39256064,10354688,43786240,3121152,8708096,66096.49830563176,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,23.133,0.733,76.067,0.8,12,12.133,0.8,128.067,16.933,5.733,0,0,0,0.0030058394160583945,0.0030431406384814497,0.1375,0.004043183742591024,0.0030384615384615385,0.05768608414239481,0.0035365853658536586,0.0019262710781889143,0.007568919648687323,0.002751552795031056,0.004610510948905111,0.004677653149266609,0.23125000000000004,0.06556840077071285,0.004669230769230768,0.21361591695501728,0.007900000000000003,0.004406361474161301,0.009714282921528096,0.004550310559006211
1705397538,0.6758422331209744,1.355927499999936,0.47705972434916344,30.81598023064216,0.3309049279283977,7.388295307883887,0.764742940407071,3.8906424421914596,3.077526238181978,0.340127034890175,0.27714705882353224,107507712,43470848,11657216,44716032,43597824,15724544,39256064,10354688,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,23.133,0.733,76.067,0.8,12,12.133,0.8,128.067,16.933,5.733,0,0,0,0.0030058394160583945,0.0030431406384814497,0.1375,0.004043183742591024,0.0030384615384615385,0.05768608414239481,0.0035365853658536586,0.0019262710781889143,0.007568919648687323,0.002751552795031056,0.004610510948905111,0.004677653149266609,0.23125000000000004,0.06556840077071285,0.004669230769230768,0.21361591695501728,0.007900000000000003,0.004406361474161301,0.009714282921528096,0.004550310559006211
1705397539,0.6758422331209744,1.355927499999936,0.47705972434916344,30.81598023064216,0.3309049279283977,8.717924019607725,0.8762887230344623,3.8906424421914596,3.077526238181978,0.340127034890175,0.27714705882353224,107507712,43470848,11657216,44716032,43597824,15724544,39153664,10354688,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,23.8,1.067,77.333,1.133,12,12.133,1.133,129,16.933,7.6,0,0,0,0.0030058394160583945,0.003046753246753247,0.12946428571428573,0.004034628378378378,0.003,0.05768608414239481,0.00355,0.0019262710781889143,0.007568919648687323,0.0027784810126582275,0.004610510948905111,0.004684155844155845,0.23446428571428576,0.06537790697674424,0.004600000000000001,0.21361591695501728,0.007681818181818185,0.004406361474161301,0.009714282921528096,0.004555696202531646
1705397540,0.6758422331209744,1.355927499999936,0.47705972434916344,25.453100871087024,0.32645499854961013,8.717924019607725,0.8762887230344623,3.804635094021428,3.077526238181978,0.340127034890175,0.27714705882353224,107507712,43470848,11657216,44716032,43597824,15724544,39153664,10473472,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,23.8,1.067,77.333,1.133,12,12.133,1.133,129,16.933,7.6,0,0,0,0.0030058394160583945,0.003046753246753247,0.12946428571428573,0.004034628378378378,0.003,0.05768608414239481,0.00355,0.0019262710781889143,0.007568919648687323,0.0027784810126582275,0.004610510948905111,0.004684155844155845,0.23446428571428576,0.06537790697674424,0.004600000000000001,0.21361591695501728,0.007681818181818185,0.004406361474161301,0.009714282921528096,0.004555696202531646
1705397541,0.6758422331209744,1.6009625392533682,0.47705972434916344,24.939501200576323,0.32645499854961013,8.717924019607725,0.8762887230344623,3.804635094021428,3.077526238181978,0.340127034890175,0.2771470588235322,107507712,43470848,11657216,44716032,43597824,15724544,39153664,10473472,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,24.4,1.067,77.333,1.133,12,12.133,1.133,129,16.933,7.6,0,0,0,0.0030058394160583945,0.0030491659350307286,0.12946428571428573,0.004034628378378378,0.003,0.05768608414239481,0.00355,0.0019262710781889143,0.007568919648687323,0.0027784810126582275,0.004610510948905111,0.004688498683055311,0.23446428571428576,0.06537790697674424,0.004600000000000001,0.21361591695501728,0.007681818181818185,0.004406361474161301,0.009714282921528096,0.004555696202531646
1705397542,0.6758422331209744,1.9438792862216467,0.47705972434916344,30.186664168618215,0.32645499854961013,8.717924019607725,0.8762887230344623,3.804635094021428,3.077526238181978,0.340127034890175,0.2771470588235322,107507712,43474944,11657216,45424640,43597824,15724544,39153664,10473472,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,24.4,1.067,77.333,1.133,12,12.133,1.133,129,16.933,7.6,0,0,0,0.0030058394160583945,0.0030491659350307286,0.12946428571428573,0.004034628378378378,0.003,0.05768608414239481,0.00355,0.0019262710781889143,0.007568919648687323,0.0027784810126582275,0.004610510948905111,0.004688498683055311,0.23446428571428576,0.06537790697674424,0.004600000000000001,0.21361591695501728,0.007681818181818185,0.004406361474161301,0.009714282921528096,0.004555696202531646
1705397543,0.6758422331209744,1.9438792862216467,0.47705972434916344,30.186664168618215,0.32645499854961013,8.717924019607725,0.8762887230344623,3.804635094021428,3.077526238181978,0.340127034890175,0.2771470588235322,107507712,43474944,11657216,45424640,43597824,15724544,39153664,10473472,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,24.4,1.067,76.067,1.133,12,12.133,1.133,129,16.933,7.6,0,0,0,0.0030058394160583945,0.0030491659350307286,0.12946428571428573,0.004027881814398668,0.003,0.05768608414239481,0.00355,0.001926271078188914,0.007568919648687323,0.0027784810126582275,0.004610510948905111,0.004688498683055311,0.23446428571428576,0.0653154875717017,0.004600000000000001,0.21361591695501728,0.007681818181818185,0.004406361474161301,0.009714282921528096,0.004555696202531646
1705397544,0.6758422331209744,1.9438792862216467,0.47705972434916344,30.186664168618215,0.32645499854961013,8.717924019607725,0.8762887230344623,3.804635094021428,3.077526238181978,0.340127034890175,0.2771470588235322,107507712,43474944,11657216,45424640,43597824,15724544,39153664,10473472,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,24.4,1.067,76.067,1.133,12,12.133,1.133,129,16.933,7.6,0,0,0,0.0030058394160583945,0.0030491659350307286,0.12946428571428573,0.004027881814398668,0.003,0.05768608414239481,0.00355,0.001926271078188914,0.007568919648687323,0.0027784810126582275,0.004610510948905111,0.004688498683055311,0.23446428571428576,0.0653154875717017,0.004600000000000001,0.21361591695501728,0.007681818181818185,0.004406361474161301,0.009714282921528096,0.004555696202531646
1705397545,0.6758422331209744,1.9438792862216467,0.47705972434916344,30.186664168618215,0.32645499854961013,8.717924019607725,0.8762887230344623,3.804635094021428,3.077526238181978,0.340127034890175,0.2771470588235322,107507712,43474944,11657216,45424640,43597824,15724544,39153664,10473472,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.667,24.4,1.067,76.067,1.133,12,12.133,1.133,129,16.933,7.6,0,0,0,0.0030058394160583945,0.0030491659350307286,0.12946428571428573,0.004027881814398668,0.003,0.05768608414239481,0.00355,0.001926271078188914,0.007568919648687323,0.0027784810126582275,0.004610510948905111,0.004688498683055311,0.23446428571428576,0.0653154875717017,0.004600000000000001,0.21361591695501728,0.007681818181818185,0.004406361474161301,0.009714282921528096,0.004555696202531646
1705397546,0.6758422331209744,1.9438792862216467,0.47705972434916344,30.186664168618215,0.32645499854961013,8.717924019607725,0.8762887230344623,3.673882481580834,3.077526238181978,0.340127034890175,0.2771470588235322,107507712,43474944,11657216,45424640,43597824,15724544,39153664,10473472,43786240,3121152,8708096,46935.87569326672,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.867,26.667,1.267,79.133,1.133,12,14.133,1.133,142.267,18.933,8.733,0,0,0,0.003023598820058997,0.003075134168157424,0.12410714285714287,0.00400041237113402,0.003,0.05778688524590163,0.00355,0.001904561423741347,0.007550375580589286,0.002792207792207792,0.004642477876106194,0.004735241502683363,0.23339285714285724,0.06447265624999997,0.004600000000000001,0.21252542372881347,0.007681818181818185,0.00439856225542922,0.00968135813559413,0.00458961038961039
1705397547,0.6713692291513316,1.9438792862216467,0.47705972434916344,30.186664168618215,0.32645499854961013,8.717924019607725,0.8762887230344623,3.673882481580834,3.077526238181978,0.340127034890175,0.2771470588235322,107745280,43474944,11657216,45424640,43597824,15724544,39153664,10473472,43786240,3121152,8708096,64612.47239457357,0,0,27290.292491171964,4,5,9,3,3,35,3,4,4,4,3,14.867,26.667,1.267,79.133,1.133,14.6,14.133,1.133,142.267,18.933,8.733,0,0,0,0.003023598820058997,0.003075134168157424,0.12410714285714287,0.00400041237113402,0.003,0.0584983498349835,0.00355,0.001904561423741347,0.007550375580589286,0.002792207792207792,0.004642477876106194,0.004735241502683363,0.23339285714285724,0.06447265624999997,0.004600000000000001,0.21228155339805826,0.007681818181818185,0.00439856225542922,0.00968135813559413,0.00458961038961039
1705397548,0.6713692291513316,1.9438792862216467,0.47705972434916344,24.099773474496615,0.32645499854961013,8.717924019607725,0.8762887230344623,3.673882481580834,3.077526238181978,0.3390978876778303,0.17340868715833868,107745280,43474944,11657216,45424640,43597824,15724544,39153664,10473472,43786240,2998272,8708096,64612.47239457357,0,0,21293.03921398742,4,5,9,3,3,35,3,4,4,4,3,14.867,26.667,1.267,79.133,1.133,14.6,14.133,1.333,142.267,18.933,8.733,0,0,0,0.003023598820058997,0.003075134168157424,0.12410714285714287,0.00400041237113402,0.003,0.0584983498349835,0.0035365853658536586,0.001904561423741347,0.007550375580589286,0.002792207792207792,0.004642477876106194,0.004735241502683363,0.23339285714285724,0.06447265624999997,0.004600000000000001,0.21228155339805826,0.007636363636363639,0.00439856225542922,0.00968135813559413,0.00458961038961039
1705397549,0.6713692291513316,1.9438792862216467,0.47705972434916344,29.501347230036096,0.32645499854961013,8.925714545454596,0.8762887230344623,3.673882481580834,3.077526238181978,0.3390978876778303,0.17719763306168257,107745280,43474944,11657216,45424640,43597824,15757312,39153664,10473472,43786240,2998272,8708096,64612.47239457357,0,0,21293.03921398742,4,5,9,3,3,35,3,4,4,4,3,14.867,26.667,1.267,79.133,1.133,14.6,14.133,1.333,142.267,18.933,8.733,0,0,0,0.003023598820058997,0.003075134168157424,0.12410714285714287,0.00400041237113402,0.003,0.0584983498349835,0.0035365853658536586,0.001904561423741347,0.007550375580589286,0.002792207792207792,0.004642477876106194,0.004735241502683363,0.23339285714285724,0.06447265624999997,0.004600000000000001,0.21228155339805826,0.007636363636363639,0.00439856225542922,0.00968135813559413,0.00458961038961039
1705397550,0.5531580019676017,1.9438792862216467,0.4071479469116946,29.501347230036096,0.32645499854961013,8.925714545454596,0.799523555954164,3.673882481580834,2.914772727272724,0.27410054619651586,0.21261410233671224,107745280,43474944,11657216,45424640,43597824,15757312,39153664,10473472,43786240,2998272,8704000,77105.74479051617,0,0,0,4,5,9,3,3,35,3,4,4,4,3,14.867,26.667,1.267,79.133,1.133,14.6,14.133,1.333,142.267,18.933,8.733,0,0,0,0.003023598820058997,0.003075134168157424,0.12410714285714287,0.00400041237113402,0.003,0.0584983498349835,0.0035365853658536586,0.001904561423741347,0.007550375580589286,0.002792207792207792,0.004642477876106194,0.004735241502683363,0.23339285714285724,0.06447265624999997,0.004600000000000001,0.21228155339805826,0.007636363636363639,0.00439856225542922,0.00968135813559413,0.00458961038961039
1705397551,0.6491004589745284,1.9438792862216467,0.4795220211676394,29.501347230036096,0.32645499854961013,8.925714545454596,0.799523555954164,3.673882481580834,2.940668235090977,0.2795143076345836,0.21712186164207803,107745280,43474944,11145216,45424640,43597824,15757312,39153664,10473472,43773952,2998272,8704000,90479.34614535011,0,0,0,4,5,9,3,3,35,3,4,4,4,3,15.532,26.667,1.267,79.133,1.333,14.6,14.133,1.333,153.667,18.933,8.733,0,0,0,0.0030234268571989104,0.003075134168157424,0.12410714285714287,0.00400041237113402,0.003,0.0584983498349835,0.0035365853658536586,0.001916572055970317,0.007550375580589286,0.002792207792207792,0.004642168342958039,0.004735241502683363,0.23339285714285724,0.06447265624999997,0.0046,0.21228155339805826,0.007636363636363639,0.004400144531496792,0.00968135813559413,0.00458961038961039
