time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705463809,0.7561735591076967,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,7.173107411111906,0.6239816376759394,3.687315634218289,2.727791687531186,0.3034825725535944,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,48558.61374009603,0,0,0,4,5,9,3,3,26,3,4,4,4,2,14.6,22.2,0.6,75.667,0.667,12.467,11.267,0.667,129.267,16.533,5.8,0,0,0.003021505376344086,0.003974008207934337,0.11973684210526317,0.004574331550802138,0.003,0.07184300341296927,0.003258064516129032,0.002205002233139795,0.0074839124839124836,0.0028737541528239203,0.004643625192012289,0.008975884244372992,0.23657894736842106,0.06797216699801191,0.0046,0.22628318584070792,0.005624999999999998,0.004481732916480572,0.009640926640926641,0.004585382059800665
1705463810,0.7561735591076967,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,8.303088573570003,0.6239816376759394,3.687315634218289,2.727791687531186,0.3034825725535944,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,48558.61374009603,0,0,0,4,5,9,3,3,26,3,4,4,4,2,14.6,22.2,0.6,75.667,0.667,12.467,11.267,0.667,129.267,16.533,5.8,0,0,0.003021505376344086,0.003974008207934337,0.11973684210526317,0.004574331550802138,0.003,0.07184300341296927,0.003258064516129032,0.002205002233139795,0.0074839124839124836,0.0028737541528239203,0.004643625192012289,0.008975884244372992,0.23657894736842106,0.06797216699801191,0.0046,0.22628318584070792,0.005624999999999998,0.004481732916480572,0.009640926640926641,0.004585382059800665
1705463811,0.7561735591076967,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,8.303088573570003,0.6239816376759394,3.687315634218289,2.727791687531186,0.3034825725535944,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,48558.61374009603,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.8,0.533,80,0.667,12.467,13.6,0.667,141.867,18.333,6.6,0,0,0.00301840490797546,0.003802597402597403,0.11875000000000002,0.004437888198757763,0.003,0.07055160142348756,0.003258064516129032,0.00220018054615211,0.007458172458172458,0.002871186440677966,0.004638036809815951,0.00879433962264151,0.24625000000000005,0.0658891213389121,0.0046,0.22679331306990883,0.005624999999999998,0.004486978108779057,0.009594594594594595,0.0045850847457627126
1705463812,0.7561735591076967,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,8.303088573570003,0.6239816376759394,3.687315634218289,2.727791687531186,0.3034825725535944,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,48558.61374009603,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.8,0.533,80,0.667,12.467,13.6,0.667,141.867,18.333,6.6,0,0,0.00301840490797546,0.003802597402597403,0.11875000000000002,0.004437888198757763,0.003,0.07055160142348756,0.003258064516129032,0.00220018054615211,0.007458172458172458,0.002871186440677966,0.004638036809815951,0.00879433962264151,0.24625000000000005,0.0658891213389121,0.0046,0.22679331306990883,0.005624999999999998,0.004486978108779057,0.009594594594594595,0.0045850847457627126
1705463813,0.7561735591076967,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,8.303088573570003,0.6239816376759394,3.687315634218289,2.727791687531186,0.3034825725535944,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,48558.61374009603,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.533,0.4,79.333,0.533,12.467,13.6,0.533,141.333,18.333,6.333,0,0,0.00301840490797546,0.003801566579634465,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.003285714285714286,0.0021972819932049832,0.007458172458172458,0.0028685121107266437,0.004638036809815951,0.00879657794676806,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.006,0.004486568516421291,0.009594594594594595,0.004584775086505191
1705463814,0.7561735591076967,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,8.303088573570003,0.5028278029506849,3.598621163294439,1.5639074999999991,0.3034825725535944,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,48558.61374009603,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.533,0.4,79.333,0.533,12.467,13.6,0.533,141.333,18.333,6.333,0,0,0.00301840490797546,0.003801566579634465,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.003285714285714286,0.0021972819932049832,0.007458172458172458,0.0028685121107266437,0.004638036809815951,0.00879657794676806,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.006,0.004486568516421291,0.009594594594594595,0.004584775086505191
1705463815,0.7561735591076967,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,8.303088573570003,0.4924281089894192,3.598621163294439,1.5639074999999991,0.24948417132127718,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,48558.61374009603,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.533,0.4,79.333,0.533,12.467,13.6,0.533,141.333,18.333,6.333,0,0,0.00301840490797546,0.003801566579634465,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.003285714285714286,0.0021972819932049832,0.007458172458172458,0.0028685121107266437,0.004638036809815951,0.00879657794676806,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.006,0.004486568516421291,0.009594594594594595,0.004584775086505191
1705463816,0.7379630821512295,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,8.303088573570003,0.48202841502815347,3.598621163294439,1.5639074999999991,0.24442612844538392,0.26355185570585704,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45346816,3264512,8654848,52725.07272867698,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.533,0.4,79.333,0.467,12.467,13.6,0.533,141.333,18.333,6.333,0,0,0.00301840490797546,0.003801566579634465,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.003285714285714286,0.0021972819932049832,0.007458172458172458,0.0028685121107266437,0.004638036809815951,0.00879657794676806,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.006,0.004486568516421291,0.009594594594594595,0.004584775086505191
1705463817,0.7379630821512295,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,7.161898241537585,0.47162872106688786,3.598621163294439,2.2095247993272866,0.23936808556949069,0.2621897543603311,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45359104,3264512,8654848,52725.07272867698,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.533,0.4,79.333,0.467,12.467,13.6,0.533,141.333,18.333,6.333,0,0,0.00301840490797546,0.003801566579634465,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.003285714285714286,0.0021972819932049832,0.007458172458172458,0.0028685121107266437,0.004638036809815951,0.00879657794676806,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.006,0.004486568516421291,0.009594594594594595,0.004584775086505191
1705463818,0.7379630821512295,2.0637855555799733,0.3682350399654385,29.57641954397373,0.2787728203378259,7.023513431978085,0.25124666666665496,3.598621163294439,2.254903925902595,0.23431004269359743,0.2621897543603311,106500096,43524096,11599872,44740608,43327488,15835136,38273024,10219520,45359104,3264512,8654848,52725.07272867698,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.533,0.4,79.333,0.467,12.467,13.6,0.533,142.6,19.6,6.333,0,0,0.00301840490797546,0.003801566579634465,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.0032142857142857142,0.0021966546112115732,0.007429487179487179,0.0028685121107266437,0.004638036809815951,0.00879657794676806,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.004985714285714286,0.004482730560578661,0.00956794871794872,0.004584775086505191
1705463819,0.7379630821512295,1.231870236573492,0.3682350399654385,30.023325427032272,0.2787728203378259,8.61218757958308,0.3217876065012168,3.598621163294439,2.300283052477903,0.22925199981770422,0.2621897543603311,106500096,43524096,11599872,44064768,43327488,15769600,38273024,10219520,45359104,3264512,8654848,52725.07272867698,0,0,0,4,5,9,3,3,26,3,4,4,4,2,15.8,24.533,0.4,79.333,0.467,12.467,13.6,0.533,142.6,19.6,6.333,0,0,0.00301840490797546,0.003801566579634465,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.0032142857142857142,0.0021966546112115732,0.007429487179487179,0.0028685121107266437,0.004638036809815951,0.00879657794676806,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.004985714285714286,0.004482730560578661,0.00956794871794872,0.004584775086505191
1705463820,0.7379630821512295,1.2637653815427066,0.3501423436377229,30.023325427032272,0.2787728203378259,8.61218757958308,0.31423948817319136,3.598621163294439,2.3456621790532117,0.22419395694181096,0.2621897543603311,106500096,43524096,11599872,44064768,43327488,15769600,38273024,10219520,45359104,3264512,8654848,52725.07272867698,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.6,26.2,0.4,79.333,0.467,12.467,13.6,0.533,147,19.6,6.6,0,0,0.003014992503748126,0.003651960784313726,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.0032142857142857142,0.0020536097212294495,0.007429487179487179,0.0028029197080291974,0.004631784107946027,0.00844541484716157,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.004985714285714286,0.004454944007624493,0.00956794871794872,0.004572262773722627
1705463821,0.7379630821512295,1.2956605265119212,0.3501423436377229,30.023325427032272,0.2715221361546712,8.61218757958308,0.30669136984516593,3.598621163294439,2.7227475945184985,0.2191359140659177,0.2621897543603311,106500096,43524096,11599872,44064768,43327488,15769600,38273024,10219520,45359104,3264512,8654848,52725.07272867698,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.6,26.2,0.4,79.333,0.467,12.467,13.6,0.533,147,19.6,6.6,0,0,0.003014992503748126,0.003651960784313726,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.0032142857142857142,0.0020536097212294495,0.007429487179487179,0.0028029197080291974,0.004631784107946027,0.00844541484716157,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.004985714285714286,0.004454944007624493,0.00956794871794872,0.004572262773722627
1705463822,0.7423591126006464,0.9981266666666025,0.3501423436377229,30.023325427032272,0.2715221361546712,8.61218757958308,0.2991432515171405,3.598621163294439,2.7227475945184985,0.14149666666667096,0.2621897543603311,106508288,43524096,11599872,44064768,43327488,15769600,38273024,10219520,45359104,3264512,8654848,67145.09489636078,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.6,26.2,0.4,79.333,0.467,12.467,13.6,0.533,147,19.6,6.6,0,0,0.003014992503748126,0.003651960784313726,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.0032142857142857142,0.0020536097212294495,0.007429487179487179,0.0028029197080291974,0.004631784107946027,0.00844541484716157,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.004985714285714286,0.004454944007624493,0.00956794871794872,0.004572262773722627
1705463823,0.7423591126006464,0.9981266666666025,0.316913664174026,30.023325427032265,0.2715221361546712,8.61218757958308,0.44768283294842026,3.598621163294439,2.7227475945184985,0.14149666666667096,0.1422008132937768,106508288,43524096,11620352,44064768,43327488,15769600,37945344,10219520,45359104,3264512,8654848,67145.09489636078,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.6,26.2,0.4,79.333,0.467,12.467,13.6,0.533,147,19.6,6.6,0,0,0.003014992503748126,0.003651960784313726,0.1267857142857143,0.004441375716519021,0.003,0.07055160142348756,0.0032142857142857142,0.0020536097212294495,0.007429487179487179,0.0028029197080291974,0.004631784107946027,0.00844541484716157,0.36250000000000054,0.0658736842105263,0.0046,0.22679331306990883,0.004985714285714286,0.004454944007624493,0.00956794871794872,0.004572262773722627
1705463824,0.7423591126006464,0.9981266666666025,0.316913664174026,30.023325427032265,0.2715221361546712,8.686869581006903,0.44768283294842026,3.598621163294439,2.7227475945184985,0.2966060663597171,0.14637000814223466,106508288,43524096,11620352,44064768,43327488,15769600,37945344,10219520,45359104,3002368,8654848,67145.09489636078,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.6,26.2,0.4,80.667,0.467,13.333,13.6,0.533,147,19.6,6.6,0,0,0.003014992503748126,0.003651960784313726,0.1267857142857143,0.004392481203007518,0.003,0.06897810218978102,0.0032142857142857142,0.0020536097212294495,0.007429487179487179,0.0028029197080291974,0.004631784107946027,0.00844541484716157,0.36250000000000054,0.06567346938775509,0.0046,0.22704819277108437,0.004985714285714286,0.004454944007624493,0.00956794871794872,0.004572262773722627
1705463825,0.7423591126006464,0.9981266666666025,0.316913664174026,30.18057423171286,0.22678660153872113,8.686869581006903,0.44768283294842026,3.51733712558884,2.7227475945184985,0.2966060663597171,0.15053920299069254,106508288,43524096,11620352,44064768,43327488,15769600,37945344,10526720,45359104,3002368,8654848,67145.09489636078,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.6,26.2,0.4,80.667,0.467,13.333,13.6,0.533,147,19.6,6.6,0,0,0.003014992503748126,0.003651960784313726,0.1267857142857143,0.004392481203007518,0.003,0.06897810218978102,0.0032142857142857142,0.0020536097212294495,0.007429487179487179,0.0028029197080291974,0.004631784107946027,0.00844541484716157,0.36250000000000054,0.06567346938775509,0.0046,0.22704819277108437,0.004985714285714286,0.004454944007624493,0.00956794871794872,0.004572262773722627
1705463826,0.7423591126006464,0.9981266666666025,0.316913664174026,30.18057423171286,0.275922391857506,8.686869581006903,0.44768283294842026,3.51733712558884,2.7227475945184985,0.2966060663597171,0.15470839783915039,106508288,43524096,11620352,44064768,43331584,15769600,37945344,10526720,45359104,3002368,8654848,67145.09489636078,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.2,24.6,0.467,78.933,0.467,13.333,12.8,0.533,135.8,17.933,5.533,0,0,0.003005738880918221,0.0035219399538106233,0.145,0.004300897496457251,0.003,0.06757518796992482,0.0032142857142857142,0.0020440824149496883,0.007413682864450127,0.002792307692307692,0.004614921090387375,0.008010309278350516,0.3875000000000004,0.06666023166023163,0.0046,0.2270353982300885,0.004985714285714286,0.004446382367034019,0.00953388746803069,0.004570769230769231
1705463827,0.7423591126006464,0.9981266666666025,0.316913664174026,30.18057423171286,0.27592239185750594,8.686869581006903,0.44768283294842026,3.51733712558884,2.7227475945184985,0.2966060663597171,0.15887759268760826,106508288,43524096,11620352,44064768,43331584,15769600,37945344,10526720,45359104,3002368,8654848,67145.09489636078,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.2,24.6,0.467,78.933,0.467,13.333,12.8,0.533,135.8,17.933,5.533,0,0,0.003005738880918221,0.0035219399538106233,0.145,0.004300897496457251,0.003,0.06757518796992482,0.0032142857142857142,0.0020440824149496883,0.007413682864450127,0.002792307692307692,0.004614921090387375,0.008010309278350516,0.3875000000000004,0.06666023166023163,0.0046,0.2270353982300885,0.004985714285714286,0.004446382367034019,0.00953388746803069,0.004570769230769231
1705463828,0.7034396445044664,0.9981266666666025,0.316913664174026,30.18057423171286,0.27592239185750594,8.686869581006903,0.44768283294842026,3.51733712558884,2.7227475945184985,0.2966060663597171,0.16304678753606613,106508288,43524096,11620352,44064768,43331584,15769600,37945344,10526720,45359104,3002368,8654848,57599.28000899989,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.2,24.733,0.533,79.2,0.533,13.333,12.8,0.6,136,17.933,5.667,0,0,0.003005738880918221,0.003523864959254947,0.165,0.004300473933649289,0.003,0.06757518796992482,0.0031599999999999996,0.0020422467594815165,0.007413682864450127,0.0027857142857142855,0.004614921090387375,0.008020725388601036,0.4375,0.06671179883945838,0.004600000000000001,0.2270353982300885,0.004888,0.004446087373979836,0.00953388746803069,0.00456984126984127
1705463829,0.7034396445044664,0.9981266666666025,0.316913664174026,30.18057423171286,0.27592239185750594,8.686869581006903,0.44768283294842026,3.3799861643252207,2.6303348344671105,0.2966060663597171,0.167215982384524,106508288,43524096,11620352,44064768,43331584,15769600,37945344,10526720,45355008,3002368,8654848,57599.28000899989,0,0,0,4,5,9,3,3,26,3,4,4,4,2,16.2,24.733,0.533,79.2,0.533,13.333,12.8,0.6,136,17.933,5.667,0,0,0.003005738880918221,0.003523864959254947,0.165,0.004300473933649289,0.003,0.06757518796992482,0.0031599999999999996,0.0020422467594815165,0.007413682864450127,0.0027857142857142855,0.004614921090387375,0.008020725388601036,0.4375,0.06671179883945838,0.004600000000000001,0.2270353982300885,0.004888,0.004446087373979836,0.00953388746803069,0.00456984126984127
