time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,currencyservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705391532,1.9345223438014818,2.9958122125975857,0.38010220994475125,28.178658146964864,0.2887504791107705,8.010669503496626,0.6476889616769468,3.5723450102799315,2.9950059056906615,0.2650177249137682,0.24321447481331376,99540992,40865792,10084352,43515904,43307008,14356480,26083328,9834496,43651072,2965504,8232960,78131.34028127005,0,0,0,4,5,10,4,3,26,3,5,5,4,4,13.442,21.594,0.601,72.083,1,10.867,10.267,1.133,129.454,15.715,6.414,0,0,0,0.0030310077519379846,0.0031127596439169142,0.15357142857142858,0.00403019693654267,0.0030606060606060605,0.05684305777236204,0.00575,0.001959913120523931,0.007536184210526315,0.002814946619217082,0.004655813953488372,0.004802967359050445,0.24214285714285716,0.06843173431734322,0.004709090909090909,0.2294101007326007,0.009150000000000002,0.004409368661173438,0.009675657894736841,0.004562989323843416
1705391533,1.9345223438014818,3.2453989277830346,0.38010220994475125,27.86997199944689,0.2938803836672121,8.27471673540265,0.7373153997406192,3.5723450102799315,2.9950059056906615,0.31612923641656876,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43651072,2965504,8232960,78131.34028127005,0,0,0,4,5,10,4,3,26,3,5,5,4,4,13.442,21.594,0.601,72.083,1,10.867,10.267,0.733,129.454,15.715,6.414,0,0,0,0.0030310077519379846,0.0031127596439169142,0.15357142857142858,0.00403019693654267,0.0030606060606060605,0.05684259185941271,0.005875,0.0019599006074366367,0.007536184210526315,0.002814946619217082,0.004655813953488372,0.004802967359050445,0.24214285714285716,0.06843173431734322,0.004709090909090909,0.22940094322344326,0.009175,0.00440936623011742,0.009675657894736841,0.004562989323843416
1705391534,1.650076352067871,3.2453989277830346,0.38010220994475125,27.86997199944689,0.2938803836672121,8.27471673540265,0.7373153997406192,3.5723450102799315,2.465276715312899,0.31612923641656876,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43651072,2965504,8232960,60810.1802757158,0,0,0,4,5,10,4,3,26,3,5,5,4,4,13.442,21.594,0.601,72.083,1,10.867,10.267,0.733,129.454,15.715,6.414,0,0,0,0.0030310077519379846,0.0031127596439169142,0.15357142857142858,0.00403019693654267,0.0030606060606060605,0.0568421260099029,0.005875,0.0019598880942463337,0.007536184210526315,0.002814946619217082,0.004655813953488372,0.004802967359050445,0.24214285714285716,0.06843173431734322,0.004709090909090909,0.22939178571428567,0.009175,0.004409363799041392,0.009675657894736841,0.004562989323843416
1705391535,1.650076352067871,3.2453989277830337,0.38010220994475125,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.5723450102799315,2.880393059150609,0.31612923641656876,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2965504,8232960,60810.1802757158,0,0,0,4,5,10,4,3,26,3,5,5,4,4,13.442,21.594,0.601,72.083,1,10.867,10.267,0.733,129.454,15.715,6.414,0,0,0,0.0030310077519379846,0.0031127596439169142,0.15357142857142858,0.00403019693654267,0.0030606060606060605,0.05684166022381963,0.005875,0.0019598755809530203,0.007536184210526315,0.002814946619217082,0.004655813953488372,0.004802967359050445,0.24214285714285716,0.06843173431734322,0.004709090909090909,0.2293826282051282,0.009175,0.004409361367945348,0.009675657894736841,0.004562989323843416
1705391536,1.6500763520678707,3.2453989277830337,0.38010220994475125,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.5723450102799315,2.880393059150609,0.31612923641656876,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2965504,8232960,60810.180275715786,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.594,0.601,72.083,0.8,10.867,10.267,0.733,126.387,15.715,6.414,0,0,0,0.0030277777777777777,0.0031127596439169142,0.15357142857142858,0.00403019693654267,0.003064516129032258,0.056841194501149966,0.005875,0.001976542951002376,0.007536184210526315,0.002814946619217082,0.0046500000000000005,0.004802967359050445,0.24214285714285716,0.06843173431734322,0.004716129032258064,0.22937347069597064,0.009175,0.004416525832649581,0.009675657894736841,0.004562989323843416
1705391537,1.6500763520678707,2.687433717123936,0.38010220994475125,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.036048295171242,2.880393059150609,0.31612923641656876,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2965504,8232960,60810.180275715786,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.594,0.601,72.083,0.8,10.867,10.267,0.733,127.651,16.979,6.414,0,0,0,0.0030277777777777777,0.0031127596439169142,0.15357142857142858,0.00403019693654267,0.003064516129032258,0.05684072884188094,0.005875,0.001976989813719992,0.007573140888167725,0.002814946619217082,0.0046500000000000005,0.004802967359050445,0.24214285714285716,0.06843173431734322,0.004716129032258064,0.2293643131868131,0.009175,0.004418995529471694,0.009732712841402943,0.004562989323843416
1705391538,1.6500763520678707,2.6333437349942193,0.38010220994475125,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.6658948549347135,2.880393059150609,0.31612923641656876,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2965504,8232960,60810.180275715786,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.594,0.601,72.083,0.8,10.867,10.267,0.733,127.651,16.979,6.414,0,0,0,0.0030277777777777777,0.0031127596439169142,0.15357142857142858,0.00403019693654267,0.003064516129032258,0.05684026324599962,0.005875,0.0019769774286715514,0.007573140888167725,0.002814946619217082,0.0046500000000000005,0.004802967359050445,0.24214285714285716,0.06843173431734322,0.004716129032258064,0.22935515567765563,0.009175,0.004418993149139485,0.009732712841402943,0.004562989323843416
1705391539,1.650076352067871,2.579253752864502,0.38010220994475125,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.6658948549347135,2.880393059150609,0.2639797672542005,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2965504,8232960,60810.1802757158,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.728,0.668,72.15,0.867,10.867,10.267,0.8,127.651,16.979,6.414,0,0,0,0.0030277777777777777,0.0031123152709359608,0.163,0.004029219363279547,0.003125,0.056839797713493054,0.005833333333333334,0.001979223357703959,0.007573140888167725,0.00283728813559322,0.0046500000000000005,0.00480216748768473,0.24220000000000003,0.06867700729927016,0.004825000000000001,0.22934599816849818,0.009166666666666668,0.004419390340387346,0.009732712841402943,0.004567457627118644
1705391540,1.650076352067871,2.5251637707347845,0.30939052882136275,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.6658948549347135,2.880393059150609,0.2587109466472577,0.2543983799035223,99540992,40865792,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2965504,8232960,60810.1802757158,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.728,0.668,72.15,0.867,10.867,10.267,0.8,127.651,16.979,6.414,0,0,0,0.0030277777777777777,0.0031123152709359608,0.163,0.004029219363279547,0.003125,0.05683933224434831,0.005833333333333334,0.0019792110090244754,0.007573140888167725,0.00283728813559322,0.0046500000000000005,0.00480216748768473,0.24220000000000003,0.06867700729927016,0.004825000000000001,0.22933684065934068,0.009166666666666668,0.004419387966904153,0.009732712841402943,0.004567457627118644
1705391541,1.650076352067871,2.9272109482062736,0.3030554919889502,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.6658948549347135,2.880393059150609,0.25344212604031485,0.2543983799035223,99540992,40931328,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2965504,8232960,60810.1802757158,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.728,0.668,72.15,0.867,10.867,10.267,0.8,127.651,16.979,6.414,0,0,0,0.0030277777777777777,0.0031359605911330055,0.163,0.004029219363279547,0.003125,0.05683886683855245,0.005833333333333334,0.00197919866024403,0.007573140888167724,0.00283728813559322,0.0046500000000000005,0.004844729064039409,0.24220000000000003,0.06867700729927016,0.004825000000000001,0.2293276831501831,0.009166666666666668,0.004419385593401554,0.009732712841402943,0.004567457627118644
1705391542,1.650076352067871,2.9272109482062736,0.2967204551565378,28.50090647178693,0.2938803836672121,8.27471673540265,0.7373153997406192,3.6658948549347135,2.880393059150609,0.31559700767511917,0.2543983799035223,99540992,40931328,10084352,42520576,43307008,14356480,25829376,9834496,43913216,2977792,8232960,60810.1802757158,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.728,0.668,72.15,0.867,10.867,10.267,0.8,127.651,16.979,6.414,0,0,0,0.0030277777777777777,0.0031359605911330055,0.163,0.004029219363279547,0.003125,0.056838401496092546,0.005833333333333334,0.001979186311362623,0.007573140888167724,0.00283728813559322,0.0046500000000000005,0.004844729064039409,0.24220000000000003,0.06867700729927016,0.004825000000000001,0.22931852564102556,0.009166666666666668,0.00441938321987955,0.009732712841402943,0.004567457627118644
1705391543,1.650076352067871,2.9272109482062736,0.2903854183241252,28.50090647178693,0.2938803836672121,8.281587263830371,0.7373153997406192,3.6658948549347135,2.9109437720701403,0.31559700767511917,0.2543983799035223,99540992,40931328,10084352,42520576,43307008,14454784,25829376,9834496,43913216,2977792,8232960,60810.1802757158,0,0,0,4,5,10,4,3,26,3,5,5,4,4,14.042,21.728,0.668,72.217,0.867,10.867,10.267,0.8,127.651,16.979,6.414,0,0,0,0.0030277777777777777,0.0031359605911330055,0.163,0.004055797733217088,0.003125,0.05683793621695567,0.005833333333333334,0.001979173962380253,0.007573140888167724,0.00283728813559322,0.0046500000000000005,0.004844729064039409,0.24220000000000003,0.0690625,0.004825000000000001,0.22930936813186806,0.009166666666666668,0.004419380846338141,0.009732712841402943,0.004567457627118644
