time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705602254,0.5971295355319574,3.0931125434504625,0.5385845491120286,33.2982792419959,0.4004944620252644,8.04327590221175,0.9300806543223513,4.532521908471083,3.0169057079173816,0.3111474331695617,0.26959557477886736,110247936,43499520,12091392,45879296,42364928,16175104,39804928,24588288,45457408,3018752,9023488,58102.095647501345,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.4,26.867,1.067,82.6,1.267,13.8,14.067,1.267,153.733,19.867,7.733,0,0,0,0.0030029542097488923,0.0031405975395430584,0.10937500000000001,0.0037341299477221803,0.0030689655172413794,0.04789260969976905,0.004314285714285715,0.002147438567263639,0.0074824150058616645,0.002893854748603352,0.004624224519940915,0.004853075571177505,0.221875,0.03489386792452823,0.004724137931034483,0.16725806451612915,0.009095238095238095,0.004447480216576424,0.009590269636576788,0.004623463687150838
1705602255,0.7068713057495796,3.065619999134949,0.5385845491120286,33.2982792419959,0.4004944620252644,8.04327590221175,0.9300806543223513,4.532521908471083,3.0169057079173816,0.3111474331695617,0.26365325600705053,110247936,43499520,12091392,45879296,42364928,16175104,39804928,24588288,45457408,3018752,9023488,68780.22568511553,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.4,26.867,1.067,82.6,1.267,13.8,14.067,1.267,153.733,19.867,7.733,0,0,0,0.0030029542097488923,0.0031405975395430584,0.10937500000000001,0.0037341299477221803,0.0030689655172413794,0.04789260969976905,0.004314285714285715,0.002147438567263639,0.0074824150058616645,0.002893854748603352,0.004624224519940915,0.004853075571177505,0.221875,0.03489386792452823,0.004724137931034483,0.16725806451612915,0.009095238095238095,0.004447480216576424,0.009590269636576788,0.004623463687150838
1705602256,0.7068713057495796,3.065619999134949,0.5876023608664523,33.2982792419959,0.4004944620252644,8.04327590221175,0.9300806543223513,4.532521908471083,3.0169057079173816,0.3111474331695617,0.25771093723523364,110247936,43499520,12091392,45879296,42364928,16175104,39804928,24588288,45457408,3018752,9023488,68780.22568511553,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.4,26.867,1.067,82.6,1.267,13.8,14.067,1.267,153.733,19.867,7.733,0,0,0,0.0030029542097488923,0.0031405975395430584,0.10937500000000001,0.0037341299477221803,0.0030689655172413794,0.04789260969976905,0.004314285714285715,0.002147438567263639,0.0074824150058616645,0.002893854748603352,0.004624224519940915,0.004853075571177505,0.221875,0.03489386792452823,0.004724137931034483,0.16725806451612915,0.009095238095238095,0.004447480216576424,0.009590269636576788,0.004623463687150838
1705602257,0.6005932049301304,3.065619999134949,0.5876023608664522,33.2982792419959,0.4004944620252644,8.04327590221175,0.9300806543223513,4.532521908471083,3.0169057079173816,0.3111474331695617,0.25176861846341675,110247936,43499520,12091392,45879296,42364928,16175104,39804928,24588288,45457408,3018752,9023488,58439.11875335841,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.4,26.867,1.067,82.6,1.267,13.8,14.067,1.333,153.733,19.867,7.933,0,0,0,0.0030029542097488923,0.0031405975395430584,0.10937500000000001,0.0037341299477221803,0.0030689655172413794,0.04789260969976905,0.004371428571428572,0.002147438567263639,0.0074824150058616645,0.0028863580318231148,0.004624224519940915,0.004853075571177505,0.221875,0.03489386792452823,0.004724137931034483,0.16725806451612915,0.009113636363636364,0.004447480216576424,0.009590269636576788,0.004622725363223298
1705602258,0.5888120165009707,3.065619999134949,0.5876023608664522,33.2982792419959,0.4004944620252644,8.04327590221175,0.9300806543223513,4.532521908471083,3.0169057079173816,0.3111474331695617,0.24582629969159983,110247936,43499520,12091392,45879296,42364928,16175104,39804928,24588288,45457408,3018752,9023488,57292.78165860649,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.4,26.867,1.067,82.6,1.267,14.933,14.067,1.333,153.733,19.867,7.933,0,0,0,0.0030029542097488923,0.0031405975395430584,0.10937500000000001,0.0037341299477221803,0.0030689655172413794,0.047557471264367816,0.004371428571428572,0.002147438567263639,0.0074824150058616645,0.0028863580318231148,0.004624224519940915,0.004853075571177505,0.221875,0.03489386792452823,0.004724137931034483,0.1765265486725664,0.009113636363636364,0.004447480216576424,0.009590269636576788,0.004622725363223298
1705602259,0.577030828071811,3.065619999134949,0.5876023608664522,32.815955502168705,0.4004944620252644,8.04327590221175,0.9300806543223513,4.532521908471083,3.0169057079173816,0.3206410139231606,0.3279193548387153,110247936,43499520,12091392,45879296,42364928,16175104,39804928,24588288,45457408,3018752,9273344,56146.44456385456,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,27.267,1.333,84,1.267,14.933,14.733,1.333,157,20.4,8.467,0,0,0,0.003,0.003146384479717813,0.11714285714285717,0.003754674644727001,0.0030689655172413794,0.04754050925925926,0.004371428571428572,0.0021364785172704294,0.007479314420803783,0.002877545546305906,0.004618686131386861,0.004863492063492064,0.22342857142857145,0.03931818181818184,0.004724137931034483,0.18566945606694565,0.009113636363636364,0.00444347093513058,0.009585697399527188,0.004612826340440744
1705602260,0.6770217593069753,3.065619999134949,0.5876023608664522,32.815955502168705,0.4004944620252644,8.04327590221175,0.9300806543223513,4.4366945118117735,3.0169057079173816,0.3206410139231606,0.3279193548387153,110256128,43499520,12091392,45879296,42364928,16175104,39804928,24473600,45457408,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,27.267,1.333,84,1.267,14.933,14.733,1.333,157,20.4,8.467,0,0,0,0.003,0.003146384479717813,0.11714285714285717,0.003754674644727001,0.0030689655172413794,0.04754050925925926,0.004371428571428572,0.0021364785172704294,0.007479314420803783,0.002877545546305906,0.004618686131386861,0.004863492063492064,0.22342857142857145,0.03931818181818184,0.004724137931034483,0.18566945606694565,0.009113636363636364,0.00444347093513058,0.009585697399527188,0.004612826340440744
1705602261,0.6770217593069753,3.065619999134949,0.5876023608664522,32.815955502168705,0.4004944620252644,8.04327590221175,0.9300806543223513,4.4366945118117735,3.0169057079173816,0.3206410139231606,0.3279193548387153,110256128,43499520,12091392,45879296,42364928,16175104,39804928,24473600,45457408,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,27.267,1.333,84,1.267,14.933,14.733,1.333,157,20.4,8.467,0,0,0,0.003,0.003146384479717813,0.11714285714285717,0.003754674644727001,0.0030689655172413794,0.04754050925925926,0.004371428571428572,0.0021364785172704294,0.007479314420803783,0.002877545546305906,0.004618686131386861,0.004863492063492064,0.22342857142857145,0.03931818181818184,0.004724137931034483,0.18566945606694565,0.009113636363636364,0.00444347093513058,0.009585697399527188,0.004612826340440744
1705602262,0.6770217593069753,3.065619999134949,0.5876023608664522,32.815955502168705,0.34353647572564094,8.04327590221175,0.9300806543223513,4.4366945118117735,3.0169057079173816,0.32064101392316063,0.3279193548387153,110256128,43499520,12091392,45879296,42364928,16175104,39804928,24473600,45457408,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,27.267,1.333,84,1.133,14.933,14.733,1.333,146.6,20.4,8.467,0,0,0,0.003,0.003146384479717813,0.11714285714285717,0.003754674644727001,0.003067796610169492,0.04754050925925926,0.004371428571428572,0.0020674423615600086,0.007479314420803783,0.002877545546305906,0.004618686131386861,0.004863492063492064,0.22342857142857145,0.03931818181818184,0.004722033898305085,0.18566945606694565,0.009113636363636364,0.004425210084033614,0.009585697399527188,0.004612826340440744
1705602263,0.6770217593069753,3.065619999134949,0.4897396360073149,32.815955502168705,0.34353647572564094,8.04327590221175,0.9300806543223513,4.4366945118117735,3.0169057079173816,0.32064101392316063,0.3342761232960621,110256128,43499520,12091392,45879296,42364928,16175104,39804928,24473600,45457408,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,27.267,1.333,83.867,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.003,0.003142105263157895,0.11875000000000001,0.0037609427609427613,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004618686131386861,0.004855789473684212,0.22375000000000003,0.03959330143540676,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602264,0.6770217593069753,3.065619999134949,0.5533175448211127,32.815955502168705,0.32997172674734737,7.913379641998315,0.9300806543223514,4.224613833873776,3.0169057079173816,0.32064101392316063,0.3342761232960621,110256128,43499520,12365824,45879296,42364928,15187968,39804928,24473600,45457408,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,27.267,1.333,83.867,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.003,0.003142105263157895,0.11875000000000001,0.0037609427609427613,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004618686131386861,0.004855789473684212,0.22375000000000003,0.03959330143540676,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602265,0.6770217593069753,3.065619999134949,0.5533175448211127,32.815955502168705,0.32997172674734737,7.913379641998315,0.8681905436382982,4.224613833873776,3.0169057079173816,0.32064101392316063,0.3342761232960621,110256128,43499520,12365824,45879296,42364928,15187968,39677952,24473600,45457408,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,26.467,1.333,81.2,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.003,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004618686131386861,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602266,0.6770217593069753,3.0483273240319657,0.5533175448211127,32.815955502168705,0.32997172674734737,7.913379641998315,0.8681905436382982,4.224613833873776,2.558805336757393,0.32064101392316063,0.3342761232960621,110256128,43499520,12365824,45879296,42364928,15187968,39677952,24473600,45457408,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,26.467,1.333,81.2,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.003,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004618686131386861,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602267,0.6770217593069753,3.0483273240319657,0.5533175448211127,32.815955502168705,0.32997172674734737,7.913379641998315,0.8681905436382982,4.224613833873776,3.0471050948256644,0.32064101392316063,0.3342761232960621,110256128,43499520,12365824,45879296,42364928,15187968,39677952,24473600,45416448,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,16.133,26.467,1.333,81.2,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.003,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004618686131386861,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602268,0.6770217593069753,3.0483273240319657,0.5533175448211128,32.815955502168705,0.32997172674734737,5.8278210565048445,0.8681905436382982,4.224613833873776,3.0471050948256644,0.32064101392316063,0.3342761232960621,110256128,43499520,12365824,45879296,42364928,15187968,39677952,24473600,45416448,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,15.667,26.467,1.333,81.2,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.0030058224163027657,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004619796215429403,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602269,0.6770217593069753,3.0483273240319657,0.5533175448211128,32.29719358731209,0.32997172674734737,5.960066654570829,0.8681905436382982,4.224613833873776,3.07192712110232,0.32064101392316063,0.3342761232960621,110256128,43499520,12365824,46100480,42364928,15187968,39677952,24473600,45416448,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,15.667,26.467,1.333,81.2,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.0030058224163027657,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004619796215429403,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602270,0.6770217593069753,2.539396375920979,0.5533175448211128,32.29719358731209,0.32997172674734737,6.092312252636813,0.8681905436382982,4.224613833873776,3.07192712110232,0.32064101392316063,0.3342761232960621,110256128,43499520,12365824,46100480,42364928,15187968,39677952,24473600,45416448,3018752,9273344,76031.7624007425,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,15.667,26.467,1.333,81.2,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.0030058224163027657,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004619796215429403,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602271,0.6593189498310197,3.079714443917185,0.5533175448211128,32.29762780812136,0.32997172674734737,6.224557850702799,0.8681905436382982,4.224613833873776,3.07192712110232,0.32064101392316063,0.3342761232960621,110256128,43606016,12365824,46100480,42364928,15187968,39677952,24473600,45416448,3018752,9273344,59151.431129595934,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,15.667,26.467,1.333,81.2,1.133,14.933,14.733,1.333,145.467,19.4,8.467,0,0,0,0.0030058224163027657,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004297297297297296,0.002068044788975022,0.00748212157330155,0.0028789570810874164,0.004619796215429403,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009261904761904763,0.004425322997416019,0.009601311084624552,0.004612678490974223
1705602272,0.6593189498310197,3.079714443917185,0.5533175448211128,32.29762780812136,0.32997172674734737,6.356803448768784,0.5769225533891571,4.224613833873776,3.07192712110232,0.32064101392316063,0.3342761232960621,110256128,43606016,12365824,46100480,42364928,15187968,39677952,24473600,45416448,3018752,9273344,59151.431129595934,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,15.667,26.467,1.333,81.2,1.133,14.933,14.733,1.2,145.467,19.4,8.333,0,0,0,0.0030058224163027657,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.04754050925925926,0.004024390243902439,0.002068044788975022,0.00748212157330155,0.0028483965014577256,0.004619796215429403,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.18566945606694565,0.009111111111111111,0.004425322997416019,0.009601311084624552,0.004597667638483965
1705602273,0.6593189498310197,3.079714443917185,0.5507159533074208,32.29762780812136,0.32997172674734737,6.489049046834769,0.5899896599137158,4.224613833873776,3.07192712110232,0.32064101392316063,0.3342761232960621,110256128,43606016,12365824,46100480,42364928,15187968,39677952,24473600,45416448,3018752,9273344,59151.431129595934,0,0,0,0,0,0,4,5,9,4,3,23,3,4,4,4,2,15.667,26.467,1.333,81.2,1.133,12.133,14.733,1.2,145.467,19.4,8.333,0,0,0,0.0030058224163027657,0.0031424802110817936,0.11875000000000001,0.0037962406015037593,0.0030666666666666663,0.047287472035794184,0.004024390243902439,0.002068044788975022,0.00748212157330155,0.0028483965014577256,0.004619796215429403,0.0048564643799472295,0.22375000000000003,0.04207345971563986,0.0047199999999999985,0.1865243902439025,0.009111111111111111,0.004425322997416019,0.009601311084624552,0.004597667638483965
