time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705356906,0.6674521452145334,2.0860869756980134,0.40146457637922023,18.837825862030336,0.28857441195867545,5.194800794303727,0.5457458059810352,2.426487413207176,2.5125029681597364,0.17576078963153483,0.25954514870138223,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10293248,45309952,3018752,8675328,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,13.467,23.2,0.533,75.323,0.733,12.267,12.333,0.533,129.8,16.867,7.267,0,0,0,0,0.00300990099009901,0.0034627906976744185,0.25833333333333336,0.06404708101417755,0.003,0.2054568527918782,0.0036428571428571434,0.002230840666861242,0.00759475218658892,0.002900990099009901,0.004638943894389438,0.008636718750000001,0.5375000000000008,0.13752008656408712,0.0046,0.7481481481481487,0.007944444444444445,0.004493614069490523,0.009862973760932944,0.004611881188118811
1705356907,0.6674521452145334,2.0860869756980134,0.40146457637922023,18.837825862030336,0.28857441195867545,5.086595502678684,0.5457458059810352,2.370138066036102,2.5125029681597364,0.17990072107969254,0.25954514870138223,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10293248,45309952,3018752,8675328,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.8,77.418,0.733,12.267,12.333,0.533,131.4,17.133,6.933,0,0,0,0,0.003006546644844517,0.00347607934655776,0.2666666666666666,0.064215418261345,0.003,0.20511508951406654,0.0036428571428571434,0.0022297180064491363,0.00759941089837997,0.002907590759075908,0.004627495908346973,0.008708333333333332,0.5499999999999998,0.12458333333333345,0.0046,0.7272058823529415,0.007944444444444445,0.004491894145775088,0.009873343151693666,0.0046237623762376235
1705356908,0.6674521452145334,2.0860869756980134,0.40146457637922023,18.837825862030336,0.28857441195867545,4.978390211053643,0.5457458059810352,3.365463239476608,2.5125029681597364,0.1840406525278502,0.25954514870138223,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8675328,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.8,77.418,0.733,12.267,12.333,0.8,131.4,17.133,6.933,0,0,0,0,0.003006546644844517,0.00347607934655776,0.2666666666666666,0.064215418261345,0.003,0.20511508951406654,0.0037692307692307686,0.0022297180064491363,0.00759941089837997,0.002907590759075908,0.004627495908346973,0.008708333333333332,0.5499999999999998,0.12458333333333345,0.0046,0.7272058823529415,0.008199999999999999,0.004491894145775088,0.009873343151693666,0.0046237623762376235
1705356909,0.6674521452145334,2.0860869756980134,0.40146457637922023,18.837825862030336,0.28857441195867545,4.870184919428602,0.332172555542233,3.365463239476608,2.5125029681597364,0.18818058397600793,0.2558592451311495,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.8,77.418,0.733,12.267,12.333,0.8,134.6,17.133,6.933,0,0,0,0,0.003006546644844517,0.00347607934655776,0.2666666666666666,0.064215418261345,0.003,0.21081794195250658,0.0037692307692307686,0.0023334835511491666,0.00759941089837997,0.002907590759075908,0.004627495908346973,0.008708333333333332,0.5499999999999998,0.12458333333333345,0.0046,0.7406896551724135,0.008199999999999999,0.004510680486705724,0.009873343151693666,0.0046237623762376235
1705356910,0.6674521452145334,2.0860869756980134,0.40146457637922023,18.837825862030336,0.28857441195867545,4.7619796278035595,0.3388376682694412,3.365463239476607,2.5125029681597364,0.19232051542416562,0.2558592451311495,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,22.933,0.8,77.418,0.733,12.267,12.333,0.8,134.6,17.133,6.933,0,0,0,0,0.003006546644844517,0.003535585042219542,0.2666666666666666,0.064215418261345,0.003,0.21081794195250658,0.0037692307692307686,0.0023334835511491666,0.00759941089837997,0.002907590759075908,0.004627495908346973,0.009297794117647062,0.5499999999999998,0.12458333333333345,0.0046,0.7406896551724135,0.008199999999999999,0.004510680486705724,0.009873343151693666,0.0046237623762376235
1705356911,0.6674521452145334,2.0860869756980134,0.40146457637922023,18.837825862030336,0.28857441195867545,4.653774336178518,0.3455027809966492,3.365463239476607,2.5125029681597364,0.1964604468723233,0.23645397622126135,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,22.933,0.8,77.418,0.733,12.267,12.333,0.8,134.6,17.133,6.933,0,0,0,0,0.003006546644844517,0.003535585042219542,0.2666666666666666,0.064215418261345,0.003,0.21081794195250658,0.0037692307692307686,0.0023334835511491666,0.00759941089837997,0.002907590759075908,0.004627495908346973,0.009297794117647062,0.5499999999999998,0.12458333333333345,0.0046,0.7406896551724135,0.008199999999999999,0.004510680486705724,0.009873343151693666,0.0046237623762376235
1705356912,0.6674521452145334,2.0860869756980134,0.2959732441471309,18.837825862030336,0.28857441195867545,4.545569044553475,0.3999067636324852,3.239464962121217,2.5125029681597364,0.24839588688946157,0.23645397622126135,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.6,17.133,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.0023322799097065462,0.00759941089837997,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004510519187358917,0.009873343151693666,0.0046
1705356913,0.6674521452145334,1.8153843723340823,0.2959732441471309,18.837825862030336,0.2885744119586754,4.437363752928435,0.3999067636324852,3.239464962121217,2.5125029681597364,0.24839588688946157,0.23645397622126135,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.6,17.133,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.0023322799097065462,0.00759941089837997,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004510519187358917,0.009873343151693666,0.0046
1705356914,0.6674521452145334,1.8153843723340823,0.2959732441471309,18.837825862030336,0.2936209495101728,4.329158461303392,0.3999067636324852,3.239464962121217,2.5125029681597364,0.24839588688946157,0.23645397622126135,112308224,43536384,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.6,17.133,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.0023322799097065462,0.00759941089837997,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004510519187358917,0.009873343151693666,0.0046
1705356915,0.6674521452145334,1.7798232817904986,0.2959732441471309,18.837825862030336,0.2936209495101728,4.220953169678351,0.3999067636324852,3.239464962121217,2.5125029681597364,0.1964190475578417,0.23645397622126135,112308224,43540480,11878400,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.6,17.133,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.0023322799097065462,0.00759941089837997,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004510519187358917,0.009873343151693666,0.0046
1705356916,0.6674521452145334,1.7798232817904986,0.3178421821724231,18.837825862030336,0.2936209495101728,4.112747878053309,0.3999067636324852,3.239464962121217,2.5125029681597364,0.19227911610968404,0.23645397622126135,112308224,43540480,11448320,40710144,43384832,15945728,39845888,10432512,45309952,3018752,8839168,90121.01210121013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.6,17.133,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.0023322799097065462,0.00759941089837997,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004510519187358917,0.009873343151693666,0.0046
1705356917,0.693789621977005,1.7798232817904986,0.3178421821724231,18.837825862030336,0.2936209495101728,4.004542586428267,0.45411234383197624,3.239464962121217,2.358223651160421,0.18813918466152635,0.23645397622126135,112308224,43540480,11448320,40710144,43384832,15945728,39952384,10432512,45309952,3018752,8839168,72129.60788917587,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.6,17.133,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.0023322799097065462,0.00759941089837997,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004510519187358917,0.009873343151693666,0.0046
1705356918,0.693789621977005,1.7798232817904986,0.3178421821724231,18.837825862030336,0.2936209495101728,6.346655200687848,0.45411234383197624,3.239464962121217,2.358223651160421,0.18399925321336863,0.23645397622126135,112308224,43540480,11448320,40710144,43384832,16498688,39952384,10432512,45309952,3018752,8839168,72129.60788917587,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.933,17.467,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.002330922242314647,0.007627055306427504,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004509584086799277,0.009914050822122572,0.0046
1705356919,0.693789621977005,1.7798232817904986,0.3178421821724231,18.837825862030336,0.2936209495101728,6.346655200687848,0.45411234383197624,3.239464962121217,2.358223651160421,0.17985932176521097,0.23645397622126135,112308224,43540480,11448320,40710144,43384832,16498688,39952384,10432512,45309952,3018752,8839168,72129.60788917587,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.933,17.467,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.002330922242314647,0.007627055306427504,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004509584086799277,0.009914050822122572,0.0046
1705356920,0.693789621977005,1.7798232817904986,0.3178421821724231,18.837825862030336,0.2936209495101728,6.346655200687848,0.45411234383197624,3.239464962121217,1.989426949914571,0.25634021181351196,0.22579875173642114,112308224,43540480,11448320,40710144,43384832,16498688,39952384,10432512,45309952,3014656,8839168,72129.60788917587,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.933,17.467,7.067,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.002330922242314647,0.007627055306427504,0.0028915254237288136,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004509584086799277,0.009914050822122572,0.0046
1705356921,0.693789621977005,1.7798232817904986,0.3178421821724231,16.006029922728835,0.2893702241286214,6.346655200687848,0.45411234383197624,3.3628261084230164,1.9501232223952307,0.25634021181351196,0.22579875173642114,112308224,43540480,11448320,40710144,43384832,16498688,39952384,10379264,45309952,3014656,8839168,72129.60788917587,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14,23.067,0.867,78.485,0.8,12.267,12.333,0.867,135.933,17.467,6.333,0,0,0,0,0.003006546644844517,0.0035452322738386303,0.3295454545454546,0.06433077345035657,0.003,0.21081794195250658,0.003818181818181818,0.002330922242314647,0.007627055306427504,0.0028861209964412813,0.004627495908346973,0.009403703703703699,0.85,0.12581491712707182,0.0046,0.7406896551724135,0.0086875,0.004509584086799277,0.009914050822122572,0.0046
1705356922,0.5651610260624683,1.7798232817904986,0.3178421821724231,18.903921261253025,0.2893702241286214,6.346655200687848,0.45411234383197624,3.3628261084230164,1.9108194948758903,0.25634021181351196,0.22579875173642114,112308224,43540480,11448320,40796160,43384832,16498688,39952384,10379264,45309952,3014656,8839168,58756.77858652266,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14.133,22.6,0.867,74.595,0.8,12.267,11.933,0.867,132,17.067,6.067,0,0,0,0,0.0030065897858319603,0.003566750629722922,0.40624999999999994,0.062277428852962904,0.003,0.21229395604395604,0.003818181818181818,0.0023198887343532683,0.007637825421133231,0.0028814814814814814,0.0046329489291598025,0.009846456692913386,0.9555555555555555,0.10864634500202767,0.0046,0.7517361111111113,0.0086875,0.004518127028280018,0.009937978560490045,0.0046
1705356923,0.5535978656961849,1.7798232817904986,0.3178421821724231,18.903921261253025,0.2893702241286214,6.346655200687848,0.45411234383197624,3.3628261084230164,2.3739605456624435,0.25634021181351196,0.22579875173642114,112308224,43540480,11448320,40796160,43384832,16498688,39952384,10379264,45305856,3014656,8839168,57554.61845503639,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14.133,22.6,0.867,74.595,0.8,12.267,11.933,0.867,132,17.067,6.067,0,0,0,0,0.0030065897858319603,0.003566750629722922,0.40624999999999994,0.062277428852962904,0.003,0.21229395604395604,0.0038181487587276956,0.0023198887343532683,0.007637825421133231,0.0028814814814814814,0.0046329489291598025,0.009846456692913386,0.9555555555555555,0.10864634500202767,0.0046,0.7517361111111113,0.008687423951996,0.004518127028280018,0.009937978560490045,0.0046
1705356924,0.5420347053299014,1.7798232817904986,0.317842182172423,18.903921261253025,0.2893702241286214,6.346655200687848,0.45411234383197624,3.3628261084230164,2.3739605456624435,0.25634021181351196,0.22579875173642114,112308224,43540480,11448320,40796160,43384832,16498688,39952384,10379264,45305856,3014656,8839168,56352.45832355013,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14.133,22.6,0.867,74.595,0.8,11.467,11.933,0.867,128.867,17.067,6.067,0,0,0,0,0.0030065897858319603,0.003566750629722922,0.40624999999999994,0.062277428852962904,0.003,0.20987394957983194,0.0038181487587276956,0.0023774895785085687,0.007637825421133231,0.0028814814814814814,0.0046329489291598025,0.009846456692913386,0.9555555555555555,0.10864634500202767,0.0046,0.7430147058823531,0.008687423951996,0.004528855951829551,0.009937978560490045,0.0046
1705356925,0.530471544963618,1.7798232817904986,0.317842182172423,18.903921261253025,0.2893702241286214,6.346655200687848,0.45411234383197624,3.3628261084230164,2.3739605456624435,0.25634021181351196,0.22579875173642114,112308224,43540480,11448320,40796160,43384832,16498688,39952384,10379264,45305856,3014656,8839168,55150.29819206386,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14.133,22.533,0.867,74.595,0.8,11.467,11.933,0.867,128.867,17.067,6.067,0,0,0,0,0.0030065897858319603,0.0035074626865671645,0.40624999999999994,0.062277428852962904,0.003,0.20987394957983194,0.0038181487587276956,0.0023774895785085687,0.007637825421133231,0.0028814814814814814,0.0046329489291598025,0.009300000000000004,0.9555555555555555,0.10864634500202767,0.0046,0.7430147058823531,0.008687423951996,0.004528855951829551,0.009937978560490045,0.0046
1705356926,0.5189083845973347,1.7798232817904986,0.317842182172423,18.903921261253025,0.2893702241286214,6.346655200687848,0.4370030205545168,3.3628261084230164,2.3739605456624435,0.25634021181351196,0.22579875173642114,112308224,43540480,11448320,40796160,43384832,16498688,39952384,10379264,45305856,3014656,8839168,53948.13806057761,0,0,0,4,4,9,4,3,31,3,4,4,4,3,14.133,22.533,0.867,74.595,0.8,11.467,11.933,0.867,128.867,17.067,6.067,0,0,0,0,0.0030065897858319603,0.0035074626865671645,0.40624999999999994,0.062277428852962904,0.003,0.20987394957983194,0.0038181487587276956,0.0023774895785085687,0.007637825421133231,0.0028814814814814814,0.0046329489291598025,0.009300000000000004,0.9555555555555555,0.10864634500202767,0.0046,0.7430147058823531,0.008687423951996,0.004528855951829551,0.009937978560490045,0.0046
