time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705847773,1.1065138841755282,3.261803793150512,0.17852786935651888,0.1902766619803144,4.350975145677242,3.3432192753235466,0.4073004988811106,0.07761629067678173,0.35768876225593105,0.7207516468519536,0,0.2509339578996082,0.4139639639639578,0.7793641065869229,0.919701528463116,210731008,81903616,6160384,430690304,107741184,324808704,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,0,950230.9634769756,25743.73585854354,0,0,1366201.8809208602,14,10,6,4,7,13,5,5,3,11,1,3,6,18,8,8,3.8,24.6,1.467,1.8,1.667,17.533,0,0,0,0.013254716981132075,0.003,0.029352226720647773,0.0246875,0.0016037735849056605,0.003,0.0030894736842105265,0.023047169811320756,0.0046,0.06126760563380284,0.04489130434782609,0.004381132075471698,0.0046,0.004761052631578948
1705847774,1.1065138841755282,3.261803793150512,0.16892560960514869,0.1902766619803144,4.33545504087193,3.3432192753235466,0.4073004988811106,0.07761629067678173,0.2427525093789061,0.7207516468519536,0,0.25093395789960815,0.4139639639639578,0.7793641065869229,0.9132292810579768,210731008,81903616,6160384,430690304,108556288,324808704,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,0,950230.9634769756,34785.694039182985,0,0,1464258.5107128671,14,10,6,4,7,13,5,5,3,11,1,3,6,18,8,8,3.8,24.6,1.467,1.8,1.667,17.533,0,0,0,0.013254716981132075,0.003,0.029352226720647773,0.0246875,0.0016037735849056605,0.003,0.0030894736842105265,0.023047169811320756,0.0046,0.06126760563380284,0.04489130434782609,0.004381132075471698,0.0046,0.004761052631578948
1705847775,1.1065138841755282,3.261803793150512,0.16892560960514869,0.1902766619803144,4.33545504087193,3.3432192753235466,0.4073004988811106,0.07761629067678173,0.2477170779491437,0.7207516468519536,0.00011037737644395017,0.25093395789960815,0.4139639639639578,0.7793641065869229,0.9132292810579768,210731008,81903616,6160384,430690304,108556288,324808704,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,0,950230.9634769756,35497.10157009865,0,0,1464258.5107128671,14,10,6,4,7,13,5,5,3,11,1,3,6,18,8,8,3.8,24.6,1.467,1.8,1.667,17.533,0,0,0,0.013254716981132075,0.003,0.029352226720647773,0.0246875,0.0016037735849056605,0.003,0.0030894736842105265,0.023047169811320756,0.0046,0.06126760563380284,0.04489130434782609,0.004381132075471698,0.0046,0.004761052631578948
1705847776,1.1065138841755282,3.261803793150512,0.16892560960514869,0.1902766619803144,4.33545504087193,2.94095071991907,0.4073004988811106,0.07348982222621916,0.25268164651938124,0.7207516468519536,0.00011037737644395017,0.25093395789960815,0.4139639639639578,0.7793641065869229,0.9132292810579768,210731008,81903616,6160384,430690304,108556288,324808704,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,0,950230.9634769756,36208.509101014315,0,0,1464258.5107128671,14,10,6,4,7,13,5,5,3,11,1,3,6,18,8,7.667,3.533,23.133,1.8,1.8,1.667,18.2,0,0,0,0.013270142180094787,0.0030112994350282485,0.02872854077253219,0.025271739130434786,0.0016037735849056605,0.003,0.0030940860215053763,0.022938388625592415,0.004620338983050848,0.06207746478873241,0.045054347826086964,0.004381132075471698,0.0046,0.004769354838709677
1705847777,1.1065138841755282,3.261803793150512,0.16892560960514869,0.18502576827638564,4.33545504087193,3.0020960067551297,0.4073004988811106,0.07348982222621916,0.25460789912463344,0.7207516468519536,0.00011037737644395017,0.25093395789960815,0.3537874024023971,0.7793641065869229,0.9132292810579768,210731008,81903616,6160384,430694400,108556288,324808704,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,0,950230.9634769756,36484.53522300958,0,0,1464258.5107128671,14,10,6,4,7,13,5,5,3,11,1,3,6,18,8,7.667,3.533,23.133,1.8,1.8,1.667,18.2,0,0,0,0.013270142180094787,0.0030112994350282485,0.02872854077253219,0.025271739130434786,0.0016037735849056605,0.003,0.0030940860215053763,0.022938388625592415,0.004620338983050848,0.06207746478873241,0.045054347826086964,0.004381132075471698,0.0046,0.004769354838709677
1705847778,1.1065138841755282,3.261803793150512,0.16892560960514869,0.18502576827638564,4.33545504087193,3.063241293591189,0.4073004988811106,0.07348982222621916,0.2496433305543959,0.7207516468519536,0.00011037737644395017,0.25093395789960815,0.34688800300299777,0.7793641065869229,0.9132292810579768,210731008,81903616,6160384,430694400,108556288,324808704,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,0,950230.9634769756,35773.12769209393,0,0,1464258.5107128671,14,10,6,4,7,13,5,5,3,11,1,3,6,18,8,7.667,3.533,23.133,1.8,1.8,1.667,18.2,0,0,0,0.013270142180094787,0.0030112994350282485,0.02872854077253219,0.025271739130434786,0.0016037735849056605,0.003,0.0030940860215053763,0.022938388625592415,0.004620338983050848,0.06207746478873241,0.045054347826086964,0.004381132075471698,0.0046,0.004769354838709677
1705847779,1.1065138841755282,3.261803793150512,0.16892560960514869,0.18502576827638564,4.33545504087193,2.7942991228219185,0.4073004988811106,0.07348982222621916,0.24467876198415836,0.7207516468519536,0.00011037737644395017,0.25093395789960815,0.2851984745269019,0.7793641065869229,0.9132292810579768,210731008,81903616,6160384,430694400,108556288,325341184,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,225739.60015538937,950230.9634769756,35061.72016117828,0,0,1464258.5107128671,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.667,3.533,23.133,1.8,1.8,1.667,18.2,0,0,0,0.013270142180094787,0.0030112994350282485,0.02872854077253219,0.025271739130434786,0.0016037735849056605,0.003,0.0030940860215053763,0.022938388625592415,0.004620338983050848,0.06207746478873241,0.045054347826086964,0.004381132075471698,0.0046,0.004769354838709677
1705847780,1.1065138841755282,3.261803793150512,0.16892560960514869,0.18502576827638564,4.33545504087193,3.2870777281252246,0.4073004988811106,0.07348982222621916,0.23971419341392075,0.7207516468519536,0.00011037737644395017,0.25093395789960815,0.2793877030567423,0.7793641065869229,0.9132292810579768,210731008,81903616,6160384,430694400,108556288,325341184,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,1419544.2761631876,0,265549.09814999194,950230.9634769756,34350.31263026261,0,0,1464258.5107128671,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.667,3.533,23.133,1.8,1.8,1.667,18.2,0,0,0,0.013270142180094787,0.0030112994350282485,0.02872854077253219,0.025271739130434786,0.0016037735849056605,0.003,0.0030940860215053763,0.022938388625592415,0.004620338983050848,0.06207746478873241,0.045054347826086964,0.004381132075471698,0.0046,0.004769354838709677
1705847781,1.1065138841755282,3.3023305593342336,0.16892560960514869,0.18502576827638564,4.33545504087193,3.2870777281252246,0.416498850649139,0.07348982222621916,0.2347496248436832,0.7207516468519536,0.00011037737644395017,0.25093395789960815,0.27357693158658275,0.7793641065869229,0.9132292810579768,210731008,81965056,6160384,430694400,108556288,325341184,40726528,4509696,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,2015715.7717852283,0,265549.09814999194,1021115.6797358113,33638.90509934696,0,0,1464258.5107128671,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.533,23.133,2.2,2.2,2.067,19.4,0,0,0,0.01363013698630137,0.0030112994350282485,0.02872854077253219,0.024659090909090915,0.0014583333333333334,0.0030229885057471264,0.0030902872777017784,0.022890410958904112,0.004620338983050848,0.06207746478873241,0.04488095238095238,0.004358333333333332,0.004641379310344828,0.004762517099863201
1705847782,0.8816593410634862,3.3023305593342336,0.16892560960514869,0.18502576827638564,4.33545504087193,3.2870777281252246,0.41649885064913894,0.0736163288265663,0.22978505627344564,0.7207516468519536,0.00015224695506090534,0.25093395789960815,0.26776616011642324,0.6689661957420138,0.9132292810579768,210731008,81965056,6160384,430694400,108556288,325341184,40726528,4505600,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,2015715.7717852283,0,265549.09814999194,1021115.6797358112,32927.497568431296,0,0,1464258.5107128671,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.533,23.133,2.2,2.2,2.067,19.4,0,0,0,0.01363013698630137,0.0030112994350282485,0.02872854077253219,0.024659090909090915,0.0014583333333333334,0.0030229885057471264,0.0030902872777017784,0.022890410958904112,0.004620338983050848,0.06207746478873241,0.04488095238095238,0.004358333333333332,0.004641379310344828,0.004762517099863201
1705847783,0.8997255755247933,3.3023305593342336,0.16892560960514869,0.18502576827638564,4.33545504087193,3.2870777281252246,0.41649885064913894,0.0736163288265663,0.2248204877032081,0.7207516468519536,0.00015224695506090534,0.20697869294086013,0.26195538864626355,0.6689661957420138,0.9132292810579768,210731008,81965056,6160384,430694400,108556288,325341184,40726528,4505600,281862144,95313920,4816896,2883584,299012096,8036352,46915584,0,2015715.7717852283,0,265549.09814999194,1021115.6797358112,32216.09003751563,0,0,1464258.5107128671,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.133,2.2,2.2,2.133,19.4,0,0,0,0.01363013698630137,0.003011494252873563,0.02872854077253219,0.024659090909090915,0.0014583333333333334,0.003024096385542169,0.0030902872777017784,0.022890410958904112,0.004620689655172414,0.06207746478873241,0.04488095238095238,0.004358333333333332,0.004643373493975905,0.004762517099863201
1705847784,0.7951311111110548,3.3023305593342336,0.17719400961420106,0.18502576827638564,4.33545504087193,3.2870777281252246,0.41649885064913894,0.0736163288265663,0.21985591913297048,0.7207516468519536,0.00015224695506090534,0.24840912042448332,0.256144617176104,0.6689661957420138,0.9222795627323702,210731008,81965056,6160384,430694400,108556288,325341184,40726528,4505600,281862144,95313920,4816896,3014656,299012096,8036352,46968832,0,2015715.7717852283,0,265549.09814999194,1021115.6797358112,31504.682506599973,0,0,1424353.0695669865,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.133,2.2,2.067,2.133,19.4,0,0,0,0.01363013698630137,0.003011494252873563,0.02872854077253219,0.024659090909090915,0.0012727272727272728,0.003024096385542169,0.0030902872777017784,0.022890410958904112,0.004620689655172414,0.06207746478873241,0.04488095238095238,0.004327272727272728,0.004643373493975905,0.004762517099863201
1705847785,0.7951311111110548,3.3023305593342336,0.17635266554681459,0.18858856688588393,4.33545504087193,3.2870777281252246,0.41649885064913894,0.0736163288265663,0.21489135056273295,0.7207516468519536,0.00015224695506090534,0.24840912042448332,0.3337492920889636,0.6689661957420138,0.9222795627323702,210731008,81965056,6164480,430694400,108556288,325341184,40726528,4505600,281862144,95313920,4816896,3014656,299012096,8036352,46968832,0,2015715.7717852283,0,265549.09814999194,1021115.6797358112,30793.27497568432,0,0,1424353.0695669865,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.067,2.2,2.067,2.133,19.4,0,0,0,0.01363013698630137,0.003011494252873563,0.028387096774193554,0.024659090909090915,0.0012727272727272728,0.003024096385542169,0.0030902872777017784,0.022890410958904112,0.004620689655172414,0.06208333333333338,0.04488095238095238,0.004327272727272728,0.004643373493975905,0.004762517099863201
1705847786,0.7951311111110548,3.3023305593342336,0.17635266554681459,0.18858856688588393,4.33545504087193,3.2870777281252246,0.3504473391718186,0.0736163288265663,0.7670557888196361,0.7207516468519536,0.00015224695506090534,0.24840912042448332,0.3337492920889636,0.6689661957420138,0.9222795627323702,210731008,81965056,6164480,430694400,108556288,325341184,40726528,4505600,281419776,95313920,4816896,3014656,299012096,8036352,46968832,0,2015715.7717852283,0,265549.09814999194,859179.4968757082,53985.05017792924,0,0,1424353.0695669865,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.067,2.2,2.067,2.133,18.8,0,0,0,0.01363013698630137,0.003011494252873563,0.028387096774193554,0.024659090909090915,0.0012727272727272728,0.003024096385542169,0.0030934065934065933,0.022890410958904112,0.004620689655172414,0.06208333333333338,0.04488095238095238,0.004327272727272728,0.004643373493975905,0.004768131868131868
1705847787,1.1751566422647737,3.3023305593342336,0.17635266554681459,0.18858856688588393,4.33545504087193,3.2870777281252246,0.3435056916609996,0.0736163288265663,0.7670557888196361,0.7376648066327424,0.00011506110141247914,0.24840912042448332,0.3337492920889636,0.6689661957420138,0.9222795627323702,210759680,81965056,6164480,430694400,108556288,325341184,40726528,4505600,281419776,95309824,4816896,3014656,299012096,8036352,46968832,0,2015715.7717852283,0,265549.09814999194,842160.9022134446,53985.05017792924,0,0,1424353.0695669865,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.067,2.2,2.067,2.133,18.8,0,0,0,0.01363013698630137,0.003011494252873563,0.028387096774193554,0.024659090909090915,0.0012727272727272728,0.003024096385542169,0.0030934065934065933,0.022890410958904112,0.004620689655172414,0.06208333333333338,0.04488095238095238,0.004327272727272728,0.004643373493975905,0.004768131868131868
1705847788,1.1751566422647737,3.3023305593342336,0.17635266554681459,0.18858856688588393,2.9092525000000076,3.2870777281252246,0.4123506700895469,0.0736163288265663,0.7670557888196361,0.7376648066327424,0.00011506110141247914,0.24840912042448332,0.3337492920889636,0.6689661957420138,0.9222795627323702,210759680,81965056,6164480,430694400,108556288,325341184,40931328,4505600,281419776,95309824,4816896,3014656,299012096,8036352,46968832,0,2015715.7717852283,0,265549.09814999194,869357.8055830686,53985.05017792924,0,0,1424353.0695669865,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.067,2.2,2.067,2.133,18.8,0,0,0,0.01363013698630137,0.003011494252873563,0.028387096774193554,0.024659090909090915,0.0012727272727272728,0.003024096385542169,0.0030934065934065933,0.022890410958904112,0.004620689655172414,0.06208333333333338,0.04488095238095238,0.004327272727272728,0.004643373493975905,0.004768131868131868
1705847789,1.1751566422647737,3.3023305593342336,0.17635266554681459,0.18858856688588393,2.9092525000000076,3.2870777281252246,0.4123506700895469,0.0736163288265663,0.7670557888196361,0.7376648066327424,0.00011506110141247914,0.24840912042448332,0.3337492920889636,0.6689661957420138,0.9222795627323702,210759680,81965056,6164480,430694400,108556288,325341184,40931328,4505600,281419776,95309824,4816896,3014656,299012096,8036352,46968832,0,2015715.7717852283,0,265549.09814999194,869357.8055830686,53985.05017792924,0,0,1424353.0695669865,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.067,2.2,2.067,2.133,18.8,0,0,0,0.01363013698630137,0.003011494252873563,0.028387096774193554,0.024659090909090915,0.0012727272727272728,0.003024096385542169,0.0030934065934065933,0.022890410958904112,0.004620689655172414,0.06208333333333338,0.04488095238095238,0.004327272727272728,0.004643373493975905,0.004768131868131868
1705847790,1.1751566422647737,3.3023305593342336,0.17635266554681459,0.18858856688588393,2.9092525000000076,3.2870777281252246,0.4123506700895469,0.0736163288265663,0.7670557888196361,0.7366333263510645,0.00011506110141247914,0.25001284869942647,0.3337492920889636,0.729187860451924,0.9239903306148357,210759680,81965056,6164480,430694400,108556288,325341184,40931328,4505600,281419776,95309824,4816896,3014656,299012096,8069120,46968832,0,2015715.7717852283,0,265549.09814999194,869357.8055830686,53985.05017792924,0,0,1550227.0840455145,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,7.8,3.6,23.067,2.2,2.067,2.133,18.8,0,0,0,0.01363013698630137,0.003011494252873563,0.028387096774193554,0.024659090909090915,0.0012727272727272728,0.003024096385542169,0.0030934065934065933,0.022890410958904112,0.004620689655172414,0.06208333333333338,0.04488095238095238,0.004327272727272728,0.004643373493975905,0.004768131868131868
1705847791,1.175156642264774,2.7859764828583824,0.17635266554681459,0.18858856688588393,3.7960449891685033,3.2870777281252246,0.4123506700895469,0.0736163288265663,0.7670557888196361,0.7366333263510645,0.00011506110141247914,0.25001284869942647,0.3337492920889636,0.729187860451924,0.9239903306148357,210759680,81965056,6164480,430694400,100319232,325341184,40931328,4505600,281419776,95309824,4816896,3014656,299012096,8069120,46968832,0,1987368.109182225,0,265549.09814999194,869357.8055830686,53985.05017792924,0,0,1550227.0840455145,14,10,6,4,7,12,5,5,3,11,1,3,6,18,8,8,3.933,23.067,2,2.067,2.133,18.4,0,0,0,0.013894849785407726,0.0030112359550561797,0.028271276595744684,0.02255102040816327,0.0012727272727272728,0.003024096385542169,0.003096153846153846,0.022933476394849786,0.004620224719101124,0.061433566433566476,0.0437878787878788,0.004327272727272728,0.004643373493975905,0.004773076923076923
