time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705527547,0.7734012119027632,2.6337515880335944,0.5484434320425361,32.62318619680518,0.23226499999999817,9.122040344610236,0.8195772688578415,3.7503797316363405,2.935485781990628,0.29882949197538233,0.3139878586398782,112123904,44560384,12066816,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,46133.39940981686,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,25,1.2,84.267,1.266,13.133,13.867,0.933,145,19.333,8.533,0,0,0,0.003,0.0032708933717579248,0.08636363636363638,0.0037377584330794346,0.003,0.048818407960199005,0.0032083333333333334,0.001976190476190476,0.007395287958115183,0.002961218836565097,0.004604726735598227,0.005982758620689651,0.22714285714285723,0.04235981308411213,0.0046,0.19801724137931032,0.004974999999999999,0.004423622782446312,0.00962565445026178,0.004592243767313018
1705527548,0.7734012119027632,2.6407138368732217,0.5484434320425361,32.62318619680518,0.23226499999999817,9.122040344610236,0.8195772688578415,3.7503797316363405,2.935485781990628,0.29882949197538233,0.3139878586398782,112123904,44560384,12066816,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,46133.39940981686,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,25,1.2,84.267,1.266,13.133,13.867,0.933,145,19.333,8.533,0,0,0,0.003,0.0032708933717579248,0.08636363636363638,0.0037377584330794346,0.003,0.048818407960199005,0.0032083333333333334,0.001976190476190476,0.007395287958115183,0.002961218836565097,0.004604726735598227,0.005982758620689651,0.22714285714285723,0.04235981308411213,0.0046,0.19801724137931032,0.004974999999999999,0.004423622782446312,0.00962565445026178,0.004592243767313018
1705527549,0.7734012119027632,2.6407138368732217,0.5484434320425361,32.62318619680518,0.23226499999999817,9.122040344610236,0.8618454661558028,3.7503797316363405,2.935485781990628,0.29882949197538233,0.3139878586398782,112123904,44560384,12066816,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,46133.39940981686,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,25,1.2,84.267,1.266,13.133,13.867,0.933,145,19.333,8.533,0,0,0,0.003,0.0032708933717579248,0.08636363636363638,0.0037377584330794346,0.003,0.048818407960199005,0.0032083333333333334,0.001976190476190476,0.007395287958115183,0.002961218836565097,0.004604726735598227,0.005982758620689651,0.22714285714285723,0.04235981308411213,0.0046,0.19801724137931032,0.004974999999999999,0.004423622782446312,0.00962565445026178,0.004592243767313018
1705527550,0.742304254088465,2.6407138368732213,0.5484434320425361,32.62318619680518,0.2738439967715878,9.122040344610236,0.8618454661558028,3.7503797316363405,2.935485781990628,0.29882949197538233,0.3139878586398782,112128000,44560384,12066816,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,64615.87001104275,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,25,1.2,84.267,1.266,13.133,13.867,0.933,145,19.333,8.533,0,0,0,0.003,0.0032708933717579248,0.08636363636363638,0.0037377584330794346,0.003,0.048818407960199005,0.0032083333333333334,0.001976190476190476,0.007395287958115183,0.002961218836565097,0.004604726735598227,0.005982758620689651,0.22714285714285723,0.04235981308411213,0.0046,0.19801724137931032,0.004974999999999999,0.004423622782446312,0.00962565445026178,0.004592243767313018
1705527551,0.742304254088465,2.6407138368732213,0.5484434320425361,32.62318619680518,0.2675952746838828,9.122040344610236,0.8618454661558028,3.7503797316363405,2.935485781990628,0.29882949197538233,0.2789965683646094,112128000,44560384,12066816,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,64615.87001104275,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,25,1.2,84.267,1.266,13.133,13.867,0.933,145,19.333,8.533,0,0,0,0.003,0.0032708933717579248,0.08636363636363638,0.0037377584330794346,0.003,0.048818407960199005,0.0032083333333333334,0.001976190476190476,0.007395287958115183,0.002961218836565097,0.004604726735598227,0.005982758620689651,0.22714285714285723,0.04235981308411213,0.0046,0.19801724137931032,0.004974999999999999,0.004423622782446312,0.00962565445026178,0.004592243767313018
1705527552,0.742304254088465,2.6407138368732213,0.46298680460644165,32.62318619680518,0.2613465525961777,9.122040344610236,0.8618454661558028,3.11614363926999,2.935485781990628,0.29882949197538233,0.28459014806637384,112128000,44560384,12066816,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,64615.87001104275,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,25,1.2,84.267,1.266,13.133,13.867,0.933,145,19.333,8.533,0,0,0,0.003,0.0032708933717579248,0.08636363636363638,0.0037377584330794346,0.003,0.048818407960199005,0.0032083333333333334,0.001976190476190476,0.007395287958115183,0.002961218836565097,0.004604726735598227,0.005982758620689651,0.22714285714285723,0.04235981308411213,0.0046,0.19801724137931032,0.004974999999999999,0.004423622782446312,0.00962565445026178,0.004592243767313018
1705527553,0.7917826086956554,2.6407138368732213,0.4830395952186951,32.62318619680518,0.25509783050847257,9.122040344610236,0.8618454661558028,3.053637310409384,2.935485781990628,0.24548014943063978,0.2901837277681384,112128000,44560384,12046336,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25,1.2,84.267,0.733,13.133,13.867,0.933,145,19.333,8.533,0,0,0,0.002997001499250375,0.0032708933717579248,0.08636363636363638,0.0037377584330794346,0.003,0.048818407960199005,0.0032083333333333334,0.001976190476190476,0.007395287958115183,0.002961218836565097,0.0046041979010494755,0.005982758620689651,0.22714285714285723,0.04235981308411213,0.0046,0.19801724137931032,0.004974999999999999,0.004423622782446312,0.00962565445026178,0.004592243767313018
1705527554,0.7917826086956554,2.6407138368732213,0.47200220148141775,32.62318619680518,0.2488491084207675,9.122040344610236,0.8618454661558028,2.9911309815487783,2.935485781990628,0.2505015283131779,0.3356147821058696,112128000,44560384,12046336,44683264,43577344,16777216,44388352,10354688,46809088,2985984,9068544,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.533,0.733,76.8,0.733,13.133,13.133,0.933,151.333,20.133,7.933,0,0,0,0.0029939668174962294,0.0032403755868544598,0.09444444444444446,0.0037125132931584543,0.003,0.048621323529411765,0.0032083333333333334,0.0019464736963014017,0.007389896373056995,0.0029375,0.004598793363499246,0.005418269230769227,0.22375000000000003,0.04197309417040363,0.0046,0.19783950617283955,0.004974999999999999,0.004412083620491615,0.009612694300518134,0.0045875
1705527555,0.7917826086956554,2.6407138368732213,0.47200220148141775,32.62318619680518,0.24260038633306238,9.122040344610236,0.7804825357635229,2.928624652688173,2.935485781990628,0.25552290719571596,0.3356147821058696,112128000,44560384,12046336,44683264,43577344,16777216,43925504,10354688,46809088,2985984,9068544,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,26,0.733,76.8,0.733,13.133,13.133,0.933,151.333,20.133,7.933,0,0,0,0.0029939668174962294,0.003211293260473588,0.09444444444444446,0.0037125132931584543,0.003,0.048621323529411765,0.0032083333333333334,0.0019464736963014017,0.007389896373056995,0.0029375,0.004598793363499246,0.004980327868852459,0.22375000000000003,0.04197309417040363,0.0046,0.19783950617283955,0.004974999999999999,0.004412083620491615,0.009612694300518134,0.0045875
1705527556,0.7917826086956554,2.6407138368732213,0.47200220148141775,32.62318619680518,0.23635166424535725,9.122040344610236,0.7804825357635229,2.866118323827567,2.935485781990628,0.30128273295228564,0.3356147821058696,112128000,44560384,12046336,44683264,43577344,16777216,43925504,10354688,46809088,2985984,9068544,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,26,0.733,76.8,0.733,13.133,13.133,0.933,151.333,20.133,7.933,0,0,0,0.0029939668174962294,0.003211293260473588,0.09444444444444446,0.0037125132931584543,0.003,0.048621323529411765,0.0032083333333333334,0.0019464736963014017,0.007389896373056995,0.0029375,0.004598793363499246,0.004980327868852459,0.22375000000000003,0.04197309417040363,0.0046,0.19783950617283955,0.004974999999999999,0.004412083620491615,0.009612694300518134,0.0045875
1705527557,0.7917826086956554,2.6407138368732213,0.47200220148141775,32.62318619680518,0.34948619259368896,9.122040344610236,0.7804825357635229,2.8036119949669613,2.935485781990628,0.30128273295228564,0.3356147821058696,112128000,44560384,12046336,44683264,43573248,16777216,43925504,10354688,46809088,2985984,9068544,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,26,0.733,76.8,0.733,13.133,13.133,0.933,151.333,20.133,7.933,0,0,0,0.0029939668174962294,0.003211293260473588,0.09444444444444446,0.0037125132931584543,0.003,0.048621323529411765,0.0032083333333333334,0.0019464736963014017,0.007389896373056995,0.0029375,0.004598793363499246,0.004980327868852459,0.22375000000000003,0.04197309417040363,0.0046,0.19783950617283955,0.004974999999999999,0.004412083620491615,0.009612694300518134,0.0045875
1705527558,0.7917826086956554,2.5912862588773207,0.47200220148141775,33.29334789050877,0.34948619259368896,9.135178721867439,0.7804825357635229,2.741105666106356,2.917514731067462,0.30128273295228564,0.3356147821058696,112128000,44568576,12046336,44683264,43573248,16777216,43925504,10354688,46809088,2985984,9068544,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,26,0.733,76.8,0.733,13.733,13.133,0.933,151.333,20.133,7.933,0,0,0,0.0029939668174962294,0.003211293260473588,0.09444444444444446,0.0037125132931584543,0.003,0.04846754807692308,0.0032083333333333334,0.0019464736963014017,0.007389896373056995,0.0029375,0.004598793363499246,0.004980327868852459,0.22375000000000003,0.04197309417040363,0.0046,0.201890243902439,0.004974999999999999,0.004412083620491615,0.009612694300518134,0.0045875
1705527559,0.7917826086956554,2.5912862588773207,0.47200220148141775,33.29334789050877,0.34948619259368896,9.135178721867439,0.7804825357635229,2.67859933724575,2.917514731067462,0.25232931022642174,0.31362721893492035,112128000,44568576,12046336,44683264,43573248,16777216,43925504,10354688,46809088,2985984,9175040,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,76.8,0.733,13.733,13.133,0.933,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.003704964539007092,0.003,0.04846754807692308,0.003127659574468085,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.04173333333333332,0.0046,0.201890243902439,0.004829787234042554,0.004408080808080808,0.00965483870967742,0.004587301587301588
1705527560,0.7917826086956554,2.5912862588773207,0.47200220148141775,33.29334789050877,0.34948619259368896,9.135178721867439,0.7721479681382598,2.6160930083851444,2.917514731067462,0.2991409696278997,0.31362721893492035,112128000,44568576,12046336,44683264,43573248,16777216,43925504,10354688,46809088,2990080,9175040,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,76.8,0.733,13.733,13.133,0.933,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.003704964539007092,0.003,0.04846754807692308,0.003127659574468085,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.04173333333333332,0.0046,0.201890243902439,0.004829787234042554,0.004408080808080808,0.00965483870967742,0.004587301587301588
1705527561,0.7917826086956554,2.5912862588773207,0.47200220148141775,33.29334789050877,0.34948619259368896,9.135178721867439,0.7721479681382598,2.727393195866551,2.917514731067462,0.2991409696278997,0.31362721893492035,112128000,44568576,12046336,44683264,43573248,16777216,43925504,10354688,46809088,2990080,9175040,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,76.8,0.733,13.733,13.133,0.933,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.003704964539007092,0.003,0.04846754807692308,0.003127659574468085,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.04173333333333332,0.0046,0.201890243902439,0.004829787234042554,0.004408080808080808,0.00965483870967742,0.004587301587301588
1705527562,0.7917826086956554,2.5912862588773207,0.47200220148141775,33.29334789050877,0.34948619259368896,8.902341382045801,0.7721479681382598,3.7940833223235417,2.8329939983287407,0.2991409696278997,0.31362721893492035,112128000,44568576,12046336,44683264,43573248,16371712,43925504,10338304,46837760,2990080,9175040,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,72.133,0.733,13.733,13.133,0.733,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.0036703910614525135,0.003,0.04846754807692308,0.0031333333333333335,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.039778761061946936,0.0046,0.201890243902439,0.00484,0.004408080808080808,0.00965483870967742,0.004587301587301588
1705527563,0.7917826086956554,2.5912862588773207,0.47200220148141775,32.119914276294224,0.34734359423249384,8.902341382045801,0.7721479681382598,3.7940833223235417,2.8329939983287407,0.2991409696278997,0.3136272189349203,112128000,44568576,12046336,45060096,43573248,16371712,43925504,10338304,46837760,2990080,9175040,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,72.133,0.733,13.733,13.133,0.733,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.0036703910614525135,0.003,0.04846754807692308,0.0031333333333333335,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.039778761061946936,0.0046,0.201890243902439,0.00484,0.004408080808080808,0.00965483870967742,0.004587301587301588
1705527564,0.7917826086956554,2.5912862588773207,0.47200220148141775,32.119914276294224,0.34734359423249384,8.902341382045801,0.7721479681382598,3.7940833223235417,2.8329939983287407,0.2991409696278997,0.3136272189349203,112128000,44568576,12046336,45060096,43573248,16371712,43925504,10338304,46837760,2990080,9175040,89043.47826086957,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,72.133,0.733,13.733,13.133,0.733,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.0036703910614525135,0.003,0.04846754807692308,0.0031333333333333335,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.039778761061946936,0.0046,0.201890243902439,0.00484,0.004408080808080808,0.00965483870967742,0.004587301587301588
1705527565,0.6792571036231912,2.5912862588773207,0.47200220148141775,32.119914276294224,0.34734359423249384,8.902341382045801,0.7721479681382598,3.7940833223235417,2.8329939983287407,0.2991409696278997,0.3136272189349203,112128000,44568576,12046336,45060096,43573248,16371712,43925504,10338304,46837760,2990080,9175040,76388.91594202898,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,72.133,0.733,13.733,13.133,0.733,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.0036703910614525135,0.003,0.04846754807692308,0.0031333333333333335,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.039778761061946936,0.0046,0.201890243902439,0.00484,0.004408080808080808,0.00965483870967742,0.004587301587301588
1705527566,0.7512163358857831,1.629959104659711,0.47200220148141775,32.119914276294224,0.34734359423249384,8.902341382045801,0.7721479681382598,3.7940833223235417,2.8329939983287407,0.2991409696278997,0.3136272189349203,112349184,44568576,12046336,45060096,43573248,16371712,43925504,10338304,46837760,2990080,9175040,71122.22395860463,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,25.867,0.733,72.133,0.733,13.733,13.133,0.733,150.8,19.6,7.8,0,0,0,0.0029939668174962294,0.0032063926940639267,0.0972222222222222,0.0036703910614525135,0.003,0.04846754807692308,0.0031333333333333335,0.0019449035812672177,0.0074225806451612905,0.002936507936507937,0.004598793363499246,0.0049715068493150685,0.219375,0.039778761061946936,0.0046,0.201890243902439,0.00484,0.004408080808080808,0.00965483870967742,0.004587301587301588
