time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705756244,1.267668845925292,3.9665222618702893,0.17644295584765562,0.18455330847178258,3.8012361601793576,1.0686812631840528,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.7969732729476205,0,0.3238426429037119,0.4173794912634089,0.5082324999999878,1.0274058577405758,213209088,87654400,6225920,430505984,100892672,330178560,43606016,4788224,274792448,94285824,4546560,2842624,305188864,8220672,53506048,1050834.6898282187,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1187086.868066485,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,1.867,2,18.467,0,0,0.019247572815533978,0.003080459770114942,0.02984203296703297,0.03735294117647059,0.0026986301369863012,0.003125,0.003208157524613221,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004539726027397261,0.004825,0.004974683544303798
1705756245,1.293635689523813,3.8750080754197973,0.17644295584765562,0.18088268766026705,3.884220805593859,1.0474971299917768,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.7969732729476205,0,0.2443244993567801,0.4173794912634089,0.5082324999999878,1.0274058577405758,213209088,87654400,6225920,430505984,100892672,330178560,43606016,4788224,274792448,94285824,4546560,2977792,305188864,8220672,53506048,1026590.2067811878,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1187086.868066485,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,1.867,2,18.467,0,0,0.01924757281553398,0.003080459770114942,0.02984203296703297,0.03735294117647059,0.0026986301369863017,0.003125,0.003208157524613221,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004539726027397261,0.004825,0.004974683544303798
1705756246,1.5580106159112541,3.783493888969305,0.17644295584765562,0.21774916794547466,3.9672054510083608,1.2958915995721894,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.7969732729476205,0,0.34341766723842876,0.14571333333331418,0.5991927754825919,1.0274058577405758,213209088,87654400,6225920,430510080,100892672,330186752,43606016,4788224,274792448,94285824,4546560,2977792,305188864,8220672,53506048,1002345.7237341568,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1187086.868066485,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,1.867,2,18.467,0,0,0.01924757281553398,0.003080459770114942,0.02984203296703297,0.03735294117647059,0.0026986301369863017,0.003125,0.003208157524613221,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004539726027397261,0.004825,0.004974683544303798
1705756247,1.5580106159112541,5.473767516296522,0.17644295584765562,0.21774916794547466,4.0501900964228605,1.2958915995721894,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.7969732729476205,0,0.34341766723842876,0.14571333333331418,0.8205549446995647,1.0274058577405758,213209088,88158208,6225920,430510080,100892672,330186752,43606016,4788224,274792448,94285824,4546560,2977792,305188864,8204288,53506048,2542113.275303486,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1187086.868066485,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,1.867,2,18.467,0,0,0.01924757281553398,0.003080459770114942,0.02984203296703297,0.03735294117647059,0.0026986301369863017,0.003125,0.003208157524613221,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004539726027397261,0.004825,0.004974683544303798
1705756248,1.5580106159112541,5.473767516296522,0.17644295584765562,0.21774916794547466,4.1331747418373626,1.2958915995721894,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.7969732729476205,0,0.34341766723842876,0.257478861600372,0.8205549446995647,0.9023748672818163,213209088,88158208,6225920,430510080,100892672,330186752,43606016,4788224,274792448,94285824,4546560,2977792,305180672,8204288,53506048,2542113.275303486,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1044180.8645186403,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,2.333,2,18.467,0,0,0.01924757281553398,0.003080459770114942,0.02984203296703297,0.03735294117647059,0.0025675675675675674,0.003125,0.003208157524613221,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004513513513513513,0.004825,0.004974683544303798
1705756249,1.4976567281629756,5.473767516296522,0.17644295584765562,0.21774916794547466,4.979078724870083,1.2958915995721894,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.7969732729476205,0,0.34341766723842876,0.26366401988376853,0.8205549446995647,1.0428127819947928,213229568,88158208,6225920,430510080,100892672,330186752,43606016,4788224,274792448,94285824,4546560,2977792,305180672,8204288,53506048,2542113.275303486,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1206688.2530919902,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,2.333,2,20.2,0,0,0.01924757281553398,0.003080459770114943,0.02984203296703297,0.03735294117647059,0.0025675675675675674,0.003125,0.003195054945054945,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004513513513513513,0.004825,0.0049510989010989005
1705756250,1.4976567281629756,5.473767516296522,0.17644295584765562,0.21774916794547466,4.979078724870083,1.2958915995721894,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.6594488932565675,0,0.34341766723842876,0.269849178167165,0.8205549446995647,1.0428127819947928,213229568,88158208,6225920,430510080,100892672,330186752,43606016,4788224,274792448,94285824,4546560,2977792,305180672,8204288,53506048,2542113.275303486,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1206688.2530919902,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,2.333,2,20.2,0,0,0.01924757281553398,0.003080459770114943,0.02984203296703297,0.03735294117647059,0.0025675675675675674,0.003125,0.003195054945054945,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004513513513513513,0.004825,0.0049510989010989005
1705756251,1.4976567281629756,5.473767516296522,0.17644295584765562,0.21774916794547466,4.979078724870083,1.2958915995721894,0.4422012381123309,0.3302026713858943,0.3167433340965189,0.8515890554060033,0,0.34341766723842876,0.2760343364505616,0.8205549446995647,1.0428127819947928,213229568,88158208,6225920,430510080,100892672,330186752,43606016,4788224,274792448,94298112,4546560,2977792,305180672,8204288,53506048,2542113.275303486,0,863592.3201148392,94922.68149833567,34102.78292363091,0,0,1206688.2530919902,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,2.333,2,20.2,0,0,0.01924757281553398,0.003080459770114943,0.02984203296703297,0.03735294117647059,0.0025675675675675674,0.003125,0.003195054945054945,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004513513513513513,0.004825,0.0049510989010989005
1705756252,1.4976567281629756,5.473767516296522,0.17644295584765562,0.21774916794547466,4.979078724870083,1.2958915995721894,0.4422012381123309,0.3302026713858943,0.3189762468226571,0.8515890554060033,0,0.34341766723842876,0.28221949473395813,0.8205549446995647,1.0428127819947928,213229568,88158208,6225920,430510080,100892672,330186752,43606016,4788224,274792448,94298112,4546560,2977792,305180672,8204288,53506048,2542113.275303486,0,863592.3201148392,94922.68149833567,23934.32085780232,0,0,1206688.2530919902,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,9.067,3.933,24.8,2,2.333,2.333,20.2,0,0,0.01924757281553398,0.003080459770114943,0.02984203296703297,0.03735294117647059,0.0025675675675675674,0.0031176470588235292,0.003195054945054945,0.04184999999999999,0.004744827586206897,0.07921455938697318,0.04747058823529412,0.004513513513513513,0.004811764705882354,0.0049510989010989005
1705756253,1.4976567281629756,5.473767516296522,0.17644295584765562,0.21774916794547466,4.979078724870083,1.2958915995721894,0.4422012381123309,0.28974884496479264,0.3189762468226571,0.8515890554060033,0,0.34341766723842876,0.28840465301735463,0.8205549446995647,1.0428127819947928,213229568,88158208,6225920,430510080,100892672,330186752,43606016,4784128,274792448,94298112,4546560,2977792,305180672,8204288,53506048,2542113.275303486,0,863592.3201148392,78257.54680932364,23934.32085780232,0,0,1206688.2530919902,10,6,5,4,7,16,5,6,3,11,1,3,5,17,9,8.467,3.8,23.4,2.467,2.6,2.6,20.733,0,0,0.01870731707317073,0.003070175438596491,0.03009383378016086,0.037371134020618556,0.0026,0.0030425531914893616,0.0032405405405405404,0.04089473684210526,0.004726315789473684,0.07832669322709164,0.04747422680412371,0.00452,0.004676595744680851,0.005350574712643677
1705756254,1.4976567281629756,5.473767516296522,0.17644295584765562,0.21774916794547466,4.731545601885998,1.2958915995721894,0.4422012381123309,0.28974884496479264,0.3189762468226571,0.8515890554060033,0,0.34341766723842876,0.2945898113007511,0.8205549446995647,0.9092921920690484,213229568,88158208,6225920,430510080,101658624,330186752,43606016,4784128,274792448,94298112,4546560,2977792,305180672,8204288,53506048,2542113.275303486,0,863592.3201148392,78257.54680932364,23934.32085780232,0,0,1052185.2299308174,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,8.467,3.8,23.4,2.467,2.6,2.6,20.733,0,0,0.01870731707317073,0.003070175438596491,0.03009383378016086,0.037371134020618556,0.0026,0.0030425531914893616,0.0032405405405405404,0.04089473684210526,0.004726315789473684,0.07832669322709164,0.04747422680412371,0.00452,0.004676595744680851,0.005350574712643677
1705756255,1.4976567281629756,5.614729315628235,0.17644295584765562,0.21774916794547466,4.731545601885998,1.2958915995721894,0.44109023876404646,0.28974884496479264,0.3189762468226571,0.8515890554060033,0,0.34341766723842876,0.3007749695841476,0.8205549446995647,0.8919119790358019,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274792448,94298112,4546560,2977792,305180672,8204288,53506048,2886864.147088866,0,812584.2696629213,78257.54680932364,23934.32085780232,0,0,1032073.7590459508,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,8.467,3.8,23.4,2.467,2.6,2.6,20.733,0,0,0.01870731707317073,0.003070175438596491,0.03009383378016086,0.037371134020618556,0.0026,0.0030425531914893616,0.0032405405405405404,0.04089473684210526,0.004726315789473684,0.07832669322709164,0.04747422680412371,0.00452,0.004676595744680851,0.005350574712643677
1705756256,1.4976567281629756,5.614729315628235,0.17644295584765562,0.18171383872081362,4.731545601885998,1.3452490673688227,0.44109023876404646,0.37847215125198597,0.3189762468226571,0.8515890554060033,0.00023576009053186516,0.3420908719206843,0.30696012786754423,0.8205549446995647,0.8745317660025552,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274792448,94298112,4546560,2846720,305180672,8204288,53506048,2886864.147088866,0,812584.2696629213,115114.9718957588,23934.32085780232,0,0,1011962.2881610842,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,3.8,24.2,2.467,2.6,2.6,20.733,0,0,0.01835308056872038,0.003070175438596491,0.030983709273182954,0.037371134020618556,0.0026,0.0030425531914893616,0.0032405405405405404,0.03997311827956989,0.004726315789473684,0.07761224489795919,0.04747422680412371,0.00452,0.004676595744680851,0.005350574712643677
1705756257,1.4976567281629756,5.614729315628235,0.15841205943846734,0.18541185073224692,4.731545601885998,1.3452490673688227,0.44109023876404646,0.37847215125198597,0.34145866454688334,0.8515890554060033,0.00023576009053186516,0.3420908719206843,0.3711094970037912,0.8205549446995647,0.8571515529693088,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274796544,94298112,4546560,2846720,305180672,8204288,53506048,2886864.147088866,0,812584.2696629213,115114.9718957588,32559.618441971383,0,0,991850.8172762179,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,4.267,24.2,2.467,2.6,2.6,20.733,0,0,0.01835308056872038,0.003091954022988506,0.030983709273182954,0.037371134020618556,0.0026,0.0030425531914893616,0.0032405405405405404,0.03997311827956989,0.00476551724137931,0.07761224489795919,0.04747422680412371,0.00452,0.004676595744680851,0.005350574712643677
1705756258,1.4976567281629756,5.614729315628235,0.18712664277180005,0.22188072068599954,4.731545601885998,1.3452490673688227,0.4388249123799973,0.37847215125198597,0.34145866454688334,0.8515890554060033,0.00023576009053186516,0.3420908719206843,0.3711094970037912,0.8205549446995647,1.0839619405275647,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274796544,94298112,4546560,2846720,305180672,8204288,53596160,2886864.147088866,0,882739.4039663017,115114.9718957588,32559.618441971383,0,0,1641742.647191579,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,4.267,24.2,2.467,2.6,2.6,20.733,0,0,0.01835308056872038,0.003091954022988506,0.030983709273182954,0.037371134020618556,0.0026,0.0030425531914893616,0.0032405405405405404,0.03997311827956989,0.00476551724137931,0.07761224489795919,0.04747422680412371,0.00452,0.004676595744680851,0.005350574712643677
1705756259,1.4976567281629756,5.614729315628235,0.18712664277180005,0.22188072068599954,4.731545601885998,1.3452490673688227,0.4388249123799973,0.37847215125198597,0.34145866454688334,0.8515890554060033,0.00023576009053186516,0.3420908719206843,0.37110949700379114,0.8205549446995647,1.0839619405275647,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274796544,94298112,4546560,2846720,305180672,8204288,53596160,2886864.147088866,0,882739.4039663017,115114.9718957588,32559.618441971383,0,0,1641742.647191579,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,4.267,24.2,2.467,2.6,2.6,20.733,0,0,0.01835308056872038,0.003091954022988506,0.030983709273182954,0.037371134020618556,0.0026,0.0030425531914893616,0.0032405405405405404,0.03997311827956989,0.00476551724137931,0.07761224489795919,0.04747422680412371,0.00452,0.004676595744680851,0.005350574712643677
1705756260,1.4976567281629756,5.614729315628235,0.18712664277180005,0.22188072068599954,4.731545601885998,1.3452490673688227,0.4388249123799973,0.37847215125198597,0.34145866454688334,0.8515890554060033,0.00023576009053186516,0.3420908719206843,0.37110949700379114,0.8356812179586887,1.0839619405275647,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274796544,94298112,4546560,2846720,305180672,8204288,53596160,2886864.147088866,0,882739.4039663017,115114.9718957588,32559.618441971383,0,0,1641742.647191579,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,4.267,24.2,2.467,2.6,2.6,20.733,0,0,0.01835308056872038,0.003091954022988506,0.030983709273182954,0.037371134020618556,0.0026,0.0030425531914893616,0.00324054054054054,0.03997311827956989,0.00476551724137931,0.07761224489795919,0.04747422680412371,0.0045200000000000014,0.004676595744680851,0.005350574712643669
1705756261,1.4976567281629756,5.614729315628235,0.15720197381520973,0.22188072068599954,4.731545601885998,1.3452490673688227,0.4388249123799973,0.37847215125198597,0.34145866454688334,0.8916893696934517,0.00023576009053186516,0.3420908719206843,0.37110949700379114,0.8356812179586887,1.0839619405275647,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274796544,94298112,4546560,2846720,305180672,8204288,53596160,2886864.147088866,0,882739.4039663017,115114.9718957588,32559.618441971383,0,0,1641742.647191579,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,4.267,24.2,2.467,2.6,2.6,20.733,0,0,0.01835308056872038,0.003091954022988506,0.030983709273182954,0.037371134020618556,0.0026,0.0030425531914893616,0.00324054054054054,0.03997311827956989,0.00476551724137931,0.07761224489795919,0.04747422680412371,0.0045200000000000014,0.004676595744680851,0.005350574712643669
1705756262,1.4976567281629756,5.614729315628235,0.1540831964356797,0.22188072068599954,4.731545601885998,1.3452490673688227,0.4388249123799973,0.37847215125198597,0.34145866454688334,0.8916893696934517,0.00023576009053186516,0.3420908719206843,0.37110949700379114,0.8356812179586887,1.0839619405275647,213229568,88158208,6225920,430510080,101658624,330186752,43610112,4784128,274796544,94298112,4546560,2846720,305180672,8204288,53596160,2886864.147088866,0,882739.4039663017,115114.9718957588,32559.618441971383,0,0,1641742.647191579,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,4.267,24.2,2.467,2.6,2.6,20.733,0,0,0.01835308056872038,0.003091954022988506,0.030983709273182954,0.037371134020618556,0.0026,0.0030425531914893616,0.00324054054054054,0.03997311827956989,0.00476551724137931,0.07761224489795919,0.04747422680412371,0.0045200000000000014,0.004676595744680851,0.005350574712643669
1705756263,1.4976567281629756,5.614729315628235,0.1509644190561497,0.22704819404276794,4.731545601885998,1.1207662344560978,0.4388249123799973,0.37847215125198597,0.34145866454688334,0.8916893696934517,0.00023576009053186516,0.3420908719206843,0.37110949700379114,0.8356812179586887,0.9668619606641843,213229568,88158208,6225920,430514176,101658624,330186752,43610112,4784128,274796544,94298112,4546560,2846720,305180672,8204288,53596160,2886864.147088866,0,882739.4039663017,115114.9718957588,32559.618441971383,0,0,1603877.7526041884,10,6,5,4,8,16,5,6,3,11,1,3,5,17,9,7.933,4.267,24.2,2.467,2.2,2.6,20.733,0,0,0.01835308056872038,0.003091954022988506,0.030983709273182954,0.037371134020618556,0.0023611111111111107,0.0030425531914893616,0.00324054054054054,0.03997311827956989,0.00476551724137931,0.07761224489795919,0.04747422680412371,0.004472222222222222,0.004676595744680851,0.005350574712643669
