time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705732636,0.6118958759274664,2.1138457396130734,0.46879040863722754,26.027294368869104,0.294375304569477,8.272482660650159,0.7050460666194152,4.019918945235292,2.3071754996625793,0.3160825358851683,0.28426388091346927,108572672,44367872,11350016,45121536,43683840,15433728,36347904,10735616,45350912,2961408,8847360,46906.65006866436,0,0,0,0,0,0,24497.607655502394,4,4,9,3,3,24,3,3,4,4,3,13.801,24.601,1.067,74.205,1.133,12.467,12.668,0.867,140.341,18.401,8.734,0,0,0.003046013827257344,0.003232145161413001,0.09642857142857142,0.004019075085100045,0.003,0.04971441364915822,0.003342857142857143,0.0023676017783481663,0.0076258102205905886,0.0029044610938575217,0.0046877327034278975,0.005239415302561769,0.2185,0.045950788821847215,0.0046,0.20863448921154407,0.006583333333333336,0.004539808033861961,0.009814197411492101,0.004580892218771505
1705732637,0.5986984387380613,2.1138457396130734,0.46879040863722754,25.4793715161559,0.294375304569477,8.272482660650159,0.7050460666194152,4.0199189452352915,2.2545390162590904,0.3160825358851683,0.28426388091346927,108572672,44367872,11350016,45121536,43683840,15433728,36347904,10735616,45350912,2961408,8847360,45894.96230870309,0,0,0,0,0,0,24497.607655502394,4,4,9,3,3,24,3,3,4,4,3,13.801,24.601,1.067,74.205,1.133,12,12.668,0.867,140.341,18.401,8.734,0,0,0.003046013827257344,0.003232145161413001,0.09642857142857142,0.004019075085100045,0.003,0.04886361384038336,0.003342857142857143,0.0023676017783481663,0.0076258102205905886,0.0029044610938575217,0.0046877327034278975,0.005239415302561769,0.2185,0.045950788821847215,0.0046,0.20451807611180453,0.006583333333333336,0.004539808033861961,0.009814197411492101,0.004580892218771505
1705732638,0.5855010015486564,2.1138457396130734,0.41324424586501074,24.931448663442705,0.29616839846391674,8.272482660650159,0.7050460666194152,4.0199189452352915,3.006324270954505,0.3160825358851683,0.28426388091346927,108572672,44367872,11550720,45121536,43683840,15433728,36347904,10735616,45318144,2961408,8847360,44883.274548741814,0,0,0,0,0,0,24497.607655502394,4,4,9,3,3,24,3,3,4,4,3,13.801,24.601,1.067,74.205,1.133,12,12.668,0.867,140.341,18.401,8.734,0,0,0.003046013827257344,0.003232145161413001,0.09642857142857142,0.004019075085100045,0.003,0.04886361384038336,0.003342857142857143,0.0023676017783481663,0.0076258102205905886,0.0029044610938575217,0.0046877327034278975,0.005239415302561769,0.2185,0.045950788821847215,0.0046,0.20451807611180453,0.006583333333333336,0.004539808033861961,0.009814197411492101,0.004580892218771505
1705732639,0.5723035643592512,2.1138457396130734,0.41324424586501074,24.383525810729513,0.29616839846391674,8.272482660650159,0.7050460666194152,4.0199189452352915,3.006324270954505,0.3160825358851683,0.28426388091346927,108572672,44367872,11550720,45121536,43683840,15433728,36347904,10735616,45318144,2961408,8847360,43871.58678878054,0,0,0,0,0,0,24497.607655502394,4,4,9,3,3,24,3,3,4,4,3,13.801,24.601,1.067,77.938,0.867,12,12.668,0.867,140.341,18.401,8.734,0,0,0.003046013827257344,0.003232145161413001,0.09642857142857145,0.003930614983613343,0.003,0.04886361384038336,0.003342857142857143,0.0023676017783481663,0.007625810220590588,0.0029044610938575217,0.0046877327034278975,0.00523941530256177,0.21850000000000003,0.040943135436511006,0.0046,0.20451807611180453,0.006583333333333336,0.004539808033861961,0.009814197411492101,0.004580892218771505
1705732640,0.5591061271698463,2.1138457396130734,0.41324424586501074,32.851014638059354,0.29616839846391674,8.272482660650159,0.641500277315585,4.0199189452352915,3.006324270954505,0.3064299579424099,0.20043000000000258,108572672,44367872,11550720,45633536,43683840,15433728,36450304,10735616,45318144,3092480,8847360,42859.89902881928,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,13.801,23.535,1.067,77.938,0.867,12,12.668,0.867,140.341,18.401,8.734,0,0,0.003046013827257344,0.0031809280919989436,0.09642857142857145,0.003930614983613343,0.003,0.04886361384038336,0.003342857142857143,0.0023676017783481663,0.007625810220590588,0.0029044610938575217,0.0046877327034278975,0.0049256705655981,0.21850000000000003,0.040943135436511006,0.0046,0.20451807611180453,0.006583333333333336,0.004539808033861961,0.009814197411492101,0.004580892218771505
1705732641,0.7592531039202135,2.1138457396130734,0.41324424586501074,32.851014638059354,0.29616839846391674,8.272482660650159,0.641500277315585,4.0199189452352915,2.8210000732475367,0.3064299579424099,0.238486927540337,108572672,44367872,11550720,45633536,43683840,15433728,36450304,10735616,45318144,3092480,8847360,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,13.801,23.535,1.067,77.938,0.867,12,12.668,0.867,134.875,18.401,8.734,0,0,0.003046013827257344,0.0031809280919989436,0.09642857142857145,0.003930614983613343,0.003,0.04886361384038336,0.003342857142857143,0.002281752274962249,0.007625810220590588,0.0029044610938575217,0.0046877327034278975,0.0049256705655981,0.21850000000000003,0.040943135436511006,0.0046,0.20451807611180453,0.006583333333333336,0.0045252072760636535,0.009814197411492101,0.004580892218771505
1705732642,0.7592531039202135,1.9223148389337215,0.41324424586501074,32.851014638059354,0.29616839846391674,7.906881205066843,0.641500277315585,4.0199189452352915,2.8210000732475367,0.3064299579424099,0.23375935890178617,108572672,44367872,11550720,45633536,43683840,15433728,36450304,10735616,45318144,3092480,8847360,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,13.801,23.535,1.067,77.938,0.867,12,12.668,0.867,134.875,18.401,8.734,0,0,0.003046013827257344,0.0031809280919989436,0.09642857142857145,0.003930614983613343,0.003,0.04886361384038336,0.003342857142857143,0.002281752274962249,0.007625810220590588,0.0029044610938575217,0.0046877327034278975,0.0049256705655981,0.21850000000000003,0.040943135436511006,0.0046,0.20451807611180453,0.006583333333333336,0.0045252072760636535,0.009814197411492101,0.004580892218771505
1705732643,0.7592531039202135,1.894124931782886,0.41324424586501074,32.851014638059354,0.29616839846391674,7.906881205066843,0.6167978088805315,4.0199189452352915,2.8210000732475367,0.3064299579424099,0.2290317902632353,108572672,44371968,11550720,45633536,43683840,15433728,36450304,10735616,45318144,3092480,8847360,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,13.801,23.535,1.067,77.938,0.867,12,12.668,0.867,134.875,18.401,7.134,0,0,0.003046013827257344,0.0031809280919989436,0.09642857142857145,0.003930614983613343,0.003,0.04886361384038336,0.003342857142857143,0.002281752274962249,0.007625810220590588,0.0029238115072612474,0.0046877327034278975,0.0049256705655981,0.21850000000000003,0.040943135436511006,0.0046,0.20451807611180453,0.006583333333333336,0.0045252072760636535,0.009814197411492101,0.0045847623014522495
1705732644,0.7592531039202135,1.894124931782886,0.41324424586501074,32.851014638059354,0.29616839846391674,7.906881205066843,0.6167978088805315,4.0199189452352915,2.8210000732475367,0.3064299579424099,0.22430422162468439,108572672,44371968,11550720,45633536,43683840,15433728,36450304,10735616,45318144,3092480,8847360,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,13.801,23.535,1.067,77.938,0.867,12,12.668,0.867,134.875,18.401,7.134,0,0,0.003046013827257344,0.0031809280919989436,0.09642857142857145,0.003930614983613343,0.003,0.04886361384038336,0.003342857142857143,0.002281752274962249,0.007625810220590588,0.0029238115072612474,0.0046877327034278975,0.0049256705655981,0.21850000000000003,0.040943135436511006,0.0046,0.20451807611180453,0.006583333333333336,0.0045252072760636535,0.009814197411492101,0.0045847623014522495
1705732645,0.7592531039202135,1.894124931782886,0.41324424586501074,32.851014638059354,0.29616839846391674,7.906881205066843,0.6167978088805315,4.0199189452352915,2.8210000732475367,0.3064299579424099,0.21957665298613357,108572672,44371968,11550720,45633536,43683840,15433728,36450304,10735616,45318144,3092480,8847360,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,13.801,22.868,0.8,77.805,0.6,12,12.668,0.6,135.008,18.401,6.6,0,0,0.003046013827257344,0.003179845753213178,0.09423084812866038,0.003934576670948156,0.003,0.04886361384038336,0.0033030303030303033,0.002281683533481683,0.007625810220590588,0.002922332158313149,0.0046877327034278975,0.004923722355783722,0.21750003703813445,0.04078790541878287,0.0046,0.20451807611180453,0.006200000000000002,0.004526706826800746,0.009814197411492101,0.00458446643166263
1705732646,0.7592531039202135,1.894124931782886,0.41324424586501074,32.851014638059354,0.29616839846391674,7.702153179190906,0.6167978088805315,4.0199189452352915,2.8210000732475367,0.3064299579424099,0.2770545866547963,108572672,44371968,11550720,45633536,43683840,15867904,36450304,10735616,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,13.801,22.868,0.8,77.805,0.6,12,12.668,0.6,135.008,18.401,6.6,0,0,0.003046013827257344,0.003179845753213178,0.09423084812866038,0.003934576670948156,0.003,0.04886361384038336,0.0033030303030303033,0.002281683533481683,0.007625810220590588,0.002922332158313149,0.0046877327034278975,0.004923722355783722,0.21750003703813445,0.04078790541878287,0.0046,0.20451807611180453,0.006200000000000002,0.004526706826800746,0.009814197411492101,0.00458446643166263
1705732647,0.7592531039202135,1.894124931782886,0.41324424586501074,32.851014638059354,0.29616839846391674,7.702153179190906,0.6167978088805315,4.0199189452352915,2.8210000732475367,0.3064299579424099,0.2770545866547963,108572672,44371968,11550720,45633536,43683840,15867904,36450304,10735616,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,80.39,0.6,12,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037988775687203004,0.003,0.04844532234962405,0.0033030303030303033,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03748469485731832,0.0046,0.193447330737145,0.006200000000000002,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732648,0.7592531039202135,1.894124931782886,0.41324424586501074,32.851014638059354,0.29616839846391674,7.702153179190906,0.6167978088805315,3.8511569914554067,2.8210000732475367,0.3064299579424099,0.2770545866547963,108572672,44371968,11550720,45633536,43683840,15867904,36450304,11227136,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,80.39,0.6,12,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037988775687203004,0.003,0.04844532234962405,0.0033030303030303033,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03748469485731832,0.0046,0.193447330737145,0.006200000000000002,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732649,0.7592531039202135,1.894124931782886,0.4077360154686343,32.851014638059354,0.29616839846391674,7.702153179190906,0.6167978088805315,3.8511569914554067,2.8210000732475367,0.3064299579424099,0.2770545866547963,108572672,44371968,11563008,45633536,43683840,15867904,36450304,11227136,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,80.39,0.6,12,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037988775687203004,0.003,0.04844532234962405,0.0033030303030303033,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03748469485731832,0.0046,0.193447330737145,0.006200000000000002,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732650,0.7592531039202135,1.894124931782886,0.34563257116197804,32.3134322497406,0.29616839846391674,7.702153179190906,0.6167978088805315,3.8511569914554067,2.8210000732475367,0.3064299579424099,0.2770545866547963,108572672,44371968,11563008,45633536,43683840,15867904,36450304,11227136,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,16564.218699450015,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,80.39,0.6,12,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037988775687203004,0.003,0.04844532234962405,0.0033030303030303033,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03748469485731832,0.0046,0.193447330737145,0.006200000000000002,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732651,0.7592531039202135,1.894124931782886,0.35262953601165625,32.3134322497406,0.239580489797411,7.702153179190906,0.6167978088805315,3.8511569914554067,2.8210000732475367,0.2951117734724286,0.2770545866547963,108572672,44371968,11563008,45633536,43683840,15867904,36450304,11227136,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,0,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,80.39,0.6,12,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037988775687203004,0.003,0.04844532234962405,0.003322573152740082,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03748469485731832,0.0046,0.193447330737145,0.006399927996159796,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732652,0.7592531039202135,1.894124931782886,0.35962650086133446,32.3134322497406,0.23464434982301244,7.702153179190906,0.6167978088805315,3.8511569914554067,2.8210000732475367,0.2951117734724286,0.2770545866547963,108572672,44371968,11563008,45633536,43683840,15867904,36450304,11227136,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,0,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,80.39,0.6,11.8,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037988775687203004,0.003,0.04769090124530892,0.003322573152740082,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03748469485731832,0.0046,0.17964783583727625,0.006399927996159796,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732653,0.7592531039202135,1.894124931782886,0.4198178909806909,32.3134322497406,0.22970820984861384,7.702153179190906,0.6167978088805315,3.08513193470609,2.8210000732475367,0.2951117734724286,0.2770545866547963,108572672,44371968,11563008,45633536,43683840,15867904,36450304,11227136,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,0,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,80.39,0.6,11.8,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037988775687203004,0.003,0.04769090124530892,0.003322573152740082,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03748469485731832,0.0046,0.17964783583727625,0.006399927996159796,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732654,0.7592531039202135,1.894124931782886,0.4198178909806909,32.03046719883266,0.22477206987421516,7.702153179190906,0.6167978088805315,3.779505910097452,2.8210000732475367,0.2951117734724286,0.2770545866547963,108572672,44371968,11563008,44867584,43683840,15867904,36450304,11227136,45318144,3092480,8658944,90096.78365431617,0,0,0,0,0,0,0,4,4,9,3,3,24,3,3,4,4,3,14.198,21.797,0.533,76.723,0.6,11.8,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.003123503582248564,0.09166666666666667,0.0037762892956144396,0.003,0.04769090124530892,0.003322573152740082,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.004822306448047415,0.21625,0.03617096303638754,0.0046,0.17964783583727625,0.006399927996159796,0.004460074895470854,0.00956342473095192,0.004584415035729684
1705732655,0.7592531039202135,1.894124931782886,0.4198178909806909,32.03046719883266,0.21983592989981657,7.702153179190906,0.5913860597242341,3.779505910097452,2.732178763255778,0.2951117734724286,0.2770545866547963,108572672,44371968,11563008,44867584,43683840,15867904,36265984,11227136,45330432,3092480,8658944,90096.78365431617,0,0,0,0,0,0,0,4,4,9,3,3,24,3,3,4,4,3,14.198,21.131,0.533,76.723,0.6,11.8,11.53,0.6,125.253,15.798,5.866,0,0,0.0030158975412650714,0.0031182440250268513,0.09166666666666667,0.0037762892956144396,0.003,0.04769090124530892,0.003322573152740082,0.002215072347788606,0.007466256983950558,0.002922075178648419,0.004633703239678681,0.0048128392450483325,0.21625,0.03617096303638754,0.0046,0.17964783583727625,0.006399927996159796,0.004460074895470854,0.00956342473095192,0.004584415035729684
