time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705703298,11.99134095562355,1.4418786352982038,0.4883558302162953,0.20424366482818748,5.697602615328728,22.080036314984717,0.34234821428571416,0.08229656986989162,7.483244121751732,0.6224137808701211,0.00010571582153736515,0.29568958452839444,7.1887911784341325,1.0121386760002413,0.581383856845358,396828672,164380672,5058560,862646272,191897600,641363968,82817024,7446528,532426752,183615488,8765440,5898240,589815808,13987840,95072256,1537911.2770205748,,0,658285.7142857143,94066.10489868745,0,,643725.4999328228,21,12,3,7,9,22,11,8,5,22,2,6,9,28,14,6.867,3.267,22,1.4,1.533,1.533,14,0.01631851698228912,0.0031016949152542373,0.030875274122197482,0.04571307821910598,0.002684376100547289,0.007378016698999434,0.0037760082362784876,0.030922032549233265,0.004783050847457627,0.08679664043380403,0.15564309865684378,0.0046520816174656365,0.009678044042541889,0.008587873297769007
1705703299,10.870599260777414,1.4418786352982038,0.4883558302162953,0.1364516840768819,5.697602615328728,22.080036314984717,0.4104627010783099,0.08229656986989162,7.483244121751732,0.5295249999999996,0.0001393214756850835,0.29568958452839444,7.1887911784341325,1.0121386760002413,0.5967914881768104,397336576,164380672,5058560,862646272,191897600,641363968,83030016,7446528,532426752,183615488,8765440,5898240,589815808,13987840,95072256,1537911.2770205748,,0,859819.6924164753,94066.10489868745,0,,660785.2876528281,21,12,3,7,9,22,11,8,5,22,2,6,9,28,14,6.867,3.267,22,1.4,1.533,1.533,14,0.01624105116141907,0.0031016949152542373,0.030938490079365076,0.04563157247722594,0.0026844213302356394,0.007375733657668316,0.003778352965115634,0.03027696965373886,0.004783050847457627,0.0868892116015577,0.1544304400791118,0.004652099367398316,0.0096747447829846,0.008593517231401776
1705703300,10.870599260777414,1.4418786352982038,0.4883558302162953,0.13975421955726555,5.697602615328728,18.649902673451844,0.4104627010783099,0.08229656986989162,7.483244121751732,0.5295249999999996,0.00014285928224501657,0.29568958452839444,6.664613087743287,1.0121386760002413,0.6121991195082627,397336576,164380672,5058560,862646272,191897600,641363968,83030016,7446528,532426752,183615488,8765440,5898240,589996032,13987840,95072256,1537911.2770205748,,0,859819.6924164753,94066.10489868745,0,,677845.0753728335,21,12,3,7,9,22,11,8,5,22,2,6,9,28,14,6.867,3.267,22,1.4,1.533,1.333,14,0.016164310538787464,0.0031016949152542373,0.03099206349206349,0.04555375016384748,0.0026844648665253425,0.00738334326774217,0.0037806728639425764,0.029595714659053283,0.004783050847457627,0.08710727969348661,0.15325871176143926,0.004652116452773863,0.009703626202112351,0.00859907203808505
1705703301,10.870599260777414,1.4418786352982038,0.4883558302162953,0.14305675503764922,5.697602615328728,18.2819020682021,0.4104627010783099,0.08229656986989162,0.9931637809915203,0.5295249999999996,0.00014639708880494963,0.29568958452839444,6.664613087743287,0.8376375337688331,0.6276067508397151,397336576,164380672,5058560,862646272,191897600,641363968,83030016,7446528,532426752,183615488,8765440,5898240,589996032,13987840,95072256,1537911.2770205748,,0,859819.6924164753,37222.74034606992,0,,694904.863092839,21,12,3,7,9,22,11,8,5,22,2,6,9,28,14,6.867,3.267,22,1.4,1.533,1.333,14,0.016088284978396063,0.0031016949152542373,0.03099206349206349,0.0454793671027325,0.0026845068027700368,0.007380347069164713,0.0037829683250960463,0.028875133743860935,0.004783050847457627,0.08710727969348661,0.15212587584722886,0.004652132910227966,0.009699075821488322,0.008604539812470445
1705703302,8.520150406688781,1.4418786352982038,0.4883558302162953,0.14635929051803287,5.697602615328728,8.642420984738377,0.4104627010783099,0.08229656986989162,1.015346355711163,0.5295249999999996,0.0001499348953648827,0.29568958452839444,6.664613087743287,0.8207685558354957,0.6430143821711675,397336576,164380672,5058560,862646272,191897600,641363968,83030016,7446528,532426752,183615488,8765440,5898240,589996032,13987840,95072256,1537911.2770205748,,0,859819.6924164753,38054.12005886234,0,,711964.6508128443,21,12,3,7,9,22,11,8,5,22,2,6,9,28,14,6.867,3.267,22,1.4,1.533,1.333,14,0.016012964532263325,0.0031016949152542373,0.03099206349206349,0.04540820023313712,0.002684547225585318,0.007377464673180526,0.003785239732690377,0.02811172052973708,0.004783050847457627,0.08710727969348661,0.15103002755381964,0.004652148773752039,0.009694698274907832,0.008609922584082089
1705703303,8.520150406688781,1.4418786352982038,0.5442057931884996,0.14966182599841654,5.697602615328728,8.382563494416443,0.4104627010783099,0.08229656986989162,1.0375289304308055,0.5295249999999996,0.0001534727019248157,0.29568958452839444,6.664613087743287,0.8038995779021584,0.6584220135026199,397336576,164380672,5058560,862646272,191897600,641896448,83030016,7446528,532426752,183615488,8765440,5898240,589996032,13987840,95072256,1537911.2770205748,,0,859819.6924164753,38885.499771654744,0,,729024.4385328497,21,12,3,7,9,20,11,8,5,22,2,6,9,28,14,6.867,3.533,22,1.4,1.533,1.333,14,0.015938339436085004,0.003102857142857143,0.03099206349206349,0.04534004537562161,0.002684586215445881,0.007374689716897421,0.00378748746283179,0.02730153902207419,0.004785142857142857,0.08710727969348661,0.1499693844846538,0.004652164074927558,0.009690483898932161,0.008615222319828333
1705703304,8.520150406688781,1.4418786352982038,0.48111111111111104,0.1529643614788002,5.697602615328728,8.382563494416443,0.4104627010783099,0.08229656986989162,1.0597115051504482,0.5295249999999996,0.00015701050848474876,0.29568958452839444,6.664613087743287,0.787030599968821,0.673829644834072,397336576,164380672,5058560,862646272,191897600,641896448,83030016,7446528,532426752,183615488,8765440,5898240,589996032,13987840,95072256,1537911.2770205748,,0,859819.6924164753,39716.87948444715,0,,746084.226252855,21,12,3,7,9,20,11,8,5,22,2,6,9,28,14,6.867,3.533,22,1.4,1.533,1.333,14,0.015869520045087526,0.003102857142857143,0.03099206349206349,0.04527471527565619,0.0026846238472202667,0.007372016303090954,0.003789711883825996,0.026600231142326486,0.004785142857142857,0.08710727969348661,0.14894227695522755,0.004652178843135926,0.009686423737340575,0.008620440926398012
1705703305,8.520150406688781,1.4418786352982038,0.5434006183930474,0.17006625708943252,5.438617064294378,8.382563494416443,0.4104627010783099,0.06983618338684111,1.081894079870091,0.8325137807332186,0.00016054831504468182,0.29568958452839444,3.3426451896754124,0.7701616220354838,0.7026204439821317,397336576,164380672,5058560,862646272,203882496,641896448,83030016,7446528,532426752,184401920,8765440,5898240,589996032,13987840,95092736,1537911.2770205748,,0,859819.6924164753,40548.25919723956,0,,859534.7996595966,21,12,3,7,10,20,11,8,5,22,2,6,9,28,14,8.467,4.2,24.333,1.667,1.533,1.333,16.6,0.01511090332159198,0.0030914301533241395,0.030813060269635963,0.04522653017146513,0.0026846601906506877,0.007369438958370039,0.0036793405035095237,0.02396750267897754,0.004764574275983451,0.08510156610780961,0.1450118065834295,0.004652193105746765,0.009682509477595665,0.008374504950385596
1705703306,8.520150406688781,1.4418786352982038,0.5329438028676952,0.1736528286524511,5.438617064294378,8.382563494416443,0.4104627010783099,0.06846457388900959,1.1040766545897336,0.8325137807332186,0.00016408612160461486,0.2981758383954565,3.3426451896754124,0.7532926441021464,0.7182969958951346,397336576,164380672,5058560,862646272,203882496,641896448,83030016,7446528,532426752,184401920,8765440,5771264,589996032,13987840,95092736,1537911.2770205748,,0,859819.6924164753,41379.63891003197,0,,878712.3542316336,21,12,3,7,10,20,11,8,5,22,2,6,9,28,14,8.467,4.2,24.333,1.667,1.533,1.333,16.6,0.015047666345646703,0.0030914301533241395,0.030813060269635963,0.04515108944623883,0.002684695310784399,0.007367285252298267,0.0036821325027282404,0.023924822361253754,0.004764574275983451,0.08510156610780961,0.14310739973883757,0.004652206888287211,0.00967828650948362,0.00838266546011067
1705703307,8.520150406688781,1.4418786352982038,0.5224869873423428,0.17723940021546963,5.438617064294378,8.382563494416443,0.4104627010783099,0.07938275586942128,1.3309544831785587,0.8325137807332186,0.00016762392816454792,0.2981758383954565,3.3426451896754124,0.736423666168809,0.7339735478081372,397336576,164380672,5058560,862646272,203882496,641896448,83030016,7643136,532426752,184401920,8765440,5771264,589996032,13987840,95092736,1537911.2770205748,,0,859819.6924164753,49882.78276754453,0,,897889.9088036702,21,12,3,7,10,20,11,9,5,22,2,6,9,28,14,8.667,4.2,24.333,1.8,1.8,1.467,17,0.014986545925693921,0.0030914301533241395,0.030813060269635963,0.044517740039096046,0.0025384615384615385,0.007306333060049525,0.00361753679340152,0.023855112731820192,0.004764574275983451,0.08510156610780961,0.09766835972182841,0.004556923076923077,0.009592482914196118,0.008092941941982769
1705703308,8.520150406688781,1.4418786352982038,0.5120301718169904,0.18082597177848822,5.438617064294378,8.382563494416443,0.4104627010783099,0.056704939175369416,1.3309544831785587,0.8325137807332186,0.00017116173472448096,0.2981758383954565,3.3426451896754124,0.7195546882354716,0.74965009972114,397336576,164380672,5058560,862646272,203882496,641896448,83030016,7643136,532426752,184401920,8765440,5771264,589996032,13987840,95092736,1537911.2770205748,,0,859819.6924164753,49882.78276754453,0,,917067.4633757072,21,12,3,7,10,20,11,9,5,22,2,6,9,28,14,8.667,4.2,24.333,1.8,1.8,1.467,17,0.014907928184671581,0.0030914301533241395,0.030813060269635963,0.04414991001378125,0.0025384615384615385,0.007298870555980491,0.0036173600894514233,0.023831974308329097,0.004764574275983451,0.08510156610780961,0.09541601148946655,0.004556923076923077,0.009583585810924913,0.00809232802963001
1705703309,8.520150406688781,1.3591384550144894,0.4778593954311205,0.1844125433415068,5.438617064294378,8.382563494416443,0.4104627010783099,0.057853746522275026,1.3309544831785587,0.8325137807332186,0.00017469954128441405,0.2981758383954565,3.3426451896754124,0.7026857103021343,0.7653266516341428,397336576,164380672,5165056,862646272,203882496,641896448,83030016,7643136,532426752,184401920,8765440,5771264,589996032,13987840,95092736,1707993.4977736943,,0,859819.6924164753,49882.78276754453,0,,936245.0179477441,21,12,5,7,10,20,11,9,5,22,2,6,9,28,14,8.667,4.2,25.8,1.8,1.8,1.467,17,0.014865120115054094,0.0030914301533241395,0.030484328942101818,0.04379568773791338,0.0025384615384615385,0.007269268590584415,0.003610223041565148,0.023826879310611865,0.004764574275983451,0.08306120653388768,0.09457898996100571,0.004556923076923077,0.009534761359886658,0.008037251421851273
1705703310,7.989159991181011,1.3591384550144894,0.4778593954311205,0.21519429378111352,5.438617064294378,8.382563494416443,0.4104627010783099,0.05900255386918063,1.3309544831785587,0.8325137807332186,0.00014750000000000876,0.2981758383954565,3.3426451896754124,0.7929177923581631,0.7810032035471456,397824000,164380672,5165056,862646272,203882496,641896448,83030016,7643136,532426752,184401920,8765440,5771264,589996032,14032896,95092736,1707993.4977736943,,0,859819.6924164753,49882.78276754453,0,,955422.572519781,21,12,5,7,10,20,11,9,5,22,2,6,9,29,14,8.667,4.2,25.8,1.8,1.8,1.467,17,0.014828017717624669,0.0030914301533241395,0.030484328942101818,0.043454331804301374,0.0025384615384615385,0.0072477535532327435,0.0036067458583460346,0.023822443687580325,0.004764574275983451,0.08306120653388768,0.09431354133165769,0.004556923076923077,0.009501959362223105,0.008028100195235787
1705703311,7.989159991181011,1.3591384550144894,0.4778593954311205,0.21519429378111352,4.947574704295498,8.382563494416443,0.4104627010783099,0.06892844081433619,1.3309544831785587,0.8325137807332186,0.00014750000000000876,0.29424912503977074,3.3426451896754124,0.7929177923581631,0.7966797554601484,397824000,164380672,5165056,862646272,203882496,641896448,83030016,7643136,532426752,184401920,8765440,5771264,589996032,14032896,95092736,1707993.4977736943,,0,859819.6924164753,49882.78276754453,0,,974600.1270918178,21,12,5,7,10,20,11,9,5,22,2,6,9,29,14,9.2,4.2,25.8,1.8,1.8,1.467,17,0.014503114892962528,0.0030914301533241395,0.030484328942101818,0.043125153704989386,0.0025384615384615385,0.007241663720985036,0.0036067458583460346,0.023498584876701322,0.004764574275983451,0.08306120653388768,0.09402075795863232,0.004556923076923077,0.00950001963787754,0.008028100195235787
1705703312,7.989159991181011,1.3591384550144894,0.4778593954311205,0.21519429378111352,4.947574704295498,8.382563494416443,0.4104627010783099,0.06892844081433619,1.3309544831785587,0.8325137807332186,0.00017445543263177866,0.29424912503977074,2.9852677645105916,0.7929177923581631,0.8123563073731511,397824000,164380672,5165056,862646272,203882496,641896448,83030016,7643136,532426752,184401920,8765440,5771264,590217216,14032896,95092736,1707993.4977736943,,0,859819.6924164753,49882.78276754453,0,,993777.6816638546,21,12,5,7,10,20,11,9,5,22,2,6,9,29,14,9.2,4.2,25.8,1.8,1.8,1.467,19.4,0.014448840753727389,0.0030914301533241395,0.030484328942101818,0.04280751319600241,0.0025384615384615385,0.007235551423994858,0.0036205719264367905,0.0234907245575878,0.004764574275983451,0.08306120653388768,0.09369618842910825,0.004556923076923077,0.009498072758095482,0.008045191414097198
1705703313,7.989159991181011,1.3591384550144894,0.4778593954311206,0.21519429378111352,4.947574704295498,6.13452971036128,0.4032861697472339,0.06892844081433619,1.3309544831785587,0.8325137807332186,0.00012843956809474813,0.29424912503977074,2.9852677645105916,0.7929177923581631,0.9405931147801657,397824000,164380672,5165056,862646272,203882496,641896448,83140608,7643136,532426752,184401920,8765440,5771264,590217216,14032896,95092736,1707993.4977736943,,0,810852.4870282772,49882.78276754453,0,,1150653.2743222113,21,12,5,7,10,20,11,9,5,22,2,6,9,29,14,9.2,4.2,25.8,1.8,1.8,1.467,19.4,0.01439925868643369,0.0030914301533241395,0.030484328942101818,0.04250081414108999,0.0025384615384615385,0.007229416537727451,0.0036205719264367905,0.023483534483519145,0.004764574275983451,0.08306120653388768,0.09333435931318908,0.004556923076923077,0.009496118683210307,0.008045191414097198
1705703314,7.989159991181011,1.3591384550144894,0.4778593954311206,0.21519429378111352,4.947574704295498,6.13452971036128,0.4032861697472339,0.06892844081433619,1.3309544831785587,0.8325137807332186,0.00012843956809474813,0.29424912503977074,2.9852677645105916,0.7929177923581631,0.9405931147801657,397824000,164380672,5165056,430354432,203882496,641896448,36376576,7643136,532426752,184401920,8765440,5771264,590217216,5611520,95092736,1707993.4977736943,,0,810852.4870282772,49882.78276754453,0,,1150653.2743222113,21,12,5,3,10,20,6,9,5,22,2,6,9,12,14,9.2,4.2,25.8,1.8,1.8,1.467,19.4,0.014368370996705173,0.0030914301533241395,0.030484328942101818,0.04220450077769772,0.0025384615384615385,0.007223258936725857,0.0036205719264367905,0.0234790179823535,0.004764574275983451,0.08306120653388768,0.09292846399205343,0.004556923076923077,0.009494157373261652,0.008045191414097198
1705703315,7.653878692617084,1.3591384550144894,0.4778593954311206,0.21519429378111352,4.947574704295498,6.13452971036128,0.4032861697472339,0.06892844081433619,1.3309544831785587,0.8325137807332186,0.00012843956809474813,0.29424912503977074,2.9852677645105916,0.7929177923581631,0.9405931147801657,397824000,164380672,5165056,430354432,203882496,641896448,36376576,3006464,532426752,184401920,4669440,5771264,590217216,5611520,95092736,1707993.4977736943,,0,810852.4870282772,49882.78276754453,0,,1150653.2743222113,21,12,5,3,10,20,6,4,5,22,1,6,9,12,14,9.2,4.2,25.8,1.8,1.8,2.2,19.4,0.014337312862662493,0.0030914301533241395,0.030484328942101818,0.041985083986771476,0.0025384615384615385,0.00707961753018493,0.0036205719264367905,0.023474476558250898,0.004764574275983451,0.08306120653388768,0.09258391081009723,0.004556923076923077,0.009486770212440777,0.008045191414097198
1705703316,7.653878692617084,1.3591384550144894,0.4778593954311206,0.21519429378111352,4.947574704295498,6.13452971036128,0.4032861697472339,0.06892844081433619,1.0979320813923923,0.8325137807332186,0.00012843956809474813,0.29424912503977074,2.9852677645105916,0.7929177923581631,0.9405931147801657,397824000,164380672,5165056,430354432,203882496,641896448,36376576,3006464,532426752,184401920,4669440,5771264,590217216,5611520,95092736,1707993.4977736943,,0,810852.4870282772,41149.34672958847,0,,1150653.2743222113,21,12,5,3,10,20,6,4,5,22,1,6,9,12,14,9.2,4.2,25.8,1.8,1.8,2.2,19.4,0.014306082869584692,0.0030914301533241395,0.030484328942101818,0.04193549283174035,0.0025384615384615385,0.007067920585161964,0.0036205719264367905,0.023469910004346138,0.004764574275983451,0.08306120653388768,0.0925000069445795,0.004556923076923077,0.00948372686050636,0.008045191414097198
1705703317,7.653878692617084,1.3591384550144894,0.5603383314109956,0.21519429378111352,4.947574704295498,6.13452971036128,0.4032861697472339,0.06892844081433619,1.3946894776567111,0.8325137807332186,0.00012843956809474813,0.29424912503977074,2.9852677645105916,0.7929177923581631,0.9405931147801657,397824000,164380672,5165056,430354432,203882496,641896448,36376576,3006464,532561920,184401920,4669440,2916352,590217216,5611520,95092736,1707993.4977736943,,0,810852.4870282772,31708.308335429934,0,,1150653.2743222113,21,12,5,3,10,20,6,4,5,22,1,3,9,12,14,9.2,4.2,25.8,1.8,1.8,2.2,19.4,0.014274679587050766,0.0030914301533241395,0.030484328942101818,0.04193549283174035,0.0025384615384615385,0.007056139236852739,0.0036205719264367905,0.023465318111478253,0.004764574275983451,0.08306120653388768,0.0925000069445795,0.004556923076923077,0.009480661548230676,0.008045191414097198
