time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705508967,4.832011391954434,2.7861516998311173,0.3218626400389675,29.15480750518537,0.33754501165007395,8.01388853381056,0.8692924390954095,2.907732214553165,2.611037831276553,0.2801145577234922,0.2809237738822139,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7487488,80199.3592025632,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,14.067,25.667,0.733,69.6,0.733,12.733,13.333,0.667,136.667,19.2,8.4,0.004005529128627939,0.0032306321701953624,0.1130542441401653,0.004214681418812805,0.003046552743482486,0.06133828996282527,0.006931107930066228,0.0019321950786255222,0.007410537543066678,0.002983644372090565,0.008631289340819718,0.005187605024898792,0.22261084882803306,0.06317898589429218,0.004683794938268475,0.21645756457564574,0.009650222237214852,0.004409692653860055,0.009626708750517958,0.004615575819175915
1705508968,4.676609561938458,2.7861516998311173,0.3218626400389675,29.730297594607215,0.33754501165007395,8.01388853381056,0.8692924390954095,2.907732214553165,2.611037831276553,0.2801145577234922,0.23905832813560066,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7487488,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,14.6,25.667,0.733,69.6,0.667,12.733,13.333,0.667,136.667,19.2,8.4,0.0038986476693757873,0.0032293968650203317,0.11200479973442391,0.004215020830521421,0.003044769637828553,0.06133828996282527,0.006927359597821871,0.0019321420986843493,0.0074072774482763,0.0029833152870226945,0.008475203483705458,0.005161006965925472,0.22240095994688483,0.06319325452902394,0.004680585348091396,0.21645756457564574,0.009644533124932988,0.004409680990687208,0.009626238782376704,0.00461566802903855
1705508969,4.676609561938458,2.7861516998311173,0.32186264003896736,34.529405365310915,0.33754501165007395,8.01388853381056,0.8692924390954095,2.0265225,2.611037831276553,0.24385528441817345,0.23437626523756375,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7487488,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,26.667,0.733,68.867,0.667,12.733,13.867,0.667,154.867,20.6,8.267,0.0037628857006912144,0.0032369996463106005,0.0965192482070728,0.004144581330741401,0.003044394218688881,0.05837457126170251,0.006923748951882303,0.0019209817914679754,0.007430594514326165,0.002970244457636083,0.008259345910040357,0.005319365140187474,0.21875205199217906,0.059030841662178014,0.004679909593639986,0.21039906795380645,0.009639052989016223,0.004408232661144363,0.009641624290969007,0.004618744656049087
1705508970,4.676609561938458,2.7861516998311173,0.3016107346455846,34.529405365310915,0.33754501165007395,8.01388853381056,0.8692924390954095,2.0265225,2.611037831276553,0.23918670845611525,0.22969420233952687,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7487488,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,28.133,0.733,68.867,0.667,12.733,13.867,0.667,154.867,20.6,8.267,0.0037353142481828245,0.0032086120102151434,0.09555014791408925,0.00414492609807146,0.0030440250434013555,0.05758473054066522,0.006920268542687355,0.0019272947583897052,0.0074302330585338085,0.0029700733197252243,0.00821103157628184,0.004975501618387259,0.21836851826618825,0.059058075730894596,0.00467924507812244,0.20951283919639296,0.009633770522733596,0.004406100241949286,0.009642312704891985,0.004618499957054197
1705508971,4.676609561938458,2.7861516998311173,0.3016107346455846,34.529405365310915,0.33754501165007395,8.01388853381056,0.8692924390954095,2.0265225,2.611037831276553,0.23451813249405706,0.28941623722226917,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,28.133,0.733,68.867,0.667,12.733,13.867,0.667,154.867,20.6,8.267,0.0037154484403723025,0.003208265005933608,0.09436049180833166,0.004145143096255218,0.0030375580158260042,0.056962196366757846,0.00690619521365355,0.0019271156928332759,0.007432432432432433,0.0029686147723705742,0.00817387270536864,0.004974877010680494,0.21787268198850762,0.05910926129582793,0.004667604428486807,0.20861857852235174,0.009609385997725591,0.004405807658868369,0.009645803698435276,0.004615936014237687
1705508972,4.676609561938458,2.7861516998311173,0.3016107346455846,34.529405365310915,0.33754501165007395,8.01388853381056,0.8692924390954095,2.0265225,2.611037831276553,0.22984955653199884,0.2994879328436516,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,28.133,0.733,68.867,0.667,12.733,13.867,0.667,154.867,20.6,8.267,0.003695869111348608,0.0032072179722739745,0.09278584167836805,0.004145083284071756,0.003020891203397407,0.05635075998808408,0.006874687423215743,0.0019268552870929042,0.007432432432432433,0.0029651498166309775,0.008135137428292648,0.004972992350093154,0.21716951162824633,0.05911874625265135,0.0046376041661153325,0.20768392160804927,0.009553586456646312,0.0044054940281375785,0.009645803698435276,0.004610116876520405
1705508973,4.676609561938458,2.7861516998311173,0.3016107346455846,34.529405365310915,0.33754501165007395,8.01388853381056,0.8692924390954095,2.0265225,2.611037831276553,0.22518098056994065,0.2994879328436516,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,28.133,0.733,68.867,0.667,15.067,13.867,0.667,154.867,20.6,8.267,0.003676570108637725,0.0032061719310314046,0.09126545419230943,0.004145305477396262,0.0030044948410507177,0.052047563186520214,0.006844257791190372,0.0019265948925356856,0.007432432432432433,0.0029599448880633936,0.008094723256295542,0.004971109475856528,0.21643487193038913,0.05912822335239838,0.004608090713891292,0.1936239776253086,0.009499696308253373,0.004405180410875693,0.009645803698435276,0.004601732524415958
1705508974,4.676609561938458,2.385340559879579,0.3016107346455846,34.529405365310915,0.33754501165007395,6.651504975653063,0.8692924390954095,2.0265225,2.7744293392349033,0.22051240460788246,0.2994879328436516,95436800,35659776,8667136,38850560,43122688,12267520,28839936,8847360,43761664,2940928,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,69.933,1.267,15.067,13.867,1.133,156.133,21.267,9.2,0.0036575454546890476,0.0032050781250000005,0.07769009578366017,0.004141520768108602,0.003,0.051780415430267075,0.007196987707150852,0.0019483395277609685,0.007417979002624673,0.0029538311910732636,0.008052518619521824,0.004969140625000002,0.20801476669827115,0.05865572704775515,0.0046,0.19248962655601673,0.0143459625,0.004409053143291479,0.009656824146981628,0.0045907662382146525
1705508975,4.676609561938458,2.338904698215727,0.384696041470311,34.529405365310915,0.33754501165007395,6.79073207328157,0.8692924390954095,2.4239923771854226,2.7744293392349033,0.2954325882577003,0.2994879328436516,95436800,35659776,8994816,38850560,43122688,12267520,28839936,8847360,43761664,2945024,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,69.933,1.267,15.067,13.867,1.133,156.133,21.267,9.2,0.0036387893407026,0.0032050781250000005,0.07619138618166511,0.004140971517433782,0.003,0.051780415430267075,0.007164373969129788,0.0019481597862086217,0.007417979002624673,0.0029531147221173158,0.008008401838437028,0.004969140625000002,0.2065351321436403,0.05859691816405234,0.0046,0.19248962655601673,0.013584624999999989,0.004409018336763575,0.009656824146981628,0.004590622944423464
1705508976,4.676609561938458,2.2924688365518753,0.384696041470311,34.529405365310915,0.33754501165007395,6.929959170910076,0.8147856949202675,2.368545648136748,2.7744293392349033,0.2954325882577003,0.2994879328436516,95436800,35659776,8994816,38850560,43122688,12267520,28839936,8847360,43761664,2945024,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,69.933,1.267,15.067,13.867,1.133,156.133,21.267,9.2,0.003620296120715835,0.0032050781250000005,0.07474167122981658,0.0041403501240325135,0.003,0.051780415430267075,0.007122819004822047,0.0019479800234816205,0.007417979002624673,0.002952397751240346,0.007962239952201168,0.004969140625000002,0.20494739804312065,0.05858040201005028,0.0046,0.19248962655601673,0.012522124999999983,0.00440898352613525,0.009656824146981628,0.00459047955024807
1705508977,4.676609561938458,2.2460329748880232,0.384696041470311,34.529405365310915,0.33754501165007395,5.7827975,0.8147856949202675,3.65744324720159,2.7744293392349033,0.3043226245511933,0.2994879328436516,95436800,35659776,8994816,38850560,43122688,12267520,28839936,8970240,43761664,2945024,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,78.2,1.267,15.067,13.867,1.733,156.133,21.267,9.2,0.003602060305937337,0.0032050781250000005,0.07333858702498988,0.0040369942326937466,0.003,0.051780415430267075,0.007314814814814815,0.0019478002395762219,0.007417979002624673,0.002951951951951952,0.007913887380238021,0.004969140625000002,0.20323926890369257,0.050543683148775206,0.0046,0.19248962655601673,0.014750000000000008,0.004408948711405777,0.009656824146981628,0.004590390390390392
1705508978,4.676609561938458,2.6664442493415286,0.384696041470311,34.529405365310915,0.3518850804741956,8.644827276200752,0.8147856949202675,3.65744324720159,2.7744293392349033,0.3043226245511933,0.2994879328436516,95436800,38248448,8994816,38850560,43130880,13172736,28839936,8970240,43761664,2945024,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,78.2,1.267,15.067,13.867,1.733,156.133,21.267,9.2,0.0035840765593155,0.0032050781250000005,0.07197991932909664,0.00403561535947517,0.003,0.051780415430267075,0.007314814814814815,0.001947740469578389,0.007417979002624673,0.002951951951951952,0.007863184388620935,0.004969140625000002,0.20139651105765866,0.05043090264141456,0.0046,0.19248962655601673,0.014750000000000008,0.004408937137086595,0.009656824146981628,0.004590390390390392
1705508979,4.676609561938458,2.6664442493415286,0.384696041470311,34.59988967463058,0.3533703688406096,8.644827276200752,0.8147856949202675,3.65744324720159,2.7744293392349033,0.3043226245511933,0.2994879328436516,95436800,38248448,8994816,38883328,43130880,13172736,28839936,8970240,43761664,2945024,7708672,85806.06117033656,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,78.2,1.267,15.067,13.867,1.733,156.133,21.267,9.2,0.0035663396903308857,0.0032050781250000005,0.07066359190902456,0.004034237737775934,0.003,0.051780415430267075,0.007314814814814815,0.001947740469578389,0.007417979002624673,0.002951951951951952,0.007809955327240418,0.004969140625000002,0.19940255509499558,0.050317606587590144,0.0046,0.19248962655601673,0.014750000000000008,0.004408937137086595,0.009656824146981628,0.004590390390390392
1705508980,3.9581524274035456,2.6664442493415286,0.384696041470311,34.59988967463058,0.3533703688406096,8.644827276200752,0.8147856949202675,3.65744324720159,2.9793975133507913,0.3043226245511933,0.2994879328436516,95436800,38248448,8994816,38883328,43130880,13172736,28839936,8970240,43913216,2945024,7708672,72623.86667287369,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,78.2,1.267,15.067,13.867,1.733,156.133,21.267,9.2,0.0035488446500015905,0.0032050781250000005,0.0693876559499426,0.00403286136589292,0.003,0.051780415430267075,0.007314814814814815,0.001947740469578389,0.007417979002624673,0.002951951951951952,0.0077540065967629315,0.004969140625000002,0.1972379962480353,0.05020379144417569,0.0046,0.19248962655601673,0.014750000000000008,0.004408937137086595,0.009656824146981628,0.004590390390390392
1705508981,2.6870600000000007,2.6664442493415286,0.384696041470311,34.59988967463058,0.3533703688406096,8.644827276200752,0.8147856949202675,3.65744324720159,2.9793975133507913,0.3043226245511933,0.2994879328436516,95436800,38248448,8994816,38883328,43130880,13172736,28839936,8970240,43913216,2945024,7708672,51199.99999999999,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,78.2,1.267,15.067,13.867,1.733,156.133,21.267,9.2,0.0035315865260915165,0.0032050781250000005,0.06832896744659206,0.004031486242126097,0.003,0.051780415430267075,0.007314814814814815,0.001947740469578389,0.007417979002624673,0.002951951951951952,0.007695124295793111,0.004969140625000002,0.1955773863417217,0.050104790419161646,0.0046,0.19248962655601673,0.014750000000000008,0.004408937137086595,0.009656824146981628,0.004590390390390392
1705508982,3.555871940384166,2.6664442493415286,0.384696041470311,34.59988967463058,0.3533703688406096,8.644827276200752,0.6968884681589015,3.65744324720159,2.9793975133507913,0.3043226245511933,0.2994879328436516,97169408,38248448,8994816,38883328,43130880,13172736,28839936,8970240,43913216,2945024,7708672,40423.493402045766,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.4,29.067,1.333,78.2,1.267,15.067,13.867,1.733,156.133,21.267,9.2,0.003525328330206379,0.0032050781250000005,0.0674445088461568,0.004030112364778516,0.003,0.051780415430267075,0.007314814814814815,0.001947740469578389,0.007417979002624673,0.002951951951951952,0.00767279411764706,0.004969140625000002,0.19450000000000003,0.050104790419161646,0.0046,0.19248962655601673,0.014750000000000008,0.004408937137086595,0.009656824146981628,0.004590390390390392
1705508983,4.220035137034435,2.6664442493415286,0.384696041470311,34.59988967463058,0.3533703688406096,8.644827276200752,0.6833087065768971,3.65744324720159,2.9793975133507913,0.3043226245511933,0.2994879328436516,97169408,38248448,8994816,38883328,43130880,13172736,28839936,8970240,43913216,2945024,7708672,47973.76434762239,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.667,29.067,1.333,78.2,1.667,15.067,13.867,1.733,156.133,21.267,9.2,0.0035167286245353156,0.0032050781250000005,0.06680888949052295,0.004028810049343494,0.003,0.051780415430267075,0.007314814814814815,0.001947740469578389,0.007417979002624673,0.002951951951951952,0.007602189781021898,0.004969140625000002,0.19450000000000003,0.050104790419161646,0.0046,0.19248962655601673,0.014750000000000008,0.004408937137086595,0.009656824146981628,0.004590390390390392
1705508984,4.220035137034435,2.6664442493415286,0.42670723461798515,27.522424671488672,0.3533703688406096,8.644827276200752,0.6697289449948928,3.65744324720159,2.9793975133507913,0.3043226245511933,0.3404344114578393,97169408,38248448,8994816,38883328,43130880,13172736,28839936,8970240,43913216,2945024,7708672,47973.76434762239,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.467,28.733,1.6,77.733,1.667,15.067,14.2,1.733,154.867,21,9.467,0.0033711217741986006,0.003187793427230047,0.07179858821919799,0.003879617557583659,0.003,0.04906103286384977,0.007314814814814815,0.0018952045730099096,0.00741875,0.0029582245430809398,0.00680546664323483,0.0049380281690140845,0.20074910010701427,0.04278935185185182,0.0046,0.17678414096916295,0.014750000000000008,0.004391830621646377,0.00964875,0.004591644908616187
1705508985,4.220035137034435,2.6664442493415286,0.42670723461798515,28.084670966338717,0.3533703688406096,8.644827276200752,0.6561491834128882,3.65744324720159,2.9793975133507913,0.30322751222828653,0.3404344114578393,97169408,38248448,8994816,38883328,43130880,13172736,28839936,8970240,43913216,2945024,7708672,47973.76434762239,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.467,27.733,1.6,77.733,1.667,15.067,14.2,1.733,154.867,21,9.467,0.0033525963340275524,0.0031730597680642283,0.07079214468255762,0.003879617557583659,0.003,0.04906103286384977,0.007314814814814815,0.0018949612363913556,0.00741875,0.0029582245430809398,0.006663895640724789,0.004911507582515611,0.19952138797487287,0.04278935185185182,0.0046,0.17678414096916295,0.014750000000000008,0.004391782956708858,0.00964875,0.004591644908616187
1705508986,4.220035137034435,2.6664442493415286,0.42670723461798515,28.646917261188754,0.3533703688406096,8.644827276200752,1.0203947781991918,3.65744324720159,2.9793975133507913,0.30322751222828653,0.3404344114578393,97169408,38248448,8994816,38883328,43130880,13172736,29106176,8970240,43913216,2945024,7708672,47973.76434762239,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.467,27.733,1.6,77.733,1.667,15.067,14.2,1.733,154.867,21,9.467,0.003334358126157128,0.0031730597680642283,0.0697899859082375,0.003879617557583659,0.003,0.04906103286384977,0.007314814814814815,0.0018948977192569953,0.00741875,0.0029582245430809398,0.006509194866913267,0.004911507582515611,0.19823090295531243,0.04278935185185182,0.0046,0.17678414096916295,0.014750000000000008,0.004391770514930639,0.00964875,0.004591644908616187
1705508987,4.220035137034435,2.6664442493415286,0.42670723461798515,29.209163556038796,0.3533703688406096,8.644827276200752,1.0203947781991918,3.65744324720159,2.9793975133507913,0.30322751222828653,0.3404344114578393,97169408,38248448,8994816,38883328,43130880,13172736,29106176,8970240,43913216,2945024,7708672,47973.76434762239,0,0,0,0,0,,4,4,9,4,3,16,3,4,4,4,2,15.467,27.733,1.6,77.733,1.667,15.067,14.2,1.733,154.867,21,9.467,0.0033164005217792268,0.0031730597680642283,0.0687920845918883,0.003879617557583659,0.003,0.04906103286384977,0.007314814814814815,0.0018948977192569953,0.00741875,0.0029582245430809398,0.006339448954203162,0.004911507582515611,0.19687270437611504,0.04278935185185182,0.0046,0.17678414096916295,0.014750000000000008,0.004391770514930639,0.00964875,0.004591644908616187
