time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705684506,0.7046749919948937,2.522470047068903,0.4031268264172998,34.866035333074464,0.3313990892760131,8.526589726610876,0.5201416355066467,2.752204695697176,2.4539434550483734,0.304590928038205,0.2670998055865751,109883392,44695552,11292672,45654016,43950080,16232448,45072384,10567680,45531136,2945024,9031680,58291.52880065465,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,24.467,0.8,78.533,0.867,13,13.2,0.867,147.133,18.733,7.8,0,0,0.003,0.0032566539923954375,0.0675,0.004211902614968439,0.003,0.05072674418604651,0.00315,0.0018320148906468122,0.0075265957446808505,0.002964809384164223,0.004614414414414415,0.005806930693069314,0.207,0.04392473118279568,0.0046,0.21235,0.00487,0.004376081898557468,0.00962352245862884,0.004621114369501466
1705684507,0.7046749919948937,2.522470047068903,0.4031268264172998,34.866035333074464,0.3313990892760131,8.591571664246205,0.5307499512935724,2.8153829957418743,2.504506865891701,0.304590928038205,0.2619180969939747,109883392,44695552,11292672,45654016,43950080,16232448,45072384,10567680,45531136,2945024,9031680,58291.52880065465,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,24.467,0.8,78.533,0.733,13,13.2,0.867,147.133,18.733,7.8,0,0,0.003,0.0032566539923954375,0.0675,0.004211902614968439,0.003,0.05072674418604651,0.00315,0.0018320148906468122,0.0075265957446808505,0.002964809384164223,0.004614414414414415,0.005806930693069314,0.207,0.04392473118279568,0.0046,0.21235000000000007,0.00487,0.004376081898557468,0.00962352245862884,0.004621114369501466
1705684508,0.5986098247167748,2.496336698511753,0.4031268264172998,29.67399842148894,0.3313990892760131,8.591571664246205,0.5413582670804981,2.878561295786573,3.0338046505996545,0.304590928038205,0.2567363884013743,109883392,44695552,11292672,45654016,43950080,16232448,45072384,10567680,45531136,2945024,9031680,34775.84662354763,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,23.933,0.533,78.067,0.467,13,13.2,0.6,146.933,18.733,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031025641025641025,0.0018309268747088963,0.0075265957446808505,0.002964391691394659,0.004614414414414415,0.005826732673267336,0.2060714285714286,0.043602150537634346,0.0046,0.21235000000000007,0.004784615384615385,0.004375873311597578,0.00962352245862884,0.004621364985163204
1705684509,0.6108520437557123,2.496336698511753,0.4031268264172998,33.965097627935464,0.3313990892760131,8.591571664246205,0.6364989472155411,2.941739595831271,3.0338046505996545,0.304590928038205,0.2515546798087739,109883392,44695552,11292672,45654016,43950080,16232448,45072384,10567680,45531136,2945024,9031680,35487.05033930922,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,23.933,0.533,78.067,0.467,13,13.2,0.6,146.933,18.733,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031025641025641025,0.0018309268747088963,0.0075265957446808505,0.002964391691394659,0.004614414414414415,0.005826732673267336,0.2060714285714286,0.043602150537634346,0.0046,0.21235000000000007,0.004784615384615385,0.004375873311597578,0.00962352245862884,0.004621364985163204
1705684510,0.62309426279465,2.496336698511753,0.3810814446163182,28.2882561231464,0.3313990892760131,8.591571664246205,0.6364989472155411,3.00491789587597,3.0338046505996545,0.304590928038205,0.24637297121617346,109883392,44695552,11292672,45654016,43950080,16232448,45072384,10567680,45531136,2945024,9031680,36198.25405507083,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,23.933,0.533,78.067,0.467,13,13.2,0.467,146.933,18.733,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031081029135123835,0.0018309268747088963,0.0075265957446808505,0.002964391691394659,0.004614414414414415,0.005826732673267336,0.2060714285714286,0.04360215053763437,0.0046,0.21235000000000007,0.004794585244322291,0.004375873311597578,0.00962352245862884,0.004621364985163204
1705684511,0.6353364818335877,2.496336698511753,0.3810814446163182,27.722171162680816,0.20530311618291364,8.585854761123045,0.6364989472155411,2.979694019848309,3.0338046505996545,0.2985984726570515,0.24119126262357313,109883392,44695552,11292672,45654016,43950080,15945728,45072384,10764288,45531136,2945024,9031680,36909.45777083243,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,23.933,0.533,78.067,0.467,13,13.2,0.467,146.933,18.733,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031081029135123835,0.0018309268747088963,0.0075265957446808505,0.002964391691394659,0.004614414414414415,0.005826732673267336,0.2060714285714286,0.04360215053763437,0.0046,0.21235000000000007,0.004794585244322291,0.004375873311597578,0.00962352245862884,0.004621364985163204
1705684512,0.7345331423362598,2.496336698511753,0.3810814446163182,27.156086202215217,0.21044256810443152,8.585854761123045,0.6364989472155411,3.0413590221216285,3.0338046505996545,0.2985984726570515,0.2360095540309727,109883392,44695552,11292672,45654016,43950080,15945728,45072384,10764288,45531136,2945024,9031680,42672.22294569605,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,23.933,0.533,78.067,0.467,13,13.2,0.467,146.933,18.733,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031081029135123835,0.0018309268747088963,0.0075265957446808505,0.002964391691394659,0.004614414414414415,0.005826732673267336,0.2060714285714286,0.04360215053763437,0.0046,0.21235000000000007,0.004794585244322291,0.004375873311597578,0.00962352245862884,0.004621364985163204
1705684513,0.7345331423362598,2.496336698511753,0.3810814446163182,26.59000124174963,0.21558202002594945,8.585854761123045,0.6364989472155411,3.103024024394948,3.0338046505996545,0.2985984726570515,0.2308278454383723,109883392,44695552,11292672,45654016,43950080,15945728,45072384,10764288,45531136,2945024,9031680,42672.22294569605,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,23.933,0.533,78.067,0.467,13,13.2,0.467,145.333,18.933,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031081029135123835,0.0017880382775119616,0.007529832935560859,0.002964391691394659,0.004614414414414415,0.005826732673267336,0.2060714285714286,0.04360215053763437,0.0046,0.21235000000000007,0.004794585244322291,0.004369090909090909,0.009630071599045345,0.004621364985163204
1705684514,0.7345331423362598,2.496336698511753,0.3810814446163182,34.02993953471013,0.22072147194746733,8.585854761123045,0.6364989472155411,3.1646890266682672,3.0338046505996545,0.2985984726570515,0.2978985283068881,109883392,44695552,11292672,45203456,43950080,15945728,45072384,10764288,45531136,2945024,9031680,42672.22294569605,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.867,23.933,0.533,78.067,0.467,13,13.2,0.467,145.333,18.933,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031081029135123835,0.0017880382775119616,0.007529832935560859,0.002964391691394659,0.004614414414414415,0.005826732673267336,0.2060714285714286,0.04360215053763437,0.0046,0.21235000000000007,0.004794585244322291,0.004369090909090909,0.009630071599045345,0.004621364985163204
1705684515,0.7345331423362598,2.496336698511753,0.3810814446163182,34.02993953471013,0.2258609238689852,8.585854761123045,0.6364989472155411,3.6999001363991644,2.991672249629521,0.2985984726570515,0.2978985283068881,109883392,44695552,11292672,45203456,43950080,15945728,45072384,10764288,45490176,2945024,9031680,42672.22294569605,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.4,23.933,0.533,78.067,0.467,13,13.2,0.467,145.333,18.933,7.267,0,0,0.003,0.00325763358778626,0.06388888888888888,0.004207938655841227,0.003,0.05072674418604651,0.0031081029135123835,0.0017880382775119616,0.007529832935560859,0.002964391691394659,0.004614501510574018,0.005826732673267336,0.2060714285714286,0.04360215053763437,0.0046,0.21235000000000007,0.004794585244322291,0.004369090909090909,0.009630071599045345,0.004621364985163204
1705684516,0.7345331423362598,2.496336698511753,0.3810814446163182,34.02993953471013,0.24087374461757285,8.585854761123045,0.6364989472155411,3.6999001363991644,2.991672249629521,0.2985984726570515,0.2978985283068881,109883392,44695552,11292672,45203456,43950080,15945728,45072384,10764288,45490176,2945024,9031680,42672.22294569605,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,23.933,0.667,79.2,0.467,13,13.533,0.467,143.6,18.733,7.333,0,0,0.0030030534351145038,0.0032138126773888363,0.071875,0.0041600000000000005,0.003,0.049935897435897436,0.0031081029135123835,0.0017731011127237544,0.007533212560386474,0.002964071856287425,0.0046201526717557255,0.004984862819299906,0.21156250000000007,0.04151069518716585,0.0046,0.20907692307692316,0.004794585244322291,0.004363909046927916,0.00963707729468599,0.004621556886227545
1705684517,0.7345331423362598,2.496336698511753,0.3810814446163182,34.02993953471013,0.24628408456091583,8.585854761123045,0.6364989472155411,3.6999001363991644,2.991672249629521,0.2985984726570515,0.2978985283068881,109883392,44695552,11292672,45203456,43950080,15945728,45072384,10764288,45490176,2945024,9031680,42672.22294569605,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,23.933,0.667,79.2,0.467,13,13.533,0.467,143.6,18.733,7.333,0,0,0.0030030534351145038,0.0032138126773888363,0.071875,0.0041600000000000005,0.003,0.049935897435897436,0.0031081029135123835,0.0017731011127237544,0.007533212560386474,0.002964071856287425,0.0046201526717557255,0.004984862819299906,0.21156250000000007,0.04151069518716585,0.0046,0.20907692307692316,0.004794585244322291,0.004363909046927916,0.00963707729468599,0.004621556886227545
1705684518,0.6402211272301239,2.496336698511753,0.3810814446163182,34.02993953471013,0.25169442450425883,8.585854761123045,0.6364989472155411,3.6999001363991644,2.991672249629521,0.2985984726570515,0.2978985283068881,109883392,44695552,11292672,45203456,43950080,15945728,45072384,10764288,45490176,2945024,9031680,37193.22805342131,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,23.933,0.667,85.133,0.467,14.2,13.533,0.467,143.6,18.733,7.333,0,0,0.0030030534351145038,0.0032138126773888363,0.071875,0.004156690140845071,0.003,0.04942602040816326,0.0031081029135123835,0.0017731011127237544,0.007533212560386474,0.002964071856287425,0.0046201526717557255,0.004984862819299906,0.21156250000000007,0.042433155080213995,0.0046,0.204375,0.004794585244322291,0.004363909046927916,0.00963707729468599,0.004621556886227545
1705684519,0.6279789081911862,2.496336698511753,0.3810814446163182,34.02993953471013,0.25710476444760183,6.166133597526223,0.6364989472155411,3.6999001363991644,2.991672249629521,0.2985984726570515,0.2978985283068881,109883392,44695552,11292672,45203456,43950080,15945728,45072384,10764288,45490176,2945024,9031680,36482.024337659706,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,23.933,0.667,85.133,0.467,14.2,13.533,0.467,143.6,18.733,7.333,0,0,0.0030030534351145038,0.0032138126773888363,0.071875,0.004156690140845071,0.003,0.04942602040816326,0.0031081029135123835,0.0017731011127237544,0.007533212560386474,0.002964071856287425,0.0046201526717557255,0.004984862819299906,0.21156250000000007,0.042433155080213995,0.0046,0.204375,0.004794585244322291,0.004363909046927916,0.00963707729468599,0.004621556886227545
1705684520,0.6157366891522486,2.3112901611450756,0.4106477462437411,33.70330819880731,0.2625151043909448,6.308940897482826,0.6364989472155411,3.6999001363991644,2.991672249629521,0.3036533911672046,0.2978985283068881,109883392,44695552,11456512,45203456,43950080,15945728,45072384,10764288,45490176,3076096,9031680,35770.82062189811,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,26.333,0.667,85.133,0.467,14.2,13.533,0.467,143.6,18.733,7.333,0,0,0.0030030534351145038,0.00321163012392755,0.071875,0.004156690140845071,0.003,0.04942602040816326,0.0031081029135123835,0.0017731011127237544,0.007533212560386474,0.002964071856287425,0.0046201526717557255,0.004980934223069591,0.21156250000000007,0.042433155080213995,0.0046,0.204375,0.004794585244322291,0.004363909046927916,0.00963707729468599,0.004621556886227545
1705684521,0.6034944701133108,1.9268166732142642,0.4073249143745691,33.70330819880731,0.32462039660057884,6.45174819743943,0.5416659082383188,3.6999001363991644,2.991672249629521,0.3036533911672046,0.2978985283068881,109883392,44695552,11456512,45203456,43950080,15945728,45072384,10764288,45490176,3076096,9031680,35059.61690613651,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,26.333,0.667,85.133,0.467,14.2,13.533,0.467,143.6,18.733,7.733,0,0,0.0030030534351145038,0.00321163012392755,0.071875,0.004156690140845071,0.003,0.04942602040816326,0.0031081029135123835,0.0017731011127237544,0.007533212560386474,0.002946902654867257,0.0046201526717557255,0.004980934223069591,0.21156250000000007,0.042433155080213995,0.0046,0.204375,0.004794585244322291,0.004363909046927916,0.00963707729468599,0.004617699115044248
1705684522,0.5912522510743731,1.8882951705285127,0.4073249143745691,33.70330819880731,0.32462039660057884,6.594555497396033,0.5310575924513932,3.691811096894064,2.991672249629521,0.3036533911672046,0.2978985283068881,109883392,44695552,11456512,45203456,43950080,15945728,45072384,10301440,45490176,3076096,9031680,34348.4131903749,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,26.333,0.667,85.133,0.667,14.2,13.533,0.467,143.6,18.733,7.733,0,0,0.0030030534351145038,0.00321163012392755,0.071875,0.004156690140845071,0.003,0.04942602040816326,0.0031081029135123835,0.0017731011127237544,0.007533212560386474,0.002946902654867257,0.0046201526717557255,0.004980934223069591,0.21156250000000007,0.042433155080213995,0.0046,0.204375,0.004794585244322291,0.004363909046927916,0.00963707729468599,0.004617699115044248
1705684523,0.7432816741091056,2.4355788322054237,0.4073249143745691,33.70330819880731,0.32462039660057884,6.737362797352636,0.5204492766644675,3.691811096894064,2.991672249629521,0.3036533911672046,0.2978985283068881,109887488,45039616,11456512,45203456,43950080,15945728,45072384,10301440,45490176,3076096,9031680,71727.5194816566,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,27,1,86.6,1,14.2,13.533,0.8,144.733,18.733,8.4,0,0,0.0030030534351145038,0.0032074215033301616,0.08863636363636362,0.004167915381225211,0.003,0.04942602040816326,0.0031081029135123835,0.0017754707870593917,0.007533212560386474,0.002952662721893491,0.0046201526717557255,0.0049733587059942914,0.21583333333333338,0.04289893617021285,0.0046,0.204375,0.004794585244322291,0.004364365041042976,0.00963707729468599,0.004628402366863906
1705684524,0.7432816741091056,2.4355788322054237,0.4073249143745691,33.70330819880731,0.32462039660057884,6.8801700973092395,0.5870919270511857,3.691811096894064,2.991672249629521,0.3036533911672046,0.2978985283068881,109887488,45039616,11456512,45203456,43950080,15945728,45449216,10301440,45490176,3076096,9031680,71727.5194816566,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,27,1,86.6,1,14.2,13.533,0.8,144.733,18.733,8.4,0,0,0.0030030534351145038,0.0032074215033301616,0.08863636363636362,0.004167915381225211,0.003,0.04942602040816326,0.0031081029135123835,0.0017754707870593917,0.007533212560386474,0.002952662721893491,0.0046201526717557255,0.0049733587059942914,0.21583333333333338,0.04289893617021285,0.0046,0.204375,0.004794585244322291,0.004364365041042976,0.00963707729468599,0.004628402366863906
1705684525,0.7432816741091056,2.4355788322054237,0.4073249143745691,35.054394873160234,0.32462039660057884,7.022977397265843,0.5870919270511857,3.691811096894064,2.991672249629521,0.3036533911672046,0.30495405091370126,109887488,45039616,11456512,45387776,43950080,15945728,45449216,10301440,45490176,3076096,9035776,71727.5194816566,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,27,1,86.6,1,14.2,13.533,0.933,144.733,18.733,8.4,0,0,0.0030030534351145038,0.0032074215033301616,0.08863636363636362,0.00416791538122521,0.003,0.04942602040816326,0.0031142857142857144,0.0017754707870593917,0.007533212560386474,0.002952662721893491,0.0046201526717557255,0.0049733587059942914,0.21583333333333338,0.042898936170212766,0.0046,0.204375,0.004805714285714286,0.004364365041042976,0.00963707729468599,0.004628402366863906
1705684526,0.7688630694204555,2.4355788322054237,0.4073249143745691,35.054394873160234,0.32462039660057884,5.921647500000518,0.5870919270511857,3.691811096894064,2.870274509803982,0.3036533911672046,0.30495405091370126,109887488,45039616,11456512,45387776,43950080,15945728,45449216,10301440,45490176,3076096,9035776,92051.14951569769,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.133,27,1,86.6,1,14.2,13.533,0.933,144.733,18.733,8.4,0,0,0.0030030534351145038,0.0032074215033301616,0.08863636363636362,0.00416791538122521,0.003,0.04942602040816326,0.0031142857142857144,0.0017754707870593917,0.007533212560386474,0.002952662721893491,0.0046201526717557255,0.0049733587059942914,0.21583333333333338,0.042898936170212766,0.0046,0.204375,0.004805714285714286,0.004364365041042976,0.00963707729468599,0.004628402366863906
