time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705741120,1.5824960789741236,6.049233121019112,0.18022268666654315,0.2188303173354309,4.872922507569843,1.696052467597117,0.4087794804912567,0.08738230238345707,0.3468565920531484,0.7910963623002084,0.00017937431091511594,0.24938864286208431,0.3678033287962129,1.037011978251101,1.1676992804410844,213716992,88027136,6070272,430489600,104140800,328847360,44007424,4587520,274669568,95834112,4730880,2842624,294141952,8458240,54079488,1794935.0318471338,0,0,917048.1469405498,35094.78419192459,0,0,1703317.4469675731,11,7,7,4,8,21,9,6,3,11,1,3,6,23,11,8.8,4.133,24.8,2.067,1.933,2,19.267,,0,0,0.018819444444444444,0.0030685714285714288,0.032074780058651026,0.03736413043478261,0.002679012345679012,0.003091954022988506,0.004477321814254859,0.04161458333333333,0.004723428571428572,0.08217465753424659,0.04747282608695652,0.0045358024691358025,0.00476551724137931,0.008868343195266273
1705741121,1.5824960789741236,6.049233121019112,0.18022268666654315,0.2188303173354309,4.256714384695927,1.696052467597117,0.4087794804912567,0.08738230238345707,0.3468565920531484,0.7910963623002084,0.00017569919147373387,0.2547869575514525,0.3678033287962129,1.037011978251101,1.1676992804410844,213716992,88027136,6070272,430489600,104140800,328847360,44007424,4587520,274669568,95834112,4730880,2842624,294141952,8458240,54079488,1794935.0318471338,0,0,917048.1469405498,35094.78419192459,0,0,1703317.4469675731,11,7,7,4,8,21,9,6,3,11,1,3,6,23,11,8.8,4.267,24.8,2.067,2.133,2,19.267,,0,0,0.018819444444444444,0.0030769230769230765,0.032074780058651026,0.03736413043478261,0.0026585365853658534,0.003091954022988506,0.004477321814254859,0.04161458333333333,0.004738461538461538,0.08217465753424659,0.04747282608695652,0.004531707317073171,0.00476551724137931,0.008868343195266273
1705741122,1.5617132539561214,6.049233121019112,0.18022268666654315,0.2188303173354309,4.175499009569764,1.696052467597117,0.4087794804912567,0.08738230238345707,0.3468565920531484,0.7910963623002084,0.0001720240720323518,0.26018527224082055,0.3678033287962129,1.037011978251101,1.0008155916113795,213581824,88027136,6070272,430489600,104140800,328847360,44007424,4587520,274669568,95834112,4730880,2842624,294141952,8458240,54079488,1794935.0318471338,0,0,917048.1469405498,35094.78419192459,0,0,1459884.995171791,12,7,7,4,8,21,9,6,3,11,1,3,6,23,11,8.8,4.267,24.6,2.067,2.133,2,19.267,,0,0,0.018819444444444444,0.0030769230769230765,0.032317927170868344,0.03736413043478261,0.0026585365853658534,0.003091954022988506,0.004477321814254859,0.04161458333333333,0.004738461538461538,0.08190068493150685,0.04747282608695652,0.004531707317073171,0.00476551724137931,0.008868343195266273
1705741123,1.5956780737748022,6.049233121019112,0.18022268666654315,0.2188303173354309,4.0942836344436,1.696052467597117,0.33631469777960366,0.08738230238345707,0.3468565920531484,0.7910963623002084,0.00016834895259096972,0.2655835869301887,0.3678033287962129,1.037011978251101,0.9813539369373615,213581824,88027136,6070272,430489600,104140800,328847360,44007424,4587520,274669568,95834112,4730880,2842624,294141952,8458240,54079488,1794935.0318471338,0,0,500197.89473684214,35094.78419192459,0,0,1431496.3710556647,12,7,7,4,8,21,9,6,3,11,1,3,6,23,11,8.933,4.267,24.6,2.2,2.267,2.133,19.667,,0,0,0.01866197183098591,0.0030769230769230765,0.032317927170868344,0.03736702127659574,0.0026666666666666666,0.0030898876404494386,0.004451063829787234,0.0415625,0.004738461538461538,0.08190068493150685,0.04747340425531915,0.004533333333333333,0.0047617977528089895,0.008856083086053413
1705741124,1.5956780737748022,6.049233121019112,0.1962527964205808,0.2188303173354309,4.013068259317435,1.8760612937476866,0.39634046052631383,0.08738230238345707,0.3468565920531484,0.8105345780657672,0.0001314177129766194,0.2709819016195568,0.3678033287962129,1.0047725067077753,0.9566514914417087,213581824,88027136,6070272,430489600,104140800,328818688,44007424,4587520,274669568,95834112,4730880,2842624,294141952,8458240,54079488,1794935.0318471338,0,238779.1218171598,589473.6842105263,35094.78419192459,0,0,961178.2980724025,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,8.933,4.267,24.6,2.2,2.267,2.2,19.667,,0,0,0.01866197183098591,0.0030769230769230765,0.032317927170868344,0.03736702127659574,0.0026666666666666666,0.0030833333333333333,0.004451063829787234,0.0415625,0.004738461538461538,0.08190068493150685,0.04747340425531915,0.004533333333333333,0.00475,0.008856083086053413
1705741125,1.5956780737748022,6.049233121019112,0.1962527964205808,0.2188303173354309,3.931852884191272,1.8760612937476866,0.33598441406249835,0.08738230238345707,0.3468565920531484,0.8090434263542716,0.0001314177129766194,0.27638021630892506,0.3678033287962129,1.0047725067077753,1.1388042203986017,213581824,88027136,6070272,430489600,104140800,328818688,44007424,4587520,274669568,95834112,4730880,2842624,294141952,8458240,54153216,1794935.0318471338,0,238779.1218171598,499706.6666666667,35094.78419192459,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,8.933,4.267,24.6,2.2,2.267,2.2,19.667,,0,0,0.01866197183098591,0.0030769230769230765,0.032317927170868344,0.03736702127659574,0.0026666666666666666,0.0030833333333333333,0.004451063829787234,0.0415625,0.004738461538461538,0.08190068493150685,0.04747340425531915,0.004533333333333333,0.00475,0.008856083086053413
1705741126,1.5956780737748022,6.049233121019112,0.1962527964205808,0.2188303173354309,3.850637509065108,1.8760612937476866,0.32937873972039317,0.08738230238345707,0.350113133632782,0.8090434263542716,0.0001314177129766194,0.28177853099829314,0.1642966666666723,1.0131656375616405,1.1388042203986017,213581824,88027136,6070272,430489600,104140800,328818688,44007424,4587520,274673664,95834112,4730880,2842624,294141952,8441856,54153216,1794935.0318471338,0,238779.1218171598,489882.10526315786,41498.09192529803,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,8.933,4.267,24.6,2.2,2.267,2.2,19.667,,0,0,0.01866197183098591,0.0030769230769230765,0.032317927170868344,0.03736702127659574,0.0026666666666666666,0.0030833333333333333,0.004451063829787234,0.0415625,0.004738461538461538,0.08190068493150685,0.04747340425531915,0.004533333333333333,0.00475,0.008856083086053413
1705741127,1.5956780737748022,6.049233121019112,0.1962527964205808,0.2188303173354309,4.7227429699062675,1.8760612937476866,0.39499789029535565,0.08738230238345707,0.3480902138353904,0.8090434263542716,0,0.32389888136208794,0.24845637779614926,1.0131656375616405,1.1388042203986017,213581824,88027136,6070272,430489600,109535232,328818688,44023808,4587520,274673664,95834112,4730880,2842624,294141952,8441856,54153216,1794935.0318471338,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,8.933,4.267,24.6,2.2,2.267,2.2,19.667,,0,0,0.01866197183098591,0.0030769230769230765,0.032317927170868344,0.03736702127659574,0.0026666666666666666,0.0030833333333333333,0.004451063829787234,0.0415625,0.004738461538461538,0.08190068493150685,0.04747340425531915,0.004533333333333333,0.00475,0.008856083086053413
1705741128,1.5956780737748022,5.2167242161641925,0.1962527964205808,0.2188303173354309,4.7227429699062675,1.8760612937476866,0.39499789029535565,0.08738230238345707,0.3480902138353904,0.8090434263542716,0,0.32389888136208794,0.25434728506733023,1.0131656375616405,1.1388042203986017,213581824,88027136,6070272,430489600,109535232,328818688,44023808,4587520,274673664,95834112,4730880,2842624,294141952,8441856,54153216,1547912.084019816,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,8.933,4.267,24.6,2.2,2.267,2.2,19.667,,0,0,0.01866197183098591,0.0030769230769230765,0.032317927170868344,0.03736702127659574,0.0026666666666666666,0.0030833333333333333,0.004451063829787234,0.0415625,0.004738461538461538,0.08190068493150685,0.04747340425531915,0.004533333333333333,0.00475,0.008856083086053413
1705741129,1.5956780737748022,5.115903664147208,0.1962527964205808,0.2188303173354309,4.7227429699062675,1.8760612937476866,0.39499789029535565,0.08738230238345707,0.3480902138353904,0.8090434263542716,0,0.32389888136208794,0.26023819233851125,1.0131656375616405,1.1388042203986017,213581824,88027136,6070272,430489600,109535232,328818688,44023808,4587520,274673664,95834112,4730880,2842624,294141952,8441856,54153216,1517996.500155697,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,8.933,4.267,24.6,2.2,2.267,2.2,19.2,,0,0,0.01866197183098591,0.0030769230769230765,0.032317927170868344,0.03736702127659574,0.0026666666666666666,0.0030833333333333333,0.004487499999999999,0.0415625,0.004738461538461538,0.08190068493150685,0.04747340425531915,0.004533333333333333,0.00475,0.008871104815864022
1705741130,1.5956780737748022,5.678927824644888,0.1962527964205808,0.2188303173354309,4.7227429699062675,1.8760612937476866,0.39499789029535565,0.08738230238345707,0.3480902138353904,0.8090434263542716,0,0.32389888136208794,0.2661290996096923,1.0131656375616405,1.1388042203986017,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4587520,274673664,95834112,4730880,2842624,294141952,8441856,54153216,2569413.8005624055,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,4.133,24,2.4,2.267,2.2,19.133,,0,0,0.01876237623762376,0.0030769230769230765,0.03225,0.037368421052631585,0.0026666666666666666,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004738461538461538,0.08211864406779659,0.047473684210526314,0.004533333333333333,0.00475,0.008923287671232877
1705741131,1.5956780737748022,5.678927824644888,0.1962527964205808,0.2188303173354309,4.7227429699062675,1.8760612937476866,0.39499789029535565,0.08738230238345707,0.3480902138353904,0.8090434263542716,0,0.32389888136208794,0.27202000688087336,1.0131656375616405,1.1388042203986017,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4587520,274673664,95834112,4730880,2842624,294141952,8441856,54153216,2569413.8005624055,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,4.133,24,2.4,2.267,2.2,19.133,,0,0,0.01876237623762376,0.0030769230769230765,0.03225,0.037368421052631585,0.0026666666666666666,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004738461538461538,0.08211864406779659,0.047473684210526314,0.004533333333333333,0.00475,0.008923287671232877
1705741132,1.5956780737748022,5.678927824644888,0.1962527964205808,0.2188303173354309,4.637413742722871,1.8760612937476866,0.39499789029535565,0.08738230238345707,0.3480902138353904,0.8090434263542716,0,0.32389888136208794,0.2779109141520544,1.0131656375616405,1.1388042203986017,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4587520,274673664,95834112,4730880,2842624,294141952,8441856,54153216,2569413.8005624055,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,4.133,24,2.4,2.267,2.2,19.133,,0,0,0.01876237623762376,0.0030769230769230765,0.03225,0.037368421052631585,0.0026666666666666666,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004738461538461538,0.08211864406779659,0.047473684210526314,0.004533333333333333,0.00475,0.008923287671232877
1705741133,1.5956780737748022,5.678927824644888,0.1962527964205808,0.21644469280680817,4.637413742722871,1.8760612937476866,0.39499789029535565,0.09068563350415328,0.3480902138353904,0.8090434263542716,0,0.2816543697604377,0.28380182142323546,1.0131656375616405,1.1388042203986017,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4591616,274673664,95834112,4730880,2842624,294141952,8441856,54153216,2569413.8005624055,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,4.133,24,2.4,2.267,2.2,19.133,,0,0,0.01876237623762376,0.0030769230769230765,0.03225,0.037368421052631585,0.0026666666666666666,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004738461538461538,0.08211864406779659,0.047473684210526314,0.004533333333333333,0.00475,0.008923287671232877
1705741134,1.2568083074230363,5.608418581993757,0.1962527964205808,0.21644469280680817,4.637413742722871,1.8760612937476866,0.39499789029535565,0.09068563350415328,0.3480902138353904,0.8090434263542716,0,0.27625605507106954,0.2896927286944165,1.0131656375616405,1.1388042203986017,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4591616,274673664,95834112,4730880,2842624,294141952,8441856,54153216,2757149.8162171734,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,4.133,24,2.4,2.267,2.2,19.133,,0,0,0.01876237623762376,0.0030769230769230765,0.03225,0.037368421052631585,0.0026666666666666666,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004738461538461538,0.08211864406779659,0.047473684210526314,0.004533333333333333,0.00475,0.008923287671232877
1705741135,1.28252700200375,5.608418581993757,0.1962527964205808,0.21644469280680817,4.637413742722871,1.8760612937476866,0.39499789029535565,0.09068563350415328,0.3480902138353904,0.8090434263542716,0,0.2708577403817014,0.35345443627086215,1.0131656375616405,1.1388042203986017,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4591616,274673664,95834112,4730880,2842624,294141952,8441856,54153216,2757149.8162171734,0,238779.1218171598,561687.7637130802,53244.36163528826,0,0,1162559.3879188006,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,4.133,24,2.4,2.267,2.2,19.133,,0,0,0.01876237623762376,0.0030769230769230765,0.03225,0.037368421052631585,0.0026666666666666666,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004738461538461538,0.08211864406779659,0.047473684210526314,0.004533333333333333,0.00475,0.008923287671232877
1705741136,1.3082456965844642,5.608418581993757,0.1962527964205808,0.1807015573484239,4.637413742722871,1.7809943303052467,0.39499789029535565,0.09122816579012061,0.3480902138353904,0.8090434263542716,0,0.2654594256923332,0.35345443627086215,1.0131656375616405,1.1243945287991006,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4591616,274673664,95834112,4730880,2842624,294141952,8441856,54153216,2757149.8162171734,0,349594.58635615435,561687.7637130802,53244.36163528826,0,0,1169331.158238173,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,3.667,24,2.4,2.2,2.2,19.133,,0,0,0.01876237623762376,0.003091428571428572,0.03225,0.037368421052631585,0.0026585365853658534,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004764571428571429,0.08211864406779659,0.047473684210526314,0.004531707317073171,0.00475,0.008923287671232877
1705741137,1.5431216748428334,5.608418581993757,0.1962527964205808,0.17709414580164376,4.637413742722871,1.7809943303052467,0.39499789029535565,0.09122816579012061,0.3480902138353904,0.8090434263542716,0,0.31528839716711987,0.35345443627086215,1.0131656375616405,1.1243945287991006,213581824,87953408,6070272,430489600,109535232,328818688,44023808,4591616,274673664,95834112,4730880,2977792,294141952,8441856,54153216,2757149.8162171734,0,349594.58635615435,561687.7637130802,53244.36163528826,0,0,1169331.158238173,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.4,3.667,22.867,2.4,2.2,2.2,19.133,,0,0,0.01876237623762376,0.003091428571428572,0.03203812316715542,0.037368421052631585,0.0026585365853658534,0.0030833333333333333,0.004587982832618027,0.04260869565217391,0.004764571428571429,0.08196491228070177,0.047473684210526314,0.004531707317073171,0.00475,0.008923287671232877
1705741138,1.3001185890969582,5.608418581993757,0.1962527964205808,0.21104760443438744,4.637413742722871,1.7809943303052467,0.410750030250124,0.09122816579012061,0.3480902138353904,0.6588761151774619,0,0.31528839716711987,0.35345443627086215,1.0392971758664873,1.1243945287991006,213581824,87953408,6070272,430493696,109535232,328818688,44044288,4591616,274673664,95834112,4730880,2977792,294141952,8441856,54153216,2757149.8162171734,0,349594.58635615435,792988.8852396675,53244.36163528826,0,0,1169331.158238173,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.267,3.667,22.867,2.267,2.067,2.067,18.733,,0,0,0.018897058823529413,0.003091428571428572,0.03203812316715542,0.0375,0.002670886075949367,0.0030851063829787236,0.004632385120350109,0.04266304347826086,0.004764571428571429,0.08196491228070177,0.0475,0.004574683544303797,0.0047531914893617026,0.008940217391304347
1705741139,1.2743998945162445,5.608418581993757,0.1962527964205808,0.21104760443438744,4.637413742722871,1.7809943303052467,0.410750030250124,0.09122816579012061,0.3480902138353904,0.6724163812079684,0.0001239203210830962,0.3152883971671198,0.35345443627086215,1.0392971758664873,1.1243945287991006,213581824,87953408,6070272,430493696,109535232,328818688,44044288,4591616,274673664,95834112,4730880,2977792,294141952,8441856,54153216,2757149.8162171734,0,349594.58635615435,792988.8852396675,53244.36163528826,0,0,1169331.158238173,12,7,7,4,8,20,9,6,3,11,1,3,6,23,11,7.267,3.667,22.867,2.267,2.067,2,18.733,,0,0,0.018897058823529413,0.003091428571428572,0.03203812316715542,0.0375,0.002670886075949367,0.0030879120879120877,0.004632385120350109,0.04266304347826086,0.004764571428571429,0.08196491228070177,0.0475,0.004574683544303797,0.0047582417582417574,0.008940217391304347
