time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705734315,1.2808788959871829,5.707343167803301,0.181139528848653,0.21054299829492643,3.5577905431646495,1.4199864283139332,0.4159922649262746,0.08265982905982816,0.32275493923218457,0.8287498369636215,0.00009350579958590372,0.3261545754141959,0.38573734206401933,0.815629042690805,1.0461043333597415,220848128,95465472,6279168,430669824,104357888,331952128,47255552,4603904,248602624,97308672,4644864,2977792,303624192,8290304,59539456,0,2258052.426295949,0,0,910882.2818467488,48409.39980696121,0,0,1671108.2943832683,17,12,6,4,8,17,5,4,3,11,1,3,6,17,8,8.4,3.8,23.4,1.333,1.4,1.667,15.533,0,0,0.019330143540669854,0.0030106382978723405,0.03282142857142857,0.0375,0.0025443037974683547,0.0030842105263157896,0.0032164948453608246,0.04175824175824177,0.0046191489361702125,0.08244408945686903,0.0475,0.004508860759493671,0.004751578947368421,0.004989690721649484
1705734316,1.2808788959871829,5.707343167803301,0.181139528848653,0.21054299829492643,4.34309077666685,1.2829817891959157,0.4159922649262746,0.08265982905982816,0.32275493923218457,0.8287498369636215,0.00009350579958590372,0.3261545754141959,0.38573734206401933,0.815629042690805,1.0461043333597415,220848128,95465472,6279168,430669824,108511232,331952128,47255552,4603904,248602624,97308672,4644864,2977792,303624192,8290304,59539456,0,2258052.426295949,0,0,910882.2818467488,48409.39980696121,0,0,1671108.2943832683,17,12,6,4,8,17,5,4,3,11,1,3,6,17,8,8.4,3.8,23.4,1.333,1.4,1.667,15.533,0,0,0.019330143540669854,0.0030106382978723405,0.03282142857142857,0.0375,0.0025443037974683547,0.0030842105263157896,0.0032164948453608246,0.04175824175824177,0.0046191489361702125,0.08244408945686903,0.0475,0.004508860759493671,0.004751578947368421,0.004989690721649484
1705734317,1.2808788959871829,5.707343167803301,0.181139528848653,0.21054299829492643,4.34309077666685,1.2829817891959157,0.4159922649262746,0.08265982905982816,0.32275493923218457,0.8287498369636215,0.00009350579958590372,0.3261545754141959,0.38573734206401933,0.815629042690805,1.0461043333597415,220848128,95465472,6279168,430669824,108511232,331952128,47255552,4603904,248602624,97308672,4644864,2977792,303624192,8290304,59539456,0,2258052.426295949,0,0,910882.2818467488,48409.39980696121,0,0,1671108.2943832683,17,12,6,4,8,17,5,4,3,11,1,3,6,17,8,8.4,3.8,23.4,1.333,1.4,1.667,15.533,0,0,0.019330143540669854,0.0030106382978723405,0.03282142857142857,0.0375,0.0025443037974683547,0.0030842105263157896,0.0032164948453608246,0.04175824175824177,0.0046191489361702125,0.08244408945686903,0.0475,0.004508860759493671,0.004751578947368421,0.004989690721649484
1705734318,1.2808788959871829,5.707343167803301,0.181139528848653,0.21054299829492643,4.34309077666685,1.2829817891959157,0.4159922649262746,0.08265982905982816,0.32275493923218457,0.8287498369636215,0.00009350579958590372,0.3261545754141959,0.38573734206401933,0.815629042690805,1.0461043333597415,220848128,95465472,6279168,430669824,108511232,331952128,47255552,4603904,248602624,97308672,4644864,2977792,303624192,8290304,59539456,0,2258052.426295949,0,0,910882.2818467488,48409.39980696121,0,0,1671108.2943832683,17,12,6,4,8,17,5,4,3,11,1,3,6,17,8,8.4,4,23.4,1.333,1.4,1.667,14.6,0,0,0.019330143540669854,0.0030108695652173913,0.03282142857142857,0.0375,0.0025443037974683547,0.0030842105263157896,0.003230985915492958,0.04175824175824177,0.004619565217391305,0.08244408945686903,0.0475,0.004508860759493671,0.004751578947368421,0.005170731707317075
1705734319,1.2808788959871829,5.707343167803301,0.181139528848653,0.21054299829492643,4.34309077666685,1.2829817891959157,0.4159922649262746,0.08265982905982816,0.32275493923218446,0.8287498369636215,0.00009350579958590372,0.3261545754141959,0.38573734206401933,0.815629042690805,1.0461043333597415,220848128,95465472,6279168,430669824,108511232,331952128,47255552,4603904,248602624,97308672,4644864,2977792,303624192,8290304,59539456,0,2258052.426295949,0,0,910882.2818467488,48409.39980696121,0,0,1671108.2943832683,17,12,6,4,8,17,5,4,3,11,1,3,6,17,8,8.4,4,24.533,1.333,1.4,1.333,14.6,0,0,0.019330143540669854,0.0030108695652173913,0.0321680790960452,0.0375,0.0025443037974683547,0.003096385542168675,0.003230985915492958,0.04175824175824177,0.004619565217391305,0.08135273972602743,0.0475,0.004508860759493671,0.004773493975903614,0.005170731707317075
1705734320,1.2808788959871829,5.707343167803301,0.181139528848653,0.21054299829492643,4.34309077666685,1.2829817891959157,0.4159922649262746,0.08265982905982816,0.32275493923218446,0.8287498369636215,0.00009350579958590372,0.3261545754141959,0.38573734206401933,0.815629042690805,1.0461043333597415,220848128,95465472,6279168,430669824,108511232,331952128,47255552,4603904,248602624,97308672,4644864,2977792,303624192,8290304,59539456,0,2258052.426295949,0,0,910882.2818467488,48409.39980696121,0,0,1671108.2943832683,17,12,6,4,8,17,5,4,3,11,1,3,6,17,8,8.4,4,24.533,1.333,1.4,1.333,14.6,0,0,0.019330143540669854,0.0030108695652173913,0.0321680790960452,0.0375,0.0025443037974683547,0.003096385542168675,0.003230985915492958,0.04175824175824177,0.004619565217391305,0.08135273972602743,0.0475,0.004508860759493671,0.004773493975903614,0.005170731707317075
1705734321,1.401117411917821,5.707343167803301,0.181139528848653,0.21054299829492643,4.34309077666685,1.7529553367151869,0.41047870407558307,0.08265982905982816,0.32401633359476817,0.8287498369636215,0,0.3261545754141959,0.3731926429938412,0.815629042690805,1.0426604485898283,220852224,95465472,6279168,430669824,108511232,333078528,47263744,4603904,248602624,97308672,4644864,2977792,303628288,8290304,59539456,0,2258052.426295949,0,228166.71640306377,822537.1507258018,66459.34178858272,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,8.4,4,24.533,1.333,1.533,1.333,14.6,0,0,0.019330143540669854,0.0030108695652173913,0.0321680790960452,0.0375,0.0026216216216216216,0.003096385542168675,0.003230985915492958,0.04175824175824177,0.004619565217391305,0.08135273972602743,0.0475,0.004524324324324324,0.004773493975903614,0.005170731707317075
1705734322,1.401117411917821,5.707343167803301,0.17966073228081972,0.21054299829492643,4.34309077666685,1.7529553367151869,0.41047870407558307,0.08265982905982816,0.32401633359476817,0.8287498369636215,0,0.3261545754141959,0.3731926429938412,0.815629042690805,1.0426604485898283,220852224,95465472,6283264,430669824,108511232,333078528,47263744,4603904,248602624,97308672,4644864,2977792,303628288,8290304,59539456,0,2258052.426295949,0,228166.71640306377,822537.1507258018,66459.34178858272,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,8.4,4,24.533,1.333,1.533,1.333,14.6,0,0,0.019330143540669854,0.0030108695652173913,0.0321680790960452,0.0375,0.0026216216216216216,0.003096385542168675,0.003230985915492958,0.04175824175824177,0.004619565217391305,0.08135273972602743,0.0475,0.004524324324324324,0.004773493975903614,0.005170731707317075
1705734323,1.401117411917821,5.707343167803301,0.17966073228081972,0.21054299829492643,4.34309077666685,1.7529553367151869,0.41047870407558307,0.08265982905982816,0.32401633359476817,0.7970563765302437,0,0.21715999999999624,0.3731926429938412,0.815629042690805,1.0426604485898283,220852224,95465472,6283264,430669824,108511232,333078528,47263744,4603904,248602624,97308672,4644864,2977792,303628288,8290304,59539456,0,2258052.426295949,0,228166.71640306377,822537.1507258018,66459.34178858272,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,8.4,4,24.533,1.333,1.533,1.333,14.6,0,0,0.019330143540669854,0.0030108695652173913,0.0321680790960452,0.0375,0.0026216216216216216,0.003096385542168675,0.003230985915492958,0.04175824175824177,0.004619565217391305,0.08135273972602743,0.0475,0.004524324324324324,0.004773493975903614,0.005170731707317075
1705734324,1.401117411917821,5.707343167803301,0.17966073228081972,0.16597415695209117,4.34309077666685,1.7529553367151869,0.41047870407558307,0.08265982905982816,0.32401633359476817,0.7970563765302437,0,0.25801222542426705,0.3697516215788467,0.7792097107437933,1.0426604485898283,220852224,95465472,6283264,430669824,108511232,333078528,47263744,4603904,248602624,97308672,4644864,2977792,303628288,8290304,59539456,0,2258052.426295949,0,228166.71640306377,822537.1507258018,66459.34178858272,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,8.4,4,24.533,1.333,1.533,1.333,14.6,0,0,0.019330143540669854,0.0030108695652173913,0.0321680790960452,0.0375,0.0026216216216216216,0.003096385542168675,0.003230985915492958,0.04175824175824177,0.004619565217391305,0.08135273972602743,0.0475,0.004524324324324324,0.004773493975903614,0.005170731707317075
1705734325,1.401117411917821,5.707343167803301,0.17966073228081972,0.14052749999999392,4.34309077666685,1.7529553367151869,0.41047870407558307,0.08265982905982816,0.2816034955725841,0.7970563765302437,0,0.2528614326205765,0.3697516215788467,0.8114032623960205,1.0426604485898283,220852224,95465472,6283264,430669824,108511232,333078528,47263744,4603904,248602624,97308672,4644864,2977792,303628288,8273920,59539456,0,2258052.426295949,0,228166.71640306377,822537.1507258018,57759.99855773998,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,8.6,4,24.533,1.533,1.733,1.533,15.2,0,0,0.019227941176470587,0.0030108695652173913,0.0321680790960452,0.03763586956521739,0.002616438356164384,0.0030476190476190477,0.0032225352112676057,0.041785714285714294,0.004619565217391305,0.08135273972602743,0.0477445652173913,0.004523287671232877,0.004685714285714286,0.005006329113924057
1705734326,1.401117411917821,5.707343167803301,0.17966073228081972,0.16650367510950248,4.34309077666685,1.7529553367151869,0.41047870407558307,0.08265982905982816,0.27620322334600456,0.7970563765302437,0.00012580008952050068,0.24771063981688596,0.3697516215788467,0.8114032623960205,1.0426604485898283,220852224,95465472,6283264,430669824,108511232,333078528,47263744,4603904,248602624,97308672,4644864,2977792,303628288,8273920,59539456,0,2258052.426295949,0,228166.71640306377,822537.1507258018,56652.34286126359,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,8.6,4,24.533,1.533,1.733,1.533,15.2,0,0,0.019227941176470587,0.0030108695652173913,0.0321680790960452,0.03763586956521739,0.002616438356164384,0.0030476190476190477,0.0032225352112676057,0.041785714285714294,0.004619565217391305,0.08135273972602743,0.0477445652173913,0.004523287671232877,0.004685714285714286,0.005006329113924057
1705734327,1.3498363982244772,5.204312365857645,0.17966073228081972,0.1631941866256818,4.535153299168304,1.7529553367151869,0.41047870407558307,0.08265982905982816,0.27080295111942515,0.7970563765302437,0.00012859760532646486,0.32476842015806695,0.3697516215788467,0.8114032623960205,1.0426604485898283,220852224,95465472,6283264,430669824,110440448,333078528,47263744,4603904,248602624,97308672,4644864,2842624,303628288,8273920,59539456,0,2691444.6095426776,0,228166.71640306377,822537.1507258018,55544.68716478723,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,9.933,4,24.533,1.533,1.733,1.533,15.2,0,0,0.01927536231884058,0.0030108695652173913,0.0321680790960452,0.03763586956521739,0.002616438356164384,0.0030476190476190477,0.0032225352112676057,0.042102272727272724,0.004619565217391305,0.08135273972602743,0.0477445652173913,0.004523287671232877,0.004685714285714286,0.005006329113924057
1705734328,1.3498363982244772,5.82765739710788,0.16750135943447153,0.1985043981931754,4.535153299168304,1.7529553367151869,0.3494057873493959,0.08265982905982816,0.2654026788928457,0.7970563765302437,0.00013139512113242906,0.32476842015806695,0.3697516215788467,0.8114032623960205,1.0426604485898283,220852224,95518720,6283264,430669824,110440448,333078528,47263744,4603904,248602624,97308672,4644864,2842624,303628288,8273920,59539456,0,2487670.7452725247,0,228166.71640306377,779543.1599527416,54437.03146831084,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,9.933,4,24.533,1.533,1.733,1.533,15.2,0,0,0.01927536231884058,0.0030108695652173913,0.0321680790960452,0.03763586956521739,0.002616438356164384,0.0030476190476190477,0.0032225352112676057,0.042102272727272724,0.004619565217391305,0.08135273972602743,0.0477445652173913,0.004523287671232877,0.004685714285714286,0.005006329113924057
1705734329,1.3498363982244774,5.82765739710788,0.16750135943447153,0.1985043981931754,4.535153299168304,1.7529553367151869,0.35625974823531026,0.08265982905982816,0.26000240666626623,0.7970563765302437,0.00013419263693839327,0.32476842015806695,0.3697516215788467,0.8114032623960205,1.0426604485898283,220852224,95518720,6283264,430669824,110440448,333078528,47263744,4603904,248602624,97308672,4644864,2842624,303628288,8273920,59539456,0,2487670.7452725247,0,228166.71640306377,794834.7164198798,53329.375771834464,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,9.933,4,24.533,1.533,1.733,1.533,15.2,0,0,0.01927536231884058,0.0030108695652173913,0.0321680790960452,0.03763586956521739,0.002616438356164384,0.0030476190476190477,0.0032225352112676057,0.042102272727272724,0.004619565217391305,0.08135273972602743,0.0477445652173913,0.004523287671232877,0.004685714285714286,0.005006329113924057
1705734330,1.3498363982244774,5.82765739710788,0.16750135943447153,0.1985043981931754,3.7345240827878428,1.8620397486565718,0.41123765315485744,0.083657975120634,0.25460213443968677,0.7970563765302437,0.00013699015274435745,0.32476842015806695,0.3697516215788467,0.8114032623960205,1.0426604485898283,220852224,95518720,6283264,430669824,110440448,333078528,47263744,4612096,248602624,97308672,4644864,2842624,303628288,8273920,59539456,0,2487670.7452725247,0,326086.8329021068,917493.3880282831,52221.7200753581,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,9.267,3.933,24.467,2.267,1.733,1.533,16.733,0,0,0.01909952606635071,0.0030112994350282485,0.032112068965517236,0.03778089887640449,0.002616438356164384,0.0030476190476190477,0.003218130311614731,0.042134146341463403,0.004620338983050848,0.08131205673758865,0.048005617977528094,0.004523287671232877,0.004685714285714286,0.004992634560906516
1705734331,1.3498363982244774,5.82765739710788,0.16750135943447153,0.1985043981931754,3.810104651609085,1.8620397486565718,0.41123765315485744,0.083657975120634,0.24920186221310728,0.7970563765302437,0.00016785094835785136,0.32476842015806695,0.3697516215788467,0.8114032623960205,1.0426604485898283,220852224,95518720,6283264,430669824,110440448,333078528,47263744,4612096,248602624,97308672,4644864,2842624,303628288,8273920,59539456,0,2487670.7452725247,0,326086.8329021068,917493.3880282831,51114.06437888171,0,0,1728270.0421940929,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,9.267,3.933,24.467,2.267,1.733,1.533,16.733,0,0,0.01909952606635071,0.0030112994350282485,0.032112068965517236,0.03778089887640449,0.002616438356164384,0.0030476190476190477,0.003218130311614731,0.042134146341463403,0.004620338983050848,0.08131205673758865,0.048005617977528094,0.004523287671232877,0.004685714285714286,0.004992634560906516
1705734332,1.3498363982244774,5.82765739710788,0.16750135943447153,0.1985043981931754,3.8856852204303265,1.8620397486565718,0.41123765315485744,0.083657975120634,0.2438015899865278,0.4936185992227527,0.00016785094835785136,0.32476842015806695,0.3697516215788467,0.8114032623960205,0.8423306210674358,220852224,95518720,6283264,430669824,110440448,333078528,47263744,4612096,248602624,97308672,4644864,2842624,303628288,8273920,59539456,0,2487670.7452725247,0,326086.8329021068,917493.3880282831,50006.40868240533,0,0,1396211.7580872008,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,9.267,3.933,24.467,2.267,1.733,1.533,16.733,0,0,0.01909952606635071,0.0030112994350282485,0.032112068965517236,0.03778089887640449,0.002616438356164384,0.0030476190476190477,0.003218130311614731,0.042134146341463403,0.004620338983050848,0.08131205673758865,0.048005617977528094,0.004523287671232877,0.004685714285714286,0.004992634560906516
1705734333,1.3498363982244774,5.82765739710788,0.16750135943447153,0.1985043981931754,4.534834129274501,1.8620397486565718,0.41123765315485744,0.083657975120634,0.23840131775994833,0.5060852894417891,0.00016785094835785136,0.32476842015806695,0.3697516215788467,0.8114032623960205,0.8249529469242721,220852224,95518720,6283264,430669824,110440448,333078528,47263744,4612096,248602624,97308672,4644864,2842624,303628288,8273920,59539456,0,2487670.7452725247,0,326086.8329021068,917493.3880282831,48898.75298592896,0,0,1367407.2573839661,17,12,6,4,8,16,5,4,3,11,1,3,5,17,8,9.267,4.067,24.467,2.267,1.733,1.533,22.533,0,0,0.01909952606635071,0.003011764705882353,0.032112068965517236,0.03778089887640449,0.002616438356164384,0.0030476190476190477,0.00322752808988764,0.042134146341463403,0.004621176470588235,0.08131205673758865,0.048005617977528094,0.004523287671232877,0.004685714285714286,0.00510493827160494
