time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705622829,0.7118953234516188,2.705014122528732,0.455181304813581,29.563873808175394,0.327339257710402,8.002846715328095,0.673018299966483,4.401352626018758,3.074709403280766,0.29156671143426965,0.30151525235718374,112439296,43638784,14438400,46989312,43421696,15753216,40644608,24899584,45756416,3014656,8978432,58830.28840629668,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15.067,27.067,1.267,73.867,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030153374233128838,0.0031217228464419477,0.06666666666666665,0.0034790874524714827,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.004642331288343559,0.004819101123595506,0.19999999999999998,0.026728723404255257,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622830,0.5774894863839533,2.705014122528732,0.39015178645207094,29.563873808175394,0.327339257710402,8.002846715328095,0.673018299966483,4.401352626018758,3.074709403280766,0.29156671143426965,0.28502132014329373,112439296,43638784,14438400,46989312,43421696,15753216,40644608,24899584,45756416,3014656,8978432,47723.12995518787,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15.067,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030153374233128838,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.004642331288343559,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622831,0.5656245643264262,2.705014122528732,0.39015178645207094,29.563873808175394,0.327339257710402,8.002846715328095,0.673018299966483,4.401352626018758,3.074709403280766,0.29156671143426965,0.29900907064510884,112439296,43638784,14438400,46989312,43421696,15753216,40644608,24899584,45756416,3014656,8974336,46742.62514841626,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15.067,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030153374233128838,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.004642331288343559,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622832,0.5537596422688991,2.6577467998632374,0.39015178645207094,29.563873808175394,0.327339257710402,8.002846715328095,0.5706783894754686,4.401352626018758,3.074709403280766,0.29156671143426965,0.29900907064510884,112439296,43638784,14438400,46989312,43421696,15753216,40644608,24899584,45756416,3014656,8974336,45762.12034164464,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15.067,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030153374233128838,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.004642331288343559,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622833,0.5418947202113723,2.6577467998632374,0.3901517864520709,29.563873808175394,0.327339257710402,8.002846715328095,0.5594614178093604,4.401352626018758,3.074709403280766,0.29156671143426965,0.29900907064510884,112439296,43638784,14438400,46989312,43421696,15753216,40644608,24899584,45756416,3014656,8974336,44781.61553487303,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.867,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030123266563944527,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.00464191063174114,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622834,0.5300297981538453,2.6577467998632374,0.3901517864520709,29.563873808175394,0.327339257710402,8.002846715328095,0.6997677992715973,4.401352626018758,3.074709403280766,0.29156671143426965,0.29900907064510884,112439296,43638784,14438400,46989312,43421696,15753216,41066496,24899584,45756416,3014656,8974336,43801.11072810143,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.867,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030123266563944527,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.00464191063174114,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622835,0.5181648760963183,2.6577467998632374,0.3901517864520709,29.563873808175394,0.327339257710402,8.002846715328095,0.6794553085507817,4.358423036185054,3.0444418171604855,0.29156671143426965,0.29900907064510884,112439296,43638784,14438400,46989312,43421696,15753216,41066496,24899584,45756416,3014656,8974336,42820.605921329814,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.867,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030123266563944527,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.00464191063174114,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622836,0.557891995223154,2.6577467998632374,0.408004625735818,23.920992577847446,0.327339257710402,8.002846715328095,0.6794553085507817,4.358423036185054,3.0444418171604855,0.29156671143426965,0.29900907064510884,112439296,43638784,14442496,46989312,43421696,15753216,41066496,24899584,45756416,3014656,8974336,0,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.867,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.733,0,0,0,0.0030123266563944527,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0034848484848484847,0.002243080883930487,0.007584375,0.00291358024691358,0.00464191063174114,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.0074375000000000005,0.004453422012443683,0.009721875,0.004582716049382716
1705622837,0.5448080708051107,2.6577467998632374,0.408004625735818,23.428261347711192,0.327339257710402,8.002846715328095,0.6794553085507817,4.358423036185054,3.0657594569629523,0.29156671143426965,0.29900907064510884,112439296,43638784,14442496,46989312,43421696,15753216,41066496,24899584,45809664,3014656,8974336,0,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.867,27.467,1.267,80.733,1.2,14.267,14.267,1.133,156.133,20.6,8.867,0,0,0,0.0030123266563944527,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.043875000000000004,0.0035625,0.002243080883930487,0.007584375,0.0028687499999999998,0.00464191063174114,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.14613207547169826,0.007722222222222223,0.004453422012443683,0.009721875,0.0045737500000000006
1705622838,0.5317241463870674,2.6577467998632374,0.408004625735818,22.935530117574935,0.327339257710402,8.002846715328095,0.6794553085507817,4.358423036185054,3.0657594569629523,0.29156671143426965,0.29900907064510884,112439296,43638784,14442496,46989312,43421696,15753216,41066496,24899584,45809664,3014656,8974336,0,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.867,27.467,1.267,80.733,1.2,13.733,14.267,1.133,156.133,20.6,8.867,0,0,0,0.0030123266563944527,0.0031192917054986024,0.06666666666666665,0.0034685972169988715,0.003,0.04398702594810379,0.0035625,0.002243080883930487,0.007584375,0.0028687499999999998,0.00464191063174114,0.004814725069897484,0.19999999999999998,0.02564864864864858,0.0046,0.13790000000000002,0.007722222222222223,0.004453422012443683,0.009721875,0.0045737500000000006
1705622839,0.5186402219690243,2.6577467998632374,0.408004625735818,15.459656666668403,0.3236790319264502,8.002846715328095,0.6794553085507817,4.358423036185054,3.0657594569629523,0.29156671143426965,0.29900907064510884,112439296,43638784,14442496,46989312,43421696,15753216,41066496,24899584,45809664,3014656,8974336,0,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,27.2,1.067,82.8,1.2,13.733,13.733,1.133,153.467,20.2,8.933,0,0,0,0.0030215384615384614,0.0031,0.07916666666666668,0.0034611973392461195,0.003,0.04450301204819277,0.0035625,0.002260331445353471,0.00757020757020757,0.0028731117824773414,0.0046584615384615375,0.0047799999999999995,0.21,0.024836956521739208,0.0046,0.13237931034482753,0.007722222222222223,0.004457436542899098,0.009694749694749694,0.004574622356495468
1705622840,0.7240554861499484,2.8848343531819793,0.408004625735818,15.459656666668403,0.3236790319264502,8.002846715328095,0.6794553085507817,4.358423036185054,3.0657594569629523,0.29156671143426965,0.29900907064510884,112443392,43638784,14442496,46989312,43421696,15753216,41066496,24899584,45809664,3014656,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,27.2,1.067,82.8,1.2,13.733,13.733,1.133,153.467,20.2,8.933,0,0,0,0.0030215384615384614,0.0031,0.07916666666666668,0.0034611973392461195,0.003,0.04450301204819277,0.0035625,0.002260331445353471,0.00757020757020757,0.0028731117824773414,0.0046584615384615375,0.0047799999999999995,0.21,0.024836956521739208,0.0046,0.13237931034482753,0.007722222222222223,0.004457436542899098,0.009694749694749694,0.004574622356495468
1705622841,0.7240554861499484,2.8848343531819793,0.408004625735818,15.459656666668403,0.3236790319264502,8.002846715328095,0.6794553085507817,4.358423036185054,3.0657594569629523,0.29156671143426965,0.29900907064510884,112443392,43638784,14442496,46989312,43421696,15753216,41066496,24899584,45809664,3014656,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,27.2,1.067,82.8,1.2,13.733,13.733,1.133,153.467,20.2,8.933,0,0,0,0.0030215384615384614,0.0031,0.07916666666666668,0.0034611973392461195,0.003,0.04450301204819277,0.0035625,0.002260331445353471,0.00757020757020757,0.0028731117824773414,0.0046584615384615375,0.0047799999999999995,0.21,0.024836956521739208,0.0046,0.13237931034482753,0.007722222222222223,0.004457436542899098,0.009694749694749694,0.004574622356495468
1705622842,0.7240554861499484,2.8848343531819793,0.408004625735818,15.459656666668403,0.32663446306690147,8.002846715328095,0.6794553085507817,3.766270733066035,3.0657594569629523,0.29156671143426965,0.29900907064510884,112443392,43638784,14442496,46989312,43417600,15753216,41066496,24899584,45809664,3014656,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,27.2,1.067,82.8,1,13.733,13.733,1.133,155.2,20.2,8.933,0,0,0,0.0030215384615384614,0.0031,0.07916666666666668,0.0034611973392461195,0.003,0.04450301204819277,0.0035625,0.0021936575052854115,0.00757020757020757,0.0028731117824773414,0.0046584615384615375,0.0047799999999999995,0.21,0.024836956521739208,0.0046,0.13237931034482753,0.007722222222222223,0.004444143763213531,0.009694749694749694,0.004574622356495468
1705622843,0.7240554861499484,2.8848343531819793,0.408004625735818,31.345700239808906,0.32663446306690147,8.002846715328095,0.6794553085507817,3.6936303491296165,3.065759456962952,0.24903522731132727,0.29900907064510884,112443392,43638784,14442496,47026176,43417600,15753216,41066496,24899584,45809664,3014656,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,26.8,0.867,81.933,0.8,13.733,13.733,0.933,154.533,20.2,8.533,0,0,0,0.0030215384615384614,0.003097737556561086,0.08666666666666667,0.0034656826568265683,0.003,0.04450301204819277,0.0036060606060606066,0.0021988230348886084,0.007559952038369304,0.002874626865671642,0.0046584615384615375,0.004775927601809955,0.21294117647058827,0.025373711340206204,0.0046,0.13237931034482753,0.007850000000000001,0.0044458175704077335,0.009694244604316548,0.004574925373134329
1705622844,0.7240554861499484,2.8848343531819793,0.408004625735818,31.345700239808906,0.32663446306690147,8.287444527751177,0.6794553085507817,3.620989965193199,3.065759456962952,0.2980863507353491,0.29900907064510884,112443392,43638784,14442496,47026176,43417600,16076800,41066496,24899584,45809664,3018752,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,26.8,0.867,81.933,0.8,13.733,13.733,0.933,154.533,20.2,8.533,0,0,0,0.0030215384615384614,0.003097737556561086,0.08666666666666667,0.0034656826568265683,0.003,0.04450301204819277,0.0036060606060606066,0.0021988230348886084,0.007559952038369304,0.002874626865671642,0.0046584615384615375,0.004775927601809955,0.21294117647058827,0.025373711340206204,0.0046,0.13237931034482753,0.007850000000000001,0.0044458175704077335,0.009694244604316548,0.004574925373134329
1705622845,0.7240554861499484,3.0078632478631606,0.408004625735818,31.345700239808906,0.32663446306690147,8.287444527751177,0.6794553085507817,3.5483495812567813,3.065759456962952,0.2980863507353491,0.31201222801654854,112443392,43667456,14442496,47026176,43417600,16076800,41066496,24899584,45809664,3018752,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,27,0.867,79.8,0.8,13.733,13.733,0.933,154.533,20.2,8.533,0,0,0,0.0030215384615384614,0.0030902654867256637,0.08666666666666667,0.0034872912127814092,0.003,0.04450301204819277,0.0036060606060606066,0.0021988230348886084,0.007559952038369304,0.002874626865671642,0.0046584615384615375,0.004762477876106195,0.21294117647058827,0.02541273584905663,0.0046,0.13237931034482753,0.007850000000000001,0.0044458175704077335,0.009694244604316548,0.004574925373134329
1705622846,0.7240554861499484,3.0078632478631606,0.408004625735818,31.345700239808906,0.32663446306690147,8.287444527751177,0.6794553085507817,4.452392857746121,3.065759456962952,0.2980863507353491,0.31201222801654854,112443392,43667456,14442496,47026176,43417600,16076800,41066496,24801280,45809664,3018752,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,27,0.867,79.8,0.8,13.733,13.733,0.933,154.533,20.2,8.533,0,0,0,0.0030215384615384614,0.0030902654867256637,0.08666666666666667,0.0034872912127814092,0.003,0.04450301204819277,0.0036060606060606066,0.0021988230348886084,0.007559952038369304,0.002874626865671642,0.0046584615384615375,0.004762477876106195,0.21294117647058827,0.02541273584905663,0.0046,0.13237931034482753,0.007850000000000001,0.0044458175704077335,0.009694244604316548,0.004574925373134329
1705622847,0.7240554861499484,3.00786324786316,0.408004625735818,31.345700239808906,0.32663446306690147,8.287444527751177,0.6794553085507817,4.57952002627742,3.065759456962952,0.2980863507353491,0.31201222801654854,112443392,43667456,14442496,47026176,43417600,16076800,41066496,24801280,45809664,3018752,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.933,27,0.867,79.8,0.8,13.733,13.733,0.933,154.533,20.2,8.533,0,0,0,0.0030215384615384614,0.0030902654867256637,0.08666666666666667,0.0034872912127814092,0.003,0.04450301204819277,0.0036060606060606066,0.0021988230348886084,0.007559952038369304,0.002874626865671642,0.0046584615384615375,0.004762477876106195,0.21294117647058827,0.02541273584905663,0.0046,0.13237931034482753,0.007850000000000001,0.0044458175704077335,0.009694244604316548,0.004574925373134329
1705622848,0.7240554861499484,3.00786324786316,0.408004625735818,31.345700239808906,0.32663446306690147,8.287444527751177,0.6794553085507817,4.57952002627742,3.065759456962952,0.2980863507353491,0.31201222801654854,112443392,43667456,14442496,47026176,43417600,16076800,41066496,24801280,45809664,3018752,8974336,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15.533,27,0.867,79.8,0.8,13.733,13.733,0.933,154.533,20.2,8.533,0,0,0,0.003015174506828528,0.0030902654867256637,0.08666666666666667,0.0034872912127814092,0.003,0.04450301204819277,0.0036060606060606066,0.0021988230348886084,0.007559952038369304,0.002874626865671642,0.0046515933232169964,0.004762477876106195,0.21294117647058827,0.02541273584905663,0.0046,0.13237931034482753,0.007850000000000001,0.0044458175704077335,0.009694244604316548,0.004574925373134329
1705622849,0.7240554861499484,3.00786324786316,0.39470567140641777,31.345700239808906,0.32663446306690147,8.287444527751177,0.6794553085507817,4.57952002627742,3.065759456962952,0.2980863507353491,0.3030406910309324,112443392,43667456,14442496,47026176,43417600,16076800,41066496,24801280,45809664,3018752,8978432,52935.85490888725,0,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15.533,27,0.867,79.8,0.8,13.733,13.733,0.933,154.533,20.2,8.533,0,0,0,0.003015174506828528,0.0030902654867256637,0.08666666666666667,0.0034872912127814092,0.003,0.04450301204819277,0.0036060606060606066,0.0021988230348886084,0.007559952038369304,0.002874626865671642,0.0046515933232169964,0.004762477876106195,0.21294117647058827,0.02541273584905663,0.0046,0.13237931034482753,0.007850000000000001,0.0044458175704077335,0.009694244604316548,0.004574925373134329
