time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705844868,23.266680661684433,1.5700601588726029,0.20530164177358343,0.12803199186645525,4.116367233841619,17.121295623497833,0.3821297370456303,0.05686237441935831,5.258983044706915,1.278986743578141,0.00012283527990333983,0.2629977770720864,7.099976881953474,0.6490434358223524,0.8798521893966953,219373568,69574656,4632576,430690304,88145920,319102976,35979264,2646016,280227840,91787264,4816896,2912256,293974016,5451776,35155968,,2409652.0091733974,0,326682.13457076566,118716.03506992247,71643.96722465187,,1137146.0299833424,11,5,6,4,10,19,8,3,3,11,1,3,6,12,7,9.933,4.8,26.533,1.467,2.667,0,24.6,0,0,0.017485338562944003,0.0031567258763542565,0.028517657823710504,0.07931120260765137,0.002841290188564759,2.5,0.003199836050158604,0.03492187634632286,0.0048821065774376626,0.07680923022138317,1.4779899999999975,0.005629088938126901,4.5,0.004959704890285487
1705844869,19.74842893835617,1.5700601588726029,0.20530164177358343,0.13095254066772785,4.0307945449381215,17.121295623497833,0.3821297370456303,0.05686237441935831,6.40156308892979,1.3111495646709879,0.00012283527990333983,0.2629977770720864,5.911486873313147,0.6490434358223524,0.8798521893966953,197898240,69574656,4632576,430690304,88145920,319102976,35979264,2646016,280227840,91787264,4816896,2912256,294146048,5451776,35155968,,2409652.0091733974,0,326682.13457076566,118058.66572068376,73445.60599205749,,1137146.0299833424,9,5,6,4,10,19,8,3,3,11,1,3,7,12,7,9.933,4.8,26.533,1.467,2.667,0,24.6,0,0,0.017470619561398663,0.003156453819539997,0.028557848122014298,0.0774552388164656,0.0028392419491982766,2.5,0.0032000541491123084,0.03464486655835513,0.004881616875171995,0.07697937514222564,1.247989999999997,0.005613133439146137,4.5,0.004960097468402156
1705844870,19.74842893835617,1.4368134692828374,0.20530164177358343,0.13387308946900045,3.9452218560346237,17.121295623497833,0.3821297370456303,0.05686237441935831,6.40156308892979,1.3433123857638347,0.00012283527990333983,0.2629977770720864,5.911486873313147,0.6490434358223524,0.8798521893966953,197898240,69615616,4632576,430690304,88145920,319102976,35979264,2646016,280227840,91787264,4816896,2912256,294146048,5451776,35155968,,2044314.9687259018,0,326682.13457076566,118058.66572068376,75247.24475946314,,1137146.0299833424,9,5,6,4,10,19,8,3,3,11,1,3,7,12,7,9.933,4.8,26.533,1.467,2.667,0,24.6,0,0,0.01745662417398191,0.0031561922310105444,0.0285976250118469,0.07578975727408013,0.002837339318402819,2.5,0.003200261105426948,0.03438147385644627,0.00488114601581898,0.07714785352660816,1.01799,0.005598242278700546,4.5,0.004960469989768506
1705844871,19.74842893835617,1.4368134692828374,0.20530164177358343,0.13679363827027308,3.8596491671311255,25.525091983498715,0.3821297370456303,0.05686237441935831,6.40156308892979,1.3754752068566816,0.00012283527990333983,0.25700600607065194,5.911486873313147,0.6490434358223524,0.8798521893966953,197898240,69615616,4632576,430690304,88145920,319102976,35979264,2646016,280227840,91787264,4816896,2916352,294146048,5451776,35155968,,2044314.9687259018,0,326682.13457076566,118058.66572068376,77048.88352686875,,1137146.0299833424,9,5,6,4,10,19,8,3,3,11,1,3,7,12,7,8.333,4.8,26.533,2.933,2.8,1.467,25,0,0,0.01670602604006469,0.003155940517968059,0.028636994839219873,0.06347850784128682,0.002716004683696422,0.008594385563625477,0.0031804964494757796,0.031465726516965636,0.004880692932342506,0.0773146897403033,0.9819316666666669,0.004761411887961051,0.45455522912047314,0.004924893609056403
1705844872,19.74842893835617,1.4368134692828374,0.20530164177358343,0.13971418707154565,3.774076478227629,25.525091983498715,0.41074316434221264,0.06768971535174823,6.40156308892979,1.4076380279495282,0.00012283527990333983,0.25700600607065194,5.911486873313147,0.6490434358223524,0.8798521893966953,197898240,69615616,4632576,430690304,88145920,319102976,36409344,2846720,280227840,91787264,4816896,2916352,294146048,5451776,35155968,,2044314.9687259018,0,740018.0668473351,118058.66572068376,78850.52229427439,,1137146.0299833424,9,5,6,4,10,19,8,3,3,11,1,3,7,12,7,8.333,4.8,26.533,2.933,2.8,1.467,25,0,0,0.016687110803306208,0.003153165531643808,0.028675963820920396,0.06121858658896116,0.002714731760889832,0.008591955392229,0.0031805393037085523,0.031157200768788938,0.004875697956958853,0.07747990767639718,0.910265,0.004760769365020582,0.45896973090120946,0.004924970746675393
1705844873,19.74842893835617,1.4368134692828374,0.20530164177358343,0.14263473587281825,4.1639354637635835,25.525091983498715,0.41074316434221264,0.06768971535174823,6.40156308892979,1.4398008490423748,0.00012283527990333983,0.25700600607065194,5.911486873313147,0.6490434358223524,1.0000216860937925,197898240,69615616,4632576,430690304,88145920,319102976,36409344,2846720,280227840,91787264,4816896,2916352,294146048,5451776,35155968,,2044314.9687259018,0,740018.0668473351,118058.66572068376,80652.16106168,,1387910.0027107617,9,5,6,4,10,19,8,3,3,11,1,3,7,12,7,8.333,4.733,26.533,2.933,2.8,3,25,0,0,0.016669052007931458,0.0031689735446117752,0.028718810283331644,0.059179309297418686,0.00271354014282712,0.007949347822655157,0.003180580114842409,0.030862012060692466,0.004904152380301196,0.07763759211415716,0.8385983333333366,0.004760167881617498,0.01977984419514898,0.004925044206716337
1705844874,19.74842893835617,1.4368134692828374,0.16282943105983486,0.14555528467409085,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174823,6.40156308892979,1.4719636701352217,0.00012283527990333983,0.25700600607065194,5.911486873313147,0.554575163738409,1.0000216860937925,197898240,69615616,4632576,430690304,90025984,319102976,36409344,2846720,280227840,91787264,4816896,2916352,294146048,5451776,35155968,,2044314.9687259018,0,740018.0668473351,118058.66572068376,82453.79982908562,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,8.333,4.733,26.533,2.933,2.933,3,25,0,0,0.016651792774875863,0.0031689359784760076,0.02875646456051775,0.0573298666239146,0.0025330140663086514,0.007946140807912602,0.003180619025584318,0.030579313883129622,0.004904084761256813,0.07780035805229986,0.766931666666668,0.004737695752055543,0.019706291458577267,0.004925114246051772
1705844875,19.74842893835617,1.4368134692828374,0.16282943105983486,0.14847583347536344,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174823,6.40156308892979,1.5041264912280683,0.0001228352799033398,0.25700600607065194,5.911486873313147,0.5437577731413697,1.0000216860937925,197898240,69615616,4632576,430690304,90025984,319102976,36409344,2846720,280227840,91787264,4816896,2916352,294146048,5451776,35155968,,2044314.9687259018,0,740018.0668473351,118058.66572068376,84255.43859649122,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,8.333,4.733,24.8,2.933,2.933,3,25,0,0,0.01663528115268739,0.0031688991070651486,0.027721452889082857,0.0556449301502745,0.0025315117604735116,0.00794314941564945,0.003180656165653191,0.030308329880247,0.004904018392717267,0.07899428981083748,0.695265000000005,0.004737084301432616,0.019638009430466532,0.004925181098175743
1705844876,19.74842893835617,1.4368134692828374,0.16282943105983486,0.15139638227663607,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174823,6.40156308892979,1.2466442759979965,0.0001228352799033398,0.25700600607065194,5.911486873313147,0.5329403825443306,1.0000216860937925,197898240,69615616,4632576,430690304,90025984,319102976,36409344,2846720,280227840,91860992,4816896,2916352,294146048,5451776,35155968,,2044314.9687259018,0,740018.0668473351,118058.66572068376,56109.25654695328,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,8.333,4.733,24.8,2.933,2.933,3,21.867,0,0,0.016619469595220572,0.003164870368941326,0.0277737881848298,0.054103485472859474,0.002530096665645762,0.007940352607180467,0.003172980725095473,0.03004834672999641,0.004896766664094386,0.07917002307789535,0.6235983333333353,0.004736508346394906,0.019574451167704104,0.0049113653051718505
1705844877,19.74842893835617,1.4368134692828374,0.178182472328628,0.15431693107790864,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174823,6.40156308892979,1.2726486274801945,0.0001228352799033398,0.25700600607065194,5.911486873313147,0.5221229919472913,1.0000216860937925,197898240,69615616,4960256,430690304,90025984,319102976,36409344,2846720,280227840,91860992,4816896,2916352,294146048,5451776,35155968,,2044314.9687259018,0,740018.0668473351,118058.66572068376,57279.66646800613,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,8.333,4.733,24.8,2.933,2.933,3,21.867,0,0,0.016604314504386052,0.00315819209039548,0.027825586106469666,0.05268795124408364,0.002528761401945699,0.0079377319946497,0.003172953540369392,0.029798707874109678,0.004884745762711864,0.07934371894605592,0.5519316666666694,0.0047359648832717,0.01951514287236146,0.0049113163726649065
1705844878,19.74842893835617,1.4368134692828374,0.178182472328628,0.17523292807635588,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174821,6.40156308892979,1.2986529789623926,0.0001228352799033398,0.25700600607065194,5.911486873313147,0.8225551346037507,1.0000216860937925,197898240,69615616,4960256,430690304,90025984,319102976,36409344,2846720,280227840,91860992,4816896,2916352,294146048,5607424,35155968,,2044314.9687259018,0,740018.0668473351,118058.66572068376,58450.07638905897,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,8.333,4.733,24.8,2.933,2.933,3,21.867,0,0,0.01658977582869447,0.00315819209039548,0.027876854888291468,0.05138350562209249,0.002527499399307927,0.007935271436281335,0.0031729275169974855,0.029558807981898434,0.004884745762711864,0.0795154126426015,0.4950662499999999,0.004735451237993253,0.01945967205973266,0.004911269530595473
1705844879,19.74842893835617,1.4368134692828374,0.178182472328628,0.15216156606256945,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174821,9.713724554165116,1.3246573304445908,0,0.25700600607065194,5.911486873313147,0.8367804068360556,1.0000216860937925,197898240,69615616,4960256,430690304,90025984,319102976,36409344,2846720,280227840,91860992,4816896,2916352,294146048,5607424,35155968,,2044314.9687259018,0,740018.0668473351,181566.4745797388,59620.486310111824,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,8.333,4.733,24.8,2.933,2.933,3,21.867,0,0,0.016575816709810176,0.00315819209039548,0.027927602597204938,0.050177565310052345,0.0025263047893683346,0.007932956703593279,0.003172902582115142,0.029328088049592457,0.004884745762711864,0.0796851385873466,0.4771495833333349,0.004734965022087921,0.01940767795112322,0.004911224647807255
1705844880,19.74842893835617,1.4368134692828374,0.178182472328628,0.14924101726129688,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174823,6.819624546809315,1.560261088931886,0,0.25700600607065194,7.8798666781955395,0.8510056790683606,1.0000216860937925,197898240,69615616,4960256,430690304,90025984,319102976,36409344,2846720,281251840,91860992,4816896,2916352,294146048,5607424,35155968,,2044314.9687259018,0,740018.0668473351,118436.79797148515,70224.59526317079,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,8.333,4.733,24.8,2.933,2.933,3,21.867,0,0,0.01656240317054742,0.00315819209039548,0.027977837136972005,0.04985522490772474,0.0025251723142207883,0.007930775206075942,0.0031728786688283574,0.029106031051702685,0.004884745762711864,0.07985293041564191,0.4592329166666667,0.004734504095545388,0.019358843618181305,0.004911181603891044
1705844881,19.74842893835617,1.4368134692828374,0.178182472328628,0.17810522975626253,5.758731657874732,25.525091983498715,0.41074316434221264,0.06768971535174823,6.819624546809315,1.560261088931886,0,0.25700600607065194,8.039296659393319,0.8535163339382941,1.0000216860937925,197898240,69615616,4960256,430690304,90025984,319102976,36409344,2846720,281251840,91860992,4816896,2916352,294146048,5607424,35155968,,2044314.9687259018,0,740018.0668473351,118436.79797148515,70224.59526317079,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,7.333,4.2,23,2.533,2.933,3,19.667,0,0,0.016298287749180462,0.0031863354037267077,0.026958866165144393,0.04808849813502469,0.0025240972490503566,0.00792871576208319,0.003161879442012349,0.02813867451069622,0.0049354037267080745,0.07937871851866936,0.4857764583333334,0.004734066535327774,0.019312889517202968,0.004891382995622228
1705844882,19.74842893835617,1.4368134692828374,0.178182472328628,0.17810522975626253,5.758731657874732,25.525091983498715,0.41074316434221264,0.07457254894855152,6.819624546809315,1.560261088931886,0,0.2513900045402157,9.565798871866754,0.8535163339382941,1.0000216860937925,197898240,69615616,4960256,430690304,90025984,319102976,36409344,2846720,281251840,91860992,4816896,2912256,294146048,5607424,35155968,,2044314.9687259018,0,740018.0668473351,118436.79797148515,70224.59526317079,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,7.333,4.2,23,2.533,2.933,3,19.667,0,0,0.016284063217170925,0.0031863354037267077,0.027016907843548932,0.04793732814894108,0.0025230753362418317,0.007926768407132363,0.0031618985870866174,0.027914848262868223,0.0049354037267080745,0.07955293036594328,0.46931812499999964,0.004733650608551257,0.019269568134699436,0.004891417456755912
1705844883,8.84021532984831,1.4368134692828374,0.178182472328628,0.17810522975626253,5.758731657874732,20.463327413776973,0.41074316434221264,0.08955063969244345,6.819624546809315,1.560261088931886,0,0.2513900045402157,9.565798871866754,0.8535163339382941,1.0000216860937925,201203712,69615616,4960256,430690304,90025984,320483328,36409344,2846720,281251840,91860992,4816896,2912256,294146048,5607424,35155968,0,2044314.9687259018,0,740018.0668473351,118436.79797148515,70224.59526317079,,1387910.0027107617,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,7.333,4.2,23,2.533,2.933,3,19.667,0,0,0.016255114680397142,0.0031863354037267077,0.027074377486620324,0.04779538653634405,0.0025221027290256996,0.007924924232675929,0.0031619169552332877,0.02716007357253291,0.0049354037267080745,0.07972502293791535,0.4528597916666668,0.004733254749549544,0.019228659527606887,0.004891450519419918
1705844884,9.023123905303466,1.1505969747213443,0.178182472328628,0.17810522975626253,5.758731657874732,20.463327413776973,0.41074316434221264,0.08955063969244345,6.819624546809315,1.560261088931886,0,0.2513900045402157,9.565798871866754,0.8535163339382941,0.9568256771612389,201203712,69615616,4960256,430690304,90025984,320483328,36409344,2846720,281251840,91860992,4816896,2912256,294146048,5607424,35188736,0,1351934.9421854925,0,740018.0668473351,118436.79797148515,70224.59526317079,,1217971.1294130369,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,7.333,4.2,23,2.533,2.933,3,19.667,0,0,0.016201065004038874,0.0031863354037267077,0.027131283509514114,0.04766185328892662,0.002521175943088942,0.007923175249839733,0.0031619345928046746,0.025971262131563352,0.0049354037267080745,0.07989503467205136,0.43640145833333316,0.004732877540179058,0.01918996758846841,0.0048914822670484154
1705844885,9.206032480758623,1.173595689954512,0.178182472328628,0.17810522975626253,5.758731657874732,20.463327413776973,0.41074316434221264,0.08955063969244345,6.819624546809315,1.560261088931886,0,0.2158025135315488,8.053804787682317,0.8535163339382941,0.9568256771612389,201203712,69615616,4960256,430690304,90025984,320483328,36409344,2846720,281251840,91860992,4816896,2912256,294146048,5607424,35188736,0,1378958.1027119,0,740018.0668473351,118436.79797148515,70224.59526317079,,1217971.1294130369,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,7.333,4.2,23,2.533,2.933,3,19.667,0,0,0.01613356782022482,0.0031863354037267077,0.027187634163131868,0.047536002755243584,0.0025202918148675437,0.007921514273730824,0.0031619515425377583,0.02496449579975585,0.0049354037267080745,0.0800630030818785,0.4199431249999994,0.004732517692843663,0.019153316901724456,0.004891512776567966
1705844886,9.38894105621378,1.1768385088023887,0.178182472328628,0.17810522975626253,5.758731657874732,20.463327413776973,0.41074316434221264,0.08955063969244345,6.819624546809315,1.560261088931886,0,0.2200558274222913,7.894374806484537,0.8535163339382941,0.9568256771612389,201203712,69615616,4960256,430690304,90025984,320483328,36409344,2846720,281251840,91860992,4816896,2912256,294146048,5607424,35188736,0,1382768.3683461233,0,740018.0668473351,118436.79797148515,70224.59526317079,,1217971.1294130369,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,5.733,4.2,23,1.8,2.2,2.267,17.467,0,0,0.015485096891822746,0.0031863354037267077,0.02724343753810937,0.04788295697258774,0.002477013167815914,0.00783254475630196,0.003150936618947818,0.024387151679997034,0.0049354037267080745,0.08022896478458073,0.43575770833333455,0.0046926764012188565,0.017373538219925433,0.004871685914106073
1705844887,10.974514527309378,1.1538397935692208,0.178182472328628,0.17810522975626253,5.758731657874732,20.46332741377698,0.2863216556069191,0.08955063969244345,6.819624546809315,1.560261088931886,0,0.25519883344455147,7.734944825286758,0.8535163339382941,0.9568256771612389,201203712,69615616,4960256,430690304,90025984,320483328,36548608,2846720,281251840,91860992,4816896,2912256,294146048,5607424,35188736,0,1355745.207819716,0,662165.4923948703,118436.79797148515,70224.59526317079,,1217971.1294130369,9,5,6,4,9,19,8,3,3,11,1,3,7,12,7,5.733,4.2,23,1.8,2.2,2.267,17.467,0,0,0.015404529572226934,0.0031863354037267077,0.02729870156868899,0.04776495918631072,0.002476208345527189,0.007830756262972884,0.003150923858071942,0.024303405531319284,0.0049354037267080745,0.08039295552761154,0.42034104166666564,0.004692365702381814,0.017336892267705017,0.004871662944529497
