time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705659645,0.7477897221438279,2.2258536789998957,0.3098367335850585,33.03471181376864,0.2957652872844973,8.368265577013204,0.49008742883008205,3.6992406016610335,2.682248468941394,0.29287718540902286,0.24016126934581994,104726528,44462080,11739136,43864064,43319296,15183872,40677376,10338304,44220416,2940928,8675328,94578.85419606435,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.599,24.533,0.733,82.467,0.6,13.533,13.267,0.6,132.875,17.533,6.733,0,0,0.003,0.0031782786885245903,0.13409090909090907,0.0040524444444444445,0.003206896551724138,0.05707395498392283,0.003666666666666667,0.0020575787401574796,0.007525906735751296,0.002934545454545455,0.0046,0.004920901639344262,0.7937500000000001,0.04124378109452735,0.0049724137931034485,0.20560483870967744,0.008,0.004454822834645668,0.009603626943005181,0.004656727272727273
1705659646,0.7477897221438279,2.2258536789998957,0.3098367335850585,33.03471181376864,0.2957652872844973,8.368265577013204,0.49008742883008205,3.6992406016610335,2.682248468941394,0.29287718540902286,0.23904181634151542,104726528,44462080,11739136,43864064,43319296,15183872,40677376,10338304,44220416,2940928,8675328,94578.85419606435,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,77.267,0.6,13.533,11.867,0.6,127.408,16.933,6.133,0,0,0.003,0.003164439876670092,0.1409090909090909,0.003924398625429553,0.003206896551724138,0.05332225913621263,0.003666666666666667,0.002038577154308617,0.007519762845849803,0.002926739926739927,0.0046,0.004895991778006167,0.8,0.03738341968911919,0.0049724137931034485,0.20116883116883122,0.008,0.004448597194388776,0.009593544137022398,0.004643956043956043
1705659647,0.8436709117456275,2.2258536789998957,0.3098367335850585,33.03471181376864,0.2957652872844973,7.272255238246059,0.49008742883008205,3.6992406016610335,2.682248468941394,0.24430513534401985,0.23904181634151542,104726528,44462080,11739136,43864064,43319296,15183872,40677376,10338304,44220416,2940928,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,77.267,0.6,13.533,11.867,0.6,127.408,16.933,6.133,0,0,0.003,0.003164439876670092,0.1409090909090909,0.003924398625429553,0.003206896551724138,0.05332225913621263,0.003666666666666667,0.002038577154308617,0.007519762845849803,0.002926739926739927,0.0046,0.004895991778006167,0.8,0.03738341968911919,0.0049724137931034485,0.20116883116883122,0.008,0.004448597194388776,0.009593544137022398,0.004643956043956043
1705659648,0.8436709117456275,2.2258536789998957,0.3098367335850585,33.03471181376864,0.2957652872844973,7.132784145295837,0.49008742883008205,3.6992406016610335,2.682248468941394,0.2065949999999983,0.23904181634151542,104726528,44462080,11739136,43864064,43319296,15183872,40677376,10338304,44220416,2940928,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,72.2,0.6,11.733,11.867,0.6,127.408,16.933,6.133,0,0,0.003,0.003164439876670092,0.1409090909090909,0.003901927194860814,0.003206896551724138,0.05050847457627118,0.003666666666666667,0.002038577154308617,0.007519762845849803,0.002926739926739927,0.0046,0.004895991778006167,0.8,0.03685365853658542,0.0049724137931034485,0.1975342465753424,0.008,0.004448597194388776,0.009593544137022398,0.004643956043956043
1705659649,0.8436709117456275,2.2258536789998957,0.3098367335850585,33.03471181376864,0.2957652872844973,6.993313052345619,0.4796099835535303,3.6992406016610335,2.7305790522224944,0.2065949999999983,0.23904181634151542,104726528,44462080,11739136,43864064,43319296,15183872,40542208,10338304,44220416,2940928,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,72.2,0.6,11.733,11.867,0.6,127.408,16.933,6.133,0,0,0.003,0.003164439876670092,0.1409090909090909,0.003901927194860814,0.003206896551724138,0.05050847457627118,0.003666666666666667,0.002038577154308617,0.007519762845849803,0.002926739926739927,0.0046,0.004895991778006167,0.8,0.03685365853658542,0.0049724137931034485,0.1975342465753424,0.008,0.004448597194388776,0.009593544137022398,0.004643956043956043
1705659650,0.8436709117456275,2.2258536789998957,0.3098367335850585,33.03471181376864,0.2957652872844973,6.853841959395399,0.4796099835535303,3.6992406016610335,2.7305790522224944,0.24450317977568284,0.23904181634151542,104726528,44462080,11739136,43864064,43319296,15183872,40542208,10338304,44220416,2940928,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,72.2,0.6,11.733,11.867,0.6,127.408,16.933,6.133,0,0,0.003,0.0031612244897959185,0.1409090909090909,0.003901927194860814,0.003206896551724138,0.05050847457627118,0.003666666666666667,0.002038577154308617,0.007519762845849803,0.002926739926739927,0.0046,0.004890204081632653,0.8,0.03685365853658542,0.0049724137931034485,0.1975342465753424,0.008,0.004448597194388776,0.009593544137022398,0.004643956043956043
1705659651,0.8436709117456275,2.2258536789998957,0.3098367335850585,33.03471181376864,0.29086478756632456,6.714370866445178,0.4796099835535303,3.6992406016610335,2.7305790522224944,0.23955206898410905,0.23904181634151542,104726528,44462080,11739136,43864064,43323392,15183872,40542208,10338304,44220416,2940928,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,72.2,0.6,11.733,11.867,0.6,127.408,16.933,6.067,0,0,0.003,0.0031612244897959185,0.1409090909090909,0.003901927194860814,0.003206896551724138,0.05050847457627118,0.003666666666666667,0.002038577154308617,0.007519762845849803,0.002902255639097744,0.0046,0.004890204081632653,0.8,0.03685365853658542,0.0049724137931034485,0.1975342465753424,0.008,0.004448597194388776,0.009593544137022398,0.004640601503759398
1705659652,0.8436709117456275,2.2258536789998957,0.3098367335850585,33.03471181376864,0.29086478756632456,6.574899773494959,0.4796099835535303,3.6992406016610335,2.267916564061546,0.2947362855813529,0.23904181634151542,104726528,44462080,11739136,43864064,43323392,15183872,40542208,10338304,44220416,2936832,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,72.2,0.667,11.733,11.867,0.6,127.408,16.933,6.067,0,0,0.003,0.0031612244897959185,0.1409090909090909,0.003901927194860814,0.0032222222222222222,0.05050847457627118,0.003666666666666667,0.002038577154308617,0.007519762845849803,0.002902255639097744,0.0046,0.004890204081632653,0.8,0.03685365853658542,0.005,0.1975342465753425,0.008,0.004448597194388776,0.009593544137022398,0.004640601503759398
1705659653,0.8436709117456275,2.2258536789998957,0.24917973805383364,33.571940747899966,0.29086478756632456,8.267071173702439,0.4796099835535303,3.6992406016610335,2.7447503775972577,0.2947362855813529,0.23904181634151542,104726528,44462080,11739136,44122112,43323392,15212544,40542208,10338304,44232704,2936832,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,71.667,0.667,11.733,11.867,0.6,126.875,16.933,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0034,0.002038577154308617,0.007519762845849803,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415459,0.005333333333333336,0.1975342465753425,0.006999999999999999,0.004448597194388776,0.009593544137022398,0.004641221374045802
1705659654,0.8436709117456275,2.2258536789998957,0.24401579249408262,33.571940747899966,0.29086478756632456,8.267071173702439,0.48265926093856776,3.6992406016610335,2.7447503775972577,0.2947362855813529,0.23904181634151542,104726528,44462080,11739136,44122112,43323392,15212544,40542208,10338304,44232704,2936832,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,71.667,0.667,11.733,11.867,0.6,126.875,16.933,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0034,0.002038577154308617,0.007519762845849803,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415459,0.005333333333333336,0.1975342465753425,0.006999999999999999,0.004448597194388776,0.009593544137022398,0.004641221374045802
1705659655,0.8436709117456275,2.2258536789998957,0.30818235146232364,33.57194074789997,0.29086478756632456,8.308851856829245,0.48265926093856776,3.7789733178654172,2.7447503775972577,0.2947362855813529,0.23904181634151542,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,71.667,0.667,11.733,11.867,0.733,126.875,16.933,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0033333333333333335,0.002038577154308617,0.007519762845849803,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415463,0.005333333333333336,0.1975342465753425,0.006500000000000003,0.004448597194388776,0.009593544137022398,0.004641221374045802
1705659656,0.8436709117456275,2.2513880012226393,0.3398434143313999,33.57194074789997,0.29086478756632456,8.308851856829245,0.48265926093856776,3.7789733178654172,2.7447503775972577,0.2947362855813529,0.210967421462441,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,71.667,0.667,11.733,11.867,0.733,126.875,16.933,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0033333333333333335,0.002038577154308617,0.007519762845849803,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415463,0.005333333333333336,0.1975342465753425,0.006500000000000003,0.004448597194388776,0.009593544137022398,0.004641221374045802
1705659657,0.8436709117456275,2.123186817646807,0.3398434143313999,33.57194074789997,0.29086478756632456,8.308851856829245,0.48265926093856776,3.832999046001372,2.7447503775972577,0.29473628558135284,0.2153016708427621,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,74756.65152498377,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,71.667,0.667,11.733,11.867,0.733,126.875,16.933,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0033333333333333335,0.002038577154308617,0.007519762845849803,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415463,0.005333333333333336,0.1975342465753425,0.006500000000000003,0.004448597194388776,0.009593544137022398,0.004641221374045802
1705659658,0.6467189716989911,2.123186817646807,0.3398434143313999,33.57194074789997,0.29354733227968705,8.308851856829245,0.48265926093856776,3.832999046001372,2.7447503775972577,0.29473628558135284,0.2196359202230833,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,47591.18244146922,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,71.667,0.667,11.733,11.867,0.733,141.2,18.333,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0033333333333333335,0.0019457953394123608,0.0075064935064935055,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415463,0.005333333333333336,0.1975342465753425,0.006500000000000003,0.004424012158054711,0.009584415584415584,0.004641221374045802
1705659659,0.6623912133962785,2.123186817646807,0.3398434143313999,34.29037854098754,0.29354733227968705,8.308851856829245,0.48265926093856776,3.832999046001372,2.7447503775972577,0.29473628558135284,0.260054962819268,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,48744.481705170976,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.532,23.533,0.667,71.667,0.667,11.733,11.867,0.733,141.2,18.333,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0033333333333333335,0.0019457953394123608,0.0075064935064935055,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415463,0.005333333333333336,0.1975342465753425,0.006500000000000003,0.004424012158054711,0.009584415584415584,0.004641221374045802
1705659660,0.5566075000000125,2.123186817646807,0.3398434143313999,34.29037854098754,0.29354733227968705,8.308851856829245,0.48265926093856776,3.832999046001372,2.7447503775972577,0.29473628558135284,0.260054962819268,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,40960,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,14.334,23.533,0.667,71.667,0.667,11.733,11.867,0.733,141.2,18.333,6.067,0,0,0.003,0.0031596724667349026,0.145,0.003898972602739726,0.00324,0.05050847457627118,0.0033333333333333335,0.0019457953394123608,0.0075064935064935055,0.002900763358778626,0.0046,0.0048874104401228245,0.8125,0.03676328502415463,0.005333333333333336,0.1975342465753425,0.006500000000000003,0.004424012158054711,0.009584415584415584,0.004641221374045802
1705659661,0.5566075000000125,2.123186817646807,0.3398434143313999,34.29037854098754,0.29354733227968705,8.308851856829245,0.48265926093856776,3.832999046001372,2.7447503775972577,0.29473628558135284,0.260054962819268,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,40960,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,13.601,23.933,0.867,71,0.667,11.733,12.6,0.733,144.8,18.933,6.867,0,0,0.0030030349013657055,0.0031421421421421424,0.15454545454545454,0.0038880374627501065,0.00324,0.04951044386422977,0.0033333333333333335,0.001961032514271531,0.007490470139771283,0.0029029850746268657,0.004605462822458269,0.004855855855855857,0.8125,0.038356807511737076,0.005333333333333336,0.19671945701357468,0.006500000000000003,0.004416827997021593,0.00955400254129606,0.004640298507462687
1705659662,0.5566075000000125,2.123186817646807,0.3398434143313999,34.29037854098754,0.29354733227968705,8.308851856829245,0.48265926093856776,3.832999046001372,2.7447503775972577,0.29473628558135284,0.260054962819268,104726528,44462080,11231232,44122112,43323392,15212544,40542208,10256384,44232704,2936832,8675328,40960,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,13.601,23.933,0.867,71,0.667,11.733,12.6,0.733,144.8,18.933,6.867,0,0,0.0030030349013657055,0.0031421421421421424,0.15454545454545454,0.0038880374627501065,0.00324,0.04951044386422977,0.0033333333333333335,0.001961032514271531,0.007490470139771283,0.0029029850746268657,0.004605462822458269,0.004855855855855857,0.8125,0.038356807511737076,0.005333333333333336,0.19671945701357468,0.006500000000000003,0.004416827997021593,0.00955400254129606,0.004640298507462687
1705659663,0.6494899622564319,2.123186817646807,0.3398434143313999,34.29037854098754,0.30765025076050273,8.308851856829245,0.48265926093856776,3.832999046001372,2.7447503775972577,0.29473628558135284,0.21983529569457808,104747008,44462080,11231232,44122112,43327488,15212544,40542208,10256384,44232704,2936832,8675328,39985.43385742667,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,13.601,23.933,0.867,70.593,0.667,12.867,12.6,0.733,144.8,18.933,6.867,0,0,0.0030030349013657055,0.0031421421421421424,0.15454545454545454,0.003897247893916789,0.00324,0.04961038961038962,0.0033333333333333335,0.001961032514271531,0.007490470139771283,0.0029029850746268657,0.004605462822458269,0.004855855855855857,0.8125,0.038786764297399225,0.005333333333333336,0.1952466367713005,0.006500000000000003,0.004416827997021593,0.00955400254129606,0.004640298507462687
1705659664,0.6632976360456769,2.123186817646807,0.3398434143313999,34.29037854098754,0.30765025076050273,8.339767190037877,0.48265926093856776,3.832999046001372,2.800384205507867,0.29473628558135284,0.27700866785516615,104747008,44462080,11231232,44122112,43327488,15097856,40542208,10256384,44232704,2936832,8675328,40835.494457449924,0,0,0,0,0,0,0,0,4,4,9,3,3,23,3,3,4,4,2,13.601,23.933,0.867,70.593,0.667,12.867,12.6,0.733,144.8,18.933,6.867,0,0,0.0030030349013657055,0.0031421421421421424,0.15454545454545454,0.003897247893916789,0.00324,0.04961038961038962,0.0033333333333333335,0.001961032514271531,0.007490470139771283,0.0029029850746268657,0.004605462822458269,0.004855855855855857,0.8125,0.038786764297399225,0.005333333333333336,0.1952466367713005,0.006500000000000003,0.004416827997021593,0.00955400254129606,0.004640298507462687
