time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705544605,0.7757417810467842,2.3551457955802135,0.4758099009901042,32.771089091735575,0.3402972450459071,8.970492260493925,0.7249211216282179,3.6003887378380375,2.970036083942542,0.23030424564392432,0.2687781039800738,114147328,44625920,12124160,44974080,43610112,16257024,44625920,10682368,47521792,2994176,9170944,39535.91629505222,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,14.733,25.2,1.267,83.933,1.267,12.4,13.4,0.8,138.8,17.267,7.533,0,0,0,0.003002958579881657,0.0032862903225806452,0.15454545454545457,0.0038164652567975826,0.0030444444444444447,0.05630372492836676,0.003368421052631579,0.0020957906712172924,0.007474326059050065,0.0029329268292682923,0.004605325443786983,0.0061916666666666665,0.2381818181818182,0.038329439252336395,0.00468,0.20506382978723406,0.007083333333333335,0.004459931740614335,0.009607830551989731,0.004586585365853659
1705544606,0.7757417810467842,2.3551457955802135,0.4758099009901042,32.771089091735575,0.3336666666666731,8.883767598537421,0.7249211216282179,3.6003887378380375,2.9055904673603203,0.19387749999999926,0.2687781039800738,114147328,44625920,12124160,44974080,43610112,16257024,44625920,10682368,47534080,2994176,9170944,39535.91629505222,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,14.733,25.2,1.267,83.933,1.267,12.4,13.4,0.8,138.8,17.267,7.533,0,0,0,0.003002958579881657,0.0032862903225806452,0.15454545454545457,0.0038164652567975826,0.0030444444444444447,0.05630372492836676,0.003368421052631579,0.0020957906712172924,0.007474326059050065,0.0029329268292682923,0.004605325443786983,0.0061916666666666665,0.2381818181818182,0.038329439252336395,0.00468,0.20506382978723406,0.007083333333333335,0.004459931740614335,0.009607830551989731,0.004586585365853659
1705544607,0.7757417810467842,2.3551457955802135,0.4758099009901042,32.75033047966945,0.3336666666666731,8.883767598537421,0.7249211216282179,3.6003887378380375,2.9055904673603203,0.240943240812341,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16257024,44625920,10682368,47534080,2981888,9170944,39535.91629505222,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,14.733,25.2,1.267,83.933,1.267,12.4,13.4,0.8,138.8,17.267,7.533,0,0,0,0.003002958579881657,0.0032862903225806452,0.15454545454545457,0.0038164652567975826,0.0030444444444444447,0.05630372492836676,0.003368421052631579,0.0020957906712172924,0.007474326059050065,0.0029329268292682923,0.004605325443786983,0.0061916666666666665,0.2381818181818182,0.038329439252336395,0.00468,0.20506382978723406,0.007083333333333335,0.004459931740614335,0.009607830551989731,0.004586585365853659
1705544608,0.7757417810467842,2.3551457955802135,0.4758099009901042,32.75033047966945,0.3336666666666731,8.883767598537421,0.7249211216282179,3.6003887378380375,2.8370778632863045,0.24576003440734198,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16257024,44625920,10682368,47534080,2981888,9170944,39535.91629505222,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15,25.2,1.267,83.933,0.8,12.4,13.4,0.8,138.8,17.267,7.533,0,0,0,0.003,0.0032862903225806452,0.15454545454545457,0.0038164652567975826,0.003043478260869565,0.05630372492836676,0.003368421052631579,0.0020957906712172924,0.007474326059050065,0.0029329268292682923,0.004604726735598227,0.0061916666666666665,0.2381818181818182,0.038329439252336395,0.004678260869565217,0.20506382978723406,0.007083333333333335,0.004459931740614335,0.009607830551989731,0.004586585365853659
1705544609,0.6929621875889108,2.3551457955802135,0.4758099009901042,32.75033047966945,0.3336666666666731,8.89036329985173,0.7249211216282179,3.6003887378380375,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16945152,44625920,10682368,47534080,2981888,9170944,52932.20645628183,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,25.4,0.8,82.733,0.8,12.4,13,0.8,138.867,17.4,7,0,0,0,0.002997041420118343,0.003231306081754736,0.1551470588235294,0.003732841328413284,0.003043478260869565,0.05433130699088144,0.003368421052631579,0.001981399902104748,0.007451424870466321,0.0029025974025974027,0.004599408284023669,0.005213541666666675,0.23808823529411766,0.03838669950738915,0.004678260869565217,0.20603004291845492,0.007083333333333335,0.004426040137053354,0.00957318652849741,0.004580519480519481
1705544610,0.6929621875889108,2.3551457955802135,0.4758099009901042,32.75033047966945,0.3336666666666731,8.89036329985173,0.7249211216282179,3.6003887378380375,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16945152,44625920,10682368,47534080,2981888,9170944,52932.20645628183,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,24,0.8,82.733,0.8,12.4,13,0.8,138.867,17.4,7,0,0,0,0.002997041420118343,0.0032007915693529772,0.1551470588235294,0.003732841328413284,0.003043478260869565,0.05433130699088144,0.003368421052631579,0.001981399902104748,0.007451424870466321,0.0029025974025974027,0.004599408284023669,0.00496142482483536,0.23808823529411766,0.03838669950738915,0.004678260869565217,0.20603004291845492,0.007083333333333335,0.004426040137053354,0.00957318652849741,0.004580519480519481
1705544611,0.6929621875889108,2.3551457955802135,0.4758099009901042,27.157119872583245,0.3336666666666731,8.89036329985173,0.7249211216282179,3.6003887378380375,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16945152,44625920,10682368,47534080,2981888,9170944,52932.20645628183,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,24,0.8,82.733,0.8,12.4,13,0.8,138.867,17.4,7,0,0,0,0.002997041420118343,0.0032007915693529772,0.1551470588235294,0.003732841328413284,0.003043478260869565,0.05433130699088144,0.003368421052631579,0.001981399902104748,0.007451424870466321,0.0029025974025974027,0.004599408284023669,0.00496142482483536,0.23808823529411766,0.03838669950738915,0.004678260869565217,0.20603004291845492,0.007083333333333335,0.004426040137053354,0.00957318652849741,0.004580519480519481
1705544612,0.6929621875889108,2.3551457955802135,0.4758099009901042,26.61128103125542,0.3336666666666731,8.89036329985173,0.7249211216282179,3.6003887378380375,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16945152,44625920,10682368,47534080,2981888,9170944,52932.20645628183,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,24,0.8,82.733,0.8,12.4,13,0.8,138.867,17.4,7,0,0,0,0.002997041420118343,0.0032007915693529772,0.1551470588235294,0.003732841328413284,0.003043478260869565,0.05433130699088144,0.003368421052631579,0.001981399902104748,0.007451424870466321,0.0029025974025974027,0.004599408284023669,0.00496142482483536,0.23808823529411766,0.03838669950738915,0.004678260869565217,0.20603004291845492,0.007083333333333335,0.004426040137053354,0.00957318652849741,0.004580519480519481
1705544613,0.6929621875889108,2.3551457955802135,0.4758099009901042,26.06544218992759,0.3336666666666731,8.89036329985173,0.6988672153682967,3.5030989164416546,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16945152,44609536,10682368,47534080,2981888,9170944,52932.20645628183,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,24,0.8,82.733,0.8,13.067,13,0.8,138.867,17.4,7,0,0,0,0.002997041420118343,0.0032007915693529772,0.1551470588235294,0.003732841328413284,0.003043478260869565,0.05139344262295081,0.003368421052631579,0.001981399902104748,0.007451424870466321,0.0029025974025974027,0.004599408284023669,0.00496142482483536,0.23808823529411766,0.03838669950738915,0.004678260869565217,0.2072784810126581,0.007083333333333335,0.004426040137053354,0.00957318652849741,0.004580519480519481
1705544614,0.6929621875889108,2.3551457955802135,0.4719751125231186,25.519603348599773,0.3336666666666731,8.89036329985173,0.6988672153682967,3.5030989164416546,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,44974080,43610112,16945152,44609536,10682368,47534080,2981888,9170944,52932.20645628183,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,82.067,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037307692307692306,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.03827586206896552,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544615,0.5952371950841848,2.3551457955802135,0.4719751125231186,31.67022685194059,0.33545323034091584,8.89036329985173,0.6988672153682967,3.5030989164416546,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,45629440,43610112,16945152,44609536,10682368,47534080,2981888,9170944,45467.44204078468,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,82.067,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037307692307692306,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.03827586206896552,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544616,0.5836878252910362,2.019099200909189,0.4719751125231186,31.67022685194059,0.33545323034091584,8.89036329985173,0.5869383334692155,2.870599810832629,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,45629440,43610112,16945152,44609536,10682368,47534080,2981888,9170944,44585.238599846656,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,82.067,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037307692307692306,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.03827586206896552,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544617,0.5721384554978877,1.9798467709828522,0.4719751125231186,31.67022685194059,0.33545323034091584,8.890363299851732,0.6910531722349984,3.483975690144632,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47534080,2981888,9170944,43703.03515890862,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,76.267,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037353595255745,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.038917525773195925,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544618,0.5605890857047392,2.20146230671114,0.4719751125231186,31.670226851940587,0.33545323034091584,8.890363299851732,0.6910531722349984,3.483975690144632,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47534080,2981888,9170944,42820.83171797059,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,76.267,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037353595255745,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.038917525773195925,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544619,0.5490397159115906,2.5166452854393313,0.4719751125231186,31.670226851940587,0.33545323034091584,8.890363299851732,0.6910531722349984,3.483975690144632,2.8370778632863045,0.2890076157000582,0.25992479937144264,114147328,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47534080,2981888,9170944,41938.628277032556,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,76.267,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037353595255745,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.038917525773195925,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544620,0.6760334713596096,2.5166452854393313,0.4719751125231186,31.670226851940587,0.33545323034091584,8.890363299851732,0.6910531722349984,3.483975690144632,2.8370778632863045,0.2890076157000582,0.25992479937144264,114143232,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47534080,2981888,9170944,91870.25534851622,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,76.267,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037353595255745,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.038917525773195925,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544621,0.6760334713596096,2.5166452854393313,0.4719751125231186,31.670226851940587,0.33545323034091584,8.921683060108931,0.6910531722349984,3.483975690144632,2.8111600537993082,0.2890076157000582,0.20981779617261276,114143232,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47529984,2981888,9170944,91870.25534851622,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,76.267,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037353595255745,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.038917525773195925,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544622,0.6617006906468847,2.5166452854393313,0.4719751125231186,31.86157961502481,0.33545323034091584,8.921683060108931,0.6910531722349984,3.483975690144632,1.8423591900343335,0.2890076157000582,0.20548571618308875,114143232,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47529984,2981888,9170944,71391.53358460969,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.267,23.733,0.667,76.267,0.667,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.002997041420118343,0.0032055849813453813,0.1515625,0.0037353595255745,0.0030444444444444447,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004599408284023669,0.004970052966421687,0.2378125,0.038917525773195925,0.004680000000000001,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544623,0.6617006906468847,2.5166452854393313,0.4719751125231186,31.86157961502481,0.3299145299145377,8.921683060108931,0.6910531722349984,3.483975690144632,1.887971736981942,0.2450712329232568,0.2011536361935647,114143232,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47529984,2981888,9170944,71391.53358460969,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,15.733,23.733,0.667,76.267,0.6,13.067,13,0.667,139.4,18.467,6.733,0,0,0,0.0029940476190476193,0.0032055849813453813,0.1515625,0.0037353595255745,0.003046509512557651,0.05139344262295081,0.0032564102564102563,0.001973458054488564,0.007419780828310726,0.002901960784313726,0.004598809523809524,0.004970052966421687,0.2378125,0.038917525773195925,0.004683717122603772,0.2072784810126581,0.005749999999999998,0.0044190770581630885,0.009569516389434709,0.004580392156862745
1705544624,0.6617006906468847,2.5166452854393313,0.4719751125231186,31.86157961502481,0.3299145299145377,8.921683060108931,0.6910531722349984,3.375429989779668,1.933584283929551,0.24025443932825588,0.19682155620404065,114143232,44625920,12124160,45629440,43610112,16945152,44609536,10772480,47529984,2981888,9170944,71391.53358460969,0,0,0,0,0,0,4,4,9,4,3,25,3,3,4,4,2,16.267,24.8,0.733,76.667,0.6,13.067,13.8,0.667,153.067,19.267,6.8,0,0,0,0.002997032640949555,0.00318953278588564,0.1375,0.003673491773308958,0.003046509512557651,0.04944805194805194,0.0032564102564102563,0.0018800877617534747,0.007426661196251886,0.0029072847682119203,0.004604154302670624,0.004941159014594153,0.23673076923076924,0.03462857142857157,0.004683717122603772,0.20270833333333327,0.005749999999999998,0.00440491867649918,0.009581330640616328,0.004581456953642384
