time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705744678,2.226158780521472,3.0922699858230986,0.14721900862023019,0.20033028215532644,4.824069036675744,1.6204872985894934,0.4256539292619127,0.08199568798449607,0.554809444576502,0.8023608607264776,0,0.21021120035622162,0.9647627294769547,1.1396769813478203,1.177294762237602,214777856,75255808,6037504,430546944,99561472,324190208,39174144,4349952,254087168,94945280,4689920,2846720,302059520,7876608,40955904,2076689.8142585964,0,195137.22287444913,966587.0578869556,64907.69352666191,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.733,3.8,25.333,1.933,2,2.133,16.533,0.014513274336283185,0.0030828402366863904,0.028349673202614376,0.037664473684210525,0.0027058823529411765,0.0036440677966101697,0.004809278350515464,0.02385840707964602,0.0047491124260355035,0.08054347826086956,0.04779605263157895,0.004541176470588235,0.008733333333333334,0.00898132183908046
1705744679,2.226158780521472,3.0922699858230986,0.14435829479160023,0.20033028215532644,4.824069036675744,1.6204872985894934,0.34832679877933187,0.08018901864474731,0.5508608021023783,0.8023608607264776,0,0.215548948575109,0.9647627294769547,1.1396769813478203,1.177294762237602,214777856,75255808,6037504,430546944,99561472,324190208,39174144,4349952,254087168,94945280,4689920,2846720,302059520,7876608,40955904,2076689.8142585964,0,195137.22287444913,790990.4090374919,43693.16270566727,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.933,2,16.333,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.00272972972972973,0.003545454545454545,0.004885,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004545945945945946,0.00842857142857143,0.009001336898395723
1705744680,2.226158780521472,3.0922699858230986,0.1414975809629703,0.20033028215532644,4.824069036675744,1.7251224843710813,0.42169252570764026,0.0783823493049986,0.562964174811327,0.8023608607264776,0,0.22088669679399628,1.1159445843828542,1.1396769813478203,1.177294762237602,214777856,75255808,6037504,430546944,99561472,324190208,39190528,4349952,254087168,94945280,4689920,2846720,302059520,7876608,40955904,2076689.8142585964,0,232571.71075837742,848341.2666690891,44653.17770590165,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,2,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.003545454545454545,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.00842857142857143,0.009005102040816325
1705744681,2.226158780521472,3.0922699858230986,0.143270506960851,0.20033028215532644,4.824069036675744,2.009422241118691,0.42169252570764026,0.09581349289958267,0.48528153007531183,0.8023608607264776,0,0.2269857649746365,1.1159445843828542,1.1396769813478203,1.177294762237602,214777856,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7876608,40955904,2076689.8142585964,0,270899.47089947085,848341.2666690891,32371.464819671393,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,2,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.003545454545454545,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.00842857142857143,0.009005102040816325
1705744682,2.226158780521472,3.0922699858230986,0.14036097375049897,0.20033028215532644,4.824069036675744,2.009422241118691,0.42169252570764026,0.09581349289958267,0.49560417986349015,0.8023608607264776,0,0.2323926661132449,1.1159445843828542,1.1396769813478203,1.177294762237602,214777856,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7876608,40955904,2076689.8142585964,0,270899.47089947085,848341.2666690891,33060.05334767893,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,2,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.003545454545454545,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.00842857142857143,0.009005102040816325
1705744683,2.226158780521472,3.0922699858230986,0.1687057295765778,0.20033028215532644,4.824069036675744,2.009422241118691,0.42169252570764026,0.09581349289958267,0.5059268296516685,0.8127881293537957,0,0.2377995672518534,1.1159445843828542,1.1396769813478203,1.177294762237602,214777856,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7876608,40955904,2076689.8142585964,0,270899.47089947085,848341.2666690891,33748.64187568646,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,1.667,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744684,1.9932779712853825,3.0922699858230986,0.1687057295765778,0.20033028215532644,4.883061372243282,2.009422241118691,0.42169252570764026,0.09581349289958267,0.5162494794398467,0.8127881293537957,0,0.24320646839046176,1.1159445843828542,1.0714336338065595,1.177294762237602,214810624,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7860224,40955904,2076689.8142585964,0,270899.47089947085,848341.2666690891,34437.23040369399,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,1.667,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744685,1.9932779712853825,2.6198827972943723,0.1687057295765778,0.20033028215532644,4.883061372243282,2.009422241118691,0.4160798873383681,0.09581349289958267,0.5265721292280251,0.8127881293537957,0,0.24861336952907023,1.1159445843828542,1.0714336338065595,1.177294762237602,214810624,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7860224,40955904,1759446.6022165085,0,270899.47089947085,639754.1928050185,35125.81893170153,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,1.667,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744686,1.9932779712853825,2.5683449641973213,0.1687057295765778,0.20033028215532644,4.883061372243282,2.009422241118691,0.4160798873383681,0.09581349289958267,0.5368947790162033,0.8127881293537957,0,0.2540202706676787,1.1159445843828542,1.0714336338065595,1.177294762237602,214810624,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7860224,40955904,1724835.105312199,0,270899.47089947085,639754.1928050185,35814.40745970905,0,0,1505373.0468309622,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,1.667,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744687,1.9932779712853825,2.5168071311002693,0.1687057295765778,0.16952504948989708,4.883061372243282,2.009422241118691,0.4160798873383681,0.09581349289958267,0.6193589872906968,0.8127881293537957,0,0.2594271718062871,1.1159445843828542,1.0714336338065595,1.02260504655702,214810624,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7860224,40955904,1690223.608407889,0,270899.47089947085,639754.1928050185,41315.31168045189,0,0,931943.604095406,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,25.133,1.733,1.6,1.667,16.267,0.014084821428571426,0.0030722891566265067,0.02756849315068493,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08076363636363638,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744688,1.9932779712853825,2.3568879887805485,0.1687057295765778,0.166186211453975,4.883061372243282,2.009422241118691,0.4160798873383681,0.09581349289958267,0.6193589872906968,0.8127881293537957,0,0.2648340729448956,1.1159445843828542,1.0714336338065595,1.0026765664409298,214810624,75255808,6037504,430546944,99561472,324190208,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7860224,40955904,980762.1221856849,0,270899.47089947085,639754.1928050185,41315.31168045189,0,0,913781.9300003456,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,22.867,1.733,1.6,1.667,16.267,0.014084821428571426,0.0030722891566265067,0.027627118644067798,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08072463768115944,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744689,1.9932779712853825,2.3072820873807927,0.1687057295765778,0.20321394377230234,4.883061372243282,1.8488101722292483,0.4160798873383681,0.09581349289958267,0.6193589872906968,0.8127881293537957,0,0.3244140683165067,1.1159445843828542,1.0714336338065595,0.9827480863248399,214810624,75255808,6037504,430542848,99561472,324161536,39190528,4358144,254091264,94945280,4689920,2846720,302059520,7860224,40955904,960119.8221012711,0,215404.8419510546,639754.1928050185,41315.31168045189,0,0,895620.2559052852,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.8,3.467,22.867,1.733,1.6,1.667,16.267,0.014084821428571426,0.0030722891566265067,0.027627118644067798,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023620535714285712,0.004730120481927711,0.08072463768115944,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744690,1.9932779712853825,2.257676185981037,0.1687057295765778,0.20321394377230234,4.883061372243282,1.8488101722292483,0.4160798873383681,0.09581349289958267,0.6193589872906968,0.8210701620329568,0,0.3244140683165067,1.2340369550917756,1.0714336338065595,0.9628196062087497,214810624,75255808,6037504,430542848,99561472,324161536,39190528,4358144,254091264,94990336,4689920,2846720,302059520,7860224,40955904,939477.5220168574,0,215404.8419510546,639754.1928050185,41315.31168045189,0,0,877458.5818102248,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.867,3.467,22.867,1.733,1.6,1.667,16.267,0.013853211009174311,0.0030722891566265067,0.027627118644067798,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023541284403669722,0.004730120481927711,0.08072463768115944,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744691,1.9932779712853825,2.2080702845812814,0.1687057295765778,0.20321394377230234,4.883061372243282,1.8488101722292483,0.4160798873383681,0.09581349289958267,0.6193589872906968,0.8210701620329568,0,0.3244140683165067,1.2340369550917756,1.0714336338065595,1.1714645256567588,214810624,75255808,6037504,430542848,99561472,324161536,39190528,4358144,254091264,94990336,4689920,2846720,302059520,7860224,40894464,918835.2219324439,0,215404.8419510546,639754.1928050185,41315.31168045189,0,0,1099036.9615408613,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.867,3.467,22.867,1.733,1.6,1.667,16.267,0.013853211009174311,0.0030722891566265067,0.027627118644067798,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023541284403669722,0.004730120481927711,0.08072463768115944,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744692,1.9932779712853825,2.1584643831815256,0.1806052196189351,0.20321394377230234,4.883061372243282,1.8488101722292483,0.4160798873383681,0.09581349289958267,0.5610157241918091,0.8210701620329568,0,0.3244140683165067,1.2340369550917756,1.0714336338065595,1.1714645256567588,214810624,75255808,6037504,430542848,99561472,324161536,39190528,4358144,254091264,94990336,4689920,2846720,302059520,7860224,40894464,898192.9218480302,0,215404.8419510546,639754.1928050185,32003.125305205587,0,0,1099036.9615408613,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.867,3.467,22.867,1.733,1.6,1.667,16.267,0.013853211009174311,0.0030722891566265067,0.027627118644067798,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023541284403669722,0.004730120481927711,0.08072463768115944,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744693,1.9932779712853825,2.1088584817817693,0.1806052196189351,0.20321394377230234,4.883061372243282,1.8488101722292483,0.42866044804648645,0.09581349289958267,0.5610157241918091,0.8210701620329568,0,0.3244140683165067,0.9698351455629614,1.0714336338065595,1.1714645256567588,214810624,75255808,6037504,430542848,99561472,324161536,39219200,4358144,254091264,94990336,4689920,2846720,302051328,7860224,40894464,877550.6217636165,0,215404.8419510546,853398.577872926,32003.125305205587,0,0,1099036.9615408613,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,7.867,4.2,22.867,1.733,1.6,1.667,16.267,0.013853211009174311,0.0030813953488372093,0.027627118644067798,0.037784090909090906,0.0026623376623376624,0.0034864864864864865,0.0049036144578313255,0.023541284403669722,0.0047465116279069765,0.08072463768115944,0.048011363636363644,0.004532467532467534,0.008142857142857144,0.009005102040816325
1705744694,1.9932779712853825,2.0592525803820134,0.1806052196189351,0.20321394377230234,4.883061372243282,1.8488101722292483,0.42866044804648645,0.09872497260683338,0.5610157241918091,0.8210701620329568,0,0.3244140683165067,0.9698351455629614,1.0714336338065595,1.1714645256567588,214810624,75255808,6037504,430542848,99561472,324161536,39219200,4349952,254091264,94990336,4689920,2846720,302051328,7860224,40894464,856908.3216792027,0,215404.8419510546,853398.577872926,32003.125305205587,0,0,1099036.9615408613,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,9,4.733,24.667,2,1.733,1.8,18.067,0.013952702702702702,0.003101694915254237,0.028806089743589745,0.037356321839080456,0.0026623376623376624,0.0033896103896103895,0.0049661835748792274,0.023601351351351347,0.004783050847457627,0.08109375,0.04793103448275862,0.004532467532467534,0.007636363636363635,0.009031017369727046
1705744695,1.9932779712853825,2.0096466789822576,0.1806052196189351,0.20321394377230234,4.883061372243282,1.8488101722292483,0.42866044804648645,0.09872497260683338,0.5610157241918091,0.8210701620329568,0,0.3244140683165067,0.9698351455629615,1.0653576757658234,1.1714645256567588,214810624,75255808,6037504,430542848,99561472,324161536,39219200,4349952,254091264,94990336,4689920,2846720,302051328,7860224,40894464,836266.021594789,0,215404.8419510546,853398.577872926,32003.125305205587,0,0,1099036.9615408615,12,7,6,4,8,16,6,4,3,11,1,3,6,17,8,9,4.733,24.667,2,2,1.8,19.6,0.013952702702702702,0.003101694915254237,0.028806089743589745,0.037356321839080456,0.002464788732394366,0.0033896103896103895,0.004809744779582367,0.023601351351351347,0.004783050847457627,0.08109375,0.04793103448275862,0.004492957746478874,0.007636363636363635,0.008988341968911916
1705744696,1.9932779712853825,1.9600407775825022,0.1806052196189351,0.20321394377230234,5.108380135974005,1.8183391360412655,0.42866044804648645,0.09872497260683338,0.5610157241918091,0.8210701620329568,0,0.3244140683165067,0.9698351455629615,1.0653576757658234,1.1714645256567588,214810624,75255808,6037504,430542848,100167680,324161536,39219200,4349952,254091264,94990336,4689920,2846720,302051328,7860224,40894464,815623.7215103754,0,295778.20760799485,853398.577872926,32003.125305205587,0,0,1099036.9615408615,12,7,6,4,7,16,6,4,3,11,1,3,6,17,8,9,4.733,24.667,2,2,1.8,19.6,0.013952702702702702,0.003101694915254237,0.028806089743589745,0.037356321839080456,0.002464788732394366,0.0033896103896103895,0.004809744779582367,0.023601351351351347,0.004783050847457627,0.08109375,0.04793103448275862,0.004492957746478874,0.007636363636363635,0.008988341968911916
1705744697,1.0970355462185006,2.9839256444643127,0.1806052196189351,0.20321394377230234,5.108380135974005,1.8183391360412655,0.42866044804648645,0.09872497260683338,0.5610157241918091,0.8210701620329568,0,0.3244140683165067,0.9698351455629615,1.0653576757658234,1.1714645256567588,214810624,75501568,6037504,430542848,100167680,324161536,39219200,4349952,254091264,94990336,4689920,2846720,302051328,7860224,40894464,1823394.4270600511,0,295778.20760799485,853398.577872926,32003.125305205587,0,0,1099036.9615408615,12,7,6,4,7,16,6,4,3,11,1,3,6,17,8,9,4.733,24.667,2,2,1.8,19.6,0.013952702702702702,0.003101694915254237,0.028806089743589745,0.037356321839080456,0.002464788732394366,0.0033896103896103895,0.004809744779582367,0.023601351351351347,0.004783050847457627,0.08109375,0.04793103448275862,0.004492957746478874,0.007636363636363635,0.008988341968911916
