time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705729973,1.6980061096433499,3.110918806109775,0.17502867271400244,0.21161871495541962,4.845856281428934,1.9363766326596994,0.44611549115704346,0.09821614132317291,0.3979764870416495,0.8348520710059161,0.00015841367820173846,0.3439403010605553,2.6226642825212214,0.8801577930442213,1.0615080392664562,219041792,77819904,5914624,430559232,100413440,328953856,39694336,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42455040,0,1982303.9418527249,0,881517.153206904,89506.57750972423,0,0,1504216.20094635,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8,3.933,24.733,1.8,1.867,1.933,17.733,,,0.013232758620689655,0.003022222222222222,0.030301204819277103,0.036657303370786515,0.002518987341772152,0.003292682926829268,0.003244094488188977,0.02285344827586207,0.004640000000000001,0.07601731601731603,0.047331460674157305,0.004503797468354431,0.006083333333333329,0.0054076086956521855
1705729974,1.6980061096433499,3.110918806109775,0.17502867271400244,0.21161871495541962,4.845856281428934,1.9363766326596994,0.44611549115704346,0.09821614132317291,0.3979764870416495,0.8348520710059161,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,1.0615080392664562,219041792,77819904,5914624,430559232,100413440,328953856,39694336,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42455040,0,1982303.9418527249,0,881517.153206904,89506.57750972423,0,0,1504216.20094635,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8,3.933,24.733,1.8,1.867,1.933,17.733,,,0.013232758620689655,0.003022222222222222,0.030301204819277103,0.036657303370786515,0.002518987341772152,0.003292682926829268,0.003244094488188977,0.02285344827586207,0.004640000000000001,0.07601731601731603,0.047331460674157305,0.004503797468354431,0.006083333333333329,0.0054076086956521855
1705729975,1.6980061096433499,3.110918806109775,0.17502867271400244,0.21161871495541962,4.845856281428934,1.9363766326596994,0.44611549115704346,0.08725867707564096,0.3979764870416495,0.8348520710059161,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,1.0615080392664562,219041792,77819904,5914624,430559232,100413440,328953856,39694336,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42455040,0,1982303.9418527249,0,881517.153206904,89506.57750972423,0,0,1504216.20094635,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.067,3.933,24.733,1.867,1.933,2,17.933,,,0.013135775862068965,0.003022222222222222,0.030301204819277103,0.036235955056179776,0.0025365853658536586,0.0032823529411764706,0.0032558746736292433,0.02283405172413793,0.004640000000000001,0.07601731601731603,0.04724719101123596,0.004507317073170732,0.00595833333333333,0.005597938144329908
1705729976,1.6980061096433499,3.110918806109775,0.17502867271400244,0.2136368406324337,4.845856281428934,1.9363766326596994,0.44611549115704346,0.08725867707564096,0.3979764870416495,0.711024956607494,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,0.897767475576163,219041792,77819904,5914624,430563328,100413440,328953856,39694336,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42455040,0,1982303.9418527249,0,881517.153206904,89506.57750972423,0,0,1272186.6735720397,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.067,3.933,24.733,1.867,1.933,2,17.933,,,0.013135775862068965,0.003022222222222222,0.030301204819277103,0.036235955056179776,0.0025365853658536586,0.0032823529411764706,0.0032558746736292433,0.02283405172413793,0.004640000000000001,0.07601731601731603,0.04724719101123596,0.004507317073170732,0.00595833333333333,0.005597938144329908
1705729977,1.6980061096433499,2.6063590924534537,0.17502867271400244,0.2136368406324337,4.845856281428934,1.9363766326596994,0.44611549115704346,0.08725867707564096,0.3979764870416495,0.8161408570216359,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,0.8800756749217219,219041792,77819904,5914624,430563328,100413440,328953856,39694336,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42455040,0,1299773.7085880078,0,881517.153206904,89506.57750972423,0,0,1247116.403556267,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.867,3.933,24.733,1.867,1.933,2,17.933,,,0.01325,0.003022222222222222,0.030301204819277103,0.036235955056179776,0.0025365853658536586,0.0032823529411764706,0.0032558746736292433,0.022900000000000004,0.004640000000000001,0.07601731601731603,0.04724719101123596,0.004507317073170732,0.00595833333333333,0.005597938144329908
1705729978,1.6980061096433499,2.6588629016269945,0.18229607836797976,0.2136368406324337,4.845856281428934,1.9363766326596994,0.4522576463162916,0.08725867707564096,0.3979764870416495,0.8337532340840651,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,0.8703899084426767,219041792,77819904,5914624,430563328,100413440,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42455040,0,1325957.0042674418,0,894338.3996042508,89506.57750972423,0,0,904265.8682929836,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.867,3.933,24.733,1.867,1.933,2,17.933,,,0.01325,0.003022222222222222,0.030301204819277103,0.036235955056179776,0.0025365853658536586,0.0032823529411764706,0.0032558746736292433,0.022900000000000004,0.004640000000000001,0.07601731601731603,0.04724719101123596,0.004507317073170732,0.00595833333333333,0.005597938144329908
1705729979,1.2752591885458104,2.7113667108005353,0.18229607836797976,0.2160045950603099,4.845856281428934,0.6906199982068849,0.4522576463162916,0.08725867707564096,0.3979764870416495,0.8337532340840651,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,0.8524173217365841,219041792,77819904,5914624,430563328,100413440,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42455040,0,1352140.2999468758,0,894338.3996042508,89506.57750972423,0,0,885593.7805704429,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.867,3.933,24.733,1.867,1.933,2,17.933,,,0.01325,0.003022222222222222,0.030301204819277103,0.036235955056179776,0.0025365853658536586,0.0032823529411764706,0.0032558746736292433,0.022900000000000004,0.004640000000000001,0.07601731601731603,0.04724719101123596,0.004507317073170732,0.00595833333333333,0.005597938144329908
1705729980,1.2469590867184213,3.150228550412437,0.18229607836797976,0.2160045950603099,4.845856281428934,0.7090254881984069,0.3857362495444035,0.08725867707564096,0.3979764870416495,0.8337532340840651,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,1.0740118555928906,219041792,77819904,5914624,430563328,100413440,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42393600,0,1570997.7407660382,0,641859.9093400289,89506.57750972423,0,0,1139506.51629609,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.067,4.267,26.733,2.133,1.933,2,18.8,,,0.013200836820083684,0.00305524861878453,0.029785382830626452,0.035972222222222225,0.0025365853658536586,0.0032823529411764706,0.003263020833333334,0.0227907949790795,0.004699447513812155,0.07419724770642201,0.04719444444444444,0.004507317073170732,0.00595833333333333,0.005705000000000005
1705729981,1.218658984891032,3.150228550412437,0.18229607836797976,0.2160045950603099,4.845856281428934,0.8815385539740832,0.39341210909974306,0.08725867707564096,0.3979764870416495,0.8337532340840651,0.00011168451051375355,0.3439403010605553,2.6226642825212214,0.8801577930442213,1.0740118555928906,219041792,77819904,5914624,430563328,100413440,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42393600,0,1570997.7407660382,0,654632.4359670081,89506.57750972423,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.267,26.733,2.133,1.933,2,18.8,,,0.013200836820083684,0.00305524861878453,0.029785382830626452,0.035972222222222225,0.0025365853658536586,0.0032823529411764706,0.003263020833333334,0.0227907949790795,0.004699447513812155,0.07419724770642201,0.04719444444444444,0.004507317073170732,0.00595833333333333,0.005705000000000005
1705729982,1.190358883063643,3.150228550412437,0.18229607836797976,0.2160045950603099,4.70901601985179,0.9037602075803518,0.46055157332037217,0.08725867707564096,0.3979764870416495,0.8337532340840651,0.00014987854669492608,0.3439403010605553,2.6226642825212214,0.8801577930442213,1.0740118555928906,219041792,77819904,5914624,430563328,102961152,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42393600,0,1570997.7407660382,0,766351.5976187584,89506.57750972423,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.267,26.733,2.133,1.933,2,18.8,,,0.013200836820083684,0.00305524861878453,0.029785382830626452,0.035972222222222225,0.0025365853658536586,0.0032823529411764706,0.003263020833333334,0.0227907949790795,0.004699447513812155,0.07419724770642201,0.04719444444444444,0.004507317073170732,0.00595833333333333,0.005705000000000005
1705729983,1.1620587812362537,3.150228550412437,0.1525932110988971,0.2160045950603099,4.786959058235226,0.9259818611866206,0.46055157332037217,0.08725867707564096,0.3979764870416495,0.8337532340840651,0.00014987854669492608,0.27835337523619536,2.6226642825212214,0.8801577930442213,1.0740118555928906,219041792,77819904,5914624,430563328,102961152,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42393600,0,1570997.7407660382,0,766351.5976187584,89506.57750972423,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.067,26.733,2.133,1.933,2,19.133,,,0.013200836820083684,0.003054054054054054,0.029785382830626452,0.035972222222222225,0.0025365853658536586,0.0032823529411764706,0.0032590673575129533,0.0227907949790795,0.004697297297297297,0.07419724770642201,0.04719444444444444,0.004507317073170732,0.00595833333333333,0.00564646464646465
1705729984,1.5503561839985753,3.150228550412437,0.1495549431260974,0.2160045950603099,4.786959058235226,0.9482035147928894,0.46055157332037217,0.08725867707564096,0.3979764870416495,0.8337532340840651,0.00014987854669492608,0.28402982798539633,2.6226642825212214,0.8801577930442213,1.0740118555928906,219099136,77819904,5914624,430563328,102961152,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42393600,0,1570997.7407660382,0,766351.5976187584,89506.57750972423,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.067,23.867,2.133,1.933,2.133,19.133,,,0.013200836820083684,0.003054054054054054,0.029354265402843603,0.035972222222222225,0.0025365853658536586,0.003272727272727272,0.0032590673575129533,0.0227907949790795,0.004697297297297297,0.07351674641148326,0.04719444444444444,0.004507317073170732,0.005833333333333324,0.00564646464646465
1705729985,1.5503561839985753,2.93621466370272,0.14651667515329775,0.2160045950603099,4.786959058235226,0.970425168399158,0.46055157332037217,0.08725867707564096,0.3879845339051955,0.8337532340840651,0.00014987854669492608,0.2897062807345974,2.6226642825212214,0.8801577930442213,1.0740118555928906,219099136,77672448,5914624,430563328,102961152,328953856,39706624,4415488,246575104,97030144,4644864,2846720,302501888,7811072,42393600,0,1530973.973599827,0,766351.5976187584,133086.39568508952,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.067,23.867,2.133,1.933,2.133,19.133,,,0.013200836820083684,0.003054054054054054,0.029354265402843603,0.035972222222222225,0.0025365853658536586,0.003272727272727272,0.0032590673575129533,0.0227907949790795,0.004697297297297297,0.07351674641148326,0.04719444444444444,0.004507317073170732,0.005833333333333324,0.00564646464646465
1705729986,1.5503561839985753,2.93621466370272,0.1434784071804981,0.2160045950603099,4.786959058235226,0.9926468220054271,0.46055157332037217,0.08725867707564096,0.48447459834997686,0.8337532340840651,0.00014987854669492608,0.288536931468262,0.8163349999999882,0.8801577930442213,1.0740118555928906,219099136,77672448,5914624,430563328,102961152,328953856,39706624,4415488,246579200,97030144,4644864,2846720,302501888,7811072,42393600,0,1530973.973599827,0,766351.5976187584,142283.97742075552,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.067,23.867,2.133,2.067,2.133,19.133,,,0.013200836820083684,0.003054054054054054,0.029354265402843603,0.035972222222222225,0.0025443037974683547,0.003272727272727272,0.0032590673575129533,0.0227907949790795,0.004697297297297297,0.07351674641148326,0.04719444444444444,0.004508860759493671,0.005833333333333324,0.00564646464646465
1705729987,1.5503561839985753,2.93621466370272,0.1404401392076984,0.2160045950603099,4.786959058235226,1.0148684756116957,0.46055157332037217,0.08725867707564096,0.48447459834997686,0.8337532340840651,0.00014987854669492608,0.28286047871906095,0.8375283482461107,0.8801577930442213,1.0740118555928906,219099136,77672448,5914624,430563328,102961152,328953856,39706624,4415488,246579200,97030144,4644864,2846720,302358528,7811072,42393600,0,1530973.973599827,0,766351.5976187584,142283.97742075552,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.067,23.867,2.133,2.067,2.133,19.133,,,0.013200836820083684,0.003054054054054054,0.029354265402843603,0.035972222222222225,0.0025443037974683547,0.003272727272727272,0.0032590673575129533,0.0227907949790795,0.004697297297297297,0.07351674641148326,0.04719444444444444,0.004508860759493671,0.005833333333333324,0.00564646464646465
1705729988,1.4373348922454625,2.93621466370272,0.13740187123489878,0.2160045950603099,4.786959058235226,1.0370901292179646,0.46055157332037217,0.08725867707564096,0.48447459834997686,0.8337532340840651,0.00014987854669492608,0.27718402596985997,0.9956319336683912,0.7038768563940146,1.0740118555928906,219099136,77672448,5914624,430563328,102961152,328953856,39706624,4415488,246579200,97030144,4644864,2846720,302358528,7811072,42393600,0,1530973.973599827,0,766351.5976187584,142283.97742075552,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.067,23.867,2.133,2.067,2.133,19.133,,,0.013200836820083684,0.003054054054054054,0.029354265402843603,0.035972222222222225,0.0025443037974683547,0.003272727272727272,0.0032590673575129533,0.0227907949790795,0.004697297297297297,0.07351674641148326,0.04719444444444444,0.004508860759493671,0.005833333333333324,0.00564646464646465
1705729989,1.4373348922454625,2.93621466370272,0.1826036052778296,0.2160045950603099,4.786959058235226,1.0593117828242333,0.46055157332037217,0.09035053964414635,0.48447459834997686,0.8337532340840651,0.00014987854669492608,0.3285561855346557,0.9956319336683912,0.6892075598432776,1.0740118555928906,219099136,77672448,5922816,430563328,102961152,328953856,39706624,4415488,246579200,97030144,4644864,2846720,302358528,7811072,42393600,0,1530973.973599827,0,766351.5976187584,142283.97742075552,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.067,4.067,23.867,2.133,2.067,2.133,19.133,,,0.013200836820083684,0.003054054054054054,0.029354265402843603,0.035972222222222225,0.0025443037974683547,0.003272727272727272,0.0032590673575129533,0.0227907949790795,0.004697297297297297,0.07351674641148326,0.04719444444444444,0.004508860759493671,0.005833333333333324,0.00564646464646465
1705729990,1.4373348922454625,2.93621466370272,0.1826036052778296,0.2160045950603099,4.786959058235227,1.081533436430502,0.46055157332037217,0.09035053964414635,0.48447459834997686,0.686574986295229,0.00014987854669492608,0.3285561855346557,0.9956319336683912,0.599492567610466,1.0740118555928906,219099136,77672448,5922816,430563328,102961152,328953856,39706624,4415488,246579200,97030144,4644864,2846720,302358528,7811072,42393600,0,1530973.973599827,0,766351.5976187584,142283.97742075552,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.333,4.067,23.867,2.4,2.333,2.4,19.933,,,0.013326359832635984,0.003054054054054054,0.029354265402843603,0.035213414634146345,0.00252,0.0031573033707865167,0.003242503259452412,0.022815899581589957,0.004697297297297297,0.07351674641148326,0.047042682926829275,0.004504,0.00488314606741573,0.005380434782608695
1705729991,1.4373348922454625,2.93621466370272,0.1826036052778296,0.2160045950603099,4.786959058235227,1.1037550900367707,0.46055157332037217,0.09035053964414635,0.48447459834997686,0.8125187831836199,0.00014987854669492608,0.3285561855346557,0.9956319336683912,0.5864924794037095,1.0740118555928906,219099136,77672448,5922816,430563328,102961152,328953856,39706624,4415488,246579200,97030144,4644864,2846720,302358528,7811072,42393600,0,1530973.973599827,0,766351.5976187584,142283.97742075552,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,8.333,4.067,23.867,2.4,2.333,2.4,19.933,,,0.013326359832635984,0.003054054054054054,0.029354265402843603,0.035213414634146345,0.00252,0.0031573033707865167,0.003242503259452412,0.022815899581589957,0.004697297297297297,0.07351674641148326,0.047042682926829275,0.004504,0.00488314606741573,0.005380434782608695
1705729992,1.4373348922454625,2.93621466370272,0.1826036052778296,0.21155408708551782,4.786959058235227,1.3332992163761255,0.46055157332037217,0.09035053964414635,0.48447459834997686,0.8125187831836199,0.00014987854669492608,0.3285561855346557,0.9956319336683912,0.5734923911969533,1.0740118555928906,219099136,77672448,5922816,430563328,102961152,328953856,39706624,4415488,246579200,97030144,4644864,2846720,302358528,7811072,42393600,0,1530973.973599827,0,766351.5976187584,142283.97742075552,0,0,1139506.51629609,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,7.333,4.067,23.867,2.4,2.333,2.4,19.933,,,0.013,0.003054054054054054,0.029354265402843603,0.035213414634146345,0.00252,0.0031573033707865167,0.003242503259452412,0.022706666666666667,0.004697297297297297,0.07351674641148326,0.047042682926829275,0.004504,0.00488314606741573,0.005380434782608695
1705729993,1.4373348922454625,2.93621466370272,0.1826036052778296,0.21117294344736967,4.786959058235227,1.3332992163761255,0.3962291495565527,0.09035053964414635,0.48447459834997686,0.8097092883780738,0.00014987854669492608,0.3285561855346557,0.9956319336683912,0.5604923029901968,1.0429552517091416,219099136,77672448,5922816,430563328,102961152,328953856,39706624,4415488,246579200,97038336,4644864,2846720,302358528,7811072,42393600,0,1530973.973599827,0,659319.9532391095,142283.97742075552,0,0,1107371.0379117464,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,7.333,4.067,23.867,2.4,2.333,2.4,19.933,,,0.013,0.003054054054054054,0.029354265402843603,0.035213414634146345,0.00252,0.0031573033707865167,0.003242503259452412,0.022706666666666667,0.004697297297297297,0.07351674641148326,0.047042682926829275,0.004504,0.00488314606741573,0.005380434782608695
1705729994,1.4373348922454625,2.8898388104460953,0.1826036052778296,0.21117294344736967,3.5732161288105253,1.3332992163761255,0.38855329000121325,0.09035053964414635,0.48447459834997686,0.8097092883780738,0.00014987854669492608,0.3285561855346557,0.9956319336683912,0.5474922147834405,1.0429552517091416,219099136,77672448,5922816,430563328,102961152,328953856,39706624,4415488,246579200,97038336,4644864,2846720,302358528,7811072,42393600,0,1494479.5701611894,0,646547.4266121304,142283.97742075552,0,0,1107371.0379117464,17,13,6,4,8,14,7,5,3,11,1,3,6,16,8,7.333,4.067,23.867,2.4,2.333,2.4,19.933,,,0.013,0.003054054054054054,0.029354265402843603,0.035213414634146345,0.00252,0.0031573033707865167,0.003242503259452412,0.022706666666666667,0.004697297297297297,0.07351674641148326,0.047042682926829275,0.004504,0.00488314606741573,0.005380434782608695
1705729995,1.4373348922454625,2.8898388104460953,0.17618885335290746,0.21117294344736967,3.645979643949543,1.2396112243992978,0.4590445749827214,0.08912912087912088,0.48447459834997686,0.8097092883780738,0,0.3285561855346557,0.9956319336683912,0.5344921265766841,1.0429552517091416,219099136,77672448,5922816,430563328,102961152,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7811072,42393600,0,1494479.5701611894,0,891665.5148583276,142283.97742075552,0,0,1107371.0379117464,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,4,22.733,2,2.333,2.4,18.6,,,0.01272093023255814,0.00305524861878453,0.028876201923076925,0.035227272727272725,0.00252,0.0031573033707865167,0.0032332439678284183,0.022655813953488372,0.004699447513812155,0.0721794871794872,0.04704545454545455,0.004504,0.00488314606741573,0.005215116279069774
1705729996,1.4373348922454625,2.8898388104460953,0.17618885335290746,0.21117294344736967,3.7187431590885605,1.2396112243992978,0.4590445749827214,0.08912912087912088,0.48447459834997686,0.8097092883780738,0,0.3285561855346557,0.9956319336683912,0.5214920383699279,1.0429552517091416,219099136,77672448,5922816,430563328,102961152,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7811072,42393600,0,1494479.5701611894,0,891665.5148583276,142283.97742075552,0,0,1107371.0379117464,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,4,22.733,2,2.333,2.4,18.6,,,0.01272093023255814,0.00305524861878453,0.028876201923076925,0.035227272727272725,0.00252,0.0031573033707865167,0.0032332439678284183,0.022655813953488372,0.004699447513812155,0.0721794871794872,0.04704545454545455,0.004504,0.00488314606741573,0.005215116279069774
1705729997,1.4373348922454625,2.8898388104460953,0.17618885335290746,0.21117294344736967,4.45765788278055,1.2396112243992978,0.3873542792534665,0.08912912087912088,0.48447459834997686,0.8097092883780738,0,0.3285561855346557,0.9956319336683912,0.5084919501631714,1.0429552517091416,219099136,77672448,5922816,430563328,109928448,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7811072,42393600,0,1494479.5701611894,0,821240.5009537492,142283.97742075552,0,0,1107371.0379117464,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,4,22.733,2,2.333,2.4,18.6,,,0.01272093023255814,0.00305524861878453,0.028876201923076925,0.035227272727272725,0.00252,0.0031573033707865167,0.0032332439678284183,0.022655813953488372,0.004699447513812155,0.0721794871794872,0.04704545454545455,0.004504,0.00488314606741573,0.005215116279069774
1705729998,1.4373348922454625,2.8898388104460953,0.17618885335290746,0.21117294344736967,4.45765788278055,1.2396112243992978,0.39499498080394796,0.08912912087912088,0.4456598963202124,0.8097092883780738,0,0.3285561855346557,0.9956319336683912,0.4954918619564151,1.031787312240331,219099136,77672448,5922816,430563328,109928448,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7811072,42475520,0,1494479.5701611894,0,837439.7632442001,111389.47905158493,0,0,1456311.920741451,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,3.867,22.733,2,2.333,2.4,16.267,,,0.01272093023255814,0.003056497175141243,0.028876201923076925,0.035227272727272725,0.00252,0.0031573033707865167,0.00324438202247191,0.022655813953488372,0.004701694915254237,0.0721794871794872,0.04704545454545455,0.004504,0.00488314606741573,0.005412790697674422
1705729999,1.4373348922454625,2.859850184488161,0.17618885335290746,0.21117294344736967,4.45765788278055,1.2396112243992978,0.4584420930288876,0.08912912087912088,0.4456598963202124,0.8097092883780738,0,0.3285561855346557,0.9956319336683912,0.7854303845312157,1.031787312240331,219099136,77721600,5922816,430563328,109928448,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7827456,42475520,0,1944219.6799732998,0,971955.7374270564,111389.47905158493,0,0,1456311.920741451,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,3.867,24.267,2,2.333,2,16.267,,,0.01272093023255814,0.003056497175141243,0.028579952267303105,0.035227272727272725,0.00252,0.0031411764705882358,0.00324438202247191,0.022655813953488372,0.004701694915254237,0.07091397849462368,0.04704545454545455,0.004504,0.004854117647058825,0.005412790697674422
1705730000,1.4373348922454625,2.859850184488161,0.17618885335290746,0.21117294344736967,4.45765788278055,1.2396112243992978,0.4584420930288876,0.08912912087912088,0.4644458979629924,0.8097092883780738,0,0.3285561855346557,0.9956319336683912,0.7854303845312157,1.031787312240331,219099136,77721600,5922816,430563328,109928448,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7827456,42475520,0,1944219.6799732998,0,971955.7374270564,105251.35488693701,0,0,1456311.920741451,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,3.867,24.267,2,2.333,2,16.267,,,0.01272093023255814,0.003056497175141243,0.028579952267303105,0.035227272727272725,0.00252,0.0031411764705882358,0.00324438202247191,0.022655813953488372,0.004701694915254237,0.07091397849462368,0.04704545454545455,0.004504,0.004854117647058825,0.005412790697674422
1705730001,1.4373348922454625,2.859850184488161,0.17618885335290746,0.21117294344736967,4.45765788278055,1.2396112243992978,0.4584420930288876,0.08912912087912088,0.4644458979629924,0.8097092883780738,0,0.3285561855346557,0.9956319336683912,0.7854303845312157,1.031787312240331,219099136,77721600,5922816,430563328,109928448,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7827456,42475520,0,1944219.6799732998,0,971955.7374270564,105251.35488693701,0,0,1456311.920741451,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,3.867,24.267,2,1.933,2,16.267,,,0.01272093023255814,0.003056497175141243,0.028579952267303105,0.035227272727272725,0.0025675675675675674,0.0031411764705882358,0.00324438202247191,0.022655813953488372,0.004701694915254237,0.07091397849462368,0.04704545454545455,0.004513513513513513,0.004854117647058825,0.005412790697674422
1705730002,1.4373348922454625,2.859850184488161,0.17618885335290746,0.21117294344736967,4.45765788278055,1.2396112243992978,0.4584420930288876,0.08912912087912088,0.4644458979629924,0.8097092883780738,0,0.32468242571523087,0.9956319336683912,0.7854303845312157,1.031787312240331,219099136,77721600,5922816,430563328,109928448,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7827456,42475520,0,1944219.6799732998,0,971955.7374270564,105251.35488693701,0,0,1456311.920741451,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,3.867,24.267,2,1.933,2,16.267,,,0.01272093023255814,0.003056497175141243,0.028579952267303105,0.035227272727272725,0.0025675675675675674,0.0031411764705882358,0.00324438202247191,0.022655813953488372,0.004701694915254237,0.07091397849462368,0.04704545454545455,0.004513513513513513,0.004854117647058825,0.005412790697674422
1705730003,1.4373348922454625,2.859850184488161,0.17363417246920168,0.16879761429476753,4.45765788278055,1.2396112243992978,0.4584420930288876,0.08912912087912088,0.4644458979629924,0.8097092883780738,0,0.32468242571523087,0.8478995142218233,0.7854303845312157,1.031787312240331,219099136,77721600,5922816,430563328,109928448,328966144,39723008,4415488,246579200,97038336,4644864,2846720,302358528,7827456,42475520,0,1944219.6799732998,0,971955.7374270564,105251.35488693701,0,0,1456311.920741451,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,7.133,3.867,24.267,2,1.933,2,16.267,,,0.01272093023255814,0.003056497175141243,0.028579952267303105,0.035227272727272725,0.0025675675675675674,0.0031411764705882358,0.00324438202247191,0.022655813953488372,0.004701694915254237,0.07091397849462368,0.04704545454545455,0.004513513513513513,0.004854117647058825,0.005412790697674422
