time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705724422,2.9539634503952885,3.83928473874695,0.2168591440417908,0.2085723895065852,4.861298489917699,1.1314391042610872,0.38147588287911055,0.10568107877672935,0.34744695119029667,0.7988128537045558,0.00007674036177599191,0.2897937118885981,0.37304302501895686,1.0795236411396247,1.1675080586461504,219328512,93634560,6193152,431038464,100433920,319410176,46616576,4624384,272449536,93487104,4616192,2842624,305537024,8507392,58617856,172960.7994932789,1087544.2683307133,0,0,894572.0214211122,19619.6771566796,0,0,1820775.7096807738,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.733,4.4,24.8,2,2.067,2.067,17.267,0.019216867469879516,0.003110497237569061,0.032763157894736834,0.0375,0.00278494623655914,0.003,0.004532416502946955,0.040102040816326526,0.00479889502762431,0.08120805369127516,0.0475,0.004556989247311827,0.0046,0.008969576719576718
1705724423,2.9539634503952885,3.9278430848596204,0.2168591440417908,0.2085723895065852,4.861298489917699,1.1314391042610872,0.3740069717080761,0.10568107877672935,0.3319515020176202,0.7988128537045558,0.00007674036177599191,0.2897937118885981,0.37304302501895686,1.0795236411396247,1.1675080586461504,219328512,93634560,6193152,431038464,100433920,319410176,46616576,4624384,272453632,93487104,4616192,2842624,305537024,8507392,58617856,172960.7994932789,1112629.9622246013,0,0,877057.207866819,15304.139889403677,0,0,1820775.7096807738,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.733,4.4,24.8,2,2.067,2.067,17.267,0.019216867469879516,0.003110497237569061,0.032763157894736834,0.0375,0.00278494623655914,0.003,0.004532416502946955,0.040102040816326526,0.00479889502762431,0.08120805369127516,0.0475,0.004556989247311827,0.0046,0.008969576719576718
1705724424,2.9539634503952885,4.016401430972291,0.2168591440417908,0.2085723895065852,4.861298489917699,1.1314391042610872,0.36653806053704174,0.06398250000000162,0.3319515020176202,0.7988128537045558,0.00007674036177599191,0.2897937118885981,0.37304302501895686,1.0795236411396247,1.1675080586461504,219328512,93634560,6193152,431038464,100433920,319410176,46616576,4624384,272453632,93487104,4616192,2842624,305537024,8507392,58617856,172960.7994932789,1137715.6561184893,0,0,859542.3943125261,15304.139889403677,0,0,1820775.7096807738,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.733,4.4,24.8,2,2.067,2.067,17.267,0.019216867469879516,0.003110497237569061,0.032763157894736834,0.0375,0.00278494623655914,0.003,0.004532416502946955,0.040102040816326526,0.00479889502762431,0.08120805369127516,0.0475,0.004556989247311827,0.0046,0.008969576719576718
1705724425,2.9539634503952885,4.104959777084961,0.2168591440417908,0.21159441587068145,4.861298489917699,1.1314391042610872,0.3590691493660073,0.07627206656654267,0.3319515020176202,0.7988128537045558,0.00007674036177599191,0.2897937118885981,0.37304302501895686,1.0795236411396247,1.1361726618705048,219328512,93634560,6193152,431038464,100433920,319410176,46616576,4624384,272453632,93487104,4616192,2842624,305537024,8507392,58675200,172960.7994932789,1162801.3500123774,0,0,842027.5807582327,15304.139889403677,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,4.4,24.8,1.733,1.8,1.8,16.467,0.01925,0.003110497237569061,0.032763157894736834,0.0375,0.0027647058823529413,0.003021276595744681,0.004493013972055888,0.040306122448979596,0.00479889502762431,0.08120805369127516,0.0475,0.004552941176470589,0.004638297872340426,0.008935439560439563
1705724426,2.6906674123787737,4.193518123197632,0.2168591440417908,0.21159441587068145,4.861298489917699,1.1314391042610872,0.44477343709105854,0.07784237689842313,0.3319515020176202,0.7988128537045558,0.00007674036177599191,0.2897937118885981,0.37304302501895686,1.0795236411396247,1.1361726618705048,219320320,93634560,6193152,431038464,100433920,319410176,46624768,4624384,272453632,93487104,4616192,2842624,305537024,8507392,58675200,137449.6644295302,1187887.0439062656,0,0,921926.9624692478,15304.139889403677,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,4.4,24.8,1.733,1.8,1.8,16.467,0.01925,0.003110497237569061,0.032763157894736834,0.0375,0.0027647058823529413,0.003021276595744681,0.004493013972055888,0.040306122448979596,0.00479889502762431,0.08120805369127516,0.0475,0.004552941176470589,0.004638297872340426,0.008935439560439563
1705724427,2.6906674123787737,4.282076469310303,0.2168591440417908,0.21159441587068145,4.861298489917699,1.1314391042610872,0.44477343709105854,0.07941268723030358,0.3319515020176202,0.6682668630878885,0,0.2914138249947773,0.3506341005166729,0.9343576981741547,1.1361726618705048,219320320,93634560,6193152,431038464,100433920,319410176,46624768,4624384,272453632,93487104,4616192,2842624,305532928,8507392,58675200,137449.6644295302,1212972.737800154,0,0,921926.9624692478,15304.139889403677,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,4.4,24.8,1.733,1.8,1.8,16.467,0.01925,0.003110497237569061,0.032763157894736834,0.0375,0.0027647058823529413,0.003021276595744681,0.004493013972055888,0.040306122448979596,0.00479889502762431,0.08120805369127516,0.0475,0.004552941176470589,0.004638297872340426,0.008935439560439563
1705724428,2.6906674123787737,4.370634815422973,0.2168591440417908,0.21159441587068145,4.861298489917699,1.1314391042610872,0.44477343709105854,0.08098299756218405,0.3319515020176202,0.6549533155261461,0,0.2914138249947773,0.3506341005166729,0.9163656374884942,1.1361726618705048,219320320,93634560,6193152,431038464,100433920,319410176,46624768,4624384,272453632,93487104,4616192,2842624,305532928,8507392,58675200,137449.6644295302,1238058.4316940417,0,0,921926.9624692478,15304.139889403677,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,4.4,24.8,1.733,1.8,1.8,16.467,0.01925,0.003110497237569061,0.032763157894736834,0.0375,0.0027647058823529413,0.003021276595744681,0.004493013972055888,0.040306122448979596,0.00479889502762431,0.08120805369127516,0.0475,0.004552941176470589,0.004638297872340426,0.008935439560439563
1705724429,2.6906674123787737,4.459193161535643,0.18245022413398213,0.21159441587068145,4.861298489917699,1.1314391042610872,0.4338932294598431,0.09421861991282707,0.3319515020176202,0.6416397679644035,0,0.2914138249947773,0.3506341005166729,1.0281657480244726,1.1361726618705048,219320320,93634560,6193152,431038464,100433920,319410176,46624768,4624384,272453632,93487104,4616192,2842624,305532928,8507392,58675200,137449.6644295302,1263144.12558793,0,0,765469.5697205772,15304.139889403677,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,4.4,24.8,1.733,1.733,1.733,16.467,0.01925,0.003110497237569061,0.032763157894736834,0.0375,0.0027647058823529413,0.003021505376344086,0.004493013972055888,0.040306122448979596,0.00479889502762431,0.08120805369127516,0.0475,0.004552941176470589,0.0046387096774193545,0.008935439560439563
1705724430,2.6906674123787737,4.547751507648313,0.18745860910663986,0.21159441587068145,4.861298489917699,1.0306546250980315,0.4338932294598431,0.09421861991282707,0.17543392863624016,0.6283262204026608,0,0.2866268382352919,0.32811194289693246,1.0281657480244726,1.1361726618705048,219320320,93634560,6193152,431038464,100433920,319410176,46624768,4624384,272453632,93487104,4616192,2846720,305532928,8507392,58675200,137449.6644295302,1288229.819481818,0,0,765469.5697205772,0,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.733,4,24.067,1.8,1.733,1.733,16.933,0.019240506329113925,0.003132596685082873,0.03238636363636363,0.0375,0.0027647058823529413,0.003021505376344086,0.004433070866141732,0.040309278350515454,0.004838674033149171,0.08038461538461539,0.0475,0.004552941176470589,0.0046387096774193545,0.00890960451977401
1705724431,2.6906674123787737,4.6363098537609835,0.18372912858167886,0.21159441587068145,4.563960281368711,1.0306546250980315,0.4338932294598431,0.09421861991282707,0.18047908407077554,0.6150126728409183,0,0.2866268382352919,0.32811194289693246,1.0281657480244726,1.1361726618705048,219320320,93634560,6193152,431038464,104226816,319410176,46624768,4624384,272453632,93487104,4616192,2846720,305532928,8507392,58675200,137449.6644295302,1313315.5133757063,0,0,765469.5697205772,0,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.733,4,24.067,1.8,1.733,1.733,16.933,0.019240506329113925,0.003132596685082873,0.03238636363636363,0.0375,0.0027647058823529413,0.003021505376344086,0.004433070866141732,0.040309278350515454,0.004838674033149171,0.08038461538461539,0.0475,0.004552941176470589,0.0046387096774193545,0.00890960451977401
1705724432,2.6906674123787737,4.669519233553234,0.21885481790215314,0.21159441587068145,4.563960281368711,1.0306546250980315,0.4338932294598431,0.09421861991282707,0.1855242395053109,0.6016991252791757,0,0.2866268382352919,0.32811194289693246,1.0281657480244726,1.1361726618705048,219320320,93634560,6201344,431038464,104226816,319410176,46624768,4624384,272453632,93487104,4616192,2846720,305532928,8507392,58675200,137449.6644295302,1322722.6485859142,0,0,765469.5697205772,0,0,0,1665903.117505995,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,4,24.067,1.8,1.733,1.733,16,0.01930131004366812,0.003132596685082873,0.03238636363636363,0.0375,0.0027647058823529413,0.003021505376344086,0.0044432989690721654,0.04056122448979592,0.004838674033149171,0.08038461538461539,0.0475,0.004552941176470589,0.0046387096774193545,0.008896198830409357
1705724433,2.947105538140021,4.580960887440564,0.21885481790215316,0.21159441587068145,4.294019487319576,1.0306546250980315,0.4338932294598431,0.09421861991282707,0.1905693949398463,0.588385577717433,0,0.2866268382352919,0.32811194289693246,1.0126553419758506,1.0806067852338725,219320320,93634560,6201344,431038464,104226816,319410176,46624768,4624384,272453632,93487104,4616192,2846720,305532928,8507392,58675200,192601.88087774292,1297636.954692026,0,0,765469.5697205772,0,0,0,1114141.3839485876,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,4,22.867,1.8,1.733,1.733,16,0.01930131004366812,0.003132596685082873,0.032253886010362685,0.0375,0.0027647058823529413,0.003021505376344086,0.0044432989690721654,0.04056122448979592,0.004838674033149171,0.08022058823529409,0.0475,0.004552941176470589,0.0046387096774193545,0.008896198830409357
1705724434,2.947105538140021,4.492402541327895,0.21885481790215316,0.21159441587068145,4.294019487319576,1.0306546250980315,0.43389322945984315,0.09421861991282707,0.1956145503743817,0.5750720301556904,0,0.2866268382352919,0.32811194289693246,1.0126553419758506,1.0806067852338725,219320320,93634560,6201344,431038464,104226816,319410176,46624768,4624384,272453632,93487104,4616192,2846720,305532928,8507392,58675200,192601.88087774292,1272551.260798138,0,0,765469.5697205774,0,0,0,1114141.3839485876,12,8,7,4,7,15,5,6,3,11,1,3,5,20,9,7.467,3.733,22.867,1.8,1.733,1.733,16,0.01930131004366812,0.0031637426900584793,0.032253886010362685,0.0375,0.0027647058823529413,0.003021505376344086,0.0044432989690721654,0.04056122448979592,0.004894736842105263,0.08022058823529409,0.0475,0.004552941176470589,0.0046387096774193545,0.008896198830409357
