time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705525122,0.7147927356341623,1.9303732900532828,0.3868413344182442,31.875801358186507,0.3114417845484206,8.446682225002302,0.5260525670372675,3.7188980645161,2.965163072752906,0.2876647211023599,0.2518105340160994,111919104,44457984,11935744,45662208,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,15.333,26.533,0.867,81.267,0.733,13.267,13.667,0.867,149.4,19.6,7.867,0,0,0,0.002997179125528914,0.003158048780487805,0.1,0.003687592319054653,0.0031111111111111114,0.04714033018867924,0.0037999999999999996,0.001975308641975309,0.0075,0.002929577464788732,0.004603949224259521,0.004884487804878049,0.22666666666666663,0.03550518134715036,0.0048000000000000004,0.17963043478260873,0.00825,0.004427456790123457,0.009664021164021165,0.004585915492957747
1705525123,0.7147927356341623,1.895005645017452,0.3868413344182442,31.875801358186507,0.3134957282533422,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2876647211023599,0.2518105340160994,111919104,44457984,11935744,45662208,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,15.933,26.533,0.867,81.267,0.867,13.267,13.667,0.867,149.4,19.6,7.867,0,0,0,0.002994219653179191,0.003158048780487805,0.1,0.003687592319054653,0.0031176470588235292,0.04714033018867924,0.0037999999999999996,0.001975308641975309,0.0075,0.002929577464788732,0.0046034682080924845,0.004884487804878049,0.22666666666666663,0.03550518134715036,0.004811764705882353,0.17963043478260873,0.00825,0.004427456790123457,0.009664021164021165,0.004585915492957747
1705525124,0.7147927356341623,1.895005645017452,0.3868413344182442,31.875801358186507,0.3134957282533422,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2876647211023599,0.2518105340160994,111919104,44457984,11935744,45662208,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,16.733,26.267,0.733,86.4,0.867,13.267,13.267,0.867,139.267,18.867,6.133,0,0,0,0.0029941520467836255,0.003126923076923077,0.09999999999999999,0.003606060606060606,0.0031176470588235292,0.04630555555555556,0.0037999999999999996,0.0018889985199802668,0.007458118556701031,0.0029264214046822745,0.004603508771929825,0.004828461538461539,0.22,0.03261597938144331,0.004811764705882353,0.17290697674418606,0.00825,0.004404637395165271,0.00959471649484536,0.004585284280936455
1705525125,0.7147927356341623,1.895005645017452,0.3868413344182442,31.875801358186507,0.3134957282533422,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2876647211023599,0.2518105340160994,111919104,44457984,11935744,45662208,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,86.4,0.867,13.267,13.267,0.867,139.267,18.867,6.133,0,0,0,0.0029941520467836255,0.0031143946615824593,0.09999999999999999,0.003606060606060606,0.0031176470588235292,0.04630555555555556,0.0037999999999999996,0.0018889985199802668,0.007458118556701031,0.0029264214046822745,0.004603508771929825,0.0048059103908484275,0.22,0.03261597938144331,0.004811764705882353,0.17290697674418606,0.00825,0.004404637395165271,0.00959471649484536,0.004585284280936455
1705525126,0.7147927356341623,1.895005645017452,0.3868413344182442,32.41423271234583,0.3134957282533422,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2876647211023599,0.2518105340160994,111919104,44457984,11935744,44154880,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,86.4,0.867,13.267,13.267,0.867,139.267,18.867,6.133,0,0,0,0.0029941520467836255,0.0031143946615824593,0.09999999999999999,0.003606060606060606,0.0031176470588235292,0.04630555555555556,0.0037999999999999996,0.0018889985199802668,0.007458118556701031,0.0029264214046822745,0.004603508771929825,0.0048059103908484275,0.22,0.03261597938144331,0.004811764705882353,0.17290697674418606,0.00825,0.004404637395165271,0.00959471649484536,0.004585284280936455
1705525127,0.7147927356341623,1.895005645017452,0.3868413344182442,32.41423271234583,0.3134957282533422,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2876647211023599,0.2518105340160994,111919104,44457984,11935744,44154880,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,86.4,0.867,13.267,13.267,0.867,139.267,18.867,6.133,0,0,0,0.0029941520467836255,0.0031143946615824593,0.09999999999999999,0.003606060606060606,0.0031176470588235292,0.04630555555555556,0.0037999999999999996,0.0018889985199802668,0.007458118556701031,0.0029264214046822745,0.004603508771929825,0.0048059103908484275,0.22,0.03261597938144331,0.004811764705882353,0.17290697674418606,0.00825,0.004404637395165271,0.00959471649484536,0.004585284280936455
1705525128,0.7147927356341623,1.895005645017452,0.40405717310746025,32.41423271234583,0.3134957282533422,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2876647211023599,0.2518105340160994,111919104,44457984,11972608,44154880,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,86.4,0.867,14,13.267,0.867,139.267,18.867,6.133,0,0,0,0.0029941520467836255,0.0031143946615824593,0.09999999999999999,0.003606060606060606,0.0031176470588235292,0.04622030237580994,0.0037999999999999996,0.0018889985199802668,0.007458118556701031,0.0029264214046822745,0.004603508771929825,0.0048059103908484275,0.22,0.03261597938144331,0.004811764705882353,0.1751351351351351,0.00825,0.004404637395165271,0.00959471649484536,0.004585284280936455
1705525129,0.7147927356341623,1.5711965554250948,0.40405717310746025,32.41423271234583,0.3134957282533422,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2876647211023599,0.2518105340160994,111919104,44457984,11972608,44154880,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,16430.99263894739,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,86.4,0.867,14,13.267,0.867,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.003605705925384052,0.003064516129032258,0.04622030237580994,0.0034615384615384616,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.032538461538461495,0.0047161290322580655,0.1751351351351351,0.007333333333333332,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525130,0.7147927356341623,1.8782159942742498,0.40405717310746025,32.41423271234583,0.31777944054334006,8.446682225002302,0.5260525670372675,3.7188980645161,2.8577328767123706,0.2840959333710441,0.2768025373696909,111919104,44490752,11972608,44154880,43565056,16691200,43782144,9793536,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,86.4,0.867,14,13.267,0.867,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.003605705925384052,0.003064516129032258,0.04622030237580994,0.0034615384615384616,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.032538461538461495,0.0047161290322580655,0.1751351351351351,0.007333333333333332,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525131,0.7147927356341623,1.8782159942742498,0.40405717310746025,32.41423271234583,0.31777944054334006,6.000875442089634,0.5260525670372675,3.652089256793207,2.8577328767123706,0.2840959333710441,0.2768025373696909,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45895680,2981888,8892416,87206.45532159509,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,86.4,0.867,14,13.267,0.867,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.003605705925384052,0.003064516129032258,0.04622030237580994,0.0034615384615384616,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.032538461538461495,0.0047161290322580655,0.1751351351351351,0.007333333333333332,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525132,0.7147927356341623,1.8782159942742498,0.40405717310746025,32.41423271234583,0.31777944054334006,6.148649318053772,0.5260525670372675,3.652089256793207,2.875577026301666,0.2840959333710441,0.2768025373696909,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45723648,2981888,8892416,87206.45532159509,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,87.667,0.867,14,13.267,0.933,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.0036175213675213674,0.003064516129032258,0.04622030237580994,0.0033870967741935483,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.03606651376146792,0.0047161290322580655,0.1751351351351351,0.006916666666666667,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525133,0.7557314446837051,1.8782159942742498,0.40405717310746025,32.41423271234583,0.31777944054334006,6.296423194017908,0.3211917474232065,3.652089256793207,2.875577026301666,0.2840959333710441,0.2768025373696909,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,87.667,0.867,14,13.267,0.933,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.0036175213675213674,0.003064516129032258,0.04622030237580994,0.0033870967741935483,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.03606651376146792,0.0047161290322580655,0.1751351351351351,0.006916666666666667,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525134,0.7557314446837051,1.8782159942742498,0.40405717310746025,32.41423271234583,0.31777944054334006,6.444197069982044,0.3292940567775076,3.652089256793207,2.875577026301666,0.28565076874218004,0.2768025373696909,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,87.667,0.867,14,13.267,0.933,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.0036175213675213674,0.003064516129032258,0.04622030237580994,0.0033870967741935483,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.03606651376146792,0.0047161290322580655,0.1751351351351351,0.006916666666666667,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525135,0.7557314446837051,1.8782159942742498,0.40405717310746025,33.52236360415681,0.31777944054334006,6.591970945946181,0.33739636613180884,3.652089256793207,2.875577026301666,0.28565076874218004,0.2768025373696909,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,87.667,0.867,14,13.267,0.933,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.0036175213675213674,0.003064516129032258,0.04622030237580994,0.0033870967741935483,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.03606651376146792,0.0047161290322580655,0.1751351351351351,0.006916666666666667,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525136,0.7557314446837051,1.8782159942742498,0.40405717310746025,33.5223636041568,0.31777944054334006,6.7397448219103175,0.34549867548610996,2.576559661542617,2.875577026301666,0.28565076874218004,0.2768025373696909,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,87.667,0.867,14,13.267,0.933,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.0036175213675213674,0.003064516129032258,0.04622030237580994,0.0033870967741935483,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.03606651376146792,0.0047161290322580655,0.1751351351351351,0.006916666666666667,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525137,0.7557314446837051,1.94992199245441,0.40405717310746025,33.5223636041568,0.31777944054334006,6.887518697874453,0.3536009848404111,2.638025226750135,2.875577026301666,0.28565076874218004,0.23013824294478377,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.733,25.467,0.733,87.667,0.867,14,13.267,0.933,138.733,18.333,6.133,0,0,0,0.0029941520467836255,0.0031048617731172542,0.1,0.0036175213675213674,0.003064516129032258,0.04622030237580994,0.0033870967741935483,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004603508771929825,0.004788751191611058,0.22,0.03606651376146792,0.0047161290322580655,0.1751351351351351,0.006916666666666667,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525138,0.7557314446837051,1.94992199245441,0.40405717310746025,33.5223636041568,0.31777944054334006,7.03529257383859,0.3617032941947123,2.6994907919576523,2.875577026301666,0.28565076874218004,0.22552486732195562,111919104,44490752,11972608,44154880,43565056,16445440,43782144,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.267,25.467,0.733,87.667,0.933,14,13.267,0.933,138.733,18.333,6.133,0,0,0,0.002991316931982634,0.0031048617731172542,0.1,0.0036175213675213674,0.003062496874878468,0.04622030237580994,0.0033870967741935483,0.0018898743532889872,0.007406812339331619,0.0029249146757679184,0.004602894356005789,0.004788751191611058,0.22,0.03606651376146792,0.004712494374781242,0.1751351351351351,0.006916666666666667,0.004403991130820398,0.009558483290488431,0.0045849829351535835
1705525139,0.7557314446837051,1.94992199245441,0.40405717310746025,33.5223636041568,0.31777944054334006,7.183066449802726,0.39450875192596796,2.7609563571651696,2.875577026301666,0.28565076874218004,0.22091149169912744,111919104,44490752,11972608,44154880,43565056,16445440,43937792,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.733,26.4,1,88.467,0.933,14,14.2,0.933,157,19.4,8.667,0,0,0,0.0029913793103448273,0.0030892193308550185,0.11250000000000002,0.0035841618100788484,0.003062496874878468,0.04608369098712447,0.0033870967741935483,0.0018523473607394796,0.007404458598726114,0.002908496732026144,0.004602873563218391,0.004760594795539033,0.2225,0.037056818181818225,0.004712494374781242,0.17638766519823793,0.006916666666666667,0.0043922646558015085,0.00955732484076433,0.004581699346405228
1705525140,0.7557314446837051,1.94992199245441,0.40405717310746025,33.5223636041568,0.31777944054334006,7.330840325766863,0.4032559804114997,2.8224219223726865,2.875577026301666,0.28565076874218004,0.21629811607629928,111919104,44490752,11972608,44154880,43565056,16445440,43937792,10252288,45723648,2981888,8892416,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.733,27.333,1,88.467,0.933,14,14.2,0.933,157,19.4,8.667,0,0,0,0.0029913793103448273,0.0030871934604904633,0.11250000000000002,0.0035841618100788484,0.003062496874878468,0.04608369098712447,0.0033870967741935483,0.0018523473607394796,0.007404458598726114,0.002908496732026144,0.004602873563218391,0.004756948228882834,0.2225,0.037056818181818225,0.004712494374781242,0.17638766519823793,0.006916666666666667,0.0043922646558015085,0.00955732484076433,0.004581699346405228
1705525141,0.7557314446837051,1.94992199245441,0.27488337999997153,33.5223636041568,0.31777944054334006,8.866432557848187,0.4120032088970314,2.883887487580204,2.875577026301666,0.22186518872719846,0.2891287106276959,111919104,44490752,11972608,44154880,43565056,16445440,43937792,10252288,45723648,2981888,8953856,63657.556448569085,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.733,27.333,1,88.467,0.933,14,14.2,0.933,157,19.4,8.667,0,0,0,0.0029913793103448273,0.0030871934604904633,0.11250000000000002,0.0035841618100788484,0.003062496874878468,0.04608369098712447,0.0033870967741935483,0.0018523473607394796,0.007404458598726114,0.002908496732026144,0.004602873563218391,0.004756948228882834,0.2225,0.037056818181818225,0.004712494374781242,0.17638766519823793,0.006916666666666667,0.0043922646558015085,0.00955732484076433,0.004581699346405228
