time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705670632,0.6074119906781366,2.290374199394564,0.41494914282985373,19.277203333334302,0.33623194635487963,8.316047058823482,0.6058521987308946,3.7273421177255903,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44699648,12206080,44908544,43511808,15831040,44449792,10199040,45256704,2940928,8716288,75799.52886657655,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.933,1.333,83.533,1.067,12.667,13.667,1.333,145.8,19.067,7.933,0,0,0.0030216049382716047,0.0032181467181467186,0.14285714285714285,0.004251028806584362,0.003,0.057142857142857134,0.003342857142857143,0.0019343832020997374,0.0075,0.0029266055045871564,0.004648765432098765,0.0049926640926640925,0.22857142857142856,0.055464824120603114,0.0046,0.2129655172413793,0.006583333333333336,0.00441283703173467,0.009651515151515152,0.004663608562691132
1705670633,0.7129899594515968,2.290374199394564,0.41494914282985373,19.277203333334302,0.33623194635487963,8.316047058823482,0.6058521987308946,3.7273421177255903,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44699648,12206080,44908544,43511808,15831040,44449792,10199040,45256704,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.4,1.067,82.333,0.8,12.667,13.667,1.067,144.867,19.067,7.4,0,0,0.0030216049382716047,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003216216216216216,0.0019331103678929765,0.0075,0.002920489296636086,0.004648765432098765,0.00498150289017341,0.22692307692307692,0.055303030303030326,0.0046,0.2129655172413793,0.004989189189189189,0.0044126134734830385,0.009651515151515152,0.004652599388379205
1705670634,0.7129899594515968,2.2903741993945634,0.41494914282985373,19.277203333334302,0.33623194635487963,8.316047058823482,0.6058521987308946,3.7273421177255903,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44699648,12206080,44908544,43511808,15831040,44449792,10199040,45256704,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.4,1.067,82.333,0.8,12.667,13.667,1.067,144.867,19.067,7.4,0,0,0.0030216049382716047,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003216216216216216,0.0019331103678929765,0.0075,0.002920489296636086,0.004648765432098765,0.00498150289017341,0.22692307692307692,0.055303030303030326,0.0046,0.2129655172413793,0.004989189189189189,0.0044126134734830385,0.009651515151515152,0.004652599388379205
1705670635,0.7129899594515968,2.2903741993945634,0.3916173907099184,24.793153435493558,0.33623194635487963,8.316047058823482,0.6058521987308946,3.7273421177255903,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44699648,12279808,44908544,43511808,15831040,44449792,10199040,45256704,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.4,1.067,82.333,0.8,12.667,13.667,0.8,144.867,19.067,7.4,0,0,0.0030216049382716047,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003235294117647059,0.0019331103678929765,0.0075,0.002920489296636086,0.004648765432098765,0.00498150289017341,0.22692307692307692,0.05530303030303033,0.0046,0.2129655172413793,0.005250000000000002,0.0044126134734830385,0.009651515151515152,0.004652599388379205
1705670636,0.7129899594515968,2.2903741993945634,0.362067269866289,24.25311524260544,0.26762225133405443,8.316047058823482,0.6058521987308946,3.7273421177255903,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44699648,12279808,44908544,43511808,15831040,44449792,10199040,45256704,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.4,1.067,82.333,0.8,12.667,13.667,0.8,144.867,19.067,7.4,0,0,0.0030216049382716047,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003235294117647059,0.0019331103678929765,0.0075,0.002920489296636086,0.004648765432098765,0.00498150289017341,0.22692307692307692,0.05530303030303033,0.0046,0.2129655172413793,0.005250000000000002,0.0044126134734830385,0.009651515151515152,0.004652599388379205
1705670637,0.7129899594515968,1.9839684119794803,0.362067269866289,23.713077049717317,0.22675749999999445,8.316047058823482,0.5780644372439782,3.751704180064318,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44699648,12279808,44908544,43511808,15831040,44523520,10379264,45256704,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.4,1.067,82.333,0.8,12.667,13.667,0.8,144.867,19.067,7.4,0,0,0.0030216049382716047,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003235294117647059,0.0019331103678929765,0.0075,0.002920489296636086,0.004648765432098765,0.00498150289017341,0.22692307692307692,0.05530303030303033,0.0046,0.2129655172413793,0.005250000000000002,0.0044126134734830385,0.009651515151515152,0.004652599388379205
1705670638,0.7129899594515968,1.8927423178707734,0.362067269866289,23.173038856829198,0.22675749999999445,8.325976055450141,0.5780644372439782,3.751704180064318,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44548096,12279808,44908544,43511808,15831040,44523520,10379264,45256704,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.4,1.067,82.333,0.8,12.667,13.667,0.8,143.467,19.133,7.4,0,0,0.0030216049382716047,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003235294117647059,0.0018554853792654017,0.007490656177641263,0.002920489296636086,0.004648765432098765,0.00498150289017341,0.22692307692307692,0.05530303030303033,0.0046,0.2129655172413793,0.005250000000000002,0.004395969695152536,0.00963262582060708,0.004652599388379205
1705670639,0.7129899594515968,2.2300351315119573,0.362067269866289,22.63300066394108,0.22675749999999445,8.325976055450141,0.5780644372439782,3.751704180064318,2.942005409032721,0.2966434336023471,0.28105837986090604,108171264,44548096,12279808,44908544,43511808,15831040,44523520,10379264,45256704,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,25.4,1.067,82.333,0.8,12.667,13.667,0.8,143.467,19.133,7.4,0,0,0.0030216049382716047,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003235294117647059,0.0018554853792654017,0.007490656177641263,0.002920489296636086,0.004648765432098765,0.00498150289017341,0.22692307692307692,0.05530303030303033,0.0046,0.2129655172413793,0.005250000000000002,0.004395969695152536,0.00963262582060708,0.004652599388379205
1705670640,0.7129899594515968,2.2300351315119573,0.362067269866289,32.20664782013372,0.2671437381450422,8.325976055450141,0.5780644372439782,3.751704180064318,2.8956012423199633,0.2966434336023471,0.28105837986090604,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,14.733,25.4,1.067,82.333,0.8,12.667,13.667,0.8,143.467,19.133,7.4,0,0,0.003021472392638037,0.003211946050096339,0.13461538461538464,0.004239051094890511,0.003,0.057142857142857134,0.003235294117647059,0.0018554853792654017,0.007490656177641263,0.002920489296636086,0.00464355828220859,0.00498150289017341,0.22692307692307692,0.05530303030303033,0.0046,0.2129655172413793,0.005250000000000002,0.004395969695152536,0.00963262582060708,0.004652599388379205
1705670641,0.7129899594515968,2.2300351315119573,0.362067269866289,32.20664782013372,0.2616435865472011,8.325976055450141,0.5780644372439782,3.751704180064318,2.882426244446983,0.2966434336023471,0.28105837986090604,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24.133,0.8,77.267,0.8,12.667,12.333,0.8,136.933,18.2,7.267,0,0,0.003018348623853211,0.0031707779886148008,0.12045454545454545,0.004172476233589859,0.003,0.05342105263157895,0.003235294117647059,0.001846481220935027,0.00749374603736527,0.002919753086419753,0.004637920489296636,0.004907400379506642,0.2240909090909091,0.0550899742930591,0.0046,0.21151459854014598,0.005250000000000002,0.004388822904057944,0.009638747967430894,0.004653086419753086
1705670642,0.7129899594515968,2.2300351315119573,0.362067269866289,32.20664782013372,0.25614343494936,8.325976055450141,0.5780644372439782,3.751704180064318,2.882426244446983,0.2966434336023471,0.28105837986090604,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8716288,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24.133,0.8,77.267,0.8,12.667,12.333,0.8,136.933,18.2,7.267,0,0,0.003018348623853211,0.0031707779886148008,0.12045454545454545,0.004172476233589859,0.003,0.05342105263157895,0.003235294117647059,0.001846481220935027,0.00749374603736527,0.002919753086419753,0.004637920489296636,0.004907400379506642,0.2240909090909091,0.0550899742930591,0.0046,0.21151459854014598,0.005250000000000002,0.004388822904057944,0.009638747967430894,0.004653086419753086
1705670643,0.7129899594515968,2.2300351315119573,0.362067269866289,32.20664782013372,0.2506432833515189,8.325976055450141,0.5780644372439782,3.751704180064318,2.882426244446983,0.2966434336023471,0.22111093412011387,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8720384,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24.133,0.8,75,0.8,12.8,12.333,0.8,136.933,18.2,7.267,0,0,0.003018348623853211,0.0031707779886148008,0.12045454545454545,0.0041655204034846405,0.003,0.05118181818181817,0.003235294117647059,0.001846481220935027,0.00749374603736527,0.002919753086419753,0.004637920489296636,0.004907400379506642,0.2240909090909091,0.05506527415143606,0.0046,0.21224528301886783,0.005250000000000002,0.004388822904057944,0.009638747967430894,0.004653086419753086
1705670644,0.7129899594515968,2.2300351315119573,0.362067269866289,32.20664782013372,0.24514313175367777,7.152915412371012,0.5780644372439782,3.751704180064318,2.882426244446983,0.2966434336023471,0.22609332275695646,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8720384,88974.70554161034,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24.133,0.8,75,0.8,12.8,12.333,0.8,136.933,18.2,7.267,0,0,0.003018348623853211,0.0031707779886148008,0.12045454545454545,0.0041655204034846405,0.003,0.05118181818181817,0.003235294117647059,0.001846481220935027,0.00749374603736527,0.002919753086419753,0.004637920489296636,0.004907400379506642,0.2240909090909091,0.05506527415143606,0.0046,0.21224528301886783,0.005250000000000002,0.004388822904057944,0.009638747967430894,0.004653086419753086
1705670645,0.6075545886700269,2.2300351315119573,0.362067269866289,32.20664782013372,0.23964298015583663,7.014149144780175,0.5780644372439782,3.751704180064318,2.882426244446983,0.29472598276985035,0.2310757113937989,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8720384,75817.32380768488,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24,0.8,75,0.8,12.8,12.333,0.8,136.933,18.2,7.267,0,0,0.003018348623853211,0.0031643059490084986,0.12045454545454545,0.0041655204034846405,0.003,0.05118181818181817,0.003235294117647059,0.001846481220935027,0.00749374603736527,0.002919753086419753,0.004637920489296636,0.004895750708215298,0.2240909090909091,0.05506527415143606,0.0046,0.21224528301886783,0.005250000000000002,0.004388822904057944,0.009638747967430894,0.004653086419753086
1705670646,0.5956714226791668,2.2300351315119573,0.362067269866289,32.20664782013372,0.23414282855799556,6.875382877189342,0.5780644372439782,3.751704180064318,2.882426244446983,0.29472598276985035,0.23605810003064137,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8720384,74334.41204865805,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24,0.8,75,0.8,12.8,12.333,0.8,136.933,18.2,7.133,0,0,0.003018348623853211,0.0031643059490084986,0.12045454545454545,0.0041655204034846405,0.003,0.05118181818181817,0.003235294117647059,0.001846481220935027,0.00749374603736527,0.0029133126934984517,0.004637920489296636,0.004895750708215298,0.2240909090909091,0.05506527415143606,0.0046,0.21224528301886783,0.005250000000000002,0.004388822904057944,0.009638747967430894,0.004652012383900929
1705670647,0.583788256688307,2.2300351315119573,0.362067269866289,32.20664782013372,0.22864267696015447,6.736616609598506,0.5780644372439782,3.751704180064318,2.882426244446983,0.29472598276985035,0.24104048866748387,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8720384,72851.5002896312,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24,0.8,75,0.8,12.8,12.333,0.8,136.933,18.2,7.133,0,0,0.003018348623853211,0.0031643059490084986,0.12045454545454545,0.0041655204034846405,0.003,0.05118181818181817,0.003235294117647059,0.001846481220935027,0.00749374603736527,0.0029133126934984517,0.004637920489296636,0.004895750708215298,0.2240909090909091,0.05506527415143606,0.0046,0.2122452830188679,0.005250000000000002,0.004388822904057944,0.009638747967430894,0.004652012383900929
1705670648,0.44634499999993693,2.2300351315119573,0.362067269866289,32.20664782013372,0.22314252536231333,6.597850342007669,0.5744856773298265,3.754153156715357,2.882426244446983,0.29472598276985035,0.24602287730432637,108171264,44548096,12279808,45326336,43511808,15831040,44523520,10379264,45146112,2940928,8720384,40960,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24,0.8,75.133,0.8,12.8,12.333,0.8,137.067,18.2,7.133,0,0,0.003018348623853211,0.003162111215834119,0.11428571428571428,0.004162471395881006,0.003,0.05118181818181817,0.003171428571428571,0.001847118640347936,0.00749374603736527,0.0029076923076923077,0.004637920489296636,0.004891800188501413,0.22285714285714284,0.055259740259740286,0.0046,0.2122452830188679,0.004908571428571428,0.004388151050233432,0.009638747967430894,0.0046406153846153845
1705670649,0.44634499999993693,2.2300351315119573,0.362067269866289,32.20664782013372,0.21764237376447224,8.210895330330626,0.5864348981635852,3.754153156715357,2.882426244446983,0.24202302367735332,0.2989433182105487,108171264,44548096,12279808,45326336,43511808,15683584,44523520,10379264,45146112,2940928,8720384,40960,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24,0.8,75.133,0.8,12.8,12.333,0.8,137.067,18.2,7.133,0,0,0.003018348623853211,0.003162111215834119,0.11428571428571428,0.004162471395881006,0.003,0.05118181818181817,0.003171428571428571,0.001847118640347936,0.00749374603736527,0.0029076923076923077,0.004637920489296636,0.004891800188501413,0.22285714285714284,0.055259740259740286,0.0046,0.2122452830188679,0.004908571428571428,0.004388151050233432,0.009638747967430894,0.0046406153846153845
1705670650,0.8046386095369948,2.2300351315119573,0.362067269866289,32.20664782013372,0.21214222216663112,8.275649282218401,0.5983841189973439,3.754153156715357,2.882426244446983,0.2960405573807633,0.2989433182105487,108044288,44548096,12279808,45326336,43511808,15683584,44523520,10379264,45146112,2940928,8720384,55045.131811767875,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24,0.8,75.133,0.8,12.8,12.333,0.867,137.067,18.2,7.133,0,0,0.003018348623853211,0.003162111215834119,0.11428571428571428,0.004162471395881007,0.003,0.05118181818181817,0.00315,0.001847118640347936,0.00749374603736527,0.0029076923076923077,0.004637920489296636,0.004891800188501413,0.22285714285714284,0.05525974025974029,0.0046,0.2122452830188679,0.00487,0.004388151050233432,0.009638747967430894,0.0046406153846153845
1705670651,0.8046386095369948,2.2300351315119573,0.362067269866289,32.20664782013372,0.3233419313805113,8.275649282218401,0.6103333398311026,3.754153156715357,2.882426244446983,0.2960405573807633,0.2989433182105487,108044288,44548096,12279808,45326336,43511808,15683584,44523520,10379264,45146112,2940928,8720384,55045.131811767875,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,13.933,24,0.8,75.133,0.8,12.8,12.333,0.867,137.067,18.2,7.133,0,0,0.003018348623853211,0.003162111215834119,0.11428571428571428,0.004162471395881007,0.003,0.05118181818181817,0.00315,0.001847118640347936,0.00749374603736527,0.0029076923076923077,0.004637920489296636,0.004891800188501413,0.22285714285714284,0.05525974025974029,0.0046,0.2122452830188679,0.00487,0.004388151050233432,0.009638747967430894,0.0046406153846153845
