time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705781523,8.219977835986292,1.668372007559849,0.19378346344055258,0.23995318802114882,5.346306100062003,6.051323790997127,0.48272685561006595,0.08415684323331292,1.362630588235297,0.8568838146406978,0.00013501583839641817,0.20714539672052767,2.911721039265482,1.4487575161999648,1.262492501026175,191004672,68857856,5017600,430587904,101933056,319975424,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35348480,1999832.0033599327,0,816800.1976493842,77101.17647058825,0,,,1357961.5421047646,10,6,5,4,10,16,5,4,3,11,1,3,5,12,7,10.267,4.267,24.467,2,2.267,1.667,22.4,0.01749507005268775,0.0030883977900552483,0.03159420289855073,0.044911700413161004,0.002783132530120482,0.007825261881209808,0.0062757009345794385,0.03575787913787694,0.004759116022099446,0.08651851851851851,0.20928571428571432,0.004595180722891566,0.01355425355587251,0.009449532710280373
1705781524,8.219977835986292,1.668372007559849,0.19378346344055258,0.23995318802114882,5.346306100062003,6.201830833832435,0.48272685561006595,0.08415684323331292,1.362630588235297,0.8568838146406978,0.00013501583839641817,0.20786704435805256,2.911721039265482,1.1974688438283165,1.048347470925031,191004672,68857856,5017600,430587904,101933056,319975424,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35348480,1999832.0033599327,0,816800.1976493842,77101.17647058825,0,,,1127622.9736983362,10,6,5,4,10,16,5,4,3,11,1,3,5,12,7,10.267,4.267,24.467,2,2.267,2.333,22.4,0.01747060283111732,0.0030883977900552483,0.03159420289855073,0.044745871970989955,0.002783132530120482,0.0077482433081007916,0.0062757009345794385,0.03560214036029884,0.004759116022099446,0.08651851851851851,0.20928571428571432,0.004595180722891566,0.011500000000000008,0.009449532710280373
1705781525,7.652405778212228,1.668372007559849,0.17379621394994282,0.23995318802114882,5.346306100062003,6.352337876667743,0.48272685561006595,0.08415684323331292,1.362630588235297,0.8568838146406978,0.00013501583839641817,0.2126979410708964,2.911721039265482,1.2211984058619116,1.3461714423308455,191848448,68857856,5054464,430587904,101933056,319975424,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35373056,1999832.0033599327,0,816800.1976493842,77101.17647058825,0,,,1323252.2674371942,10,6,5,4,10,16,5,4,3,11,1,3,5,12,7,10.8,4.267,24.467,2.533,2.8,2.867,24,0.01731360095580775,0.0030883977900552483,0.03159420289855073,0.04234928942970548,0.002772151898734178,0.007582212428733284,0.006338619402985075,0.0354375,0.004759116022099446,0.08651851851851851,0.1539999999999999,0.00459493670886076,0.009766486880278267,0.009461753731343284
1705781526,7.652405778212228,1.668372007559849,0.17379621394994282,0.23995318802114882,5.346306100062003,6.502844919503052,0.47799866029948807,0.06098673916143752,1.362630588235297,0.8568838146406978,0.00013501583839641817,0.21752883778374024,2.911721039265482,1.2449279678955065,1.3461714423308455,191848448,68857856,5054464,430587904,101933056,319975424,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35373056,1999832.0033599327,0,840813.3278592881,77101.17647058825,0,,,1323252.2674371942,10,6,5,4,10,16,5,4,3,11,1,3,5,12,7,10.8,4.267,24.467,2.533,2.8,2.867,24,0.01729821169319408,0.0030883977900552483,0.03159420289855073,0.042077371392859476,0.002772151898734178,0.007576855998533206,0.006338619402985075,0.0354375,0.004759116022099446,0.08651851851851851,0.1539999999999999,0.00459493670886076,0.009759282768281472,0.009461753731343284
1705781527,7.652405778212228,1.602965165334083,0.17379621394994282,0.23995318802114882,5.346306100062003,5.465437499999979,0.47799866029948807,0.07366919866694685,1.362630588235297,0.8568838146406978,0.00013501583839641815,0.22235973449658405,2.911721039265482,1.4237737220157076,1.3461714423308455,191848448,68751360,5054464,430587904,101933056,319975424,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35373056,1834963.236771264,0,840813.3278592881,77101.17647058825,0,,,1323252.2674371942,10,6,5,4,10,16,5,4,3,11,1,3,5,12,7,10.8,4.267,24.467,2.533,2.8,2.867,24,0.01728276068397585,0.0030883977900552483,0.03159420289855073,0.042028985507246375,0.002772151898734178,0.0075715086227024385,0.006338619402985075,0.0354375,0.004759116022099446,0.08651851851851851,0.1539999999999999,0.00459493670886076,0.009752090833926901,0.009461753731343284
1705781528,7.652405778212228,1.602965165334083,0.17379621394994282,0.23995318802114882,4.534113098360917,6.2630192378699405,0.47799866029948807,0.07366919866694685,1.362630588235297,0.8568838146406978,0.00013501583839641815,0.22719063120942787,2.911721039265482,1.4237737220157076,1.3461714423308455,191848448,68751360,5054464,430587904,101933056,321273856,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35373056,1834963.236771264,0,840813.3278592883,77101.17647058825,0,,,1323252.2674371942,10,6,5,4,10,14,5,4,3,11,1,3,5,12,7,7.533,4.333,24,2.8,2.8,2.867,22.867,0.016797572388421472,0.003090909090909091,0.030960982658959538,0.04043971284170121,0.002772151898734178,0.007566170278302465,0.006336996336996336,0.029289138142328044,0.004763636363636364,0.08440959409594094,0.08086497803224442,0.00459493670886076,0.009744911046363477,0.009428571428571429
1705781529,7.652405778212228,1.602965165334083,0.17379621394994282,0.2249115977291152,5.440165204802862,6.40057580408094,0.47799866029948807,0.07366919866694685,1.362630588235297,0.8568838146406978,0.00013501583839641815,0.23202152792227165,2.911721039265482,1.2396837346860823,1.3461714423308455,191848448,68751360,5054464,430587904,109039616,321273856,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35373056,1834963.236771264,0,840813.3278592883,77101.17647058825,0,,,1323252.2674371942,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,4.333,23.8,2.8,2.8,2.867,22.867,0.016747950222999384,0.003090909090909091,0.030441176470588232,0.0403115513708718,0.002772151898734178,0.007560840942472189,0.006336996336996336,0.028602279061716734,0.004763636363636364,0.08360902255639095,0.07993655755913147,0.00459493670886076,0.009737743374844248,0.009428571428571429
1705781530,7.652405778212228,1.602965165334083,0.17379621394994282,0.22740413842793675,5.465395570292906,6.538132370291941,0.47799866029948807,0.07366919866694685,1.362630588235297,0.8568838146406978,0.00013501583839641815,0.23685242463511552,2.911721039265482,1.2159541726524872,1.3461714423308455,191848448,68751360,5054464,430718976,109039616,321273856,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5820416,35373056,1834963.236771264,0,840813.3278592883,77101.17647058825,0,,,1323252.2674371942,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,4.333,23.8,2.8,2.8,2.867,22.867,0.016698524817979097,0.003090909090909091,0.030441176470588232,0.04018550006129825,0.002772151898734178,0.007555520592427605,0.006336996336996336,0.027868298993172058,0.004763636363636364,0.08360902255639095,0.07891345004899529,0.00459493670886076,0.009730587788725945,0.009428571428571429
1705781531,7.652405778212228,1.602965165334083,0.17379621394994282,0.22740413842793675,5.465395570292906,6.675688936502941,0.47799866029948807,0.07366919866694685,1.150998917542486,0.8568838146406978,0.00013501583839641815,0.2416833213479593,2.911721039265482,1.4803586255980388,1.3461714423308455,191848448,68751360,5054464,430718976,109039616,321273856,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5828608,35373056,1834963.236771264,0,840813.3278592883,65126.50708496732,0,,,1323252.2674371942,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,4.333,23.8,2.8,2.8,2.867,22.867,0.016649295005393056,0.003090909090909091,0.030441176470588232,0.04016666666666667,0.002772151898734178,0.007550209205461475,0.006336996336996336,0.027082176696904253,0.004763636363636364,0.08360902255639095,0.07875000000000004,0.00459493670886076,0.009723444257468548,0.009428571428571429
1705781532,7.652405778212228,1.602965165334083,0.17379621394994282,0.22740413842793675,5.465395570292906,6.813245502713941,0.47799866029948807,0.07366919866694685,1.1282884077385644,0.7065396185176707,0,0.24651421806080315,2.911721039265482,1.4803586255980388,1.3461714423308455,191848448,68751360,5054464,430718976,109039616,321273856,36556800,3174400,278466560,89501696,4718592,2912256,296464384,5828608,35373056,1834963.236771264,0,840813.3278592883,63841.48747712419,0,,,1323252.2674371942,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,4.333,23.8,2.8,2.8,2.867,22.867,0.01660025962649952,0.003090909090909091,0.030441176470588232,0.04016666666666667,0.002772151898734178,0.007544906758943005,0.006336996336996336,0.026238151237356674,0.004763636363636364,0.08360902255639095,0.07875000000000004,0.00459493670886076,0.009716312750634852,0.009428571428571429
1705781533,7.652405778212228,1.602965165334083,0.17379621394994282,0.22740413842793675,5.465395570292906,6.950802068924941,0.47799866029948807,0.08445346501506527,1.4452236393815066,0.7638772836240207,0,0.251345114773647,2.911721039265482,1.4803586255980388,1.3461714423308455,191848448,68751360,5054464,430718976,109039616,321273856,36556800,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,1834963.236771264,0,840813.3278592883,35782.301039573686,0,,,1323252.2674371942,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,4.333,23.8,2.8,2.8,2.867,22.867,0.016551417531691634,0.003090909090909091,0.030441176470588232,0.04016666666666667,0.002772151898734178,0.007539962985904619,0.006336996336996336,0.025329580566204435,0.004763636363636364,0.08360902255639095,0.07875000000000004,0.00459493670886076,0.009709841788081057,0.009428571428571429
1705781534,7.652405778212228,1.602965165334083,0.17379621394994282,0.22740413842793675,5.465395570292906,7.0883586351359416,0.47799866029948807,0.08445346501506527,1.4452236393815066,0.7792035156268301,0,0.2898538027706293,2.911721039265482,1.4803586255980388,1.3461714423308455,191848448,68751360,5054464,430718976,109039616,321273856,36556800,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,1834963.236771264,0,840813.3278592883,35782.301039573686,0,,,1323252.2674371942,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,4.333,23.8,2.8,2.8,2.867,22.867,0.01650276758040759,0.003090909090909091,0.030441176470588232,0.04016666666666667,0.002772151898734178,0.007538410267480128,0.006336996336996336,0.024957235021975714,0.004763636363636364,0.08360902255639095,0.07875000000000004,0.00459493670886076,0.009709658646933555,0.009428571428571429
1705781535,7.652405778212228,1.602965165334083,0.17379621394994282,0.22740413842793675,5.465395570292906,8.253393972660007,0.47799866029948807,0.08445346501506527,1.4452236393815066,0.9195739201685603,0,0.2898538027706293,1.3780834972946734,1.4803586255980388,1.367834837945834,191848448,68751360,5054464,430718976,109039616,321273856,36556800,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,1834963.236771264,0,840813.3278592883,35782.301039573686,0,,,1272990.9723249963,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,4.333,23.8,2.8,2.8,2.867,22.867,0.01645818829647385,0.003090909090909091,0.030441176470588232,0.04016666666666667,0.002772151898734178,0.007536855587737836,0.006336996336996336,0.02489222785178638,0.004763636363636364,0.08360902255639095,0.07875000000000004,0.00459493670886076,0.009709475274451129,0.009428571428571429
1705781536,7.652405778212228,1.602965165334083,0.17379621394994282,0.22740413842793675,5.465395570292906,8.253393972660007,0.3859370825646499,0.08445346501506527,1.4452236393815066,0.9195739201685603,0,0.2898538027706293,1.3780834972946734,1.4803586255980388,1.367834837945834,191848448,68751360,5054464,430718976,109039616,321273856,36634624,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,1834963.236771264,0,533024.8606660841,35782.301039573686,0,,,1272990.9723249963,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,3.933,23.8,2.8,2.8,2.867,22.867,0.016419608414301637,0.0030888888888888884,0.030441176470588232,0.04016666666666667,0.002772151898734178,0.0075352989429592334,0.006336996336996336,0.024827650258180945,0.0047599999999999995,0.08360902255639095,0.07875000000000004,0.00459493670886076,0.009709291670195193,0.009428571428571429
1705781537,7.652405778212228,1.3221296510210057,0.17379621394994282,0.22740413842793675,5.465395570292906,8.253393972660007,0.39385601482344523,0.08445346501506527,1.4452236393815066,0.9195739201685603,0,0.2544562122567184,1.3780834972946736,1.4803586255980388,1.367834837945834,191848448,68751360,5054464,430718976,109039616,321273856,36634624,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,1654461.8898354685,0,543961.8448393047,35782.301039573686,0,,,1272990.9723249963,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,3.933,23.8,2.8,2.8,2.867,19.067,0.016381265644239505,0.0030888888888888884,0.030441176470588232,0.04016666666666667,0.002772151898734178,0.007533740329416407,0.006422942206654991,0.024763469558724004,0.0047599999999999995,0.08360902255639095,0.07875000000000004,0.00459493670886076,0.00970910783372604,0.009424693520140104
1705781538,7.652405778212228,1.349270023005138,0.1664914848323577,0.2274041384279368,5.465395570292906,8.253393972660007,0.40177494708224065,0.08445346501506527,1.4452236393815066,0.9195739201685603,0,0.24962531554387457,1.3780834972946736,1.4803586255980388,1.367834837945834,191848448,68751360,5054464,430718976,109039616,321273856,36634624,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,1688424.3012291084,0,554898.8290125255,35782.301039573686,0,,,1272990.9723249963,10,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,3.933,23.8,2.8,2.467,2.867,19.067,0.0163431578070463,0.003088888888888889,0.030441176470588232,0.04016666666666667,0.0026999999999999997,0.007532179743372005,0.006422942206654991,0.024699682105655596,0.0047599999999999995,0.08360902255639095,0.07875000000000004,0.004579999999999999,0.009708923764602853,0.009424693520140104
1705781539,6.559560277216539,1.3764103949892703,0.1664914848323577,0.2274041384279368,5.465395570292906,8.253393972660007,0.40969387934103596,0.08445346501506527,1.4452236393815066,0.9195739201685603,0,0.27977519273397805,1.1341167821569398,1.4803586255980388,1.367834837945834,191971328,68751360,5054464,430718976,109039616,321273856,36634624,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,1722386.7126227485,0,565835.8131857462,35782.301039573686,0,,,1272990.9723249963,9,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.533,3.933,23.8,2.8,2.467,2.467,19.067,0.01630528275010449,0.003088888888888889,0.030441176470588232,0.04016666666666667,0.0026999999999999997,0.007512628534554836,0.006422942206654991,0.02463628429578016,0.0047599999999999995,0.08360902255639095,0.07875000000000004,0.004579999999999999,0.009699790668418466,0.009424693520140104
1705781540,6.559560277216539,1.6284223190479292,0.1664914848323577,0.2274041384279368,5.465395570292906,8.253393972660007,0.4751359355277207,0.08445346501506527,1.4452236393815066,0.9195739201685603,0,0.27977519273397805,1.1111487238686952,1.5881497709619596,1.367834837945834,191971328,68751360,5054464,430718976,109039616,321273856,36634624,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,2037744.683618391,0,656219.0503932422,35782.301039573686,0,,,1272990.9723249963,9,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.2,3.933,23.8,2.467,2.133,2.133,18.067,0.01622003534933164,0.003088888888888889,0.030441176470588232,0.04018987341772152,0.0027176470588235295,0.00752727334180095,0.006442141623488773,0.024585900174684896,0.0047599999999999995,0.08360902255639095,0.07846153846153844,0.004581176470588234,0.009721441324568236,0.009454231433506046
1705781541,6.559560277216539,1.6284223190479292,0.1664914848323577,0.2274041384279368,5.168463016654309,8.253393972660007,0.4751359355277207,0.08445346501506527,1.4452236393815068,0.9195739201685603,0,0.27977519273397805,1.0881806655804507,1.5881497709619596,1.367834837945834,191971328,68751360,5054464,430718976,111607808,321273856,36634624,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,2037744.683618391,0,656219.0503932422,35782.30103957369,0,,,1272990.9723249963,9,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.2,3.933,23.8,2.467,2.133,2.133,18.067,0.016196963603546746,0.003088888888888889,0.030441176470588232,0.04018987341772152,0.0027176470588235295,0.007520328533682895,0.006442141623488773,0.024584812014734444,0.0047599999999999995,0.08360902255639095,0.07846153846153844,0.004581176470588234,0.00971247213458876,0.009454231433506046
1705781542,6.559560277216539,1.6284223190479292,0.13872348002040097,0.2274041384279368,4.302509365209837,7.081618363391602,0.4751359355277207,0.08445346501506527,1.4452236393815068,0.9195739201685603,0,0.27977519273397805,1.0652126072922061,1.5881497709619596,1.367834837945834,191971328,68751360,5054464,430718976,111607808,321273856,36634624,3375104,276856832,89722880,4718592,2912256,296464384,5828608,35373056,2037744.683618391,0,656219.0503932422,35782.30103957369,0,,,1272990.9723249963,9,6,5,4,9,14,5,4,3,11,1,3,5,12,7,7.2,3.933,23.8,2.467,2.133,2.133,18.067,0.01617377028371513,0.003088888888888889,0.030441176470588232,0.04018987341772152,0.0027176470588235295,0.007513396528581381,0.006442141623488773,0.024583718120843878,0.0047599999999999995,0.08360902255639095,0.07846153846153844,0.004581176470588234,0.009703519479650384,0.009454231433506046
