time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705592288,0.6820404305140727,1.4891688222861386,0.44907714607826416,31.400958974971754,0.3415553700612272,7.6988196022443125,0.7590144976589158,4.408013531799721,3.0392963437468765,0.30789388976198806,0.2160672774227831,108404736,43540480,11763712,45617152,43786240,16506880,39251968,24584192,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,15511.332437089353,4,5,9,4,3,25,3,4,4,4,2,13.933,26.067,1.067,78.6,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029910179640718565,0.003137741046831956,0.09021739130434782,0.0037482408131352617,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.0046221556886227545,0.004847933884297521,0.21325,0.035460526315789484,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592289,0.6820404305140727,1.5225410478712886,0.44907714607826416,31.400958974971754,0.3385419372889199,7.6988196022443125,0.7590144976589158,4.408013531799721,3.0392963437468765,0.30299341854496037,0.22116023088562686,108404736,43540480,11763712,45617152,43790336,16506880,39251968,24584192,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,13.933,26.067,1.067,78.6,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029910179640718565,0.003137741046831956,0.09021739130434782,0.0037482408131352617,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.0046221556886227545,0.004847933884297521,0.21325,0.035460526315789484,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592290,0.6820404305140727,1.555913273456438,0.44907714607826416,31.400958974971754,0.3385419372889199,7.6988196022443125,0.7590144976589158,4.408013531799721,3.0392963437468765,0.30299341854496037,0.2262531843484707,108404736,43540480,11763712,45617152,43790336,16506880,39251968,24584192,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,13.933,24.933,1.067,80,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029910179640718565,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.0046221556886227545,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592291,0.6820404305140727,1.589285499041588,0.44907714607826416,31.400958974971754,0.3385419372889199,7.6988196022443125,0.7590144976589158,4.408013531799721,3.050441756507983,0.30299341854496037,0.23134613781131452,108404736,43540480,11763712,45617152,43790336,16506880,39251968,24584192,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,13.933,24.933,1.067,80,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029910179640718565,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.0046221556886227545,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592292,0.6820404305140727,1.6226577246267377,0.44907714607826416,31.400958974971754,0.3385419372889199,7.6988196022443125,0.7590144976589158,4.408013531799721,3.050441756507983,0.30299341854496037,0.23643909127415833,108404736,43540480,11763712,45617152,43790336,16506880,39251968,24584192,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,13.933,24.933,1.067,80,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029910179640718565,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.0046221556886227545,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592293,0.6820404305140727,1.6560299502118876,0.3732298872604207,31.400958974971754,0.3385419372889199,7.6988196022443125,0.7590144976589158,4.180353301491238,3.050441756507983,0.30299341854496037,0.2415320447370021,108404736,43540480,11763712,45617152,43790336,16506880,39251968,24477696,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.2,24.933,1.067,80,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029850746268656712,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.00462089552238806,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592294,0.6820404305140727,2.002333535108987,0.3657452681591163,31.400958974971754,0.3385419372889199,6.476785297038666,0.7590144976589158,4.180353301491238,3.050441756507983,0.30299341854496037,0.24662499819984593,108404736,43540480,11763712,45617152,43790336,16506880,39251968,24477696,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.2,24.933,1.067,80,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029850746268656712,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.00462089552238806,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592295,0.6820404305140727,2.002333535108987,0.35826064905781185,32.08332226515399,0.3385419372889199,6.6111110596750535,0.6349969809042185,4.180353301491238,3.050441756507983,0.30299341854496037,0.2517179516626898,108404736,43540480,11763712,45617152,43790336,16506880,39186432,24477696,45248512,3006464,8810496,79193.96764699563,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.2,24.933,1.067,80,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029850746268656712,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.00462089552238806,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592296,0.5886373659183892,2.002333535108987,0.3507760299565075,31.285585359166824,0.3385419372889199,6.74543682231144,0.6349969809042185,4.180353301491238,3.050441756507983,0.26126533327262547,0.3055772077706288,108404736,43540480,11763712,45711360,43790336,16506880,39186432,24477696,45248512,3006464,8810496,59737.04079169684,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.2,24.933,1.067,80,1,12.667,13,0.933,141.867,18.2,7.867,0,0,0,0.0029850746268656712,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004172413793103448,0.0022031839128613326,0.0075215517241379315,0.0028742514970059884,0.00462089552238806,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009133333333333335,0.004446669459572686,0.009666871921182266,0.0045748502994011975
1705592297,0.6008148942794795,2.002333535108987,0.34329141085520304,31.285585359166824,0.3385419372889199,8.059545758183212,0.6349969809042185,4.180353301491238,3.050441756507983,0.25621544296354276,0.3055772077706288,108404736,43540480,11763712,45711360,43790336,16506880,39186432,24477696,45248512,3006464,8810496,60972.8602461984,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.2,24.933,1.067,80,1,12.667,13,0.8,141.867,18.2,6.933,0,0,0,0.0029850746268656712,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04697893569844789,0.004142857142857143,0.0022031839128613326,0.0075215517241379315,0.0028575851393188856,0.00462089552238806,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.1840401785714285,0.009142857142857142,0.004446669459572686,0.009666871921182266,0.004571517027863777
1705592298,0.5045149999999766,2.002333535108987,0.33580679175389866,31.285585359166824,0.3385419372889199,8.059545758183212,0.6349969809042185,4.180353301491238,3.050441756507983,0.2511655526544601,0.3055772077706288,108404736,43540480,11763712,45711360,43790336,16506880,39186432,24477696,45248512,3006464,8810496,51200,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.2,24.933,1.067,80,1,13,13,0.8,141.867,18.2,6.933,0,0,0,0.0029850746268656712,0.0031555352241537053,0.09021739130434782,0.00372699734948883,0.003,0.04747159090909091,0.004142857142857143,0.0022031839128613326,0.0075215517241379315,0.0028575851393188856,0.00462089552238806,0.004879963403476669,0.21325,0.03530339805825243,0.0046,0.19331168831168827,0.009142857142857142,0.004446669459572686,0.009666871921182266,0.004571517027863777
1705592299,0.6877691448882159,2.002333535108987,0.3283221726525942,31.285585359166824,0.27958824689350525,8.059545758183212,0.6349969809042185,4.059902090425718,3.050441756507983,0.24611566234537738,0.3055772077706288,108408832,43540480,11763712,45711360,43790336,16506880,39186432,24477696,45248512,3006464,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.333,0.8,81.2,1,13,12.6,0.8,136.467,17.4,6.067,0,0,0,0.0029823788546255504,0.0031333333333333335,0.0925,0.0036803218727139726,0.003,0.04747159090909091,0.004142857142857143,0.0022,0.007521658415841585,0.0028557993730407524,0.004615271659324523,0.00484,0.2155,0.035092165898617585,0.0046,0.19214285714285714,0.009142857142857142,0.004446056782334385,0.009667698019801982,0.004571159874608151
1705592300,0.6877691448882159,2.0506779910442225,0.32083755355128984,31.285585359166824,0.2853211854431606,6.80937588532636,0.6349969809042185,4.059902090425718,3.050441756507983,0.24106577203629473,0.3055772077706288,108408832,43446272,11763712,45711360,43790336,16506880,39186432,24477696,45248512,3006464,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.333,0.8,81.2,1,13,12.6,0.8,136.467,17.4,6.067,0,0,0,0.0029823788546255504,0.0031333333333333335,0.0925,0.0036803218727139726,0.003,0.04747159090909091,0.004142857142857143,0.0022,0.007521658415841585,0.0028557993730407524,0.004615271659324523,0.00484,0.2155,0.035092165898617585,0.0046,0.19214285714285714,0.009142857142857142,0.004446056782334385,0.009667698019801982,0.004571159874608151
1705592301,0.6877691448882159,2.0506779910442225,0.3133529344499854,31.285585359166824,0.3439763129793222,7.86496682545094,0.6349969809042185,4.059902090425718,2.9441372500617047,0.23601588172721205,0.3055772077706288,108408832,43446272,11763712,45711360,43790336,15986688,39186432,24477696,45268992,3006464,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.333,0.8,81.2,1,13,12.6,0.8,136.467,17.4,6.067,0,0,0,0.0029823788546255504,0.0031333333333333335,0.0925,0.0036803218727139726,0.003,0.04747159090909091,0.004142857142857143,0.0022,0.007521658415841585,0.0028557993730407524,0.004615271659324523,0.00484,0.2155,0.035092165898617585,0.0046,0.19214285714285714,0.009142857142857142,0.004446056782334385,0.009667698019801982,0.004571159874608151
1705592302,0.6877691448882159,2.0506779910442225,0.3058683153486811,31.285585359166824,0.3439763129793222,7.86496682545094,0.6381678768830571,4.059902090425718,2.9441372500617047,0.1769450000000017,0.3055772077706288,108408832,43446272,11763712,45711360,43790336,15986688,39186432,24477696,45268992,3006464,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.333,0.8,81.2,0.867,13,12.6,0.8,136.8,17.4,6.067,0,0,0,0.0029823788546255504,0.0031333333333333335,0.0925,0.0036803218727139726,0.003,0.04747159090909091,0.004142857142857143,0.0021819338422391856,0.007521658415841585,0.0028557993730407524,0.004615271659324523,0.00484,0.2155,0.035092165898617585,0.0046,0.19214285714285714,0.009142857142857142,0.004443172179813401,0.009667698019801982,0.004571159874608151
1705592303,0.6877691448882159,2.0506779910442225,0.29838369624737665,31.285585359166824,0.3439763129793222,7.86496682545094,0.6381678768830571,4.059902090425718,2.9441372500617047,0.1769450000000017,0.3055772077706288,108408832,43446272,11763712,45711360,43790336,15986688,39186432,24477696,45268992,3006464,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.2,0.733,81.467,0.8,13,12.6,0.733,137.8,18.067,5.933,0,0,0,0.0029823788546255504,0.0031316501352569885,0.09305555555555557,0.0036785844582269242,0.003,0.04747159090909091,0.004071428571428571,0.0021821262177043623,0.007506195786864932,0.0028548895899053626,0.004615271659324523,0.0048369702434625786,0.21625,0.035035046728971966,0.0046,0.19214285714285714,0.008821428571428574,0.004441846675137654,0.009644981412639407,0.004570977917981073
1705592304,0.6877691448882159,2.0506779910442225,0.2908990771460722,31.285585359166824,0.3439763129793222,7.86496682545094,0.6381678768830571,4.14819263998608,2.8518010871543895,0.1769450000000017,0.3055772077706288,108408832,43446272,11763712,45711360,43790336,15986688,39186432,24330240,45268992,3006464,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.2,0.733,81.467,0.8,13,12.6,0.733,137.8,18.067,5.933,0,0,0,0.0029823788546255504,0.0031316501352569885,0.09305555555555557,0.0036785844582269242,0.003,0.04747159090909091,0.004071428571428571,0.0021821262177043623,0.007506195786864932,0.0028548895899053626,0.004615271659324523,0.0048369702434625786,0.21625,0.035035046728971966,0.0046,0.19214285714285714,0.008821428571428574,0.004441846675137654,0.009644981412639407,0.004570977917981073
1705592305,0.6877691448882159,2.0506779910442225,0.3363479104477728,31.285585359166824,0.3439763129793222,7.86496682545094,0.6381678768830571,4.14819263998608,2.8518010871543895,0.1769450000000017,0.3055772077706288,108408832,43446272,11763712,45711360,43790336,15986688,39186432,24330240,45268992,3006464,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.6,0.733,80.4,0.8,13,12.6,0.733,137.8,18.067,5.933,0,0,0,0.0029823788546255504,0.0031318879855465223,0.09305555555555557,0.0036565547128927407,0.003,0.04747159090909091,0.004071428571428571,0.0021821262177043623,0.007506195786864932,0.0028548895899053626,0.004615271659324523,0.00483739837398374,0.21625,0.03497737556561083,0.0046,0.19214285714285714,0.008821428571428574,0.004441846675137654,0.009644981412639407,0.004570977917981073
1705592306,0.6877691448882159,2.0506779910442225,0.4825583431849114,31.285585359166824,0.3399207811738784,7.86496682545094,0.6381678768830571,4.14819263998608,2.8518010871543895,0.2986136469788976,0.2506942680166581,108408832,43446272,11853824,45711360,43790336,15986688,39186432,24330240,45268992,3010560,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.6,0.733,80.4,0.8,13,12.6,0.733,137.8,18.067,5.933,0,0,0,0.0029823788546255504,0.0031318879855465223,0.09305555555555557,0.0036565547128927407,0.003,0.04747159090909091,0.004071428571428571,0.0021821262177043623,0.007506195786864932,0.0028548895899053626,0.004615271659324523,0.00483739837398374,0.21625,0.03497737556561083,0.0046,0.19214285714285714,0.008821428571428574,0.004441846675137654,0.009644981412639407,0.004570977917981073
1705592307,0.6877691448882159,2.0506779910442225,0.4825583431849114,31.285585359166824,0.3399207811738784,7.86496682545094,0.6381678768830571,4.14819263998608,2.8518010871543895,0.2986136469788976,0.24560131455381434,108408832,43446272,11853824,45711360,43790336,15986688,39186432,24330240,45268992,3010560,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,14.933,24.6,0.733,80.4,0.8,13,12.6,0.733,137.8,18.067,5.933,0,0,0,0.0029823788546255504,0.0031318879855465223,0.09305555555555557,0.0036565547128927407,0.003,0.04747159090909091,0.004071428571428571,0.0021821262177043623,0.007506195786864932,0.0028548895899053626,0.004615271659324523,0.00483739837398374,0.21625,0.03497737556561083,0.0046,0.19214285714285714,0.008821428571428574,0.004441846675137654,0.009644981412639407,0.004570977917981073
1705592308,0.6877691448882159,2.0506779910442225,0.4825583431849114,31.285585359166824,0.3399207811738784,7.86496682545094,0.6381678768830571,4.14819263998608,2.8518010871543895,0.2986136469788976,0.24050836109097054,108408832,43446272,11853824,45711360,43790336,15986688,39186432,24330240,45268992,3010560,8810496,46663.1730046253,0,0,0,0,0,0,4,5,9,4,3,25,3,4,4,4,2,16,24.6,0.733,80.4,0.8,13,12.6,0.733,137.8,18.067,5.933,0,0,0,0.002988321167883211,0.0031318879855465223,0.09305555555555557,0.0036565547128927407,0.003,0.04747159090909091,0.004071428571428571,0.0021821262177043623,0.007506195786864932,0.0028548895899053626,0.004611678832116788,0.00483739837398374,0.21625,0.03497737556561083,0.0046,0.19214285714285714,0.008821428571428574,0.004441846675137654,0.009644981412639407,0.004570977917981073
