time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705753052,3.1484111102217516,3.026882909709677,0.18080050524986166,0.21222500752030568,2.0408366666666686,1.3095273047562879,0.42188530718149425,0.08394416739227949,0.8298887849495994,0.9135052612985466,0,0.3353366048477901,0.7421594867873204,0.8512357295195074,1.0866028393655218,206237696,75313152,6000640,430505984,102993920,328110080,38019072,4251648,275369984,94781440,4546560,2842624,302841856,7610368,40890368,1472347.1232585346,0,558406.2623686178,0,68117.65928697641,0,26104.136128991137,1525545.5262466043,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,9.733,4.533,26.467,1.667,1.867,1.667,18.8,0,0,0.01384297520661157,0.003054054054054054,0.03030205655526992,0.0375,0.0026296296296296298,0.0035333333333333328,0.003387464387464387,0.023214876033057847,0.004697297297297297,0.07832046332046332,0.0475,0.004525925925925926,0.007763157894736841,0.006919117647058822
1705753053,3.1484111102217516,3.026882909709677,0.18080050524986166,0.21222500752030568,2.0408366666666686,1.3095273047562879,0.42188530718149425,0.08394416739227949,0.8298887849495994,0.9135052612985466,0,0.3251813736456913,0.7421594867873204,0.8512357295195074,1.037904908312289,206237696,75313152,6000640,430505984,102993920,328110080,38019072,4251648,275369984,94781440,4546560,2842624,302841856,7610368,40890368,1472347.1232585346,0,558406.2623686178,0,68117.65928697641,0,0,1199370.447641009,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,9.733,4.533,26.467,1.667,2.133,1.667,18.8,0,0,0.01384297520661157,0.003054054054054054,0.03030205655526992,0.0375,0.0024029850746268657,0.0035333333333333328,0.003387464387464387,0.023214876033057847,0.004697297297297297,0.07832046332046332,0.0475,0.004480597014925373,0.007763157894736841,0.006919117647058822
1705753054,3.1484111102217516,3.026882909709677,0.17544771808203358,0.21622431860062263,2.0408366666666686,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.8298887849495994,0.8947826086956555,0,0.3251813736456913,0.7421594867873204,0.8512357295195074,1.0830337105194803,206237696,75313152,6000640,430505984,102993920,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7610368,40996864,1472347.1232585346,0,558406.2623686178,88020.62983511761,68117.65928697641,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,9.733,4.533,26.467,1.667,2.133,1.667,20.467,0,0,0.01384297520661157,0.003054054054054054,0.03030205655526992,0.0375,0.0024029850746268657,0.0035333333333333328,0.0033850574712643677,0.023214876033057847,0.004697297297297297,0.07832046332046332,0.0475,0.004480597014925373,0.007763157894736841,0.006902985074626865
1705753055,3.1484111102217516,3.026882909709677,0.17544771808203358,0.21622431860062263,2.0408366666666686,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.8298887849495994,0.8947826086956555,0,0.3276967490359135,0.7421594867873204,0.8512357295195074,1.0830337105194803,206237696,75313152,6000640,430505984,102993920,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7610368,40996864,1472347.1232585346,0,558406.2623686178,88020.62983511761,68117.65928697641,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,9.733,4.533,26.467,1.667,2.133,1.667,20.467,0,0,0.01384297520661157,0.003054054054054054,0.03030205655526992,0.0375,0.0024029850746268657,0.0035333333333333328,0.0033850574712643677,0.023214876033057847,0.004697297297297297,0.07832046332046332,0.0475,0.004480597014925373,0.007763157894736841,0.006902985074626865
1705753056,3.1484111102217516,3.026882909709677,0.17544771808203358,0.21622431860062263,2.0408366666666686,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.8298887849495994,0.8947826086956555,0,0.3276967490359135,0.7421594867873204,0.8512357295195074,1.0830337105194803,206237696,75313152,6000640,430505984,102993920,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7610368,40996864,1472347.1232585346,0,558406.2623686178,88020.62983511761,68117.65928697641,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,9.733,4.533,26.467,1.667,2.133,1.667,20.467,0,0,0.01384297520661157,0.003054054054054054,0.03030205655526992,0.0375,0.0024029850746268657,0.0035333333333333328,0.0033850574712643677,0.023214876033057847,0.004697297297297297,0.07832046332046332,0.0475,0.004480597014925373,0.007763157894736841,0.006902985074626865
1705753057,2.5263769034993144,3.026882909709677,0.17544771808203358,0.21622431860062263,2.6361268839398893,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.8298887849495994,0.8393994883533028,0,0.3276967490359135,0.7421594867873204,0.8512357295195074,1.0830337105194803,206237696,75313152,6000640,430505984,102993920,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7610368,40996864,1472347.1232585346,0,558406.2623686178,88020.62983511761,68117.65928697641,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,9.733,4.533,26.467,1.667,2.133,2.2,20.467,0,0,0.01384297520661157,0.003054054054054054,0.03030205655526992,0.0375,0.0024029850746268657,0.0034799999999999996,0.0033850574712643677,0.023214876033057847,0.004697297297297297,0.07832046332046332,0.0475,0.004480597014925373,0.007558823529411764,0.006902985074626865
1705753058,2.473903384995619,2.4676377102402487,0.17261020714623673,0.21622431860062263,4.906535637636943,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.65878505734505,0.8393994883533028,0,0.3276967490359135,0.7421594867873204,0.8512357295195074,1.0830337105194803,206237696,75313152,6000640,430505984,108007424,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7610368,40996864,1082435.7746546543,0,558406.2623686178,88020.62983511761,45687.691556857004,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,8.733,4.2,24.8,2.667,2.6,2.667,22,0,0,0.0140080971659919,0.003044198895027624,0.02993421052631579,0.0375,0.0024117647058823533,0.0033797468354430384,0.0033903818953323907,0.023384615384615382,0.004679558011049723,0.07833333333333335,0.0475,0.00448235294117647,0.006866666666666668,0.006938405797101451
1705753059,0.8118366666667024,2.3656317686626713,0.17261020714623673,0.21622431860062263,4.906535637636942,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.7861240516438217,0.8393994883533028,0,0.3276967490359135,0.7421594867873204,0.8512357295195074,1.0830337105194803,206237696,75362304,6000640,430505984,108007424,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7610368,40996864,1613915.5399174183,0,558406.2623686178,88020.62983511761,54518.83402103021,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,8.733,4.2,24.8,2.667,2.6,2.667,22,0,0,0.0140080971659919,0.003044198895027624,0.02993421052631579,0.0375,0.0024117647058823533,0.0033797468354430384,0.0033903818953323907,0.023384615384615382,0.004679558011049723,0.07833333333333335,0.0475,0.00448235294117647,0.006866666666666668,0.006938405797101451
1705753060,0.8118366666667024,2.4141031942503064,0.17261020714623673,0.21622431860062263,4.906535637636942,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.7861240516438217,0.8393994883533028,0,0.3276967490359135,0.7421594867873204,0.8512357295195074,1.0830337105194803,206237696,75362304,6000640,430505984,108007424,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7610368,40996864,1646984.41734548,0,558406.2623686178,88020.62983511761,54518.83402103021,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,8.733,4.2,24.8,2.667,2.6,2.667,22,0,0,0.0140080971659919,0.003044198895027624,0.02993421052631579,0.0375,0.0024117647058823533,0.0033797468354430384,0.0033903818953323907,0.023384615384615382,0.004679558011049723,0.07833333333333335,0.0475,0.00448235294117647,0.006866666666666668,0.006938405797101451
1705753061,0.8118366666667024,2.462574619837941,0.17261020714623673,0.2094480348688661,4.906535637636942,1.3095273047562879,0.42188530718149425,0.29705204344768316,0.7861240516438217,0.8393994883533028,0.00006989073180710051,0.3276967490359135,0.7421594867873204,0.8771899808376677,1.0830337105194803,206237696,75362304,6000640,430505984,108007424,328110080,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7639040,40996864,1680053.2947735416,0,558406.2623686178,88020.62983511761,54518.83402103021,0,0,1209515.4851054782,10,6,5,4,8,15,7,4,3,11,1,3,6,14,7,8,4.2,23.733,2.667,2.6,2.667,22,0,0,0.013622881355932202,0.003044198895027624,0.029434357541899443,0.0375,0.0024117647058823533,0.0033797468354430384,0.0033903818953323907,0.023334745762711863,0.004679558011049723,0.07842629482071714,0.0475,0.00448235294117647,0.006866666666666668,0.006938405797101451
1705753062,0.8118366666667024,2.9082855352581096,0.17261020714623673,0.2094480348688661,4.906535637636942,1.4549718926845374,0.42188530718149425,0.29705204344768316,0.6655457241891868,0.8393994883533028,0.00009788473475624163,0.3276967490359135,0.7421594867873204,0.8771899808376677,1.0830337105194803,206237696,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7639040,40996864,1984132.6456837137,0,558406.2623686178,88020.62983511761,46156.553529437864,0,0,1209515.4851054782,10,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.6,2.667,22,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.0024117647058823533,0.0033797468354430384,0.0033903818953323907,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.00448235294117647,0.006866666666666668,0.006938405797101451
1705753063,0.8118366666667024,2.9082855352581087,0.17261020714623673,0.2094480348688661,4.906535637636942,1.4549718926845374,0.42188530718149425,0.3586118707586348,0.6524436566617897,0.8393994883533028,0.00009788473475624163,0.3276967490359135,0.5459188657423599,0.8771899808376677,1.0830337105194803,206237696,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275369984,94797824,4546560,2842624,302841856,7639040,40996864,1984132.6456837135,0,558406.2623686178,114088.92940342348,45247.90629575402,0,0,1209515.4851054782,10,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.6,2.667,22,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.0024117647058823533,0.0033797468354430384,0.0033903818953323907,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.00448235294117647,0.006866666666666668,0.006938405797101451
1705753064,0.8118366666667024,2.9082855352581087,0.17261020714623673,0.2094480348688661,4.906535637636942,1.4549718926845374,0.42188530718149425,0.3586118707586348,1.019268938140924,0.8393994883533028,0.00009788473475624163,0.3276967490359135,0.557076347899842,0.8771899808376677,1.0830337105194803,206237696,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302841856,7639040,40996864,1984132.6456837135,0,558406.2623686178,114088.92940342348,33873.63546146212,0,0,1209515.4851054782,10,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.6,2.667,22,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.0024117647058823533,0.0033797468354430384,0.0033903818953323907,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.00448235294117647,0.006866666666666668,0.006938405797101451
1705753065,0.8118366666667024,2.9082855352581087,0.17261020714623673,0.2094480348688661,4.906535637636942,1.4549718926845374,0.42188530718149425,0.3586118707586348,1.019268938140924,0.8393994883533028,0.00009788473475624163,0.3276967490359135,0.568233830057324,0.8771899808376677,1.0830337105194803,206237696,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302841856,7639040,40996864,1984132.6456837135,0,558406.2623686178,114088.92940342348,33873.63546146212,0,0,1209515.4851054782,10,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.6,2.667,22,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.002411764705882353,0.003379746835443038,0.0033903818953323907,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.00448235294117647,0.006866666666666665,0.006938405797101451
1705753066,0.8118366666667024,2.9082855352581087,0.17261020714623673,0.2094480348688661,4.906535637636942,1.4549718926845374,0.42188530718149425,0.3586118707586348,1.019268938140924,0.8393994883533028,0.00009788473475624163,0.3276967490359135,0.6824587841029143,0.8771899808376677,1.09560327198364,206237696,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302837760,7639040,41029632,1984132.6456837135,0,558406.2623686178,114088.92940342348,33873.63546146212,0,0,1413496.9325153376,10,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.6,2.667,22,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.002411764705882353,0.003379746835443038,0.0033903818953323907,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.00448235294117647,0.006866666666666665,0.006938405797101451
1705753067,0.8118366666667024,2.9082855352581087,0.17261020714623673,0.20676076020123102,4.906535637636942,1.4549718926845374,0.36280686668880874,0.3586118707586348,1.019268938140924,0.8393994883533028,0.00009788473475624163,0.3276967490359135,0.6824587841029143,0.8771899808376677,1.09560327198364,206237696,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302837760,7639040,41029632,1984132.6456837135,0,524006.0995536286,114088.92940342348,33873.63546146212,0,0,1413496.9325153376,10,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.6,2.667,22,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.002411764705882353,0.003379746835443038,0.0033903818953323907,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.00448235294117647,0.006866666666666665,0.006938405797101451
1705753068,1.7125263488361613,2.9082855352581087,0.17261020714623673,0.20676076020123102,4.906535637636942,1.4549718926845374,0.36132167887486283,0.3586118707586348,1.019268938140924,0.8393994883533028,0.00009788473475624163,0.3276967490359135,0.6824587841029143,0.8771899808376677,1.09560327198364,206000128,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302837760,7639040,41029632,1984132.6456837135,0,521861.0258382574,114088.92940342348,33873.63546146212,0,0,1413496.9325153376,9,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.467,2.667,22,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.002277777777777778,0.003379746835443038,0.0033903818953323907,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.0044555555555555555,0.006866666666666665,0.006938405797101451
1705753069,1.7125263488361613,2.9082855352581087,0.17261020714623673,0.20676076020123102,4.906535637636942,1.4136509218916509,0.3542155170856481,0.3077248462979845,1.019268938140924,0.8393994883533027,0.00009788473475624163,0.2650523795182608,0.6824587841029143,0.8771899808376677,1.09560327198364,206000128,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302837760,7639040,41029632,1984132.6456837135,0,511597.51523839496,97899.7103210777,33873.63546146212,0,0,1413496.9325153376,9,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.467,2.667,19.733,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.002277777777777778,0.003379746835443038,0.0033891891891891894,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.0044555555555555555,0.006866666666666665,0.006930555555555558
1705753070,1.7125263488361613,2.9082855352581087,0.14917949422819718,0.20676076020123102,4.906535637636942,1.4136509218916509,0.3471093552964333,0.3017479817853406,1.019268938140924,0.8393994883533028,0.00009788473475624163,0.22316749999999885,0.6824587841029143,0.8771899808376677,1.09560327198364,206000128,75362304,6000640,430505984,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302837760,7639040,41029632,1984132.6456837135,0,501334.0046385325,95998.22816435395,33873.63546146212,0,0,1413496.9325153376,9,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.467,2.667,19.733,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.002277777777777778,0.003379746835443038,0.0033891891891891894,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.0044555555555555555,0.006866666666666665,0.006930555555555558
1705753071,1.7125263488361613,2.752048329242968,0.15217613448106238,0.21700622524052238,4.906535637636942,1.4136509218916509,0.34000319350721847,0.2957711172726967,1.019268938140924,0.8393994883533028,0.00009788473475624163,0.22316749999999885,0.6824587841029143,0.8771899808376677,0.763555356596348,206000128,75390976,6000640,430510080,108007424,328142848,38019072,4325376,275435520,94797824,4546560,2842624,302837760,7639040,41029632,1786248.8200868415,0,491070.49403867,94096.74600763025,33873.63546146212,0,0,1077181.6285932888,9,6,5,4,8,16,7,4,3,11,1,3,6,14,7,8,4.067,23.733,2.667,2.467,2.667,19.733,0,0,0.013622881355932202,0.003059171597633136,0.029434357541899443,0.0375,0.002277777777777778,0.003379746835443038,0.0033891891891891894,0.023334745762711863,0.004706508875739645,0.07842629482071714,0.0475,0.0044555555555555555,0.006866666666666665,0.006930555555555558
