time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705339832,0.5568732691923403,1.3825513196480765,0.19574130062154027,15.01640324867865,0.22796195814202674,5.244893849482687,0.24552832294670235,0.9828986521967154,2.075932587699218,0.24683937823834382,0.2014986828415201,106188800,43520000,11292672,42192896,43286528,17141760,33406976,10002432,46358528,2940928,8638464,105244.52565164016,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,18.6,0.533,61.667,0.467,11.933,12.667,0.4,128.733,14.467,5.867,2.067,0.8,0.003,0.003064705882352941,0.07142857142857144,0.040126050420168105,0.003,0.03860000000000001,0.00425,0.002023097826086957,0.0065890957446808505,0.002896995708154507,0.0046,0.004716470588235294,0.7571428571428576,0.0923002159827214,0.004600000000000001,0.38895348837209337,0.008700000000000001,0.00440896739130435,0.009392287234042552,0.004606866952789701
1705339833,0.5568732691923403,1.3825513196480765,0.2003077870846956,15.01640324867865,0.22796195814202674,5.244893849482687,0.24552832294670235,0.9828986521967154,2.075932587699218,0.24683937823834382,0.2014986828415201,106188800,43520000,11292672,42192896,43286528,17141760,33406976,10002432,46358528,2940928,8638464,105244.52565164016,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,18.6,0.533,61.667,0.467,11.933,12.667,0.4,128.733,14.467,5.867,2.067,0.8,0.003,0.003064705882352941,0.07142857142857144,0.040126050420168105,0.003,0.03860000000000001,0.00425,0.002023097826086957,0.0065890957446808505,0.002896995708154507,0.0046,0.004716470588235294,0.7571428571428576,0.0923002159827214,0.004600000000000001,0.38895348837209337,0.008700000000000001,0.00440896739130435,0.009392287234042552,0.004606866952789701
1705339834,0.5568732691923403,1.3825513196480765,0.204874273547851,15.01640324867865,0.22796195814202674,5.244893849482687,0.24552832294670235,0.9828986521967154,2.075932587699218,0.24683937823834382,0.2014986828415201,106188800,43520000,11292672,42192896,43286528,17141760,33406976,10002432,46358528,2940928,8638464,105244.52565164016,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,18.6,0.533,85.867,0.467,11.933,12.667,0.4,128.733,14.467,6.867,2.067,0.8,0.003,0.003064705882352941,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.00425,0.002023097826086957,0.0065890957446808505,0.0028874458874458874,0.0046,0.004716470588235294,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.008700000000000001,0.00440896739130435,0.009392287234042552,0.004591341991341992
1705339835,0.5568732691923403,1.3825513196480765,0.2094407600110064,15.01640324867865,0.22796195814202674,5.244893849482687,0.24552832294670235,0.9828986521967154,2.075932587699218,0.24683937823834382,0.2014986828415201,106188800,43520000,11292672,42192896,43286528,17141760,33406976,10002432,46358528,2940928,8638464,105244.52565164016,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,18.6,0.533,85.867,0.467,11.933,12.667,0.4,128.733,14.467,6.867,2.067,0.8,0.003,0.003064705882352941,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.00425,0.002023097826086957,0.0065890957446808505,0.0028874458874458874,0.0046,0.004716470588235294,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.008700000000000001,0.00440896739130435,0.009392287234042552,0.004591341991341992
1705339836,0.5568732691923403,1.3825513196480765,0.21400724647416178,15.01640324867865,0.22796195814202674,5.244893849482687,0.24552832294670235,0.9828986521967154,2.075932587699218,0.24683937823834382,0.18054028065747288,106188800,43520000,11292672,42192896,43286528,17141760,33406976,10002432,46358528,2940928,8638464,105244.52565164016,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,23.067,0.533,85.867,0.467,11.933,12.667,0.4,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.00425,0.00207225806451613,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.008700000000000001,0.004418580645161292,0.009465087281795511,0.004591341991341992
1705339837,0.5568732691923403,1.3825513196480765,0.21857373293731722,12.980971500551503,0.22796195814202674,5.244893849482687,0.24552832294670235,0.8680702417332113,2.075932587699218,0.24683937823834376,0.18054028065747288,106188800,43520000,11292672,42192896,43286528,17141760,33406976,10002432,46358528,2940928,8638464,105244.52565164016,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,23.067,0.533,85.867,0.467,11.933,12.667,0.4,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.00425,0.00207225806451613,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.008700000000000001,0.004418580645161292,0.009465087281795511,0.004591341991341992
1705339838,0.5568732691923403,1.3825513196480765,0.22314021940047257,12.730698113073528,0.22796195814202674,5.244893849482687,0.24552832294670235,0.8895433096037209,2.098481227185823,0.24683937823834376,0.18054028065747288,106188800,43520000,11292672,42192896,43286528,17141760,33406976,10002432,46313472,2940928,8638464,105244.52565164016,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,23.067,0.533,85.867,0.467,11.933,12.667,0.4,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.00425,0.00207225806451613,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.008700000000000001,0.004418580645161292,0.009465087281795511,0.004591341991341992
1705339839,0.589484572298439,1.3825513196480765,0.22770670586362796,16.324108274987665,0.2332196523428607,5.244893849482687,0.20634336665064723,0.9110163774742303,2.098481227185823,0.24683937823834376,0.18054028065747288,106188800,43520000,11292672,42184704,43286528,17141760,33406976,10002432,46313472,2940928,8638464,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,10.467,23.067,0.533,85.867,0.467,11.933,12.667,0.467,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339840,0.589484572298439,1.3825513196480765,0.2739891877893237,16.324108274987665,0.2332196523428607,5.244893849482687,0.2578975912961141,0.9324894453447397,2.098481227185823,0.1991829222797942,0.19675694457850051,106188800,43520000,11292672,42184704,43286528,17141760,33406976,10002432,46313472,2940928,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.933,23.067,0.533,85.867,0.467,11.933,12.667,0.467,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339841,0.589484572298439,1.3825513196480765,0.2739891877893237,16.324108274987665,0.2332196523428607,5.244893849482687,0.2526522254483387,1.5577599610276025,2.098481227185823,0.12472666666666872,0.19675694457850051,106188800,43520000,11292672,42184704,43286528,17141760,33406976,10117120,46313472,2940928,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.933,23.067,0.533,85.867,0.467,11.933,12.667,0.467,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339842,0.589484572298439,1.3825513196480765,0.2739891877893237,16.324108274987665,0.2332196523428607,5.244893849482687,0.2474068596005632,1.592712980588549,2.098481227185823,0.12472666666666872,0.19675694457850051,106188800,43520000,11292672,42184704,43286528,17141760,33406976,10117120,46313472,2940928,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.933,23.067,0.533,85.867,0.467,11.933,12.667,0.467,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339843,0.589484572298439,1.3825513196480765,0.2739891877893237,16.324108274987665,0.2332196523428607,5.244893849482687,0.24216149375278773,1.6276660001494956,2.098481227185823,0.12472666666666872,0.19675694457850051,106188800,43520000,11292672,42184704,43286528,17141760,33406976,10117120,46313472,2940928,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.933,23.067,0.533,85.867,0.467,11.933,12.667,0.467,133.267,17.067,6.867,2.067,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.03860000000000001,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.004600000000000001,0.38895348837209337,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339844,0.589484572298439,1.3825513196480765,0.27398918778932374,16.455459252332417,0.2332196523428607,5.244893849482687,0.23691612790501226,1.6626190197104425,2.098481227185823,0.12472666666666872,0.19675694457850051,106188800,43520000,11292672,42184704,43286528,17141760,33406976,10117120,46313472,2940928,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.933,23.067,0.533,85.867,0.467,11.6,12.667,0.467,133.267,17.067,6.867,0,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.06054687499999997,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.0046,0.5510752688172046,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339845,0.589484572298439,1.3825513196480765,0.23047856314676332,16.455459252332417,0.2332196523428607,5.901901592583746,0.314759036144576,1.6975720392713893,2.098481227185823,0.12472666666666872,0.19675694457850051,106188800,43520000,11292672,42184704,43286528,16052224,33525760,10117120,46313472,2940928,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.933,23.067,0.533,85.867,0.467,11.6,12.667,0.467,133.267,17.067,6.867,0,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.06054687499999997,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.0046,0.5510752688172046,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339846,0.589484572298439,1.3825513196480765,0.22591207668360788,16.455459252332417,0.2332196523428607,5.901901592583746,0.314759036144576,2.0971811736568027,2.098481227185823,0.16126805449452772,0.19675694457850051,106188800,43520000,11292672,42184704,43286528,16052224,33525760,10117120,46313472,2940928,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,13.933,23.067,0.533,85.867,0.467,11.6,12.667,0.467,133.267,17.067,6.867,0,0.8,0.003,0.0030696378830083566,0.07142857142857144,0.05649038461538462,0.003,0.06054687499999997,0.003999999999999999,0.002072258064516129,0.006677057356608478,0.0028874458874458874,0.0046,0.0047253481894150426,0.7571428571428576,0.09501602564102567,0.0046,0.5510752688172046,0.0085,0.00441858064516129,0.009465087281795511,0.004591341991341992
1705339847,0.589484572298439,1.576850163426792,0.22134559022045255,16.455459252332417,0.2332196523428607,5.901901592583746,0.314759036144576,2.0971811736568027,2.098481227185823,0.25912483433699945,0.19675694457850051,106188800,43409408,11292672,42184704,43286528,16052224,33525760,10117120,46313472,2932736,8765440,103920.84154647827,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,14.2,21.533,0.267,80,0.333,11.6,10.533,0.333,126.2,16.467,5.733,0,0,0.003,0.0030882352941176473,0.15000000000000002,0.060667129951355106,0.003,0.10847602739726028,0.003909090909090909,0.0017602040816326525,0.006757990867579908,0.002875,0.0046,0.004758823529411766,0.8600000000000001,0.09727588603196664,0.0046,0.7045081967213119,0.008399999999999998,0.004354761904761905,0.00947945205479452,0.004574999999999999
1705339848,0.6491904508656764,1.576850163426792,0.21677910375729714,16.455459252332417,0.2332196523428607,5.901901592583746,0.314759036144576,2.0971811736568027,2.098481227185823,0.25912483433699945,0.2187355319724629,106188800,43409408,11292672,42184704,43286528,16052224,33525760,10117120,46313472,2932736,8765440,145222.4782839922,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,14.2,21.533,0.267,80,0.333,11.6,10.533,0.333,126.2,16.467,5.733,0,0,0.003,0.0030882352941176473,0.15000000000000002,0.060667129951355106,0.003,0.10847602739726028,0.003909090909090909,0.0017602040816326525,0.006757990867579908,0.002875,0.0046,0.004758823529411766,0.8600000000000001,0.09727588603196664,0.0046,0.7045081967213119,0.008399999999999998,0.004354761904761905,0.00947945205479452,0.004574999999999999
1705339849,0.6491904508656764,1.2588002138492635,0.2122126172941417,16.455459252332417,0.2332196523428607,5.901901592583746,0.314759036144576,2.0971811736568027,2.098481227185823,0.25912483433699945,0.2187355319724629,106188800,43409408,11292672,42184704,43286528,16052224,33525760,10117120,46313472,2932736,8765440,145222.4782839922,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,14.2,21.533,0.267,72.867,0.333,11.6,10.533,0.333,126.2,16.467,4.8,0,0,0.003,0.0030882352941176473,0.15000000000000002,0.06350152905198776,0.003,0.10847602739726028,0.003909090909090909,0.0017602040816326525,0.006757990867579908,0.0029017857142857144,0.0046,0.004758823529411766,0.8600000000000001,0.09844954128440367,0.0046,0.7045081967213119,0.008399999999999998,0.004354761904761905,0.00947945205479452,0.004580357142857142
1705339850,0.6491904508656764,1.2925294452781404,0.20764613083098632,16.455459252332417,0.20863870728111797,5.901901592583746,0.314759036144576,2.0971811736568027,2.098481227185823,0.25912483433699945,0.2187355319724629,106188800,43409408,11292672,42184704,43286528,16052224,33525760,10117120,46313472,2932736,8765440,145222.4782839922,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,14.2,21.533,0.267,72.867,0.333,11.6,10.533,0.333,126.2,16.467,4.8,0,0,0.003,0.0030882352941176473,0.15000000000000002,0.06350152905198776,0.003,0.10847602739726028,0.003909090909090909,0.0017602040816326525,0.006757990867579908,0.0029017857142857144,0.0046,0.004758823529411766,0.8600000000000001,0.09844954128440367,0.0046,0.7045081967213119,0.008399999999999998,0.004354761904761905,0.00947945205479452,0.004580357142857142
1705339851,0.6491904508656764,1.3262586767070175,0.2030796443678309,16.94209218295596,0.24442687565883192,5.901901592583746,0.314759036144576,2.0971811736568027,2.098481227185823,0.25912483433699945,0.2187355319724629,106188800,43409408,11292672,41922560,43286528,16052224,33525760,10117120,46313472,2932736,8765440,145222.4782839922,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,14.2,20.467,0.267,72.867,0.333,11.6,10.533,0.333,126.867,17.133,4.8,0,0,0.003,0.0030782828282828276,0.15000000000000002,0.06350152905198776,0.003,0.10847602739726028,0.003909090909090909,0.0018029556650246304,0.006899185336048879,0.0029017857142857144,0.0046,0.00474090909090909,0.8600000000000001,0.09844954128440367,0.0046,0.7045081967213119,0.008399999999999998,0.004363218390804597,0.009493890020366599,0.004580357142857142
1705339852,0.6491904508656764,1.3599879081358948,0.19851315790467552,16.94209218295596,0.24442687565883192,5.901901592583746,0.314759036144576,2.309259740259746,1.4658375000000137,0.25912483433699945,0.2187355319724629,106188800,43409408,11292672,41922560,43286528,16052224,33525760,10436608,46313472,2932736,8765440,145222.4782839922,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,14.2,20.467,0.267,72.867,0.333,11.6,10.533,0.333,126.867,17.133,4.8,0,0,0.003,0.0030782828282828276,0.15000000000000002,0.06350152905198776,0.003,0.10847602739726028,0.003909090909090909,0.0018029556650246304,0.006899185336048879,0.0029017857142857144,0.0046,0.00474090909090909,0.8600000000000001,0.09844954128440367,0.0046,0.7045081967213119,0.008399999999999998,0.004363218390804597,0.009493890020366599,0.004580357142857142
1705339853,0.6491904508656764,1.3937171395647716,0.19394667144152017,16.94209218295596,0.24442687565883192,5.901901592583746,0.314759036144576,2.309259740259746,1.4658375000000137,0.25912483433699945,0.2187355319724629,106188800,43409408,11292672,41922560,43286528,16052224,33525760,10436608,46313472,2932736,8765440,145222.4782839922,0,0,0,0,4,5,9,3,3,31,3,4,4,4,3,14.2,20.467,0.267,72.867,0.333,11.6,10.533,0.333,126.867,17.133,4.8,0,0,0.003,0.0030782828282828276,0.15000000000000002,0.06350152905198776,0.003,0.10847602739726028,0.003909090909090909,0.0018029556650246304,0.006899185336048879,0.0029017857142857144,0.0046,0.00474090909090909,0.8600000000000001,0.09844954128440367,0.0046,0.7045081967213119,0.008399999999999998,0.004363218390804597,0.009493890020366599,0.004580357142857142
