time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705721219,3.3473769258012647,3.7822037987454773,0.21900262467191683,0.20979856872648073,4.827040935177168,2.0638339370298406,0.4530009536297522,0.09644520891564523,0.5869661934728437,0.8186824312729456,0,0.30255503961928537,1.534111832753853,1.114023954030415,1.1903135313531372,220762112,80896000,6144000,431034368,100012032,317423616,40488960,4476928,270176256,93306880,4616192,2846720,305180672,8097792,45887488,163201.70001770853,2335745.9314822126,0,0,830039.3372273216,83922.1425435387,0,0,1592137.8804547123,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.733,5,26.6,2.2,2.467,2.467,19.533,0.01637135922330097,0.0031775147928994082,0.033605341246290804,0.03763297872340426,0.002793103448275862,0.0030879120879120877,0.005240274599542334,0.03544354838709677,0.004919526627218934,0.08319488817891374,0.047952127659574476,0.0045586206896551735,0.0047582417582417574,0.009112128146453088
1705721220,3.3473769258012647,3.7822037987454773,0.21900262467191683,0.20979856872648073,4.827040935177168,2.0638339370298406,0.4508826431015305,0.09644520891564523,0.5869661934728437,0.8077714897878359,0.00009099350046424048,0.30255503961928537,1.534111832753853,1.114023954030415,1.1903135313531372,220762112,80896000,6144000,431034368,100012032,317423616,40628224,4476928,270176256,93306880,4616192,2846720,305180672,8097792,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,83922.1425435387,0,0,1592137.8804547123,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,9,4.8,27.067,2.4,2.467,2.467,20.4,0.016470588235294115,0.003198830409356725,0.033778089887640445,0.0375,0.002793103448275862,0.0030879120879120877,0.005146370023419203,0.03607692307692309,0.004957894736842105,0.08287539936102238,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009094847775175644
1705721221,3.3473769258012647,3.7822037987454773,0.21900262467191683,0.20979856872648073,4.827040935177168,2.0638339370298406,0.4508826431015305,0.09644520891564523,0.5869661934728437,0.8077714897878359,0.00009099350046424048,0.30255503961928537,1.534111832753853,1.114023954030415,1.1903135313531372,220762112,80896000,6144000,431034368,100012032,317423616,40628224,4476928,270176256,93306880,4616192,2846720,305180672,8097792,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,83922.1425435387,0,0,1592137.8804547123,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,9,4.8,27.067,2.4,2.467,2.467,20.4,0.016470588235294115,0.003198830409356725,0.033778089887640445,0.0375,0.002793103448275862,0.0030879120879120877,0.005146370023419203,0.03607692307692309,0.004957894736842105,0.08287539936102238,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009094847775175644
1705721222,3.3473769258012647,3.7822037987454773,0.21900262467191683,0.20979856872648073,4.827040935177168,2.0638339370298406,0.4508826431015305,0.09644520891564523,0.5869661934728437,0.8077714897878359,0.00009099350046424048,0.30255503961928537,2.0286163309449905,1.114023954030415,1.1925084992714963,220762112,80896000,6144000,431034368,100012032,317423616,40628224,4476928,270176256,93306880,4616192,2846720,305180672,8097792,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,83922.1425435387,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,4.8,27.067,2.4,2.467,2.467,21.533,0.016483644859813084,0.003198830409356725,0.033778089887640445,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004957894736842105,0.08287539936102238,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721223,3.3473769258012647,3.7822037987454773,0.21900262467191683,0.20979856872648073,4.827040935177168,2.0638339370298406,0.4508826431015305,0.09644520891564523,0.5869661934728437,0.8077714897878359,0.00009099350046424048,0.30255503961928537,2.0286163309449905,1.0906933495047517,1.1925084992714963,220762112,80896000,6144000,431034368,100012032,317423616,40628224,4476928,270176256,93306880,4616192,2846720,305180672,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,83922.1425435387,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,4.8,24.867,2.4,2.467,2.467,21.533,0.016483644859813084,0.003198830409356725,0.03382152588555858,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004957894736842105,0.0827373417721519,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721224,3.3473769258012647,3.7822037987454773,0.21900262467191683,0.20979856872648067,4.827040935177168,2.0638339370298406,0.4508826431015305,0.09644520891564523,0.5869661934728437,0.8077714897878359,0.00009099350046424048,0.30255503961928537,1.7278063393380312,1.0906933495047517,1.1925084992714963,220762112,80896000,6144000,431034368,100012032,317423616,40628224,4476928,270176256,93306880,4616192,2846720,305180672,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,83922.1425435387,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,3.867,24.867,2.4,2.467,2.467,21.533,0.016483644859813084,0.0032080924855491326,0.03382152588555858,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004974566473988439,0.0827373417721519,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721225,3.3473769258012647,3.7822037987454773,0.21959341192349133,0.19509077490775303,4.827040935177168,2.0638339370298406,0.4508826431015305,0.09644520891564523,0.48588327787940155,0.8077714897878359,0.00009099350046424048,0.30255503961928537,1.6939960671556145,1.0906933495047517,1.1925084992714963,220762112,80896000,6148096,431034368,100012032,317423616,40628224,4476928,270176256,93306880,4616192,2846720,305180672,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,69469.70057075954,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,3.867,24.867,2.4,2.467,2.467,21.533,0.016483644859813084,0.0032080924855491326,0.03382152588555858,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004974566473988439,0.0827373417721519,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721226,3.3473769258012647,3.7822037987454773,0.21959341192349133,0.19509077490775303,4.827040935177168,1.8075779313943017,0.4508826431015305,0.09644520891564523,0.4761005079881876,0.8077714897878359,0.0001466491388995354,0.30255503961928537,1.6601857949731982,1.0906933495047517,1.1925084992714963,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305180672,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,68070.9981950339,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,3.867,24.867,2.4,2.467,2.467,21.533,0.016483644859813084,0.0032080924855491326,0.03382152588555858,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004974566473988439,0.0827373417721519,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721227,3.3473769258012647,3.7822037987454773,0.21959341192349133,0.19509077490775303,4.827040935177168,1.8075779313943017,0.4508826431015305,0.09442671468558915,0.4663177380969736,0.8077714897878359,0.0001501333603538063,0.30255503961928537,1.4850550441788501,1.0906933495047517,1.1925084992714963,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,66672.29581930826,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,3.867,24.867,2.4,2.467,2.467,21.533,0.016483644859813084,0.0032080924855491326,0.03382152588555858,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004974566473988439,0.0827373417721519,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721228,3.3473769258012647,3.7822037987454773,0.21959341192349133,0.19509077490775303,4.827040935177168,1.8075779313943017,0.4508826431015305,0.09442671468558915,0.45653496820575945,0.8077714897878359,0.0001536175818080772,0.30255503961928537,1.4850550441788501,1.0906933495047517,1.1925084992714963,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,65273.593443582606,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,3.867,24.867,2.4,2.467,2.467,21.533,0.016483644859813084,0.0032080924855491326,0.03382152588555858,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004974566473988439,0.0827373417721519,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721229,3.3473769258012647,3.7822037987454773,0.21959341192349133,0.19509077490775303,4.827040935177168,1.8075779313943017,0.4508826431015305,0.09442671468558915,0.44675219831454543,0.8077714897878359,0.00015710180326234814,0.30255503961928537,1.4850550441788501,1.0906933495047517,1.1925084992714963,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,63874.89106785697,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.8,3.867,24.867,2.4,2.467,2.467,21.533,0.016483644859813084,0.0032080924855491326,0.03382152588555858,0.0375,0.002793103448275862,0.0030879120879120877,0.0052097505668934245,0.03550781249999999,0.004974566473988439,0.0827373417721519,0.047939560439560436,0.0045586206896551735,0.0047582417582417574,0.009114512471655328
1705721230,3.3473769258012647,3.7822037987454773,0.21959341192349133,0.19509077490775303,4.827040935177168,1.8075779313943017,0.4508826431015305,0.09442671468558915,0.43696942842333136,0.8077714897878359,0.00020905328725625451,0.30255503961928537,1.4850550441788501,1.0906933495047517,1.1925084992714963,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,163201.70001770853,2335745.9314822126,0,0,851166.0124682521,62476.18869213131,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.333,3.867,24.867,1.933,2,2,20.133,0.016588785046728973,0.0032080924855491326,0.03382152588555858,0.037356321839080456,0.0027857142857142855,0.003090909090909091,0.005227790432801822,0.035625,0.004974566473988439,0.0827373417721519,0.04793103448275862,0.004557142857142857,0.004763636363636364,0.009109339407744875
1705721231,2.9468349999999077,3.7822037987454773,0.21959341192349133,0.19509077490775303,4.827040935177168,1.8075779313943017,0.4508826431015305,0.09877545435888059,0.42718665853211724,0.8077714897878359,0.00020905328725625451,0.2576836059517485,1.4850550441788501,1.0906933495047517,1.1925084992714963,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,184320,2335745.9314822126,0,0,851166.0124682521,61077.48631640568,0,0,1760543.9533754252,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.333,3.867,24.867,1.933,2,2,20.133,0.016588785046728973,0.0032080924855491326,0.03382152588555858,0.037356321839080456,0.0027857142857142855,0.003090909090909091,0.005227790432801822,0.035625,0.004974566473988439,0.0827373417721519,0.04793103448275862,0.004557142857142857,0.004763636363636364,0.009109339407744875
1705721232,2.9468349999999077,3.952366141600626,0.21959341192349133,0.19509077490775303,3.3426833000641363,2.0460214583940446,0.45010416384838203,0.09877545435888059,0.4427353300191001,0.8077714897878359,0.00020905328725625451,0.2504689115041706,1.4850550441788501,1.0906933495047517,1.0156859890184062,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,184320,2726009.1635731244,0,0,975211.7096398906,64422.45927540181,0,0,1499494.4082888137,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.333,3.867,24.867,1.933,2,2,20.133,0.016588785046728973,0.0032080924855491326,0.03382152588555858,0.037356321839080456,0.0027857142857142855,0.003090909090909091,0.005227790432801822,0.035625,0.004974566473988439,0.0827373417721519,0.04793103448275862,0.004557142857142857,0.004763636363636364,0.009109339407744875
1705721233,2.9468349999999077,3.952366141600626,0.21959341192349133,0.19509077490775303,3.4208399859830063,2.0460214583940446,0.45010416384838203,0.09877545435888059,0.4325113220285428,0.8077714897878359,0.00020905328725625451,0.25544640062064783,1.4850550441788501,1.0906933495047517,0.9958108473638813,220762112,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,184320,2726009.1635731244,0,0,975211.7096398906,62934.762916553176,0,0,1470152.0090658898,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.333,3.867,24.867,1.933,2,2,20.133,0.016588785046728973,0.0032080924855491326,0.03382152588555858,0.037356321839080456,0.0027857142857142855,0.003090909090909091,0.005227790432801822,0.035625,0.004974566473988439,0.0827373417721519,0.04793103448275862,0.004557142857142857,0.004763636363636364,0.009109339407744875
1705721234,3.2950700090334912,3.3445086972147062,0.21959341192349133,0.19509077490775303,3.498996671901876,2.0460214583940446,0.45010416384838203,0.09877545435888059,0.4222873140379855,0.6791406114682047,0.00010369374756385707,0.2986493469886309,1.4850550441788501,1.1520590592441853,0.9759357057093563,220786688,80896000,6148096,431034368,100012032,317411328,40628224,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45887488,166504.0650406504,2306760.312587093,0,0,975211.7096398906,61447.066557704544,0,0,1440809.609842966,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.333,3.867,24.867,1.933,1.533,1.533,20.133,0.016588785046728973,0.0032080924855491326,0.03382152588555858,0.037356321839080456,0.0027435897435897434,0.0030952380952380953,0.005227790432801822,0.035625,0.004974566473988439,0.0827373417721519,0.04793103448275862,0.004548717948717949,0.004771428571428571,0.009109339407744877
1705721235,3.2950700090334912,3.278635928188029,0.21959341192349133,0.15896890505535377,3.5771533578207455,2.0460214583940446,0.4444584066348338,0.09877545435888059,0.48331435202096684,0.6471656618502479,0.00013022217497606433,0.2986493469886309,1.4850550441788501,1.1520590592441853,1.1735824980271659,220786688,80896000,6148096,431034368,100012032,317411328,40648704,4476928,270176256,93306880,4616192,2846720,305209344,8093696,45973504,166504.0650406504,2261326.826527541,0,0,878952.9646026255,52809.5923673636,0,0,1650531.4058328718,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.467,4.133,25.2,1.6,1.533,1.533,19.267,0.016486486486486485,0.003196531791907514,0.03307086614173228,0.03735294117647059,0.0027435897435897434,0.0030952380952380953,0.005156976744186048,0.03450000000000001,0.004953757225433526,0.08158249158249159,0.04794117647058823,0.004548717948717949,0.004771428571428571,0.009105813953488374
1705721236,3.2950700090334912,3.212763159161352,0.21959341192349133,0.15571739214022454,3.655310043739615,2.0460214583940446,0.4444584066348338,0.09877545435888059,0.48331435202096684,0.6341540375858549,0.00013022217497606433,0.2986493469886309,1.4850550441788501,1.1134456382367233,1.2017066316588265,220786688,80896000,6148096,431034368,100012032,317411328,40648704,4476928,270176256,93306880,4616192,2846720,305209344,8105984,45973504,166504.0650406504,2215893.340467989,0,0,878952.9646026255,52809.5923673636,0,0,1781198.3343931406,12,7,7,4,8,15,6,6,3,11,1,3,6,19,10,8.467,4.133,25.2,1.6,1.533,1.533,19.267,0.016486486486486485,0.003196531791907514,0.03307086614173228,0.03735294117647059,0.0027435897435897434,0.0030952380952380953,0.005156976744186048,0.03450000000000001,0.004953757225433526,0.08158249158249159,0.04794117647058823,0.004548717948717949,0.004771428571428571,0.009105813953488374
1705721237,3.2950700090334912,3.8114279335957924,0.19914332806884147,0.20075645453050683,3.5818343209227415,2.0460214583940446,0.4444584066348338,0.09877545435888059,0.48331435202096684,0.6211424133214618,0.00013022217497606433,0.2986493469886309,1.4850550441788501,1.1134456382367233,1.2017066316588265,220786688,80945152,6148096,431034368,106565632,317411328,40648704,4476928,270176256,93306880,4616192,2846720,305209344,8105984,45973504,166504.0650406504,2302618.013556845,0,0,878952.9646026255,52809.5923673636,0,0,1781198.3343931406,12,7,7,4,7,15,6,6,3,11,1,3,6,19,10,7.8,4.133,25.2,1.6,1.533,1.533,15.933,0.01661572052401747,0.003196531791907514,0.03307086614173228,0.03735294117647059,0.0027435897435897434,0.0030952380952380953,0.00522248243559719,0.034152542372881366,0.004953757225433526,0.08158249158249159,0.04794117647058823,0.004548717948717949,0.004771428571428571,0.00911943793911007
