time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705493198,0.56156998803667,2.359660095473843,0.6367222257033659,34.69490162221117,0.345273217034388,8.448533521139582,0.9744992449497255,4.351524480492412,3.289206836194958,0.2663058624805746,0.36791932535993926,108711936,43343872,11665408,45117440,43483136,16908288,39591936,10551296,47804416,2973696,8716288,34569.189697705784,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,26.267,1.267,79,1.267,13.667,13.467,1.4,142.333,18.467,9.067,0,0,0,0.003003105590062112,0.0030711920529801324,0.09166666666666667,0.003634419908867858,0.003068965517241379,0.044739478957915836,0.0034166666666666664,0.0019029590948650996,0.007488558352402746,0.002981524249422633,0.004630434782608695,0.004728145695364239,0.21653846153846154,0.03427499999999994,0.004724137931034482,0.17055793991416313,0.0070999999999999995,0.004393124456048737,0.009589244851258581,0.004596304849884527
1705493199,0.6891972597927466,2.359660095473843,0.6367222257033659,34.69490162221117,0.345273217034388,8.448533521139582,0.9744992449497255,4.351524480492412,3.289206836194958,0.26107169215632575,0.36791932535993926,108716032,43343872,11665408,45117440,43483136,16908288,39591936,10551296,47804416,2973696,8716288,64753.205691199706,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,26.133,1.267,80.533,1.267,13.667,13.467,1.4,142.333,18.467,9.067,0,0,0,0.003003105590062112,0.003065054211843203,0.09166666666666667,0.0036072443181818185,0.003068965517241379,0.044739478957915836,0.0034166666666666664,0.0019029590948650996,0.007488558352402746,0.002981524249422633,0.004630434782608695,0.004717097581317766,0.21653846153846154,0.032499999999999966,0.004724137931034482,0.17055793991416313,0.0070999999999999995,0.004393124456048737,0.009589244851258581,0.004596304849884527
1705493200,0.6891972597927467,2.359660095473843,0.6367222257033659,34.69490162221117,0.345273217034388,8.448533521139582,0.9744992449497255,4.351524480492412,3.289206836194958,0.25583752183207686,0.36791932535993926,108716032,43343872,11665408,45117440,43483136,16908288,39591936,10551296,47804416,2973696,8716288,64753.20569119972,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,26.133,1.267,80.533,1.267,13.667,13.467,1.4,142.333,18.467,9.067,0,0,0,0.003003105590062112,0.003065054211843203,0.09166666666666667,0.0036072443181818185,0.003068965517241379,0.044739478957915836,0.0034166666666666664,0.0019029590948650996,0.007488558352402746,0.002981524249422633,0.004630434782608695,0.004717097581317766,0.21653846153846154,0.032499999999999966,0.004724137931034482,0.17055793991416313,0.0070999999999999995,0.004393124456048737,0.009589244851258581,0.004596304849884527
1705493201,0.6891972597927467,2.359660095473843,0.5258741922269575,34.69490162221117,0.34527321703438807,8.448533521139582,0.9744992449497255,4.351524480492412,3.289206836194958,0.2506033515078281,0.36791932535993926,108716032,43343872,11665408,45117440,43483136,16908288,39591936,10551296,47804416,2973696,8716288,64753.20569119972,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,26.133,1.267,80.533,1.267,13.667,13.467,1.4,142.333,18.467,9.067,0,0,0,0.003003105590062112,0.003065054211843203,0.09166666666666667,0.0036072443181818185,0.003068965517241379,0.044739478957915836,0.0034166666666666664,0.0019029590948650996,0.007488558352402746,0.002981524249422633,0.004630434782608695,0.004717097581317766,0.21653846153846154,0.032499999999999966,0.004724137931034482,0.17055793991416313,0.0070999999999999995,0.004393124456048737,0.009589244851258581,0.004596304849884527
1705493202,0.7282989145680998,2.359660095473843,0.5152621551319013,34.69490162221117,0.34527321703438807,8.448533521139582,0.9744992449497255,4.351524480492412,3.289206836194958,0.24536918118357923,0.35526015788002907,108716032,43343872,11665408,45117440,43483136,16908288,39591936,10551296,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,26.133,1.267,80.533,1.267,13.667,13.467,1.4,142.333,18.467,9.4,0,0,0,0.003003105590062112,0.003065054211843203,0.09166666666666667,0.0036072443181818185,0.003068965517241379,0.044739478957915836,0.0034166666666666664,0.0019029590948650996,0.007488558352402746,0.002952941176470588,0.004630434782608695,0.004717097581317766,0.21653846153846154,0.032499999999999966,0.004724137931034482,0.17055793991416313,0.0070999999999999995,0.004393124456048737,0.009589244851258581,0.004590588235294117
1705493203,0.7282989145680998,2.359660095473843,0.6054951234172923,34.38030576917164,0.34629741763134325,8.448533521139582,0.7976804173671184,4.23100778556095,3.289206836194958,0.24013501085933037,0.35526015788002907,108716032,43343872,11677696,45117440,43483136,16908288,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,26.133,1.267,80.533,1.267,13.667,13.467,1.4,142.333,18.467,9.4,0,0,0,0.003003105590062112,0.003065054211843203,0.09166666666666667,0.0036072443181818185,0.003068965517241379,0.044739478957915836,0.0034166666666666664,0.0019029590948650996,0.007488558352402746,0.002952941176470588,0.004630434782608695,0.004717097581317766,0.21653846153846154,0.032499999999999966,0.004724137931034482,0.17055793991416313,0.0070999999999999995,0.004393124456048737,0.009589244851258581,0.004590588235294117
1705493204,0.7282989145680998,2.359660095473843,0.6054951234172923,34.38030576917164,0.34629741763134325,8.448533521139582,0.7814387632846229,4.23100778556095,3.261303472966367,0.1851850000000077,0.35526015788002907,108716032,43343872,11677696,45117440,43483136,16908288,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,25.733,1.067,79.133,1.067,13.667,13.467,1.2,141.133,18.467,9,0,0,0,0.003003105590062112,0.0030615640599001665,0.08194444444444444,0.0036056088036918706,0.0030333333333333336,0.044739478957915836,0.003269230769230769,0.0019024814976055717,0.007488558352402746,0.002953051643192488,0.004630434782608695,0.004710815307820299,0.21152173913043482,0.03212435233160619,0.00466,0.17055793991416313,0.005785714285714288,0.004393034392686111,0.009589244851258581,0.004590610328638498
1705493205,0.7282989145680998,2.359660095473843,0.6054951234172923,28.356732947138735,0.34629741763134325,8.448533521139582,0.7651971092021275,4.23100778556095,3.261303472966367,0.1851850000000077,0.35526015788002907,108716032,43343872,11677696,45117440,43483136,16908288,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,25.733,1.067,79.133,1.067,13.667,13.467,1.133,141.133,18.467,9,0,0,0,0.003003105590062112,0.0030615640599001665,0.08194444444444444,0.0036056088036918706,0.0030333333333333336,0.044739478957915836,0.0032181818181818184,0.0019024814976055717,0.007488558352402746,0.002953051643192488,0.004630434782608695,0.004710815307820299,0.21152173913043482,0.03212435233160619,0.00466,0.17055793991416313,0.004992727272727273,0.004393034392686111,0.009589244851258581,0.004590610328638498
1705493206,0.7282989145680998,2.359660095473843,0.6054951234172923,34.21496105394775,0.34629741763134325,8.448533521139582,0.748955455119632,4.23100778556095,3.261303472966367,0.2188839212687597,0.35526015788002907,108716032,43343872,11677696,45477888,43483136,16908288,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,25.733,1.067,79.133,1.067,13.667,13.467,1.133,141.133,18.467,9,0,0,0,0.003003105590062112,0.0030615640599001665,0.08194444444444444,0.0036056088036918706,0.0030333333333333336,0.044739478957915836,0.0032181818181818184,0.0019024814976055717,0.007488558352402746,0.002953051643192488,0.004630434782608695,0.004710815307820299,0.21152173913043482,0.03212435233160619,0.00466,0.17055793991416313,0.004992727272727273,0.004393034392686111,0.009589244851258581,0.004590610328638498
1705493207,0.7282989145680998,2.359660095473843,0.6054951234172922,34.21496105394775,0.34629741763134325,8.448533521139582,0.7327138010371367,4.23100778556095,3.261303472966367,0.21371101141094218,0.35526015788002907,108716032,43343872,11677696,45477888,43483136,16908288,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,25.733,1.067,79.133,1.2,13.667,13.467,1.133,143.067,18.467,9,0,0,0,0.003003105590062112,0.0030615640599001665,0.08194444444444444,0.0036056088036918706,0.0030338983050847462,0.044739478957915836,0.0032181818181818184,0.0019599648042234923,0.007488558352402746,0.002953051643192488,0.004630434782608695,0.004710815307820299,0.21152173913043482,0.03212435233160619,0.0046610169491525435,0.17055793991416313,0.004992727272727273,0.004403959524857016,0.009589244851258581,0.004590610328638498
1705493208,0.7282989145680998,1.9954936911084193,0.6054951234172922,34.21496105394775,0.34629741763134325,8.448533521139582,0.7164721469546411,4.23100778556095,3.261303472966367,0.3007435402374381,0.35526015788002907,108716032,43343872,11677696,45477888,43483136,16908288,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,13.333,25.733,1.067,79.133,1.2,13.667,13.467,1.133,143.067,18.467,9,0,0,0,0.003003105590062112,0.0030615640599001665,0.08194444444444444,0.0036056088036918706,0.0030338983050847462,0.044739478957915836,0.0032181818181818184,0.0019599648042234923,0.007488558352402746,0.002953051643192488,0.004630434782608695,0.004710815307820299,0.21152173913043482,0.03212435233160619,0.0046610169491525435,0.17055793991416313,0.004992727272727273,0.004403959524857016,0.009589244851258581,0.004590610328638498
1705493209,0.7282989145680998,1.686672499999986,0.6054951234172922,34.21496105394775,0.34629741763134325,8.394470971720517,0.8329344382563519,4.23100778556095,3.261303472966367,0.3007435402374381,0.35526015788002907,108716032,43343872,11677696,45477888,43483136,16650240,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14,25.733,1.067,79.133,1.2,13.667,13.467,1.133,143.067,18.467,9,0,0,0,0.0030124416796267497,0.0030615640599001665,0.08194444444444444,0.0036056088036918706,0.0030338983050847462,0.044739478957915836,0.0032181818181818184,0.0019599648042234923,0.007488558352402746,0.002953051643192488,0.004637325038880249,0.004710815307820299,0.21152173913043482,0.03212435233160619,0.0046610169491525435,0.17055793991416313,0.004992727272727273,0.004403959524857016,0.009589244851258581,0.004590610328638498
1705493210,0.7282989145680998,2.0002711234834374,0.6054951234172922,34.21496105394775,0.34629741763134325,8.394470971720517,0.813483805693095,4.23100778556095,3.261303472966367,0.3007435402374381,0.35526015788002907,108716032,43343872,11677696,45477888,43483136,16650240,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.467,1.2,76.667,1.2,12.733,12.8,1.133,146.6,19.267,8.533,0,0,0,0.0030062402496099845,0.003049110922946655,0.075,0.003587509077705157,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.001940147948890383,0.007485599078341014,0.002951573849878934,0.004626209048361934,0.00468839966130398,0.20642857142857146,0.03157407407407413,0.0046610169491525435,0.16355072463768125,0.004992727272727273,0.004400224164985428,0.009580069124423964,0.004590314769975787
1705493211,0.7282989145680998,1.9604591870249568,0.6394052811505356,34.21496105394775,0.34629741763134325,8.394470971720517,0.7940331731298381,4.23100778556095,3.261303472966367,0.3007435402374381,0.35526015788002907,108716032,43343872,11677696,45477888,43483136,16650240,39591936,10788864,47804416,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.467,1.2,76.667,1.2,12.733,12.8,1.133,146.6,19.267,8.533,0,0,0,0.0030062402496099845,0.003049110922946655,0.075,0.003587509077705157,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.001940147948890383,0.007485599078341014,0.002951573849878934,0.004626209048361934,0.00468839966130398,0.20642857142857146,0.03157407407407413,0.0046610169491525435,0.16355072463768125,0.004992727272727273,0.004400224164985428,0.009580069124423964,0.004590314769975787
1705493212,0.7282989145680998,2.2939208748793942,0.6394052811505356,34.21496105394775,0.34629741763134325,8.227445475169125,0.9852538690676335,4.23100778556095,3.1534749626106198,0.3007435402374381,0.35526015788002907,108716032,43380736,11677696,45477888,43483136,16650240,39550976,10788864,47771648,2973696,8720384,79549.4270732181,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.467,1.2,76.667,1.2,12.733,12.8,1.133,146.6,19.267,8.533,0,0,0,0.0030062402496099845,0.003049110922946655,0.075,0.003587509077705157,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.0019377947451156526,0.007476580796252927,0.002951573849878934,0.004626209048361934,0.00468839966130398,0.20642857142857146,0.03157407407407413,0.0046610169491525435,0.16355072463768125,0.004992727272727273,0.004399056815629912,0.00958430913348946,0.004590314769975787
1705493213,0.6756917666656671,2.2939208748793942,0.6394052811505356,34.21496105394775,0.34629741763134325,8.227445475169125,0.9852538690676335,4.23100778556095,3.1534749626106198,0.3007435402374381,0.35526015788002907,108716032,43380736,11677696,45477888,43483136,16650240,39550976,10788864,47771648,2973696,8720384,63176.72825986365,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.467,1.2,76.667,1.2,12.733,12.8,1.133,146.6,19.267,8.533,0,0,0,0.0030062402496099845,0.003049110922946655,0.075,0.003587509077705157,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.0019377947451156526,0.007476580796252927,0.002951573849878934,0.004626209048361934,0.00468839966130398,0.20642857142857146,0.03157407407407413,0.0046610169491525435,0.16355072463768125,0.004992727272727273,0.004399056815629912,0.00958430913348946,0.004590314769975787
1705493214,0.6756917666656671,2.2939208748793942,0.6394052811505356,26.84586863079173,0.34629741763134325,8.227445475169125,0.9852538690676335,4.23100778556095,3.1534749626106198,0.3007435402374381,0.35526015788002907,108716032,43380736,11677696,45477888,43483136,16650240,39550976,10788864,47771648,2973696,8720384,63176.72825986365,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.133,1.2,76.6,1.2,12.733,12.8,1.133,146.6,19.267,8.533,0,0,0,0.0030062402496099845,0.0030449826989619377,0.075,0.0035818452380952377,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.0019377947451156526,0.007476580796252927,0.002951573849878934,0.004626209048361934,0.0046809688581314875,0.20642857142857146,0.03105263157894738,0.0046610169491525435,0.16355072463768117,0.004992727272727273,0.004399056815629912,0.00958430913348946,0.004590314769975787
1705493215,0.6756917666656671,2.2939208748793942,0.6394052811505356,27.39187981975983,0.34629741763134325,8.227445475169125,0.9852538690676335,4.231007785560949,3.1534749626106198,0.3007435402374381,0.3414770696843412,108716032,43380736,11677696,45477888,43483136,16650240,39550976,10788864,47771648,2973696,8720384,63176.72825986365,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.133,1.2,76.6,1.2,12.733,12.8,1.133,146.6,19.267,8.533,0,0,0,0.0030062402496099845,0.0030449826989619377,0.075,0.0035818452380952377,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.0019377947451156526,0.007476580796252927,0.002951573849878934,0.004626209048361934,0.0046809688581314875,0.20642857142857146,0.03105263157894738,0.0046610169491525435,0.16355072463768117,0.004992727272727273,0.004399056815629912,0.00958430913348946,0.004590314769975787
1705493216,0.6756917666656671,2.2939208748793942,0.6394052811505356,32.760671338085906,0.34629741763134325,8.227445475169125,0.9852538690676335,4.231007785560949,2.9013502951243386,0.3007435402374381,0.3414770696843412,108716032,43380736,11677696,45477888,43483136,16650240,39550976,10788864,47771648,2973696,8720384,63176.72825986365,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.133,1.2,76.6,1.2,12.733,12.8,1.133,146.6,19.267,8.533,0,0,0,0.0030062402496099845,0.0030449826989619377,0.075,0.0035818452380952377,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.0019377947451156526,0.007476580796252927,0.002951573849878934,0.004626209048361934,0.0046809688581314875,0.20642857142857146,0.03105263157894738,0.0046610169491525435,0.16355072463768117,0.004992727272727273,0.004399056815629912,0.00958430913348946,0.004590314769975787
1705493217,0.6674359076117083,2.2939208748793942,0.6394052811505356,32.760671338085906,0.34629741763134325,8.227445475169125,0.9852538690676335,3.929696983630608,2.9013502951243386,0.3007435402374381,0.3414770696843412,108707840,43380736,11677696,45477888,43483136,16650240,39550976,10698752,47771648,2973696,8720384,40638.14588459401,0,0,0,4,4,9,4,3,42,3,4,4,4,2,14.8,25.133,1.2,76.6,1.2,12.733,12.8,1.133,146.6,19.267,8.067,0,0,0,0.0030062402496099845,0.0030449826989619377,0.075,0.0035818452380952377,0.0030338983050847462,0.04545218295218295,0.0032181818181818184,0.0019377947451156526,0.007476580796252927,0.002928571428571429,0.004626209048361934,0.0046809688581314875,0.20642857142857146,0.03105263157894738,0.0046610169491525435,0.16355072463768117,0.004992727272727273,0.004399056815629912,0.00958430913348946,0.004585714285714288
