time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705600045,0.13420782684538562,0.43790025872914184,0.028757850959093747,0.05394989480631677,,0.14251366120216485,0.2712377960289431,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.00018594149483680477,0.15164273329479863,0.12302648229528983,0.050215465645191325,0.5137417740680669,213602304,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7528448,60596224,408345.79505803605,0,161990.85968702938,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600046,0.13420782684538562,0.43790025872914184,0.028757850959093747,0.052875275981899936,,0.14251366120216485,0.2768509286813363,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.00018594149483680477,0.15164273329479863,0.12302648229528983,0.050215465645191325,0.5137417740680669,213602304,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7528448,60596224,408345.79505803605,0,165343.18077653376,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600047,0.13420782684538562,0.43790025872914184,0.028757850959093747,0.051800657157483096,,0.14251366120216485,0.2824640613337295,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.00018594149483680477,0.15164273329479863,0.12302648229528983,0.050215465645191325,0.5137417740680669,213602304,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7528448,60596224,408345.79505803605,0,168695.5018660381,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600048,0.11615463733756716,0.43790025872914184,0.028757850959093747,0.05072603833306626,,0.14251366120216485,0.28807719398612264,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.0001568362276012454,0.15103690017785248,0.12302648229528983,0.050215465645191325,0.5137417740680669,213602304,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7528448,60596224,408345.79505803605,0,172047.82295554245,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600049,0.148594392249106,0.43790025872914184,0.028757850959093747,0.04965141950864942,,0.14251366120216485,0.33678795914359066,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.00015373720268729865,0.15103690017785248,0.12302648229528983,0.050215465645191325,0.5137417740680669,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7528448,60596224,408345.79505803605,0,201139.26537026124,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600050,0.148594392249106,0.43790025872914184,0.028757850959093747,0.048576800684232584,,0.14251366120216485,0.33678795914359066,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.0001506381777733519,0.08868821986404149,0.12302648229528983,0.05137071894403424,0.5137417740680669,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7479296,60596224,408345.79505803605,0,201139.26537026124,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600051,0.148594392249106,0.43790025872914184,0.028757850959093747,0.047502181859815744,,0.14251366120216485,0.33678795914359066,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.00014753915285940517,0.09119610491198016,0.12302648229528983,0.05137071894403424,0.5137417740680669,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7479296,60596224,408345.79505803605,0,201139.26537026124,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600052,0.148594392249106,0.43790025872914184,0.028757850959093747,0.046427563035398904,,0.14251366120216485,0.33678795914359066,0.03373177556330037,0.12705857385401262,0.6767741346241792,0.00014444012794545842,0.09370398995991883,0.12302648229528983,0.05137071894403424,0.5137417740680669,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266866688,98832384,4575232,2916352,305831936,7479296,60596224,408345.79505803605,0,201139.26537026124,10865.874363327674,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600053,0.148594392249106,0.43790025872914184,0.028757850959093747,0.04535294421098208,,0.14251366120216485,0.33678795914359066,0.03373177556330037,0.12797001725199583,0.6767741346241792,0.0001413411030315117,0.09621187500785752,0.12302648229528983,0.05137071894403424,0.5137417740680669,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266862592,98832384,4575232,2916352,305831936,7479296,60596224,408345.79505803605,0,201139.26537026124,16244.621150528468,0,0,129176.0401993146,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600054,0.148594392249106,0.43790025872914184,0.028757850959093747,0.044278325386565245,,0.14251366120216485,0.33678795914359066,0.03373177556330037,0.12797001725199583,0.6767741346241792,0.00013824207811756492,0.0987197600557962,0.12302648229528983,0.05137071894403424,0.5259501547691205,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266862592,98832384,4575232,2916352,305831936,7479296,60596224,408345.79505803605,0,201139.26537026124,16244.621150528468,0,0,117637.29776302773,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600055,0.13611314774956126,0.375955617963082,0.028757850959093747,0.0432037065621484,,0.1452479523454892,0.33678795914359066,0.03373177556330037,0.12797001725199583,0.6767741346241792,0.0001351430532036182,0.10122764510373489,0.12302648229528983,0.05137071894403424,0.5259501547691205,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266862592,98832384,4575232,2916352,305831936,7479296,60596224,350581.8794654514,0,201139.26537026124,16244.621150528468,0,0,117637.29776302773,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600056,0.13611314774956126,0.36865728031759637,0.028757850959093747,0.042129087737731566,,0.1452479523454892,0.33678795914359066,0.03373177556330037,0.12797001725199583,0.6767741346241792,0.00013204402828967144,0.10373553015167354,0.12302648229528983,0.05137071894403424,0.5259501547691205,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266862592,98832384,4575232,2916352,305831936,7479296,60596224,343776.11621448415,0,201139.26537026124,16244.621150528468,0,0,117637.29776302773,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600057,0.13611314774956126,0.3613589426721106,0.020514743183267244,0.04222802701114945,,0.1465075286172305,0.34226204062999194,0.03373177556330037,0.1279700172519958,0.6767741346241792,0.00012894500337572471,0.10624341519961224,0.09451078811723573,0.05137071894403424,0.5259501547691205,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266862592,98832384,4575232,2916352,305831936,7479296,60596224,336970.35296351684,0,233736.58981967586,16244.621150528465,0,0,117637.29776302773,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600058,0.13611314774956126,0.2520074999999622,0.017140000000006598,0.04114484047758142,,0.1465075286172305,0.34226204062999194,0.03373177556330037,0.1279700172519958,0.6767741346241792,0.00009928021841648139,0.10875130024755092,0.09664089670920842,0.05137071894403424,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3747840,266862592,98832384,4575232,2916352,305831936,7479296,60727296,184320,0,233736.58981967586,16244.621150528465,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600059,0.13611314774956126,0.35572071071569367,0.017140000000006598,0.06756452955869759,,0.1465075286172305,0.34226204062999194,0.038480982794357556,0.1279700172519958,0.6767741346241792,0.00009928021841648139,0.1112591852954896,0.0972786200439801,0.045352338128107066,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,240402.5922471722,0,233736.58981967586,16244.621150528465,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600060,0.13611314774956126,0.362967524212596,0.017140000000006598,0.06756452955869759,,0.1465075286172305,0.34226204062999194,0.034272777438916775,0.1279700172519958,0.6757011414298132,0.00009928021841648139,0.11376707034342827,0.09936857713015834,0.05500169863182848,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,245300.1219599684,0,233736.58981967586,16244.621150528465,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600061,0.13611314774956126,0.3702143377094983,0.017140000000006598,0.06756452955869759,,0.1465075286172305,0.34226204062999194,0.04226424100986552,0.1279700172519958,0.5618989921059195,0,0.11627495539136695,0.10145853421633655,0.05500169863182848,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,250197.65167276468,0,233736.58981967586,16244.621150528465,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600062,0.13611314774956126,0.4348088098141367,0.017140000000006598,0.06756452955869759,,0.1465075286172305,0.34226204062999194,0.04226424100986552,0.1279700172519958,0.5506373064154226,0,0.11878284043930563,0.12539742517069347,0.05500169863182848,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,293851.7827677739,0,233736.58981967586,16244.621150528465,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600063,0.13611314774956126,0.4348088098141367,0.017140000000006598,0.06756452955869759,,0.1465075286172305,0.34226204062999194,0.04226424100986552,0.10679734486695346,0.5393756207249258,0,0.12238943443042144,0.12539742517069347,0.05500169863182848,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,293851.7827677739,0,233736.58981967586,10749.015249039741,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600064,0.13611314774956126,0.4348088098141367,0.02547728405181639,0.06756452955869759,,0.1465075286172305,0.3452321734720965,0.04226424100986552,0.12777795221203542,0.5281139350344288,0,0.12490859081953343,0.12539742517069347,0.05500169863182848,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,293851.7827677739,0,247265.3514596866,12860.686363779081,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600065,0.11564815789333766,0.4348088098141367,0.03016768935313163,0.06756452955869759,,0.1465075286172305,0.3452321734720965,0.04226424100986552,0.12777795221203542,0.516852249343932,0,0.12742774720864541,0.12539742517069347,0.05500169863182848,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,293851.7827677739,0,247265.3514596866,12860.686363779081,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600066,0.11337960543084495,0.4348088098141367,0.03016768935313163,0.06756452955869759,,0.1465075286172305,0.3452321734720965,0.04226424100986552,0.12777795221203542,0.505590563653435,0,0.12994690359775737,0.12539742517069347,0.056500031335516857,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,293851.7827677739,0,247265.3514596866,12860.686363779081,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600067,0.10361750000015492,0.4348088098141367,0.03016768935313163,0.06756452955869759,,0.1465075286172305,0.3452321734720965,0.04226424100986552,0.12777795221203542,0.49432887796293823,0,0.15114938334671826,0.12539742517069347,0.056500031335516857,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,293851.7827677739,0,247265.3514596866,12860.686363779081,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705600068,0.12249116490541286,0.4348088098141367,0.03016768935313163,0.06756452955869759,,0.1465075286172305,0.3452321734720965,0.04226424100986552,0.12777795221203542,0.4830671922724413,0,0.15114938334671826,0.12539742517069347,0.056500031335516857,0.527901313002989,213606400,97046528,4980736,430956544,71909376,331108352,47165440,3719168,266862592,98832384,4575232,2916352,305827840,7479296,60727296,293851.7827677739,0,247265.3514596866,12860.686363779081,0,0,104091.48665819566,8,7,6,4,2,10,5,5,3,11,1,2,4,17,8,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
