time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705677573,1.146204700751947,4.808256617625977,0.18319306529221943,0.21112877939529814,4.3542833864394055,1.010439354111844,0.39502486442699475,0.07897034239365984,0.3207827076223051,0.865687832960999,0,0.29150351541373914,0.4177862362972124,0.7784374595783216,0.8798396025974992,217460736,84934656,6279168,430620672,99241984,328740864,43327488,4526080,269713408,97824768,4141056,2867200,303177728,8175616,53149696,0,2596048.065617024,0,986188.4296032942,18639.362912400455,0,0,1850842.3856121134,10,6,6,4,7,22,5,5,3,11,1,3,6,18,8,9.533,4,25.067,2.533,2.267,2.533,20.467,0,0,0,0,0.017536407766990295,0.0030439560439560437,0.028125,0.022692307692307692,0.0020508474576271187,0.0030465116279069764,0.0031544607190412783,0.0398355263157895,0.004679120879120879,0.07126315789473688,0.045,0.004410169491525424,0.004683720930232557,0.004878029294274301
1705677574,1.1227870803877322,4.808256617625977,0.18319306529221943,0.21112877939529814,4.269575469927118,1.010439354111844,0.39502486442699475,0.07897034239365984,0.24818767865758556,0.865687832960999,0,0.29150351541373914,0.40483477762072917,0.7784374595783216,0.9126483590670604,217460736,84934656,6279168,430620672,99241984,328740864,43327488,4526080,269713408,97824768,4141056,2867200,303177728,8175616,53182464,0,2596048.065617024,0,986188.4296032942,23889.099303976294,0,0,1641290.097780875,10,6,6,4,7,22,5,5,3,11,1,3,6,18,8,9.533,4,25.067,2.533,2.267,2.533,20.467,0,0,0,0,0.017536407766990295,0.0030439560439560437,0.028125,0.022692307692307692,0.0020508474576271187,0.0030465116279069764,0.0031544607190412783,0.0398355263157895,0.004679120879120879,0.07126315789473688,0.045,0.004410169491525424,0.004683720930232557,0.004878029294274301
1705677575,3.543777559507677,4.808256617625977,0.18319306529221943,0.21112877939529814,4.18486755341483,1.010439354111844,0.39502486442699475,0.06619623142529875,0.2433001220913022,0.865687832960999,0,0.29150351541373914,0.40483477762072917,0.7784374595783216,0.9126483590670604,217485312,84934656,6279168,430620672,99241984,328740864,43327488,4526080,269713408,97824768,4141056,2867200,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,23418.65159763857,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,9.533,4.533,25.067,2.533,2.267,2.533,20.467,0,0,0,0,0.017536407766990295,0.0030439560439560437,0.028125,0.022692307692307692,0.0020508474576271187,0.0030465116279069764,0.0031544607190412783,0.0398355263157895,0.004679120879120879,0.07126315789473688,0.045,0.004410169491525424,0.004683720930232557,0.004878029294274301
1705677576,3.543777559507677,4.808256617625977,0.18319306529221943,0.21112877939529814,4.935530541072469,1.010439354111844,0.39502486442699475,0.0857081081081085,0.23841256552501883,0.865687832960999,0,0.29150351541373914,0.40483477762072917,0.5780646361339458,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328740864,43327488,4530176,269713408,97824768,4141056,2867200,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,22948.20389130085,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,9.533,4.533,25.067,2.533,2.267,2.533,20.467,0,0,0,0,0.017536407766990295,0.0030439560439560437,0.028125,0.022692307692307692,0.0020508474576271187,0.0030465116279069764,0.0031544607190412783,0.0398355263157895,0.004679120879120879,0.07126315789473688,0.045,0.004410169491525424,0.004683720930232557,0.004878029294274301
1705677577,3.543777559507677,4.808256617625977,0.18555859596150115,0.21112877939529814,4.935530541072469,1.010439354111844,0.39502486442699475,0.0857081081081085,0.335941279155354,0.865687832960999,0,0.29150351541373914,0.40483477762072917,0.5658789487918583,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328740864,43327488,4530176,269713408,97824768,4141056,2867200,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,9.533,4.533,25.067,2.533,2.267,2.533,20.467,0,0,0,0,0.017536407766990295,0.0030439560439560437,0.028125,0.022692307692307692,0.0020508474576271187,0.0030465116279069764,0.0031544607190412783,0.0398355263157895,0.004679120879120879,0.07126315789473688,0.045,0.004410169491525424,0.004683720930232557,0.004878029294274301
1705677578,3.543777559507677,4.808256617625977,0.18555859596150115,0.21112877939529814,4.944383862811916,1.010439354111844,0.39502486442699475,0.0857081081081085,0.335941279155354,0.865687832960999,0,0.29150351541373914,0.40483477762072917,0.5536932614497707,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328740864,43327488,4530176,269713408,97824768,4141056,2867200,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,9.533,4.533,25.067,2.533,2.533,2.533,20.467,0,0,0,0,0.017536407766990295,0.0030439560439560437,0.028125,0.022692307692307692,0.0022380952380952382,0.0030465116279069764,0.0031544607190412783,0.0398355263157895,0.004679120879120879,0.07126315789473688,0.045,0.0044476190476190475,0.004683720930232557,0.004878029294274301
1705677579,3.543777559507677,4.808256617625977,0.18555859596150115,0.21112877939529814,4.944383862811916,1.010439354111844,0.39502486442699475,0.0857081081081085,0.335941279155354,0.865687832960999,0,0.29150351541373914,0.40483477762072917,0.5415075741076834,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328740864,43327488,4530176,269713408,97824768,4141056,2867200,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,9.533,4.533,25.067,2.533,2.533,2.533,20.467,0,0,0,0,0.017536407766990295,0.0030439560439560437,0.028125,0.022692307692307692,0.0022380952380952382,0.0030465116279069764,0.0031544607190412783,0.0398355263157895,0.004679120879120879,0.07126315789473688,0.045,0.0044476190476190475,0.004683720930232557,0.004878029294274301
1705677580,3.543777559507677,4.808256617625977,0.18555859596150115,0.21112877939529814,4.944383862811916,1.010439354111844,0.39502486442699475,0.0857081081081085,0.335941279155354,0.865687832960999,0,0.29150351541373914,0.40483477762072917,0.5293218867655959,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328740864,43327488,4530176,269713408,97824768,4141056,2867200,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,8.267,4.533,25.067,2.533,2.533,2.533,20.467,0,0,0,0,0.01746559633027523,0.0030439560439560437,0.028125,0.022692307692307692,0.0022380952380952382,0.0030465116279069764,0.0031544607190412783,0.03906249999999999,0.004679120879120879,0.07126315789473688,0.045,0.0044476190476190475,0.004683720930232557,0.004878029294274301
1705677581,3.543777559507677,4.808256617625977,0.18555859596150112,0.21112877939529814,4.944383862811916,1.090022464771121,0.39502486442699475,0.0857081081081085,0.335941279155354,0.8649699975720574,0,0.29150351541373914,0.40483477762072917,0.5171361994235084,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328523776,43327488,4530176,269713408,97824768,4141056,2867200,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,8.267,4.533,25.067,2.533,2.533,2.533,21.267,0,0,0,0,0.01746559633027523,0.0030439560439560437,0.028125,0.022692307692307692,0.0022380952380952382,0.0030465116279069764,0.0031534460338101433,0.03906249999999999,0.004679120879120879,0.07126315789473688,0.045,0.0044476190476190475,0.004683720930232557,0.004876202860858258
1705677582,3.543777559507677,4.808256617625977,0.18555859596150112,0.21112877939529814,4.944383862811916,1.090022464771121,0.39502486442699475,0.0857081081081085,0.335941279155354,0.8649699975720574,0,0.2854136628278361,0.40483477762072917,0.5049505120814208,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328523776,43327488,4530176,269713408,97824768,4141056,2863104,303177728,8175616,53182464,154078.2846753464,2596048.065617024,0,986188.4296032942,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,8.267,4.533,25.067,2.533,2.533,2.533,21.267,0,0,0,0,0.01746559633027523,0.0030439560439560437,0.028125,0.022692307692307692,0.0022380952380952382,0.0030465116279069764,0.0031534460338101433,0.03906249999999999,0.004679120879120879,0.07126315789473688,0.045,0.0044476190476190475,0.004683720930232557,0.004876202860858258
1705677583,3.543777559507677,3.9094532149736683,0.18555859596150112,0.21112877939529814,4.944383862811916,1.090022464771121,0.39502486442699475,0.0857081081081085,0.335941279155354,0.8940127817019728,0,0.2854136628278361,0.40483477762072917,0.4927648247393336,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328523776,43327488,4530176,269713408,97824768,4141056,2863104,303177728,8175616,53182464,154078.2846753464,2110770.9640846215,0,986188.4296032942,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,8.267,4.533,25.067,2.533,2.533,2.533,21.267,0,0,0,0,0.01746559633027523,0.0030439560439560437,0.028125,0.022692307692307692,0.0022380952380952382,0.0030465116279069764,0.0031534460338101433,0.03906249999999999,0.004679120879120879,0.07126315789473688,0.045,0.0044476190476190475,0.004683720930232557,0.004876202860858258
1705677584,3.543777559507677,3.829315604679902,0.18555859596150112,0.21112877939529814,4.944383862811916,1.090022464771121,0.398377732806957,0.0857081081081085,0.335941279155354,0.8940127817019728,0,0.2854136628278361,0.40483477762072917,0.480579137397246,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328523776,43327488,4530176,269713408,97824768,4141056,2863104,303177728,8175616,53182464,154078.2846753464,2067503.496324338,0,1114262.0177155556,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,7.533,4.333,23.8,2.333,2.533,2.533,20.067,0,0,0,0,0.017466960352422907,0.003054644808743169,0.0283313679245283,0.02291666666666667,0.002272727272727273,0.0030449438202247193,0.0031709183673469385,0.03891891891891891,0.004698360655737705,0.07117801047120421,0.045067567567567565,0.004454545454545455,0.004680898876404495,0.0049076530612244896
1705677585,3.543777559507677,3.749177994386135,0.18555859596150112,0.21112877939529814,4.944383862811916,1.090022464771121,0.33218561259386103,0.07291082788952866,0.335941279155354,0.8940127817019728,0.004172856768330033,0.28541366282783603,0.3332895718335318,0.8551111291864107,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328523776,43327488,4530176,269713408,97824768,4141056,2863104,303177728,8318976,53182464,154078.2846753464,2024236.028564054,0,929122.740713709,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,7.533,4.333,23.8,2.333,2.533,2.4,20.067,0,0,0,0,0.017466960352422907,0.003054644808743169,0.0283313679245283,0.02291666666666667,0.002272727272727273,0.0030444444444444447,0.0031709183673469385,0.03891891891891891,0.004698360655737705,0.07117801047120421,0.045067567567567565,0.004454545454545455,0.00468,0.0049076530612244896
1705677586,3.543777559507677,3.6690403840923693,0.18555859596150112,0.21112877939529814,4.944383862811916,1.090022464771121,0.3255459837137451,0.07443423086044473,0.335941279155354,0.8940127817019728,0.004172856768330033,0.28541366282783603,0.3332895718335318,0.8551111291864107,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328523776,43327488,4530176,269713408,97824768,4141056,2863104,303177728,8318976,53182464,154078.2846753464,1980968.5608037703,0,910551.7070851165,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,7.533,4.333,22.933,2.333,2.533,2.4,20.067,0,0,0,0,0.017466960352422907,0.003054644808743169,0.02877252252252252,0.02291666666666667,0.002272727272727273,0.0030444444444444447,0.0031709183673469385,0.03891891891891891,0.004698360655737705,0.07016129032258067,0.045067567567567565,0.004454545454545455,0.00468,0.0049076530612244896
1705677587,4.476996712153253,3.588902773798603,0.18555859596150112,0.20336413224980493,4.944383862811916,1.090022464771121,0.4009020460043447,0.0759576338313608,0.335941279155354,0.8940127817019728,0.004172856768330033,0.28355362946912094,0.3332895718335318,0.8551111291864107,0.9126483590670604,217485312,84934656,6279168,430620672,103596032,328523776,43356160,4530176,269713408,97824768,4141056,2863104,303177728,8318976,53182464,214518.8978439873,1937701.0930434866,0,982475.7062610191,43073.16970576483,0,0,1641290.097780875,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,7.533,4.333,22.933,2.333,2.533,2.4,20.067,0,0,0,0,0.017466960352422907,0.003054644808743169,0.02877252252252252,0.02291666666666667,0.002272727272727273,0.0030444444444444447,0.0031709183673469385,0.03891891891891891,0.004698360655737705,0.07016129032258067,0.045067567567567565,0.004454545454545455,0.00468,0.0049076530612244896
1705677588,4.476996712153253,3.5087651635048367,0.15885465224046377,0.20336413224980493,4.944383862811916,1.090022464771121,0.4009020460043447,0.09140417825496432,0.335941279155354,0.8940127817019728,0.004172856768330033,0.28355362946912094,0.3332895718335318,0.8551111291864107,0.8171652768932943,217485312,84934656,6279168,430620672,103596032,328523776,43356160,4530176,269713408,97824768,4141056,2863104,303177728,8318976,53182464,214518.8978439873,1894433.6252832029,0,982475.7062610191,43073.16970576483,0,0,1640727.7779787965,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,7.533,4.333,22.933,2.333,2.533,2.4,20.067,0,0,0,0,0.017466960352422907,0.003054644808743169,0.02877252252252252,0.02291666666666667,0.002272727272727273,0.0030444444444444447,0.0031709183673469385,0.03891891891891891,0.004698360655737705,0.07016129032258067,0.045067567567567565,0.004454545454545455,0.00468,0.0049076530612244896
1705677589,4.476996712153253,3.5748939303513305,0.15576200897443876,0.20336413224980493,4.944383862811916,1.090022464771121,0.4009020460043447,0.09140417825496432,0.3640617384240236,0.8940127817019728,0.004172856768330033,0.28355362946912094,0.3332895718335318,0.8551111291864107,0.6885049999999994,217485312,84934656,6279168,430620672,103596032,328523776,43356160,4530176,269713408,97824768,4141056,2863104,303177728,8318976,53182464,214518.8978439873,2711218.977644881,0,982475.7062610191,39928.513403736804,0,0,1382400,11,6,6,4,7,22,5,5,3,11,1,3,6,18,8,7.533,4.333,22.933,2.333,2.533,2.4,20.067,0,0,0,0,0.017466960352422907,0.003054644808743169,0.02877252252252252,0.02291666666666667,0.002272727272727273,0.0030444444444444447,0.0031709183673469385,0.03891891891891891,0.004698360655737705,0.07016129032258067,0.045067567567567565,0.004454545454545455,0.00468,0.0049076530612244896
