time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,currencyservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705399667,0.7487613253381254,2.652518411919061,0.41292984869327,29.452404239782048,0.32795329957734803,6.530992470998697,0.8142678239841038,3.8636732435920895,2.1809099999999404,0.3284791544333509,0.2566730210764502,108146688,43548672,11624448,45486080,43638784,15310848,40591360,10481664,46022656,3129344,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24,0.733,77.2,0.667,14,13,0.8,131.8,17.533,6.2,0,0,0,0.0029883040935672514,0.0030578139114724487,0.10599999999999998,0.003962624584717607,0.0030416666666666665,0.0507812536170578,0.0039375,0.001949633251833741,0.007582487309644669,0.002635738831615121,0.00459766081871345,0.004704065040650408,0.22119999999999998,0.05832932692307695,0.0046749999999999995,0.20451434725413603,0.008678571428571428,0.00442200488997555,0.009724619289340103,0.004527147766323025
1705399668,0.7487613253381254,2.652518411919061,0.41292984869327,29.452404239782048,0.27498475792315225,6.3921799038665865,0.8142678239841038,3.8636732435920895,2.1809099999999404,0.3284791544333509,0.2566730210764502,108146688,43548672,11624448,45486080,43638784,15310848,40591360,10481664,46022656,3129344,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24,0.733,77.2,0.667,14,13,0.8,131.8,17.533,6.2,0,0,0,0.0029883040935672514,0.0030578139114724487,0.10599999999999998,0.003962624584717607,0.0030416666666666665,0.0507812536170578,0.0039375,0.001949633251833741,0.007582487309644669,0.002635738831615121,0.00459766081871345,0.004704065040650408,0.22119999999999998,0.05832932692307695,0.0046749999999999995,0.20451434725413603,0.008678571428571428,0.00442200488997555,0.009724619289340103,0.004527147766323025
1705399669,0.7487613253381254,2.7594312849475306,0.41263282387191524,29.452404239782048,0.3266159323251719,6.253367336734475,0.8142678239841038,3.8636732435920895,3.008056924402782,0.3284791544333509,0.2566730210764502,108146688,43548672,11710464,45486080,43638784,15310848,40591360,10481664,45973504,3129344,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,23.867,0.667,77.2,0.6,14,13,0.733,131.867,17.533,6,0,0,0,0.0029883040935672514,0.0030578139114724487,0.10599999999999998,0.003962593516209477,0.0030416666666666665,0.0507812536170578,0.003764705882352941,0.0019488622461463177,0.007582487309644669,0.0026835016835016832,0.00459766081871345,0.004704065040650408,0.22119999999999998,0.05826506024096383,0.0046749999999999995,0.20451434725413603,0.008458333333333332,0.004421874235380475,0.009724619289340103,0.004536700336700336
1705399670,0.7487613253381254,2.7594312849475306,0.41263282387191524,29.452404239782048,0.31919529654646356,6.114554769602364,0.8142678239841038,3.8636732435920895,3.008056924402782,0.3284791544333509,0.12711570871546965,108146688,43548672,11710464,45486080,43655168,15310848,40591360,10481664,45973504,3129344,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,23.867,0.667,77.2,0.6,14,13,0.733,131.867,17.533,6,0,0,0,0.0029883040935672514,0.0030578139114724487,0.10599999999999998,0.003962593516209477,0.0030416666666666665,0.0507812536170578,0.003764705882352941,0.0019488622461463177,0.007582487309644669,0.0026835016835016832,0.00459766081871345,0.004704065040650408,0.22119999999999998,0.05826506024096383,0.0046749999999999995,0.20451434725413603,0.008458333333333332,0.004421874235380475,0.009724619289340103,0.004536700336700336
1705399671,0.7487613253381254,2.7594312849475306,0.41263282387191524,29.452404239782048,0.31919529654646356,5.975742202470253,0.8142678239841038,3.1711420119552365,3.008056924402782,0.2419112106087282,0.1308606843721727,108146688,43548672,11710464,45486080,43655168,15310848,40591360,10481664,45973504,3129344,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24.4,0.667,77.2,0.6,14,13,0.733,131.867,17.533,6,0,0,0,0.0029883040935672514,0.0030589265170596664,0.10599999999999998,0.003962593516209477,0.0030416666666666665,0.0507812536170578,0.003764705882352941,0.0019488622461463177,0.007582487309644669,0.0026835016835016832,0.00459766081871345,0.0047060677307073995,0.22119999999999998,0.05826506024096383,0.0046749999999999995,0.20451434725413603,0.008458333333333332,0.004421874235380475,0.009724619289340103,0.004536700336700336
1705399672,0.7487613253381254,2.7594312849475306,0.41263282387191524,29.452404239782048,0.31919529654646356,8.477873249782835,0.8142678239841038,3.1067474578953687,3.008056924402782,0.3184735378070248,0.13460566002887564,108146688,43548672,11710464,45486080,43655168,16113664,40591360,10481664,45973504,2994176,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24.4,0.667,77.2,0.6,14,13,0.733,131.867,17.533,6,0,0,0,0.0029883040935672514,0.0030589265170596664,0.10599999999999998,0.003962593516209477,0.0030416666666666665,0.0507812536170578,0.003764705882352941,0.0019488622461463177,0.007582487309644669,0.0026835016835016832,0.00459766081871345,0.0047060677307073995,0.22119999999999998,0.05826506024096383,0.0046749999999999995,0.20451434725413603,0.008458333333333332,0.004421874235380475,0.009724619289340103,0.004536700336700336
1705399673,0.7487613253381254,2.7594312849475306,0.41263282387191524,29.452404239782048,0.31919529654646356,8.477873249782835,0.8142678239841038,3.0423529038355004,3.008056924402782,0.3184735378070248,0.13835063568557865,108146688,43548672,11710464,45486080,43655168,16113664,40591360,10481664,45973504,2994176,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24.4,0.667,76.867,0.6,14,13,0.733,131.867,17.533,6,0,0,0,0.0029883040935672514,0.0030589265170596664,0.10599999999999998,0.003976391231028668,0.0030416666666666665,0.0507812536170578,0.003764705882352941,0.0019488622461463177,0.007582487309644669,0.0026835016835016832,0.00459766081871345,0.0047060677307073995,0.22119999999999998,0.05955188679245282,0.0046749999999999995,0.20451434725413603,0.008458333333333332,0.004421874235380475,0.009724619289340103,0.004536700336700336
1705399674,0.7487613253381254,2.7594312849475306,0.3147528034308178,29.452404239782048,0.31919529654646356,8.477873249782835,0.8142678239841038,2.977958349775632,3.008056924402782,0.3184735378070248,0.14209561134228163,108146688,43548672,11710464,45486080,43655168,16113664,40591360,10481664,45973504,2994176,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24.4,0.667,76.867,0.6,14,13,0.733,131.867,17.533,6,0,0,0,0.0029883040935672514,0.0030589265170596664,0.10599999999999998,0.003976391231028668,0.0030416666666666665,0.0507812536170578,0.003764705882352941,0.0019488622461463177,0.007582487309644669,0.0026835016835016832,0.00459766081871345,0.0047060677307073995,0.22119999999999998,0.05955188679245282,0.0046749999999999995,0.20451434725413603,0.008458333333333332,0.004421874235380475,0.009724619289340103,0.004536700336700336
1705399675,0.7487613253381254,2.7594312849475306,0.32132699988069596,29.452404239782048,0.31919529654646356,8.477873249782835,0.7564998566559394,2.9135637957157643,3.008056924402782,0.3184735378070248,0.14584058699898464,108146688,43548672,11710464,45486080,43655168,16113664,40591360,10481664,45973504,2994176,8957952,35855.91106053311,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24.4,0.667,76.867,0.6,14,13,0.733,131.867,17.533,6,0,0,0,0.0029883040935672514,0.0030589265170596664,0.10599999999999998,0.003976391231028668,0.0030416666666666665,0.0507812536170578,0.003764705882352941,0.0019488622461463177,0.007582487309644669,0.0026835016835016832,0.00459766081871345,0.0047060677307073995,0.22119999999999998,0.05955188679245282,0.0046749999999999995,0.20451434725413603,0.008458333333333332,0.004421874235380475,0.009724619289340103,0.004536700336700336
1705399676,0.5104225000000184,2.237174421380149,0.3279011963305742,28.439929360829957,0.31919529654646356,8.477873249782835,0.7564998566559394,2.8491692416558956,3.008056924402782,0.3184735378070248,0.14958556265568762,108146688,43548672,11710464,45862912,43655168,16113664,40591360,10481664,45973504,2994176,8957952,0,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.533,25,0.6,80.533,0.6,14,13.4,0.733,134.467,17.733,6.533,0,0,0,0.0029883040935672514,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.0030416666666666665,0.051736071993300964,0.003764705882352941,0.001931778714959067,0.007557106598984772,0.0026769759450171824,0.00459766081871345,0.004757514337889953,0.2225,0.06065116279069764,0.0046749999999999995,0.20494539391022334,0.008458333333333332,0.00441493425948896,0.009678934010152284,0.004535395189003436
1705399677,0.5104225000000184,2.191183899964356,0.3344753927804523,28.439929360829957,0.31919529654646356,8.477873249782835,0.7564998566559394,2.7847746875960278,3.008056924402782,0.30979699911738184,0.15333053831239063,108146688,43548672,11710464,45862912,43655168,16113664,40591360,10481664,45973504,2994176,8957952,0,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.533,25,0.6,80.533,0.6,12.8,13.4,0.733,134.467,17.733,6.533,0,0,0,0.0029883040935672514,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.0030416666666666665,0.05418088737201364,0.003764705882352941,0.001931778714959067,0.007557106598984772,0.0026769759450171824,0.00459766081871345,0.004757514337889953,0.2225,0.06065116279069764,0.0046749999999999995,0.20704301075268808,0.008458333333333332,0.00441493425948896,0.009678934010152284,0.004535395189003436
1705399678,0.5104225000000184,2.145193378548564,0.3410495892303305,28.439929360829957,0.3191952965464636,8.477873249782835,0.7564998566559394,3.666913034468415,3.008056924402782,0.30979699911738184,0.1570755139690936,108146688,43548672,11710464,45862912,43655168,16113664,40591360,10100736,45973504,2994176,8957952,0,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.533,25,0.6,80.533,0.6,12.8,13.4,0.467,134.467,17.733,6.533,0,0,0,0.0029883040935672514,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.0030416666666666665,0.05418088737201364,0.003774193548387096,0.001931778714959067,0.007557106598984772,0.0026769759450171824,0.00459766081871345,0.004757514337889953,0.2225,0.06065116279069764,0.0046749999999999995,0.20704301075268808,0.008499999999999999,0.00441493425948896,0.009678934010152284,0.004535395189003436
1705399679,0.5104225000000184,2.099202857132772,0.394451786992691,28.439929360829957,0.3191952965464636,8.477873249782835,0.6252250669469814,3.666913034468415,3.008056924402782,0.30979699911738184,0.1323025000000033,108146688,43548672,11710464,45862912,43655168,16113664,40591360,10100736,45973504,2994176,8957952,0,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.533,25,0.6,80.533,0.6,12.8,13.4,0.467,134.467,17.733,6.533,0,0,0,0.0029883040935672514,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.0030416666666666665,0.05418088737201364,0.003774193548387096,0.001931778714959067,0.007557106598984772,0.0026769759450171824,0.00459766081871345,0.004757514337889953,0.2225,0.06065116279069764,0.0046749999999999995,0.20704301075268808,0.008499999999999999,0.00441493425948896,0.009678934010152284,0.004535395189003436
1705399680,0.5104225000000184,2.05321233571698,0.394451786992691,28.439929360829957,0.3191952965464636,8.477873249782835,0.6370414554130616,3.4290616443613713,3.008056924402782,0.30979699911738184,0.1323025000000033,108146688,43548672,11710464,45862912,43655168,16113664,40038400,10100736,45973504,2994176,8957952,0,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.533,25,0.6,80.533,0.6,12.8,13.4,0.467,134.467,17.733,6.533,0,0,0,0.0029883040935672514,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.0030416666666666665,0.05418088737201364,0.003774193548387096,0.001931778714959067,0.007557106598984772,0.0026769759450171824,0.00459766081871345,0.004757514337889953,0.2225,0.06065116279069764,0.0046749999999999995,0.20704301075268808,0.008499999999999999,0.00441493425948896,0.009678934010152284,0.004535395189003436
1705399681,0.7012766523338723,1.8664956749115729,0.394451786992691,28.439929360829957,0.3191952965464636,8.477873249782835,0.6370414554130616,3.4290616443613713,3.008056924402782,0.30979699911738184,0.1323025000000033,108257280,43548672,11710464,45862912,43655168,16113664,40038400,10100736,45973504,2994176,8957952,54470.49957888204,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,25,0.6,80.533,0.533,12.8,13.4,0.467,134.2,17.733,6.533,0,0,0,0.0029854227405247814,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.003048780487804878,0.05418088737201364,0.003774193548387096,0.0019439275836057334,0.007557106598984772,0.0026769759450171824,0.004597084548104956,0.004757514337889953,0.2225,0.06065116279069764,0.00468780487804878,0.20704301075268808,0.008499999999999999,0.0044177520744279625,0.009678934010152284,0.004535395189003436
1705399682,0.7012766523338723,1.8246947326265337,0.3454543008517489,28.439929360829957,0.3191952965464636,8.477873249782835,0.6370414554130616,3.4290616443613713,3.008056924402782,0.30979699911738184,0.1323025000000033,108257280,43548672,11710464,45862912,43655168,16113664,40038400,10100736,45973504,2994176,8957952,54470.49957888204,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,25,0.6,80.533,0.533,12.8,13.4,0.467,134.333,17.867,6.533,0,0,0,0.0029854227405247814,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.003048780487804878,0.05418088737201364,0.003774193548387096,0.0019341104916371008,0.007546174142480212,0.0026769759450171824,0.004597084548104956,0.004757514337889953,0.2225,0.06065116279069764,0.00468780487804878,0.20704301075268808,0.008499999999999999,0.004413583375570198,0.009662269129287599,0.004535395189003436
1705399683,0.7012766523338723,1.7828937903414943,0.36962822936358847,28.439929360829957,0.3191952965464636,8.477873249782835,0.6370414554130616,3.4290616443613713,3.008056924402782,0.30979699911738184,0.18059218429851157,108257280,43548672,11743232,45862912,43655168,16113664,40038400,10100736,45973504,2994176,8957952,54470.49957888204,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,25,0.6,80.533,0.533,12.8,13.4,0.467,134.333,17.867,6.533,0,0,0,0.0029854227405247814,0.003087507965494418,0.11249999999999999,0.003968896463570516,0.003048780487804878,0.05418088737201364,0.003774193548387096,0.0019341104916371008,0.007546174142480212,0.0026769759450171824,0.004597084548104956,0.004757514337889953,0.2225,0.06065116279069764,0.00468780487804878,0.20704301075268808,0.008499999999999999,0.004413583375570198,0.009662269129287599,0.004535395189003436
1705399684,0.7012766523338723,1.7410928480564554,0.36962822936358847,28.439929360829957,0.3191952965464636,8.477873249782835,0.6370414554130616,3.4290616443613713,2.737972213384249,0.30979699911738184,0.18437018443027683,108257280,43548672,11743232,45862912,43655168,16113664,40038400,10100736,45940736,2994176,8957952,54470.49957888204,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,25,0.6,80.933,0.533,12.8,13.4,0.467,134.733,17.867,6.467,0,0,0,0.0029854227405247814,0.0030888031192828334,0.11785714285714285,0.003967824967824968,0.003,0.05418088737201364,0.0034999999999999996,0.0019294986001527103,0.007546174142480212,0.002727626459143969,0.004597084548104956,0.0047598456147091,0.2235714285714286,0.06066744730679162,0.0046,0.20704301075268808,0.0075,0.004412776787986765,0.009662269129287599,0.004545525291828794
1705399685,0.7012766523338723,1.6992919057714162,0.36962822936358847,28.439929360829957,0.3136094773987564,8.477873249782835,0.6370414554130616,3.4290616443613713,2.737972213384249,0.30979699911738184,0.18814818456204208,108257280,43548672,11743232,45862912,43646976,16113664,40038400,10100736,45940736,2994176,8957952,54470.49957888204,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,25,0.6,80.933,0.533,12.8,13.4,0.467,134.733,17.867,6.467,0,0,0,0.0029854227405247814,0.0030888031192828334,0.11785714285714285,0.003967824967824968,0.003,0.05418088737201364,0.0034999999999999996,0.0019294986001527103,0.007546174142480212,0.002727626459143969,0.004597084548104956,0.0047598456147091,0.2235714285714286,0.06066744730679162,0.0046,0.20704301075268808,0.0075,0.004412776787986765,0.009662269129287599,0.004545525291828794
1705399686,0.7012766523338723,2.740793883325604,0.36962822936358847,28.439929360829957,0.3023844170962891,8.477873249782835,0.6370414554130616,3.4290616443613713,2.737972213384249,0.3128517039650862,0.1919261846938074,108257280,43687936,11743232,45862912,43646976,16113664,40038400,10100736,45940736,2994176,8957952,54470.49957888204,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24.867,0.6,80.933,0.533,12.8,13.4,0.467,134.733,17.867,6.467,0,0,0,0.0029854227405247814,0.0031005802707930368,0.11785714285714285,0.003967824967824968,0.003,0.05418088737201364,0.0034999999999999996,0.0019294986001527103,0.007546174142480212,0.002727626459143969,0.004597084548104956,0.004781044487427466,0.2235714285714286,0.06066744730679162,0.0046,0.20704301075268808,0.0075,0.004412776787986765,0.009662269129287599,0.004545525291828794
1705399687,0.7012766523338723,2.740793883325604,0.36962822936358847,28.439929360829957,0.3023844170962891,8.583435349579885,0.6370414554130616,3.4290616443613713,2.737972213384249,0.3128517039650862,0.1957041848255726,108257280,43687936,11743232,45862912,43646976,16113664,40038400,10100736,45940736,2994176,8957952,54470.49957888204,0,0,0,4,5,9,3,3,37,3,4,4,4,3,15.733,24.867,0.6,80.933,0.533,12.8,13.4,0.467,134.733,17.867,6.467,0,0,0,0.0029854227405247814,0.0031005802707930368,0.11785714285714285,0.003967824967824968,0.003,0.05418088737201364,0.0034999999999999996,0.0019294986001527103,0.007546174142480212,0.002727626459143969,0.004597084548104956,0.004781044487427466,0.2235714285714286,0.06066744730679162,0.0046,0.20704301075268808,0.0075,0.004412776787986765,0.009662269129287599,0.004545525291828794
