time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705716387,0.33386666666672227,3.110687833725686,0.3586980472030447,36.355604999419754,0.33448655685173573,9.04234520974647,0.6319294940796576,4.205687323057582,3.0600456904029305,0.3028206331244421,0.17991333333336948,113123328,43466752,12201984,44621824,43974656,16830464,44576768,11231232,47484928,2965504,9027584,81920,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.667,26.267,0.333,83.067,0.667,14.267,13.333,0.667,142.8,17,7.2,0,0,0,,0.0029970588235294117,0.003151943367372631,0.12812544272186097,0.004375775014233181,0.003,0.06334269662921348,0.003437508073219413,0.002278929164703028,0.0075822168087697935,0.002930435679952414,0.004608823529411765,0.004873498061270735,0.22562508854437222,0.05550123100344572,0.0046,0.2102095808383233,0.008100041333884455,0.004506005601234717,0.009711327649208283,0.004613913637002233
1705716388,0.33386666666672227,3.110687833725686,0.3517069954756775,36.355604999419754,0.33448655685173573,7.58617348134137,0.6319294940796576,3.535826474677585,2.9035427162611036,0.3028206331244421,0.17991333333336948,113123328,43466752,12201984,44621824,43974656,16830464,44576768,11231232,47484928,2965504,9027584,81920,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.667,26.267,0.333,83.067,0.667,14.267,13.333,0.667,144.8,19,7.2,0,0,0,,0.0029970588235294117,0.003151943367372631,0.12812544272186097,0.004375775014233181,0.003,0.06334269662921348,0.003437508073219413,0.0022766678908164957,0.007574999999999999,0.002930435679952414,0.004608823529411765,0.004873498061270735,0.22562508854437222,0.05550123100344572,0.0046,0.2102095808383233,0.008100041333884455,0.004508521094169159,0.009705,0.004613913637002233
1705716389,0.5015315157627864,3.110687833725686,0.3447159437483104,36.355604999419754,0.31037799594581716,7.435801852656419,0.6319294940796576,4.218936425429843,2.9035427162611036,0.3028206331244421,0.17991333333336948,113123328,43466752,12201984,44621824,43974656,16830464,44576768,11128832,47484928,2965504,9027584,51624.62998213606,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.667,26.267,0.333,83.067,0.667,14.267,13.333,0.667,144.8,19,7.2,0,0,0,,0.0029970588235294117,0.003151943367372631,0.12812544272186097,0.004375775014233181,0.003,0.06334269662921348,0.003437508073219413,0.0022766678908164957,0.007574999999999999,0.002930435679952414,0.004608823529411765,0.004873498061270735,0.22562508854437222,0.05550123100344572,0.0046,0.2102095808383233,0.008100041333884455,0.004508521094169159,0.009705,0.004613913637002233
1705716390,0.5131848088778489,3.110687833725686,0.3377248920209431,36.355604999419754,0.31037799594581716,7.285430223971471,0.6319294940796576,4.218936425429843,2.9035427162611036,0.3028206331244421,0.2816854274414399,113123328,43466752,12201984,44621824,43974656,16830464,44576768,11128832,47484928,2965504,9031680,52824.14970568425,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.333,26.267,0.333,83.067,0.667,14.267,13.333,0.667,144.8,19,7.2,0,0,0,,0.0029970930232558137,0.003151943367372631,0.12812544272186097,0.004375775014233181,0.003,0.06334269662921348,0.003437508073219413,0.0022766678908164957,0.007574999999999999,0.002930435679952414,0.004608720930232559,0.004873498061270735,0.22562508854437222,0.05550123100344572,0.0046,0.2102095808383233,0.008100041333884455,0.004508521094169159,0.009705,0.004613913637002233
1705716391,0.5248381019929116,3.110687833725686,0.1237700000000075,36.355604999419754,0.31037799594581716,9.01036065029097,0.2750890995898087,4.218936425429844,2.9035427162611036,0.3028206331244421,0.2816854274414399,113123328,43466752,12201984,44621824,43974656,16752640,44576768,11128832,47484928,2965504,9031680,54023.66942923244,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,26.267,0.867,82.667,0.667,14.267,13.2,0.667,150.467,19.933,7.333,0,0,0,,0.003,0.003151380136469469,0.14903817306730735,0.004392114777966906,0.003,0.06292613636363636,0.003437508073219413,0.0022677020013923094,0.007546933667083855,0.0029283591487894904,0.004613832853025936,0.004872484245645045,0.2298076346134615,0.05507048964479884,0.0046,0.20969604863221888,0.008100041333884455,0.00450525213068499,0.00965456821026283,0.0046143289663090545
1705716392,0.5364913951079743,3.110687833725686,0.14682576009348733,29.631346397110736,0.31037799594581716,9.01036065029097,0.4122931338987086,4.218936425429844,2.9035427162611036,0.3028206331244421,0.2816854274414399,113123328,43466752,12201984,44621824,43974656,16752640,44822528,11128832,47484928,2965504,9031680,55223.189152780615,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,26.267,0.867,82.667,0.667,14.267,13.2,0.667,150.467,19.933,7.333,0,0,0,,0.003,0.003151380136469469,0.14903817306730735,0.004392114777966906,0.003,0.06292613636363636,0.003437508073219413,0.0022677020013923094,0.007546933667083855,0.0029283591487894904,0.004613832853025936,0.004872484245645045,0.2298076346134615,0.05507048964479884,0.0046,0.20969604863221888,0.008100041333884455,0.00450525213068499,0.00965456821026283,0.0046143289663090545
1705716393,0.5481446882230367,3.110687833725686,0.1436296748266733,30.23477161940592,0.31037799594581716,9.01036065029097,0.4122931338987086,4.218936425429844,2.9035427162611036,0.3028206331244421,0.2816854274414399,113123328,43466752,12201984,44621824,43974656,16752640,44822528,11128832,47484928,2965504,9031680,56422.708876328805,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,26.267,0.867,78,0.667,12.4,13.2,0.667,150.467,19.933,7.333,0,0,0,,0.003,0.003151380136469469,0.14903817306730735,0.0043497550950737365,0.003,0.06205621301775148,0.003437508073219413,0.0022677020013923094,0.007546933667083855,0.0029283591487894904,0.004613832853025936,0.004872484245645045,0.2298076346134615,0.05289680365833578,0.0046,0.20989130434782607,0.008100041333884455,0.00450525213068499,0.00965456821026283,0.0046143289663090545
1705716394,0.5597979813380994,3.110687833725686,0.14043358955985924,36.20551333771122,0.31037799594581716,9.01036065029097,0.4122931338987086,4.218936425429844,2.9035427162611036,0.24532635066785272,0.2816854274414399,113123328,43466752,12201984,44621824,43974656,16752640,44822528,11128832,47484928,2965504,9031680,57622.228599876995,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,26.267,0.867,78,0.667,12.4,13.2,0.667,150.467,19.933,7.333,0,0,0,,0.003,0.003151380136469469,0.14903817306730735,0.0043497550950737365,0.003,0.06205621301775148,0.003437508073219413,0.0022677020013923094,0.007546933667083855,0.0029283591487894904,0.004613832853025936,0.004872484245645045,0.2298076346134615,0.05289680365833578,0.0046,0.20989130434782607,0.008100041333884455,0.00450525213068499,0.00965456821026283,0.0046143289663090545
1705716395,0.5714512744531621,3.066384762465066,0.13723750429304518,36.20551333771122,0.31037799594581716,9.01036065029097,0.4122931338987086,4.218936425429844,2.9035427162611036,0.24027934011577864,0.2816854274414399,113123328,43446272,12201984,44621824,43974656,16752640,44822528,11128832,47484928,2965504,9031680,58821.748323425185,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,26.267,0.867,78,0.667,12.4,13.2,0.667,150.467,19.933,7.333,0,0,0,,0.003,0.003151380136469469,0.14903817306730735,0.0043497550950737365,0.003,0.06205621301775148,0.003437508073219413,0.0022677020013923094,0.007546933667083855,0.0029283591487894904,0.004613832853025936,0.004872484245645045,0.2298076346134615,0.05289680365833578,0.0046,0.20989130434782607,0.008100041333884455,0.00450525213068499,0.00965456821026283,0.0046143289663090545
1705716396,0.6991975869037573,3.066384762465066,0.13404141902623115,35.85594378864519,0.23195323582020788,9.01036065029097,0.4122931338987086,4.218936425429844,2.9035427162611036,0.2352323295637046,0.2816854274414399,113123328,43446272,12201984,44781568,43974656,16752640,44822528,11128832,47484928,2965504,9031680,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,26.267,0.867,78,0.667,12.4,13.2,0.667,150.467,19.933,6.6,0,0,0,,0.003,0.003151380136469469,0.14903817306730735,0.0043497550950737365,0.003,0.06205621301775148,0.003437508073219413,0.0022677020013923094,0.007546933667083855,0.002934854392145817,0.004613832853025936,0.004872484245645045,0.2298076346134615,0.05289680365833578,0.0046,0.20989130434782607,0.008100041333884455,0.00450525213068499,0.00965456821026283,0.00461824167361785
1705716397,0.6991975869037573,3.066384762465066,0.1308453337594171,35.85594378864519,0.2267802692211109,9.01036065029097,0.4122931338987086,4.218936425429844,2.9035427162611036,0.23018531901163056,0.2816854274414399,113123328,43446272,12201984,44781568,43974656,16752640,44822528,11128832,47484928,2965504,9031680,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,26.267,0.867,78,0.667,12.4,13.2,0.667,150.467,19.933,6.6,0,0,0,,0.003,0.003151380136469469,0.14903817306730735,0.0043497550950737365,0.003,0.062056213017751466,0.003437508073219413,0.0022677020013923094,0.007546933667083855,0.002934854392145817,0.004613832853025936,0.004872484245645045,0.2298076346134615,0.05289680365833578,0.0046,0.20989130434782602,0.008100041333884455,0.00450525213068499,0.00965456821026283,0.00461824167361785
1705716398,0.6991975869037573,3.066384762465066,0.2624836475567444,35.85594378864519,0.22160730262201395,9.01036065029097,0.4122931338987086,4.218936425429844,2.9035427162611036,0.2934055765250143,0.2816854274414399,113123328,43446272,12447744,44781568,43974656,16752640,44822528,11128832,47484928,2965504,9031680,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,25.133,0.867,77.733,0.667,12.4,13.2,0.667,144,19.933,6.6,0,0,0,,0.003,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0033846153846153852,0.0022817147856517925,0.007546933667083855,0.0029310344827586207,0.004613832853025936,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007375000000000006,0.004507436570428695,0.00965456821026283,0.0046193103448275855
1705716399,0.6991975869037573,3.066384762465066,0.2624836475567444,35.85594378864519,0.21643433602291703,9.01036065029097,0.4122931338987086,4.116222050475731,2.9035427162611036,0.2934055765250143,0.2816854274414399,113123328,43446272,12447744,44781568,43974656,16752640,44822528,11128832,47484928,2965504,9031680,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,25.133,0.867,77.733,0.667,12.4,13.2,0.667,144,19.933,6.6,0,0,0,,0.003,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0033846153846153852,0.0022817147856517925,0.007546933667083855,0.0029310344827586207,0.004613832853025936,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007375000000000006,0.004507436570428695,0.00965456821026283,0.0046193103448275855
1705716400,0.6991975869037573,3.066384762465066,0.2624836475567444,35.85594378864519,0.30766554215166386,9.01036065029097,0.4122931338987086,4.116222050475731,2.9035427162611036,0.2934055765250143,0.2831469648562338,113123328,43446272,12447744,44781568,43974656,16752640,44822528,11128832,47484928,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,25.133,0.867,77.733,0.667,12.4,13.2,0.667,144,19.933,6.6,0,0,0,,0.003,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0034,0.0022817147856517925,0.007546933667083855,0.0029310344827586207,0.004613832853025936,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007000000000000002,0.004507436570428695,0.00965456821026283,0.0046193103448275855
1705716401,0.6991975869037573,2.903433499822593,0.2624836475567444,35.85594378864519,0.3076655421516639,9.01036065029097,0.4122931338987086,4.117380275351344,2.926848468869011,0.2934055765250143,0.2831469648562338,113123328,43446272,12447744,44781568,43974656,16752640,44822528,10878976,47415296,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,25.133,0.867,77.733,0.667,12.4,13.2,0.667,144,19.933,6.6,0,0,0,,0.003,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0034,0.0022817147856517925,0.007546933667083855,0.0029310344827586207,0.004613832853025936,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007000000000000002,0.004507436570428695,0.00965456821026283,0.0046193103448275855
1705716402,0.6991975869037573,2.903433499822593,0.26248364755674447,35.85594378864519,0.3076655421516639,9.01036065029097,0.4167648681844944,4.117380275351344,2.926848468869011,0.2934055765250143,0.2831469648562338,113123328,43446272,12447744,44781568,43974656,16752640,45379584,10878976,47415296,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,25.133,0.867,77.733,0.667,12.4,13.2,0.667,144,19.933,6.6,0,0,0,,0.003,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0034,0.0022817147856517925,0.007546933667083855,0.0029310344827586207,0.004613832853025936,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007000000000000002,0.004507436570428695,0.00965456821026283,0.0046193103448275855
1705716403,0.6991975869037573,2.903433499822593,0.26248364755674447,35.85594378864519,0.3076655421516639,8.869661841212078,0.4167648681844944,4.117380275351344,2.926848468869011,0.2934055765250143,0.2831469648562338,113123328,43446272,12447744,44781568,43974656,16752640,45379584,10878976,47415296,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,25.133,0.867,77.733,0.667,12.4,13.2,0.667,143.067,19,6.6,0,0,0,,0.003,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0034,0.0022794214332675865,0.007544136191677176,0.0029310344827586207,0.004613832853025936,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007000000000000002,0.004505676090291474,0.009639974779319042,0.0046193103448275855
1705716404,0.6991975869037573,2.903433499822593,0.26248364755674447,35.85594378864519,0.3054962171784582,8.869661841212078,0.4167648681844944,4.117380275351345,2.926848468869011,0.2934055765250143,0.24274642380753253,113123328,43446272,12447744,44781568,43974656,16752640,45379584,10878976,47415296,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.267,25.133,0.867,77.733,0.667,12.4,13.2,0.667,143.067,19,6.6,0,0,0,,0.003,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0034,0.0022794214332675865,0.007544136191677176,0.0029310344827586207,0.004613832853025936,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007000000000000002,0.004505676090291474,0.009639974779319042,0.0046193103448275855
1705716405,0.6991975869037573,2.903433499822593,0.26248364755674447,35.85594378864519,0.3054962171784582,8.869661841212078,0.4167648681844944,4.117380275351345,2.926848468869011,0.2934055765250143,0.24274642380753253,113123328,43446272,12447744,44781568,43974656,16752640,45379584,10878976,47415296,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,15.8,25.133,0.867,77.733,0.667,12.4,13.2,0.667,143.067,19,6.6,0,0,0,,0.0030028818443804035,0.0031548630783758266,0.15357142857142855,0.004333932584269663,0.003,0.062056213017751466,0.0034,0.0022794214332675865,0.007544136191677176,0.0029310344827586207,0.004614409221902017,0.004878753541076488,0.23071428571428573,0.052326478149100256,0.0046,0.20989130434782602,0.007000000000000002,0.004505676090291474,0.009639974779319042,0.0046193103448275855
1705716406,0.6991975869037573,2.903433499822593,0.23855330479273912,35.85594378864519,0.3054962171784582,8.869661841212078,0.3414814846052396,4.117380275351345,2.926848468869011,0.2934055765250143,0.24274642380753253,113123328,43446272,12447744,44781568,43974656,16752640,45379584,10878976,47415296,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,16,25.2,0.6,79.6,0.667,12.4,13.467,0.667,140.8,18.667,6.6,0,0,0,,0.0030028571428571426,0.0031492822966507177,0.13214285714285715,0.004227635075287864,0.003,0.05919540229885058,0.0034,0.002261353517364203,0.007525412960609911,0.0029202898550724637,0.004614285714285714,0.004868708133971292,0.22642857142857145,0.04727678571428565,0.0046,0.2023287671232876,0.007000000000000002,0.004492163846838824,0.009606734434561627,0.004607246376811595
1705716407,0.6991975869037573,2.903433499822593,0.23855330479273912,35.85594378864519,0.3054962171784582,8.869661841212078,0.34860807950689643,4.117380275351345,2.926848468869011,0.2934055765250143,0.24274642380753253,113123328,43446272,12447744,44781568,43974656,16752640,45379584,10878976,47415296,2965504,9076736,71971.18341289133,0,0,0,0,0,0,4,5,9,4,3,29,3,4,4,4,2,16,25.2,0.6,79.6,0.667,12.4,13.467,0.667,140.8,18.667,6.6,0,0,0,,0.0030028571428571426,0.0031492822966507177,0.13214285714285715,0.004227635075287864,0.003,0.05919540229885058,0.0034,0.002261353517364203,0.007525412960609911,0.0029202898550724637,0.004614285714285714,0.004868708133971292,0.22642857142857145,0.04727678571428565,0.0046,0.2023287671232876,0.007000000000000002,0.004492163846838824,0.009606734434561627,0.004607246376811595
