time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705791524,22.2190948631208,2.684907041094018,0.19390056038043277,0.19658812412688792,4.93411569464202,1.4003953173459294,0.3005099999999983,0.09401976983505833,0.5838851185714813,0.876976433227477,0,0.34374790629117496,1.2110122952811326,1.1005763416477445,1.034475527698402,203943936,75202560,5955584,430833664,108937216,323919872,39448576,4313088,257232896,93589504,4186112,3940352,302587904,8364032,41758720,0,1423750.828969334,0,481280,31708.5128893247,0,27442.66029434755,106424.79213907784,1132638.9528988847,11,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.667,4,24.2,2.267,2,2.2,18.733,0.014581447963800905,0.0031318681318681318,0.031697612732095495,0.035919540229885055,0.002351351351351352,0.0032045454545454543,0.0033280000000000002,0.02583333333333336,0.004837362637362638,0.0807692307692308,0.04718390804597701,0.004470270270270272,0.004968181818181818,0.0065256410256410305
1705791525,22.2190948631208,2.684907041094018,0.19390056038043277,0.19260102064806406,4.93411569464202,1.4003953173459294,0.36034225545851317,0.08670818684078342,0.5838851185714813,0.876976433227477,0,0.34374790629117496,1.2110122952811326,1.1005763416477445,1.034475527698402,203943936,75202560,5955584,430833664,108937216,323919872,39448576,4308992,257232896,93589504,4186112,3940352,302587904,8364032,41758720,0,1423750.828969334,0,577103.9922367783,31708.5128893247,0,27442.66029434755,106424.79213907784,1132638.9528988847,11,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.667,4,24.2,2.267,2,2.2,18.733,0.014581447963800905,0.0031318681318681318,0.031697612732095495,0.035919540229885055,0.002351351351351352,0.0032045454545454543,0.0033280000000000002,0.02583333333333336,0.004837362637362638,0.0807692307692308,0.04718390804597701,0.004470270270270272,0.004968181818181818,0.0065256410256410305
1705791526,22.2190948631208,2.684907041094018,0.19390056038043277,0.23806404033820988,4.93411569464202,1.4003953173459294,0.4362707507298131,0.08670818684078342,0.5838851185714813,0.876976433227477,0,0.33965400873858725,1.2110122952811326,1.1005763416477445,1.034475527698402,203943936,75202560,5955584,430837760,108937216,323919872,39456768,4308992,257232896,93589504,4186112,3940352,302587904,8364032,41758720,0,1423750.828969334,0,669251.8844494794,31708.5128893247,0,21825.157188021738,106424.79213907784,1132638.9528988847,11,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.667,4,23.4,2.267,2,2.2,18.733,0.014581447963800905,0.0031318681318681318,0.03159153005464481,0.035919540229885055,0.002351351351351352,0.0032045454545454543,0.0033280000000000002,0.02583333333333336,0.004837362637362638,0.08087360594795538,0.04718390804597701,0.004470270270270272,0.004968181818181818,0.0065256410256410305
1705791527,16.494463568559965,2.684907041094018,0.19390056038043277,0.23806404033820988,4.93411569464202,1.4003953173459294,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.876976433227477,0,0.33965400873858725,1.2110122952811326,1.1005763416477445,1.034475527698402,203972608,75202560,5955584,430837760,108937216,323919872,39456768,4308992,257236992,93589504,4186112,3940352,302587904,8364032,41758720,0,1423750.828969334,0,669251.8844494794,24465.41631824155,0,21825.157188021738,106424.79213907784,1132638.9528988847,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.4,4,23.4,2,1.733,1.933,16.533,0.014628378378378378,0.0031318681318681318,0.03159153005464481,0.036079545454545454,0.002351351351351352,0.0031555555555555555,0.0033356070941336973,0.02583333333333336,0.004837362637362638,0.08087360594795538,0.04721590909090909,0.004470270270270272,0.004879999999999999,0.006626086956521742
1705791528,16.494463568559965,2.684907041094018,0.19390056038043277,0.20186298188492585,4.93411569464202,1.4003953173459294,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.876976433227477,0,0.3396540087385873,0.9866949713277374,1.1005763416477445,1.034475527698402,203972608,75202560,5955584,430837760,108937216,323919872,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8364032,41758720,0,1423750.828969334,0,669251.8844494794,24465.41631824155,0,21825.157188021738,106424.79213907784,1132638.9528988847,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.4,4,23.4,2,1.733,1.467,16.533,0.014628378378378378,0.0031333333333333335,0.03159153005464481,0.036079545454545454,0.002351351351351352,0.0031538461538461533,0.0033356070941336973,0.02583333333333336,0.00484,0.08087360594795538,0.04721590909090909,0.004470270270270272,0.004876923076923076,0.006626086956521742
1705791529,16.49446356855996,2.684907041094018,0.19390056038043277,0.23854919798898785,4.93411569464202,1.4003953173459294,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.876976433227477,0,0.3396540087385873,0.9866949713277374,1.1005763416477445,1.034475527698402,203972608,75202560,5955584,430837760,108937216,323919872,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8364032,41758720,0,1423750.828969334,0,669251.8844494794,24465.41631824155,0,21825.157188021738,106424.79213907784,1132638.9528988847,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.4,4,23.4,2,1.733,1.467,16.533,0.014628378378378378,0.0031333333333333335,0.03159153005464481,0.036079545454545454,0.002351351351351352,0.0031538461538461533,0.0033356070941336973,0.02583333333333336,0.00484,0.08087360594795538,0.04721590909090909,0.004470270270270272,0.004876923076923076,0.006626086956521742
1705791530,16.49446356855996,2.684907041094018,0.19390056038043277,0.23854919798898785,4.93411569464202,1.4003953173459294,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.876976433227477,0,0.31921146582501003,0.9866949713277374,1.1005763416477445,1.034475527698402,203972608,75202560,5955584,430837760,108937216,323919872,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8364032,41758720,0,1423750.828969334,0,669251.8844494794,24465.41631824155,0,0,106424.79213907784,1132638.9528988847,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.867,4.133,23.733,1.667,1.733,1.467,16,0.014575688073394497,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.02656250000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791531,16.49446356855996,2.684907041094018,0.19390056038043277,0.23854919798898785,4.93411569464202,1.4003953173459294,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.876976433227477,0,0.31921146582501003,0.9866949713277374,1.1005763416477445,1.034475527698402,203972608,75202560,5955584,430837760,108937216,323919872,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8364032,41758720,0,1423750.828969334,0,669251.8844494794,24465.41631824155,0,0,106424.79213907784,1132638.9528988847,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,7.867,4.133,23.733,1.667,1.733,1.467,16,0.014575688073394497,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.02656250000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791532,16.49446356855996,2.684907041094018,0.19390056038043277,0.23854919798898785,4.93411569464202,1.4292779384249041,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.876976433227477,0,0.31921146582501003,0.9866949713277374,1.1005763416477445,1.0500507558000032,203972608,75202560,5955584,430837760,108937216,323878912,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8364032,42070016,0,1423750.828969334,0,669251.8844494794,24465.41631824155,0,0,106424.79213907784,1474169.9119617576,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.733,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791533,16.49446356855996,2.2864295458200954,0.20077778491997106,0.23854919798898785,4.93411569464202,1.4292779384249041,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.8876578399794735,0,0.31921146582501003,0.7010929097172387,1.025245106470765,1.0500507558000032,203972608,75202560,5955584,430837760,108937216,323878912,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8380416,42070016,0,1212446.4316332159,0,669251.8844494794,24465.41631824155,0,0,77498.36595686126,1474169.9119617576,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.733,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791534,16.49446356855996,1.5545550000000041,0.20077778491997106,0.23854919798898785,4.93411569464202,1.4292779384249041,0.4362707507298131,0.08670818684078342,0.5246784533906769,0.8876578399794735,0,0.31921146582501003,0.7010929097172387,1.025245106470765,1.0500507558000032,203972608,75202560,5955584,430837760,108937216,323878912,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8380416,42070016,0,614400,0,669251.8844494794,24465.41631824155,0,0,77498.36595686126,1474169.9119617576,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.733,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791535,16.49446356855996,2.2878563912474874,0.16909003101497666,0.23854919798898785,5.079396784006965,1.4292779384249041,0.4362707507298131,0.08585920688595146,0.5246784533906769,0.8876578399794735,0,0.31921146582501003,0.7010929097172387,1.0465870042343655,1.0500507558000032,203972608,75272192,5955584,430837760,108081152,323878912,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8380416,42070016,0,1647506.891624867,0,669251.8844494794,24465.41631824155,0,0,99886.93550890106,1474169.9119617576,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.733,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791536,16.49446356855996,2.3332464646786244,0.20410269930438654,0.23854919798898785,5.079396784006965,1.4292779384249041,0.4362707507298131,0.08585920688595146,0.5246784533906769,0.8876578399794735,0,0.31921146582501003,0.7010929097172387,1.0465870042343655,1.0500507558000032,203972608,75272192,5959680,430837760,108081152,323878912,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8380416,42070016,0,1680192.710138319,0,669251.8844494794,24465.41631824155,0,0,99886.93550890106,1474169.9119617576,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.733,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791537,16.49446356855996,2.7234044058681977,0.20410269930438654,0.23854919798898785,4.9654862309505985,1.4292779384249041,0.4362707507298131,0.08585920688595146,0.4544297031963431,0.8876578399794735,0,0.31921146582501003,0.7010929097172387,1.0465870042343655,1.0500507558000032,203972608,75272192,5959680,430837760,108081152,323878912,39456768,4308992,257236992,93589504,4186112,3940352,302583808,8380416,42070016,0,1961149.1108071136,0,669251.8844494794,29864.32876712329,0,0,99886.93550890106,1474169.9119617576,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.733,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002351351351351352,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004470270270270272,0.004876923076923076,0.006850000000000001
1705791538,1.2476555212220082,2.7234044058681977,0.20410269930438654,0.2363656906129369,4.9654862309505985,1.4292779384249041,0.4362707507298131,0.08585920688595146,0.4633233485540294,0.8876578399794737,0,0.32210840299854726,0.7010929097172387,1.0465870042343655,0.903909815501825,203972608,75272192,5959680,430968832,108081152,323878912,39456768,4308992,257236992,93589504,4186112,4071424,302583808,8380416,42070016,0,1961149.1108071136,0,669251.8844494794,30448.803652968036,0,0,99886.93550890106,1390791.638736088,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.6,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002380281690140845,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004476056338028169,0.004876923076923076,0.006850000000000001
1705791539,1.2760921142982933,2.7234044058681977,0.20410269930438654,0.2363656906129369,4.9654862309505985,1.4292779384249041,0.4362707507298131,0.08585920688595146,0.5336187214611826,0.8876578399794737,0,0.32210840299854726,0.6225502764968368,1.0465870042343655,1.042087757451706,203972608,75272192,5959680,430968832,108081152,323878912,39456768,4308992,257236992,93589504,4186112,4071424,302583808,8380416,42070016,0,1961149.1108071136,0,669251.8844494794,35068.49315068493,0,0,99886.93550890106,1603397.7229116028,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.6,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002380281690140845,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004476056338028169,0.004876923076923076,0.006850000000000001
1705791540,1.3045287073745784,2.7234044058681977,0.20410269930438654,0.2363656906129369,4.9654862309505985,1.4292779384249041,0.4362707507298131,0.08585920688595146,0.4680191933028878,0.8608075658502298,0,0.32210840299854726,0.6225502764968368,1.0465870042343655,1.042087757451706,203972608,75272192,5959680,430968832,108081152,323878912,39456768,4308992,257236992,93593600,4186112,4071424,302583808,8380416,42070016,0,1961149.1108071136,0,669251.8844494794,30757.406392694058,0,0,99886.93550890106,1603397.7229116028,10,6,7,4,8,15,6,4,3,11,1,3,6,23,12,8.333,4.133,23.733,1.667,1.6,1.467,16,0.014413875598086124,0.003135593220338983,0.03178969359331476,0.03619186046511628,0.002380281690140845,0.0031538461538461533,0.0033598326359832635,0.027500000000000004,0.004844067796610169,0.0812037037037037,0.047238372093023256,0.004476056338028169,0.004876923076923076,0.006850000000000001
