time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705663501,2.929896091566039,3.8221818435949455,0.1796699369761544,0.18423248002067164,4.736831083188504,1.0490045637939018,0.3095993084904302,0.09490748389228518,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,0.8350175023054996,1.1171085876114084,214638592,83980288,6184960,430698496,99446784,329519104,41627648,4489216,265969664,97062912,4718592,2879488,303923200,8118272,46395392,194440.6350545915,1517143.0568173877,0,514256.08278756734,34286.19260871384,0,0,1580764.6389205097,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663502,2.929896091566039,3.8221818435949455,0.18923798358733881,0.18423248002067164,4.736831083188504,1.0490045637939018,0.3033535148080479,0.09490748389228518,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,0.8186115838099891,1.1171085876114084,214638592,83980288,6184960,430698496,99446784,329519104,41627648,4489216,265969664,97062912,4718592,2879488,303923200,8118272,46395392,194440.6350545915,1517143.0568173877,0,503881.5848319282,34286.19260871384,0,0,1580764.6389205097,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663503,2.929896091566039,3.8221818435949455,0.18923798358733881,0.18423248002067164,4.736831083188504,1.0490045637939018,0.38339422333017953,0.09490748389228518,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,0.8022056653144785,1.1171085876114084,214638592,83980288,6184960,430698496,99446784,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8118272,46395392,194440.6350545915,1517143.0568173877,0,695401.0143557121,34286.19260871384,0,0,1580764.6389205097,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663504,2.929896091566039,3.8221818435949455,0.18923798358733881,0.18423248002067164,4.736831083188504,1.0490045637939018,0.38339422333017953,0.09490748389228518,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,1.0482712348820244,1.1171085876114084,214638592,83980288,6184960,430698496,99446784,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46395392,194440.6350545915,1517143.0568173877,0,695401.0143557121,34286.19260871384,0,0,1580764.6389205097,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663505,2.929896091566039,3.8221818435949455,0.18923798358733881,0.17834280901242638,4.736831083188504,1.0490045637939018,0.38339422333017953,0.09490748389228518,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,1.0482712348820244,1.1307758947425377,214638592,83980288,6184960,430698496,99446784,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.6350545915,1517143.0568173877,0,695401.0143557121,34286.19260871384,0,0,1515476.383850416,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663506,2.929896091566039,3.8221818435949455,0.18923798358733881,0.17834280901242638,4.736831083188504,1.0490045637939018,0.38339422333017953,0.09490748389228518,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,1.0482712348820244,1.1307758947425377,214638592,83980288,6184960,430698496,99446784,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.6350545915,1517143.0568173877,0,695401.0143557121,34286.19260871384,0,0,1515476.383850416,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663507,2.929896091566039,3.9013563480544557,0.18923798358733881,0.17834280901242638,4.736831083188504,1.0490045637939018,0.38339422333017953,0.09490748389228518,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,1.0176363285190144,1.1307758947425377,214638592,84037632,6184960,430698496,99446784,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.6350545915,2116082.659478886,0,695401.0143557121,34286.19260871384,0,0,1515476.383850416,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663508,2.9298960915660395,3.9013563480544557,0.18923798358733881,0.17834280901242638,4.736831083188504,1.0490045637939018,0.38339422333017953,0.08154527960526302,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,1.0176363285190144,1.1307758947425377,214638592,84037632,6184960,430698496,99446784,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.63505459152,2116082.659478886,0,695401.0143557121,34286.19260871384,0,0,1515476.383850416,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,10.067,4.667,25.467,1.867,1.933,2.133,20,0,0,0,0,0,0.01592557251908397,0.003022099447513812,0.02977099236641222,0.033134920634920635,0.00276,0.0030493827160493823,0.004869565217391305,0.024604961832061067,0.004639779005524861,0.076283185840708,0.04662698412698413,0.0045520000000000005,0.004688888888888888,0.009006527415143606
1705663509,2.9298960915660395,3.7735894743608966,0.18923798358733881,0.17834280901242638,4.736831083188504,1.0490045637939018,0.38339422333017953,0.08322068393640336,0.32194575817185783,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,1.0176363285190144,1.1307758947425377,214638592,84037632,6184960,430698496,99446784,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.63505459152,2220601.2814194188,0,695401.0143557121,34286.19260871384,0,0,1515476.383850416,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,9,4.4,24.533,2.333,2.267,2.133,20.333,0,0,0,0,0,0.015827137546468403,0.003,0.029807692307692306,0.03245967741935484,0.0027631578947368424,0.0030493827160493823,0.004880382775119618,0.024369888475836432,0.0046,0.07530092592592594,0.04649193548387097,0.004552631578947368,0.004688888888888888,0.009008997429305915
1705663510,2.9298960915660395,3.7735894743608966,0.18923798358733881,0.17834280901242638,4.505823296734468,1.0490045637939018,0.38339422333017953,0.0848960882675437,0.3260933715653855,0.8214709398046894,0,0.3287327761463749,0.3459264453089624,1.0176363285190144,1.1617213319632285,214638592,84037632,6184960,430698496,99762176,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.63505459152,2220601.2814194188,0,695401.0143557121,22805.60118036803,0,0,1626705.9182936652,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,9,4.4,24.533,2.333,2.267,2.133,20.333,0,0,0,0,0,0.015827137546468403,0.003,0.029807692307692306,0.03245967741935484,0.0027631578947368424,0.0030493827160493823,0.004880382775119618,0.024369888475836432,0.0046,0.07530092592592594,0.04649193548387097,0.004552631578947368,0.004688888888888888,0.009008997429305915
1705663511,2.9298960915660395,3.7735894743608958,0.18923798358733881,0.17834280901242638,4.505823296734468,0.8630423474154421,0.38339422333017953,0.10052425986842085,0.3260933715653855,0.8214709398046894,0,0.32788559754851987,0.3459264453089624,1.0176363285190144,1.1617213319632285,214638592,84037632,6184960,430698496,99762176,329519104,41652224,4489216,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.63505459152,2220601.2814194183,0,695401.0143557121,22805.60118036803,0,0,1626705.9182936652,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,9,4.4,24.533,2.333,2.267,2.133,20.333,0,0,0,0,0,0.015827137546468403,0.003,0.029807692307692306,0.03245967741935484,0.0027631578947368424,0.0030493827160493823,0.004880382775119618,0.024369888475836432,0.0046,0.07530092592592594,0.04649193548387097,0.004552631578947368,0.004688888888888888,0.009008997429305915
1705663512,2.9298960915660395,3.7735894743608958,0.18923798358733881,0.17834280901242638,4.505823296734468,0.7194125000000184,0.38339422333017953,0.09692665117822771,0.3260933715653855,0.8214709398046894,0.00012259910093992575,0.32788559754851987,0.35739794144236176,1.0176363285190144,1.1617213319632285,214638592,84037632,6184960,430698496,99762176,329519104,41652224,4493312,265969664,97062912,4718592,2879488,303923200,8138752,46493696,194440.63505459152,2220601.2814194183,0,695401.0143557121,22805.60118036803,0,0,1626705.9182936652,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,9,4.4,23.067,2.333,2.267,2.133,18.267,0,0,0,0,0,0.015827137546468403,0.003,0.030110837438423643,0.03245967741935484,0.0027631578947368424,0.0030493827160493823,0.004766816143497757,0.024369888475836432,0.0046,0.0749282296650718,0.04649193548387097,0.004552631578947368,0.004688888888888888,0.008964194373401534
1705663513,2.611576136926251,3.7735894743608958,0.18923798358733881,0.17834280901242638,4.505823296734468,0.7194125000000184,0.3833942233301796,0.09692665117822771,0.3260933715653855,0.8214709398046894,0.00012259910093992575,0.32788559754851987,0.35739794144236176,1.0176363285190144,1.1617213319632285,214683648,84037632,6184960,430698496,99762176,329519104,41652224,4493312,265969664,97062912,4718592,2879488,303923200,8138752,46493696,130362.8262253342,2220601.2814194183,0,695401.0143557122,22805.60118036803,0,0,1626705.9182936652,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,9.267,4.4,23.067,2.6,2.533,2.4,19.067,0,0,0,0,0,0.015604089219330852,0.003,0.030110837438423643,0.03173076923076923,0.0027857142857142855,0.0030449438202247193,0.004764705882352941,0.02432527881040892,0.0046,0.0749282296650718,0.04634615384615384,0.004557142857142857,0.004680898876404495,0.008972568578553617
1705663514,2.611576136926251,3.7735894743608958,0.19292455219218888,0.17834280901242638,4.363221324259188,0.7194125000000184,0.3833942233301796,0.09692665117822771,0.3260933715653855,0.8214709398046894,0.00012259910093992575,0.32788559754851987,0.35739794144236176,1.0176363285190144,1.1617213319632285,214683648,84037632,6184960,430698496,99762176,329519104,41652224,4493312,265969664,97062912,4718592,2879488,303923200,8138752,46493696,130362.8262253342,2220601.2814194183,0,695401.0143557122,22805.60118036803,0,0,1626705.9182936652,19,15,6,4,7,13,5,4,3,11,1,3,6,15,8,9.267,4.4,23.067,2.6,2.533,2.4,19.067,0,0,0,0,0,0.015604089219330852,0.003,0.030110837438423643,0.03173076923076923,0.0027857142857142855,0.0030449438202247193,0.004764705882352941,0.02432527881040892,0.0046,0.0749282296650718,0.04634615384615384,0.004557142857142857,0.004680898876404495,0.008972568578553617
1705663515,2.611576136926251,3.7735894743608958,0.16724480092746105,0.1783428090124264,4.363221324259188,1.2558880735567408,0.3833942233301796,0.09692665117822771,0.5602500282837408,0.8046788706174458,0.00015677706740486775,0.32788559754851987,0.3785334387081536,1.0176363285190144,1.1617213319632285,214683648,84037632,6184960,430698496,99762176,329465856,41652224,4493312,266608640,97062912,4718592,2879488,303923200,8138752,46493696,130362.8262253342,2220601.2814194183,0,695401.0143557122,15446.694573292603,0,0,1626705.9182936652,19,15,6,4,7,14,5,4,3,11,1,3,6,15,8,9.267,4.4,23.067,2.6,2.533,2.667,19.067,0,0,0,0,0,0.015604089219330852,0.003,0.030110837438423643,0.03173076923076923,0.0027857142857142855,0.0030425531914893616,0.004764705882352941,0.02432527881040892,0.0046,0.0749282296650718,0.04634615384615384,0.004557142857142857,0.004676595744680851,0.008972568578553617
1705663516,2.892815345337881,3.7735894743608958,0.1705580006684878,0.18087415718018718,4.363221324259188,1.2558880735567408,0.3833942233301796,0.09692665117822771,0.5602500282837408,0.8048185023854071,0.00016014584614933852,0.32788559754851987,0.3785334387081537,1.0176363285190144,1.1617213319632285,214683648,84037632,6184960,430698496,99762176,329465856,41652224,4493312,266608640,97071104,4718592,2879488,303923200,8138752,46493696,166575.54054359367,2220601.2814194183,0,695401.0143557122,15446.694573292603,0,0,1626705.9182936652,19,15,6,4,7,14,5,4,3,11,1,3,6,15,8,7.467,3.733,23.067,2.6,2.533,2.667,19.067,0,0,0,0,0,0.015078740157480315,0.003,0.030110837438423643,0.03173076923076923,0.0027857142857142855,0.0030425531914893616,0.004764705882352941,0.02405511811023622,0.0046,0.0749282296650718,0.04634615384615384,0.004557142857142857,0.004676595744680851,0.008972568578553617
1705663517,2.892815345337881,3.7735894743608958,0.1987919844616039,0.18087415718018718,4.363221324259188,1.2558880735567408,0.37447617966043845,0.09692665117822771,0.5602500282837408,0.8048185023854071,0.0001635146248938093,0.31053500470312917,0.3785334387081537,1.029442195718535,1.1617213319632285,214683648,84037632,6184960,430698496,99762176,329465856,41652224,4493312,266608640,97071104,4718592,2871296,303923200,8114176,46493696,166575.54054359367,2220601.2814194183,0,686116.6316506729,15446.694573292603,0,0,1626705.9182936652,19,15,6,4,7,14,5,4,3,11,1,3,6,15,8,7.467,3.733,23.067,2.6,2.533,2.667,19.067,0,0,0,0,0,0.015078740157480315,0.003,0.030110837438423643,0.03173076923076923,0.0027857142857142855,0.0030425531914893616,0.004764705882352941,0.02405511811023622,0.0046,0.0749282296650718,0.04634615384615384,0.004557142857142857,0.004676595744680851,0.008972568578553617
