time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705769731,2.035340829873006,2.98114272044018,0.18080085134796697,0.20898529678707564,4.985447734654686,1.519971465560478,0.40970895782502564,0.3384690295549768,1.0187978607025634,0.3746599999999963,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,0.9731664459445547,211128320,75464704,5976064,430501888,99516416,330752000,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40947712,1812786.8264189311,0,856605.0888811433,102040.53901030461,66383.04768850532,0,27059.523023056085,865318.5200453467,9,6,5,4,7,16,7,5,3,11,1,3,6,15,8,6.8,4.533,25.2,2,1.733,2,16.733,2.333,2.333,0.014312499999999999,0.003052631578947368,0.0317774936061381,0.03763020833333334,0.002694117647058824,0.0033614457831325295,0.00474025974025974,0.023912499999999993,0.004694736842105263,0.08085409252669036,0.047942708333333334,0.004576470588235294,0.0067333333333333325,0.008964824120603015
1705769732,2.035340829873006,2.98114272044018,0.18080085134796697,0.20898529678707564,4.985447734654686,1.519971465560478,0.40612543894327996,0.3384690295549768,1.0187978607025634,0.8239112496561795,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,1.1004038261968137,211128320,75464704,5976064,430501888,99516416,330752000,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1812786.8264189311,0,666775.1912746215,102040.53901030461,66383.04768850532,0,27059.523023056085,997987.6370527456,9,6,5,4,7,16,7,5,3,11,1,3,6,15,8,6.533,4.533,25.2,1.733,1.467,1.733,15.933,2.333,2.333,0.014374999999999999,0.003052631578947368,0.0317774936061381,0.03763297872340426,0.0027073170731707315,0.0033703703703703704,0.0047631578947368415,0.023925,0.004694736842105263,0.08085409252669036,0.047952127659574476,0.004619512195121951,0.0068,0.008972361809045225
1705769733,2.035340829873006,2.98114272044018,0.18080085134796697,0.20898529678707564,4.985447734654686,1.31490620414157,0.40612543894328007,0.3384690295549768,1.0187978607025634,0.8239112496561795,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,1.1004038261968137,211128320,75464704,5976064,430501888,99516416,330752000,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1812786.8264189311,0,666775.1912746215,102040.53901030461,66383.04768850532,0,27059.523023056085,997987.6370527456,9,6,5,4,7,16,7,5,3,11,1,3,6,15,8,6.533,4.533,25.2,1.733,1.467,1.733,15.933,2.333,2.333,0.014374999999999999,0.003052631578947368,0.0317774936061381,0.03763297872340426,0.0027073170731707315,0.0033703703703703704,0.0047631578947368415,0.023925,0.004694736842105263,0.08085409252669036,0.047952127659574476,0.004619512195121951,0.0068,0.008972361809045225
1705769734,1.6864579698723996,2.98114272044018,0.18080085134796697,0.20898529678707564,4.788506019700827,1.2895733463822288,0.40612543894328007,0.3384690295549768,1.0187978607025634,0.8239112496561795,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,1.1004038261968137,211128320,75464704,5976064,430501888,102899712,330752000,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1812786.8264189311,0,666775.1912746215,102040.53901030461,66383.04768850532,0,27059.523023056085,997987.6370527456,9,6,5,4,7,16,7,5,3,11,1,3,6,15,8,6.533,4.533,25.2,1.733,1.467,1.533,15.933,2.333,2.333,0.014374999999999999,0.003052631578947368,0.0317774936061381,0.03763297872340426,0.0027073170731707315,0.0033749999999999995,0.0047631578947368415,0.023925,0.004694736842105263,0.08085409252669036,0.047952127659574476,0.004619512195121951,0.006833333333333332,0.008972361809045225
1705769735,1.6525356227078496,2.98114272044018,0.13550889922391798,0.20898529678707564,4.788506019700827,1.409369382863976,0.40612543894328007,0.3384690295549768,1.0187978607025634,0.8239112496561795,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,1.1004038261968137,211128320,75464704,5976064,430501888,102899712,330747904,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1812786.8264189311,0,666775.1912746215,102040.53901030461,66383.04768850532,0,27059.523023056085,997987.6370527456,9,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,4.2,24.867,1.4,1.467,1.533,16,2.333,2.333,0.01375,0.0030437158469945355,0.03095549738219895,0.03763888888888889,0.0027073170731707315,0.0033749999999999995,0.00466887417218543,0.023835714285714286,0.004678688524590164,0.08015209125475285,0.04797222222222222,0.004619512195121951,0.006833333333333332,0.00895308310991957
1705769736,1.9023705954981471,2.98114272044018,0.13833481248604682,0.20898529678707564,4.788506019700827,1.409369382863976,0.40612543894328007,0.3384690295549768,1.0187978607025634,0.8239112496561795,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,1.1004038261968137,211165184,75464704,5976064,430501888,102899712,330747904,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1812786.8264189311,0,666775.1912746215,102040.53901030461,66383.04768850532,0,27059.523023056085,997987.6370527456,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,4.2,24.867,1.4,1.467,1.533,16,2.333,2.333,0.01375,0.0030437158469945355,0.03095549738219895,0.03763888888888889,0.0027073170731707315,0.0033749999999999995,0.00466887417218543,0.023835714285714286,0.004678688524590164,0.08015209125475285,0.04797222222222222,0.004619512195121951,0.006833333333333332,0.00895308310991957
1705769737,1.9023705954981471,2.98114272044018,0.14116072574817567,0.20898529678707564,4.788506019700827,1.409369382863976,0.40612543894328007,0.3384690295549768,1.0187978607025634,0.8239112496561795,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,1.1004038261968137,211165184,75464704,5976064,430501888,102899712,330747904,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1812786.8264189311,0,666775.1912746215,102040.53901030461,66383.04768850532,0,27059.523023056085,997987.6370527456,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.867,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.03095549738219895,0.03763888888888889,0.0027073170731707315,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.08015209125475285,0.04797222222222222,0.004619512195121951,0.006833333333333332,0.008986338797814207
1705769738,1.9023705954981471,2.6916413239245247,0.14398663901030453,0.20898529678707564,4.788506019700827,1.409369382863976,0.40612543894328007,0.2699629610837689,1.0187978607025634,0.8239112496561795,0,0.3429147122943775,1.0371550173314112,1.0518678274633977,1.1004038261968137,211165184,75464704,5976064,430501888,102899712,330747904,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1148897.2216481147,0,666775.1912746215,76202.07350279906,66383.04768850532,0,27059.523023056085,997987.6370527456,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.867,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.03095549738219895,0.03763888888888889,0.0027073170731707315,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.08015209125475285,0.04797222222222222,0.004619512195121951,0.006833333333333332,0.008986338797814207
1705769739,1.9023705954981471,2.6916413239245247,0.1429947434552973,0.20898529678707564,4.788506019700827,1.409369382863976,0.40612543894328007,0.32867837668722655,1.191109405832058,0.8239112496561795,0,0.3272306593372463,1.0371550173314112,1.0518678274633977,1.1004038261968137,211165184,75464704,5976064,430501888,102899712,330747904,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1148897.2216481147,0,666775.1912746215,100688.29891838742,44902.433676825254,0,0,997987.6370527456,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.867,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.03095549738219895,0.03763888888888889,0.0027073170731707315,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.08015209125475285,0.04797222222222222,0.004619512195121951,0.006833333333333332,0.008986338797814207
1705769740,1.9023705954981471,2.6916413239245247,0.1679753571665163,0.20898529678707564,4.329568006414729,1.409369382863976,0.40612543894328007,0.32867837668722655,1.191109405832058,0.8239112496561795,0,0.3207951767289609,1.0371550173314112,1.0518678274633977,1.1004038261968137,211165184,75464704,5980160,430501888,102899712,330747904,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1148897.2216481147,0,666775.1912746215,100688.29891838742,44902.433676825254,0,0,997987.6370527456,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.867,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.03095549738219895,0.03763888888888889,0.0026216216216216216,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.08015209125475285,0.04797222222222222,0.004610810810810811,0.006833333333333332,0.008986338797814207
1705769741,1.9023705954981471,2.6916413239245247,0.1679753571665163,0.20898529678707564,4.329568006414729,1.4564898557810144,0.40612543894328007,0.32867837668722655,1.191109405832058,0.8239112496561795,0,0.3207951767289609,1.0371550173314112,0.9495560960778433,1.1004038261968137,211165184,75464704,5980160,430501888,102899712,330747904,39301120,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1148897.2216481147,0,666775.1912746215,100688.29891838742,44902.433676825254,0,0,997987.6370527456,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.867,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.03095549738219895,0.03763888888888889,0.0026216216216216216,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.08015209125475285,0.04797222222222222,0.004610810810810811,0.006833333333333332,0.008986338797814207
1705769742,1.9023705954981471,2.6916413239245247,0.1679753571665163,0.20816597906508852,4.329568006414729,1.4564898557810144,0.4102330076237522,0.32867837668722655,1.0391106110989337,0.8239112496561795,0,0.3207951767289609,1.0371550173314112,0.9495560960778433,1.1004038261968137,211165184,75464704,5980160,430501888,102899712,330747904,39321600,4460544,264777728,92229632,4485120,2842624,294703104,7663616,40992768,1148897.2216481147,0,842979.3478649915,100688.29891838742,39172.38422373261,0,0,997987.6370527456,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.667,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.030555555555555558,0.03763888888888889,0.0026216216216216216,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.0793061224489796,0.04797222222222222,0.004610810810810811,0.006833333333333332,0.008986338797814207
1705769743,1.5858491062039939,2.6916413239245247,0.1679753571665163,0.2008086481008379,4.329568006414729,1.4564898557810144,0.4102330076237522,0.32867837668722655,1.0192587876683994,0.8239112496561795,0,0.3207951767289609,1.0371550173314112,0.9495560960778433,1.1315724308708235,211165184,75464704,5980160,430501888,102899712,330747904,39321600,4460544,264777728,92229632,4485120,2842624,294703104,7663616,41058304,1148897.2216481147,0,842979.3478649915,100688.29891838742,38424.01032911886,0,0,1367072.7987223885,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.667,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.030555555555555558,0.03763888888888889,0.0026216216216216216,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.0793061224489796,0.04797222222222222,0.004610810810810811,0.006833333333333332,0.008986338797814207
1705769744,1.5858491062039939,2.6916413239245247,0.1679753571665163,0.20080864810083796,4.329568006414729,1.4564898557810144,0.4102330076237522,0.32867837668722655,1.020748881540551,0.8239112496561795,0,0.3207951767289609,0.9246822347029328,0.9495560960778433,1.1315724308708235,211165184,75464704,5980160,430501888,102899712,330747904,39321600,4460544,264781824,92229632,4485120,2842624,294703104,7663616,41058304,1148897.2216481147,0,842979.3478649915,100688.29891838742,31869.286131102905,0,0,1367072.7987223885,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.667,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.030555555555555558,0.03763888888888889,0.0026216216216216216,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.0793061224489796,0.04797222222222222,0.004610810810810811,0.006833333333333332,0.008986338797814207
1705769745,1.5858491062039939,2.807994406711943,0.1679753571665163,0.20080864810083796,4.329568006414729,1.4564898557810144,0.4102330076237522,0.32867837668722655,1.020748881540551,0.8239112496561795,0,0.3207951767289609,0.9246822347029328,0.9495560960778433,1.1315724308708235,211165184,75534336,5980160,430501888,102899712,330747904,39321600,4460544,264781824,92229632,4485120,2842624,294703104,7663616,41058304,1816444.2668797441,0,842979.3478649915,100688.29891838742,31869.286131102905,0,0,1367072.7987223885,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.667,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.030555555555555558,0.03763888888888889,0.0026216216216216216,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.0793061224489796,0.04797222222222222,0.004610810810810811,0.006833333333333332,0.008986338797814207
1705769746,1.5858491062039939,2.807994406711943,0.1679753571665163,0.20080864810083796,4.329568006414729,1.4564898557810144,0.40659789982343714,0.32867837668722655,1.020748881540551,0.8239112496561795,0,0.3207951767289609,0.9246822347029328,0.9495560960778433,1.1315724308708235,211165184,75534336,5980160,430501888,102899712,330747904,39321600,4460544,264781824,92229632,4485120,2842624,294703104,7663616,41058304,1816444.2668797441,0,865941.8269677539,100688.29891838742,31869.286131102905,0,0,1367072.7987223885,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.4,3.8,24.667,1.4,1.467,1.533,14.667,2.2,2.2,0.01375,0.0030449438202247193,0.030555555555555558,0.03763888888888889,0.0026216216216216216,0.0033749999999999995,0.004762470308788598,0.023835714285714286,0.004680898876404495,0.0793061224489796,0.04797222222222222,0.004610810810810811,0.006833333333333332,0.008986338797814207
1705769747,1.5858491062039939,2.8079944067119436,0.1679753571665163,0.20080864810083796,4.329568006414729,1.4564898557810144,0.40659789982343714,0.32867837668722655,1.020748881540551,0.8239112496561795,0,0.3207951767289609,0.9246822347029328,0.9495560960778433,1.1315724308708235,211165184,75534336,5980160,430501888,102899712,330747904,39321600,4460544,264781824,92229632,4485120,2842624,294703104,7663616,41058304,1816444.2668797444,0,865941.8269677539,100688.29891838742,31869.286131102905,0,0,1367072.7987223885,10,6,5,4,7,15,7,5,3,11,1,3,6,15,8,8.867,3.8,24.667,1.867,1.933,2,16.067,2.2,2.2,0.013858173076923077,0.0030449438202247193,0.030555555555555558,0.0375,0.002588235294117647,0.0033116883116883116,0.0047391304347826095,0.023867788461538465,0.004680898876404495,0.0793061224489796,0.04798192771084338,0.004611764705882353,0.0062916666666666685,0.008946927374301679
