time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705761392,2.2710070035964285,2.7404501924281717,0.13582142357054316,0.10532999999999977,3.726890273039733,1.4807815948565763,0.44315292113641563,0.08594430154334444,0.9834135456772926,0.7636710862425505,0.0001646805882756471,0.3349555637581995,1.2133473645257469,1.0312725370401554,0.8535949079647602,212168704,75358208,5959680,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41238528,1933804.7077776785,0,847224.869709813,0,62723.136156807836,0,34890.258099321385,1178921.203873332,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4,23.667,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030446927374301676,0.03183379120879121,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004680446927374302,0.0807620817843866,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761393,2.2710070035964285,1.956632499999991,0.133003181403788,0.13451672883548957,3.8006010436542335,1.4807815948565763,0.44315292113641563,0.08594430154334444,0.9834135456772926,0.7636710862425505,0.0001646805882756471,0.3349555637581995,1.0607085994546526,1.0312725370401554,1.1724139736162522,212168704,75358208,5959680,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1576960,0,847224.869709813,0,62723.136156807836,0,34890.258099321385,1465205.555943324,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,23.667,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03183379120879121,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.0807620817843866,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761394,2.2710070035964285,2.782333689402029,0.17421235447103364,0.20698898994734294,4.4226462368699995,1.4807815948565763,0.44315292113641563,0.08594430154334444,0.9834135456772926,0.7636710862425505,0.0001646805882756471,0.3349555637581995,1.0607085994546526,1.0312725370401554,1.1724139736162522,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,847224.869709813,0,62723.136156807836,0,34890.258099321385,1465205.555943324,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,23.667,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03183379120879121,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.0807620817843866,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761395,2.2710070035964285,2.782333689402029,0.17421235447103364,0.20698898994734294,4.4226462368699995,1.4807815948565763,0.44315292113641563,0.08594430154334444,0.9834135456772926,0.6576968738663863,0.0001646805882756471,0.3349555637581995,1.0607085994546526,1.0312725370401554,1.1724139736162522,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,847224.869709813,0,62723.136156807836,0,34890.258099321385,1465205.555943324,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761396,2.2710070035964285,2.782333689402029,0.17421235447103364,0.20698898994734294,4.4226462368699995,1.4807815948565763,0.44315292113641563,0.07399470135042621,0.9834135456772926,0.6449690224290104,0.0001646805882756471,0.3349555637581995,1.0607085994546526,1.0312725370401554,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,847224.869709813,0,62723.136156807836,0,34890.258099321385,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761397,2.2710070035964285,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.4807815948565763,0.3128956170746515,0.07256229632470382,0.9834135456772926,0.6322411709916347,0.0001646805882756471,0.3349555637581995,1.0607085994546526,1.0312725370401554,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,468009.43874738115,0,62723.136156807836,0,34890.258099321385,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761398,2.2710070035964285,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.4807815948565763,0.3204445474969694,0.07112989129898141,0.9834135456772926,0.6195133195542588,0.0001646805882756471,0.3349555637581995,1.0607085994546526,1.013079559363525,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,479300.65056786855,0,62723.136156807836,0,34890.258099321385,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761399,2.4545985592665427,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.4807815948565763,0.32799347791928724,0.069697486273259,0.9834135456772926,0.5952090839565422,0.0001646805882756471,0.3349555637581995,1.233228570098266,1.013079559363525,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,490591.8623883559,0,62723.136156807836,0,34890.258099321385,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.6,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0026103896103896107,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004522077922077922,0.007578947368421053,0.009043859649122809
1705761400,2.4545985592665427,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.4807815948565763,0.27384500000000145,0.0682650812475366,0.9834135456772926,0.5827508210339281,0.0001646805882756471,0.3349555637581995,1.233228570098266,1.013079559363525,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4550656,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,409600,0,62723.136156807836,0,34890.258099321385,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.533,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0024202898550724637,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004484057971014493,0.007578947368421053,0.009043859649122809
1705761401,2.4545985592665427,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.254427674953917,0.27384500000000145,0.3175447863022006,0.9834135456772926,0.5702925581113139,0.0001646805882756471,0.27480731404450315,1.233228570098266,1.013079559363525,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326287360,38158336,4595712,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,409600,198318.5879660196,62723.136156807836,0,28624.985377211156,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.533,1.533,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0024202898550724637,0.0035205479452054796,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004484057971014493,0.007578947368421053,0.009043859649122809
1705761402,2.4545985592665427,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.4198982737361656,0.27384500000000145,0.3175447863022006,0.9834135456772926,0.5578342951886999,0.0001646805882756471,0.26922472131519987,1.233228570098266,1.013079559363525,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326111232,38158336,4595712,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,409600,198318.5879660196,62723.136156807836,0,28043.48107555581,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.533,1.6,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0024202898550724637,0.0035428571428571427,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004484057971014493,0.007657894736842107,0.009043859649122809
1705761403,2.4545985592665427,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.4198982737361656,0.27384500000000145,0.3175447863022006,0.9834135456772926,0.5453760322660858,0.0001646805882756471,0.26364212858589653,1.233228570098266,1.013079559363525,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326111232,38158336,4595712,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,409600,198318.5879660196,62723.136156807836,0,27461.97677390045,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.133,4.133,25.4,1.467,1.533,1.6,14.267,0,0,0.013783185840707965,0.0030439560439560437,0.03152472527472528,0.03707386363636364,0.0024202898550724637,0.0035428571428571427,0.004975550122249389,0.023234513274336285,0.004679120879120879,0.08069852941176472,0.04741477272727273,0.004484057971014493,0.007657894736842107,0.009043859649122809
1705761404,2.4545985592665427,2.782333689402029,0.16527234142890784,0.20698898994734294,4.4226462368699995,1.3833759376440782,0.27384500000000145,0.3175447863022006,0.9834135456772926,0.5329177693434716,0,0.25805953585659314,1.233228570098266,1.013079559363525,1.1604719080289265,212168704,75427840,5963776,430534656,106659840,326111232,38158336,4595712,256708608,93204480,4661248,2842624,295899136,7954432,41164800,1889788.4042819159,0,409600,198318.5879660196,62723.136156807836,0,26880.472472245096,1148748.377526423,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.667,3.867,25.133,1.6,1.533,1.6,16.133,0,0,0.013632286995515696,0.003034285714285714,0.030763688760806922,0.03706395348837209,0.0024202898550724637,0.0035428571428571427,0.005130597014925373,0.02315695067264575,0.0046617142857142855,0.08059925093632961,0.04741279069767442,0.004484057971014493,0.007657894736842107,0.00907587064676617
1705761405,2.4545985592665427,2.782333689402029,0.16527234142890784,0.20374535790344464,4.4226462368699995,1.3833759376440782,0.3761774207580884,0.3175447863022006,0.9834135456772926,0.5204595064208575,0,0.25247694312728985,1.233228570098266,1.013079559363525,1.132120574579224,212168704,75427840,5963776,430534656,106659840,326111232,38174720,4595712,256708608,93204480,4661248,2842624,295899136,7954432,41172992,1889788.4042819159,0,510608.7584650114,198318.5879660196,62723.136156807836,0,26298.968170589735,1092048.7521764364,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.667,3.867,25.133,1.6,1.533,1.6,16.133,0,0,0.013632286995515696,0.003034285714285714,0.030763688760806922,0.03706395348837209,0.0024202898550724637,0.0035428571428571427,0.005130597014925373,0.02315695067264575,0.0046617142857142855,0.08059925093632961,0.04741279069767442,0.004484057971014493,0.007657894736842107,0.00907587064676617
1705761406,2.454598559266543,2.7823336894020287,0.1603259569928069,0.20374535790344464,3.7432540641161536,1.3833759376440782,0.3836278063863803,0.3175447863022006,1.2521026234567922,0.5080012434982434,0,0.24689435039798652,1.233228570098266,1.013079559363525,1.132120574579224,212168704,75427840,5955584,430534656,106659840,326111232,38174720,4595712,256708608,93204480,4661248,2842624,295899136,7954432,41172992,1889788.4042819154,0,520721.62528216693,198318.5879660196,52674.897119341564,0,25717.46386893438,1092048.7521764364,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,7.667,3.867,25.133,1.6,1.533,1.6,16.133,0,0,0.013632286995515696,0.003034285714285714,0.030763688760806922,0.03706395348837209,0.0024202898550724637,0.0035428571428571427,0.005130597014925373,0.02315695067264575,0.0046617142857142855,0.08059925093632961,0.04741279069767442,0.004484057971014493,0.007657894736842107,0.00907587064676617
1705761407,2.454598559266543,2.7823336894020287,0.1603259569928069,0.20374535790344464,4.495834124613718,1.3833759376440782,0.44702313769751645,0.3175447863022006,0.9487474885649501,0.7699931811061329,0,0.31401415117843556,1.233228570098266,1.0130795593635251,1.132120574579224,212168704,75427840,5955584,430534656,107044864,326111232,38174720,4595712,256708608,93519872,4661248,2842624,295899136,7954432,41172992,1889788.4042819154,0,606772.0090293454,198318.5879660196,35019.02278459368,0,0,1092048.7521764364,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,8.133,3.867,25.133,1.6,1.533,1.6,16.133,0,0,0.013698630136986302,0.003034285714285714,0.030763688760806922,0.03689024390243902,0.002393939393939394,0.0035671641791044776,0.005101265822784809,0.023068493150684932,0.0046617142857142855,0.08059925093632961,0.047378048780487805,0.004478787878787879,0.007736842105263157,0.009070886075949365
1705761408,2.454598559266543,2.7584829818333683,0.1603259569928069,0.19440774277002726,4.495834124613718,1.3833759376440782,0.44702313769751645,0.3175447863022006,0.9487474885649501,0.7699931811061329,0,0.31401415117843556,1.233228570098266,1.013079559363525,1.132120574579224,212168704,75309056,5955584,430534656,107044864,326111232,38174720,4595712,256708608,93519872,4661248,2842624,295899136,7954432,41172992,1817498.4339110458,0,606772.0090293454,198318.5879660196,35019.02278459368,0,0,1092048.7521764364,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,8.133,3.733,25.133,1.6,1.533,1.6,16.133,0,0,0.013698630136986302,0.003035928143712575,0.030763688760806922,0.03689024390243902,0.002393939393939394,0.0035671641791044776,0.005101265822784809,0.023068493150684932,0.004664670658682635,0.08059925093632961,0.047378048780487805,0.004478787878787879,0.007736842105263157,0.009070886075949365
1705761409,2.454598559266543,2.7584829818333683,0.1603259569928069,0.19440774277002726,4.443774516006595,1.3833759376440782,0.44702313769751645,0.3175447863022006,0.9487474885649501,0.7699931811061329,0.00010343670129441924,0.31401415117843556,1.0442157379212054,1.013079559363525,1.132120574579224,212168704,75309056,5955584,430534656,107044864,326111232,38174720,4595712,256708608,93519872,4661248,2842624,295899136,7954432,41172992,1817498.4339110458,0,606772.0090293454,198318.5879660196,35019.02278459368,0,0,1092048.7521764364,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,8.133,3.733,25.133,1.6,1.533,1.6,16.133,0,0,0.013698630136986302,0.003035928143712575,0.030763688760806922,0.03689024390243902,0.002393939393939394,0.0035671641791044776,0.005101265822784809,0.023068493150684932,0.004664670658682635,0.08059925093632961,0.047378048780487805,0.004478787878787879,0.007736842105263157,0.009070886075949365
1705761410,2.2810903646292195,2.1433442469663206,0.1603259569928069,0.19440774277002726,4.443774516006595,1.3833759376440782,0.44702313769751645,0.3175447863022006,0.9487474885649501,0.7699931811061329,0.0001056810926063347,0.31401415117843556,0.9853489370084243,1.013079559363525,1.0888696684911725,212209664,75309056,5955584,430534656,107044864,326111232,38174720,4595712,256708608,93519872,4661248,2842624,295899136,7954432,41172992,1025660.643009657,0,606772.0090293454,198318.5879660196,35019.02278459368,0,0,1110399.669523908,11,7,6,4,7,14,5,5,3,11,1,3,6,17,8,8.133,3.733,23.467,1.6,1.533,1.6,16.133,0,0,0.013698630136986302,0.003035928143712575,0.030044510385756677,0.03689024390243902,0.002393939393939394,0.0035671641791044776,0.005101265822784809,0.023068493150684932,0.004664670658682635,0.08015564202334632,0.047378048780487805,0.004478787878787879,0.007736842105263157,0.009070886075949365
