time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705637825,1.608269234734916,38.1654753379293,0.1753937261297144,0.19810407422347268,4.385366998100772,1.0769041487841062,0.3909717203834752,0.08730054737198215,0.18950583466646903,0.7035580502129627,0,0.2630134187044344,0.24778185323022014,0.788145,1.2668732958418387,216973312,216199168,6021120,432435200,98242560,331210752,111828992,4792320,268288000,98459648,4575232,2891776,306651136,8699904,198856704,3859135.260943515,0,0,700525.1240545358,0,0,0,2992774.369461486,45,33,6,4,15,18,5,5,3,11,1,3,5,18,9,7.933,4.333,24.667,2.467,2.2,2.4,20.267,0,0,0,0,0,0,0.4160156249999999,0.0030828402366863904,0.04548429319371728,0.14642857142857138,0.002627118644067797,0.0030476190476190477,0.005254854368932038,1.963698630136986,0.0047491124260355035,0.8409722222222219,0.6964285714285714,0.004742372881355932,0.004685714285714286,0.00912864077669903
1705637826,1.608269234734916,38.1654753379293,0.17890558788635,0.19810407422347268,4.385366998100772,1.0769041487841062,0.3909717203834752,0.08730054737198215,0.194115897056487,0.6893951608955576,0,0.2630134187044344,0.24778185323022014,0.788145,1.2668732958418387,216973312,216199168,6021120,432435200,98242560,331210752,111828992,4792320,268288000,98459648,4575232,2891776,306651136,8699904,198856704,3859135.260943515,0,0,700525.1240545358,0,0,0,2992774.369461486,45,33,6,4,15,18,5,5,3,11,1,3,5,18,9,7.933,4.333,24.667,2.467,2.2,2.4,20.267,0,0,0,0,0,0,0.4160156249999999,0.0030828402366863904,0.04548429319371728,0.14642857142857138,0.002627118644067797,0.0030476190476190477,0.005254854368932038,1.963698630136986,0.0047491124260355035,0.8409722222222219,0.6964285714285714,0.004742372881355932,0.004685714285714286,0.00912864077669903
1705637827,1.608269234734916,38.1654753379293,0.17890558788635,0.19810407422347268,4.385366998100772,1.0677818139207522,0.332677836874299,0.08730054737198215,0.198725959446505,0.8655264957264678,0,0.2208194910087755,0.24778185323022014,0.788145,1.2668732958418387,216973312,216199168,6021120,432435200,98242560,331399168,111828992,4792320,268288000,98447360,4575232,2891776,306651136,8699904,198856704,3859135.260943515,0,0,596076.8280580045,0,0,0,2992774.369461486,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.933,4.333,24.667,2.467,2.2,2.4,20.267,0,0,0,0,0,0,0.4160156249999999,0.0030828402366863904,0.04548429319371728,0.14642857142857138,0.0024375,0.0030476190476190477,0.005254854368932038,1.963698630136986,0.0047491124260355035,0.8409722222222219,0.6964285714285714,0.0046875,0.004685714285714286,0.00912864077669903
1705637828,1.608269234734916,38.1654753379293,0.17890558788635,0.20693430023766365,4.407475759651083,1.0677818139207522,0.32616164153457444,0.08730054737198215,0.20333602183652297,0.8655264957264678,0,0.21643593403036826,0.24778185323022014,0.788145,1.2668732958418387,216973312,216199168,6021120,432431104,99094528,331399168,111828992,4792320,268288000,98447360,4575232,2891776,306651136,8699904,198856704,3859135.260943515,0,0,584401.4093237623,0,0,0,2992774.369461486,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,8.067,4.333,24.667,2.6,2.333,2.533,20.667,0,0,0,0,0,0,0.3903846153846155,0.0030828402366863904,0.04548429319371728,0.10374999999999998,0.00245945945945946,0.003043478260869565,0.005213776722090261,1.9472602739726035,0.0047491124260355035,0.8409722222222219,0.5772727272727275,0.004578378378378378,0.004678260869565217,0.009118764845605701
1705637829,1.608269234734916,38.1654753379293,0.17890558788635,0.20693430023766365,4.407475759651083,1.0677818139207522,0.31964544619484986,0.08730054737198215,0.1729050000000143,0.8773595493941275,0,0.21205237705196103,0.24778185323022014,0.9345572091739344,1.2668732958418387,216973312,216199168,6021120,432431104,99094528,331399168,111828992,4792320,268288000,98447360,4575232,2891776,306651136,8699904,198856704,3859135.260943515,0,0,572725.99058952,0,0,0,2992774.369461486,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,8.067,4.333,24.667,2.6,2.333,2.533,20.667,0,0,0,0,0,0,0.3903846153846155,0.0030828402366863904,0.04548429319371728,0.10374999999999998,0.00245945945945946,0.003043478260869565,0.005213776722090261,1.9472602739726035,0.0047491124260355035,0.8409722222222219,0.5772727272727275,0.004578378378378378,0.004678260869565217,0.009118764845605701
1705637830,1.608269234734916,38.165475337929294,0.17890558788635,0.20693430023766365,4.407475759651083,1.0677818139207522,0.31514944210052825,0.08730054737198215,0.1729050000000143,0.8773595493941275,0,0.267850652568982,0.24778185323022014,0.9148907047011268,1.2668732958418387,216973312,216199168,6021120,432431104,99094528,331399168,111828992,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198856704,3859135.2609435148,0,0,636648.5601436266,0,0,25375.846687592933,2992774.369461486,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,8.067,4.333,24.667,2.6,2.333,2.533,20.667,0,0,0,0,0,0,0.3903846153846155,0.0030828402366863904,0.04548429319371728,0.10374999999999998,0.00245945945945946,0.003043478260869565,0.005213776722090261,1.9472602739726035,0.0047491124260355035,0.8409722222222219,0.5772727272727275,0.004578378378378378,0.004678260869565217,0.009118764845605701
1705637831,1.608269234734916,38.81485460784173,0.17890558788635,0.15141459022193168,4.407475759651083,1.0677818139207522,0.30859713809095335,0.08730054737198215,0.1729050000000143,0.8773595493941275,0,0.26785065256898194,0.2538183159707204,0.8952242002283192,1.380666002378689,216973312,216199168,6021120,432431104,99094528,331399168,111828992,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198856704,2853415.5893667904,0,0,623411.9353680431,0,0,25375.84668759293,4028722.9597248565,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,8.067,4.333,24.667,2.6,2.333,2.533,20.667,0,0,0,0,0,0,0.3903846153846155,0.0030828402366863904,0.04548429319371728,0.10374999999999998,0.00245945945945946,0.003043478260869565,0.005213776722090261,1.9472602739726035,0.0047491124260355035,0.8409722222222219,0.5772727272727275,0.004578378378378378,0.004678260869565217,0.009118764845605701
1705637832,1.608269234734916,32.74566690422308,0.14568132933595576,0.15500138125870655,4.407475759651083,1.0677818139207522,0.4124657448277249,0.08730054737198215,0.1729050000000143,0.8773595493941275,0,0.26785065256898194,0.2538183159707204,0.8755576957555118,1.380666002378689,216973312,216199168,6021120,432431104,99094528,331399168,111869952,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198856704,2407248.3942744257,0,0,1036788.4860782797,0,0,25375.84668759293,4028722.9597248565,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,8.067,4.333,24.667,2.6,2.333,2.533,20.667,0,0,0,0,0,0,0.3903846153846155,0.0030828402366863904,0.04548429319371728,0.10374999999999998,0.00245945945945946,0.003043478260869565,0.005213776722090261,1.9472602739726035,0.0047491124260355035,0.8409722222222219,0.5772727272727275,0.004578378378378378,0.004678260869565217,0.009118764845605701
1705637833,1.608269234734916,32.09875266075905,0.14269956953784993,0.15858817229548142,3.636466664605827,1.0677818139207522,0.4124657448277249,0.08730054737198215,0.1729050000000143,0.8773595493941275,0,0.26785065256898194,0.2538183159707204,0.8558911912827042,1.380666002378689,216973312,216199168,6021120,432431104,99094528,331399168,111869952,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198856704,2359691.4677849794,0,0,1036788.4860782797,0,0,25375.84668759293,4028722.9597248565,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.6,4.333,24.667,2.6,2.333,2.333,20.667,0,0,0,0,0,0,0.31451612903225806,0.0030828402366863904,0.04548429319371728,0.10374999999999998,0.00245945945945946,0.003043010752688172,0.005213776722090261,1.8500000000000008,0.0047491124260355035,0.8409722222222219,0.5772727272727275,0.004578378378378378,0.00467741935483871,0.009118764845605701
1705637834,1.608269234734916,31.451838417295026,0.17510596361480596,0.16217496333225626,3.7112282674691097,1.0677818139207522,0.4124657448277249,0.088684210526313,0.24266384934602891,0.8773595493941275,0,0.26785065256898194,0.26126448893572163,0.8362246868098966,1.2934703466961135,216973312,216199168,6017024,432431104,99094528,331399168,111869952,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198877184,2312134.541295533,0,0,1036788.4860782797,15959.779489249973,0,25375.84668759293,3025661.43165559,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.267,4.067,24.067,2.267,2.333,2.333,19.267,0,0,0,0,0,0,0.24577464788732398,0.0030693641618497114,0.04437799043062201,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005191387559808611,1.7187500000000013,0.00472485549132948,0.7242424242424239,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009114832535885168
1705637835,1.608269234734916,33.00892379748398,0.17510596361480596,0.16576175436903112,3.785989870332393,1.0677818139207522,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.8773595493941275,0.00010410160316468779,0.26785065256898194,0.26126448893572163,0.8165581823370889,1.2934703466961135,216973312,216260608,6017024,432431104,99094528,331399168,111869952,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,25375.84668759293,3025661.43165559,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.267,4.067,24.067,2.267,2.333,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030693641618497114,0.04437799043062201,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.00472485549132948,0.7242424242424239,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009105582524271846
1705637836,1.608269234734916,33.00892379748398,0.17510596361480596,0.16934854540580596,3.860751473195677,1.0658553546591933,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.8773595493941275,0.00010410160316468779,0.26785065256898194,0.26126448893572163,0.7968916778642815,1.2934703466961135,216973312,216260608,6017024,432431104,99094528,331399168,111869952,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,25375.84668759293,3025661.43165559,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.267,4.067,24.067,2.267,2.333,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030693641618497114,0.04437799043062201,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.00472485549132948,0.7242424242424239,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009105582524271846
1705637837,1.5947410540755684,33.00892379748398,0.1812433091841583,0.17293533644258083,4.485696171797007,1.0658553546591933,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.8773595493941275,0.00010410160316468779,0.26785065256898194,0.26126448893572163,0.7772251733914739,1.2934703466961135,216973312,216260608,6017024,432431104,99094528,331399168,111869952,4792320,268288000,98447360,4575232,2887680,306651136,8699904,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,25375.84668759293,3025661.43165559,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.267,3.667,24.067,2.267,2.333,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030681818181818184,0.04437799043062201,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.004722727272727273,0.7242424242424239,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009105582524271846
1705637838,1.5947410540755684,33.00892379748398,0.1812433091841583,0.1765221274793556,4.485696171797007,1.0658553546591933,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.8895379132978357,0.00010410160316468779,0.26785065256898194,0.26126448893572163,0.7575586689186661,1.2934703466961135,216973312,216260608,6017024,432431104,99094528,331399168,111869952,4792320,268288000,98463744,4575232,2887680,306651136,8699904,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,25375.84668759293,3025661.43165559,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.267,3.667,22.867,2.267,2.333,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030681818181818184,0.04323144104803493,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.004722727272727273,0.5949999999999986,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009105582524271846
1705637839,1.5947410540755684,33.00892379748398,0.1812433091841583,0.17829628799162864,4.485696171797007,1.0658553546591933,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.9008373639017759,0.00010410160316468779,0.26785065256898194,0.26126448893572163,0.7378921644458586,1.2934703466961135,216973312,216260608,6017024,432435200,99094528,331399168,111869952,4792320,268288000,98463744,4575232,2887680,306651136,8699904,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,25375.84668759293,3025661.43165559,45,33,6,4,15,17,5,5,3,11,1,3,5,18,9,7.267,3.667,22.867,2.267,2.333,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030681818181818184,0.04323144104803493,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.004722727272727273,0.5949999999999986,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009105582524271846
1705637840,1.5947410540755684,33.00892379748398,0.1812433091841583,0.18189880329859567,4.485696171797007,1.006757275753233,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.9008373639017759,0.00010410160316468779,0.26785065256898194,0.26126448893572163,1.111547091143562,1.2934703466961135,216973312,216260608,6017024,432435200,99094528,331231232,111869952,4792320,268288000,98463744,4575232,2887680,306651136,8724480,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,25375.84668759293,3025661.43165559,45,33,6,4,15,18,5,5,3,11,1,3,5,18,9,7.267,3.667,22.867,2.267,2.333,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030681818181818184,0.04323144104803493,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.004722727272727273,0.5949999999999986,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009105582524271846
1705637841,1.5947410540755684,33.00892379748398,0.1812433091841583,0.18550131860556265,4.485696171797007,1.006757275753233,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.9008373639017759,0.00010410160316468779,0.22827140277975233,0.26126448893572163,1.111547091143562,1.2934703466961135,216973312,216260608,6017024,432435200,99094528,331231232,111869952,4792320,268288000,98463744,4575232,2891776,306651136,8724480,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,24254.626083956657,3025661.43165559,45,33,6,4,15,18,5,5,3,11,1,3,5,18,9,7.267,3.667,22.867,2.267,2.333,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030681818181818184,0.04323144104803493,0.09705882352941174,0.00245945945945946,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.004722727272727273,0.5949999999999986,0.5199999999999997,0.004578378378378379,0.00467741935483871,0.009105582524271846
1705637842,1.5947410540755684,33.00892379748398,0.1812433091841583,0.2161509184180201,3.871292859199399,1.006757275753233,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.9008373639017759,0.0001468350375096764,0.23280512500458836,0.26126448893572163,1.111547091143562,1.2934703466961135,216973312,216260608,6017024,432435200,99094528,331231232,111869952,4792320,268288000,98463744,4575232,2891776,306651136,8724480,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,24736.349751454425,3025661.43165559,45,33,6,4,15,18,5,5,3,11,1,3,5,18,9,7.267,3.667,22.867,2.267,2.133,2.333,17.533,0,0,0,0,0,0,0.24577464788732398,0.0030681818181818184,0.04323144104803493,0.09705882352941174,0.0025068493150684932,0.003043010752688172,0.005139563106796117,1.7187500000000013,0.004722727272727273,0.5949999999999986,0.5199999999999997,0.004589041095890412,0.00467741935483871,0.009105582524271846
1705637843,1.6378006872851587,33.00892379748398,0.1812433091841583,0.2161509184180201,3.7965312563361167,1.006757275753233,0.4124657448277249,0.08597871966233044,0.2846561692986494,0.9008373639017759,0.0001468350375096764,0.2720233334901616,0.26126448893572163,1.111547091143562,1.2934703466961135,217030656,216260608,6017024,432435200,99094528,331231232,111869952,4792320,268288000,98463744,4575232,2891776,306651136,8724480,198877184,3599162.7463577394,0,0,1036788.4860782797,18721.575976415203,0,28903.42004986593,3025661.43165559,45,33,6,4,15,18,5,5,3,11,1,3,5,18,9,6.6,3.667,22.867,1.6,1.467,1.667,15.733,0,0,0,0,0,0,0.24062500000000003,0.0030681818181818184,0.04323144104803493,0.0921875,0.002485714285714286,0.003021978021978022,0.005093283582089553,1.7281250000000017,0.004722727272727273,0.5949999999999986,0.4640625,0.004588571428571428,0.004639560439560439,0.009098258706467664
