time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,catalogue_error,front-end_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705710914,7.858542875564158,1.2105108769624295,0.699117185630335,0.18671221416620218,4.479315216879386,8.006153943590611,0.455395101380342,0.08408519051042417,1.163376860397238,1.0931604299540607,0.0001247895800467198,0.3022426462326689,2.8269829743219534,1.0318996040309236,1.1377548457319877,399425536,166440960,5128192,863023104,212246528,640282624,85417984,7536640,528941056,89911296,9424896,5758976,591536128,14118912,98246656,1124614.55424401,,0,753181.160663937,0,63940.05619731502,,1123154.854104743,24,14,6,8,12,29,15,11,5,11,2,6,9,28,14,8.467,2.4,22.467,1.267,1.533,1.4,15.733,,0,0.014736235687728676,0.00316969696969697,0.030171130952380963,0.04142843159132633,0.002753086419753086,0.007959292116295246,0.004809290953545232,0.024012346398879676,0.004905454545454546,0.08280241935483872,0.1395695195348362,0.004550617283950618,0.01786958516639228,0.0090013698630137
1705710915,7.858542875564158,1.0297849655621525,0.699117185630335,0.18671221416620218,4.479315216879386,8.006153943590611,0.455395101380342,0.08408519051042417,1.1369241526493727,1.0931604299540607,0.00012741887405070661,0.3022426462326689,2.884554898407241,1.0318996040309236,1.1377548457319877,399425536,166440960,5128192,863023104,212246528,640282624,85417984,7536640,528941056,89911296,9424896,5758976,591536128,14118912,98246656,956712.7252246966,,0,753181.160663937,0,63940.05619731502,,1123154.854104743,24,14,6,8,12,29,15,11,5,11,2,6,9,28,14,8.467,2.4,22.467,1.267,1.533,1.4,15.733,,0,0.014735900873252487,0.00316969696969697,0.030171130952380963,0.04121621621621621,0.002753086419753086,0.007947380581986659,0.004809290953545232,0.024010511307205634,0.004905454545454546,0.08280241935483872,0.13031179576872626,0.004550617283950618,0.017728422007637322,0.0090013698630137
1705710916,7.858542875564158,1.0096097842794454,0.699117185630335,0.18671221416620218,4.479315216879386,8.006153943590611,0.455395101380342,0.029536666666666694,1.3592287470379256,0.6140849999999975,0.00010750000000000344,0.3022426462326689,2.942126822492529,0.8337560080951179,1.1377548457319877,399425536,166440960,5128192,863023104,212246528,640282624,85417984,7536640,529367040,89911296,9424896,5758976,591536128,14118912,98246656,937969.1493206299,,0,753181.160663937,30331.75355450237,0,,1123154.854104743,24,14,6,8,12,29,15,11,5,11,2,6,9,28,14,8.667,2.4,22.467,1.4,1.667,1.533,16.267,,0,0.014706965251122838,0.00316969696969697,0.030171130952380963,0.04096153846153846,0.0027058823529411765,0.007831352359892197,0.004864229765013056,0.02398217574602181,0.004905454545454546,0.08280241935483872,0.1116666666666665,0.004541176470588235,0.016163677046429223,0.008985915492957748
1705710917,8.265155169075323,0.9828289326520341,0.699117185630335,0.18671221416620218,4.479315216879386,8.006153943590611,0.455395101380342,0.029536666666666694,1.3592287470379256,0.6140849999999975,0.00010750000000000344,0.3022426462326689,2.936024198539489,0.8889936613882232,1.1377548457319877,400629760,166440960,5128192,863023104,212246528,640282624,85417984,7536640,529367040,89911296,9424896,5758976,591536128,14110720,35098624,930062.4823710301,,0,753181.160663937,30331.75355450237,0,,1123154.854104743,22,14,6,8,12,29,15,11,5,11,2,6,9,28,6,10,3.533,24.867,1.6,1.667,1.6,17.4,,0,0.014382863281321122,0.003155688622754491,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.007706724306086406,0.004667506297229219,0.02336816998343135,0.004880239520958085,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710918,8.265155169075323,1.4129913033095192,0.699117185630335,0.18671221416620218,4.479315216879386,8.006153943590611,0.455395101380342,0.029536666666666694,1.3592287470379256,0.7309528242184637,0.00010750000000000344,0.3022426462326689,2.6605408156491377,0.8889936613882232,1.1377548457319877,400629760,166617088,5128192,863023104,212246528,640282624,36978688,7536640,529367040,89911296,9424896,5758976,591048704,14110720,35098624,1622129.7936277343,,0,753181.160663937,30331.75355450237,0,,1123154.854104743,22,14,6,8,12,29,10,11,5,11,2,6,9,28,6,10,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.01436672967863894,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.007703697838308655,0.004667506297229219,0.023365690285012675,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710919,8.265155169075323,1.4129913033095192,0.699117185630335,0.18671221416620218,4.479315216879386,8.006153943590611,0.455395101380342,0.029536666666666694,1.3592287470379256,0.716105866939868,0.0001273215901725591,0.3022426462326689,2.6605408156491377,0.8889936613882232,1.1377548457319877,400629760,166617088,5128192,863023104,212246528,640282624,36978688,7536640,529367040,89911296,9424896,5758976,591048704,14110720,35098624,1622129.7936277343,,0,753181.160663937,30331.75355450237,0,,1123154.854104743,22,14,6,8,12,29,10,11,5,11,2,6,9,28,6,10,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.014350546968691598,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.007700663371831805,0.004667506297229219,0.023363203038917875,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710920,8.265155169075323,1.4129913033095192,0.699117185630335,0.18671221416620218,4.479315216879386,8.006153943590611,0.455395101380342,0.029536666666666694,1.3592287470379256,0.7012589096612722,0.0001246922961685723,0.3022426462326689,2.6605408156491377,0.8889936613882232,1.1377548457319877,400629760,166617088,5128192,863023104,212246528,640282624,36978688,7536640,529367040,89911296,9424896,5758976,591048704,14110720,35098624,1622129.7936277343,,0,753181.160663937,30331.75355450237,0,,1123154.854104743,22,14,6,8,12,29,10,11,5,11,2,6,9,28,6,10,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.014334314926929197,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.007697620874904068,0.004667506297229219,0.023360708210634136,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710921,8.446170324385765,1.4129913033095192,0.699117185630335,0.15118087981037387,4.660281622203259,8.006153943590611,0.455395101380342,0.029536666666666694,1.3592287470379256,0.6864119523826766,0.00009145239158638289,0.3072257695265689,2.6605408156491377,0.8889936613882232,1.1377548457319877,400629760,166617088,5128192,863023104,215764992,640282624,36978688,7536640,529367040,89911296,9424896,5767168,591048704,14110720,35098624,1622129.7936277343,,0,753181.160663937,30331.75355450237,0,,1123154.854104743,22,14,6,8,13,29,10,11,5,11,2,6,9,28,6,10,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.01431803332743071,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.007694570315605375,0.004667506297229219,0.023358205765437904,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710922,8.446170324385765,1.4129913033095192,0.699117185630335,0.1950151136582045,4.660281622203259,4.179054502470588,0.455395101380342,0.029536666666666694,1.1692801140413573,0.671564995104081,0.00009145239158638289,0.3072257695265689,2.6605408156491377,0.8889936613882232,1.1377548457319877,400629760,166617088,5128192,863023104,215764992,640282624,36978688,2924544,529367040,89911296,9424896,5767168,591048704,14110720,35098624,1622129.7936277343,,0,753181.160663937,55608.729593048905,0,,1123154.854104743,22,14,6,8,13,29,10,5,5,11,2,6,9,28,6,10,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.014301701942893487,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.00769151166184626,0.004667506297229219,0.023355695668393274,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710923,8.446170324385765,1.4129913033095192,0.699117185630335,0.1950151136582045,4.660281622203259,4.284886841881049,0.455395101380342,0.029536666666666694,1.1692801140413573,0.6567180378254852,0.00009145239158638289,0.3072257695265689,2.6605408156491377,0.8889936613882232,1.1377548457319877,192765952,166617088,5128192,863023104,215764992,640282624,36978688,2924544,529367040,89911296,4755456,5767168,591048704,14110720,35098624,1622129.7936277343,,0,753181.160663937,55608.729593048905,0,,1123154.854104743,11,14,6,8,13,29,10,5,5,11,1,6,9,28,6,10,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.014285320544622677,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.00768844488136674,0.004667506297229219,0.023353177884350367,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710924,8.446170324385765,1.4129913033095192,0.699117185630335,0.1950151136582045,4.660281622203259,4.39071918129151,0.455395101380342,0.029536666666666694,1.1692801140413573,0.6418710805468895,0.00009145239158638289,0.3072257695265689,2.6605408156491377,0.8889936613882232,1.1377548457319877,192765952,166617088,5128192,863023104,215764992,640282624,36978688,2924544,529367040,89911296,4755456,5767168,591048704,14110720,35098624,1622129.7936277343,,0,753181.160663937,55608.729593048905,0,,1123154.854104743,11,14,6,8,13,29,10,5,5,11,1,6,9,28,6,9.133,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.014259194967122888,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.007685369941735175,0.004667506297229219,0.023444435133169527,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710925,8.446170324385765,1.4129913033095192,0.5443584771990007,0.17909225226159406,4.660281622203259,5.27943391040812,0.3898548913869618,0.029536666666666694,1.1692801140413573,0.9219797092435678,0.00009145239158638289,0.31442722590822625,2.6605408156491377,0.8889936613882232,1.1377548457319877,192765952,166617088,5173248,863023104,215764992,641593344,36978688,2924544,529367040,90234880,4755456,5767168,591048704,14110720,35098624,1622129.7936277343,,0,644783.7464551615,55608.729593048905,0,,1123154.854104743,11,14,6,8,13,27,10,5,5,11,1,6,9,28,6,9.133,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.014206701995199971,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.007682286810347125,0.004667506297229219,0.0234368327027531,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710926,8.446170324385765,1.4129913033095192,0.5443584771990007,0.17909225226159406,4.660281622203259,5.405366343523984,0.3822649730306227,0.029536666666666694,1.3998711047084769,0.9219797092435678,0.00009145239158638289,0.31442722590822625,2.6605408156491377,0.8889936613882232,1.0639623769228355,192765952,166617088,5173248,430575616,215764992,641593344,36978688,2924544,529113088,90234880,4755456,5767168,591048704,14110720,35098624,1622129.7936277343,,0,632230.7271107625,82816.4884878813,0,,1288496.0206360691,11,14,6,4,13,27,10,5,5,11,1,6,9,28,6,9.133,4.933,24.867,1.6,1.667,1.6,17.4,,0,0.014153693411067087,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027058823529411765,0.0076791954544242,0.004667506297229219,0.02342915559746489,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.004541176470588235,0.013000000000000013,0.008912121212121211
1705710927,8.446170324385765,1.4129913033095192,0.5443584771990007,0.17909225226159406,4.836327638246616,5.53129877663985,0.46294796482324746,0.029536666666666694,1.3998711047084769,0.9219797092435678,0.00009145239158638289,0.31442722590822625,2.6605408156491377,0.8889936613882232,1.0639623769228355,192765952,166617088,5173248,430575616,215764992,641593344,37109760,2924544,529113088,90234880,4755456,5767168,591048704,5689344,35098624,1622129.7936277343,,0,761708.7837602975,82816.4884878813,0,,1288496.0206360691,11,14,6,4,13,27,10,5,5,11,1,6,9,11,6,9.133,4.933,24.867,1.6,2.267,1.6,17.4,,0,0.014100161580328507,0.003157575757575758,0.02932551319648094,0.04090909090909091,0.0027611940298507467,0.0076760958410129025,0.004667506297229219,0.023421402711633788,0.0048836363636363634,0.08115702479338846,0.09444444444444446,0.00455223880597015,0.013000000000000013,0.008912121212121211
1705710928,8.446170324385765,1.6174904351612809,0.5443584771990007,0.17909225226159406,4.836327638246616,5.6572312097557145,0.46294796482324746,0.029536666666666694,1.3998711047084769,0.9219797092435678,0.00009145239158638289,0.31442722590822625,2.6605408156491377,0.8889936613882232,1.0639623769228355,192765952,69701632,5173248,430575616,215764992,641593344,37109760,2924544,529113088,90234880,4755456,5767168,591048704,5689344,35098624,1974804.8150797847,,0,761708.7837602975,82816.4884878813,0,,1288496.0206360691,11,7,6,4,13,27,10,5,5,11,1,6,9,11,6,9.133,4.933,24.8,1.6,2.267,1.6,17.4,,0,0.014046098717123036,0.003157575757575758,0.028235294117647056,0.04090909090909091,0.0027611940298507467,0.007672987936983444,0.004667506297229219,0.023413572917652305,0.0048836363636363634,0.08000000000000003,0.09444444444444446,0.00455223880597015,0.013000000000000013,0.008912121212121211
1705710929,8.446170324385765,1.6174904351612809,0.5443584771990007,0.17909225226159406,4.836327638246616,5.78316364287158,0.4519530506503123,0.029536666666666694,1.3998711047084769,0.9219797092435678,0.00009145239158638289,0.31442722590822625,2.6605408156491377,0.8889936613882232,1.1450108669923178,192765952,69701632,5173248,430575616,215764992,641593344,37109760,2924544,529113088,90234880,4755456,5767168,591048704,5689344,35237888,1974804.8150797847,,0,589040.9220683092,82816.4884878813,0,,1172275.1823718017,11,7,6,4,13,27,10,5,5,11,1,6,9,11,6,9.133,4.933,24.8,1.6,2.267,1.6,21,,0,0.014009701780497217,0.003157575757575758,0.028235294117647056,0.04090909090909091,0.0027611940298507467,0.007669871709028579,0.004556097560975608,0.02340830163717546,0.0048836363636363634,0.08000000000000003,0.09444444444444446,0.00455223880597015,0.013000000000000013,0.008869496855345911
1705710930,8.446170324385765,1.6174904351612809,0.5443584771990007,0.17909225226159406,4.836327638246616,5.909096075987444,0.4519530506503123,0.029536666666666694,1.399871104708477,0.9219797092435678,0.00009145239158638289,0.31442722590822625,2.6605408156491377,0.8889936613882232,1.1450108669923178,192765952,69701632,5173248,430575616,215764992,641593344,37109760,2924544,529113088,90234880,4755456,2875392,591048704,5689344,35237888,1974804.8150797847,,0,589040.9220683092,82816.48848788132,0,,1172275.1823718017,11,7,6,4,13,27,10,5,5,11,1,3,9,11,6,9.133,4.933,24.8,1.6,2.267,1.6,21,,0,0.013992847459498588,0.003157575757575758,0.028235294117647056,0.04090909090909091,0.0027611940298507467,0.007666747123662403,0.004556097560975608,0.023405860666548074,0.0048836363636363634,0.08000000000000003,0.09444444444444446,0.00455223880597015,0.013000000000000013,0.008869496855345911
1705710931,8.446170324385765,1.6174904351612809,0.5443584771990007,0.17909225226159406,4.836327638246616,6.035028509103309,0.4519530506503123,0.029536666666666694,1.399871104708477,0.9219797092435678,0.00009145239158638289,0.31442722590822625,2.6605408156491377,0.8889936613882232,1.1450108669923178,192765952,69701632,5173248,430575616,215764992,641593344,37109760,2924544,529113088,90234880,4755456,2875392,591048704,5689344,35237888,1974804.8150797847,,0,589040.9220683092,82816.48848788132,0,,1172275.1823718017,11,7,6,4,13,27,10,5,5,11,1,3,9,11,6,10.067,4.933,24.8,2.533,3.2,2.533,23.8,,0,0.01354490915428788,0.003157575757575758,0.028235294117647056,0.04115384615384615,0.0028024691358024692,0.007741633779683829,0.004520547945205479,0.02331441606174206,0.0048836363636363634,0.08000000000000003,0.09416666666666672,0.004560493827160494,0.014499999999999997,0.008853915662650601
1705710932,7.368684870069904,1.6174904351612809,0.701264168631573,0.17909225226159406,4.836327638246616,6.160960942219174,0.4519530506503123,0.0839287699250795,1.399871104708477,0.9219797092435678,0.00009145239158638289,0.31033020520289833,2.6605408156491377,1.0642488716956802,1.1450108669923178,192765952,69701632,5173248,430575616,215764992,641593344,37109760,3424256,529113088,90234880,4755456,2867200,591048704,5713920,35237888,1974804.8150797847,,0,589040.9220683092,82816.48848788132,0,,1172275.1823718017,11,7,6,4,13,27,10,5,5,11,1,3,9,11,6,7.467,4,21.8,3.467,3.2,3.333,24.4,,0,0.013473972343055075,0.00312987012987013,0.027701612903225804,0.041438356164383565,0.0028024691358024692,0.007630912699722311,0.004680365296803652,0.023246939506069455,0.0048337662337662336,0.08157563025210084,0.09466666666666666,0.004560493827160494,0.014350000000000019,0.008904891304347826
1705710933,7.368684870069904,1.6174904351612809,0.701264168631573,0.17909225226159406,4.836327638246616,6.286893375335039,0.4519530506503123,0.0839287699250795,1.399871104708477,0.9546015953340804,0.00009145239158638289,0.31033020520289833,1.2596179349542198,1.0642488716956802,1.1450108669923178,192765952,69701632,5173248,430575616,215764992,641593344,37109760,3424256,529113088,90234880,4755456,2867200,591048704,5713920,35237888,1974804.8150797847,,0,589040.9220683092,82816.48848788132,0,,1172275.1823718017,11,7,6,4,13,27,10,5,5,11,1,3,9,11,6,7.467,3.133,21.8,3.467,3.2,3.333,24.4,,0,0.013450057680550267,0.0031408450704225356,0.027701612903225804,0.041438356164383565,0.0028024691358024692,0.007624753612501595,0.004680365296803652,0.023243302186143573,0.004853521126760563,0.08157563025210084,0.09466666666666666,0.004560493827160494,0.014350000000000019,0.008904891304347826
