time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705675982,3.307295591773741,3.4755830528608147,0.17985827973400054,0.1917764016861272,5.0995640458299585,1.2662774969744623,0.3709898349073601,0.10631241433326834,1.5218274999999974,0.8673635951433202,0.00023906922382193788,0.24656432247865376,0.3814649363613862,0.9597963386727757,0.992571536858064,219561984,78872576,6180864,430620672,99336192,327491584,40640512,4386816,267517952,97525760,4141056,2859008,302301184,8024064,46706688,167358.24215735233,1865135.6167095623,0,915406.2432412948,40960.00000000001,0,29120.202939311217,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.4,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.003032258064516129,0.02881410256410256,0.024166666666666673,0.0024473684210526317,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004658064516129033,0.0757174887892377,0.0446875,0.004489473684210527,0.004635643564356437,0.007156666666666669
1705675983,3.307295591773741,3.4755830528608147,0.17985827973400054,0.1917764016861272,5.0995640458299585,1.2662774969744626,0.3190481664383721,0.10631241433326834,1.5218274999999974,0.8673635951433202,0.00023906922382193788,0.25134571235558506,0.3814649363613862,0.9597963386727757,0.992571536858064,219561984,78872576,6180864,430620672,99336192,327491584,40640512,4386816,267517952,97525760,4141056,2859008,302301184,8024064,46706688,167358.24215735233,1865135.6167095623,0,787241.740802153,40960.00000000001,0,29684.903631400448,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.4,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.003032258064516129,0.02881410256410256,0.024166666666666673,0.0024473684210526317,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004658064516129033,0.0757174887892377,0.0446875,0.004489473684210527,0.004635643564356437,0.007156666666666669
1705675984,3.307295591773741,3.4755830528608147,0.17985827973400054,0.1917764016861272,5.0995640458299585,1.2662774969744626,0.31286500252324945,0.10631241433326834,1.5218274999999974,0.8673635951433202,0.00023906922382193788,0.28688339261587675,0.3280047447799844,0.9597963386727757,0.992571536858064,219561984,78872576,6180864,430620672,99336192,327491584,40640512,4386816,267517952,97525760,4141056,2859008,302301184,8024064,46706688,167358.24215735233,1865135.6167095623,0,771984.970081465,40960.00000000001,0,33882.04152535362,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.4,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.003032258064516129,0.02881410256410256,0.024166666666666673,0.0024473684210526317,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004658064516129033,0.0757174887892377,0.0446875,0.004489473684210527,0.004635643564356437,0.007156666666666669
1705675985,3.307295591773741,3.4755830528608147,0.17985827973400054,0.1917764016861272,5.0995640458299585,1.073666137372172,0.3066818386081268,0.10631241433326834,1.5218274999999974,0.8673635951433202,0.00023906922382193788,0.28688339261587675,0.32164699584062795,0.9597963386727757,0.992571536858064,219561984,78872576,6180864,430620672,99336192,327491584,40640512,4386816,267517952,97525760,4141056,2859008,302301184,8024064,46706688,167358.24215735233,1865135.6167095623,0,756728.1993607768,40960.00000000001,0,33882.04152535362,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.067,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.0024473684210526317,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004639130434782609,0.0757174887892377,0.0446875,0.004489473684210527,0.004635643564356437,0.007156666666666669
1705675986,3.307295591773741,3.4755830528608147,0.17985827973400054,0.1387129179890524,5.0995640458299585,1.0525615124225978,0.30049867469300406,0.10631241433326834,1.8098254264367528,0.8673635951433202,0.00023906922382193788,0.28688339261587675,0.31528924690127147,0.9597963386727757,0.992571536858064,219561984,78872576,6180864,430620672,99336192,327491584,40640512,4386816,267517952,97525760,4141056,2859008,302301184,8024064,46706688,167358.24215735233,1865135.6167095623,0,741471.4286400884,48711.46661947529,0,33882.04152535362,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.067,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.0024473684210526317,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004639130434782609,0.0757174887892377,0.0446875,0.004489473684210527,0.004635643564356437,0.007156666666666669
1705675987,2.784817792444882,3.4755830528608147,0.17985827973400054,0.14193655075663442,5.0995640458299585,1.1650102928754644,0.3655915530717048,0.10631241433326834,1.7649397180499606,0.8673635951433202,0.00023906922382193788,0.24762100964145556,0.30893149796191505,0.9597963386727757,0.992571536858064,219586560,78872576,6180864,430620672,99336192,327491584,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8024064,46706688,129420.02527734867,1865135.6167095623,0,684201.1919737683,47503.36739960773,0,29245.001792262934,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.067,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.0024473684210526317,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004639130434782609,0.0757174887892377,0.0446875,0.004489473684210527,0.004635643564356437,0.007156666666666669
1705675988,2.784817792444882,3.4755830528608147,0.17985827973400054,0.14516018352421636,5.0995640458299585,1.1410672153874006,0.3655915530717048,0.10631241433326834,1.4134550426250578,0.7517054784175982,0.00023906922382193788,0.24283961976452428,0.3025737490225586,0.9597963386727757,0.992571536858064,219586560,78872576,6180864,430620672,99336192,327491584,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8024064,46706688,129420.02527734867,1865135.6167095623,0,684201.1919737683,57648.38346469357,0,28680.30110017371,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.067,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.002358974358974359,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004639130434782609,0.0757174887892377,0.0446875,0.004471794871794872,0.004635643564356437,0.007156666666666669
1705675989,2.784817792444882,3.4755830528608147,0.17985827973400054,0.14838381629179834,5.0995640458299585,1.1171241378993368,0.3655915530717048,0.10631241433326834,1.4134550426250578,0.8824981844589581,0.00023906922382193788,0.238058229887593,0.23402500000003104,0.9067471268383037,0.992571536858064,219586560,78872576,6180864,430620672,99336192,327491584,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46706688,129420.02527734867,1865135.6167095623,0,684201.1919737683,57648.38346469357,0,28115.60040808448,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,8.333,4.067,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013406249999999998,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.002358974358974359,0.0030198019801980203,0.0034144385026737964,0.023231249999999995,0.004639130434782609,0.0757174887892377,0.0446875,0.004471794871794872,0.004635643564356437,0.007156666666666669
1705675990,1.9189206745440772,1.99487605813903,0.17985827973400054,0.15160744905938034,5.0995640458299585,1.093181060411273,0.3655915530717048,0.09169150423982357,1.4134550426250578,0.8824981844589581,0.00023906922382193788,0.23327684001066168,0.23402500000003104,0.9067471268383037,0.992571536858064,219586560,78872576,6180864,430620672,99336192,327491584,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46706688,155366.38461337442,689299.383543286,0,684201.1919737683,57648.38346469357,0,27550.899715995256,1096380.5192344135,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,7.533,4.067,25.067,1.733,1.733,1.733,17.2,,0,0,0,0.013020361990950226,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.002358974358974359,0.0030198019801980203,0.0034144385026737964,0.023255656108597287,0.004639130434782609,0.0757174887892377,0.0446875,0.004471794871794872,0.004635643564356437,0.007156666666666669
1705675991,1.9585810433561963,2.047829168714092,0.17985827973400054,0.15483108182696229,5.0995640458299585,1.069237982923209,0.3655915530717048,0.09799992963692666,1.4134550426250578,0.8824981844589581,0.00023906922382193788,0.22849545013373043,0.2793755858528762,0.9151232605778061,0.9842712275940885,219586560,78872576,6180864,430620672,99336192,327491584,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46764032,158577.50646771368,707596.5335477531,0,684201.1919737683,57648.38346469357,0,26986.19902390603,1104220.5241733913,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,7.533,4.067,25.067,1.733,1.733,1.733,16.733,,0,0,0,0.013020361990950226,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.002358974358974359,0.0030198019801980203,0.003422343324250681,0.023255656108597287,0.004639130434782609,0.0757174887892377,0.0446875,0.004471794871794872,0.004635643564356437,0.007174342105263157
1705675992,1.9982414121683147,2.100782279289154,0.17985827973400054,0.15805471459454426,5.0995640458299585,1.0452949054351452,0.3655915530717048,0.09799992963692666,1.4134550426250578,0.8824981844589581,0.00023906922382193788,0.22371406025679916,0.2730355067458099,0.9151232605778061,0.9842712275940885,219586560,78872576,6180864,430620672,99336192,327491584,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46764032,161788.62832205294,725893.6835522201,0,684201.1919737683,57648.38346469357,0,26421.498331816798,1104220.5241733913,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,7.533,4.067,25.067,1.733,1.733,1.733,16.733,,0,0,0,0.013020361990950226,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.002358974358974359,0.0030198019801980203,0.003422343324250681,0.023255656108597287,0.004639130434782609,0.0757174887892377,0.0446875,0.004471794871794872,0.004635643564356437,0.007174342105263157
1705675993,2.0379017809804334,1.778112500000013,0.17985827973400054,0.16127834736212623,4.905478529672818,1.0213518279470817,0.3655915530717048,0.09799992963692666,1.4134550426250578,0.8824981844589581,0.00023906922382193788,0.21893267037986788,0.2666954276387436,0.9151232605778061,0.9842712275940885,219586560,78872576,6180864,430620672,99336192,327491584,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46764032,164999.7501763922,614400,0,684201.1919737683,57648.38346469357,0,25856.797639727574,1104220.5241733913,11,7,6,4,8,23,14,6,3,11,1,3,5,18,8,7.533,4.067,25.067,1.733,1.733,1.733,16.733,,0,0,0,0.013020361990950226,0.0030217391304347826,0.02881410256410256,0.024166666666666673,0.002358974358974359,0.0030198019801980203,0.003422343324250681,0.023255656108597287,0.004639130434782609,0.0757174887892377,0.0446875,0.004471794871794872,0.004635643564356437,0.007174342105263157
1705675994,2.3796221287271155,1.778112500000013,0.17985827973400054,0.16674100219858798,4.905478529672818,1.2561004505904125,0.3655915530717048,0.09799992963692666,1.4134550426250578,0.725607371094509,0.00023906922382193788,0.2141512805029366,0.3573554465403845,0.9151232605778061,0.9842712275940885,219586560,78872576,6180864,430620672,99336192,327495680,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46764032,192667.31126035485,614400,0,684201.1919737683,57648.38346469357,0,25292.096947638347,1104220.5241733913,11,7,6,4,8,23,14,6,3,11,1,3,6,18,8,8.4,4.067,25.267,1.933,2,2,18.067,,0,0,0,0.012374371859296482,0.003022346368715084,0.02898316062176166,0.022,0.0023846153846153848,0.003019607843137255,0.003394520547945205,0.023138190954773867,0.004640223463687152,0.07539719626168224,0.04333333333333334,0.004517948717948718,0.0046352941176470595,0.006979020979020982
1705675995,2.3796221287271155,1.778112500000013,0.17558200325983123,0.1960793793309869,4.905478529672818,1.2561004505904125,0.3655915530717048,0.09200589427150538,1.4134550426250578,0.7401056484976833,0.00023906922382193788,0.20936989062600533,0.3573554465403845,0.9151232605778061,0.9479048410171245,219586560,78872576,6180864,430620672,99336192,327495680,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46764032,192667.31126035485,614400,0,684201.1919737683,57648.38346469357,0,24727.39625554912,1124703.493469934,11,7,6,4,8,23,14,6,3,11,1,3,6,18,8,8.4,4.067,25.267,1.933,2,1.933,18.067,,0,0,0,0.012374371859296482,0.003022346368715084,0.02898316062176166,0.022,0.0023846153846153848,0.003019607843137255,0.003394520547945205,0.023138190954773867,0.004640223463687152,0.07539719626168224,0.04333333333333334,0.004517948717948718,0.0046352941176470595,0.006979020979020982
1705675996,2.3796221287271155,1.778112500000013,0.17558200325983123,0.1960793793309869,4.905478529672818,1.2561004505904125,0.3655915530717048,0.09200589427150538,1.4134550426250578,0.754603925900858,0.00023906922382193788,0.204588500749074,0.3573554465403845,0.9151232605778061,0.9479048410171245,219586560,78872576,6180864,430620672,99336192,327495680,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46764032,192667.31126035485,614400,0,684201.1919737683,57648.38346469357,0,24162.695563459893,1124703.493469934,11,7,6,4,8,23,14,6,3,11,1,3,6,18,8,8.4,4.067,25.4,1.933,2,1.933,18.067,,0,0,0,0.012374371859296482,0.003022346368715084,0.02933046683046683,0.022,0.0023846153846153848,0.003019607843137255,0.003394520547945205,0.023138190954773867,0.004640223463687152,0.07337499999999997,0.04333333333333334,0.004517948717948718,0.0046352941176470595,0.006979020979020982
1705675997,2.3796221287271155,1.778112500000013,0.17558200325983123,0.1960793793309869,4.04417869733164,1.2561004505904125,0.3655915530717048,0.09200589427150538,1.4134550426250578,0.8698966441904685,0.00023906922382193788,0.2700600235308193,0.3573554465403845,0.9151232605778061,0.9479048410171245,219586560,78872576,6180864,430620672,99336192,327495680,40669184,4386816,267517952,97525760,4141056,2859008,302301184,8032256,46764032,192667.31126035485,614400,0,684201.1919737683,57648.38346469357,0,0,1124703.493469934,11,7,6,4,8,23,14,6,3,11,1,3,6,18,8,8.4,4.067,25.4,1.933,2,1.933,18.067,,0,0,0,0.012374371859296482,0.003022346368715084,0.02933046683046683,0.022,0.0023846153846153848,0.003019607843137255,0.003394520547945205,0.023138190954773867,0.004640223463687152,0.07337499999999997,0.04333333333333334,0.004517948717948718,0.0046352941176470595,0.006979020979020982
