time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705754647,1.6584258654474406,4.794290934003199,0.1721265991882044,0.20418530560586554,4.709249199553883,1.464984965635736,0.3560233901016733,0.09008911576398206,0.2739300175438592,0.8680423497969838,0.00010215786077855311,0.33338220059031687,0.7523869702581734,0.7982566656900055,1.0183154703908202,210460672,82284544,6115328,430505984,103624704,328724480,40734720,4706304,275542016,92979200,4546560,2846720,304492544,8044544,47173632,2538870.5836296612,0,874808.8409024451,0,35462.73684210527,0,0,1472200.9310382158,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,9.267,3.667,25.458,1.533,1.933,2,19.267,0,0,0.018309859154929577,0.0030568181818181822,0.029839682044926843,0.0375,0.002688311688311688,0.003150698735437474,0.0032388888888888884,0.04016666666666667,0.004702272727272728,0.07678987717292604,0.0475,0.0046207792207792215,0.004871257723787453,0.00532530120481927
1705754648,1.6584258654474406,4.794290934003199,0.1721265991882044,0.20418530560586554,4.709249199553883,1.464984965635736,0.3631476337528418,0.09008911576398206,0.27940774145890995,0.8680423497969838,0.00010215786077855311,0.33338220059031687,0.7523869702581734,0.7982566656900055,1.0183154703908202,210460672,82284544,6115328,430505984,103624704,328724480,40734720,4706304,275542016,92979200,4546560,2846720,304492544,8044544,47173632,2538870.5836296612,0,892314.2956114896,0,36171.87811634349,0,0,1472200.9310382158,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,9,3.8,24.658,2.6,2.4,2.467,20.933,0,0,0.017832512315270936,0.003067796610169492,0.03038366186886869,0.03721590909090909,0.002692307692307692,0.0031231305638798872,0.0032054794520547944,0.039764705882352945,0.004722033898305085,0.07626606484896781,0.047443181818181815,0.00462051282051282,0.004821635014983797,0.00496986301369863
1705754649,1.6584258654474406,4.794290934003199,0.1721265991882044,0.20418530560586554,4.644613050075866,1.464984965635736,0.42745461907011517,0.09008911576398206,0.2810729695290854,0.8680423497969838,0.0001543251658318708,0.33338220059031687,0.7523869702581734,0.7982566656900055,1.0183154703908202,210460672,82284544,6115328,430505984,103624704,328724480,40734720,4706304,275542016,92979200,4546560,2846720,304492544,8044544,47173632,2538870.5836296612,0,1050327.2825426818,0,36387.45706371192,0,0,1472200.9310382158,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,9,3.8,24.658,2.6,2.4,2.467,20.933,0,0,0.017832512315270936,0.003067796610169492,0.03038366186886869,0.03721590909090909,0.002692307692307692,0.003122713267822733,0.0032054794520547944,0.039764705882352945,0.004722033898305085,0.07626606484896781,0.047443181818181815,0.00462051282051282,0.004820883882080919,0.00496986301369863
1705754650,1.6584258654474406,4.305614832586245,0.17543830293565438,0.20418530560586554,4.644613050075866,1.464984965635736,0.42745461907011517,0.09008911576398206,0.27559524561403465,0.8680423497969838,0.0001543251658318708,0.3333822005903169,0.7523869702581734,0.7982566656900055,1.0183154703908202,210460672,82325504,6103040,430505984,103624704,328724480,40734720,4706304,275542016,92979200,4546560,2846720,304492544,8044544,47173632,2206738.6409074645,0,1050327.2825426818,0,35678.31578947369,0,0,1472200.9310382158,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,9,3.8,24.658,2.6,2.4,2.467,20.933,0,0,0.017832512315270936,0.003067796610169492,0.03038366186886869,0.03721590909090909,0.002692307692307692,0.003122296135770358,0.0032054794520547944,0.039764705882352945,0.004722033898305085,0.07626606484896781,0.047443181818181815,0.00462051282051282,0.0048201330443866435,0.00496986301369863
1705754651,1.573022383904362,4.305614832586245,0.17543830293565438,0.20418530560586554,4.644613050075866,1.464984965635736,0.3596567543637692,0.08787595553622098,0.27011752169898384,0.8680423497969838,0.0001543251658318708,0.3333822005903169,0.7523869702581734,0.7982566656900055,1.0183154703908202,210452480,82325504,6103040,430505984,103624704,328724480,40734720,4706304,275542016,92979200,4546560,2846720,304492544,8044544,47173632,2206738.6409074645,0,883736.6228040579,0,34969.174515235456,0,0,1472200.9310382158,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,3.8,24.609,2.6,2.4,2.467,20.933,0,0,0.017243902439024388,0.003067796610169492,0.03096793349168646,0.03721590909090909,0.002692307692307692,0.0031218791676260967,0.0032054794520547944,0.03837837837837839,0.004722033898305085,0.07588105726872246,0.047443181818181815,0.00462051282051282,0.004819382501726974,0.00496986301369863
1705754652,1.573022383904362,4.305614832586245,0.17543830293565438,0.20418530560586554,4.644613050075866,1.464984965635736,0.3525325107126007,0.08787595553622098,2.9762912482066004,0.8680423497969838,0.0001543251658318708,0.3333822005903169,0.7523869702581734,0.6436310656819733,1.0183154703908202,210452480,82325504,6103040,430505984,103624704,328724480,40734720,4706304,277090304,92979200,4546560,2846720,304492544,8044544,47173632,2206738.6409074645,0,866231.1680950131,0,60494.55650265845,0,0,1472200.9310382158,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.4,2.467,20.933,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002692307692307692,0.0031214623632933583,0.0032054794520547944,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.00462051282051282,0.004818632253928044,0.00496986301369863
1705754653,1.573022383904362,4.305614832586245,0.17543830293565438,0.20418530560586554,4.644613050075866,1.464984965635736,0.3454082670614321,0.08787595553622098,2.9762912482066004,0.8680423497969838,0.0001543251658318708,0.3333822005903169,0.7523869702581734,0.6565650804523896,1.0269072813933209,210452480,82325504,6103040,430505984,103624704,328724480,40734720,4706304,277090304,92979200,4546560,2846720,304492544,8044544,47173632,2206738.6409074645,0,848725.7133859685,0,60494.55650265845,0,0,1755832.009352798,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.4,2.467,20.933,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002692307692307692,0.003121045722675629,0.0032054794520547944,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.00462051282051282,0.004817882300816132,0.00496986301369863
1705754654,1.573022383904362,4.305614832586245,0.17543830293565438,0.20418530560586554,4.644613050075866,1.464984965635736,0.3382840234102635,0.07368289026767709,2.9762912482066004,0.8680423497969838,0.0001543251658318708,0.3333822005903169,0.7523869702581734,0.669499095222806,1.0269072813933209,210452480,82325504,6103040,430505984,103624704,328724480,40734720,4706304,277090304,92979200,4546560,2846720,304492544,8044544,47173632,2206738.6409074645,0,831220.2586769237,0,60494.55650265845,0,0,1755832.009352798,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.4,2.467,20.933,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002692307692307692,0.003120629245676469,0.0032054794520547944,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.00462051282051282,0.004817132642217644,0.00496986301369863
1705754655,1.573022383904362,4.305614832586245,0.17543830293565438,0.20418530560586554,4.644613050075866,1.464984965635736,0.3311597797590949,0.07221829100874008,2.9762912482066004,0.8680423497969838,0.0001543251658318708,0.34277292016746724,0.36421884539717303,0.7760408862249825,1.0264156756423624,210452480,82325504,6103040,430505984,103624704,328724480,40734720,4706304,277090304,92979200,4546560,2846720,304492544,8044544,47194112,2206738.6409074645,0,813714.8039678789,0,60494.55650265845,0,0,1556390.8230123029,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.4,2.467,20.933,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002692307692307692,0.0031202129321995166,0.0032054794520547944,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.00462051282051282,0.004816383277959129,0.00496986301369863
1705754656,1.573022383904362,4.305614832586245,0.17543830293565438,0.20418530560586554,4.644613050075866,1.464984965635736,0.3240355361079263,0.31275859209810924,2.9762912482066004,0.8680423497969838,0.0001543251658318708,0.34277292016746724,0.36421884539717303,0.7760408862249825,1.0264156756423624,210452480,82325504,6103040,430505984,103624704,328724480,40734720,4706304,277090304,92979200,4546560,2846720,304492544,8044544,47194112,2206738.6409074645,0,796209.3492588343,93395.79619418764,60494.55650265845,0,0,1556390.8230123029,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.4,2.467,20.933,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002692307692307692,0.003119796782148484,0.0032054794520547944,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.00462051282051282,0.004815634207867272,0.00496986301369863
1705754657,1.8160662804041356,4.305614832586245,0.18833818401867256,0.20418530560586554,4.583643672909999,1.4649849656357363,0.31691129245675775,0.31275859209810924,2.9762912482066004,0.8680423497969838,0.0001543251658318708,0.34277292016746724,0.36421884539717303,0.7760408862249825,1.0264156756423626,210452480,82325504,6103040,430505984,106774528,328724480,40734720,4706304,277090304,92979200,4546560,2846720,304492544,8044544,47194112,2206738.6409074645,0,778703.8945497896,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.4,2.467,20.933,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002692307692307692,0.003119380795427161,0.0032054794520547944,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.00462051282051282,0.00481488543176889,0.00496986301369863
1705754658,1.8160662804041356,4.305614832586245,0.18833818401867256,0.20418530560586554,4.583643672909999,1.4649849656357363,0.30978704880558916,0.31275859209810924,2.9762912482066004,0.8680423497969838,0.0001543251658318708,0.34277292016746724,0.36421884539717303,0.7760408862249825,1.0264156756423626,210452480,82325504,6103040,430505984,106774528,328724480,40734720,4706304,277090304,92979200,4546560,2846720,304492544,8044544,47194112,2206738.6409074645,0,761198.439840745,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.6,2.467,20.933,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002616438356164384,0.0031189649719394097,0.0032054794520547944,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.004610958904109591,0.004814136949490938,0.00496986301369863
1705754659,1.8160662804041356,4.305614832586245,0.18833818401867256,0.20418530560586554,4.583643672909999,1.1957077690898705,0.42121150240406874,0.31275859209810924,2.9762912482066004,0.8431886964774935,0.0001543251658318708,0.34277292016746724,0.36421884539717303,0.7760408862249825,1.0264156756423626,210452480,82325504,6103040,430505984,106774528,328724480,40755200,4706304,277090304,92983296,4546560,2846720,304492544,8044544,47194112,2206738.6409074645,0,897261.7743702081,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.6,2.467,20.867,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002616438356164384,0.0031185493115891707,0.0031917443408788285,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.004610958904109591,0.0048133887608605075,0.004945139813581891
1705754660,1.8160662804041356,4.305614832586245,0.18833818401867256,0.2165961839432607,4.583643672909999,1.2199104200713677,0.42121150240406874,0.31275859209810924,2.9762912482066004,0.8431886964774935,0.0001543251658318708,0.3388073261888527,0.36421884539717303,0.6734310357130125,1.0264156756423626,210452480,82325504,6103040,430505984,106774528,328724480,40755200,4706304,277090304,92983296,4546560,2846720,304492544,8044544,47194112,2206738.6409074645,0,897261.7743702081,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.6,2.467,20.867,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002616438356164384,0.003118133814280458,0.0031917443408788285,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.004610958904109591,0.004812640865704825,0.004945139813581891
1705754661,1.8160662804041356,4.305614832586245,0.18833818401867256,0.2165961839432607,4.583643672909999,2.293130428866265,0.42121150240406874,0.31275859209810924,2.9762912482066004,0.8431886964774935,0.0001543251658318708,0.3388073261888527,0.36421884539717303,0.6604970209425962,1.0264156756423626,210452480,82325504,6103040,430505984,106774528,328929280,40755200,4706304,277090304,92983296,4546560,2846720,304492544,8044544,47194112,2206738.6409074645,0,897261.7743702081,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.6,2.467,20.867,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002616438356164384,0.0031177184799173617,0.0031917443408788285,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.004610958904109591,0.004811893263851252,0.004945139813581891
1705754662,1.8160662804041356,4.527381308746929,0.18833818401867256,0.18221063725816827,4.583643672909999,2.293130428866265,0.42121150240406874,0.31275859209810924,2.9762912482066004,0.8431886964774935,0.0001543251658318708,0.3388073261888527,0.36421884539717303,0.7913450403417212,1.0264156756423626,210452480,82325504,6103040,430505984,106774528,328929280,40755200,4706304,277090304,92983296,4546560,2846720,304492544,8044544,47194112,2648434.412979704,0,897261.7743702081,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,7.667,4.4,24.609,2.6,2.6,2.4,20.867,0,0,0.017243902439024388,0.0030659340659340657,0.03096793349168646,0.03721590909090909,0.002616438356164384,0.0031207001076485816,0.0031917443408788285,0.03837837837837839,0.004718681318681318,0.07588105726872246,0.047443181818181815,0.004610958904109591,0.004817260193767447,0.004945139813581891
1705754663,1.8160662804041356,4.527381308746929,0.18833818401867256,0.1786007008591139,4.636209399167139,2.293130428866265,0.42121150240406874,0.31275859209810924,2.9762912482066004,0.838299867177129,0.0001543251658318708,0.3388073261888527,0.36421884539717303,0.7913450403417212,1.0264156756423626,210452480,82325504,6103040,430505984,106774528,328929280,40755200,4706304,277090304,92983296,4546560,2846720,304492544,8044544,47194112,2648434.412979704,0,897261.7743702081,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,6.867,4.067,23.276,1.867,2.267,2.067,18.667,0,0,0.01710714285714286,0.003054945054945055,0.03065268065268065,0.03691860465116279,0.0026111111111111114,0.0031216951489344506,0.003173684210526316,0.03788194444444445,0.004698901098901098,0.07497737556561086,0.047383720930232555,0.004611111111111112,0.004819051268082011,0.004912631578947369
1705754664,1.8160662804041356,4.219129577996277,0.18833818401867256,0.17499076446005957,4.636209399167139,2.293130428866265,0.42121150240406874,0.31275859209810924,2.9762912482066004,0.838299867177129,0.0001543251658318708,0.3388073261888527,0.36421884539717303,0.7913450403417212,1.0264156756423626,210452480,82354176,6103040,430505984,106774528,328929280,40755200,4706304,277090304,92983296,4546560,2846720,304492544,8044544,47194112,2318441.9613844575,0,897261.7743702081,93395.79619418764,60494.55650265845,0,0,1556390.823012303,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,6.867,4.067,23.276,1.867,2.267,2.067,18.667,0,0,0.01710714285714286,0.003054945054945055,0.03065268065268065,0.03691860465116279,0.0026111111111111114,0.003121282995469157,0.003173684210526316,0.03788194444444445,0.004698901098901098,0.07497737556561086,0.047383720930232555,0.004611111111111112,0.004818309391844483,0.004912631578947369
1705754665,1.8160662804041356,4.219129577996277,0.18833818401867256,0.17138082806100524,4.636209399167139,2.293130428866265,0.4165606708689759,0.31275859209810924,3.6601771332245283,0.838299867177129,0.00012550172600514747,0.3388073261888527,0.36421884539717303,0.7913450403417212,1.0026407250919986,210452480,82354176,6103040,430505984,106774528,328929280,40755200,4706304,277090304,92983296,4546560,2846720,304492544,8044544,47239168,2318441.9613844575,0,691580.3692030617,93395.79619418764,43839.13520455944,0,0,1493362.4097042389,11,6,5,4,8,15,7,4,3,11,1,3,6,17,9,6.867,4.067,23.276,1.867,2.267,2.067,18.667,0,0,0.01710714285714286,0.003054945054945055,0.03065268065268065,0.03691860465116279,0.0026111111111111114,0.0031208710020998952,0.003173684210526316,0.03788194444444445,0.004698901098901098,0.07497737556561086,0.047383720930232555,0.004611111111111112,0.004817567803779811,0.004912631578947369
