time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705704767,1.5698115224284708,2.616667432774072,8.291883762898548,0.23129493513274724,4.056727316881067,1.5764188666265462,0.4217821593015038,0.08930343959110117,0.6552910870685076,0.5829355530717362,0.00011966710786358593,0.3135776117633092,1.4791246830558882,0.8879084272450185,1.0424307711805296,205697024,73936896,6283264,430620672,106733568,319086592,39206912,4407296,277602304,92573696,4669440,2891776,298053632,7712768,40378368,2193445.185014939,7275560038.869093,0,860816.5682734376,42205.04894384338,0,0,1462146.4630462793,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4,23.936,2.6,2.733,2.667,19.534,0.011514778325123152,0.003088888888888889,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032682926829268296,0.003588757396449704,0.022539408866995073,0.0047599999999999995,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005772727272727275,0.007873711340206188
1705704768,1.5515776727289512,2.616667432774072,8.291883762898548,0.23129493513274724,3.967100643213438,1.5764188666265462,0.4217821593015038,0.08930343959110117,0.6552910870685076,0.5959804836847644,0.00011966710786358593,0.3135776117633092,0.7051671827593682,0.8626508197016957,1.0424307711805296,205697024,73936896,6283264,430620672,106733568,319086592,39206912,4407296,277602304,92573696,4669440,2891776,298053632,7716864,40378368,2193445.185014939,7275560038.869093,0,860816.5682734376,42205.04894384338,0,0,1462146.4630462793,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4,23.936,2.6,2.733,2.667,19.534,0.011514778325123152,0.003088888888888889,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032682926829268296,0.003588757396449704,0.022539408866995073,0.0047599999999999995,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005772727272727275,0.007873711340206188
1705704769,1.5515776727289512,2.616667432774072,8.291883762898548,0.23129493513274724,5.03538709894398,1.5764188666265462,0.3570540641943021,0.08930343959110117,0.6552910870685076,0.6090254142977926,0.00011966710786358593,0.30985066268433725,0.7051671827593682,0.8626508197016957,1.0424307711805296,205697024,73936896,6283264,430620672,99057664,319086592,39206912,4407296,277602304,92573696,4669440,2887680,298053632,7716864,40378368,2193445.185014939,7275560038.869093,0,820657.9092631009,42205.04894384338,0,0,1462146.4630462793,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4,23.936,2.6,2.733,2.667,19.534,0.011514778325123152,0.003088888888888889,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032682926829268296,0.003588757396449704,0.022539408866995073,0.0047599999999999995,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005772727272727275,0.007873711340206188
1705704770,1.5515776727289512,2.616667432774072,8.291883762898548,0.23129493513274724,5.03538709894398,1.5764188666265462,0.43399176212380924,0.08930343959110117,0.6552910870685076,0.6220703449108207,0.00011966710786358593,0.30985066268433725,0.7051671827593682,0.8626508197016957,1.0424307711805296,205697024,73936896,6283264,430620672,99057664,319086592,39206912,4407296,277602304,92573696,4669440,2887680,298053632,7716864,40378368,2193445.185014939,7275560038.869093,0,997492.5588527103,42205.04894384338,0,0,1462146.4630462793,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4,23.936,2.6,2.733,2.467,19.534,0.011514778325123152,0.003088888888888889,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032588235294117645,0.003588757396449704,0.022539408866995073,0.0047599999999999995,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005636363636363636,0.007873711340206188
1705704771,1.5515776727289512,2.616667432774072,8.291883762898548,0.23129493513274724,5.03538709894398,1.5764188666265462,0.43399176212380924,0.08930343959110117,0.6552910870685076,0.6351152755238488,0,0.30985066268433725,0.6118246316172526,0.8626508197016957,0.854111680658078,205697024,73936896,6283264,430620672,99057664,319086592,39206912,4407296,277602304,92573696,4669440,2887680,298049536,7716864,40378368,2193445.185014939,7275560038.869093,0,997492.5588527103,42205.04894384338,0,0,1001881.7580933082,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4,23.936,2.6,2.733,2.467,19.534,0.011514778325123152,0.003088888888888889,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032588235294117645,0.003588757396449704,0.022539408866995073,0.0047599999999999995,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005636363636363636,0.007873711340206188
1705704772,1.5515776727289512,2.616667432774072,8.291883762898548,0.23129493513274724,5.03538709894398,1.5764188666265462,0.43399176212380924,0.08930343959110117,0.6630159918071497,0.6481602061368769,0,0.30985066268433725,0.6118246316172526,0.9071661524900826,0.8720115817532678,205697024,73936896,6283264,430620672,99057664,319086592,39206912,4407296,277643264,92573696,4669440,2887680,298049536,7716864,40378368,2193445.185014939,7275560038.869093,0,997492.5588527103,64534.42571293524,0,0,1022878.5255946352,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4,23.936,2.6,2.733,2.467,19.534,0.011514778325123152,0.003088888888888889,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032588235294117645,0.003588757396449704,0.022539408866995073,0.0047599999999999995,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005636363636363636,0.007873711340206188
1705704773,1.5515776727289512,2.6970972243758657,8.291883762898548,0.1930038742583411,5.03538709894398,1.6982611588242529,0.43399176212380924,0.08930343959110117,0.6630159918071497,0.5437974999999984,0,0.30985066268433725,0.6118246316172526,0.9071661524900826,0.8899114828484576,205697024,73936896,6283264,430620672,99057664,319086592,39206912,4407296,277643264,92573696,4669440,2887680,298049536,7716864,40378368,1727573.2671732055,7275560038.869093,0,997492.5588527103,64534.42571293524,0,0,1043875.2930959619,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4.134,23.936,2.6,2.733,2.467,19.534,0.011514778325123152,0.0030883977900552483,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032588235294117645,0.003588757396449704,0.022539408866995073,0.004759116022099446,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005636363636363636,0.007873711340206188
1705704774,1.5515776727289512,2.2622464864707656,8.291883762898548,0.19690832583568446,5.03538709894398,1.6982611588242529,0.43399176212380924,0.07582581410103417,0.6630159918071497,0.8241310418416716,0,0.30985066268433725,0.6118246316172526,0.9071661524900824,0.7420224999999993,205697024,73936896,6283264,430620672,99057664,319086592,39206912,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40378368,1449038.068951259,7275560038.869093,0,997492.5588527103,64534.42571293524,0,0,870400,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.267,4.134,23.936,2.6,2.733,2.467,19.534,0.011514778325123152,0.0030883977900552483,0.02951289398280802,0.03651685393258427,0.0021641791044776123,0.0032588235294117645,0.003588757396449704,0.022539408866995073,0.004759116022099446,0.07958801498127342,0.04730337078651685,0.004432835820895523,0.005636363636363636,0.007873711340206188
1705704775,1.5515776727289512,2.217294866064501,8.291883762898548,0.23426709464059972,5.03538709894398,1.6982611588242529,0.43399176212380924,0.07433742344118249,0.6630159918071497,0.8241310418416716,0,0.30985066268433725,0.6118246316172526,0.9071661524900824,1.0264845389035893,205697024,73936896,6283264,430620672,99057664,319086592,39206912,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,1420245.1811650386,7275560038.869093,0,997492.5588527103,64534.42571293524,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,8.333,4.467,25.733,2.333,2.733,2.467,19.8,0.011327751196172247,0.003054054054054054,0.029805013927576597,0.036657303370786515,0.0021641791044776123,0.0032588235294117645,0.0035438848920863308,0.022265550239234447,0.004697297297297297,0.07943820224719103,0.047331460674157305,0.004432835820895523,0.005636363636363636,0.007733695652173915
1705704776,1.5515776727289512,2.1723432456582366,8.291883762898548,0.23426709464059972,5.03538709894398,1.5964995308228889,0.43399176212380924,0.07284903278133079,0.6630159918071497,0.8241310418416716,0,0.31287563225230614,0.6118246316172526,0.9071661524900824,1.0264845389035893,205697024,73936896,6283264,430620672,99057664,319107072,39206912,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,1391452.2933788185,7275560038.869093,0,997492.5588527103,64534.42571293524,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,8.333,4.467,25.733,2.333,2.733,2.467,19.8,0.011327751196172247,0.003054054054054054,0.029805013927576597,0.036657303370786515,0.0021641791044776123,0.0032588235294117645,0.0035438848920863308,0.022265550239234447,0.004697297297297297,0.07943820224719103,0.047331460674157305,0.004432835820895523,0.005636363636363636,0.007733695652173915
1705704777,1.5515776727289512,2.1273916252519722,0.5336650000000277,0.23426709464059972,5.03538709894398,1.5964995308228889,0.43399176212380924,0.0864515255155601,0.6630159918071497,0.8241310418416716,0,0.31287563225230614,0.6118246316172526,0.9071661524900824,1.0264845389035893,205697024,73936896,6283264,430620672,99057664,319107072,39206912,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,1362659.4055925983,225280.00000000006,0,997492.5588527103,64534.42571293524,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.6,4.467,25.733,1.6,1.4,1.733,17.6,0.011327751196172247,0.003054054054054054,0.029805013927576597,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.0035417867435158503,0.022265550239234447,0.004697297297297297,0.07943820224719103,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007697297297297296
1705704778,1.5515776727289512,2.0824400048457075,0.5336650000000277,0.23058142298468148,5.03538709894398,1.5964995308228889,0.4112243662199263,0.0770632733697566,0.6630159918071497,0.8241310418416716,0,0.31287563225230614,0.6118246316172526,0.9071661524900824,1.0264845389035893,205697024,73936896,6283264,430612480,99057664,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,1333866.5178063784,225280.00000000006,0,810205.0702405942,64534.42571293524,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.6,4.467,25.733,1.6,1.4,1.733,17.6,0.011327751196172247,0.003054054054054054,0.029805013927576597,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.0035417867435158503,0.022265550239234447,0.004697297297297297,0.07943820224719103,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007697297297297296
1705704779,1.5515776727289512,2.037488384439443,0.5336650000000277,0.23058142298468148,5.03538709894398,1.5964995308228889,0.4112243662199263,0.09004004470106186,0.6630159918071497,0.8241310418416716,0,0.31287563225230614,0.6118246316172526,0.9071661524900824,1.0264845389035893,205697024,73936896,6283264,430612480,99057664,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,1305073.6300201584,225280.00000000006,0,810205.0702405942,64534.42571293524,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.6,4.467,24.133,1.6,1.4,1.733,17.6,0.011327751196172247,0.003054054054054054,0.02993150684931507,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.0035417867435158503,0.022265550239234447,0.004697297297297297,0.07924528301886793,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007697297297297296
1705704780,1.3177850870145569,2.516420697657553,0.5336650000000277,0.23058142298468148,5.03538709894398,1.5964995308228889,0.4112243662199263,0.09004004470106186,0.6630159918071497,0.8241310418416716,0,0.31287563225230614,0.6118246316172526,0.9071661524900824,1.0264845389035893,205697024,73981952,6283264,430612480,99057664,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,2019928.9288563344,225280.00000000006,0,810205.0702405942,64534.42571293524,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.6,4.467,24.133,1.6,1.4,1.733,17.6,0.011327751196172247,0.003054054054054054,0.02993150684931507,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.0035417867435158503,0.022265550239234447,0.004697297297297297,0.07924528301886793,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007697297297297296
1705704781,1.065550000000002,2.516420697657553,0.5336650000000277,0.23058142298468148,5.03538709894398,1.5964995308228889,0.4112243662199263,0.09004004470106186,0.7440444872763199,0.8241310418416716,0,0.31287563225230614,0.49807381230999065,0.9071661524900824,1.0264845389035893,205697024,73981952,6283264,430612480,99057664,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,2019928.9288563344,225280.00000000006,0,810205.0702405942,42674.44586252702,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.4,4.467,24.133,1.6,1.4,1.733,17.6,0.011176470588235293,0.003054054054054054,0.02993150684931507,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.0035417867435158503,0.022294117647058822,0.004697297297297297,0.07924528301886793,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007697297297297296
1705704782,1.065550000000002,2.516420697657553,0.5336650000000277,0.23058142298468148,4.9295485445354625,1.5964995308228889,0.4112243662199263,0.09004004470106186,0.7440444872763199,0.8241310418416717,0,0.31287563225230614,0.508196389370102,0.5635600000000008,1.0264845389035893,205697024,73981952,6283264,430612480,98938880,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,2019928.9288563344,225280.00000000006,0,810205.0702405942,42674.44586252702,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.4,4.467,24.133,1.6,1.4,1.733,17.133,0.011176470588235293,0.003054054054054054,0.02993150684931507,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.003533333333333333,0.022294117647058822,0.004697297297297297,0.07924528301886793,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007653846153846156
1705704783,1.68117543977895,2.516420697657553,0.5336650000000277,0.23058142298468148,4.9295485445354625,1.5964995308228889,0.4112243662199263,0.09004004470106186,0.7440444872763199,0.8241310418416717,0.00011793736618644195,0.31287563225230614,0.6073546236066891,0.5635600000000008,1.0264845389035893,205721600,73981952,6283264,430612480,98938880,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,2019928.9288563344,225280.00000000006,0,810205.0702405942,42674.44586252702,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.4,4.467,24.133,1.6,1.4,1.733,17.133,0.011176470588235293,0.003054054054054054,0.02993150684931507,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.003533333333333333,0.022294117647058822,0.004697297297297297,0.07924528301886793,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007653846153846156
1705704784,1.68117543977895,2.516420697657553,0.6403957147904241,0.23058142298468148,4.70689628180038,1.5964995308228889,0.4112243662199263,0.09004004470106186,0.7440444872763199,0.8241310418416717,0.00011793736618644195,0.26820220656054766,0.6073546236066891,0.5635600000000008,1.0264845389035893,205721600,73981952,6283264,430612480,98938880,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,2019928.9288563344,270335.03532736696,0,810205.0702405942,42674.44586252702,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.4,4.467,24.133,1.6,1.4,1.733,17.133,0.011176470588235293,0.003054054054054054,0.02993150684931507,0.03635057471264368,0.0024246575342465756,0.0031573033707865163,0.003533333333333333,0.022294117647058822,0.004697297297297297,0.07924528301886793,0.04727011494252874,0.004484931506849315,0.00488314606741573,0.007653846153846156
1705704785,1.68117543977895,2.4674726320799714,0.6251609840634647,0.23058142298468148,4.70689628180038,1.5964995308228889,0.4112243662199263,0.09004004470106189,0.7440444872763199,0.8102377398332536,0.00011793736618644195,0.2629876126896759,0.6073546236066891,0.5635600000000008,1.0264845389035893,205721600,73981952,6283264,430612480,98938880,319107072,39219200,4407296,277643264,92565504,4669440,2887680,298049536,7716864,40394752,2076268.4435982865,263903.8844402575,0,810205.0702405942,42674.44586252702,0,0,1204925.6590349355,10,6,5,4,7,15,6,4,3,11,1,3,7,15,7,7.4,4.467,24.133,1.6,1.4,1.533,17.133,0.011176470588235293,0.003054054054054054,0.02993150684931507,0.03635057471264368,0.0024246575342465756,0.0031555555555555555,0.003533333333333333,0.022294117647058822,0.004697297297297297,0.07924528301886793,0.04727011494252874,0.004484931506849315,0.004879999999999999,0.007653846153846156
