time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705821641,1.2043055948773174,5.794837551087808,0.15799765807975502,0.19647035256410458,3.851873980381021,28.581265531693806,0.3920147507268994,0.0764188275777313,0.2587532344782555,0.7546379609963345,0,0.22573509905803654,0.26432571658118803,0.7978833454212398,0.9843278255594008,215490560,92823552,6307840,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,2895872,299749376,8396800,58351616,0,1513404.615448128,0,0,410992.6288589692,910157.6720327165,39343.074508763784,0,0,1666407.3373541273,14,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.399,4.267,24.933,1.866,2.133,2.066,18.998,0,0,0,0.019204784990013976,0.0030113639979453886,0.02990240729034912,0.0385415220011888,0.0023635333402015624,0.003043951600497532,0.003597320581438724,0.041720762767818026,0.0046204551963017,0.05135262273236029,0.23874662511249622,0.0046181515171715825,0.004679112880895557,0.00847946283318957
1705821642,1.2043055948773174,5.794837551087808,0.15799765807975502,0.19647035256410458,3.851873980381021,28.581265531693806,0.3920147507268994,0.0764188275777313,0.2638568653477506,0.7546379609963345,0,0.23063753467189754,0.26432571658118803,0.7603326084175523,0.9843278255594008,215490560,92823552,6307840,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,2895872,299749376,8396800,58351616,0,1513404.615448128,0,0,414537.5023181633,910157.6720327165,40119.074584545044,0,0,1666407.3373541273,14,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.399,4.267,24.933,1.866,2.133,2.066,18.998,0,0,0,0.019204784990013976,0.0030113639979453886,0.02990240729034912,0.0385415220011888,0.0023635333402015624,0.003043951600497532,0.003597320581438724,0.041720762767818026,0.0046204551963017,0.05135262273236029,0.23874662511249622,0.0046181515171715825,0.004679112880895557,0.00847946283318957
1705821643,1.2043055948773174,5.794837551087808,0.15868005738896218,0.19647035256410458,3.851873980381021,28.581265531693806,0.39201475072689945,0.0764188275777313,0.26896049621724566,0.7546379609963345,0,0.19282749999999463,0.26432571658118803,0.7603326084175523,0.9803621898880014,215490560,92823552,6299648,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,2895872,299749376,8396800,58351616,0,1513404.615448128,0,0,418082.3757773575,910157.6720327165,40895.074660326296,0,0,2036637.705432848,14,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.399,4.4,24.933,1.866,2.133,2.066,19.265,0,0,0,0.019204784990013976,0.003021857919515729,0.02990240729034912,0.0385415220011888,0.0023635333402015624,0.003043951600497532,0.0034542322687148323,0.041720762767818026,0.004639344255128313,0.05135262273236029,0.23874662511249622,0.0046181515171715825,0.004679112880895557,0.007718044660984882
1705821644,1.2292110443690583,5.794837551087808,0.15868005738896218,0.19647035256410458,3.851873980381021,28.581265531693806,0.39201475072689945,0.0764188275777313,0.30621785216970465,0.7546379609963345,0,0.19282749999999463,0.26432571658118803,0.7603326084175523,0.9803621898880014,215486464,92823552,6299648,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,2895872,299749376,8396800,58351616,0,1513404.615448128,0,0,421627.2492365516,910157.6720327165,46560.00454687545,0,0,2036637.705432848,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.399,4.4,24.933,1.866,2.133,2.066,19.265,0,0,0,0.019204784990013976,0.003021857919515729,0.02990240729034912,0.0385415220011888,0.0023635333402015624,0.003043951600497532,0.0034542322687148323,0.041720762767818026,0.004639344255128313,0.05135262273236029,0.23874662511249622,0.0046181515171715825,0.004679112880895557,0.007718044660984882
1705821645,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19647035256410453,3.851873980381021,28.581265531693806,0.39201475072689945,0.0764188275777313,0.2665056497690186,0.7546379609963345,0,0.19282749999999463,0.26432571658118803,0.7603326084175523,0.9803621898880014,215486464,92823552,6299648,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,2895872,299749376,8396800,58351616,0,1513404.615448128,0,0,425172.1226957457,910157.6720327165,40521.81862387552,0,0,2036637.705432848,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.399,4.4,24.933,1.866,2.133,2.066,19.265,0,0,0,0.019204784990013976,0.003021857919515729,0.02990240729034912,0.0385415220011888,0.0023635333402015624,0.003043951600497532,0.0034542322687148323,0.041720762767818026,0.004639344255128313,0.05135262273236029,0.23874662511249622,0.0046181515171715825,0.004679112880895557,0.007718044660984882
1705821646,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19647035256410453,3.729963742291526,14.937254577281522,0.39201475072689945,0.0764188275777313,0.2614020188995235,0.7546379609963345,0,0.19282749999999463,0.2670373215096147,0.7603326084175523,0.9803621898880014,215486464,92823552,6299648,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,2895872,299749376,8396800,58351616,0,1513404.615448128,0,0,494176.1246471432,910157.6720327165,39745.81854809426,0,0,2036637.705432848,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.333,4.4,24.933,1.866,2.133,2.066,19.265,0,0,0,0.019072282794058513,0.003021857919515729,0.02990240729034912,0.0385415220011888,0.0023635333402015624,0.003043951600497532,0.0034542322687148323,0.041640120323694414,0.004639344255128313,0.05135262273236029,0.23874662511249622,0.0046181515171715825,0.004679112880895557,0.007718044660984882
1705821647,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19380463119153124,3.729963742291526,14.937254577281522,0.39201475072689945,0.07708045642851985,0.25629838803002847,0.7458616860746536,0,0.2942718208382569,0.2670373215096147,0.7603326084175523,0.9803621898880014,215486464,92823552,6299648,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,3022848,299749376,8396800,58351616,0,1513404.615448128,0,0,498697.73761650186,910157.6720327165,38969.818472313,0,0,2036637.705432848,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.333,4.4,24.933,1.866,1.999,2.066,19.265,0,0,0,0.019072282794058513,0.003021857919515729,0.02990240729034912,0.0385415220011888,0.0024460604084043805,0.003043951600497532,0.0034542322687148323,0.041640120323694414,0.004639344255128313,0.05135262273236029,0.23874662511249622,0.0046368948467945155,0.004679112880895557,0.007718044660984882
1705821648,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19380463119153124,3.729963742291526,14.937254577281522,0.39201475072689945,0.07708045642851985,0.25119475716053336,0.7458616860746536,0,0.2942718208382569,0.2670373215096147,0.7603326084175523,0.9803621898880014,215486464,92823552,6299648,432189440,104361984,336449536,46305280,4694016,272519168,95895552,4538368,3022848,299749376,8396800,58351616,0,1513404.615448128,0,0,503219.3505858605,910157.6720327165,38193.81839653175,0,0,2036637.705432848,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.333,4.4,24.933,1.866,1.999,1.999,19.265,0,0,0,0.019072282794058513,0.003021857919515729,0.02990240729034912,0.0385415220011888,0.0024460604084043805,0.0030459725727630897,0.0034542322687148323,0.041640120323694414,0.004639344255128313,0.05135262273236029,0.23874662511249622,0.0046368948467945155,0.004682750630973562,0.007718044660984882
1705821649,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19380463119153124,3.93616329253811,14.937254577281522,0.39201475072689945,0.07708045642851985,0.24609112629103827,0.7458616860746536,0,0.2942718208382569,0.2657624332100302,0.7603326084175523,0.9803621898880014,215486464,92823552,6299648,432189440,106549248,336449536,46305280,4694016,272519168,95895552,4538368,3022848,299749376,8396800,58351616,0,1513404.615448128,0,0,507740.9635552191,910157.6720327165,37417.81832075049,0,0,2036637.705432848,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.334,4.4,25.6,1.867,2.001,2.001,19.268,0,0,0,0.018854244376712067,0.003021857919515729,0.029449541284403673,0.0338236495619459,0.0023650793650793656,0.0030481927710843374,0.0033531162585687608,0.04174739095339346,0.004639344255128313,0.04959633027522936,0.049902065298951345,0.004523809523809524,0.0046867469879518075,0.006872649264620792
1705821650,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19380463119153124,3.93616329253811,14.937254577281522,0.39201475072689945,0.07708045642851985,0.293000357028784,0.7458616860746536,0,0.2942718208382569,0.2657624332100302,0.7603326084175523,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,336449536,46305280,4694016,272519168,95895552,4538368,3022848,299749376,8396800,58368000,0,1513404.615448128,0,0,512262.57652457774,910157.6720327165,46180.73172106658,0,0,1792450.2065355198,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.334,4.4,25.6,1.867,2.001,2.001,19.268,0,0,0,0.018854244376712067,0.003021857919515729,0.029449541284403673,0.0338236495619459,0.0023650793650793656,0.0030481927710843374,0.0033531162585687608,0.04174739095339346,0.004639344255128313,0.04959633027522936,0.049902065298951345,0.004523809523809524,0.0046867469879518075,0.006872649264620792
1705821651,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19380463119153124,3.93616329253811,14.937254577281522,0.39201475072689945,0.07708045642851985,0.293000357028784,0.7458616860746536,0,0.2942718208382569,0.2657624332100302,0.7603326084175523,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,336449536,46305280,4694016,272519168,95895552,4538368,3022848,299749376,8396800,58368000,0,1513404.615448128,0,0,516784.18949393637,910157.6720327165,46180.73172106658,0,0,1792450.2065355198,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.334,4.4,25.6,1.867,2.001,2.001,19.268,0,0,0,0.018854244376712067,0.003021857919515729,0.029449541284403673,0.0338236495619459,0.0023650793650793656,0.0030481927710843374,0.0033531162585687608,0.04174739095339346,0.004639344255128313,0.04959633027522936,0.049902065298951345,0.004523809523809524,0.0046867469879518075,0.006872649264620792
1705821652,1.2314434163407595,5.794837551087808,0.15868005738896218,0.19380463119153124,3.93616329253811,14.937254577281522,0.39102353073210927,0.07907883839598034,0.293000357028784,0.7458616860746536,0,0.2942718208382569,0.2657624332100302,0.7603326084175523,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,336449536,46313472,4694016,272519168,95895552,4538368,3022848,299749376,8396800,58368000,0,1513404.615448128,0,0,521305.802463295,873412.8913994988,46180.73172106658,0,0,1792450.2065355198,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.334,4.4,25.6,1.867,2.001,2.001,19.268,0,0,0,0.018854244376712067,0.003021857919515729,0.029449541284403673,0.0338236495619459,0.0023650793650793656,0.0030481927710843374,0.0033531162585687608,0.04174739095339346,0.004639344255128313,0.04959633027522936,0.049902065298951345,0.004523809523809524,0.0046867469879518075,0.006872649264620792
1705821653,1.2314434163407595,4.335306043529599,0.15868005738896218,0.19380463119153124,3.93616329253811,14.937254577281522,0.39102353073210927,0.07907883839598034,0.293000357028784,0.7458616860746536,0,0.2942718208382569,0.2657624332100302,0.790471261988537,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,336449536,46313472,4694016,272519168,95895552,4538368,3022848,299749376,8417280,58368000,0,1051109.1344693773,0,0,525827.4154326536,873412.8913994988,46180.73172106658,0,0,1792450.2065355198,15,7,7,4,7,16,6,6,3,11,1,3,6,19,9,9.334,4.4,25.6,1.867,2.001,2.001,19.268,0,0,0,0.018854244376712067,0.003021857919515729,0.029449541284403673,0.0338236495619459,0.0023650793650793656,0.0030481927710843374,0.0033531162585687608,0.04174739095339346,0.004639344255128313,0.04959633027522936,0.049902065298951345,0.004523809523809524,0.0046867469879518075,0.006872649264620792
1705821654,1.2314434163407595,3.67443999999999,0.12850110371019813,0.19380463119153124,3.93616329253811,11.68306234024426,0.39102353073210927,0.07907883839598034,0.293000357028784,0.7458616860746536,0,0.2942718208382569,0.2657624332100302,0.790471261988537,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,337027072,46313472,4694016,272519168,95895552,4538368,3022848,299749376,8417280,58368000,0,890880.0000000001,0,0,397968.8800530153,873412.8913994988,46180.73172106658,0,0,1792450.2065355198,15,7,7,4,7,15,6,6,3,11,1,3,6,19,9,7.601,3.933,23.867,2.201,2.001,2.001,18.535,0,0,0,0.01896666666666667,0.0030216216216216213,0.029009017125511204,0.0325,0.0023650793650793656,0.0030481927710843374,0.0032749999999999997,0.04198453608247424,0.004638918918918919,0.049009036345388404,0.04683333333333333,0.004523809523809524,0.0046867469879518075,0.005919354838709675
1705821655,1.2314434163407595,3.67443999999999,0.13118049868737025,0.1601351141184858,3.93616329253811,11.68306234024426,0.39102353073210927,0.07907883839598034,0.293000357028784,0.7458616860746536,0,0.2942718208382569,0.2657624332100302,0.8189697831122188,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,337027072,46313472,4694016,272519168,95895552,4538368,3022848,299749376,8417280,58368000,0,890880.0000000001,0,0,401361.8555334659,873412.8913994988,46180.73172106658,0,0,1792450.2065355198,15,7,7,4,7,15,6,6,3,11,1,3,6,19,9,7.601,3.933,23.867,2.201,2.001,2.001,18.535,0,0,0,0.01896666666666667,0.0030216216216216213,0.029009017125511204,0.0325,0.0023650793650793656,0.0030481927710843374,0.0032749999999999997,0.04198453608247424,0.004638918918918919,0.049009036345388404,0.04683333333333333,0.004523809523809524,0.0046867469879518075,0.005919354838709675
1705821656,1.3192009783936391,3.67443999999999,0.13385989366454237,0.15690503693196028,3.93616329253811,11.68306234024426,0.39102353073210927,0.07907883839598034,0.293000357028784,0.7458616860746536,0.0000783843600147531,0.2942718208382569,0.2657624332100302,0.8189697831122188,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,337027072,46313472,4694016,272519168,95895552,4538368,3022848,299749376,8417280,58368000,0,890880.0000000001,0,0,404754.8310139165,873412.8913994988,46180.73172106658,0,0,1792450.2065355198,15,7,7,4,7,15,6,6,3,11,1,3,6,19,9,7.601,3.933,23.867,2.201,2.001,2.001,18.535,0,0,0,0.01896666666666667,0.0030216216216216213,0.029009017125511204,0.0325,0.0023650793650793656,0.0030481927710843374,0.0032749999999999997,0.04198453608247424,0.004638918918918919,0.049009036345388404,0.04683333333333333,0.004523809523809524,0.0046867469879518075,0.005919354838709675
1705821657,1.3192009783936391,3.67443999999999,0.1365392886417145,0.15367495974543477,3.93616329253811,1.4014870290278005,0.39102353073210927,0.08743604797450227,0.27583199559146243,0.7458616860746536,0.0000783843600147531,0.2942718208382569,0.2657624332100302,0.8189697831122188,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,337027072,46313472,4694016,272519168,95895552,4538368,3022848,299749376,8417280,58368000,0,890880.0000000001,0,0,452752.2093184842,873412.8913994988,58883.005486738395,0,0,1792450.2065355198,15,7,7,4,7,15,6,6,3,11,1,3,6,19,9,7.601,3.933,23.867,2.201,2.001,2.001,18.535,0,0,0,0.01896666666666667,0.0030216216216216213,0.029009017125511204,0.0325,0.0023650793650793656,0.0030481927710843374,0.0032749999999999997,0.04198453608247424,0.004638918918918919,0.049009036345388404,0.04683333333333333,0.004523809523809524,0.0046867469879518075,0.005919354838709675
1705821658,1.3192009783936391,3.67443999999999,0.16076369863032772,0.15044488255890925,3.93616329253811,1.4297059303099513,0.39102353073210927,0.08743604797450227,0.27583199559146243,0.6068672531176166,0.0000783843600147531,0.2942718208382569,0.2657624332100302,0.8189697831122188,0.9665289763199943,215486464,92823552,6299648,432189440,106549248,337027072,46313472,4694016,272519168,95895552,4538368,3022848,299749376,8417280,58368000,0,890880.0000000001,0,0,462509.81756099506,873412.8913994988,58883.005486738395,0,0,1792450.2065355198,15,7,7,4,7,15,6,6,3,11,1,3,6,19,9,7.601,3.667,23.867,2.201,2.001,2.001,19.335,0,0,0,0.01896666666666667,0.0030217391304347826,0.029009017125511204,0.0325,0.0023650793650793656,0.0030481927710843374,0.00322483660130719,0.04198453608247424,0.004639130434782609,0.049009036345388404,0.04683333333333333,0.004523809523809524,0.0046867469879518075,0.005053571428571427
1705821659,1.3192009783936391,4.364922620745672,0.13622312003440817,0.14721480537238368,3.93616329253811,1.457924831592102,0.22500302666922778,0.08743604797450227,0.27583199559146243,0.5944362250163723,0.0000783843600147531,0.2860925276981338,0.2657624332100302,0.8189697831122188,0.9665289763199943,215486464,92868608,6299648,432189440,106549248,337027072,46313472,4694016,272519168,95895552,4538368,2895872,299749376,8417280,58368000,0,1752585.298679828,0,0,472267.42580350593,402409.20951650036,58883.005486738395,0,0,1792450.2065355198,15,7,7,4,7,15,6,6,3,11,1,3,6,19,9,7.601,3.667,23.867,2.201,2.001,2.001,19.335,0,0,0,0.01896666666666667,0.0030217391304347826,0.029009017125511204,0.0325,0.0023650793650793656,0.0030481927710843374,0.00322483660130719,0.04198453608247424,0.004639130434782609,0.049009036345388404,0.04683333333333333,0.004523809523809524,0.0046867469879518075,0.005053571428571427
