time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,InboundPassthroughClusterIpv4_workload,PassthroughCluster_workload,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1708474651.0,0.7375581963902218,3.2745973308789833,0.5066114948817917,27.305501942889528,0.298834635416667,9.716427030913025,0.8840526066758468,3.9723555905374255,2.775204675802288,0.3014109479572466,0.33299585424394396,106131456,43347968,10895360,43950080,43585536,15130624,34430976,10412032,45309952,2981888,8650752,69661.34484151448,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.667,30.2,1.333,87.333,1.333,15.4,15.333,1.267,170.067,22.133,9.933,0,0,0.003,0.003377967711301044,0.09625000000000002,0.003693351424694708,0.003,0.04820615034168565,0.006428571428571428,0.0017094499294781386,0.007068117977528089,0.0029252873563218387,0.004613296398891967,0.006952380952380951,0.218125,0.04016853932584261,0.0046,0.1985035211267606,0.009514285714285715,0.004366713681241187,0.009582162921348314,0.004612643678160919
1708474652.0,0.7375581963902218,3.2745973308789833,0.5066114948817917,26.748425861366965,0.298834635416667,9.716427030913025,0.8658359858912633,3.9723555905374255,2.775204675802288,0.3014109479572466,0.33299585424394396,106131456,43347968,10895360,43950080,43585536,15130624,34430976,10412032,45309952,2981888,8650752,69661.34484151448,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.667,30.2,1.333,87.333,1.333,15.4,15.333,1.267,170.067,22.133,9.933,0,0,0.003,0.003377967711301044,0.09625000000000002,0.003693351424694708,0.003,0.04820615034168565,0.006428571428571428,0.0017094499294781386,0.007068117977528089,0.0029252873563218387,0.004613296398891967,0.006952380952380951,0.218125,0.04016853932584261,0.0046,0.1985035211267606,0.009514285714285715,0.004366713681241187,0.009582162921348314,0.004612643678160919
1708474653.0,0.7375581963902218,3.2745973308789833,1.635189140345833,33.41265569578479,0.298834635416667,9.716427030913025,0.8476193651066796,3.9723555905374255,2.775204675802288,0.3014109479572466,0.33299585424394396,106131456,43347968,13402112,44208128,43585536,15130624,34430976,10412032,45309952,2981888,8650752,69661.34484151448,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.667,30.2,1.333,87.333,1.333,15.4,15.333,1.267,169.333,21.4,9.933,0,0,0.003,0.003377967711301044,0.09625000000000002,0.003693351424694708,0.003,0.04820615034168565,0.006428571428571428,0.0017147879071947507,0.007049237170596394,0.0029252873563218387,0.004613296398891967,0.006952380952380951,0.218125,0.04016853932584261,0.0046,0.1985035211267606,0.009514285714285715,0.004369955472228734,0.009576282940360609,0.004612643678160919
1708474654.0,0.7375581963902218,3.2745973308789833,1.635189140345833,33.41265569578479,0.298834635416667,10.074295374304343,0.8294027443220959,3.9723555905374255,2.775204675802288,0.29988653350863614,0.33299585424394396,106131456,43347968,13402112,44208128,43585536,15130624,34430976,10412032,45309952,2981888,8650752,69661.34484151448,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.867,1.333,15.4,13.733,1.267,160.067,20.067,9.133,0,0,0.0030084388185654012,0.003443159922928709,0.09021739130434783,0.003726832641770401,0.003,0.049498820754716975,0.006428571428571428,0.0017553336359509757,0.00706769436997319,0.0029291553133514985,0.004628691983122364,0.0073561643835616435,0.21413043478260868,0.03924450549450546,0.0046,0.19902960526315785,0.009514285714285715,0.004376486609169314,0.009574396782841823,0.004611989100817439
1708474655.0,0.7375581963902218,3.2745973308789833,1.635189140345833,33.41265569578479,0.298834635416667,10.074295374304343,0.8111861235375122,3.9723555905374255,2.775204675802288,0.29988653350863614,0.33299585424394396,106131456,43347968,13402112,44208128,43585536,15130624,34430976,10412032,45309952,2981888,8650752,69661.34484151448,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.867,1.333,15.4,13.733,1.267,160.067,20.067,9.133,0,0,0.0030084388185654012,0.003443159922928709,0.09021739130434783,0.003726832641770401,0.003,0.049498820754716975,0.006428571428571428,0.0017553336359509757,0.00706769436997319,0.0029291553133514985,0.004628691983122364,0.0073561643835616435,0.21413043478260868,0.03924450549450546,0.0046,0.19902960526315785,0.009514285714285715,0.004376486609169314,0.009574396782841823,0.004611989100817439
1708474656.0,0.7375581963902218,3.2745973308789833,1.635189140345833,33.41265569578479,0.298834635416667,10.074295374304343,0.6995912432216982,3.9723555905374255,2.775204675802288,0.29988653350863614,0.33299585424394396,106131456,43347968,13402112,44208128,43585536,15130624,34430976,10412032,45309952,2981888,8650752,69661.34484151448,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.867,1.333,13.8,13.733,1.267,160.067,20.067,9.133,0,0,0.0030084388185654012,0.003443159922928709,0.09021739130434783,0.003726832641770401,0.003,0.05022590361445783,0.006428571428571428,0.0017553336359509757,0.00706769436997319,0.0029291553133514985,0.004628691983122364,0.0073561643835616435,0.21413043478260868,0.03924450549450546,0.0046,0.19567961165048536,0.009514285714285715,0.004376486609169314,0.009574396782841823,0.004611989100817439
1708474657.0,0.7375581963902218,3.0493146886388995,1.635189140345833,33.41265569578479,0.298834635416667,9.764820552543242,0.6833864984051111,3.9723555905374255,2.775204675802288,0.29988653350863614,0.33299585424394396,106131456,43294720,13402112,44208128,43585536,14766080,34430976,10412032,45309952,2981888,8650752,69661.34484151448,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.867,1.333,13.8,13.733,1.267,160.067,20.067,9.133,0,0,0.0030084388185654012,0.003443159922928709,0.09021739130434783,0.003726832641770401,0.003,0.05022590361445783,0.006428571428571428,0.0017553336359509757,0.00706769436997319,0.0029291553133514985,0.004628691983122364,0.0073561643835616435,0.21413043478260868,0.03924450549450546,0.0046,0.19567961165048536,0.009514285714285715,0.004376486609169314,0.009574396782841823,0.004611989100817439
1708474658.0,0.7163274667029054,3.0493146886388995,1.635189140345833,33.41265569578479,0.298834635416667,9.764820552543242,0.667181753588524,3.9723555905374255,2.392453603525551,0.29988653350863614,0.33299585424394396,106135552,43294720,13402112,44208128,43585536,14766080,34430976,10412032,45277184,2981888,8650752,55667.30089698287,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.933,1.333,13.8,13.733,1.267,160.133,20.067,8.467,0,0,0.0030084388185654012,0.0034408084696823864,0.08977272727272728,0.0037214927436074637,0.003,0.05022590361445783,0.006363636363636363,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004628691983122364,0.007344036697247704,0.21413043478260868,0.038839779005524856,0.0046,0.19567961165048536,0.009636363636363637,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474659.0,0.5833578480683532,3.0493146886388995,1.635189140345833,33.41265569578479,0.298834635416667,9.764820552543242,0.6509770087719369,3.9723555905374255,2.830803530172811,0.29954130473320456,0.33299585424394396,106135552,43294720,13402112,44208128,43585536,14766080,34430976,10412032,45277184,2981888,8650752,32920.47264732322,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.933,1.333,13.8,13.733,1.267,160.133,20.067,8.467,0,0,0.0030084388185654012,0.0034408084696823864,0.08977272727272728,0.0037214927436074637,0.003,0.05022590361445783,0.006363636363636363,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004628691983122364,0.007344036697247704,0.21413043478260868,0.038839779005524856,0.0046,0.19567961165048536,0.009636363636363637,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474660.0,0.5951494456899536,3.0493146886388995,1.635189140345833,33.41265569578479,0.2506630235428927,9.764820552543242,0.6347722639553498,3.9723555905374255,2.830803530172811,0.29954130473320456,0.3241371543419498,106135552,43294720,13402112,44208128,43585536,14766080,34430976,10412032,45277184,2981888,8654848,33585.90462574867,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.933,1.333,13.8,13.733,1.267,160.133,20.067,8.467,0,0,0.0030084388185654012,0.0034408084696823864,0.08977272727272728,0.0037214927436074637,0.003,0.05022590361445783,0.006363636363636363,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004628691983122364,0.007344036697247704,0.21413043478260868,0.038839779005524856,0.0046,0.19567961165048536,0.009636363636363637,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474661.0,0.606941043311554,3.0493146886388995,1.635189140345833,33.41265569578479,0.2556508957442457,9.764820552543242,0.9625555650538572,3.9723555905374255,2.830803530172811,0.29954130473320456,0.3241371543419498,106135552,43294720,13402112,44208128,43585536,14766080,33968128,10412032,45277184,2981888,8654848,34251.33660417412,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,28.933,1.267,79.933,1.333,13.8,13.733,1.267,160.133,20.067,8.467,0,0,0.0030084388185654012,0.0034408084696823864,0.08977272727272728,0.0037214927436074637,0.003,0.05022590361445783,0.006363636363636363,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004628691983122364,0.007344036697247704,0.21413043478260868,0.038839779005524856,0.0046,0.19567961165048536,0.009636363636363637,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474662.0,0.7074958572960213,3.0493146886388995,1.635189140345833,33.41265569578479,0.2992723320811781,9.764820552543242,0.9625555650538572,3.9639438200337023,2.830803530172811,0.29954130473320456,0.34499226230776586,106135552,43294720,13402112,44208128,43585536,14766080,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,26.067,1.267,79.933,1.333,13.8,13.733,1.267,160.133,20.067,8.467,0,0,0.0030084388185654012,0.0034189573459715637,0.08977272727272728,0.0037214927436074637,0.003,0.05022590361445783,0.006363636363636363,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004628691983122364,0.007213270142180093,0.21413043478260868,0.038839779005524856,0.0046,0.19567961165048536,0.009636363636363637,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474663.0,0.7074958572960213,3.0493146886388995,1.635189140345833,33.41265569578479,0.2992723320811781,9.764820552543242,0.9625555650538572,3.9639438200337023,2.830803530172811,0.29954130473320456,0.34499226230776586,106135552,43294720,13402112,44208128,43585536,14766080,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,14.933,26.067,1.267,79.933,1.333,13.8,13.733,1.2,160.133,20.067,8.467,0,0,0.0030084388185654012,0.0034189573459715637,0.08977272727272728,0.0037214927436074637,0.003,0.05022590361445783,0.00661764705882353,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004628691983122364,0.007213270142180093,0.21413043478260868,0.038839779005524856,0.0046,0.19567961165048536,0.009676470588235297,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474664.0,0.7074958572960213,3.0493146886388995,2.093764953446138,33.41265569578479,0.2992723320811781,9.764820552543242,0.9625555650538572,3.256618817056695,2.830803530172811,0.29954130473320456,0.34499226230776586,106135552,43294720,13402112,44208128,43585536,14766080,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.067,26.067,1.267,79.933,1.333,13.8,13.733,1.2,160.133,20.067,8.467,0,0,0.003008534850640114,0.0034189573459715637,0.08977272727272728,0.0037214927436074637,0.003,0.05022590361445783,0.00661764705882353,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004629018492176387,0.007213270142180093,0.21413043478260868,0.038839779005524856,0.0046,0.19567961165048536,0.009676470588235297,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474665.0,0.7074958572960213,3.0493146886388995,2.093764953446138,34.04784837566255,0.2992723320811781,9.764820552543242,0.9625555650538572,3.323875842842399,2.830803530172811,0.2962284733274916,0.34499226230776586,106135552,43294720,13402112,44208128,43585536,14766080,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.067,26.067,1.267,76.8,1.333,13.8,13.733,1.2,160.133,20.067,8.467,0,0,0.003008534850640114,0.0034189573459715637,0.08977272727272728,0.0037174292699965064,0.003,0.05022590361445783,0.00661764705882353,0.001753919563735515,0.00706769436997319,0.0029222797927461143,0.004629018492176387,0.007213270142180093,0.21413043478260868,0.039385474860335175,0.0046,0.19567961165048536,0.009676470588235297,0.004376232674392184,0.009574396782841823,0.004601036269430052
1708474666.0,0.7074958572960213,3.0493146886388995,2.093764953446138,34.04784837566255,0.2992723320811781,9.764820552543242,0.9625555650538572,3.3911328686281044,2.830803530172811,0.2962284733274916,0.34499226230776586,106135552,43294720,13402112,44208128,43585536,14766080,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.067,26.067,1.267,76.8,1.333,13.8,13.733,1.2,151.267,20.067,8.467,0,0,0.003008534850640114,0.0034189573459715637,0.08977272727272728,0.0037174292699965064,0.003,0.05022590361445783,0.00661764705882353,0.0016844895137128376,0.00706769436997319,0.0029222797927461143,0.004629018492176387,0.007213270142180093,0.21413043478260868,0.039385474860335175,0.0046,0.19567961165048536,0.009676470588235297,0.00436418529615119,0.009574396782841823,0.004601036269430052
1708474667.0,0.7074958572960213,1.9769064546887845,2.093764953446138,34.04784837566255,0.2992723320811781,9.534871289914202,0.9625555650538572,3.4583898944138087,2.830803530172811,0.2962284733274916,0.34499226230776586,106135552,43294720,13402112,44208128,43585536,15151104,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.067,26.067,1.267,76.8,1.333,13.8,13.733,1.2,151.267,20.067,8.467,0,0,0.003008534850640114,0.0034189573459715637,0.08977272727272728,0.0037174292699965064,0.003,0.05022590361445783,0.00661764705882353,0.0016844895137128376,0.00706769436997319,0.0029222797927461143,0.004629018492176387,0.007213270142180093,0.21413043478260868,0.039385474860335175,0.0046,0.19567961165048536,0.009676470588235297,0.00436418529615119,0.009574396782841823,0.004601036269430052
1708474668.0,0.7074958572960213,2.0259046690243223,2.093764953446138,34.04784837566255,0.2992723320811781,9.534871289914202,0.9625555650538572,4.035421547142258,2.830803530172811,0.2962284733274916,0.34499226230776586,106135552,43294720,13402112,44208128,43585536,15151104,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.067,26.067,1.267,76.8,1.333,13.8,13.733,1.2,151.467,20.2,8.467,0,0,0.003008534850640114,0.0034189573459715637,0.08977272727272728,0.0037174292699965064,0.003,0.05022590361445783,0.00661764705882353,0.0016864777700990564,0.00698489010989011,0.0029222797927461143,0.004629018492176387,0.007213270142180093,0.21413043478260868,0.039385474860335175,0.0046,0.19567961165048536,0.009676470588235297,0.004366781847500578,0.009567307692307693,0.004601036269430052
1708474669.0,0.7074958572960213,2.046350159616358,2.093764953446138,34.04784837566255,0.2992723320811781,9.534871289914202,0.9625555650538572,4.035421547142258,2.830803530172811,0.24143667977870692,0.34499226230776586,106135552,43261952,13402112,44208128,43585536,15151104,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.067,25.667,1.133,73.667,1.333,13.8,12.733,1.2,153.867,20.733,8.667,0,0,0.003005730659025788,0.0033675373134328355,0.0875,0.0036697215368346843,0.003,0.049092970521541955,0.00661764705882353,0.001700091157702827,0.0069715447154471534,0.002933161953727507,0.004624068767908308,0.00686436170212766,0.2125,0.03710755813953477,0.0046,0.19010416666666669,0.009676470588235297,0.004369188696444853,0.009551490514905147,0.004619537275064267
1708474670.0,0.7074958572960213,2.094592465223225,2.093764953446138,34.04784837566255,0.2992723320811781,7.926564542189074,0.9625555650538572,4.035421547142258,2.830803530172811,0.24637669546088156,0.34499226230776586,106135552,43261952,13402112,44208128,43585536,15151104,33968128,9998336,45277184,2981888,8654848,39925.918705526856,,0,0,0,0,4,4,9,4,3,26,3,4,4,4,3,,,15.067,25.667,1.133,73.667,1.133,13.8,12.733,1.2,153.867,20.733,8.667,0,0,0.003005730659025788,0.0033675373134328355,0.0875,0.0036697215368346843,0.003,0.049092970521541955,0.00661764705882353,0.001700091157702827,0.0069715447154471534,0.002933161953727507,0.004624068767908308,0.00686436170212766,0.2125,0.03710755813953477,0.0046,0.19010416666666669,0.009676470588235297,0.004369188696444853,0.009551490514905147,0.004619537275064267
