time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705627146,0.7369155325781893,2.195339200178417,0.455807572175029,32.62350349129047,0.3632987537738615,8.12993261244343,0.7270559354726429,4.574085633056217,2.9668302012305587,0.25060753542041564,0.2658870621872081,113328128,43511808,11280384,46841856,43552768,16105472,40529920,24838144,45813760,3014656,9117696,70067.66517144378,191306.88618384567,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,15.867,26,0.867,84.467,1,12.867,13.6,0.933,143.133,18.667,7.4,0,0,0,0,0.00301432664756447,0.003081104389317847,0.127,0.0035625820421388665,0.003,0.04735401459854015,0.004185170431069534,0.0024331935290593165,0.007608125819134994,0.0029066666666666668,0.004639541547277937,0.0047459879007721245,0.22540000000000002,0.03554399701406023,0.0046,0.17787946428571422,0.008656239496206829,0.004493029758338326,0.009773263433813894,0.004581333333333333
1705627147,0.7369155325781893,2.195339200178417,0.455807572175029,32.62350349129047,0.3632987537738615,8.12993261244343,0.7270559354726429,4.574085633056217,2.9668302012305587,0.2898416249332558,0.2658870621872081,113328128,43511808,11280384,46841856,43552768,16105472,40529920,24838144,45813760,3014656,9117696,70067.66517144378,191306.88618384567,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,15.867,26,0.867,84.467,0.867,12.867,13.6,0.933,143.4,18.667,7.4,0,0,0,0,0.00301432664756447,0.003081104389317847,0.127,0.0035625820421388665,0.003,0.04735401459854015,0.004185170431069534,0.0023805309734513274,0.007608125819134994,0.0029066666666666668,0.004639541547277937,0.0047459879007721245,0.22540000000000002,0.03554399701406023,0.0046,0.17787946428571422,0.008656239496206829,0.004482691911916032,0.009773263433813894,0.004581333333333333
1705627148,0.6760695982675791,2.0693987955495485,0.3843117554184005,32.62350349129047,0.36329875377386145,8.134943768857926,0.6079268062630132,4.512394576069179,2.9668302012305587,0.2898416249332558,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40529920,24838144,45813760,3014656,9117696,47015.278108912375,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,15.867,25.467,0.6,83.6,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00301432664756447,0.0030777044331451228,0.1359998986643247,0.003563230779610535,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.004639541547277937,0.004739867979661221,0.22719997973286496,0.03555991102347012,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627149,0.7801478184853446,1.7553244158499972,0.3843117554184005,32.62350349129047,0.36329875377386145,8.134943768857926,0.6079268062630132,4.449700511625706,2.9668302012305587,0.2898416249332558,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40529920,24944640,45813760,3014656,9117696,54253.092797160185,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,15.867,25.467,0.6,83.6,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00301432664756447,0.0030777044331451228,0.1359998986643247,0.003563230779610535,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.004639541547277937,0.004739867979661221,0.22719997973286496,0.03555991102347012,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627150,0.7801478184853446,1.7208344359241714,0.3843117554184005,32.62350349129047,0.36329875377386145,8.134943768857926,0.6079268062630132,4.449700511625706,2.340220598134268,0.2898416249332558,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40529920,24944640,45813760,3014656,9117696,54253.092797160185,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,15.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00301432664756447,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.004639541547277937,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627151,0.7801478184853446,1.6863444559983458,0.3843117554184005,32.62350349129047,0.36329875377386145,8.134943768857926,0.539039039039013,4.449700511625706,2.388951336171568,0.2898416249332558,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40706048,24944640,45813760,3014656,9117696,54253.092797160185,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,15.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00301432664756447,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.004639541547277937,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627152,0.7801478184853446,1.6518544760725198,0.3843117554184005,32.62350349129047,0.36329875377386145,8.134943768857926,0.539039039039013,4.449700511625706,2.4376820742088676,0.2898416249332558,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40706048,24944640,45813760,3014656,9117696,54253.092797160185,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,15.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00301432664756447,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.004639541547277937,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627153,0.7801478184853446,1.6173644961466938,0.3843117554184005,32.62350349129047,0.36329875377386145,8.081631523324964,0.539039039039013,4.449700511625706,2.4864128122461673,0.2898416249332558,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40706048,24944640,45813760,3014656,9117696,54253.092797160185,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,14.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00302046783625731,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.0046461988304093566,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627154,0.680503438369304,1.5828745162208682,0.3843117554184005,32.62350349129047,0.36329875377386145,8.081631523324964,0.539039039039013,4.449700511625706,2.491675731954196,0.2898416249332558,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40706048,24944640,45813760,3014656,9117696,47323.61651964291,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,14.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00302046783625731,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.0046461988304093566,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627155,0.6675009747278817,1.5483845362950424,0.3843117554184005,32.62350349129047,0.36329875377386145,8.081631523324964,0.539039039039013,4.449700511625706,2.4429449939168966,0.24912451243950715,0.2593107206102688,113328128,43511808,11415552,46841856,43552768,16605184,40706048,24944640,45813760,3014656,9117696,46419.3983063569,134380.44659517318,0,0,0,0,0,4,5,9,4,3,24,4,4,4,4,2,14.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00302046783625731,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.0046461988304093566,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627156,0.6544985110864593,1.9499894122854153,0.3843117554184005,32.8201237716126,0.3565643349502201,8.081631523324964,0.539039039039013,4.449700511625706,2.3942142558795965,0.2959696538644051,0.2593107206102688,113328128,43507712,11415552,46841856,43552768,16605184,40706048,24944640,45813760,3014656,9117696,45515.1800930709,134380.44659517318,0,0,0,0,14939.635992267571,4,5,9,4,3,24,4,4,4,4,2,14.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.867,0,0,0,0,0.00302046783625731,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003962962962962963,0.002378897685465994,0.007578226857887876,0.0029047624518802237,0.0046461988304093566,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.00875,0.004483047755667533,0.009729465449804433,0.0045809524903760454
1705627157,0.7478305861482766,1.9499894122854153,0.3843117554184005,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.449700511625706,2.3454835178422964,0.2959696538644051,0.2670100167418773,113451008,43507712,11415552,47075328,43552768,16605184,40706048,24944640,45813760,3014656,9117696,75689.26010791633,134380.44659517318,0,0,0,0,14939.635992267571,4,5,9,4,3,24,4,4,4,4,2,14.867,25.333,0.6,85.133,0.6,12.867,13.6,0.667,142.8,18.667,6.933,0,0,0,0,0.00302046783625731,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.04735401459854015,0.003800012800318586,0.002378897685465994,0.007578226857887876,0.0028434173112545087,0.0046461988304093566,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17787946428571422,0.008611136900117533,0.004483047755667533,0.009729465449804433,0.004568683462250902
1705627158,0.7478305861482766,1.9499894122854153,0.3726337064148505,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.449700511625706,2.9187963966971187,0.2959696538644051,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24944640,45846528,3014656,9117696,75689.26010791633,111306.23821736104,0,0,0,0,14939.635992267571,4,5,9,4,3,24,4,4,4,4,2,14.867,25.333,0.6,85.133,0.6,13.067,13.6,0.667,142.8,18.667,6.933,0,0,0,0,0.00302046783625731,0.0030743495827309218,0.1359998986643247,0.0035601097570799886,0.003,0.0460812356979405,0.003800012800318586,0.002378897685465994,0.007578226857887876,0.0028434173112545087,0.0046461988304093566,0.00473382924891566,0.22719997973286496,0.03602505765252388,0.004600000000000001,0.17215639810426528,0.008611136900117533,0.004483047755667533,0.009729465449804433,0.004568683462250902
1705627159,0.7478305861482766,1.9499894122854153,0.2756496925445788,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.449700511625706,2.9187963966971187,0.2959696538644051,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24944640,45846528,3014656,9117696,75689.26010791633,130672.70120366232,0,0,0,0,14939.635992267571,4,5,9,4,3,24,4,4,4,4,2,14.533,24.533,0.667,79.533,0.6,13.067,12.467,0.667,140.2,18.333,6.533,0,0,0,0,0.0030116448326055313,0.003056672923689871,0.1214288208664292,0.003531303359169395,0.003,0.04561258278145695,0.003800012800318586,0.002383735488169303,0.007554417413572344,0.0028461547546820764,0.004630276564774381,0.0047020112626417684,0.22428576417328583,0.03559529327528213,0.004600000000000001,0.1661940298507462,0.008611136900117533,0.004481324128490959,0.009685019206145966,0.004569230950936415
1705627160,0.7478305861482766,1.9499894122854151,0.28137188993195267,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.449700511625706,2.9187963966971187,0.2959696538644051,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24944640,45846528,3014656,9117696,75689.26010791633,133385.32889617377,0,0,0,0,14939.635992267571,4,5,9,4,3,24,4,4,4,4,2,14.533,24.533,0.667,79.533,0.6,13.067,12.467,0.667,140.2,18.333,6.533,0,0,0,0,0.0030116448326055313,0.003056672923689871,0.1214288208664292,0.003531303359169395,0.003,0.04561258278145695,0.003800012800318586,0.002383735488169303,0.007554417413572344,0.0028461547546820764,0.004630276564774381,0.0047020112626417684,0.22428576417328583,0.03559529327528213,0.004600000000000001,0.1661940298507462,0.008611136900117533,0.004481324128490959,0.009685019206145966,0.004569230950936415
1705627161,0.7478305861482766,1.9499894122854151,0.2870940873193267,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.478111054443301,2.9187963966971187,0.2985965864246063,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24944640,45846528,3014656,9117696,75689.26010791633,136097.95658868525,0,0,0,0,20205.2091554854,4,5,9,4,3,24,4,4,4,4,2,14.533,24.533,0.667,79.533,0.6,13.067,12.467,0.667,140.2,18.333,6.533,0,0,0,0,0.0030116448326055313,0.003056672923689871,0.1214288208664292,0.003531303359169395,0.003,0.04561258278145695,0.003800012800318586,0.002383735488169303,0.007554417413572344,0.0028461547546820764,0.004630276564774381,0.0047020112626417684,0.22428576417328583,0.03559529327528213,0.004600000000000001,0.1661940298507462,0.008611136900117533,0.004481324128490959,0.009685019206145966,0.004569230950936415
1705627162,0.7478305861482766,1.9499894122854151,0.2928162847067007,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.478111054443301,2.9187963966971187,0.2985965864246063,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24944640,45846528,3014656,9117696,75689.26010791633,138810.58428119673,0,0,0,0,20205.2091554854,4,5,9,4,3,24,4,4,4,4,2,14.533,24.533,0.667,79.533,0.533,13.067,12.467,0.667,132.4,18.333,6.533,0,0,0,0,0.0030116448326055313,0.003056672923689871,0.1214288208664292,0.003531303359169395,0.003,0.04561258278145695,0.003800012800318586,0.0023279034279664722,0.007554417413572344,0.0028461547546820764,0.004630276564774381,0.0047020112626417684,0.22428576417328583,0.03559529327528213,0.0046,0.1661940298507462,0.008611136900117533,0.004470259045821247,0.009685019206145966,0.004569230950936415
1705627163,0.7595999726008106,1.9499894122854151,0.34333184324243804,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.478111054443301,2.9187963966971187,0.2985965864246063,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24944640,45846528,3014656,9117696,84170.14864031783,162757.66155068792,0,0,0,0,20205.2091554854,4,5,9,4,3,24,4,4,4,4,2,14.533,24.533,0.667,79.267,0.533,13.067,12.467,0.667,131.333,17.533,6.533,0,0,0,0,0.0030116448326055313,0.003053113553113553,0.10833333333333332,0.0035240677966101694,0.003,0.04561258278145695,0.0036399999999999996,0.0023252254141329417,0.007545103092783505,0.002843971631205674,0.004630276564774381,0.004695604395604395,0.22166666666666668,0.034772727272727275,0.0046,0.1661940298507462,0.008357142857142858,0.004469742084294401,0.009679123711340207,0.004568794326241134
1705627164,0.7595999726008106,1.960293276926269,0.34333184324243804,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.262335616288576,2.9187963966971187,0.2985965864246063,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24870912,45846528,3014656,9117696,84170.14864031783,162757.66155068792,0,0,0,0,20205.2091554854,4,5,9,4,3,24,4,4,4,4,2,14.533,24.533,0.667,79.267,0.533,13.067,12.467,0.667,131.333,17.533,6.533,0,0,0,0,0.0030116448326055313,0.003053113553113553,0.10833333333333332,0.0035240677966101694,0.003,0.04561258278145695,0.0036399999999999996,0.0023252254141329417,0.007545103092783505,0.002843971631205674,0.004630276564774381,0.004695604395604395,0.22166666666666668,0.034772727272727275,0.0046,0.1661940298507462,0.008357142857142858,0.004469742084294401,0.009679123711340207,0.004568794326241134
1705627165,0.7595999726008106,1.960293276926269,0.34333184324243804,32.130298452617396,0.34489308202241126,8.081631523324964,0.539039039039013,4.262335616288576,2.9187963966971187,0.2985965864246063,0.2670100167418773,113451008,43507712,10706944,47075328,43552768,16605184,40706048,24870912,45846528,3014656,9117696,84170.14864031783,162757.66155068792,0,0,0,0,20205.2091554854,4,5,9,4,3,24,4,4,4,4,2,14.533,23.6,0.667,72.2,0.533,13.067,12.467,0.667,131.333,17.533,6.533,0,0,0,0,0.0030116448326055313,0.003056672760511883,0.10833333333333332,0.003501032346868548,0.003,0.04561258278145695,0.0036399999999999996,0.0023252254141329417,0.007545103092783505,0.002843971631205674,0.004630276564774381,0.004702010968921389,0.22166666666666668,0.031910377358490595,0.0046,0.1661940298507462,0.008357142857142858,0.004469742084294401,0.009679123711340207,0.004568794326241134
