time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705668211,0.8153460381143349,1.9261735113338778,0.39023848976205094,33.36638974602323,0.2255072154009382,5.72129526575414,0.6026586811808389,3.650895754369813,2.9626385787006497,0.2988253554593237,0.25145338569261033,107257856,44462080,11718656,44580864,43507712,15896576,44969984,10797056,45174784,2940928,8802304,102708.12437311935,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,23.8,0.667,69.933,0.4,11.067,13.533,0.467,141.2,18.667,5.667,0,0,0.0030117130307467056,0.003121739130434783,0.115,0.004131602506714413,0.003058823529411765,0.05190476190476191,0.003117644290599542,0.0018309298856290402,0.007496958637469586,0.002936842105263158,0.00462108345534407,0.00481913043478261,0.223,0.0493877551020408,0.004705882352941178,0.1942000000000001,0.004811759723079175,0.004386076578816509,0.009538321167883211,0.004643508771929824
1705668212,0.8153460381143349,1.4716912250703824,0.39023848976205094,33.36638974602323,0.23038916931938597,5.859924438304851,0.6026586811808389,3.650895754369813,2.9626385787006497,0.2988253554593237,0.25145338569261033,107257856,44462080,11718656,44580864,43507712,15896576,44969984,10797056,45174784,2940928,8802304,102708.12437311935,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,23.8,0.667,69.933,0.4,11.067,13.533,0.467,141.2,18.667,5.667,0,0,0.0030117130307467056,0.003121739130434783,0.115,0.004131602506714413,0.003058823529411765,0.05190476190476191,0.003117644290599542,0.0018309298856290402,0.007496958637469586,0.002936842105263158,0.00462108345534407,0.00481913043478261,0.223,0.0493877551020408,0.004705882352941178,0.1942000000000001,0.004811759723079175,0.004386076578816509,0.009538321167883211,0.004643508771929824
1705668213,0.8153460381143349,1.5018794533976896,0.39772919094889103,33.36638974602323,0.19323749999999862,5.998553610855564,0.6026586811808389,3.650895754369813,2.9626385787006497,0.2988253554593237,0.25145338569261033,107257856,44462080,11751424,44580864,43507712,15896576,44969984,10797056,45174784,2940928,8802304,102708.12437311935,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,23.8,0.667,82.2,0.4,14.267,13.533,0.467,141.2,18.667,5.667,0,0,0.0030117130307467056,0.003121739130434783,0.115,0.004122854561878953,0.003058823529411765,0.050728155339805826,0.003117644290599542,0.0018309298856290402,0.007496958637469586,0.002936842105263158,0.00462108345534407,0.00481913043478261,0.223,0.04861398963730569,0.004705882352941178,0.19246987951807235,0.004811759723079175,0.004386076578816509,0.009538321167883211,0.004643508771929824
1705668214,0.8153460381143349,1.8112936996384235,0.39772919094889103,33.36638974602323,0.19323749999999862,6.137182783406274,0.5199531220190227,3.650895754369813,2.9626385787006497,0.2988253554593237,0.25145338569261033,107257856,44462080,11751424,44580864,43507712,15896576,44969984,10797056,45174784,2940928,8802304,102708.12437311935,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,23.8,0.667,82.2,0.4,14.267,13.533,0.467,141.2,18.667,5.667,0,0,0.0030117130307467056,0.003121739130434783,0.115,0.004122854561878953,0.003058823529411765,0.050728155339805826,0.003117644290599542,0.0018309298856290402,0.007496958637469586,0.002936842105263158,0.00462108345534407,0.00481913043478261,0.223,0.04861398963730569,0.004705882352941178,0.19246987951807235,0.004811759723079175,0.004386076578816509,0.009538321167883211,0.004643508771929824
1705668215,0.8153460381143349,1.8112936996384235,0.39772919094889103,33.36638974602323,0.19323749999999862,6.2758119559569865,0.5199531220190227,3.7361520244902517,2.9626385787006497,0.29518743517559043,0.25145338569261033,107257856,44462080,11751424,44580864,43507712,15896576,44969984,10911744,45174784,2940928,8802304,102708.12437311935,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,25.8,0.667,82.2,0.4,14.267,13.533,0.467,141.2,18.667,5.667,0,0,0.0030117130307467056,0.0031241642788920727,0.115,0.004122854561878953,0.003058823529411765,0.050728155339805826,0.003117644290599542,0.0018309298856290402,0.007496958637469586,0.002936842105263158,0.00462108345534407,0.004823495702005731,0.223,0.04861398963730569,0.004705882352941178,0.19246987951807235,0.004811759723079175,0.004386076578816509,0.009538321167883211,0.004643508771929824
1705668216,0.6958389574278323,1.8112936996384235,0.39772919094889103,33.36638974602323,0.19323749999999862,6.414441128507699,0.5199531220190227,3.7361520244902517,2.9626385787006497,0.29518743517559043,0.25145338569261033,107257856,44462080,11751424,44580864,43507712,15896576,44969984,10911744,45174784,2940928,8802304,87653.96634347487,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,25.8,0.667,82.2,0.4,14.267,13.533,0.467,141.2,18.667,6.933,0,0,0.0030117130307467056,0.0031241642788920727,0.115,0.004122854561878953,0.003058823529411765,0.050728155339805826,0.003117644290599542,0.0018309298856290402,0.007496958637469586,0.002921708185053381,0.00462108345534407,0.004823495702005731,0.223,0.04861398963730569,0.004705882352941178,0.19246987951807235,0.004811759723079175,0.004386076578816509,0.009538321167883211,0.004664056939501779
1705668217,0.6822498567925933,1.8112936996384235,0.39772919094889103,33.36638974602323,0.3190257905160279,6.55307030105841,0.5199531220190227,3.7361520244902517,2.9626385787006497,0.29518743517559043,0.24417183028146608,107257856,44462080,11751424,44580864,43511808,15896576,44969984,10911744,45174784,2940928,8802304,85942.16427058955,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,25.8,0.667,82.2,0.8,14.267,13.533,0.467,141.2,18.667,6.933,0,0,0.0030117130307467056,0.0031241642788920727,0.115,0.004122854561878953,0.0030571428571428572,0.05072815533980584,0.003117644290599542,0.0018309298856290402,0.007496958637469586,0.002921708185053381,0.00462108345534407,0.004823495702005731,0.223,0.04861398963730569,0.004702857142857143,0.19246987951807235,0.004811759723079175,0.004386076578816509,0.009538321167883211,0.004664056939501779
1705668218,0.6686607561573543,1.8112936996384235,0.39772919094889103,27.351907888632287,0.3190257905160279,6.691699473609121,0.5199531220190227,3.7361520244902517,2.9108581436076952,0.29518743517559043,0.24417183028146608,107257856,44462080,11751424,44580864,43511808,15896576,44969984,10911744,45174784,2940928,8802304,84230.36219770422,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,26.467,1.067,83.667,1.2,14.267,13.533,0.867,142.267,18.667,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979223,0.0030555555555555557,0.05072815533980584,0.0032424183653541818,0.0018315109343936386,0.007496958637469586,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.0481865284974093,0.0047,0.19246987951807235,0.005374899995555353,0.004386182902584494,0.009538321167883211,0.004676595744680851
1705668219,0.7740166782487696,1.847821392276466,0.39772919094889103,33.53960681818079,0.3190257905160279,6.830328646159833,0.5199531220190227,3.7361520244902517,2.9108581436076952,0.29518743517559043,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44969984,10911744,45174784,2940928,8802304,71160.52814454483,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,26.467,1.067,83.667,1.2,14.267,13.533,0.867,142.267,18.667,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979223,0.0030555555555555557,0.05072815533980584,0.0032424183653541818,0.0018315109343936386,0.007496958637469586,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.0481865284974093,0.0047,0.19246987951807235,0.005374899995555353,0.004386182902584494,0.009538321167883211,0.004676595744680851
1705668220,0.7740166782487696,1.847821392276466,0.39772919094889103,33.53960681818079,0.3190257905160279,8.317750353042692,0.5199531220190227,3.7361520244902517,2.9108581436076952,0.29518743517559043,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44969984,10911744,45174784,2940928,8802304,71160.52814454483,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,26.467,1.067,83.667,1.2,14.267,13.533,1.133,142.267,18.667,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979222,0.0030555555555555557,0.05072815533980584,0.0032352941176470584,0.0018315109343936386,0.007496958637469586,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.048186528497409294,0.0047,0.19246987951807235,0.005249999999999996,0.004386182902584494,0.009538321167883211,0.004676595744680851
1705668221,0.7201380897583466,1.847821392276466,0.39772919094889103,33.53960681818079,0.3190257905160279,8.317750353042692,0.560729680082938,3.7361520244902517,2.9108581436076952,0.29518743517559043,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45174784,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,26.467,1.067,83.667,1.2,14.267,13.533,1.133,142.267,18.667,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979222,0.0030555555555555557,0.05072815533980584,0.0032352941176470584,0.0018315109343936386,0.007496958637469586,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.048186528497409294,0.0047,0.19246987951807235,0.005249999999999996,0.004386182902584494,0.009538321167883211,0.004676595744680851
1705668222,0.7201380897583466,1.847821392276466,0.39772919094889103,33.53960681818079,0.3190257905160279,8.317750353042692,0.5607296800829378,3.7361520244902517,2.9108581436076952,0.29518743517559043,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45174784,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,26.467,1.067,83.667,1.2,14.267,13.533,1.133,142.267,18.667,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979222,0.0030555555555555557,0.05072815533980584,0.0032352941176470584,0.0018315109343936386,0.007496958637469586,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.048186528497409294,0.0047,0.19246987951807235,0.005249999999999996,0.004386182902584494,0.009538321167883211,0.004676595744680851
1705668223,0.7201380897583466,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.317750353042692,0.5607296800829378,3.566191221661722,2.9108581436076952,0.29518743517559043,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45174784,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,26.467,1.067,83.667,1.2,14.267,13.533,1.133,141.467,18.533,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979222,0.0030555555555555557,0.05072815533980584,0.0032352941176470584,0.001789042498719918,0.007493894993894994,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.048186528497409294,0.0047,0.19246987951807235,0.005249999999999996,0.004378289810547875,0.009537851037851038,0.004676595744680851
1705668224,0.7201380897583466,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.317750353042692,0.5607296800829378,3.566191221661722,2.9108581436076952,0.29518743517559043,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45174784,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.4,26.467,1.067,83.667,1.2,14.267,13.533,1.133,141.467,18.533,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979222,0.0030555555555555557,0.05072815533980584,0.0032352941176470584,0.001789042498719918,0.007493894993894994,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.048186528497409294,0.0047,0.19246987951807235,0.005249999999999996,0.004378289810547875,0.009537851037851038,0.004676595744680851
1705668225,0.7201380897583466,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.317750353042692,0.5607296800829378,3.566191221661722,2.9108581436076952,0.2933944356029354,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45174784,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,15.2,26.467,1.067,83.667,1.2,14.267,13.533,1.133,141.467,18.533,7.733,0,0,0.0030117130307467056,0.003130019120458891,0.10394736842105264,0.004125564588979222,0.0030555555555555557,0.05072815533980584,0.0032352941176470584,0.001789042498719918,0.007493894993894994,0.0029290780141843975,0.00462108345534407,0.0048340344168260035,0.2207894736842105,0.048186528497409294,0.0047,0.19246987951807235,0.005249999999999996,0.004378289810547875,0.009537851037851038,0.004676595744680851
1705668226,0.7201380897583466,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.317750353042692,0.6209373758771471,3.566191221661722,2.836331127854036,0.2933944356029354,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45178880,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,14.933,25.4,0.933,85.8,1.2,14.267,12.867,1.133,132,17,7.267,0,0,0.0030087976539589444,0.003096590909090909,0.090625,0.004030567685589519,0.0030555555555555557,0.04983723958333334,0.0032352941176470584,0.0017528916929547842,0.007490671641791044,0.0029205776173285196,0.004615835777126099,0.004773863636363637,0.2173529411764706,0.04596774193548385,0.0047,0.1889462809917356,0.005249999999999996,0.004365720294426918,0.009532960199004976,0.0046649819494584835
1705668227,0.7201380897583466,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.317750353042692,0.6209373758771471,3.566191221661722,2.836331127854036,0.2933944356029354,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45178880,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,14.933,25.4,0.933,85.8,1.2,14.267,12.867,1.133,132,17,7.267,0,0,0.0030087976539589444,0.003096590909090909,0.090625,0.004030567685589519,0.0030555555555555557,0.04983723958333334,0.0032352941176470584,0.0017528916929547842,0.007490671641791044,0.0029205776173285196,0.004615835777126099,0.004773863636363637,0.2173529411764706,0.04596774193548385,0.0047,0.1889462809917356,0.005249999999999996,0.004365720294426918,0.009532960199004976,0.0046649819494584835
1705668228,0.7201380897583466,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.317750353042692,0.6209373758771471,3.566191221661722,2.836331127854036,0.2933944356029354,0.2614631798491863,107249664,44490752,11751424,44580864,43511808,15896576,44539904,10911744,45178880,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,14.933,25.4,0.933,84.333,1.2,13.2,12.867,1.133,132,17,7.267,0,0,0.0030087976539589444,0.003096590909090909,0.090625,0.00397098976109215,0.0030555555555555557,0.0492686170212766,0.0032352941176470584,0.0017528916929547842,0.007490671641791044,0.0029205776173285196,0.004615835777126099,0.004773863636363637,0.2173529411764706,0.042888888888888844,0.0047,0.18874476987447703,0.005249999999999996,0.004365720294426918,0.009532960199004976,0.0046649819494584835
1705668229,0.7201380897583466,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.3512150271875,0.6209373758771471,3.566191221661722,2.836331127854036,0.2933944356029354,0.26006811989100276,107249664,44490752,11751424,44580864,43511808,16015360,44539904,10911744,45178880,2940928,8802304,55452.51472280512,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,14.933,25.4,0.933,84.333,1.2,13.2,12.867,1.133,132,17,7.267,0,0,0.0030087976539589444,0.003096590909090909,0.090625,0.00397098976109215,0.0030555555555555557,0.0492686170212766,0.0032352941176470584,0.0017528916929547842,0.007490671641791044,0.0029205776173285196,0.004615835777126099,0.004773863636363637,0.2173529411764706,0.042888888888888844,0.0047,0.18874476987447703,0.005249999999999996,0.004365720294426918,0.009532960199004976,0.0046649819494584835
1705668230,0.7086560241613732,1.847821392276466,0.3744116851500779,33.53960681818079,0.3190257905160279,8.3512150271875,0.6209373758771471,3.566191221661722,2.836331127854036,0.2933944356029354,0.26006811989100276,107253760,44490752,11751424,44580864,43511808,16015360,44539904,10911744,45178880,2940928,8802304,73634.63128752742,0,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,2,14.933,23.467,0.933,84.333,1.2,13.2,12.867,1.133,132,17,7.267,0,0,0.0030087976539589444,0.0030992366412213746,0.090625,0.00397098976109215,0.0030555555555555557,0.0492686170212766,0.0032352941176470584,0.0017528916929547842,0.007490671641791044,0.0029205776173285196,0.004615835777126099,0.004778625954198474,0.2173529411764706,0.042888888888888844,0.0047,0.18874476987447703,0.005249999999999996,0.004365720294426918,0.009532960199004976,0.0046649819494584835
