time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705373210,0.6680930463988097,1.7120809644818187,0.45285859555957336,19.04907539118176,0.2880457428584416,6.64765898577638,0.6760381913959288,3.2257175169637025,2.139364542248355,0.27036934255007555,0.16862167175685877,114696192,43761664,10190848,41340928,43327488,16371712,40853504,10960896,45400064,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,13.533,22,0.933,69.195,0.8,11.8,11.2,0.867,127.6,16.6,6.867,0,0,0,0,0.003003129890453834,0.0033126338329764454,0.3671875,0.06339428055185835,0.003,0.1920537897310514,0.0035625,0.002088686481303931,0.007510460251046025,0.0029006622516556287,0.004620657276995305,0.007261904761904772,0.99375,0.09867780774381874,0.0046,0.7117241379310345,0.007722222222222223,0.004430776605944391,0.009769874476987447,0.0046013245033112585
1705373211,0.6680930463988097,1.6718568061188588,0.45285859555957336,19.04907539118176,0.2880457428584416,6.64765898577638,0.6760381913959288,3.2257175169637025,2.096178863517092,0.27036934255007555,0.17230479505806956,114696192,43761664,10190848,41340928,43327488,16371712,40853504,10960896,45400064,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,13.533,22,0.933,69.195,0.8,11.8,11.2,0.867,127.6,16.6,5.867,0,0,0,0,0.003003129890453834,0.0033126338329764454,0.3671875,0.06339428055185835,0.003,0.1920537897310514,0.0035625,0.002088686481303931,0.007510460251046025,0.002927152317880795,0.004620657276995305,0.007261904761904772,0.99375,0.09867780774381874,0.0046,0.7117241379310345,0.007722222222222223,0.004430776605944391,0.009769874476987447,0.004606622516556291
1705373212,0.6680930463988097,1.6316326477558996,0.45285859555957336,19.04907539118176,0.2880457428584416,6.64765898577638,0.6760381913959288,3.2257175169637025,2.052993184785829,0.27036934255007555,0.1759879183592804,114696192,43761664,10190848,41340928,43327488,16371712,40853504,10960896,45400064,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,22.867,0.8,75.062,0.8,11.8,12.2,0.867,129.467,16.867,5.8,0,0,0,0,0.0029939216468751607,0.0032680648783890887,0.36111083675726935,0.06379959947629735,0.003,0.19486390288626942,0.0035625,0.002090456096014626,0.00751049408804653,0.0029328873354447513,0.00461823765315102,0.006492470289242179,0.9857139228932801,0.09840535849873394,0.0046,0.7211039860591543,0.007722222222222223,0.004431105723720763,0.009776226626302367,0.004618792166525102
1705373213,0.6680930463988097,2.099965919570188,0.42941250524548846,19.04907539118176,0.2880457428584416,6.64765898577638,0.6760381913959288,3.2257175169637025,2.471043075256235,0.27036934255007555,0.1796710416604912,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10960896,45391872,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,22.867,0.8,75.062,0.8,11.8,12.2,0.8,129.467,16.867,5.8,0,0,0,0,0.0029939216468751607,0.0032680648783890887,0.36111083675726935,0.06379959947629735,0.003,0.19486390288626942,0.003411764705882353,0.002090456096014626,0.00751049408804653,0.0029328873354447513,0.00461823765315102,0.006492470289242179,0.9857139228932801,0.09840535849873394,0.0046,0.7211039860591543,0.007071428571428572,0.004431105723720763,0.009776226626302367,0.004618792166525102
1705373214,0.6680930463988097,2.099965919570188,0.42941250524548846,19.04907539118176,0.2880457428584416,6.64765898577638,0.6760381913959288,3.2257175169637025,2.471043075256235,0.27036934255007555,0.18335416496170204,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10960896,45391872,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,22.867,0.8,75.062,0.8,12,12.2,0.8,126.133,16.867,5.8,0,0,0,0,0.0029939216468751607,0.0032680648783890887,0.36111083675726935,0.06379959947629735,0.003,0.19770469358178075,0.003411764705882353,0.0020674636655549704,0.00751049408804653,0.0029328873354447513,0.00461823765315102,0.006492470289242179,0.9857139228932801,0.09840535849873394,0.0046,0.7293208928156957,0.007071428571428572,0.004426595001593317,0.009776226626302367,0.004618792166525102
1705373215,0.6680930463988097,2.099965919570188,0.42941250524548846,19.04907539118176,0.2880457428584416,3.7601399999999785,0.6760381913959288,3.239205325410408,2.471043075256235,0.27036934255007555,0.2209873980726488,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10715136,45391872,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,23.133,0.8,75.062,0.8,12,12.2,0.8,126.133,16.867,5.8,0,0,0,0,0.0029939216468751607,0.0032645854422783155,0.36111083675726935,0.06379959947629735,0.003,0.19770469358178075,0.003411764705882353,0.0020674636655549704,0.00751049408804653,0.0029328873354447513,0.00461823765315102,0.006407741959746596,0.9857139228932801,0.09840535849873394,0.0046,0.7293208928156957,0.007071428571428572,0.004426595001593317,0.009776226626302367,0.004618792166525102
1705373216,0.6680930463988097,2.099965919570188,0.42941250524548846,19.04907539118176,0.2880457428584416,3.7601399999999785,0.6760381913959288,3.239205325410408,2.471043075256235,0.27036934255007555,0.2209873980726488,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10715136,45391872,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,23.133,0.8,75.062,0.8,12,12.2,0.8,126.133,16.867,5.8,0,0,0,0,0.0029939216468751607,0.0032645854422783155,0.36111083675726935,0.06379959947629735,0.003,0.19770469358178075,0.003411764705882353,0.0020674636655549704,0.00751049408804653,0.0029328873354447513,0.00461823765315102,0.006407741959746596,0.9857139228932801,0.09840535849873394,0.0046,0.7293208928156957,0.007071428571428572,0.004426595001593317,0.009776226626302367,0.004618792166525102
1705373217,0.6680930463988097,2.099965919570188,0.42941250524548846,19.04907539118176,0.2880457428584416,3.7601399999999785,0.6760381913959288,3.239205325410408,2.471043075256235,0.23199191642699538,0.2209873980726488,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10715136,45391872,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,23,0.733,74.662,0.733,12,12.2,0.733,125.8,16.867,5.667,0,0,0,0,0.0029939216468751607,0.0032573244369723865,0.35,0.06370763891794241,0.003,0.19770469358178075,0.003242424242424243,0.002064534785691664,0.00751049408804653,0.002931035983658101,0.00461823765315102,0.0062377640185094394,1.0749949998888868,0.09838647884950114,0.0046,0.7293208928156957,0.005375000000000003,0.004426050376800404,0.009776226626302367,0.0046193105621409195
1705373218,0.6680930463988097,2.099965919570188,0.42941250524548846,19.04907539118176,0.2880457428584416,3.7601399999999785,0.6760381913959288,3.239205325410408,2.471043075256235,0.22748576071782742,0.2209873980726488,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10715136,45391872,3022848,9187328,42459.675747398105,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,23,0.733,74.662,0.733,12,12.2,0.733,125.8,16.867,5.667,0,0,0,0,0.0029939216468751607,0.0032573244369723865,0.35,0.06370763891794241,0.003,0.19770469358178075,0.003242424242424243,0.002064534785691664,0.00751049408804653,0.002931035983658101,0.00461823765315102,0.0062377640185094394,1.0749949998888868,0.09838647884950114,0.0046,0.7293208928156957,0.005375000000000003,0.004426050376800404,0.009776226626302367,0.0046193105621409195
1705373219,0.6896428351119189,2.099965919570188,0.42941250524548846,16.274101333571355,0.2880457428584416,3.7601399999999785,0.6760381913959288,3.239205325410408,2.471043075256235,0.22297960500865954,0.2209873980726488,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10715136,45391872,3022848,9187328,63166.98538029733,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,23,0.733,74.662,0.733,12,12.2,0.733,125.8,16.867,5.667,0,0,0,0,0.0029939216468751607,0.0032573244369723865,0.35,0.06370763891794241,0.003,0.19770469358178075,0.003242424242424243,0.002064534785691664,0.00751049408804653,0.002931035983658101,0.004618237653151019,0.0062377640185094394,1.0749949998888868,0.09838647884950114,0.0046,0.7293208928156957,0.005375000000000003,0.004426050376800404,0.009776226626302367,0.0046193105621409195
1705373220,0.6896428351119189,2.099965919570188,0.42941250524548846,15.956616743718326,0.2880457428584416,3.7601399999999785,0.6760381913959288,3.239205325410408,2.471043075256235,0.21847344929949164,0.2209873980726488,114696192,43679744,10194944,41340928,43327488,16371712,40853504,10715136,45391872,3022848,9187328,63166.98538029733,,0,0,0,0,4,4,9,4,3,28,3,4,4,4,3,15,23,0.733,74.662,0.733,12,12.2,0.733,125.8,16.867,5.667,0,0,0,0,0.0029939216468751607,0.0032573244369723865,0.35,0.06370763891794241,0.003,0.19770469358178075,0.003242424242424243,0.002064534785691664,0.00751049408804653,0.002931035983658101,0.004618237653151019,0.0062377640185094394,1.0749949998888868,0.09838647884950114,0.0046,0.7293208928156957,0.005375000000000003,0.004426050376800404,0.009776226626302367,0.0046193105621409195
