time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705784731,1.9227814358749515,3.9083795497972513,0.15635403055407782,0.23515590625091498,4.919520960807946,1.1355178757894353,0.47488934039619696,0.08397119777327314,0.677688177179876,0.7902224848092865,0.00022434238098760153,0.28725580840466863,0.41099267896482433,1.002915743125461,1.240519379844971,211484672,82522112,6041600,423878656,100007936,335388672,41447424,4505600,281161728,92659712,4718592,2883584,301744128,9379840,49475584,2347989.0012583304,0,958537.1163195703,62616.80457090444,0,0,0,1190697.6744186045,13,9,9,4,7,14,6,7,3,11,1,3,5,35,18,8.267,4.133,24.533,2,2.2,2.133,17.867,0.016990291262135925,0.0030893854748603347,0.033333333333333326,0.03425324675324676,0.0023150684931506848,0.0030421052631578946,0.006044061302681992,0.03714285714285716,0.004760893854748603,0.08251612903225806,0.04685064935064935,0.004463013698630137,0.00467578947368421,0.009277777777777779
1705784732,1.9227814358749515,3.9083795497972513,0.1533229444402221,0.23515590625091498,4.919520960807946,1.0699036544231741,0.47488934039619696,0.08397119777327314,0.677688177179876,0.7746374208632479,0.00022434238098760153,0.28725580840466863,0.41099267896482433,1.345752168349146,1.240519379844971,211484672,82522112,6041600,423878656,100007936,335392768,41447424,4505600,281161728,92659712,4718592,2883584,301744128,9474048,49475584,2347989.0012583304,0,958537.1163195703,62616.80457090444,0,0,160159.2492535191,1190697.6744186045,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,8.267,4.133,24.533,2,2.2,2.133,17,0.016990291262135925,0.0030893854748603347,0.033333333333333326,0.03425324675324676,0.0023150684931506848,0.0030421052631578946,0.00608201581027668,0.03714285714285716,0.004760893854748603,0.08251612903225806,0.04685064935064935,0.004463013698630137,0.00467578947368421,0.009287549407114624
1705784733,1.9227814358749515,3.9083795497972513,0.15029185832636632,0.23194311559537398,4.919520960807946,1.0699036544231741,0.47488934039619696,0.08397119777327314,0.677688177179876,0.9090153605122412,0.00022434238098760153,0.28725580840466863,0.41099267896482433,1.345752168349146,1.240519379844971,211484672,82522112,6041600,423878656,100007936,335392768,41447424,4505600,281161728,92663808,4718592,2883584,301744128,9474048,49475584,2347989.0012583304,0,958537.1163195703,62616.80457090444,0,0,160159.2492535191,1190697.6744186045,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,8.267,4.133,24.533,2,1.933,2.133,17,0.016990291262135925,0.003089385474860335,0.033333333333333326,0.03425324675324676,0.002391304347826087,0.0030421052631578946,0.00608201581027668,0.03714285714285716,0.004760893854748604,0.08251612903225806,0.04685064935064935,0.004478260869565217,0.00467578947368421,0.009287549407114624
1705784734,1.9227814358749515,3.9083795497972513,0.14726077221251058,0.23194311559537398,4.919520960807946,1.0699036544231741,0.4813215488215482,0.08397119777327314,0.677688177179876,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.41099267896482433,1.345752168349146,1.2592282489989088,211484672,82522112,6041600,423878656,100007936,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,2347989.0012583304,0,1091806.958473625,62616.80457090444,0,0,160159.2492535191,1307563.4958416175,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,8.267,4.133,24.533,2,1.933,1.933,17,0.016990291262135925,0.003089385474860335,0.033333333333333326,0.03425324675324676,0.002391304347826087,0.003045454545454545,0.00608201581027668,0.03714285714285716,0.004760893854748604,0.08251612903225806,0.04685064935064935,0.004478260869565217,0.004681818181818182,0.009287549407114624
1705784735,1.9227814358749515,3.9083795497972513,0.18243851568610428,0.23194311559537398,4.919520960807946,1.0699036544231741,0.4813215488215482,0.08397119777327314,0.677688177179876,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.41099267896482433,1.345752168349146,1.2592282489989088,211484672,82522112,6037504,423878656,100007936,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,2347989.0012583304,0,1091806.958473625,62616.80457090444,0,0,160159.2492535191,1307563.4958416175,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,8.2,4.133,24.533,1.933,1.867,1.867,16.8,0.017208737864077672,0.003089385474860335,0.033333333333333326,0.03375,0.002333333333333333,0.003024096385542169,0.005976239669421487,0.03735714285714287,0.004760893854748604,0.08251612903225806,0.04675,0.0044666666666666665,0.004643373493975905,0.009253099173553719
1705784736,1.9227814358749515,3.9083795497972513,0.18243851568610428,0.23194311559537398,4.919520960807946,1.0699036544231741,0.4813215488215482,0.06977201810980337,0.677688177179876,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.37856869864324033,1.3724884539758333,1.2592282489989088,211484672,82522112,6037504,423878656,100007936,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,2347989.0012583304,0,1091806.958473625,62616.80457090444,0,0,206026.79592116698,1307563.4958416175,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,8.2,4.133,24.533,1.933,1.867,1.867,16.8,0.017208737864077672,0.003089385474860335,0.033333333333333326,0.03375,0.002333333333333333,0.003024096385542169,0.005976239669421487,0.03735714285714287,0.004760893854748604,0.08251612903225806,0.04675,0.0044666666666666665,0.004643373493975905,0.009253099173553719
1705784737,1.9227814358749515,3.9083795497972513,0.18576421447446964,0.23194311559537398,4.919520960807946,1.0699036544231741,0.4813215488215482,0.0683724981469155,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.37856869864324033,1.3724884539758333,1.2592282489989088,211484672,82522112,6037504,423878656,100007936,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,2347989.0012583304,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1307563.4958416175,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,8.2,4.133,24.533,1.933,1.867,1.867,16.8,0.017208737864077672,0.003089385474860335,0.033333333333333326,0.03375,0.002333333333333333,0.003024096385542169,0.005976239669421487,0.03735714285714287,0.004760893854748604,0.08251612903225806,0.04675,0.0044666666666666665,0.004643373493975905,0.009253099173553719
1705784738,1.9227814358749515,3.9083795497972513,0.18576421447446964,0.23194311559537398,2.9121974999999622,1.056520610038233,0.4813215488215482,0.0669729781840276,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.31887156960635676,1.3724884539758333,1.2592282489989088,211484672,82522112,6037504,423878656,100007936,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,2347989.0012583304,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1307563.4958416175,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,23.333,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03242506811989101,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08171717171717172,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784739,1.781196058027776,3.9083795497972513,0.18576421447446964,0.23194311559537398,2.9121974999999622,1.056520610038233,0.4813215488215482,0.06557345822113972,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.312562091295636,1.3724884539758333,1.2592282489989088,211484672,82522112,6037504,423878656,100007936,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,2347989.0012583304,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1307563.4958416175,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784740,1.781196058027776,3.3435752784121067,0.18576421447446964,0.23194311559537398,3.837632470569794,1.056520610038233,0.4813215488215482,0.06417393825825182,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.30625261298491535,1.3724884539758333,1.2592282489989088,211484672,82522112,6037504,423878656,106672128,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,2008678.5018098212,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1307563.4958416175,13,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784741,1.71887781271602,3.2784356192488184,0.18576421447446964,0.23194311559537398,4.526992887493039,1.056520610038233,0.4813215488215482,0.06277441829536395,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.29994313467419464,1.3724884539758333,1.2592282489989088,211513344,82522112,6037504,423878656,106672128,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,1969545.3517888486,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1307563.4958416175,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784742,1.71887781271602,3.534124083448751,0.18576421447446964,0.23194311559537398,4.526992887493039,1.056520610038233,0.4813215488215482,0.06137489833247606,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.293633656363474,1.3724884539758333,1.2592282489989088,211513344,82554880,6037504,423878656,106672128,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49475584,1459835.1910285803,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1307563.4958416175,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784743,1.71887781271602,3.534124083448751,0.18576421447446964,0.23194311559537398,4.526992887493039,1.056520610038233,0.4813215488215482,0.05997537836958818,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.28732417805275334,1.3724884539758333,1.2824891219457686,211513344,82554880,6037504,423878656,106672128,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49553408,1459835.1910285803,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1728944.9217151995,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784744,1.71887781271602,3.534124083448751,0.18576421447446964,0.23194311559537398,4.526992887493039,1.056520610038233,0.4813215488215482,0.05857585840670028,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.2810146997420327,1.3724884539758333,1.2824891219457686,211513344,82554880,6037504,423878656,106672128,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301744128,9474048,49553408,1459835.1910285803,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1728944.9217151995,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784745,1.71887781271602,3.534124083448751,0.18576421447446964,0.23194311559537398,4.526992887493039,1.056520610038233,0.4813215488215482,0.08273407473107312,0.817961067629948,0.8904650006778521,0.00022434238098760148,0.28324582239446755,0.6758931148960693,1.3724884539758333,1.2824891219457686,211513344,82554880,6037504,423878656,106672128,335392768,41447424,4505600,281161728,92663808,4718592,2887680,301621248,9474048,49553408,1459835.1910285803,0,1091806.958473625,46971.130414839026,0,0,206026.79592116698,1728944.9217151995,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.867,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030666666666666668,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.00472,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784746,1.71887781271602,3.534124083448751,0.18576421447446964,0.23241576594323468,4.526992887493039,1.056520610038233,0.47484579134899246,0.08273407473107312,0.6731734739372356,0.8904650006778521,0.00022434238098760148,0.21844467265305353,0.6758931148960693,1.3724884539758333,1.2824891219457686,211513344,82554880,6037504,423878656,106672128,335392768,41455616,4505600,281161728,92663808,4718592,2887680,301621248,9474048,49553408,1459835.1910285803,0,941573.1198038389,63519.879039292835,0,0,206026.79592116698,1728944.9217151995,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.667,22.733,1.933,1.867,1.867,16.333,0.017193181818181816,0.0030689655172413794,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.005990663900414938,0.03632575757575758,0.004724137931034483,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009256224066390043
1705784747,1.71887781271602,3.534124083448751,0.18576421447446964,0.198189230310488,4.526992887493039,1.3063413177858643,0.47484579134899246,0.08273407473107312,0.6731734739372356,0.8904650006778521,0.00022434238098760148,0.22307126743549674,0.6758931148960693,1.3724884539758333,1.2824891219457686,211513344,82554880,6037504,423878656,106672128,335732736,41455616,4505600,281161728,92663808,4718592,2887680,301621248,9474048,49553408,1459835.1910285803,0,941573.1198038389,63519.879039292835,0,0,206026.79592116698,1728944.9217151995,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.667,22.733,1.933,1.867,1.867,18.533,0.017193181818181816,0.0030689655172413794,0.03169157608695652,0.0330078125,0.002333333333333333,0.003024096385542169,0.006015151515151516,0.03632575757575758,0.004724137931034483,0.08102787456445994,0.0466015625,0.0044666666666666665,0.004643373493975905,0.009259595959595962
1705784748,1.71887781271602,3.534124083448751,0.1751828138711037,0.2021092156142372,4.526992887493039,1.3063413177858643,0.47484579134899246,0.08273407473107312,0.6731734739372356,0.6186675000000008,0.00022434238098760148,0.22769786221793986,0.6758931148960693,1.2374687795821842,1.2824891219457686,211513344,82554880,6037504,423878656,106672128,335732736,41455616,4505600,281161728,92663808,4718592,2887680,301621248,9474048,49553408,1459835.1910285803,0,941573.1198038389,63519.879039292835,0,0,264036.470601764,1728944.9217151995,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.667,22.733,1.933,2,1.867,18.533,0.017193181818181816,0.0030689655172413794,0.03169157608695652,0.0330078125,0.0021000000000000003,0.003024096385542169,0.006015151515151516,0.03632575757575758,0.004724137931034482,0.08102787456445994,0.0466015625,0.00442,0.004643373493975905,0.009259595959595962
1705784749,1.71887781271602,3.534124083448751,0.1751828138711037,0.23519911822495213,4.526992887493039,1.3063413177858643,0.47484579134899246,0.08273407473107312,0.6731734739372356,0.8666508752932683,0.00015450177422367237,0.232324457000383,0.6758931148960693,1.368320180383314,1.2824891219457686,211513344,82554880,6037504,423878656,106672128,335732736,41455616,4505600,281161728,92655616,4718592,2887680,301621248,9457664,49553408,1459835.1910285803,0,941573.1198038389,63519.879039292835,0,0,195369.00529008757,1728944.9217151995,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7.2,3.667,22.733,1.933,2,1.933,18.533,0.017193181818181816,0.0030689655172413794,0.03169157608695652,0.0330078125,0.0021000000000000003,0.0030238095238095237,0.006015151515151516,0.03632575757575758,0.004724137931034482,0.08102787456445994,0.0466015625,0.00442,0.004642857142857142,0.009259595959595962
1705784750,1.71887781271602,3.534124083448751,0.1751828138711037,0.23519911822495213,4.526992887493039,1.1196973409786035,0.47484579134899246,0.08273407473107312,0.6731734739372356,0.8666508752932683,0.00023293912865407469,0.19437250000000186,0.8240872929380777,1.368320180383314,1.2846728817299111,211513344,82554880,6037504,423878656,106672128,335732736,41455616,4505600,281161728,92655616,4718592,2887680,301621248,9457664,49553408,1459835.1910285803,0,941573.1198038389,63519.879039292835,0,0,195369.00529008757,1988349.5145631067,12,9,9,4,7,15,6,7,3,11,1,3,5,35,18,7,3.667,22.733,1.733,1.8,1.733,17.933,0.017159090909090905,0.0030689655172413794,0.03169157608695652,0.033582089552238806,0.0021147540983606555,0.0030235294117647057,0.005977596741344196,0.0362878787878788,0.004724137931034482,0.08102787456445994,0.04671641791044776,0.0044229508196721315,0.004642352941176471,0.009260692464358452
